datetime,YFIUSD_open,YFIUSD_high,YFIUSD_low,YFIUSD_close
2022-02-06 11:00:00,24450.8,24540.18,24352.46,24456.16
2022-02-06 12:00:00,24455.36,24551.68,24388.68,24452.77
2022-02-06 13:00:00,24443.42,24549.65,24346.06,24467.06
2022-02-06 14:00:00,24495.32,24820.66,23956.29,23962.58
2022-02-06 15:00:00,23960.0,24173.19,23700.0,24118.55
2022-02-06 16:00:00,24133.15,24401.55,24004.79,24379.78
2022-02-06 17:00:00,24378.02,24537.7,24337.19,24377.83
2022-02-06 18:00:00,24385.26,24388.34,24055.92,24118.24
2022-02-06 19:00:00,24117.37,24236.57,24064.4,24213.91
2022-02-06 20:00:00,24214.54,24350.09,24027.2,24099.93
2022-02-06 21:00:00,24113.69,24192.73,24017.59,24017.59
2022-02-06 22:00:00,24022.25,24115.32,23921.04,23930.74
2022-02-06 23:00:00,23919.29,24720.5,23863.0,24644.93
2022-02-07 00:00:00,24688.8,24828.08,24166.33,24299.07
2022-02-07 01:00:00,24299.07,24440.31,24183.36,24297.05
2022-02-07 02:00:00,24303.62,24354.37,23970.6,24232.82
2022-02-07 03:00:00,24243.23,24885.97,24243.23,24852.53
2022-02-07 04:00:00,24839.89,24975.0,24700.0,24959.26
2022-02-07 05:00:00,24970.28,25066.76,24875.79,25027.1
2022-02-07 06:00:00,25032.77,25063.25,24957.7,25022.46
2022-02-07 07:00:00,25027.77,25146.8,24902.83,25011.53
2022-02-07 08:00:00,25018.85,25050.79,24822.11,24930.36
2022-02-07 09:00:00,24913.85,24969.98,24619.71,24815.04
2022-02-07 10:00:00,24802.18,24941.28,24717.33,24889.51
2022-02-07 11:00:00,24886.59,24909.65,24822.81,24894.52
2022-02-07 12:00:00,24909.65,25075.2,24729.69,24877.27
2022-02-07 13:00:00,24863.49,25112.03,24842.22,25061.45
2022-02-07 14:00:00,25057.06,25400.0,25028.31,25400.0
2022-02-07 15:00:00,25386.43,25600.24,25166.94,25529.69
2022-02-07 16:00:00,25529.69,25824.99,25431.46,25780.23
2022-02-07 17:00:00,25777.65,26411.73,25486.78,26294.66
2022-02-07 18:00:00,26312.59,26803.26,26140.0,26482.96
2022-02-07 19:00:00,26460.33,27045.39,26415.26,26918.27
2022-02-07 20:00:00,26918.19,27086.27,26572.1,26828.35
2022-02-07 21:00:00,26849.41,26878.46,26550.68,26700.31
2022-02-07 22:00:00,26716.13,26798.65,26624.19,26674.11
2022-02-07 23:00:00,26663.64,26776.89,26398.93,26559.72
2022-02-08 00:00:00,26577.62,26809.12,26205.97,26247.68
2022-02-08 01:00:00,26250.74,26382.69,26213.7,26356.27
2022-02-08 02:00:00,26360.83,26429.77,26238.1,26381.59
2022-02-08 03:00:00,26388.11,26566.97,26286.91,26375.95
2022-02-08 04:00:00,26375.41,26593.06,26367.27,26518.77
2022-02-08 05:00:00,26502.82,26773.42,26502.82,26678.52
2022-02-08 06:00:00,26692.25,27098.56,26215.11,26625.37
2022-02-08 07:00:00,26603.36,26921.4,26205.43,26551.84
2022-02-08 08:00:00,26544.64,26690.2,25700.87,25781.48
2022-02-08 09:00:00,25816.5,26066.7,25369.15,25938.4
2022-02-08 10:00:00,25939.05,26224.24,25924.17,26008.09
2022-02-08 11:00:00,26055.48,26164.0,25852.8,25971.35
2022-02-08 12:00:00,25965.78,25965.78,25142.07,25364.52
2022-02-08 13:00:00,25387.77,25493.76,25129.36,25440.63
2022-02-08 14:00:00,25437.72,25635.4,25327.24,25363.49
2022-02-08 15:00:00,25355.88,25365.04,24881.38,25217.92
2022-02-08 16:00:00,25238.96,25449.37,25030.14,25061.1
2022-02-08 17:00:00,25067.0,25195.06,24818.24,25002.2
2022-02-08 18:00:00,24987.0,25295.61,24971.98,25086.22
2022-02-08 19:00:00,25086.22,25185.06,24795.78,24913.59
2022-02-08 20:00:00,24909.62,25513.52,24909.62,25473.37
2022-02-08 21:00:00,25468.86,25545.9,25266.11,25379.12
2022-02-08 22:00:00,25367.36,25481.5,25314.52,25456.5
2022-02-08 23:00:00,25460.3,25699.23,25459.64,25569.84
2022-02-09 00:00:00,25570.21,25675.8,25298.7,25575.85
2022-02-09 01:00:00,25501.49,25555.75,25074.03,25147.81
2022-02-09 02:00:00,25147.81,25200.0,24802.87,25093.47
2022-02-09 03:00:00,25058.55,25171.81,24897.3,25067.62
2022-02-09 04:00:00,25080.99,25253.3,25065.82,25150.24
2022-02-09 05:00:00,25149.51,25346.83,24885.39,25252.82
2022-02-09 06:00:00,25244.82,25435.65,25244.56,25388.61
2022-02-09 07:00:00,25391.87,25513.52,25227.19,25448.29
2022-02-09 08:00:00,25501.67,25501.67,25141.38,25339.14
2022-02-09 09:00:00,25338.66,25449.51,25298.7,25306.79
2022-02-09 10:00:00,25319.0,25589.41,25304.86,25549.49
2022-02-09 11:00:00,25498.94,25643.37,25441.17,25637.29
2022-02-09 12:00:00,25626.65,26021.79,25531.47,26021.79
2022-02-09 13:00:00,26031.1,26395.44,26015.38,26140.31
2022-02-09 14:00:00,26179.13,26425.97,26003.44,26232.07
2022-02-09 15:00:00,26217.53,26306.37,26139.3,26262.32
2022-02-09 16:00:00,26279.72,26504.16,26180.96,26458.04
2022-02-09 17:00:00,26435.1,26620.78,26327.2,26580.56
2022-02-09 18:00:00,26562.91,26690.91,26497.2,26640.68
2022-02-09 19:00:00,26588.28,26918.73,26582.14,26895.79
2022-02-09 20:00:00,26892.42,26899.25,26591.79,26725.34
2022-02-09 21:00:00,26726.1,26756.42,26361.72,26388.66
2022-02-09 22:00:00,26405.04,26447.98,26267.93,26336.09
2022-02-09 23:00:00,26330.63,26343.59,26220.0,26307.01
2022-02-10 00:00:00,26314.05,26314.05,25972.13,26055.6
2022-02-10 01:00:00,26073.7,26083.25,25912.0,26007.28
2022-02-10 02:00:00,25995.62,26053.06,25602.55,25621.56
2022-02-10 03:00:00,25600.17,25666.6,25442.41,25571.13
2022-02-10 04:00:00,25567.39,25679.05,25450.0,25655.31
2022-02-10 05:00:00,25644.91,25737.99,25554.16,25712.24
2022-02-10 06:00:00,25709.46,25803.82,25626.32,25639.62
2022-02-10 07:00:00,25624.21,25811.44,25624.21,25811.44
2022-02-10 08:00:00,25776.79,25854.86,25719.94,25813.84
2022-02-10 09:00:00,25804.29,25994.96,25735.81,25994.96
2022-02-10 10:00:00,25999.0,26224.24,25940.99,26047.39
2022-02-10 11:00:00,26031.47,26169.89,25874.78,25987.39
2022-02-10 12:00:00,25958.06,26089.99,25763.36,25908.94
2022-02-10 13:00:00,25857.82,25985.16,24638.09,24822.25
2022-02-10 14:00:00,24826.8,25285.54,24426.0,25285.54
2022-02-10 15:00:00,25295.63,25820.92,25118.54,25471.2
2022-02-10 16:00:00,25484.71,25544.03,25113.54,25254.39
2022-02-10 17:00:00,25282.18,25505.19,25148.35,25267.66
2022-02-10 18:00:00,25267.98,25281.52,24944.74,25106.56
2022-02-10 19:00:00,25110.41,25129.12,24772.61,24784.1
2022-02-10 20:00:00,24770.28,24918.51,24483.78,24680.86
2022-02-10 21:00:00,24681.27,24769.65,24515.6,24605.87
2022-02-10 22:00:00,24614.37,24891.4,24526.52,24720.38
2022-02-10 23:00:00,24727.06,24766.93,24300.0,24464.18
2022-02-11 00:00:00,24461.19,24520.8,24141.01,24317.05
2022-02-11 01:00:00,24302.14,24671.22,24234.53,24429.24
2022-02-11 02:00:00,24434.06,24470.68,24275.46,24374.97
2022-02-11 03:00:00,24374.02,24457.53,24298.14,24370.59
2022-02-11 04:00:00,24377.79,24569.45,24369.52,24546.77
2022-02-11 05:00:00,24521.04,24586.96,24406.25,24457.5
2022-02-11 06:00:00,24441.54,24799.38,24421.01,24727.11
2022-02-11 07:00:00,24718.88,24775.56,24649.42,24747.79
2022-02-11 08:00:00,24733.32,24927.2,24676.35,24676.65
2022-02-11 09:00:00,24690.88,25020.6,24639.54,24988.99
2022-02-11 10:00:00,24988.99,24988.99,24822.03,24860.46
2022-02-11 11:00:00,24839.88,24849.39,24615.53,24646.76
2022-02-11 12:00:00,24651.85,24829.5,24550.07,24754.23
2022-02-11 13:00:00,24758.23,24902.55,24684.87,24868.45
2022-02-11 14:00:00,24861.93,24973.08,24650.42,24740.81
2022-02-11 15:00:00,24778.67,24901.81,24688.13,24874.96
2022-02-11 16:00:00,24864.26,24935.01,24570.09,24638.79
2022-02-11 17:00:00,24651.85,24682.56,24384.39,24463.21
2022-02-11 18:00:00,24484.91,24588.09,24030.93,24111.13
2022-02-11 19:00:00,24092.98,24195.62,23861.81,23888.09
2022-02-11 20:00:00,23913.35,24117.8,22983.07,22983.07
2022-02-11 21:00:00,22981.37,23318.0,22971.09,23215.12
2022-02-11 22:00:00,23211.33,23299.4,22739.45,22762.15
2022-02-11 23:00:00,22767.06,23166.13,22764.88,23115.13
2022-02-12 00:00:00,23101.47,23113.83,22809.82,23086.67
2022-02-12 01:00:00,23055.75,23256.69,23017.9,23228.0
2022-02-12 02:00:00,23220.99,23371.71,23156.59,23357.88
2022-02-12 03:00:00,23360.16,23394.08,23189.94,23303.52
2022-02-12 04:00:00,23329.25,23493.72,23262.01,23352.29
2022-02-12 05:00:00,23379.28,23524.34,23264.24,23319.75
2022-02-12 06:00:00,23302.92,23337.02,22658.71,23018.26
2022-02-12 07:00:00,23006.49,23144.48,22803.46,23144.48
2022-02-12 08:00:00,23149.82,23318.0,23077.94,23195.28
2022-02-12 09:00:00,23182.04,23296.52,23149.4,23253.04
2022-02-12 10:00:00,23239.12,23251.58,22943.15,23088.82
2022-02-12 11:00:00,23132.45,23247.88,22825.89,23195.47
2022-02-12 12:00:00,23226.26,23259.81,22912.38,22988.23
2022-02-12 13:00:00,22996.76,23104.23,22851.17,22866.4
2022-02-12 14:00:00,22857.64,23066.22,22710.2,23002.7
2022-02-12 15:00:00,23003.5,23035.94,22793.75,22995.02
2022-02-12 16:00:00,22995.54,23529.14,22883.34,23454.09
2022-02-12 17:00:00,23444.71,23787.46,23428.71,23566.74
2022-02-12 18:00:00,23569.49,23811.46,23520.42,23538.08
2022-02-12 19:00:00,23520.5,23576.56,23313.45,23414.8
2022-02-12 20:00:00,23403.8,23513.08,23313.46,23460.66
2022-02-12 21:00:00,23451.81,23451.81,22672.71,22724.08
2022-02-12 22:00:00,22722.61,23133.52,22719.17,23133.52
2022-02-12 23:00:00,23122.93,23202.08,22984.07,23112.36
2022-02-13 00:00:00,23122.32,23443.3,23003.47,23322.47
2022-02-13 01:00:00,23297.04,23448.26,23164.3,23196.52
2022-02-13 02:00:00,23210.64,23273.11,23076.6,23253.77
2022-02-13 03:00:00,23246.15,23346.36,23154.0,23196.02
2022-02-13 04:00:00,23194.64,23264.26,23067.26,23100.36
2022-02-13 05:00:00,23105.8,23253.2,23075.41,23199.74
2022-02-13 06:00:00,23212.73,23379.28,23166.1,23343.42
2022-02-13 07:00:00,23368.31,23412.24,23264.24,23331.53
2022-02-13 08:00:00,23325.01,23527.98,23325.01,23517.42
2022-02-13 09:00:00,23482.58,23510.57,23306.61,23306.61
2022-02-13 10:00:00,23331.2,23617.38,23311.65,23568.64
2022-02-13 11:00:00,23544.86,23674.78,23511.38,23547.27
2022-02-13 12:00:00,23527.95,23643.93,23478.28,23478.28
2022-02-13 13:00:00,23461.75,23564.43,23428.71,23497.95
2022-02-13 14:00:00,23499.89,23669.71,23247.85,23503.71
2022-02-13 15:00:00,23467.28,23627.65,23386.5,23408.02
2022-02-13 16:00:00,23428.02,23451.38,23052.14,23195.15
2022-02-13 17:00:00,23175.41,23175.41,23016.97,23132.73
2022-02-13 18:00:00,23132.73,23237.89,22666.37,22826.18
2022-02-13 19:00:00,22830.77,22995.85,22718.87,22942.08
2022-02-13 20:00:00,22944.94,23263.43,22859.55,23184.23
2022-02-13 21:00:00,23188.33,23223.58,22968.1,23027.64
2022-02-13 22:00:00,23046.27,23151.42,22992.41,23108.07
2022-02-13 23:00:00,23095.78,23101.58,22840.92,22935.94
2022-02-14 00:00:00,22954.93,23034.49,22773.21,22901.55
2022-02-14 01:00:00,22896.69,22917.73,22414.23,22475.3
2022-02-14 02:00:00,22493.67,22669.46,22459.01,22615.35
2022-02-14 03:00:00,22615.36,22757.57,22522.39,22727.81
2022-02-14 04:00:00,22713.79,22744.92,22647.42,22699.76
2022-02-14 05:00:00,22706.2,22735.83,22584.03,22603.39
2022-02-14 06:00:00,22641.07,22879.81,22555.77,22852.64
2022-02-14 07:00:00,22869.3,22886.56,22729.61,22835.86
2022-02-14 08:00:00,22850.64,22897.66,22662.1,22682.53
2022-02-14 09:00:00,22679.31,22785.51,22626.47,22686.27
2022-02-14 10:00:00,22649.48,22793.78,22617.8,22786.42
2022-02-14 11:00:00,22781.99,22781.99,22603.87,22636.13
2022-02-14 12:00:00,22634.3,22988.05,22456.15,22988.05
2022-02-14 13:00:00,22988.05,23106.5,22942.6,23019.53
2022-02-14 14:00:00,23020.93,23308.31,23020.93,23123.36
2022-02-14 15:00:00,23117.19,23159.4,22899.8,22993.51
2022-02-14 16:00:00,22985.87,23256.9,22969.07,23146.36
2022-02-14 17:00:00,23117.19,23168.37,23037.69,23102.07
2022-02-14 18:00:00,23069.04,23248.62,22950.21,22955.9
2022-02-14 19:00:00,22951.28,22990.48,22513.3,22600.25
2022-02-14 20:00:00,22594.11,22791.06,22488.92,22708.61
2022-02-14 21:00:00,22724.14,22882.4,22662.13,22833.8
2022-02-14 22:00:00,22836.09,23208.92,22836.09,23173.54
2022-02-14 23:00:00,23185.31,23207.41,23087.92,23089.9
2022-02-15 00:00:00,23100.17,23184.76,23041.16,23133.52
2022-02-15 01:00:00,23136.27,23697.54,23037.69,23693.64
2022-02-15 02:00:00,23700.47,23809.5,23660.0,23800.0
2022-02-15 03:00:00,23800.0,23813.45,23606.36,23641.07
2022-02-15 04:00:00,23654.02,23711.02,23504.01,23508.23
2022-02-15 05:00:00,23508.88,23522.22,23408.07,23408.07
2022-02-15 06:00:00,23420.85,23442.5,23350.0,23369.89
2022-02-15 07:00:00,23384.82,23620.42,23359.77,23584.08
2022-02-15 08:00:00,23564.99,23803.67,23532.8,23706.04
2022-02-15 09:00:00,23701.41,23818.38,23617.88,23789.33
2022-02-15 10:00:00,23785.34,23996.26,23720.07,23996.26
2022-02-15 11:00:00,23991.21,24008.15,23794.87,23855.08
2022-02-15 12:00:00,23882.48,23948.3,23861.77,23908.07
2022-02-15 13:00:00,23916.9,24004.83,23835.64,23926.32
2022-02-15 14:00:00,23926.32,24057.69,23886.78,23926.64
2022-02-15 15:00:00,23920.08,23937.56,23773.34,23835.69
2022-02-15 16:00:00,23831.01,24064.65,23777.91,23866.93
2022-02-15 17:00:00,23870.25,23885.04,23629.96,23665.47
2022-02-15 18:00:00,23659.95,24205.91,23620.36,24155.81
2022-02-15 19:00:00,24182.29,24628.0,24150.48,24204.41
2022-02-15 20:00:00,24198.57,24390.25,24124.71,24383.48
2022-02-15 21:00:00,24373.77,24448.54,24267.25,24300.0
2022-02-15 22:00:00,24315.81,24361.04,24218.39,24320.38
2022-02-15 23:00:00,24333.02,24548.97,24130.01,24514.7
2022-02-16 00:00:00,24503.09,24503.09,24051.0,24116.36
2022-02-16 01:00:00,24116.36,24163.28,23794.8,23879.77
2022-02-16 02:00:00,23875.58,23900.12,23761.67,23823.88
2022-02-16 03:00:00,23826.0,23906.4,23784.87,23839.89
2022-02-16 04:00:00,23811.15,23850.96,23623.7,23748.87
2022-02-16 05:00:00,23748.88,23878.32,23730.22,23841.58
2022-02-16 06:00:00,23865.26,24014.8,23856.06,23966.97
2022-02-16 07:00:00,23961.06,24064.65,23890.79,24064.65
2022-02-16 08:00:00,24056.12,24173.07,23998.31,23998.31
2022-02-16 09:00:00,24015.27,24085.32,23940.0,23972.02
2022-02-16 10:00:00,23943.66,24002.76,23849.32,23905.1
2022-02-16 11:00:00,23907.05,24011.98,23898.51,23923.6
2022-02-16 12:00:00,23930.96,23958.83,23652.01,23695.03
2022-02-16 13:00:00,23703.06,23703.06,23203.3,23310.77
2022-02-16 14:00:00,23314.58,23373.76,23167.85,23264.58
2022-02-16 15:00:00,23249.86,23373.59,23224.38,23335.45
2022-02-16 16:00:00,23313.14,23426.38,23146.9,23420.14
2022-02-16 17:00:00,23427.52,23514.89,23251.32,23316.4
2022-02-16 18:00:00,23310.62,23569.21,23214.42,23548.19
2022-02-16 19:00:00,23527.37,24084.83,23454.7,24076.06
2022-02-16 20:00:00,24094.09,24223.25,23924.41,23946.89
2022-02-16 21:00:00,23985.18,24029.17,23878.63,23946.04
2022-02-16 22:00:00,23951.22,23989.45,23856.07,23917.15
2022-02-16 23:00:00,23912.51,23922.4,23662.34,23696.95
2022-02-17 00:00:00,23703.28,23841.54,23675.83,23823.81
2022-02-17 01:00:00,23837.53,23907.41,23739.67,23780.28
2022-02-17 02:00:00,23776.53,23801.91,23570.32,23692.92
2022-02-17 03:00:00,23692.07,23693.75,23445.22,23445.22
2022-02-17 04:00:00,23445.22,23494.86,23221.09,23395.72
2022-02-17 05:00:00,23379.25,23544.11,23329.89,23527.98
2022-02-17 06:00:00,23527.99,23979.81,23496.84,23979.81
2022-02-17 07:00:00,23981.49,23981.49,23794.66,23834.38
2022-02-17 08:00:00,23852.0,23905.87,23379.25,23544.57
2022-02-17 09:00:00,23561.16,23577.76,23350.22,23520.32
2022-02-17 10:00:00,23520.31,23601.09,23379.25,23401.26
2022-02-17 11:00:00,23412.22,23504.53,23346.33,23484.59
2022-02-17 12:00:00,23494.86,23541.61,23379.25,23445.25
2022-02-17 13:00:00,23436.83,23478.31,23128.1,23203.51
2022-02-17 14:00:00,23172.95,23321.27,23068.39,23068.39
2022-02-17 15:00:00,23089.65,23187.8,23001.23,23104.38
2022-02-17 16:00:00,23119.36,23259.73,23010.44,23150.85
2022-02-17 17:00:00,23165.71,23171.15,22956.8,23007.57
2022-02-17 18:00:00,22978.11,23013.31,22400.0,22590.4
2022-02-17 19:00:00,22575.56,22575.56,22305.42,22504.68
2022-02-17 20:00:00,22488.6,22747.58,22313.6,22414.53
2022-02-17 21:00:00,22397.47,22501.27,22044.22,22437.68
2022-02-17 22:00:00,22437.01,22530.93,22336.6,22492.25
2022-02-17 23:00:00,22495.45,22549.3,22364.28,22441.7
2022-02-18 00:00:00,22432.57,22554.18,22332.79,22536.96
2022-02-18 01:00:00,22530.24,22792.6,22463.93,22682.49
2022-02-18 02:00:00,22687.47,22761.73,22624.84,22679.81
2022-02-18 03:00:00,22681.57,22716.26,22617.8,22660.98
2022-02-18 04:00:00,22674.97,22799.98,22674.97,22744.18
2022-02-18 05:00:00,22739.96,22920.48,22735.84,22823.3
2022-02-18 06:00:00,22829.2,22995.82,22829.2,22984.5
2022-02-18 07:00:00,22985.73,23007.84,22858.08,22961.34
2022-02-18 08:00:00,22943.77,23052.18,22907.86,23033.37
2022-02-18 09:00:00,23011.96,23035.63,22912.74,22912.74
2022-02-18 10:00:00,22908.62,22908.64,22739.08,22813.93
2022-02-18 11:00:00,22805.69,22805.69,22428.0,22480.37
2022-02-18 12:00:00,22506.56,22753.89,22444.49,22740.13
2022-02-18 13:00:00,22721.87,22723.19,22506.53,22612.76
2022-02-18 14:00:00,22622.49,22697.64,21942.89,22419.7
2022-02-18 15:00:00,22419.86,22550.52,21853.31,21950.72
2022-02-18 16:00:00,21949.64,22229.14,21714.23,21896.09
2022-02-18 17:00:00,21910.39,22105.42,21881.15,22036.39
2022-02-18 18:00:00,22014.37,22130.46,21790.35,22096.77
2022-02-18 19:00:00,22117.18,22121.4,21957.0,22095.23
2022-02-18 20:00:00,22094.93,22126.52,21896.89,21995.16
2022-02-18 21:00:00,22020.35,22150.41,21975.41,22008.82
2022-02-18 22:00:00,22011.76,22071.79,21720.66,21830.23
2022-02-18 23:00:00,21835.45,22051.41,21815.22,21934.46
2022-02-19 00:00:00,21948.92,22112.1,21850.34,22095.58
2022-02-19 01:00:00,22089.02,22155.51,22066.91,22091.47
2022-02-19 02:00:00,22087.99,22168.58,22085.47,22113.43
2022-02-19 03:00:00,22137.62,22192.76,21955.07,22085.7
2022-02-19 04:00:00,22077.38,22160.42,22023.36,22113.63
2022-02-19 05:00:00,22119.21,22179.63,22049.52,22106.18
2022-02-19 06:00:00,22090.41,22213.08,22043.3,22178.96
2022-02-19 07:00:00,22200.25,22220.45,22144.78,22158.69
2022-02-19 08:00:00,22149.3,22162.57,21893.74,21970.89
2022-02-19 09:00:00,21939.2,22004.85,21861.3,21914.32
2022-02-19 10:00:00,21921.51,21983.54,21810.79,21923.71
2022-02-19 11:00:00,21936.87,21960.38,21481.27,21594.84
2022-02-19 12:00:00,21600.38,21614.26,21389.97,21451.58
2022-02-19 13:00:00,21451.39,21882.77,21363.25,21852.21
2022-02-19 14:00:00,21833.99,21844.31,21594.67,21675.38
2022-02-19 15:00:00,21666.39,21826.58,21612.58,21817.78
2022-02-19 16:00:00,21813.94,22051.4,21671.01,21671.01
2022-02-19 17:00:00,21686.59,21853.52,21686.59,21851.07
2022-02-19 18:00:00,21832.86,21857.42,21739.13,21749.08
2022-02-19 19:00:00,21760.96,21781.66,21559.81,21591.4
2022-02-19 20:00:00,21601.51,21677.24,21574.85,21650.73
2022-02-19 21:00:00,21635.81,21660.76,21485.65,21575.49
2022-02-19 22:00:00,21567.92,21694.66,21521.22,21609.8
2022-02-19 23:00:00,21617.85,21709.68,21552.05,21653.89
2022-02-20 00:00:00,21678.53,21691.43,21410.36,21421.72
2022-02-20 01:00:00,21424.33,21605.45,21296.3,21576.06
2022-02-20 02:00:00,21605.28,21657.14,21378.31,21405.29
2022-02-20 03:00:00,21391.2,21451.6,21213.28,21272.95
2022-02-20 04:00:00,21269.32,21314.72,20988.0,21026.88
2022-02-20 05:00:00,21027.93,21128.33,20592.4,20612.94
2022-02-20 06:00:00,20610.66,20682.07,20363.95,20484.36
2022-02-20 07:00:00,20474.69,20587.79,20384.79,20565.09
2022-02-20 08:00:00,20565.09,20580.31,20109.08,20117.11
2022-02-20 09:00:00,20107.37,20403.49,20093.32,20346.89
2022-02-20 10:00:00,20352.53,20565.17,20331.81,20362.62
2022-02-20 11:00:00,20380.46,20619.55,20326.48,20576.65
2022-02-20 12:00:00,20580.05,20696.63,20407.03,20440.31
2022-02-20 13:00:00,20450.64,20569.87,20390.35,20480.25
2022-02-20 14:00:00,20464.62,20522.3,20195.01,20389.91
2022-02-20 15:00:00,20389.29,20571.88,20373.77,20492.79
2022-02-20 16:00:00,20464.62,20638.39,20431.21,20511.11
2022-02-20 17:00:00,20515.84,20630.0,20479.04,20565.94
2022-02-20 18:00:00,20553.32,20787.82,20522.37,20692.78
2022-02-20 19:00:00,20664.75,20778.34,20638.36,20742.39
2022-02-20 20:00:00,20752.04,20752.04,20570.48,20654.73
2022-02-20 21:00:00,20665.17,20695.38,20405.86,20561.46
2022-02-20 22:00:00,20580.31,20933.15,20568.03,20933.15
2022-02-20 23:00:00,20939.73,21053.3,20667.46,20705.1
2022-02-21 00:00:00,20699.01,20960.76,20574.6,20949.0
2022-02-21 01:00:00,20936.86,21506.3,20877.89,21426.64
2022-02-21 02:00:00,21436.42,21447.01,21315.03,21335.59
2022-02-21 03:00:00,21335.72,21393.4,21181.62,21258.19
2022-02-21 04:00:00,21225.84,21584.08,21225.84,21563.2
2022-02-21 05:00:00,21568.71,21697.7,21514.29,21525.89
2022-02-21 06:00:00,21525.38,21533.8,21377.68,21515.7
2022-02-21 07:00:00,21510.1,21734.45,21510.1,21702.23
2022-02-21 08:00:00,21681.14,21836.23,21681.14,21773.73
2022-02-21 09:00:00,21754.24,21936.99,21709.12,21745.08
2022-02-21 10:00:00,21728.43,21734.96,21331.39,21331.39
2022-02-21 11:00:00,21350.81,21400.67,20638.36,20847.74
2022-02-21 12:00:00,20813.58,20994.49,20561.06,20682.82
2022-02-21 13:00:00,20673.08,20677.4,20332.59,20501.48
2022-02-21 14:00:00,20498.93,21575.03,20434.28,21408.45
2022-02-21 15:00:00,21436.26,21606.3,21183.41,21264.96
2022-02-21 16:00:00,21269.2,21304.56,20990.28,21031.6
2022-02-21 17:00:00,21042.72,21153.61,20804.14,20850.0
2022-02-21 18:00:00,20865.15,20946.0,20371.08,20526.8
2022-02-21 19:00:00,20520.45,20709.4,20343.23,20575.26
2022-02-21 20:00:00,20580.74,20671.15,20398.41,20604.13
2022-02-21 21:00:00,20607.38,20934.15,20152.13,20185.04
2022-02-21 22:00:00,20190.85,20443.78,20049.7,20246.99
2022-02-21 23:00:00,20235.24,20314.05,19582.72,19642.84
2022-02-22 00:00:00,19654.38,20000.0,19527.6,19902.05
2022-02-22 01:00:00,19867.96,20165.3,19735.16,19944.24
2022-02-22 02:00:00,19920.79,19920.79,19656.07,19695.02
2022-02-22 03:00:00,19674.29,19674.3,19193.81,19356.79
2022-02-22 04:00:00,19370.43,19651.71,19344.73,19436.98
2022-02-22 05:00:00,19466.12,19863.71,19343.13,19522.61
2022-02-22 06:00:00,19548.65,19728.51,19491.3,19557.33
2022-02-22 07:00:00,19552.07,19638.09,19356.76,19429.6
2022-02-22 08:00:00,19429.23,19714.62,19395.88,19692.93
2022-02-22 09:00:00,19695.41,19820.75,19614.71,19617.6
2022-02-22 10:00:00,19614.47,20083.29,19521.1,20011.22
2022-02-22 11:00:00,20016.28,20158.45,19950.33,20008.42
2022-02-22 12:00:00,20017.4,20221.01,19885.51,20070.35
2022-02-22 13:00:00,20067.58,20235.27,19895.97,20189.12
2022-02-22 14:00:00,20206.21,22000.0,20105.34,20712.46
2022-02-22 15:00:00,20675.48,20931.88,20580.28,20603.82
2022-02-22 16:00:00,20630.55,20675.49,20181.86,20211.97
2022-02-22 17:00:00,20200.82,20292.37,19998.51,20190.91
2022-02-22 18:00:00,20163.61,20375.94,20107.59,20183.96
2022-02-22 19:00:00,20197.1,20527.11,20125.55,20527.11
2022-02-22 20:00:00,20515.85,20592.53,20291.74,20368.13
2022-02-22 21:00:00,20395.85,20461.13,20250.93,20294.83
2022-02-22 22:00:00,20320.55,20354.54,20182.0,20284.59
2022-02-22 23:00:00,20299.57,20740.62,20299.57,20643.97
2022-02-23 00:00:00,20652.15,20831.97,20519.58,20594.73
2022-02-23 01:00:00,20585.71,20628.39,20459.81,20577.95
2022-02-23 02:00:00,20583.7,20701.61,20300.0,20396.44
2022-02-23 03:00:00,20375.48,20491.03,20337.35,20458.17
2022-02-23 04:00:00,20460.95,20655.65,20434.78,20631.28
2022-02-23 05:00:00,20631.12,20700.0,20461.9,20549.47
2022-02-23 06:00:00,20563.71,20688.03,20490.53,20504.9
2022-02-23 07:00:00,20539.88,20715.07,20530.15,20702.36
2022-02-23 08:00:00,20709.3,20961.43,20641.51,20792.01
2022-02-23 09:00:00,20790.48,20969.34,20790.48,20935.66
2022-02-23 10:00:00,20930.23,21036.92,20849.74,21011.25
2022-02-23 11:00:00,21039.97,21220.18,20914.37,21056.1
2022-02-23 12:00:00,21049.52,21245.95,21048.85,21208.7
2022-02-23 13:00:00,21198.7,21290.91,21106.45,21120.14
2022-02-23 14:00:00,21114.33,21139.04,20793.03,20811.61
2022-02-23 15:00:00,20812.96,20812.96,20597.41,20630.65
2022-02-23 16:00:00,20622.3,20887.05,20511.85,20887.05
2022-02-23 17:00:00,20882.78,21127.63,20546.55,20622.0
2022-02-23 18:00:00,20622.0,20770.08,20472.0,20601.32
2022-02-23 19:00:00,20653.52,20725.81,20333.49,20397.05
2022-02-23 20:00:00,20397.83,20609.33,20290.13,20540.71
2022-02-23 21:00:00,20562.69,20602.87,20392.66,20393.5
2022-02-23 22:00:00,20378.3,20661.76,20193.17,20645.22
2022-02-23 23:00:00,20625.92,20650.48,20249.5,20306.64
2022-02-24 00:00:00,20316.98,20413.19,20058.31,20114.63
2022-02-24 01:00:00,20127.56,20453.28,20093.18,20442.97
