datetime,KNCUSD_open,KNCUSD_high,KNCUSD_low,KNCUSD_close
2022-02-05 14:00:00,2.0699,2.0887,2.0665,2.0748
2022-02-05 15:00:00,2.0716,2.0859,2.0633,2.0709
2022-02-05 16:00:00,2.0709,2.0768,2.0283,2.0308
2022-02-05 17:00:00,2.0283,2.0535,1.9961,2.0385
2022-02-05 18:00:00,2.0397,2.0503,2.0341,2.0418
2022-02-05 19:00:00,2.0394,2.0407,2.0097,2.0097
2022-02-05 20:00:00,2.0135,2.0253,1.9982,2.0224
2022-02-05 21:00:00,2.0226,2.0315,2.0164,2.0289
2022-02-05 22:00:00,2.024,2.0313,2.0142,2.0296
2022-02-05 23:00:00,2.0315,2.0611,2.0315,2.0557
2022-02-06 00:00:00,2.0542,2.0542,2.0216,2.0443
2022-02-06 01:00:00,2.0428,2.0817,2.0384,2.0789
2022-02-06 02:00:00,2.0794,2.0809,2.066,2.0703
2022-02-06 03:00:00,2.0714,2.0721,2.0601,2.0601
2022-02-06 04:00:00,2.0591,2.0591,2.01,2.0268
2022-02-06 05:00:00,2.0243,2.0467,2.0148,2.0396
2022-02-06 06:00:00,2.041,2.0435,2.0194,2.0254
2022-02-06 07:00:00,2.0268,2.0294,2.0191,2.0247
2022-02-06 08:00:00,2.0225,2.0261,2.0147,2.0247
2022-02-06 09:00:00,2.0247,2.0337,2.0236,2.0316
2022-02-06 10:00:00,2.0332,2.0332,2.0156,2.0195
2022-02-06 11:00:00,2.0196,2.0196,2.0029,2.0098
2022-02-06 12:00:00,2.0112,2.0201,2.0027,2.0101
2022-02-06 13:00:00,2.01,2.0199,2.0025,2.0164
2022-02-06 14:00:00,2.0159,2.0419,1.9701,1.9806
2022-02-06 15:00:00,1.9754,1.9821,1.9478,1.9771
2022-02-06 16:00:00,1.9746,2.002,1.9687,1.9977
2022-02-06 17:00:00,1.9988,2.0034,1.9888,1.9918
2022-02-06 18:00:00,1.9911,1.9916,1.9817,1.9855
2022-02-06 19:00:00,1.9861,2.0054,1.9811,2.0003
2022-02-06 20:00:00,1.9983,2.017,1.9899,2.012
2022-02-06 21:00:00,2.0113,2.0315,2.0102,2.026
2022-02-06 22:00:00,2.0257,2.0491,2.0244,2.0298
2022-02-06 23:00:00,2.0284,2.0819,2.027,2.0785
2022-02-07 00:00:00,2.0785,2.0785,1.98,2.002
2022-02-07 01:00:00,2.0039,2.0091,1.9791,1.9998
2022-02-07 02:00:00,1.999,2.0132,1.9916,1.9916
2022-02-07 03:00:00,1.9921,2.028,1.9921,2.0254
2022-02-07 04:00:00,2.0269,2.0296,2.0117,2.0139
2022-02-07 05:00:00,2.0159,2.0159,1.9821,1.9911
2022-02-07 06:00:00,1.9908,2.0025,1.9878,2.0025
2022-02-07 07:00:00,2.0025,2.0095,1.995,1.9993
2022-02-07 08:00:00,2.0019,2.0019,1.9888,1.9958
2022-02-07 09:00:00,1.9933,1.9933,1.9548,1.975
2022-02-07 10:00:00,1.9746,1.9766,1.9654,1.9747
2022-02-07 11:00:00,1.9735,1.9749,1.966,1.9702
2022-02-07 12:00:00,1.9702,1.9758,1.9472,1.9625
2022-02-07 13:00:00,1.9623,1.9738,1.9582,1.9602
2022-02-07 14:00:00,1.9597,1.9807,1.9551,1.9781
2022-02-07 15:00:00,1.9801,1.9915,1.9611,1.9863
2022-02-07 16:00:00,1.9868,1.9999,1.964,1.9709
2022-02-07 17:00:00,1.9725,2.0098,1.9641,2.0098
2022-02-07 18:00:00,2.0093,2.02,1.9918,2.0055
2022-02-07 19:00:00,2.0044,2.0145,1.9986,2.0056
2022-02-07 20:00:00,2.0063,2.0141,1.9858,1.9989
2022-02-07 21:00:00,1.9958,2.0043,1.9846,1.9976
2022-02-07 22:00:00,1.997,2.0037,1.9909,1.9909
2022-02-07 23:00:00,1.9909,2.0076,1.9888,1.9994
2022-02-08 00:00:00,2.0003,2.0031,1.9578,1.9648
2022-02-08 01:00:00,1.9682,1.9838,1.9672,1.9777
2022-02-08 02:00:00,1.9769,1.9808,1.9598,1.9598
2022-02-08 03:00:00,1.958,1.9657,1.9548,1.9569
2022-02-08 04:00:00,1.9574,1.9654,1.9484,1.9528
2022-02-08 05:00:00,1.9528,1.9739,1.9498,1.9673
2022-02-08 06:00:00,1.9681,1.9813,1.9385,1.9521
2022-02-08 07:00:00,1.9479,1.9479,1.9195,1.928
2022-02-08 08:00:00,1.924,1.9245,1.8704,1.8848
2022-02-08 09:00:00,1.8851,1.8881,1.8509,1.8722
2022-02-08 10:00:00,1.8735,1.8796,1.8579,1.8796
2022-02-08 11:00:00,1.8807,1.883,1.8701,1.8732
2022-02-08 12:00:00,1.8738,1.8764,1.8423,1.8573
2022-02-08 13:00:00,1.8551,1.9377,1.85,1.9288
2022-02-08 14:00:00,1.9267,1.9274,1.8861,1.8868
2022-02-08 15:00:00,1.886,1.9173,1.8362,1.9143
2022-02-08 16:00:00,1.9156,1.9256,1.8859,1.8931
2022-02-08 17:00:00,1.8934,1.9273,1.8858,1.9246
2022-02-08 18:00:00,1.9252,1.9339,1.9147,1.9154
2022-02-08 19:00:00,1.9105,1.9186,1.8154,1.8242
2022-02-08 20:00:00,1.8217,1.8649,1.8107,1.8649
2022-02-08 21:00:00,1.8643,1.8823,1.8512,1.8823
2022-02-08 22:00:00,1.8819,1.889,1.8726,1.889
2022-02-08 23:00:00,1.8893,1.9259,1.8892,1.9183
2022-02-09 00:00:00,1.922,1.966,1.9051,1.9474
2022-02-09 01:00:00,1.9465,1.9544,1.9282,1.9297
2022-02-09 02:00:00,1.9324,1.9382,1.8621,1.879
2022-02-09 03:00:00,1.8854,1.8935,1.8666,1.8868
2022-02-09 04:00:00,1.8867,1.9114,1.8843,1.902
2022-02-09 05:00:00,1.8917,1.9061,1.8693,1.8875
2022-02-09 06:00:00,1.8874,1.9122,1.8874,1.9103
2022-02-09 07:00:00,1.9123,1.9143,1.8974,1.9131
2022-02-09 08:00:00,1.9123,1.9174,1.8707,1.883
2022-02-09 09:00:00,1.8831,1.8943,1.8745,1.8826
2022-02-09 10:00:00,1.881,1.9095,1.8808,1.9095
2022-02-09 11:00:00,1.9067,1.9407,1.9067,1.9362
2022-02-09 12:00:00,1.9324,1.9579,1.9254,1.9444
2022-02-09 13:00:00,1.9436,1.9739,1.9377,1.9433
2022-02-09 14:00:00,1.945,1.9615,1.9354,1.9481
2022-02-09 15:00:00,1.9562,1.9718,1.9548,1.9671
2022-02-09 16:00:00,1.9682,1.9788,1.9548,1.9749
2022-02-09 17:00:00,1.9777,1.9874,1.9737,1.9818
2022-02-09 18:00:00,1.9835,1.9907,1.9801,1.9826
2022-02-09 19:00:00,1.9859,1.9887,1.9764,1.979
2022-02-09 20:00:00,1.9807,1.9987,1.9712,1.9895
2022-02-09 21:00:00,1.9882,1.9941,1.9744,1.9816
2022-02-09 22:00:00,1.9823,1.99,1.976,1.9768
2022-02-09 23:00:00,1.9771,1.9789,1.9588,1.9712
2022-02-10 00:00:00,1.9653,1.9696,1.9278,1.931
2022-02-10 01:00:00,1.9342,1.9393,1.8997,1.9129
2022-02-10 02:00:00,1.9102,1.9239,1.8876,1.8914
2022-02-10 03:00:00,1.8876,1.9041,1.8814,1.8924
2022-02-10 04:00:00,1.891,1.9033,1.8887,1.8997
2022-02-10 05:00:00,1.8996,1.9156,1.8962,1.909
2022-02-10 06:00:00,1.9091,1.9252,1.9072,1.9131
2022-02-10 07:00:00,1.9131,1.9255,1.9129,1.9222
2022-02-10 08:00:00,1.9215,1.9273,1.9184,1.9242
2022-02-10 09:00:00,1.9252,1.9302,1.9024,1.927
2022-02-10 10:00:00,1.9277,1.9567,1.9277,1.9531
2022-02-10 11:00:00,1.9521,1.9844,1.9501,1.963
2022-02-10 12:00:00,1.9636,1.9656,1.9443,1.9589
2022-02-10 13:00:00,1.9598,1.9686,1.8503,1.8615
2022-02-10 14:00:00,1.8618,1.9097,1.831,1.908
2022-02-10 15:00:00,1.9081,1.9424,1.8975,1.9163
2022-02-10 16:00:00,1.9232,1.9311,1.9061,1.928
2022-02-10 17:00:00,1.9285,1.9636,1.928,1.9553
2022-02-10 18:00:00,1.9575,1.9619,1.939,1.9467
2022-02-10 19:00:00,1.9431,1.9431,1.9031,1.9056
2022-02-10 20:00:00,1.9031,1.9111,1.8844,1.8985
2022-02-10 21:00:00,1.894,1.9189,1.8911,1.8943
2022-02-10 22:00:00,1.896,1.9147,1.886,1.9025
2022-02-10 23:00:00,1.9016,1.912,1.8639,1.874
2022-02-11 00:00:00,1.8751,1.8751,1.8241,1.8439
2022-02-11 01:00:00,1.8418,1.8846,1.8392,1.8557
2022-02-11 02:00:00,1.8554,1.8695,1.8493,1.8605
2022-02-11 03:00:00,1.8637,1.8827,1.8635,1.872
2022-02-11 04:00:00,1.875,1.9157,1.8648,1.9099
2022-02-11 05:00:00,1.9053,1.9208,1.8925,1.8925
2022-02-11 06:00:00,1.8948,1.9439,1.8948,1.9405
2022-02-11 07:00:00,1.9409,1.9792,1.9291,1.9553
2022-02-11 08:00:00,1.9569,1.9868,1.9423,1.9446
2022-02-11 09:00:00,1.9427,1.978,1.9427,1.9775
2022-02-11 10:00:00,1.9768,1.9883,1.9613,1.9701
2022-02-11 11:00:00,1.9683,1.9986,1.968,1.9923
2022-02-11 12:00:00,1.9921,2.1326,1.986,2.1158
2022-02-11 13:00:00,2.1154,2.1745,2.0708,2.0708
2022-02-11 14:00:00,2.0741,2.1037,2.0438,2.0693
2022-02-11 15:00:00,2.069,2.0875,2.066,2.0812
2022-02-11 16:00:00,2.0811,2.0917,2.0451,2.0489
2022-02-11 17:00:00,2.0483,2.049,2.0123,2.0231
2022-02-11 18:00:00,2.0214,2.022,1.9789,1.9951
2022-02-11 19:00:00,1.9946,1.9988,1.9348,1.938
2022-02-11 20:00:00,1.9387,1.9445,1.8781,1.8798
2022-02-11 21:00:00,1.8783,1.896,1.866,1.8879
2022-02-11 22:00:00,1.8877,1.95,1.8577,1.8819
2022-02-11 23:00:00,1.8846,1.9522,1.8742,1.9151
2022-02-12 00:00:00,1.9136,1.9171,1.8431,1.8467
2022-02-12 01:00:00,1.8459,1.8577,1.8392,1.8485
2022-02-12 02:00:00,1.8472,1.8872,1.847,1.8835
2022-02-12 03:00:00,1.8825,1.8986,1.8532,1.8596
2022-02-12 04:00:00,1.8629,1.8781,1.8563,1.8662
2022-02-12 05:00:00,1.8651,1.8722,1.8503,1.8504
2022-02-12 06:00:00,1.8512,1.8516,1.7842,1.8071
2022-02-12 07:00:00,1.8063,1.8176,1.7893,1.8046
2022-02-12 08:00:00,1.8049,1.8344,1.8049,1.8172
2022-02-12 09:00:00,1.815,1.8242,1.8143,1.8208
2022-02-12 10:00:00,1.8206,1.8245,1.7994,1.8074
2022-02-12 11:00:00,1.8081,1.828,1.7864,1.8221
2022-02-12 12:00:00,1.8235,1.8235,1.8062,1.8152
2022-02-12 13:00:00,1.8133,1.8236,1.8011,1.811
2022-02-12 14:00:00,1.8106,1.8142,1.7728,1.7983
2022-02-12 15:00:00,1.7946,1.7996,1.7729,1.7992
2022-02-12 16:00:00,1.7974,1.835,1.7868,1.8326
2022-02-12 17:00:00,1.8266,1.8458,1.825,1.8426
2022-02-12 18:00:00,1.8395,1.8604,1.8393,1.8549
2022-02-12 19:00:00,1.8562,1.8635,1.8431,1.8482
2022-02-12 20:00:00,1.8483,1.8701,1.8405,1.8691
2022-02-12 21:00:00,1.8687,1.8703,1.8327,1.8525
2022-02-12 22:00:00,1.8605,1.8646,1.842,1.8594
2022-02-12 23:00:00,1.8571,1.8637,1.8306,1.8418
2022-02-13 00:00:00,1.8368,1.8685,1.8259,1.8669
2022-02-13 01:00:00,1.8605,1.8635,1.8416,1.8466
2022-02-13 02:00:00,1.8464,1.8603,1.8352,1.8579
2022-02-13 03:00:00,1.859,1.8627,1.8296,1.8421
2022-02-13 04:00:00,1.8333,1.8406,1.8156,1.8235
2022-02-13 05:00:00,1.8238,1.8314,1.8198,1.8295
2022-02-13 06:00:00,1.8286,1.855,1.8265,1.8478
2022-02-13 07:00:00,1.846,1.8538,1.8366,1.838
2022-02-13 08:00:00,1.8353,1.8515,1.8344,1.8456
2022-02-13 09:00:00,1.8455,1.8596,1.8322,1.8322
2022-02-13 10:00:00,1.8321,1.8567,1.8275,1.8567
2022-02-13 11:00:00,1.8568,1.8718,1.8493,1.857
2022-02-13 12:00:00,1.856,1.8749,1.8478,1.8496
2022-02-13 13:00:00,1.8529,1.8669,1.8496,1.8596
2022-02-13 14:00:00,1.8576,1.8687,1.8324,1.8484
2022-02-13 15:00:00,1.8469,1.8588,1.8319,1.8331
2022-02-13 16:00:00,1.8319,1.8319,1.7979,1.8056
2022-02-13 17:00:00,1.8033,1.8143,1.7876,1.8046
2022-02-13 18:00:00,1.8027,1.8115,1.7761,1.7803
2022-02-13 19:00:00,1.7803,1.7937,1.7711,1.7926
2022-02-13 20:00:00,1.7937,1.8215,1.7907,1.8215
2022-02-13 21:00:00,1.8206,1.8248,1.8045,1.8119
2022-02-13 22:00:00,1.8129,1.8437,1.8117,1.834
2022-02-13 23:00:00,1.8373,1.8374,1.8187,1.8209
2022-02-14 00:00:00,1.8163,1.8301,1.8126,1.816
2022-02-14 01:00:00,1.8164,1.8164,1.748,1.7523
2022-02-14 02:00:00,1.7482,1.7687,1.7472,1.7616
2022-02-14 03:00:00,1.761,1.785,1.7531,1.7825
2022-02-14 04:00:00,1.7794,1.7847,1.773,1.7786
2022-02-14 05:00:00,1.7828,1.786,1.7589,1.7589
2022-02-14 06:00:00,1.76,1.7894,1.756,1.788
2022-02-14 07:00:00,1.785,1.7875,1.7743,1.7842
2022-02-14 08:00:00,1.7836,1.7864,1.7536,1.7545
2022-02-14 09:00:00,1.7536,1.777,1.7535,1.7629
2022-02-14 10:00:00,1.7706,1.7833,1.7706,1.7833
2022-02-14 11:00:00,1.7832,1.802,1.783,1.7961
2022-02-14 12:00:00,1.797,1.8136,1.7816,1.8136
2022-02-14 13:00:00,1.8136,1.8345,1.8136,1.8341
2022-02-14 14:00:00,1.8336,1.8525,1.8328,1.8389
2022-02-14 15:00:00,1.8391,1.8482,1.827,1.829
2022-02-14 16:00:00,1.8283,1.8545,1.8283,1.8428
2022-02-14 17:00:00,1.8448,1.8644,1.8385,1.8544
2022-02-14 18:00:00,1.8551,1.8625,1.8392,1.8501
2022-02-14 19:00:00,1.8501,1.8506,1.8058,1.8232
2022-02-14 20:00:00,1.8275,1.8632,1.8103,1.8398
2022-02-14 21:00:00,1.8389,1.8576,1.8302,1.8533
2022-02-14 22:00:00,1.8553,1.8945,1.8549,1.8791
2022-02-14 23:00:00,1.8854,1.9307,1.8854,1.9278
2022-02-15 00:00:00,1.9268,1.9268,1.8972,1.9121
2022-02-15 01:00:00,1.9119,1.9533,1.9093,1.9514
2022-02-15 02:00:00,1.9508,1.9983,1.9495,1.9981
2022-02-15 03:00:00,1.9981,2.0692,1.9965,2.0611
2022-02-15 04:00:00,2.0583,2.0601,2.0145,2.028
2022-02-15 05:00:00,2.0278,2.0477,2.0156,2.0414
2022-02-15 06:00:00,2.0457,2.0775,2.0382,2.0689
2022-02-15 07:00:00,2.0692,2.113,2.0627,2.0853
2022-02-15 08:00:00,2.0845,2.145,2.0844,2.1364
2022-02-15 09:00:00,2.1369,2.1522,2.1253,2.1368
2022-02-15 10:00:00,2.1398,2.1649,2.1351,2.1406
2022-02-15 11:00:00,2.1402,2.1402,2.1102,2.12
2022-02-15 12:00:00,2.12,2.1444,2.1073,2.1341
2022-02-15 13:00:00,2.1308,2.1416,2.1137,2.1301
2022-02-15 14:00:00,2.1291,2.1482,2.1164,2.1185
2022-02-15 15:00:00,2.1198,2.1352,2.1139,2.125
2022-02-15 16:00:00,2.1268,2.1273,2.1069,2.1207
2022-02-15 17:00:00,2.1188,2.1208,2.101,2.1058
2022-02-15 18:00:00,2.1125,2.1581,2.1096,2.1213
2022-02-15 19:00:00,2.1181,2.1181,2.1021,2.1158
2022-02-15 20:00:00,2.1142,2.1917,2.1142,2.1491
2022-02-15 21:00:00,2.1507,2.1645,2.1408,2.1419
2022-02-15 22:00:00,2.1419,2.1592,2.1374,2.148
2022-02-15 23:00:00,2.1539,2.1832,2.1437,2.1762
2022-02-16 00:00:00,2.1673,2.1982,2.1213,2.1304
2022-02-16 01:00:00,2.13,2.1366,2.1166,2.1329
2022-02-16 02:00:00,2.1333,2.1915,2.1325,2.1636
2022-02-16 03:00:00,2.1622,2.1622,2.1196,2.1223
2022-02-16 04:00:00,2.1206,2.1349,2.109,2.1332
2022-02-16 05:00:00,2.1321,2.1639,2.1305,2.1411
2022-02-16 06:00:00,2.1407,2.1426,2.1306,2.1323
2022-02-16 07:00:00,2.1348,2.1384,2.1219,2.1384
2022-02-16 08:00:00,2.1379,2.1421,2.1215,2.1215
2022-02-16 09:00:00,2.1214,2.1429,2.115,2.1158
2022-02-16 10:00:00,2.1153,2.1405,2.1133,2.1301
2022-02-16 11:00:00,2.1396,2.1538,2.1314,2.1538
2022-02-16 12:00:00,2.1546,2.1656,2.1359,2.1422
2022-02-16 13:00:00,2.1422,2.1511,2.0915,2.1022
2022-02-16 14:00:00,2.1037,2.21,2.1037,2.1891
2022-02-16 15:00:00,2.1887,2.217,2.1738,2.1986
2022-02-16 16:00:00,2.1972,2.2635,2.1878,2.2436
2022-02-16 17:00:00,2.2434,2.2709,2.238,2.2475
2022-02-16 18:00:00,2.2448,2.2503,2.2145,2.25
2022-02-16 19:00:00,2.2503,2.2894,2.2385,2.2544
2022-02-16 20:00:00,2.2576,2.3342,2.251,2.3059
2022-02-16 21:00:00,2.3059,2.3328,2.2903,2.3082
2022-02-16 22:00:00,2.3082,2.3245,2.2872,2.2872
2022-02-16 23:00:00,2.2879,2.3093,2.2703,2.2822
2022-02-17 00:00:00,2.2868,2.3091,2.2633,2.3048
2022-02-17 01:00:00,2.3048,2.3048,2.2682,2.2763
2022-02-17 02:00:00,2.2827,2.2981,2.2614,2.2828
2022-02-17 03:00:00,2.2805,2.3276,2.2767,2.3267
2022-02-17 04:00:00,2.3251,2.3251,2.2445,2.302
2022-02-17 05:00:00,2.3009,2.38,2.2881,2.3489
2022-02-17 06:00:00,2.3517,2.3781,2.3443,2.3586
2022-02-17 07:00:00,2.3556,2.3588,2.3086,2.3107
2022-02-17 08:00:00,2.3107,2.3107,2.2518,2.2556
2022-02-17 09:00:00,2.2591,2.2817,2.2223,2.267
2022-02-17 10:00:00,2.2687,2.2913,2.2436,2.2504
2022-02-17 11:00:00,2.2498,2.2884,2.2478,2.2502
2022-02-17 12:00:00,2.2523,2.2788,2.2429,2.2505
2022-02-17 13:00:00,2.2535,2.258,2.1823,2.1982
2022-02-17 14:00:00,2.1991,2.2319,2.1932,2.2217
2022-02-17 15:00:00,2.2144,2.2681,2.2144,2.2588
2022-02-17 16:00:00,2.2544,2.2964,2.2371,2.2538
2022-02-17 17:00:00,2.2542,2.2706,2.2386,2.2391
2022-02-17 18:00:00,2.2393,2.2897,2.1671,2.2689
2022-02-17 19:00:00,2.2676,2.2708,2.2029,2.223
2022-02-17 20:00:00,2.2248,2.2259,2.1803,2.2214
2022-02-17 21:00:00,2.2217,2.2981,2.1889,2.2641
2022-02-17 22:00:00,2.2621,2.2688,2.2185,2.2615
2022-02-17 23:00:00,2.2621,2.285,2.2232,2.2781
2022-02-18 00:00:00,2.2772,2.2782,2.2035,2.2187
2022-02-18 01:00:00,2.2182,2.279,2.2182,2.2742
2022-02-18 02:00:00,2.2734,2.296,2.2462,2.2874
2022-02-18 03:00:00,2.2822,2.2861,2.2574,2.2771
2022-02-18 04:00:00,2.2788,2.2804,2.2481,2.268
2022-02-18 05:00:00,2.268,2.3154,2.2596,2.2677
2022-02-18 06:00:00,2.2701,2.2892,2.2664,2.2758
2022-02-18 07:00:00,2.2752,2.2884,2.2653,2.282
2022-02-18 08:00:00,2.2827,2.2831,2.2492,2.2775
2022-02-18 09:00:00,2.2792,2.3291,2.2657,2.3076
2022-02-18 10:00:00,2.3058,2.3334,2.2842,2.3131
2022-02-18 11:00:00,2.3116,2.3132,2.2738,2.2828
2022-02-18 12:00:00,2.2825,2.312,2.2724,2.2768
2022-02-18 13:00:00,2.2744,2.2745,2.2014,2.2158
2022-02-18 14:00:00,2.2168,2.2423,2.1472,2.242
2022-02-18 15:00:00,2.2427,2.249,2.1581,2.1629
2022-02-18 16:00:00,2.1608,2.2155,2.146,2.1809
2022-02-18 17:00:00,2.1844,2.217,2.1807,2.2025
2022-02-18 18:00:00,2.2024,2.2177,2.1806,2.2082
2022-02-18 19:00:00,2.2113,2.2165,2.1888,2.1951
2022-02-18 20:00:00,2.1927,2.1948,2.1459,2.1587
2022-02-18 21:00:00,2.1588,2.1724,2.1483,2.1521
2022-02-18 22:00:00,2.1496,2.1551,2.1281,2.1296
2022-02-18 23:00:00,2.1281,2.1387,2.1176,2.1176
2022-02-19 00:00:00,2.1176,2.1181,2.0981,2.1126
2022-02-19 01:00:00,2.1106,2.1442,2.1035,2.1048
2022-02-19 02:00:00,2.1034,2.1065,2.0766,2.0919
2022-02-19 03:00:00,2.093,2.1041,2.0631,2.0739
2022-02-19 04:00:00,2.0757,2.0798,2.0564,2.0782
2022-02-19 05:00:00,2.0767,2.0871,2.0674,2.0724
2022-02-19 06:00:00,2.0719,2.103,2.0637,2.0941
2022-02-19 07:00:00,2.0933,2.0964,2.0821,2.0847
2022-02-19 08:00:00,2.0855,2.0855,2.0363,2.0433
2022-02-19 09:00:00,2.0461,2.0507,2.0259,2.0335
2022-02-19 10:00:00,2.0339,2.0352,2.0091,2.0206
2022-02-19 11:00:00,2.0189,2.027,1.976,1.9854
2022-02-19 12:00:00,1.9854,2.0014,1.9703,1.981
2022-02-19 13:00:00,1.9818,2.0234,1.9706,2.0088
2022-02-19 14:00:00,2.0085,2.0133,1.9772,1.9846
2022-02-19 15:00:00,1.9843,2.0064,1.9823,1.9989
2022-02-19 16:00:00,2.0025,2.03,1.988,1.988
2022-02-19 17:00:00,1.9878,2.004,1.9844,1.997
2022-02-19 18:00:00,1.9919,1.9924,1.9685,1.9774
2022-02-19 19:00:00,1.9726,1.9729,1.952,1.9599
2022-02-19 20:00:00,1.9599,1.9687,1.9593,1.9633
2022-02-19 21:00:00,1.9633,1.9673,1.9541,1.9606
2022-02-19 22:00:00,1.9622,1.9726,1.9566,1.9692
2022-02-19 23:00:00,1.9681,1.994,1.9582,1.9802
2022-02-20 00:00:00,1.9803,1.9858,1.9416,1.9438
2022-02-20 01:00:00,1.9457,1.947,1.9235,1.9389
2022-02-20 02:00:00,1.9361,1.9362,1.8988,1.9015
2022-02-20 03:00:00,1.9023,1.9135,1.8956,1.8997
2022-02-20 04:00:00,1.8989,1.9052,1.8759,1.8866
2022-02-20 05:00:00,1.8857,1.8924,1.8624,1.8725
2022-02-20 06:00:00,1.8741,1.8747,1.8428,1.8652
2022-02-20 07:00:00,1.8644,1.9299,1.861,1.9299
2022-02-20 08:00:00,1.9302,1.9365,1.8931,1.9032
2022-02-20 09:00:00,1.9033,1.9388,1.9011,1.9127
2022-02-20 10:00:00,1.918,1.9338,1.8952,1.9007
2022-02-20 11:00:00,1.8988,1.9114,1.8798,1.904
2022-02-20 12:00:00,1.9044,1.9327,1.8908,1.8923
2022-02-20 13:00:00,1.8923,1.898,1.8826,1.8913
2022-02-20 14:00:00,1.8905,1.8933,1.8579,1.8933
2022-02-20 15:00:00,1.8935,1.9336,1.8935,1.9281
2022-02-20 16:00:00,1.9286,1.9801,1.9286,1.9469
2022-02-20 17:00:00,1.9491,1.982,1.9471,1.9483
2022-02-20 18:00:00,1.9482,1.9992,1.9426,1.9728
2022-02-20 19:00:00,1.9777,1.9949,1.9765,1.9818
2022-02-20 20:00:00,1.9816,1.9824,1.9635,1.9698
2022-02-20 21:00:00,1.9723,1.9779,1.9461,1.9729
2022-02-20 22:00:00,1.9732,2.0448,1.9731,2.0448
2022-02-20 23:00:00,2.0415,2.0669,2.0176,2.0301
2022-02-21 00:00:00,2.0316,2.0648,2.0033,2.0636
2022-02-21 01:00:00,2.0617,2.1067,2.0467,2.074
2022-02-21 02:00:00,2.0761,2.111,2.0756,2.0844
2022-02-21 03:00:00,2.0866,2.0951,2.0557,2.061
2022-02-21 04:00:00,2.061,2.0843,2.0572,2.0821
2022-02-21 05:00:00,2.0856,2.1007,2.0744,2.0776
2022-02-21 06:00:00,2.0825,2.0978,2.0761,2.0864
2022-02-21 07:00:00,2.086,2.0926,2.0653,2.0876
2022-02-21 08:00:00,2.087,2.106,2.0741,2.0804
2022-02-21 09:00:00,2.0798,2.089,2.0663,2.0717
2022-02-21 10:00:00,2.0688,2.072,2.0258,2.0387
2022-02-21 11:00:00,2.0387,2.0413,1.9483,1.9763
2022-02-21 12:00:00,1.975,1.9838,1.9113,1.9244
2022-02-21 13:00:00,1.9178,1.9226,1.8736,1.8998
2022-02-21 14:00:00,1.9014,2.0044,1.8931,1.9451
2022-02-21 15:00:00,1.9452,1.9706,1.9249,1.9322
2022-02-21 16:00:00,1.9345,1.9489,1.9147,1.9194
2022-02-21 17:00:00,1.915,1.9202,1.8733,1.8816
2022-02-21 18:00:00,1.8804,1.9002,1.8506,1.8525
2022-02-21 19:00:00,1.8566,1.8714,1.837,1.8644
2022-02-21 20:00:00,1.8644,1.8723,1.8504,1.8641
2022-02-21 21:00:00,1.8616,1.8856,1.793,1.7958
2022-02-21 22:00:00,1.7935,1.809,1.7727,1.7983
2022-02-21 23:00:00,1.7945,1.804,1.7478,1.7569
2022-02-22 00:00:00,1.7586,1.7788,1.727,1.7567
2022-02-22 01:00:00,1.7565,1.7565,1.707,1.7195
2022-02-22 02:00:00,1.7181,1.7239,1.6884,1.6953
2022-02-22 03:00:00,1.6948,1.6964,1.65,1.6752
2022-02-22 04:00:00,1.6749,1.7055,1.6749,1.676
2022-02-22 05:00:00,1.676,1.7138,1.6693,1.6818
2022-02-22 06:00:00,1.6815,1.7075,1.679,1.6992
2022-02-22 07:00:00,1.6991,1.7114,1.6772,1.6862
2022-02-22 08:00:00,1.6875,1.7278,1.6787,1.7233
2022-02-22 09:00:00,1.7219,1.7224,1.704,1.7145
2022-02-22 10:00:00,1.7128,1.7586,1.706,1.7491
2022-02-22 11:00:00,1.7487,1.7601,1.721,1.721
2022-02-22 12:00:00,1.7209,1.741,1.7008,1.7214
2022-02-22 13:00:00,1.7196,1.748,1.7071,1.7426
2022-02-22 14:00:00,1.742,1.7822,1.7119,1.7762
2022-02-22 15:00:00,1.7744,1.7789,1.7356,1.7431
2022-02-22 16:00:00,1.7424,1.7473,1.7,1.7227
2022-02-22 17:00:00,1.7213,1.7223,1.7008,1.7079
2022-02-22 18:00:00,1.7064,1.7213,1.6981,1.7062
2022-02-22 19:00:00,1.704,1.7328,1.6999,1.7278
2022-02-22 20:00:00,1.7291,1.7358,1.7133,1.7231
2022-02-22 21:00:00,1.7231,1.74,1.7222,1.7262
2022-02-22 22:00:00,1.7285,1.7406,1.7267,1.7406
2022-02-22 23:00:00,1.7408,1.7998,1.7345,1.7965
2022-02-23 00:00:00,1.7975,1.8014,1.7593,1.7593
2022-02-23 01:00:00,1.76,1.7623,1.7346,1.751
2022-02-23 02:00:00,1.753,1.7802,1.7328,1.7346
2022-02-23 03:00:00,1.7335,1.7402,1.721,1.7273
2022-02-23 04:00:00,1.7287,1.7727,1.7287,1.7727
2022-02-23 05:00:00,1.7727,1.7789,1.7489,1.7677
2022-02-23 06:00:00,1.7676,1.7749,1.7574,1.7625
2022-02-23 07:00:00,1.7631,1.7848,1.759,1.7838
2022-02-23 08:00:00,1.7806,1.8071,1.7676,1.7941
2022-02-23 09:00:00,1.7938,1.8155,1.7899,1.8155
