datetime,ALGOBUSD_open,ALGOBUSD_high,ALGOBUSD_low,ALGOBUSD_close
2022-01-23 23:00:00,0.9492,0.9541,0.9306,0.931
2022-01-24 00:00:00,0.9308,0.9308,0.9115,0.9189
2022-01-24 01:00:00,0.918,0.924,0.9115,0.912
2022-01-24 02:00:00,0.9124,0.913,0.8923,0.8939
2022-01-24 03:00:00,0.8961,0.9093,0.8859,0.8906
2022-01-24 04:00:00,0.8931,0.8953,0.8652,0.8705
2022-01-24 05:00:00,0.8706,0.872,0.8339,0.8353
2022-01-24 06:00:00,0.8347,0.8653,0.829,0.8461
2022-01-24 07:00:00,0.8454,0.8534,0.8237,0.8317
2022-01-24 08:00:00,0.8324,0.8448,0.8192,0.8292
2022-01-24 09:00:00,0.8288,0.867,0.8177,0.8461
2022-01-24 10:00:00,0.8451,0.8865,0.8262,0.8765
2022-01-24 11:00:00,0.8765,0.8866,0.8499,0.8644
2022-01-24 12:00:00,0.8628,0.9145,0.8501,0.9137
2022-01-24 13:00:00,0.9131,0.9218,0.8966,0.9057
2022-01-24 14:00:00,0.9053,0.9117,0.8907,0.9065
2022-01-24 15:00:00,0.9065,0.941,0.9021,0.9322
2022-01-24 16:00:00,0.9318,0.9372,0.923,0.9284
2022-01-24 17:00:00,0.9271,0.932,0.9112,0.9131
2022-01-24 18:00:00,0.9151,0.9298,0.9131,0.9131
2022-01-24 19:00:00,0.9135,0.9192,0.896,0.8979
2022-01-24 20:00:00,0.897,0.9076,0.8941,0.902
2022-01-24 21:00:00,0.9023,0.9118,0.8974,0.9099
2022-01-24 22:00:00,0.9108,0.9158,0.905,0.913
2022-01-24 23:00:00,0.9133,0.9155,0.8863,0.8876
2022-01-25 00:00:00,0.8868,0.8917,0.8837,0.8887
2022-01-25 01:00:00,0.8887,0.8921,0.8781,0.8781
2022-01-25 02:00:00,0.8786,0.8809,0.8677,0.8777
2022-01-25 03:00:00,0.8768,0.8948,0.8758,0.8839
2022-01-25 04:00:00,0.8843,0.9019,0.8808,0.898
2022-01-25 05:00:00,0.8986,0.9106,0.8934,0.8964
2022-01-25 06:00:00,0.8966,0.9042,0.8881,0.8895
2022-01-25 07:00:00,0.8904,0.9026,0.8828,0.8921
2022-01-25 08:00:00,0.8923,0.9072,0.8844,0.9022
2022-01-25 09:00:00,0.9013,0.9099,0.8783,0.882
2022-01-25 10:00:00,0.8826,0.8953,0.8698,0.8874
2022-01-25 11:00:00,0.8868,0.9078,0.8856,0.8997
2022-01-25 12:00:00,0.8989,0.9163,0.8971,0.9113
2022-01-25 13:00:00,0.911,0.9462,0.9049,0.9398
2022-01-25 14:00:00,0.9397,0.95,0.9193,0.9195
2022-01-25 15:00:00,0.9203,0.9206,0.9069,0.9088
2022-01-25 16:00:00,0.91,0.9109,0.8916,0.8962
2022-01-25 17:00:00,0.8963,0.9124,0.8929,0.9124
2022-01-25 18:00:00,0.9119,0.9376,0.9081,0.9218
2022-01-25 19:00:00,0.9221,0.9298,0.9053,0.9172
2022-01-25 20:00:00,0.9175,0.9305,0.9147,0.9266
2022-01-25 21:00:00,0.9264,0.9305,0.9169,0.9169
2022-01-25 22:00:00,0.9168,0.9384,0.9168,0.9367
2022-01-25 23:00:00,0.9376,0.9513,0.9329,0.9488
2022-01-26 00:00:00,0.9485,0.9491,0.9361,0.9403
2022-01-26 01:00:00,0.9401,0.9401,0.9227,0.9243
2022-01-26 02:00:00,0.9246,0.9309,0.9215,0.9294
2022-01-26 03:00:00,0.9295,0.9406,0.9295,0.9394
2022-01-26 04:00:00,0.9389,0.9482,0.9378,0.9394
2022-01-26 05:00:00,0.939,0.9525,0.9352,0.9477
2022-01-26 06:00:00,0.949,0.9533,0.9416,0.9483
2022-01-26 07:00:00,0.9488,0.9488,0.9417,0.9457
2022-01-26 08:00:00,0.9457,0.9779,0.9429,0.9715
2022-01-26 09:00:00,0.9707,0.9882,0.9666,0.9741
2022-01-26 10:00:00,0.9751,0.9785,0.9576,0.9637
2022-01-26 11:00:00,0.9632,0.9734,0.9463,0.9486
2022-01-26 12:00:00,0.9488,0.9582,0.945,0.9518
2022-01-26 13:00:00,0.9518,0.9518,0.9247,0.9424
2022-01-26 14:00:00,0.9416,0.9939,0.9412,0.9547
2022-01-26 15:00:00,0.9538,0.9541,0.9156,0.9282
2022-01-26 16:00:00,0.9306,0.9363,0.8934,0.8955
2022-01-26 17:00:00,0.8955,0.9189,0.8948,0.9141
2022-01-26 18:00:00,0.915,0.9328,0.9132,0.9231
2022-01-26 19:00:00,0.9222,0.9349,0.916,0.931
2022-01-26 20:00:00,0.9304,0.9304,0.8871,0.8882
2022-01-26 21:00:00,0.8873,0.9026,0.8774,0.8907
2022-01-26 22:00:00,0.8898,0.8984,0.8788,0.8872
2022-01-26 23:00:00,0.8872,0.8945,0.882,0.8929
2022-01-27 00:00:00,0.8932,0.9015,0.8918,0.8961
2022-01-27 01:00:00,0.8958,0.9039,0.8901,0.9016
2022-01-27 02:00:00,0.9018,0.9064,0.895,0.8998
2022-01-27 03:00:00,0.8999,0.9111,0.8901,0.9089
2022-01-27 04:00:00,0.9091,0.9193,0.906,0.9157
2022-01-27 05:00:00,0.9148,0.9185,0.9026,0.9049
2022-01-27 06:00:00,0.9063,0.9208,0.9063,0.9184
2022-01-27 07:00:00,0.9196,0.932,0.9153,0.92
2022-01-27 08:00:00,0.9211,0.9337,0.919,0.9326
2022-01-27 09:00:00,0.9333,0.9461,0.9303,0.9438
2022-01-27 10:00:00,0.9428,0.9502,0.9311,0.9369
2022-01-27 11:00:00,0.9377,0.9433,0.9228,0.9353
2022-01-27 12:00:00,0.9353,0.9376,0.9267,0.9368
2022-01-27 13:00:00,0.9355,0.9487,0.9291,0.9451
2022-01-27 14:00:00,0.9459,0.9564,0.9128,0.9176
2022-01-27 15:00:00,0.9184,0.934,0.8872,0.8888
2022-01-27 16:00:00,0.8889,0.9084,0.8828,0.9028
2022-01-27 17:00:00,0.902,0.9324,0.8951,0.9285
2022-01-27 18:00:00,0.9286,0.9408,0.9263,0.9366
2022-01-27 19:00:00,0.937,0.9558,0.9253,0.9394
2022-01-27 20:00:00,0.938,0.9457,0.9212,0.9327
2022-01-27 21:00:00,0.9318,0.9347,0.9206,0.9333
2022-01-27 22:00:00,0.9326,0.9483,0.931,0.9403
2022-01-27 23:00:00,0.9412,0.9476,0.9379,0.945
2022-01-28 00:00:00,0.944,0.9553,0.9411,0.9498
2022-01-28 01:00:00,0.95,0.9699,0.9479,0.9484
2022-01-28 02:00:00,0.9476,0.9653,0.9429,0.9431
2022-01-28 03:00:00,0.9436,0.9544,0.9292,0.9537
2022-01-28 04:00:00,0.953,0.9556,0.9383,0.9462
2022-01-28 05:00:00,0.9453,0.9531,0.9385,0.9531
2022-01-28 06:00:00,0.9527,0.955,0.9348,0.9362
2022-01-28 07:00:00,0.9351,0.9411,0.9232,0.9322
2022-01-28 08:00:00,0.932,0.952,0.9273,0.9519
2022-01-28 09:00:00,0.952,0.9586,0.9395,0.941
2022-01-28 10:00:00,0.9407,0.975,0.9381,0.9602
2022-01-28 11:00:00,0.961,0.9702,0.947,0.9494
2022-01-28 12:00:00,0.9495,0.9506,0.9382,0.9398
2022-01-28 13:00:00,0.9402,0.9636,0.9384,0.9615
2022-01-28 14:00:00,0.9616,0.9622,0.94,0.9469
2022-01-28 15:00:00,0.9467,0.9696,0.9429,0.9681
2022-01-28 16:00:00,0.9695,0.9861,0.9673,0.9791
2022-01-28 17:00:00,0.979,0.9798,0.9557,0.9572
2022-01-28 18:00:00,0.9574,0.9595,0.9508,0.9588
2022-01-28 19:00:00,0.9577,0.9712,0.9551,0.9712
2022-01-28 20:00:00,0.9715,0.9735,0.9556,0.9652
2022-01-28 21:00:00,0.9658,0.9718,0.9634,0.9693
2022-01-28 22:00:00,0.9694,0.9751,0.9694,0.9719
2022-01-28 23:00:00,0.9725,0.9768,0.9675,0.9693
2022-01-29 00:00:00,0.9691,0.9729,0.9656,0.9717
2022-01-29 01:00:00,0.9725,0.9806,0.9708,0.9795
2022-01-29 02:00:00,0.9793,0.9927,0.9788,0.9888
2022-01-29 03:00:00,0.989,0.995,0.9883,0.99
2022-01-29 04:00:00,0.9897,0.9996,0.9809,0.993
2022-01-29 05:00:00,0.9917,0.9964,0.9855,0.9936
2022-01-29 06:00:00,0.9927,0.9955,0.988,0.9939
2022-01-29 07:00:00,0.993,1.0031,0.987,0.996
2022-01-29 08:00:00,0.9968,1.0073,0.9898,1.0058
2022-01-29 09:00:00,1.0059,1.0059,0.97,0.9757
2022-01-29 10:00:00,0.9763,0.9886,0.9611,0.9654
2022-01-29 11:00:00,0.9659,0.9717,0.9598,0.9714
2022-01-29 12:00:00,0.972,0.9822,0.972,0.976
2022-01-29 13:00:00,0.9762,0.9829,0.9761,0.9793
2022-01-29 14:00:00,0.9797,0.9814,0.9746,0.9747
2022-01-29 15:00:00,0.9751,0.993,0.9727,0.9823
2022-01-29 16:00:00,0.9811,0.9927,0.9772,0.9775
2022-01-29 17:00:00,0.9782,0.9784,0.9643,0.9645
2022-01-29 18:00:00,0.9643,0.9696,0.9582,0.9681
2022-01-29 19:00:00,0.9691,0.9717,0.9495,0.9541
2022-01-29 20:00:00,0.9537,0.9616,0.9537,0.9601
2022-01-29 21:00:00,0.9597,0.9649,0.9559,0.9641
2022-01-29 22:00:00,0.9647,0.9706,0.9644,0.9658
2022-01-29 23:00:00,0.9668,0.9729,0.9619,0.9712
2022-01-30 00:00:00,0.9712,0.9769,0.9698,0.9732
2022-01-30 01:00:00,0.9732,0.9836,0.973,0.9813
2022-01-30 02:00:00,0.9816,0.9879,0.9804,0.9853
2022-01-30 03:00:00,0.9857,0.9899,0.9742,0.9744
2022-01-30 04:00:00,0.9743,0.9795,0.9691,0.9705
2022-01-30 05:00:00,0.9705,0.9814,0.9679,0.9807
2022-01-30 06:00:00,0.9812,0.9843,0.9752,0.9807
2022-01-30 07:00:00,0.9806,0.9818,0.9619,0.9668
2022-01-30 08:00:00,0.9669,0.969,0.9607,0.961
2022-01-30 09:00:00,0.9608,0.962,0.9404,0.948
2022-01-30 10:00:00,0.948,0.9557,0.9432,0.9515
2022-01-30 11:00:00,0.952,0.9553,0.941,0.941
2022-01-30 12:00:00,0.9408,0.9498,0.9373,0.9492
2022-01-30 13:00:00,0.9488,0.9587,0.947,0.9516
2022-01-30 14:00:00,0.9515,0.9516,0.93,0.942
2022-01-30 15:00:00,0.9417,0.9462,0.9291,0.9423
2022-01-30 16:00:00,0.9418,0.9453,0.9326,0.938
2022-01-30 17:00:00,0.9385,0.9482,0.9336,0.942
2022-01-30 18:00:00,0.9412,0.9573,0.941,0.9449
2022-01-30 19:00:00,0.9455,0.9477,0.9132,0.9185
2022-01-30 20:00:00,0.9185,0.9223,0.9131,0.916
2022-01-30 21:00:00,0.9157,0.9189,0.9038,0.9178
2022-01-30 22:00:00,0.9173,0.9198,0.9137,0.9198
2022-01-30 23:00:00,0.9183,0.9183,0.9068,0.9153
2022-01-31 00:00:00,0.9159,0.9184,0.912,0.9173
2022-01-31 01:00:00,0.9181,0.9211,0.9122,0.9136
2022-01-31 02:00:00,0.9127,0.9296,0.9112,0.9242
2022-01-31 03:00:00,0.9249,0.9275,0.9225,0.9238
2022-01-31 04:00:00,0.9237,0.9272,0.9199,0.9264
2022-01-31 05:00:00,0.9267,0.9317,0.925,0.9317
2022-01-31 06:00:00,0.9317,0.9359,0.9196,0.9296
2022-01-31 07:00:00,0.9301,0.9345,0.9189,0.9278
2022-01-31 08:00:00,0.9263,0.9359,0.9198,0.9337
2022-01-31 09:00:00,0.9346,0.947,0.9296,0.946
2022-01-31 10:00:00,0.9468,0.9678,0.9465,0.9619
2022-01-31 11:00:00,0.9623,0.9708,0.9574,0.9668
2022-01-31 12:00:00,0.9678,0.97,0.9588,0.9604
2022-01-31 13:00:00,0.9601,0.9647,0.9526,0.9533
2022-01-31 14:00:00,0.9525,0.9543,0.9435,0.9474
2022-01-31 15:00:00,0.9467,0.9476,0.9413,0.9444
2022-01-31 16:00:00,0.9444,0.9518,0.9434,0.9504
2022-01-31 17:00:00,0.9504,0.9572,0.9503,0.9537
2022-01-31 18:00:00,0.9533,0.9602,0.9496,0.9496
2022-01-31 19:00:00,0.9501,0.9585,0.9473,0.9483
2022-01-31 20:00:00,0.9478,0.955,0.9469,0.9539
2022-01-31 21:00:00,0.9541,0.9582,0.9517,0.9525
2022-01-31 22:00:00,0.9522,0.9686,0.95,0.9673
2022-01-31 23:00:00,0.9672,0.9744,0.9651,0.9734
2022-02-01 00:00:00,0.974,0.9759,0.9658,0.9658
2022-02-01 01:00:00,0.9658,0.9663,0.9589,0.961
2022-02-01 02:00:00,0.9617,0.9768,0.961,0.9714
2022-02-01 03:00:00,0.9716,0.9805,0.9695,0.9797
2022-02-01 04:00:00,0.98,0.9925,0.9652,0.9669
2022-02-01 05:00:00,0.9667,0.9703,0.9559,0.9677
2022-02-01 06:00:00,0.9682,0.9748,0.965,0.9672
2022-02-01 07:00:00,0.9665,0.9707,0.9632,0.9694
2022-02-01 08:00:00,0.9692,0.9798,0.9668,0.9767
2022-02-01 09:00:00,0.9764,0.9807,0.9655,0.9757
2022-02-01 10:00:00,0.9752,0.9836,0.9636,0.9824
2022-02-01 11:00:00,0.9822,0.9898,0.9749,0.9886
2022-02-01 12:00:00,0.9882,0.9902,0.9766,0.9815
2022-02-01 13:00:00,0.9817,0.9885,0.9765,0.9784
2022-02-01 14:00:00,0.9771,0.9802,0.9701,0.976
2022-02-01 15:00:00,0.976,0.9801,0.9674,0.9676
2022-02-01 16:00:00,0.9676,0.9729,0.962,0.9724
2022-02-01 17:00:00,0.9722,0.9722,0.9616,0.9634
2022-02-01 18:00:00,0.9636,0.971,0.9626,0.9669
2022-02-01 19:00:00,0.9682,0.9851,0.9656,0.98
2022-02-01 20:00:00,0.9799,0.9886,0.9795,0.982
2022-02-01 21:00:00,0.9819,0.9946,0.981,0.9827
2022-02-01 22:00:00,0.9827,0.9949,0.9827,0.9881
2022-02-01 23:00:00,0.9887,0.9934,0.9833,0.9835
2022-02-02 00:00:00,0.9835,0.9875,0.9807,0.9846
2022-02-02 01:00:00,0.9849,0.9883,0.9726,0.9764
2022-02-02 02:00:00,0.9771,0.983,0.9724,0.9772
2022-02-02 03:00:00,0.9779,0.9818,0.9754,0.9805
2022-02-02 04:00:00,0.9799,0.9949,0.9791,0.9889
2022-02-02 05:00:00,0.9887,0.9993,0.9875,0.9937
2022-02-02 06:00:00,0.9937,1.0128,0.9923,1.005
2022-02-02 07:00:00,1.0037,1.0314,1.0013,1.0258
2022-02-02 08:00:00,1.0258,1.0292,1.0125,1.0159
2022-02-02 09:00:00,1.0152,1.0238,0.9818,0.9833
2022-02-02 10:00:00,0.9831,0.9958,0.9827,0.9873
2022-02-02 11:00:00,0.9881,0.9882,0.96,0.9667
2022-02-02 12:00:00,0.9675,0.9782,0.9635,0.9782
2022-02-02 13:00:00,0.9778,1.0009,0.9764,0.9969
2022-02-02 14:00:00,0.9964,1.0002,0.9903,0.9921
2022-02-02 15:00:00,0.9925,0.9934,0.9735,0.979
2022-02-02 16:00:00,0.979,0.9829,0.9295,0.9369
2022-02-02 17:00:00,0.937,0.9412,0.9257,0.9284
2022-02-02 18:00:00,0.9292,0.936,0.9219,0.9231
2022-02-02 19:00:00,0.9237,0.9381,0.9222,0.9282
2022-02-02 20:00:00,0.9281,0.9319,0.9111,0.9163
2022-02-02 21:00:00,0.9167,0.929,0.9097,0.9272
2022-02-02 22:00:00,0.9269,0.9275,0.9196,0.9222
2022-02-02 23:00:00,0.9225,0.9263,0.9202,0.9218
2022-02-03 00:00:00,0.9222,0.9372,0.9212,0.9341
2022-02-03 01:00:00,0.9338,0.9373,0.9261,0.9299
2022-02-03 02:00:00,0.9297,0.9371,0.9297,0.9357
2022-02-03 03:00:00,0.9369,0.9407,0.9337,0.9374
2022-02-03 04:00:00,0.937,0.937,0.912,0.912
2022-02-03 05:00:00,0.9118,0.9137,0.9025,0.9095
2022-02-03 06:00:00,0.9068,0.9199,0.901,0.9178
2022-02-03 07:00:00,0.9167,0.9234,0.9025,0.9219
2022-02-03 08:00:00,0.9214,0.9237,0.9095,0.9159
2022-02-03 09:00:00,0.9157,0.9238,0.9124,0.9226
2022-02-03 10:00:00,0.9222,0.9308,0.9176,0.9286
2022-02-03 11:00:00,0.9284,0.9372,0.917,0.917
2022-02-03 12:00:00,0.9166,0.928,0.9105,0.9246
2022-02-03 13:00:00,0.9256,0.9277,0.9217,0.9252
2022-02-03 14:00:00,0.925,0.9265,0.911,0.9189
2022-02-03 15:00:00,0.9193,0.9204,0.908,0.9126
2022-02-03 16:00:00,0.913,0.9335,0.913,0.9299
2022-02-03 17:00:00,0.9302,0.9367,0.9258,0.9296
2022-02-03 18:00:00,0.9273,0.9359,0.9254,0.9359
2022-02-03 19:00:00,0.9362,0.9375,0.9305,0.937
2022-02-03 20:00:00,0.9361,0.9361,0.9286,0.9328
2022-02-03 21:00:00,0.933,0.9376,0.9317,0.9317
2022-02-03 22:00:00,0.9314,0.9348,0.9305,0.9325
2022-02-03 23:00:00,0.9317,0.933,0.9276,0.9276
2022-02-04 00:00:00,0.9279,0.9481,0.927,0.9424
2022-02-04 01:00:00,0.942,0.9488,0.9414,0.9475
2022-02-04 02:00:00,0.9485,0.9531,0.9473,0.9506
2022-02-04 03:00:00,0.9513,0.9588,0.9449,0.946
2022-02-04 04:00:00,0.946,0.9469,0.9419,0.9454
2022-02-04 05:00:00,0.945,0.9475,0.9393,0.9455
2022-02-04 06:00:00,0.9454,0.9464,0.943,0.9446
2022-02-04 07:00:00,0.9444,0.948,0.9416,0.9476
2022-02-04 08:00:00,0.948,0.9512,0.9282,0.9346
2022-02-04 09:00:00,0.935,0.9465,0.9307,0.9445
2022-02-04 10:00:00,0.945,0.975,0.9422,0.963
2022-02-04 11:00:00,0.9632,0.984,0.9624,0.9802
2022-02-04 12:00:00,0.9805,0.9823,0.9771,0.9812
2022-02-04 13:00:00,0.9814,0.9834,0.9742,0.9751
2022-02-04 14:00:00,0.9759,0.9882,0.975,0.985
2022-02-04 15:00:00,0.9852,0.9916,0.9814,0.9847
2022-02-04 16:00:00,0.9847,0.9852,0.9795,0.983
2022-02-04 17:00:00,0.9837,0.9868,0.9791,0.9868
2022-02-04 18:00:00,0.9868,1.0004,0.9854,0.9981
2022-02-04 19:00:00,0.9983,1.0111,0.9916,0.9997
2022-02-04 20:00:00,1.0003,1.003,0.9926,0.9949
2022-02-04 21:00:00,0.9956,1.0062,0.9949,1.0048
2022-02-04 22:00:00,1.0055,1.0069,1.0005,1.0069
2022-02-04 23:00:00,1.0062,1.0208,1.0058,1.0142
2022-02-05 00:00:00,1.0139,1.04,1.0119,1.0335
2022-02-05 01:00:00,1.0339,1.0453,1.0221,1.0221
2022-02-05 02:00:00,1.0226,1.0228,1.0124,1.0168
2022-02-05 03:00:00,1.0165,1.0261,1.016,1.0205
2022-02-05 04:00:00,1.0207,1.0275,1.0159,1.023
2022-02-05 05:00:00,1.0223,1.0262,1.0186,1.0236
2022-02-05 06:00:00,1.0233,1.0275,1.0185,1.0239
2022-02-05 07:00:00,1.024,1.0295,1.019,1.0237
2022-02-05 08:00:00,1.0232,1.0263,1.021,1.0263
2022-02-05 09:00:00,1.0263,1.03,1.0183,1.0229
2022-02-05 10:00:00,1.0236,1.0329,1.0067,1.027
2022-02-05 11:00:00,1.0275,1.0287,0.9963,1.0002
2022-02-05 12:00:00,1.0,1.0063,0.9823,1.0028
2022-02-05 13:00:00,1.0041,1.0086,0.9994,1.0033
2022-02-05 14:00:00,1.0032,1.0032,0.9927,0.9965
2022-02-05 15:00:00,0.9965,1.0004,0.99,0.9995
2022-02-05 16:00:00,0.9995,1.005,0.998,1.0024
2022-02-05 17:00:00,1.0013,1.0061,1.0011,1.0061
2022-02-05 18:00:00,1.0062,1.0091,1.0008,1.0021
2022-02-05 19:00:00,1.0028,1.0144,1.0028,1.0144
2022-02-05 20:00:00,1.0145,1.0261,1.0129,1.026
2022-02-05 21:00:00,1.0261,1.0287,1.0163,1.0211
2022-02-05 22:00:00,1.0205,1.0233,1.0176,1.0186
2022-02-05 23:00:00,1.0193,1.0219,1.002,1.0136
2022-02-06 00:00:00,1.0136,1.0164,1.0093,1.015
2022-02-06 01:00:00,1.0142,1.0146,1.0016,1.0042
2022-02-06 02:00:00,1.0042,1.012,1.0017,1.0106
2022-02-06 03:00:00,1.0108,1.0115,1.0051,1.0084
2022-02-06 04:00:00,1.0086,1.0168,1.0033,1.0165
2022-02-06 05:00:00,1.0169,1.0179,1.006,1.0082
2022-02-06 06:00:00,1.008,1.0098,1.0017,1.005
2022-02-06 07:00:00,1.0055,1.0065,0.9955,0.9991
2022-02-06 08:00:00,0.9993,1.0068,0.9967,1.0053
2022-02-06 09:00:00,1.0064,1.0168,0.9737,0.9825
2022-02-06 10:00:00,0.9823,0.9886,0.9716,0.9878
2022-02-06 11:00:00,0.9875,0.9961,0.9825,0.993
2022-02-06 12:00:00,0.993,1.005,0.9922,1.0009
2022-02-06 13:00:00,1.0005,1.0017,0.9921,0.9945
2022-02-06 14:00:00,0.9945,1.0023,0.9938,1.0013
2022-02-06 15:00:00,1.0013,1.0082,0.998,1.0024
2022-02-06 16:00:00,1.0034,1.0159,1.0034,1.0087
2022-02-06 17:00:00,1.0079,1.0114,1.0019,1.0021
2022-02-06 18:00:00,1.0027,1.031,1.0015,1.0247
2022-02-06 19:00:00,1.0259,1.0302,1.0026,1.0087
2022-02-06 20:00:00,1.0095,1.011,0.9993,1.0063
2022-02-06 21:00:00,1.0061,1.0311,1.0061,1.0232
2022-02-06 22:00:00,1.0224,1.0499,1.0224,1.0495
2022-02-06 23:00:00,1.0499,1.0518,1.0371,1.0481
2022-02-07 00:00:00,1.0475,1.0555,1.0446,1.0555
2022-02-07 01:00:00,1.0555,1.0603,1.0512,1.0559
2022-02-07 02:00:00,1.056,1.0628,1.0524,1.0564
2022-02-07 03:00:00,1.056,1.0581,1.046,1.0519
2022-02-07 04:00:00,1.0519,1.0525,1.0306,1.041
2022-02-07 05:00:00,1.0412,1.0517,1.0379,1.0482
2022-02-07 06:00:00,1.049,1.0548,1.0483,1.0522
2022-02-07 07:00:00,1.0525,1.0546,1.0437,1.0524
2022-02-07 08:00:00,1.0513,1.0738,1.05,1.0704
2022-02-07 09:00:00,1.0711,1.0997,1.0666,1.0918
2022-02-07 10:00:00,1.0918,1.0996,1.078,1.0828
2022-02-07 11:00:00,1.0838,1.0869,1.0651,1.0743
2022-02-07 12:00:00,1.0743,1.0801,1.063,1.0793
2022-02-07 13:00:00,1.0794,1.0858,1.0542,1.0646
2022-02-07 14:00:00,1.0635,1.079,1.0569,1.0669
2022-02-07 15:00:00,1.0673,1.0757,1.0541,1.0623
2022-02-07 16:00:00,1.0629,1.0691,1.0547,1.0652
2022-02-07 17:00:00,1.0654,1.0899,1.0636,1.0797
2022-02-07 18:00:00,1.0797,1.0874,1.0672,1.0707
2022-02-07 19:00:00,1.0716,1.0771,1.0419,1.0676
2022-02-07 20:00:00,1.0656,1.0828,1.0656,1.0798
2022-02-07 21:00:00,1.0815,1.0842,1.0704,1.072
2022-02-07 22:00:00,1.0706,1.0842,1.0692,1.0786
2022-02-07 23:00:00,1.0778,1.0836,1.0738,1.083
2022-02-08 00:00:00,1.0836,1.1014,1.0774,1.1014
2022-02-08 01:00:00,1.1012,1.1026,1.0622,1.0736
2022-02-08 02:00:00,1.074,1.0744,1.0556,1.0637
2022-02-08 03:00:00,1.064,1.0668,1.0231,1.0274
2022-02-08 04:00:00,1.0271,1.0327,1.0078,1.0192
2022-02-08 05:00:00,1.0189,1.0229,1.0126,1.0193
2022-02-08 06:00:00,1.0194,1.0316,1.0181,1.0316
2022-02-08 07:00:00,1.0311,1.0311,1.0047,1.0148
2022-02-08 08:00:00,1.0148,1.0214,1.0046,1.0212
2022-02-08 09:00:00,1.0201,1.0228,1.0136,1.0145
2022-02-08 10:00:00,1.0142,1.0142,0.9939,1.009
2022-02-08 11:00:00,1.0098,1.0159,0.9953,0.9979
2022-02-08 12:00:00,0.998,1.0039,0.993,0.9964
2022-02-08 13:00:00,0.9977,1.0045,0.9951,0.9988
2022-02-08 14:00:00,0.9991,1.0013,0.988,0.9942
2022-02-08 15:00:00,0.9936,1.0182,0.992,1.0167
2022-02-08 16:00:00,1.0159,1.0208,1.009,1.0186
2022-02-08 17:00:00,1.0193,1.0224,1.0136,1.0219
2022-02-08 18:00:00,1.0224,1.0333,1.0198,1.0249
2022-02-08 19:00:00,1.0247,1.0288,1.0177,1.0225
2022-02-08 20:00:00,1.0222,1.0222,1.0124,1.0128
2022-02-08 21:00:00,1.0132,1.0138,0.9973,1.0052
2022-02-08 22:00:00,1.0058,1.0098,1.0025,1.0059
2022-02-08 23:00:00,1.0074,1.0126,1.0061,1.012
2022-02-09 00:00:00,1.0123,1.021,0.9995,1.0179
2022-02-09 01:00:00,1.0178,1.0236,1.0166,1.0166
2022-02-09 02:00:00,1.0182,1.02,1.0084,1.0195
2022-02-09 03:00:00,1.0175,1.0228,1.0055,1.0142
2022-02-09 04:00:00,1.0142,1.022,1.0118,1.0138
2022-02-09 05:00:00,1.0138,1.0263,1.0138,1.0263
2022-02-09 06:00:00,1.0254,1.0346,1.0207,1.0326
2022-02-09 07:00:00,1.0317,1.044,1.0308,1.0373
2022-02-09 08:00:00,1.0377,1.0467,1.0303,1.0312
2022-02-09 09:00:00,1.0317,1.0386,1.0259,1.0348
2022-02-09 10:00:00,1.0346,1.0392,1.0256,1.0299
2022-02-09 11:00:00,1.0292,1.0349,1.023,1.0326
2022-02-09 12:00:00,1.0314,1.0471,1.0312,1.042
2022-02-09 13:00:00,1.0417,1.045,1.0331,1.0374
2022-02-09 14:00:00,1.0375,1.0456,1.0371,1.0417
2022-02-09 15:00:00,1.0418,1.0472,1.04,1.0452
2022-02-09 16:00:00,1.0445,1.0463,1.0356,1.0379
2022-02-09 17:00:00,1.0369,1.0439,1.0362,1.043
2022-02-09 18:00:00,1.043,1.0446,1.0365,1.0374
2022-02-09 19:00:00,1.0373,1.0389,1.027,1.0333
2022-02-09 20:00:00,1.0339,1.04,1.0295,1.0382
2022-02-09 21:00:00,1.0374,1.0447,1.0232,1.0257
2022-02-09 22:00:00,1.0242,1.0257,1.0151,1.0251
2022-02-09 23:00:00,1.0246,1.0266,1.0143,1.0199
2022-02-10 00:00:00,1.0193,1.0251,1.0177,1.0219
2022-02-10 01:00:00,1.0219,1.0235,1.0114,1.0155
2022-02-10 02:00:00,1.0152,1.0228,1.0147,1.022
2022-02-10 03:00:00,1.0219,1.0302,1.0201,1.0296
2022-02-10 04:00:00,1.0298,1.0406,1.026,1.0396
2022-02-10 05:00:00,1.0402,1.049,1.0399,1.0429
2022-02-10 06:00:00,1.0429,1.05,1.0361,1.0426
2022-02-10 07:00:00,1.0429,1.0469,1.0312,1.0383
2022-02-10 08:00:00,1.0383,1.0447,0.9921,0.9958
2022-02-10 09:00:00,0.9956,1.009,0.9761,1.009
2022-02-10 10:00:00,1.0091,1.0296,1.0037,1.0161
2022-02-10 11:00:00,1.0168,1.0248,1.013,1.0242
2022-02-10 12:00:00,1.0236,1.0315,1.0159,1.0191
2022-02-10 13:00:00,1.02,1.0203,1.0055,1.0067
2022-02-10 14:00:00,1.008,1.009,0.9824,0.9856
2022-02-10 15:00:00,0.9862,0.9946,0.9779,0.9869
2022-02-10 16:00:00,0.986,0.9923,0.9796,0.9862
2022-02-10 17:00:00,0.9874,0.996,0.983,0.9958
2022-02-10 18:00:00,0.9948,0.995,0.9756,0.9809
2022-02-10 19:00:00,0.9822,0.9822,0.9476,0.9639
