datetime,BTCBUSD_open,BTCBUSD_high,BTCBUSD_low,BTCBUSD_close
2022-02-04 14:00:00,40489.4,40900.0,40384.3,40743.5
2022-02-04 15:00:00,40745.04,40900.0,40471.66,40615.16
2022-02-04 16:00:00,40613.84,40652.42,40451.16,40646.19
2022-02-04 17:00:00,40646.19,40683.7,40403.98,40665.74
2022-02-04 18:00:00,40665.73,41800.61,40585.7,41593.87
2022-02-04 19:00:00,41595.09,41938.74,41386.07,41501.58
2022-02-04 20:00:00,41509.03,41564.21,41225.2,41300.01
2022-02-04 21:00:00,41300.0,41468.0,41169.69,41390.39
2022-02-04 22:00:00,41390.39,41494.82,41368.2,41473.94
2022-02-04 23:00:00,41473.94,41712.01,41392.32,41488.75
2022-02-05 00:00:00,41488.76,41678.2,41403.06,41552.7
2022-02-05 01:00:00,41552.7,41772.33,41506.93,41522.07
2022-02-05 02:00:00,41522.07,41524.99,41399.83,41399.96
2022-02-05 03:00:00,41399.95,41610.24,41333.22,41464.3
2022-02-05 04:00:00,41464.31,41585.0,41215.0,41574.17
2022-02-05 05:00:00,41572.5,41685.46,41446.01,41591.87
2022-02-05 06:00:00,41591.87,41650.0,41409.9,41455.07
2022-02-05 07:00:00,41455.08,41532.29,41362.0,41405.47
2022-02-05 08:00:00,41405.48,41570.0,41381.79,41536.43
2022-02-05 09:00:00,41536.73,41777.72,41416.15,41491.03
2022-02-05 10:00:00,41485.25,41925.64,41359.01,41794.6
2022-02-05 11:00:00,41793.59,41886.0,41269.37,41310.11
2022-02-05 12:00:00,41314.32,41685.0,40968.1,41605.0
2022-02-05 13:00:00,41604.99,41768.0,41533.53,41701.46
2022-02-05 14:00:00,41701.46,41706.05,41507.89,41568.76
2022-02-05 15:00:00,41568.76,41723.56,41401.32,41673.6
2022-02-05 16:00:00,41663.69,41784.88,41577.53,41656.0
2022-02-05 17:00:00,41656.01,41780.0,41580.71,41604.39
2022-02-05 18:00:00,41603.24,41655.0,41368.01,41403.93
2022-02-05 19:00:00,41403.93,41546.72,41363.01,41501.11
2022-02-05 20:00:00,41501.11,41650.0,41501.11,41625.99
2022-02-05 21:00:00,41625.99,41642.73,41484.73,41557.06
2022-02-05 22:00:00,41557.07,41575.43,41450.02,41469.62
2022-02-05 23:00:00,41469.62,41568.17,41333.22,41568.07
2022-02-06 00:00:00,41568.07,41600.0,41514.56,41595.56
2022-02-06 01:00:00,41594.08,41600.0,41429.32,41479.49
2022-02-06 02:00:00,41478.81,41731.14,41433.0,41638.18
2022-02-06 03:00:00,41636.99,41683.66,41516.72,41661.01
2022-02-06 04:00:00,41661.01,41699.79,41605.34,41675.0
2022-02-06 05:00:00,41675.01,41719.44,41556.03,41601.9
2022-02-06 06:00:00,41601.9,41645.0,41465.02,41545.53
2022-02-06 07:00:00,41547.11,41663.0,41522.6,41630.76
2022-02-06 08:00:00,41631.21,41833.55,41507.42,41710.96
2022-02-06 09:00:00,41710.97,42179.8,41236.0,41330.34
2022-02-06 10:00:00,41330.34,41573.54,41150.36,41544.8
2022-02-06 11:00:00,41544.81,41713.23,41447.91,41664.97
2022-02-06 12:00:00,41665.12,41767.75,41565.81,41668.72
2022-02-06 13:00:00,41668.72,41692.93,41450.0,41529.08
2022-02-06 14:00:00,41529.08,41750.0,41512.36,41738.79
2022-02-06 15:00:00,41738.79,41764.0,41520.53,41597.04
2022-02-06 16:00:00,41597.05,41730.0,41561.3,41674.17
2022-02-06 17:00:00,41674.18,41730.0,41556.01,41617.13
2022-02-06 18:00:00,41617.13,42688.05,41512.16,42403.87
2022-02-06 19:00:00,42403.87,42503.16,41673.68,41852.72
2022-02-06 20:00:00,41852.72,42288.64,41726.52,42126.06
2022-02-06 21:00:00,42123.95,42681.58,42114.2,42357.25
2022-02-06 22:00:00,42357.25,42968.51,42350.62,42848.78
2022-02-06 23:00:00,42848.01,42923.53,42720.32,42846.92
2022-02-07 00:00:00,42842.98,43040.81,42714.3,42821.51
2022-02-07 01:00:00,42821.51,42850.11,42690.0,42777.12
2022-02-07 02:00:00,42777.05,42798.0,42584.26,42753.87
2022-02-07 03:00:00,42753.87,42798.0,42543.81,42626.43
2022-02-07 04:00:00,42626.44,42664.21,42253.68,42438.43
2022-02-07 05:00:00,42438.43,42666.54,42378.98,42586.85
2022-02-07 06:00:00,42586.86,42780.0,42585.03,42758.11
2022-02-07 07:00:00,42753.84,42832.58,42508.17,42670.93
2022-02-07 08:00:00,42670.63,42908.16,42640.01,42831.0
2022-02-07 09:00:00,42831.0,43480.0,42799.21,43441.9
2022-02-07 10:00:00,43441.9,43925.0,43135.06,43870.39
2022-02-07 11:00:00,43870.38,44121.14,43528.0,43832.09
2022-02-07 12:00:00,43830.8,44349.85,43636.36,44235.96
2022-02-07 13:00:00,44232.46,44565.73,43793.13,44096.58
2022-02-07 14:00:00,44096.58,44520.0,43996.9,44289.35
2022-02-07 15:00:00,44288.85,44470.99,43828.0,44165.24
2022-02-07 16:00:00,44169.99,44286.01,43813.77,44110.2
2022-02-07 17:00:00,44111.0,44200.55,43994.91,44100.79
2022-02-07 18:00:00,44100.78,44220.0,43775.51,43870.1
2022-02-07 19:00:00,43870.1,43973.62,43601.0,43887.18
2022-02-07 20:00:00,43885.72,44105.0,43836.42,44075.01
2022-02-07 21:00:00,44075.01,44137.72,43918.29,43989.55
2022-02-07 22:00:00,43989.55,44215.38,43878.15,44211.37
2022-02-07 23:00:00,44211.38,44393.83,44118.3,44393.82
2022-02-08 00:00:00,44393.81,45050.17,44265.92,44909.71
2022-02-08 01:00:00,44911.96,45578.78,44568.79,44826.35
2022-02-08 02:00:00,44826.36,44957.14,44641.64,44888.0
2022-02-08 03:00:00,44888.0,44955.1,43836.73,44041.8
2022-02-08 04:00:00,44041.15,44213.53,43468.1,43896.35
2022-02-08 05:00:00,43897.61,43965.31,43608.01,43889.86
2022-02-08 06:00:00,43889.86,44094.3,43750.0,44024.5
2022-02-08 07:00:00,44024.49,44024.49,43158.46,43495.64
2022-02-08 08:00:00,43494.61,43664.1,43227.13,43658.32
2022-02-08 09:00:00,43656.08,43888.0,43563.48,43616.8
2022-02-08 10:00:00,43616.8,43616.81,42892.67,43465.07
2022-02-08 11:00:00,43465.06,43722.86,42943.25,43052.49
2022-02-08 12:00:00,43052.5,43232.64,42705.8,42984.12
2022-02-08 13:00:00,42984.12,43289.52,42900.0,43013.54
2022-02-08 14:00:00,43013.54,43163.26,42731.52,43031.18
2022-02-08 15:00:00,43031.18,44367.04,42972.57,44309.18
2022-02-08 16:00:00,44309.18,44446.16,43936.73,44220.08
2022-02-08 17:00:00,44220.08,44304.16,43916.2,44098.38
2022-02-08 18:00:00,44098.38,44338.07,44058.23,44077.2
2022-02-08 19:00:00,44077.2,44372.53,44000.8,44281.93
2022-02-08 20:00:00,44281.93,44281.93,43840.0,43893.01
2022-02-08 21:00:00,43893.01,43955.91,43132.12,43375.41
2022-02-08 22:00:00,43375.42,43521.48,43288.0,43378.51
2022-02-08 23:00:00,43378.52,43599.0,43348.24,43490.0
2022-02-09 00:00:00,43490.01,43776.49,43160.0,43626.53
2022-02-09 01:00:00,43626.53,43866.66,43571.98,43735.02
2022-02-09 02:00:00,43731.86,43949.11,43456.5,43838.74
2022-02-09 03:00:00,43840.82,43981.84,43224.48,43434.76
2022-02-09 04:00:00,43434.76,43697.84,43351.02,43416.09
2022-02-09 05:00:00,43416.08,43771.42,43357.03,43649.98
2022-02-09 06:00:00,43649.97,43857.14,43410.4,43756.52
2022-02-09 07:00:00,43754.08,44364.66,43667.13,44172.93
2022-02-09 08:00:00,44172.94,44486.26,43904.1,43973.59
2022-02-09 09:00:00,43973.96,44297.14,43822.53,44132.19
2022-02-09 10:00:00,44132.19,44241.0,43830.0,43912.3
2022-02-09 11:00:00,43910.01,44167.89,43640.0,44111.82
2022-02-09 12:00:00,44111.82,44348.0,44023.5,44096.28
2022-02-09 13:00:00,44093.7,44200.0,43963.72,44200.0
2022-02-09 14:00:00,44199.99,44733.23,44167.79,44503.03
2022-02-09 15:00:00,44503.03,44866.66,44387.46,44799.99
2022-02-09 16:00:00,44799.99,44820.0,44473.64,44487.61
2022-02-09 17:00:00,44487.11,44624.3,44266.66,44595.78
2022-02-09 18:00:00,44595.79,44619.99,44281.71,44406.64
2022-02-09 19:00:00,44406.64,44441.51,44066.91,44139.37
2022-02-09 20:00:00,44139.37,44301.38,44066.66,44292.17
2022-02-09 21:00:00,44292.17,44400.0,43843.0,43843.0
2022-02-09 22:00:00,43843.01,43897.71,43603.66,43807.02
2022-02-09 23:00:00,43807.02,43950.0,43614.38,43808.2
2022-02-10 00:00:00,43817.74,43943.69,43743.0,43913.0
2022-02-10 01:00:00,43914.0,44026.66,43800.0,43920.29
2022-02-10 02:00:00,43918.55,44174.38,43900.0,44130.79
2022-02-10 03:00:00,44130.79,44318.8,44095.0,44249.98
2022-02-10 04:00:00,44249.99,44506.26,44139.07,44437.85
2022-02-10 05:00:00,44436.88,44790.0,44399.0,44676.06
2022-02-10 06:00:00,44676.35,45205.88,44589.79,44870.92
2022-02-10 07:00:00,44870.75,45019.9,44564.79,44845.4
2022-02-10 08:00:00,44845.41,45099.59,43651.06,43682.5
2022-02-10 09:00:00,43682.51,44391.3,43201.56,44389.0
2022-02-10 10:00:00,44388.99,45700.0,44205.03,44981.81
2022-02-10 11:00:00,44981.8,45601.97,44877.82,45421.76
2022-02-10 12:00:00,45421.76,45871.34,45050.0,45361.9
2022-02-10 13:00:00,45366.42,45430.28,44880.37,45252.95
2022-02-10 14:00:00,45252.95,45301.0,44377.12,44411.89
2022-02-10 15:00:00,44412.89,44640.0,43819.25,44132.19
2022-02-10 16:00:00,44134.01,44225.83,43724.48,43785.76
2022-02-10 17:00:00,43782.79,44123.58,43646.09,43992.07
2022-02-10 18:00:00,43992.08,44091.72,43365.28,43533.17
2022-02-10 19:00:00,43533.17,43594.75,42620.74,43068.89
2022-02-10 20:00:00,43071.05,43767.45,42965.66,43200.0
2022-02-10 21:00:00,43200.0,43236.94,42846.65,43152.9
2022-02-10 22:00:00,43153.21,43434.75,43119.66,43375.26
2022-02-10 23:00:00,43371.58,43400.41,43002.54,43130.0
2022-02-11 00:00:00,43130.0,43130.64,42869.34,42878.71
2022-02-11 01:00:00,42878.92,43310.33,42851.0,43280.01
2022-02-11 02:00:00,43280.01,43454.06,43200.0,43390.01
2022-02-11 03:00:00,43392.43,43579.22,43025.11,43033.27
2022-02-11 04:00:00,43033.27,43632.65,42900.0,43526.49
2022-02-11 05:00:00,43526.5,43597.53,43266.66,43471.63
2022-02-11 06:00:00,43471.63,43542.16,43328.08,43387.58
2022-02-11 07:00:00,43388.43,43717.0,43288.72,43602.49
2022-02-11 08:00:00,43602.49,43857.0,43529.02,43799.22
2022-02-11 09:00:00,43799.23,43948.95,43313.88,43546.73
2022-02-11 10:00:00,43546.74,43840.0,43540.81,43700.25
2022-02-11 11:00:00,43697.53,43799.93,43462.19,43613.56
2022-02-11 12:00:00,43613.56,43751.36,43400.0,43446.77
2022-02-11 13:00:00,43446.76,43540.0,42630.0,42690.94
2022-02-11 14:00:00,42691.75,43186.55,41987.0,42771.14
2022-02-11 15:00:00,42771.15,42889.59,42250.26,42358.06
2022-02-11 16:00:00,42360.02,42717.82,42317.42,42566.28
2022-02-11 17:00:00,42566.28,42628.07,42024.8,42179.05
2022-02-11 18:00:00,42179.05,42444.31,41961.19,42399.11
2022-02-11 19:00:00,42399.11,42428.56,42247.97,42330.35
2022-02-11 20:00:00,42330.35,42500.0,42275.51,42466.36
2022-02-11 21:00:00,42469.22,42496.94,42362.01,42470.04
2022-02-11 22:00:00,42470.04,42474.93,42184.22,42309.83
2022-02-11 23:00:00,42310.04,42450.0,42243.03,42306.23
2022-02-12 00:00:00,42306.23,42429.94,42224.62,42296.77
2022-02-12 01:00:00,42297.69,42333.32,41771.0,42069.38
2022-02-12 02:00:00,42066.66,42251.19,41960.04,42121.27
2022-02-12 03:00:00,42121.27,42395.0,42107.65,42302.0
2022-02-12 04:00:00,42302.0,42470.55,42250.93,42418.94
2022-02-12 05:00:00,42418.93,42421.98,42120.01,42289.49
2022-02-12 06:00:00,42289.5,42451.41,41907.23,42425.85
2022-02-12 07:00:00,42425.84,42462.98,42225.19,42294.24
2022-02-12 08:00:00,42294.24,42358.78,42108.22,42120.73
2022-02-12 09:00:00,42120.73,42239.99,41828.2,42174.97
2022-02-12 10:00:00,42177.45,42225.0,41862.07,42141.83
2022-02-12 11:00:00,42141.77,42821.89,42017.11,42756.3
2022-02-12 12:00:00,42757.74,42827.83,42567.61,42741.49
2022-02-12 13:00:00,42741.49,43029.16,42741.49,42854.17
2022-02-12 14:00:00,42854.17,42908.0,42637.99,42690.11
2022-02-12 15:00:00,42688.53,42780.75,42503.0,42643.99
2022-02-12 16:00:00,42643.99,42643.99,41760.01,41896.67
2022-02-12 17:00:00,41896.66,42237.2,41855.01,42197.23
2022-02-12 18:00:00,42197.24,42271.78,42081.91,42243.29
2022-02-12 19:00:00,42243.28,42520.66,42083.48,42412.52
2022-02-12 20:00:00,42412.46,42504.07,42222.0,42256.68
2022-02-12 21:00:00,42256.69,42295.66,42124.95,42244.9
2022-02-12 22:00:00,42244.9,42315.16,42173.01,42252.53
2022-02-12 23:00:00,42252.52,42352.5,42140.7,42221.43
2022-02-13 00:00:00,42221.43,42328.0,42146.36,42289.84
2022-02-13 01:00:00,42289.93,42453.57,42242.6,42453.27
2022-02-13 02:00:00,42451.76,42485.4,42321.01,42432.62
2022-02-13 03:00:00,42432.61,42516.41,42354.59,42471.02
2022-02-13 04:00:00,42471.02,42474.96,42299.88,42334.57
2022-02-13 05:00:00,42334.56,42650.0,42271.19,42594.58
2022-02-13 06:00:00,42589.68,42670.0,42474.28,42495.99
2022-02-13 07:00:00,42496.0,42646.72,42439.48,42497.89
2022-02-13 08:00:00,42497.89,42588.48,42428.01,42532.81
2022-02-13 09:00:00,42526.82,42735.94,42200.0,42555.86
2022-02-13 10:00:00,42555.85,42789.52,42522.72,42587.93
2022-02-13 11:00:00,42589.87,42607.55,42233.51,42331.38
2022-02-13 12:00:00,42331.37,42332.2,42111.0,42289.8
2022-02-13 13:00:00,42287.12,42414.99,41876.07,42000.26
2022-02-13 14:00:00,42000.26,42200.0,41908.06,42058.21
2022-02-13 15:00:00,42058.22,42462.23,41966.24,42462.22
2022-02-13 16:00:00,42460.5,42513.26,42220.63,42225.0
2022-02-13 17:00:00,42225.01,42443.99,42220.66,42394.06
2022-02-13 18:00:00,42392.8,42419.05,42043.0,42078.34
2022-02-13 19:00:00,42082.18,42197.85,41960.01,42137.45
2022-02-13 20:00:00,42137.45,42164.62,41579.79,41690.3
2022-02-13 21:00:00,41691.82,41860.4,41613.79,41726.7
2022-02-13 22:00:00,41726.3,41989.99,41634.26,41934.96
2022-02-13 23:00:00,41934.97,42000.0,41863.93,41977.58
2022-02-14 00:00:00,41977.14,42033.33,41790.0,41794.45
2022-02-14 01:00:00,41794.6,42294.78,41741.7,42200.7
2022-02-14 02:00:00,42200.7,42380.0,42133.0,42332.18
2022-02-14 03:00:00,42329.77,42449.0,42027.44,42049.9
2022-02-14 04:00:00,42049.54,42239.42,41969.96,42084.44
2022-02-14 05:00:00,42091.08,42297.01,41938.44,42245.13
2022-02-14 06:00:00,42245.02,42285.71,42092.52,42137.39
2022-02-14 07:00:00,42134.95,42600.02,41979.22,42551.52
2022-02-14 08:00:00,42551.52,42698.66,42378.71,42505.25
2022-02-14 09:00:00,42505.26,42850.0,42483.35,42532.57
2022-02-14 10:00:00,42540.76,42678.98,42367.85,42602.93
2022-02-14 11:00:00,42606.29,42848.28,42572.38,42670.24
2022-02-14 12:00:00,42671.86,42860.0,42537.62,42590.68
2022-02-14 13:00:00,42594.14,42671.41,42224.67,42259.41
2022-02-14 14:00:00,42256.67,42314.62,41827.91,42131.33
2022-02-14 15:00:00,42131.32,42325.0,42008.17,42193.2
2022-02-14 16:00:00,42195.64,42300.42,42113.91,42254.47
2022-02-14 17:00:00,42256.39,42764.08,42250.6,42689.37
2022-02-14 18:00:00,42694.06,42820.0,42546.38,42550.64
2022-02-14 19:00:00,42556.45,42681.63,42444.52,42593.4
2022-02-14 20:00:00,42593.41,43634.9,42539.27,43483.65
2022-02-14 21:00:00,43484.88,43700.0,43413.14,43589.49
2022-02-14 22:00:00,43588.1,43673.45,43520.01,43585.17
2022-02-14 23:00:00,43585.17,43791.79,43477.88,43489.98
2022-02-15 00:00:00,43490.17,43641.67,43393.75,43588.86
2022-02-15 01:00:00,43588.86,43711.08,43550.0,43566.39
2022-02-15 02:00:00,43566.4,43795.76,43550.0,43714.34
2022-02-15 03:00:00,43714.35,44222.0,43630.0,44012.57
2022-02-15 04:00:00,44012.58,44134.12,43867.66,44073.47
2022-02-15 05:00:00,44073.51,44400.0,43995.14,44292.31
2022-02-15 06:00:00,44292.31,44450.0,44040.81,44261.0
2022-02-15 07:00:00,44261.01,44370.98,44162.85,44205.76
2022-02-15 08:00:00,44205.76,44333.33,44041.49,44266.43
2022-02-15 09:00:00,44265.7,44529.02,44221.62,44279.02
2022-02-15 10:00:00,44276.5,44327.47,44123.04,44228.58
2022-02-15 11:00:00,44229.67,44282.98,44040.1,44144.0
2022-02-15 12:00:00,44145.39,44177.0,43872.09,43953.48
2022-02-15 13:00:00,43953.48,44219.39,43900.0,44156.07
2022-02-15 14:00:00,44156.07,44156.46,43988.5,44025.0
2022-02-15 15:00:00,44025.01,44190.0,43995.01,44154.2
2022-02-15 16:00:00,44159.25,44181.7,43970.08,43995.82
2022-02-15 17:00:00,43995.81,44385.0,43994.73,44197.65
2022-02-15 18:00:00,44197.66,44770.0,44130.84,44574.32
2022-02-15 19:00:00,44574.32,44577.46,44157.31,44226.38
2022-02-15 20:00:00,44226.38,44226.39,43974.09,44011.46
2022-02-15 21:00:00,44011.47,44101.22,43918.71,44086.06
2022-02-15 22:00:00,44095.73,44181.69,43980.4,44002.62
2022-02-15 23:00:00,44002.62,44002.62,43707.0,43914.97
2022-02-16 00:00:00,43914.98,44152.57,43914.0,44080.58
2022-02-16 01:00:00,44080.58,44216.0,44052.58,44054.18
2022-02-16 02:00:00,44056.36,44219.96,43961.01,44214.27
2022-02-16 03:00:00,44214.27,44355.0,44164.63,44180.12
2022-02-16 04:00:00,44180.41,44264.11,44029.23,44032.0
2022-02-16 05:00:00,44032.0,44150.0,43906.8,44139.0
2022-02-16 06:00:00,44139.0,44285.0,44136.59,44206.01
2022-02-16 07:00:00,44206.01,44249.0,43993.55,44057.66
2022-02-16 08:00:00,44060.0,44197.78,43552.36,43656.9
2022-02-16 09:00:00,43654.34,43757.46,43342.42,43514.41
2022-02-16 10:00:00,43514.41,43715.0,43471.55,43628.75
2022-02-16 11:00:00,43628.75,43750.0,43348.5,43671.11
2022-02-16 12:00:00,43672.58,43730.0,43577.0,43600.13
2022-02-16 13:00:00,43598.63,43920.0,43536.38,43874.11
2022-02-16 14:00:00,43870.52,44369.02,43720.21,44244.35
2022-02-16 15:00:00,44245.1,44397.26,44100.99,44121.31
2022-02-16 16:00:00,44121.16,44194.15,43891.13,44093.08
2022-02-16 17:00:00,44093.07,44175.0,43982.8,44032.76
2022-02-16 18:00:00,44032.76,44190.0,43866.67,43903.35
2022-02-16 19:00:00,43902.22,44119.91,43851.36,44095.3
2022-02-16 20:00:00,44089.22,44200.0,44003.24,44032.69
2022-02-16 21:00:00,44034.19,44120.0,43855.56,44025.65
2022-02-16 22:00:00,44025.66,44032.77,43608.56,43608.56
2022-02-16 23:00:00,43608.57,43746.48,43365.06,43638.1
2022-02-17 00:00:00,43637.58,43730.0,43530.72,43639.4
2022-02-17 01:00:00,43641.12,43909.9,43601.26,43866.35
2022-02-17 02:00:00,43866.35,43975.0,43781.42,43949.36
2022-02-17 03:00:00,43949.35,44052.62,43350.0,43495.06
2022-02-17 04:00:00,43496.53,43556.94,42953.0,43242.0
2022-02-17 05:00:00,43242.0,43378.88,42960.01,43080.12
2022-02-17 06:00:00,43081.82,43237.47,42998.03,43192.69
2022-02-17 07:00:00,43192.68,43374.46,43170.02,43245.34
2022-02-17 08:00:00,43245.34,43321.9,42186.15,42271.92
2022-02-17 09:00:00,42271.93,42423.67,41893.0,41950.66
2022-02-17 10:00:00,41950.66,42158.31,41714.16,41950.35
2022-02-17 11:00:00,41952.54,42135.53,41658.34,42007.74
2022-02-17 12:00:00,42007.74,42020.1,41645.07,41776.13
2022-02-17 13:00:00,41776.13,41895.1,40796.29,41319.06
2022-02-17 14:00:00,41319.06,41319.06,40947.54,41224.24
2022-02-17 15:00:00,41224.25,41224.25,40876.94,40906.52
2022-02-17 16:00:00,40904.92,40970.0,40095.95,40694.34
2022-02-17 17:00:00,40694.34,40777.77,40438.72,40734.69
2022-02-17 18:00:00,40735.94,40777.72,40471.01,40540.14
2022-02-17 19:00:00,40540.15,40693.59,40311.92,40586.64
2022-02-17 20:00:00,40586.53,40974.25,40391.01,40810.28
2022-02-17 21:00:00,40810.28,40911.08,40685.17,40783.57
2022-02-17 22:00:00,40783.6,40793.57,40606.07,40714.64
2022-02-17 23:00:00,40714.64,40799.07,40499.56,40533.7
2022-02-18 00:00:00,40535.79,40727.47,40516.41,40649.62
2022-02-18 01:00:00,40649.63,40765.99,40600.57,40741.0
2022-02-18 02:00:00,40741.0,40805.07,40593.29,40690.59
2022-02-18 03:00:00,40690.59,40989.03,40684.16,40897.93
2022-02-18 04:00:00,40894.13,40944.44,40789.23,40902.07
2022-02-18 05:00:00,40902.08,40903.0,40726.94,40815.2
2022-02-18 06:00:00,40816.14,40830.33,40077.49,40204.93
2022-02-18 07:00:00,40204.93,40568.83,40106.89,40465.51
2022-02-18 08:00:00,40465.3,40558.11,40212.5,40411.97
2022-02-18 09:00:00,40411.96,40532.85,39635.3,40502.8
2022-02-18 10:00:00,40502.81,40800.0,39675.0,39854.24
2022-02-18 11:00:00,39848.79,40451.31,39473.31,39958.6
2022-02-18 12:00:00,39958.64,40390.79,39936.24,40043.91
2022-02-18 13:00:00,40045.28,40244.88,39808.35,40161.04
2022-02-18 14:00:00,40161.04,40361.01,40068.94,40232.45
2022-02-18 15:00:00,40237.84,40300.0,39966.11,40045.75
2022-02-18 16:00:00,40043.29,40176.3,39920.44,39987.78
2022-02-18 17:00:00,39987.74,40070.99,39756.94,39954.09
2022-02-18 18:00:00,39954.08,40100.0,39906.36,39999.0
2022-02-18 19:00:00,39999.0,40262.67,39940.88,40222.25
2022-02-18 20:00:00,40222.25,40327.0,40085.0,40171.82
2022-02-18 21:00:00,40171.84,40224.48,40091.83,40176.05
2022-02-18 22:00:00,40176.04,40239.0,40083.82,40145.08
2022-02-18 23:00:00,40145.08,40298.39,40085.27,40234.16
2022-02-19 00:00:00,40236.19,40268.97,40173.65,40257.38
2022-02-19 01:00:00,40257.38,40457.23,40228.39,40390.01
2022-02-19 02:00:00,40390.02,40428.89,40259.43,40284.99
2022-02-19 03:00:00,40285.0,40315.67,39953.0,40000.05
2022-02-19 04:00:00,40001.96,40074.7,39908.23,39948.08
2022-02-19 05:00:00,39948.08,39991.59,39780.11,39959.51
2022-02-19 06:00:00,39959.53,40048.0,39667.01,39858.46
2022-02-19 07:00:00,39858.46,39966.37,39684.62,39773.79
2022-02-19 08:00:00,39774.11,40086.2,39659.35,40039.22
2022-02-19 09:00:00,40033.83,40033.83,39790.0,39887.82
2022-02-19 10:00:00,39888.01,40019.68,39834.33,39985.8
2022-02-19 11:00:00,39986.17,40358.0,39881.53,39966.18
2022-02-19 12:00:00,39971.47,40183.03,39902.92,40158.64
2022-02-19 13:00:00,40158.65,40222.14,40065.15,40136.34
2022-02-19 14:00:00,40134.53,40140.63,39920.0,39987.2
2022-02-19 15:00:00,39990.37,40121.0,39957.9,40080.3
2022-02-19 16:00:00,40080.94,40083.46,39820.0,39943.35
2022-02-19 17:00:00,39944.73,40067.65,39893.12,40035.8
2022-02-19 18:00:00,40035.81,40153.16,39979.59,40098.33
2022-02-19 19:00:00,40104.17,40139.91,39897.95,39945.85
2022-02-19 20:00:00,39945.31,40030.68,39843.46,40009.76
2022-02-19 21:00:00,40009.76,40031.97,39850.0,39858.45
2022-02-19 22:00:00,39857.15,39910.62,39716.04,39813.45
2022-02-19 23:00:00,39813.91,39861.08,39500.0,39571.8
2022-02-20 00:00:00,39571.79,39710.4,39300.8,39371.71
2022-02-20 01:00:00,39373.72,39452.03,38730.13,38815.72
2022-02-20 02:00:00,38813.47,38900.0,38600.0,38814.79
2022-02-20 03:00:00,38816.32,38853.64,38118.0,38183.51
2022-02-20 04:00:00,38183.52,38440.72,38000.0,38207.1
2022-02-20 05:00:00,38207.09,38398.2,38158.5,38210.29
2022-02-20 06:00:00,38207.65,38373.82,38149.09,38362.46
2022-02-20 07:00:00,38362.47,38630.31,38218.01,38231.51
2022-02-20 08:00:00,38231.52,38350.0,38198.16,38227.45
2022-02-20 09:00:00,38224.45,38318.2,38033.75,38215.38
2022-02-20 10:00:00,38215.37,38431.9,38197.5,38361.17
2022-02-20 11:00:00,38356.0,38524.11,38265.86,38289.9
2022-02-20 12:00:00,38289.9,38420.32,38233.0,38292.41
2022-02-20 13:00:00,38292.39,38472.18,38192.8,38467.0
2022-02-20 14:00:00,38463.17,38463.17,38357.58,38414.65
2022-02-20 15:00:00,38417.14,38417.14,38276.04,38338.46
2022-02-20 16:00:00,38338.46,38376.0,38066.02,38257.93
2022-02-20 17:00:00,38257.92,38874.01,38257.92,38837.17
2022-02-20 18:00:00,38837.05,38988.8,38352.75,38398.4
2022-02-20 19:00:00,38403.97,38768.33,38216.33,38760.0
2022-02-20 20:00:00,38757.81,39400.0,38571.42,39152.61
2022-02-20 21:00:00,39152.62,39365.64,39051.17,39131.35
2022-02-20 22:00:00,39131.34,39272.72,38834.69,38939.63
2022-02-20 23:00:00,38937.77,39388.06,38930.43,39313.46
2022-02-21 00:00:00,39313.45,39517.46,39223.21,39249.49
2022-02-21 01:00:00,39245.57,39295.9,39171.31,39225.1
2022-02-21 02:00:00,39225.1,39336.64,39081.69,39312.48
2022-02-21 03:00:00,39312.07,39376.76,39043.08,39083.8
2022-02-21 04:00:00,39081.06,39130.41,38894.66,38942.05
2022-02-21 05:00:00,38942.06,39000.0,38253.0,38309.26
2022-02-21 06:00:00,38309.25,38453.62,37369.99,37601.73
2022-02-21 07:00:00,37601.73,37799.99,37426.94,37558.53
2022-02-21 08:00:00,37560.42,37728.76,37232.32,37584.68
2022-02-21 09:00:00,37584.68,38886.83,37505.51,38700.0
2022-02-21 10:00:00,38699.18,39297.77,38647.19,38846.07
2022-02-21 11:00:00,38846.06,39166.53,38669.23,38714.8
2022-02-21 12:00:00,38718.49,38852.16,38501.57,38545.41
2022-02-21 13:00:00,38551.22,38673.46,37566.32,37772.12
2022-02-21 14:00:00,37770.92,38350.1,37588.52,38154.19
2022-02-21 15:00:00,38158.34,38460.0,37984.4,38264.51
2022-02-21 16:00:00,38268.56,38375.0,36969.0,37089.65
2022-02-21 17:00:00,37089.65,37800.0,36826.0,37566.32
2022-02-21 18:00:00,37566.31,37693.83,36858.36,37022.4
2022-02-21 19:00:00,37028.21,37346.54,36871.0,37249.19
2022-02-21 20:00:00,37249.18,37480.0,36895.65,37259.72
2022-02-21 21:00:00,37259.71,37261.27,36902.03,37026.8
2022-02-21 22:00:00,37023.83,37036.0,36363.0,36605.76
2022-02-21 23:00:00,36605.76,36827.14,36568.28,36637.7
2022-02-22 00:00:00,36637.7,37254.17,36586.12,36753.44
2022-02-22 01:00:00,36755.61,37016.23,36621.4,36883.36
2022-02-22 02:00:00,36881.27,37007.26,36544.04,36796.17
2022-02-22 03:00:00,36790.46,37193.41,36776.21,37126.66
