datetime,SOLUSDT_open,SOLUSDT_high,SOLUSDT_low,SOLUSDT_close
2022-02-09 21:00:00,115.5,115.93,114.44,114.64
2022-02-09 22:00:00,114.69,115.09,113.93,115.0
2022-02-09 23:00:00,114.9,115.03,113.68,113.94
2022-02-10 00:00:00,114.0,114.0,112.96,113.31
2022-02-10 01:00:00,113.31,113.63,112.54,113.3
2022-02-10 02:00:00,113.23,113.71,111.11,111.11
2022-02-10 03:00:00,111.1,111.51,110.55,110.93
2022-02-10 04:00:00,110.87,111.88,110.81,111.42
2022-02-10 05:00:00,111.51,111.81,111.13,111.54
2022-02-10 06:00:00,111.6,112.04,111.18,111.71
2022-02-10 07:00:00,111.76,112.54,111.76,112.37
2022-02-10 08:00:00,112.36,112.73,112.1,112.48
2022-02-10 09:00:00,112.45,113.33,112.44,113.28
2022-02-10 10:00:00,113.35,114.45,113.11,113.6
2022-02-10 11:00:00,113.65,114.92,112.75,113.85
2022-02-10 12:00:00,113.76,114.17,112.66,113.32
2022-02-10 13:00:00,113.29,114.0,107.05,107.8
2022-02-10 14:00:00,107.8,109.88,105.72,109.88
2022-02-10 15:00:00,109.89,113.83,109.0,111.91
2022-02-10 16:00:00,111.9,112.77,110.9,111.84
2022-02-10 17:00:00,111.85,113.01,110.75,111.46
2022-02-10 18:00:00,111.39,111.81,109.6,109.87
2022-02-10 19:00:00,109.95,110.03,108.1,108.88
2022-02-10 20:00:00,108.93,109.49,108.09,109.04
2022-02-10 21:00:00,108.98,109.3,107.57,108.05
2022-02-10 22:00:00,108.04,108.77,107.46,108.04
2022-02-10 23:00:00,108.02,108.43,105.71,106.17
2022-02-11 00:00:00,106.14,106.43,103.6,104.59
2022-02-11 01:00:00,104.66,106.71,104.36,105.13
2022-02-11 02:00:00,105.16,105.31,103.98,104.18
2022-02-11 03:00:00,104.18,105.02,104.02,104.66
2022-02-11 04:00:00,104.66,105.37,104.32,104.72
2022-02-11 05:00:00,104.68,104.68,103.25,103.32
2022-02-11 06:00:00,103.27,104.98,103.24,104.8
2022-02-11 07:00:00,104.89,105.8,104.84,105.69
2022-02-11 08:00:00,105.69,106.37,104.47,104.47
2022-02-11 09:00:00,104.56,106.21,104.45,106.11
2022-02-11 10:00:00,106.05,106.48,105.42,106.18
2022-02-11 11:00:00,105.99,106.29,105.29,105.52
2022-02-11 12:00:00,105.6,106.66,105.01,106.45
2022-02-11 13:00:00,106.53,107.89,106.31,107.67
2022-02-11 14:00:00,107.69,108.17,106.52,107.09
2022-02-11 15:00:00,107.14,107.62,106.54,106.85
2022-02-11 16:00:00,106.81,107.08,104.98,105.91
2022-02-11 17:00:00,105.82,106.48,105.35,105.48
2022-02-11 18:00:00,105.61,105.92,100.62,100.77
2022-02-11 19:00:00,100.72,101.4,99.23,99.75
2022-02-11 20:00:00,99.69,99.99,96.31,97.64
2022-02-11 21:00:00,97.7,98.56,97.22,97.4
2022-02-11 22:00:00,97.35,97.63,95.22,95.59
2022-02-11 23:00:00,95.53,96.94,95.16,96.48
2022-02-12 00:00:00,96.46,96.56,95.4,96.33
2022-02-12 01:00:00,96.19,97.82,96.14,97.66
2022-02-12 02:00:00,97.63,98.46,97.54,97.97
2022-02-12 03:00:00,97.94,97.94,96.31,96.95
2022-02-12 04:00:00,96.93,97.6,96.57,96.85
2022-02-12 05:00:00,96.93,97.07,95.75,96.1
2022-02-12 06:00:00,96.12,96.13,92.81,94.75
2022-02-12 07:00:00,94.9,95.37,93.2,93.64
2022-02-12 08:00:00,93.71,95.88,93.71,95.31
2022-02-12 09:00:00,95.23,95.95,94.75,95.78
2022-02-12 10:00:00,95.75,95.77,94.39,95.23
2022-02-12 11:00:00,95.3,96.2,93.8,96.16
2022-02-12 12:00:00,96.02,96.22,94.99,95.49
2022-02-12 13:00:00,95.6,95.9,95.0,95.08
2022-02-12 14:00:00,95.2,95.43,93.71,94.7
2022-02-12 15:00:00,94.8,95.3,93.54,95.01
2022-02-12 16:00:00,95.06,97.64,94.71,97.26
2022-02-12 17:00:00,97.28,97.78,96.77,97.78
2022-02-12 18:00:00,97.75,99.79,97.62,98.35
2022-02-12 19:00:00,98.39,98.54,97.01,97.28
2022-02-12 20:00:00,97.31,98.3,96.77,97.85
2022-02-12 21:00:00,97.75,97.81,94.39,95.17
2022-02-12 22:00:00,95.18,96.46,95.03,96.15
2022-02-12 23:00:00,96.02,96.4,95.11,95.82
2022-02-13 00:00:00,95.81,97.38,95.1,96.89
2022-02-13 01:00:00,96.9,97.26,95.89,96.0
2022-02-13 02:00:00,96.13,96.39,95.58,96.27
2022-02-13 03:00:00,96.27,96.35,95.53,96.0
2022-02-13 04:00:00,96.01,96.32,95.22,95.59
2022-02-13 05:00:00,95.56,96.12,95.29,95.59
2022-02-13 06:00:00,95.75,96.63,95.58,96.56
2022-02-13 07:00:00,96.54,96.67,95.96,96.2
2022-02-13 08:00:00,96.17,96.97,95.98,96.79
2022-02-13 09:00:00,96.73,96.78,96.1,96.11
2022-02-13 10:00:00,96.09,96.64,95.44,96.44
2022-02-13 11:00:00,96.33,96.84,96.09,96.21
2022-02-13 12:00:00,96.0,96.77,95.97,96.3
2022-02-13 13:00:00,96.36,96.72,96.04,96.38
2022-02-13 14:00:00,96.41,96.94,95.4,95.97
2022-02-13 15:00:00,95.96,96.27,95.56,95.58
2022-02-13 16:00:00,95.65,95.66,93.51,93.98
2022-02-13 17:00:00,93.93,93.94,92.75,93.5
2022-02-13 18:00:00,93.57,94.08,91.38,91.71
2022-02-13 19:00:00,91.68,92.84,91.54,92.22
2022-02-13 20:00:00,92.29,93.6,91.96,93.54
2022-02-13 21:00:00,93.6,93.99,92.83,92.99
2022-02-13 22:00:00,93.06,94.09,93.06,93.72
2022-02-13 23:00:00,93.72,93.81,92.6,92.84
2022-02-14 00:00:00,92.86,93.25,91.81,92.8
2022-02-14 01:00:00,92.67,92.9,90.9,91.18
2022-02-14 02:00:00,91.12,92.35,90.78,91.6
2022-02-14 03:00:00,91.76,93.74,91.05,93.52
2022-02-14 04:00:00,93.46,93.76,92.81,93.76
2022-02-14 05:00:00,93.76,94.02,92.8,92.81
2022-02-14 06:00:00,92.82,94.86,92.71,94.57
2022-02-14 07:00:00,94.61,94.81,93.98,94.79
2022-02-14 08:00:00,94.75,94.91,93.64,93.73
2022-02-14 09:00:00,93.63,93.69,92.3,92.46
2022-02-14 10:00:00,92.44,92.89,91.86,92.64
2022-02-14 11:00:00,92.7,93.54,92.39,93.11
2022-02-14 12:00:00,93.16,95.28,92.35,95.28
2022-02-14 13:00:00,95.19,95.96,94.69,95.3
2022-02-14 14:00:00,95.35,97.9,95.35,97.24
2022-02-14 15:00:00,97.24,97.7,96.03,96.56
2022-02-14 16:00:00,96.61,97.92,96.43,97.39
2022-02-14 17:00:00,97.3,97.5,96.52,96.75
2022-02-14 18:00:00,96.76,96.76,94.84,95.01
2022-02-14 19:00:00,95.0,95.22,93.37,94.41
2022-02-14 20:00:00,94.34,95.42,93.61,94.85
2022-02-14 21:00:00,94.89,95.71,94.6,95.54
2022-02-14 22:00:00,95.67,97.16,95.64,96.89
2022-02-14 23:00:00,96.84,96.95,96.22,96.38
2022-02-15 00:00:00,96.42,97.61,96.37,97.01
2022-02-15 01:00:00,97.05,102.16,96.8,102.02
2022-02-15 02:00:00,101.97,102.48,101.09,101.54
2022-02-15 03:00:00,101.54,101.74,101.14,101.34
2022-02-15 04:00:00,101.46,101.69,100.4,100.95
2022-02-15 05:00:00,101.01,101.35,100.38,100.42
2022-02-15 06:00:00,100.43,101.49,100.36,100.98
2022-02-15 07:00:00,101.04,102.27,100.81,102.0
2022-02-15 08:00:00,102.01,103.61,101.34,102.86
2022-02-15 09:00:00,102.93,103.28,101.77,102.65
2022-02-15 10:00:00,102.71,103.7,102.43,103.1
2022-02-15 11:00:00,103.13,103.21,102.16,102.42
2022-02-15 12:00:00,102.4,102.61,101.57,102.16
2022-02-15 13:00:00,102.17,102.5,100.71,101.62
2022-02-15 14:00:00,101.85,103.3,101.71,102.59
2022-02-15 15:00:00,102.58,103.2,102.05,102.77
2022-02-15 16:00:00,102.8,103.24,101.82,101.98
2022-02-15 17:00:00,102.12,102.16,100.85,101.42
2022-02-15 18:00:00,101.43,102.61,101.19,102.38
2022-02-15 19:00:00,102.29,102.29,101.4,101.57
2022-02-15 20:00:00,101.49,102.4,101.45,101.64
2022-02-15 21:00:00,101.64,101.72,100.97,101.3
2022-02-15 22:00:00,101.3,103.35,101.17,102.58
2022-02-15 23:00:00,102.68,105.79,102.37,105.59
2022-02-16 00:00:00,105.36,105.38,103.13,103.41
2022-02-16 01:00:00,103.38,103.46,102.66,103.18
2022-02-16 02:00:00,103.2,103.45,102.46,103.35
2022-02-16 03:00:00,103.28,103.73,102.71,102.8
2022-02-16 04:00:00,102.8,102.86,100.72,101.9
2022-02-16 05:00:00,101.87,102.78,101.8,102.71
2022-02-16 06:00:00,102.79,103.49,102.65,103.15
2022-02-16 07:00:00,103.18,104.44,102.5,104.28
2022-02-16 08:00:00,104.23,104.38,103.55,103.58
2022-02-16 09:00:00,103.64,103.84,102.81,102.88
2022-02-16 10:00:00,102.8,102.93,101.47,102.3
2022-02-16 11:00:00,102.29,102.71,102.21,102.44
2022-02-16 12:00:00,102.47,102.77,101.68,101.92
2022-02-16 13:00:00,101.85,101.96,99.06,99.48
2022-02-16 14:00:00,99.44,100.2,98.32,98.95
2022-02-16 15:00:00,98.93,99.61,98.8,99.14
2022-02-16 16:00:00,99.18,99.74,98.28,99.59
2022-02-16 17:00:00,99.57,99.69,98.66,99.07
2022-02-16 18:00:00,99.12,100.21,98.77,100.08
2022-02-16 19:00:00,100.16,103.65,99.3,103.36
2022-02-16 20:00:00,103.3,103.51,102.4,102.63
2022-02-16 21:00:00,102.55,103.01,101.62,102.27
2022-02-16 22:00:00,102.34,103.06,101.97,102.65
2022-02-16 23:00:00,102.65,103.11,101.59,101.97
2022-02-17 00:00:00,101.97,102.61,101.38,102.5
2022-02-17 01:00:00,102.43,102.78,101.9,102.26
2022-02-17 02:00:00,102.22,102.22,101.17,101.51
2022-02-17 03:00:00,101.52,101.54,99.1,99.1
2022-02-17 04:00:00,99.1,99.75,98.05,99.46
2022-02-17 05:00:00,99.45,100.0,98.84,99.44
2022-02-17 06:00:00,99.45,100.82,99.41,100.5
2022-02-17 07:00:00,100.44,100.94,99.87,100.94
2022-02-17 08:00:00,100.95,101.09,98.36,99.43
2022-02-17 09:00:00,99.43,99.68,97.77,99.0
2022-02-17 10:00:00,98.95,99.32,98.1,98.19
2022-02-17 11:00:00,98.24,99.24,98.24,99.13
2022-02-17 12:00:00,99.11,99.68,98.79,98.95
2022-02-17 13:00:00,99.01,99.22,97.15,97.48
2022-02-17 14:00:00,97.41,98.3,96.69,96.97
2022-02-17 15:00:00,96.95,97.7,96.59,97.3
2022-02-17 16:00:00,97.3,97.77,96.69,97.08
2022-02-17 17:00:00,96.95,97.37,95.32,95.75
2022-02-17 18:00:00,95.75,96.16,93.0,95.18
2022-02-17 19:00:00,95.04,95.06,93.97,94.85
2022-02-17 20:00:00,94.85,94.85,93.42,94.05
2022-02-17 21:00:00,94.08,94.47,92.33,94.12
2022-02-17 22:00:00,94.01,94.44,93.08,93.99
2022-02-17 23:00:00,93.86,94.35,93.2,93.52
2022-02-18 00:00:00,93.53,94.56,92.79,94.51
2022-02-18 01:00:00,94.51,95.46,93.96,94.98
2022-02-18 02:00:00,95.06,95.48,93.3,94.2
2022-02-18 03:00:00,94.18,94.5,93.83,94.46
2022-02-18 04:00:00,94.47,94.75,93.81,93.85
2022-02-18 05:00:00,93.94,94.74,93.91,94.45
2022-02-18 06:00:00,94.45,95.25,94.45,95.13
2022-02-18 07:00:00,95.15,95.49,94.89,95.21
2022-02-18 08:00:00,95.18,96.36,95.18,96.3
2022-02-18 09:00:00,96.35,96.35,95.6,95.7
2022-02-18 10:00:00,95.76,95.85,95.1,95.77
2022-02-18 11:00:00,95.81,95.84,93.61,94.09
2022-02-18 12:00:00,94.07,94.8,93.62,94.33
2022-02-18 13:00:00,94.29,94.48,93.24,94.1
2022-02-18 14:00:00,94.11,94.38,91.1,93.03
2022-02-18 15:00:00,93.06,93.57,90.18,90.89
2022-02-18 16:00:00,90.86,92.02,89.92,90.33
2022-02-18 17:00:00,90.37,91.2,90.27,90.41
2022-02-18 18:00:00,90.42,90.73,89.34,90.71
2022-02-18 19:00:00,90.65,91.18,90.24,91.07
2022-02-18 20:00:00,91.09,91.3,90.43,90.68
2022-02-18 21:00:00,90.66,91.38,90.0,90.0
2022-02-18 22:00:00,90.06,90.56,89.34,89.85
2022-02-18 23:00:00,89.85,90.57,89.8,89.8
2022-02-19 00:00:00,89.88,91.08,89.78,90.91
2022-02-19 01:00:00,90.97,91.6,90.81,91.05
2022-02-19 02:00:00,91.03,91.93,90.88,91.81
2022-02-19 03:00:00,91.82,92.2,91.06,91.18
2022-02-19 04:00:00,91.25,92.07,91.08,92.07
2022-02-19 05:00:00,92.1,92.43,91.69,92.16
2022-02-19 06:00:00,92.13,92.68,91.8,92.19
2022-02-19 07:00:00,92.25,92.32,91.8,92.15
2022-02-19 08:00:00,92.15,92.3,90.73,90.73
2022-02-19 09:00:00,90.8,91.26,90.45,90.85
2022-02-19 10:00:00,90.83,90.98,89.89,90.72
2022-02-19 11:00:00,90.71,90.91,88.64,89.45
2022-02-19 12:00:00,89.39,89.9,88.7,89.5
2022-02-19 13:00:00,89.56,90.88,88.65,90.46
2022-02-19 14:00:00,90.46,90.52,89.62,89.97
2022-02-19 15:00:00,89.95,91.08,89.75,90.97
2022-02-19 16:00:00,91.1,92.16,90.42,90.65
2022-02-19 17:00:00,90.62,91.24,90.18,91.2
2022-02-19 18:00:00,91.07,91.1,90.0,90.29
2022-02-19 19:00:00,90.26,90.35,89.66,89.73
2022-02-19 20:00:00,89.77,90.51,89.77,90.17
2022-02-19 21:00:00,90.19,90.25,89.53,90.0
2022-02-19 22:00:00,90.01,90.85,90.01,90.56
2022-02-19 23:00:00,90.56,91.77,90.16,91.3
2022-02-20 00:00:00,91.26,91.43,89.57,90.07
2022-02-20 01:00:00,90.13,90.6,89.56,90.49
2022-02-20 02:00:00,90.57,90.6,89.13,89.19
2022-02-20 03:00:00,89.2,89.43,87.89,88.42
2022-02-20 04:00:00,88.43,88.64,87.18,87.43
2022-02-20 05:00:00,87.5,88.15,86.26,86.73
2022-02-20 06:00:00,86.8,87.08,85.55,86.27
2022-02-20 07:00:00,86.21,87.45,86.0,87.36
2022-02-20 08:00:00,87.39,88.2,85.72,87.75
2022-02-20 09:00:00,87.6,90.1,87.56,88.9
2022-02-20 10:00:00,88.93,89.89,88.26,88.66
2022-02-20 11:00:00,88.73,89.7,88.39,89.2
2022-02-20 12:00:00,89.17,90.88,88.71,88.93
2022-02-20 13:00:00,89.06,90.6,88.62,88.83
2022-02-20 14:00:00,88.84,89.23,87.41,89.1
2022-02-20 15:00:00,89.07,89.95,88.7,89.3
2022-02-20 16:00:00,89.44,90.84,89.35,90.28
2022-02-20 17:00:00,90.26,91.53,90.06,91.03
2022-02-20 18:00:00,91.05,93.43,90.91,93.16
2022-02-20 19:00:00,93.03,93.03,91.58,92.0
2022-02-20 20:00:00,92.03,92.36,91.07,91.27
2022-02-20 21:00:00,91.25,91.52,90.25,91.06
2022-02-20 22:00:00,91.01,93.18,91.01,93.02
2022-02-20 23:00:00,93.01,94.0,90.42,90.75
2022-02-21 00:00:00,90.77,93.05,90.48,93.05
2022-02-21 01:00:00,93.05,95.25,92.48,94.47
2022-02-21 02:00:00,94.5,94.9,94.08,94.41
2022-02-21 03:00:00,94.34,94.9,93.49,93.85
2022-02-21 04:00:00,93.81,94.97,93.81,94.72
2022-02-21 05:00:00,94.74,94.93,93.94,94.02
2022-02-21 06:00:00,94.0,95.01,93.74,94.67
2022-02-21 07:00:00,94.71,95.72,94.25,95.43
2022-02-21 08:00:00,95.41,96.14,94.39,94.57
2022-02-21 09:00:00,94.57,94.96,93.71,93.97
2022-02-21 10:00:00,93.88,94.31,92.23,92.74
2022-02-21 11:00:00,92.86,93.25,88.19,89.02
2022-02-21 12:00:00,89.09,89.66,87.74,88.27
2022-02-21 13:00:00,88.39,88.81,86.89,87.39
2022-02-21 14:00:00,87.46,91.64,87.2,90.71
2022-02-21 15:00:00,90.7,92.17,89.37,89.54
2022-02-21 16:00:00,89.51,90.26,88.93,89.2
2022-02-21 17:00:00,88.99,89.6,88.07,88.3
2022-02-21 18:00:00,88.33,88.85,86.25,86.8
2022-02-21 19:00:00,87.06,87.87,86.5,87.48
2022-02-21 20:00:00,87.44,87.6,86.7,87.35
2022-02-21 21:00:00,87.19,88.26,84.37,84.58
2022-02-21 22:00:00,84.58,86.15,84.18,85.1
2022-02-21 23:00:00,85.23,85.61,82.7,83.02
2022-02-22 00:00:00,83.05,84.6,82.77,84.17
2022-02-22 01:00:00,84.25,84.31,82.53,83.88
2022-02-22 02:00:00,83.8,83.8,82.89,83.27
2022-02-22 03:00:00,83.25,83.44,81.05,81.6
2022-02-22 04:00:00,81.65,82.72,81.46,81.88
2022-02-22 05:00:00,82.0,83.8,81.39,82.24
2022-02-22 06:00:00,82.18,83.59,82.1,83.14
2022-02-22 07:00:00,83.03,83.28,81.75,82.1
2022-02-22 08:00:00,82.16,83.7,81.9,83.59
2022-02-22 09:00:00,83.6,84.18,83.19,83.77
2022-02-22 10:00:00,83.78,86.0,83.35,85.08
2022-02-22 11:00:00,85.08,85.54,84.47,85.1
2022-02-22 12:00:00,85.0,85.69,84.2,84.98
2022-02-22 13:00:00,84.8,85.81,84.34,85.59
2022-02-22 14:00:00,85.48,87.56,84.67,87.06
2022-02-22 15:00:00,87.0,87.19,85.62,85.85
2022-02-22 16:00:00,85.85,86.4,84.29,85.0
2022-02-22 17:00:00,85.1,85.55,83.85,84.82
2022-02-22 18:00:00,84.84,85.73,84.49,84.69
2022-02-22 19:00:00,84.7,86.52,84.43,86.35
2022-02-22 20:00:00,86.29,86.63,85.15,85.49
2022-02-22 21:00:00,85.67,85.82,85.05,85.25
2022-02-22 22:00:00,85.2,85.61,84.78,85.14
2022-02-22 23:00:00,84.94,87.11,84.93,86.39
2022-02-23 00:00:00,86.42,88.32,86.13,87.28
2022-02-23 01:00:00,87.1,87.44,86.5,87.37
2022-02-23 02:00:00,87.37,88.76,86.13,86.25
2022-02-23 03:00:00,86.48,87.23,86.29,87.09
2022-02-23 04:00:00,87.04,88.17,86.99,88.0
2022-02-23 05:00:00,88.06,89.64,88.06,89.39
2022-02-23 06:00:00,89.41,90.0,88.81,89.01
2022-02-23 07:00:00,89.13,89.72,88.81,89.13
2022-02-23 08:00:00,89.04,90.23,88.71,89.93
2022-02-23 09:00:00,90.02,90.62,89.8,90.47
2022-02-23 10:00:00,90.42,91.87,89.77,91.64
2022-02-23 11:00:00,91.63,93.28,91.1,92.04
2022-02-23 12:00:00,92.11,92.68,91.62,92.39
2022-02-23 13:00:00,92.2,93.36,91.66,91.66
2022-02-23 14:00:00,91.65,92.74,90.5,90.56
2022-02-23 15:00:00,90.55,90.74,89.09,89.68
2022-02-23 16:00:00,89.67,90.84,88.9,90.84
2022-02-23 17:00:00,90.81,92.16,88.53,89.12
2022-02-23 18:00:00,88.97,89.33,87.67,88.18
2022-02-23 19:00:00,88.07,88.87,87.55,88.01
2022-02-23 20:00:00,88.05,88.05,86.37,87.72
2022-02-23 21:00:00,87.74,88.27,86.23,86.43
2022-02-23 22:00:00,86.22,86.74,85.15,86.37
2022-02-23 23:00:00,86.41,86.83,84.37,84.56
2022-02-24 00:00:00,84.55,85.8,84.11,84.24
2022-02-24 01:00:00,84.28,85.19,84.12,85.0
2022-02-24 02:00:00,84.93,85.1,82.43,82.7
2022-02-24 03:00:00,82.55,82.77,76.04,77.55
2022-02-24 04:00:00,77.52,80.97,75.2,80.6
2022-02-24 05:00:00,80.55,81.96,78.25,80.79
2022-02-24 06:00:00,80.8,83.36,80.15,81.49
2022-02-24 07:00:00,81.34,84.16,78.57,82.06
2022-02-24 08:00:00,82.03,84.51,81.7,82.78
2022-02-24 09:00:00,82.82,83.59,80.35,80.55
2022-02-24 10:00:00,80.7,81.65,79.35,80.83
2022-02-24 11:00:00,80.88,81.65,79.48,81.26
2022-02-24 12:00:00,81.18,81.22,79.69,80.23
2022-02-24 13:00:00,80.21,81.56,79.49,80.95
2022-02-24 14:00:00,81.0,82.99,80.24,82.74
2022-02-24 15:00:00,82.73,86.25,82.11,84.95
2022-02-24 16:00:00,84.97,86.81,83.84,84.95
2022-02-24 17:00:00,84.94,85.02,83.36,84.21
2022-02-24 18:00:00,84.19,88.0,84.0,86.86
2022-02-24 19:00:00,87.0,91.37,86.32,90.84
2022-02-24 20:00:00,90.92,93.75,88.96,90.23
2022-02-24 21:00:00,90.19,90.51,88.7,89.94
2022-02-24 22:00:00,90.0,90.12,86.73,87.27
2022-02-24 23:00:00,87.28,89.57,87.25,89.56
2022-02-25 00:00:00,89.59,90.79,87.74,87.93
2022-02-25 01:00:00,87.84,90.26,87.63,89.73
2022-02-25 02:00:00,89.71,90.79,89.27,89.99
2022-02-25 03:00:00,89.98,89.98,88.42,89.6
2022-02-25 04:00:00,89.46,89.87,88.29,88.51
2022-02-25 05:00:00,88.48,88.8,86.86,87.9
2022-02-25 06:00:00,87.91,89.07,87.66,88.45
2022-02-25 07:00:00,88.37,89.31,88.37,88.78
2022-02-25 08:00:00,88.75,89.4,87.35,88.29
2022-02-25 09:00:00,88.21,88.97,86.93,88.97
2022-02-25 10:00:00,88.98,89.25,88.0,88.32
2022-02-25 11:00:00,88.22,89.42,87.57,89.26
2022-02-25 12:00:00,89.31,91.26,89.3,91.15
2022-02-25 13:00:00,91.21,92.2,89.71,89.98
2022-02-25 14:00:00,90.0,90.85,89.21,89.27
2022-02-25 15:00:00,89.27,91.19,87.89,91.14
2022-02-25 16:00:00,91.17,92.03,89.97,90.82
2022-02-25 17:00:00,90.9,91.57,89.59,90.26
2022-02-25 18:00:00,90.46,90.6,88.81,89.3
2022-02-25 19:00:00,89.27,90.59,88.96,89.46
2022-02-25 20:00:00,89.43,91.08,89.03,90.94
2022-02-25 21:00:00,90.91,92.07,90.4,91.62
2022-02-25 22:00:00,91.76,95.0,90.99,94.68
2022-02-25 23:00:00,94.75,94.94,91.86,92.7
2022-02-26 00:00:00,92.74,95.11,92.36,93.98
2022-02-26 01:00:00,93.97,94.7,93.18,93.8
2022-02-26 02:00:00,93.83,94.07,92.53,92.97
2022-02-26 03:00:00,93.07,93.3,92.18,93.02
2022-02-26 04:00:00,92.95,93.61,92.33,93.12
2022-02-26 05:00:00,93.04,93.2,91.12,91.31
2022-02-26 06:00:00,91.35,92.0,91.35,91.46
2022-02-26 07:00:00,91.45,92.05,90.46,92.04
2022-02-26 08:00:00,92.06,92.94,90.6,91.09
2022-02-26 09:00:00,91.09,91.55,90.06,90.89
2022-02-26 10:00:00,90.75,91.3,90.5,91.04
2022-02-26 11:00:00,91.17,91.56,90.19,90.78
2022-02-26 12:00:00,90.6,90.91,90.12,90.91
2022-02-26 13:00:00,90.79,91.47,90.4,90.89
2022-02-26 14:00:00,90.95,91.51,90.35,91.44
2022-02-26 15:00:00,91.26,92.09,91.18,91.37
2022-02-26 16:00:00,91.34,91.6,90.79,90.9
2022-02-26 17:00:00,90.81,90.84,89.87,90.56
2022-02-26 18:00:00,90.54,90.63,89.25,90.2
2022-02-26 19:00:00,90.21,91.02,90.2,91.02
2022-02-26 20:00:00,91.03,91.9,90.78,91.5
2022-02-26 21:00:00,91.4,92.58,91.15,91.8
2022-02-26 22:00:00,91.68,91.68,90.45,90.67
2022-02-26 23:00:00,90.66,90.7,89.55,90.31
2022-02-27 00:00:00,90.25,90.69,87.53,87.96
2022-02-27 01:00:00,87.9,88.33,86.29,86.48
2022-02-27 02:00:00,86.5,87.45,86.29,87.33
2022-02-27 03:00:00,87.31,87.91,86.9,87.02
2022-02-27 04:00:00,86.95,87.44,86.59,87.15
2022-02-27 05:00:00,87.11,88.28,86.68,87.7
2022-02-27 06:00:00,87.69,89.2,87.69,88.98
2022-02-27 07:00:00,89.1,89.22,88.67,88.87
2022-02-27 08:00:00,89.01,89.08,88.08,89.04
2022-02-27 09:00:00,89.06,89.78,88.75,89.66
2022-02-27 10:00:00,89.58,90.87,88.95,90.7
2022-02-27 11:00:00,90.7,90.9,89.7,90.81
2022-02-27 12:00:00,90.84,92.15,90.7,91.72
2022-02-27 13:00:00,91.71,92.17,88.39,90.06
2022-02-27 14:00:00,90.08,90.61,89.15,89.64
2022-02-27 15:00:00,89.44,91.62,89.3,91.26
2022-02-27 16:00:00,91.24,91.24,88.47,88.58
2022-02-27 17:00:00,88.62,89.01,87.89,88.25
2022-02-27 18:00:00,88.24,88.61,87.3,87.44
2022-02-27 19:00:00,87.47,87.85,84.46,84.92
2022-02-27 20:00:00,84.71,86.58,84.39,85.6
2022-02-27 21:00:00,85.4,85.93,84.09,85.0
2022-02-27 22:00:00,85.05,85.84,85.05,85.47
2022-02-27 23:00:00,85.41,85.66,84.27,85.64
2022-02-28 00:00:00,85.65,86.12,84.18,84.33
2022-02-28 01:00:00,84.47,86.44,84.47,86.15
2022-02-28 02:00:00,86.12,88.05,86.04,86.66
2022-02-28 03:00:00,86.61,87.21,85.92,86.7
2022-02-28 04:00:00,86.64,87.49,86.2,86.3
2022-02-28 05:00:00,86.29,87.0,86.15,86.67
2022-02-28 06:00:00,86.7,87.0,84.73,86.74
2022-02-28 07:00:00,86.55,88.72,86.54,88.11
2022-02-28 08:00:00,88.19,90.12,88.12,89.76
2022-02-28 09:00:00,89.68,90.67,89.68,89.69
2022-02-28 10:00:00,89.67,90.38,89.4,90.1
2022-02-28 11:00:00,90.2,91.13,89.57,90.77
2022-02-28 12:00:00,90.82,91.6,90.0,90.34
2022-02-28 13:00:00,90.33,90.81,89.16,89.16
2022-02-28 14:00:00,89.15,95.18,88.87,94.84
2022-02-28 15:00:00,94.82,96.77,93.59,95.6
2022-02-28 16:00:00,95.64,97.14,94.57,95.28
2022-02-28 17:00:00,95.22,96.25,94.29,96.23
2022-02-28 18:00:00,96.21,96.78,95.62,96.4
2022-02-28 19:00:00,96.4,96.5,95.8,96.23
2022-02-28 20:00:00,96.21,99.8,95.9,99.41
2022-02-28 21:00:00,99.49,99.54,96.47,97.63
2022-02-28 22:00:00,97.63,102.65,97.49,98.39
2022-02-28 23:00:00,98.4,99.96,98.01,99.74
2022-03-01 00:00:00,99.69,101.07,98.17,98.54
2022-03-01 01:00:00,98.56,98.63,96.75,96.9
2022-03-01 02:00:00,97.05,97.32,96.33,96.95
2022-03-01 03:00:00,96.88,97.56,96.13,97.32
2022-03-01 04:00:00,97.31,97.97,96.89,97.64
2022-03-01 05:00:00,97.68,97.87,95.59,96.29
2022-03-01 06:00:00,96.25,96.68,95.12,96.48
2022-03-01 07:00:00,96.45,97.11,96.26,96.99
2022-03-01 08:00:00,96.88,97.5,95.95,96.92
2022-03-01 09:00:00,96.88,96.91,94.77,95.85
2022-03-01 10:00:00,95.8,97.76,94.28,97.68
2022-03-01 11:00:00,97.77,98.5,96.81,97.92
2022-03-01 12:00:00,97.96,99.33,97.49,98.71
2022-03-01 13:00:00,98.61,101.7,98.46,100.91
2022-03-01 14:00:00,100.81,102.0,97.8,98.05
2022-03-01 15:00:00,98.12,99.12,96.68,97.92
2022-03-01 16:00:00,97.85,98.69,96.1,96.6
2022-03-01 17:00:00,96.7,98.08,96.4,97.43
2022-03-01 18:00:00,97.44,98.68,96.4,98.46
2022-03-01 19:00:00,98.54,99.06,97.58,97.58
2022-03-01 20:00:00,97.74,98.67,97.49,98.61
2022-03-01 21:00:00,98.66,99.36,96.84,97.41
