datetime,IDEXBUSD_open,IDEXBUSD_high,IDEXBUSD_low,IDEXBUSD_close
2022-03-17 09:00:00,0.14212,0.14301,0.14158,0.14298
2022-03-17 10:00:00,0.14295,0.143,0.14243,0.14243
2022-03-17 11:00:00,0.14243,0.14271,0.14202,0.14247
2022-03-17 12:00:00,0.14235,0.14256,0.14191,0.14239
2022-03-17 13:00:00,0.14219,0.14233,0.14123,0.14188
2022-03-17 14:00:00,0.14188,0.14268,0.14152,0.14193
2022-03-17 15:00:00,0.142,0.14229,0.141,0.14159
2022-03-17 16:00:00,0.1415,0.142,0.14129,0.14162
2022-03-17 17:00:00,0.14179,0.1421,0.14029,0.14172
2022-03-17 18:00:00,0.14177,0.14195,0.14088,0.14113
2022-03-17 19:00:00,0.14089,0.14105,0.13954,0.13976
2022-03-17 20:00:00,0.13961,0.14021,0.13961,0.13965
2022-03-17 21:00:00,0.13965,0.13965,0.13899,0.13923
2022-03-17 22:00:00,0.13932,0.13963,0.139,0.13959
2022-03-17 23:00:00,0.13945,0.1407,0.13931,0.14044
2022-03-18 00:00:00,0.14066,0.14142,0.14048,0.14108
2022-03-18 01:00:00,0.14108,0.14138,0.14022,0.1403
2022-03-18 02:00:00,0.14022,0.14048,0.13935,0.13971
2022-03-18 03:00:00,0.13951,0.14045,0.13938,0.14003
2022-03-18 04:00:00,0.14003,0.14003,0.13912,0.13912
2022-03-18 05:00:00,0.13911,0.13997,0.13911,0.13924
2022-03-18 06:00:00,0.13925,0.13936,0.13857,0.13904
2022-03-18 07:00:00,0.13905,0.14021,0.1388,0.13939
2022-03-18 08:00:00,0.13932,0.14006,0.13931,0.14006
2022-03-18 09:00:00,0.14014,0.141,0.13991,0.14038
2022-03-18 10:00:00,0.14024,0.14302,0.14024,0.14172
2022-03-18 11:00:00,0.14191,0.1438,0.14164,0.14352
2022-03-18 12:00:00,0.1438,0.145,0.14268,0.14308
2022-03-18 13:00:00,0.14337,0.14502,0.14306,0.14326
2022-03-18 14:00:00,0.1434,0.14428,0.14275,0.14415
2022-03-18 15:00:00,0.14415,0.16,0.14415,0.14547
2022-03-18 16:00:00,0.14545,0.14583,0.14381,0.14407
2022-03-18 17:00:00,0.14414,0.14579,0.1429,0.14311
2022-03-18 18:00:00,0.14332,0.14412,0.14312,0.14357
2022-03-18 19:00:00,0.14331,0.14501,0.143,0.14501
2022-03-18 20:00:00,0.14501,0.14549,0.14395,0.14417
2022-03-18 21:00:00,0.14412,0.14432,0.14389,0.14411
2022-03-18 22:00:00,0.14413,0.14466,0.14033,0.14352
2022-03-18 23:00:00,0.14357,0.14725,0.1433,0.14725
2022-03-19 00:00:00,0.14702,0.1483,0.14447,0.14541
2022-03-19 01:00:00,0.14571,0.14722,0.14571,0.14664
2022-03-19 02:00:00,0.14652,0.14688,0.14561,0.14624
2022-03-19 03:00:00,0.14632,0.14708,0.14527,0.14546
2022-03-19 04:00:00,0.14532,0.14597,0.14514,0.14514
2022-03-19 05:00:00,0.14522,0.1459,0.14462,0.14566
2022-03-19 06:00:00,0.14576,0.14877,0.14576,0.14762
2022-03-19 07:00:00,0.14749,0.14892,0.1472,0.1473
2022-03-19 08:00:00,0.14752,0.14765,0.14656,0.14718
2022-03-19 09:00:00,0.14722,0.14748,0.1454,0.14721
2022-03-19 10:00:00,0.14721,0.1527,0.14664,0.14853
2022-03-19 11:00:00,0.14875,0.1524,0.14779,0.15023
2022-03-19 12:00:00,0.15039,0.15082,0.14816,0.14858
2022-03-19 13:00:00,0.14855,0.14952,0.148,0.14939
2022-03-19 14:00:00,0.14933,0.14933,0.14761,0.148
2022-03-19 15:00:00,0.148,0.155,0.1474,0.1495
2022-03-19 16:00:00,0.14957,0.15096,0.1487,0.14901
2022-03-19 17:00:00,0.14901,0.14913,0.1471,0.14779
2022-03-19 18:00:00,0.14794,0.14979,0.14774,0.14931
2022-03-19 19:00:00,0.14931,0.15011,0.14779,0.149
2022-03-19 20:00:00,0.14925,0.14978,0.14711,0.14829
2022-03-19 21:00:00,0.148,0.15278,0.148,0.14864
2022-03-19 22:00:00,0.14895,0.14998,0.14808,0.14808
2022-03-19 23:00:00,0.14809,0.14833,0.1475,0.1475
2022-03-20 00:00:00,0.14766,0.14804,0.1471,0.14792
2022-03-20 01:00:00,0.14768,0.14901,0.14768,0.14898
2022-03-20 02:00:00,0.14876,0.15285,0.14863,0.15195
2022-03-20 03:00:00,0.15185,0.15203,0.14904,0.15097
2022-03-20 04:00:00,0.15097,0.15162,0.14944,0.14965
2022-03-20 05:00:00,0.1495,0.1497,0.14809,0.14815
2022-03-20 06:00:00,0.14809,0.14821,0.14572,0.14637
2022-03-20 07:00:00,0.1462,0.14749,0.14516,0.14718
2022-03-20 08:00:00,0.14687,0.1502,0.14577,0.14584
2022-03-20 09:00:00,0.14588,0.14702,0.14568,0.14568
2022-03-20 10:00:00,0.1459,0.14638,0.14515,0.14536
2022-03-20 11:00:00,0.1453,0.14696,0.14517,0.14532
2022-03-20 12:00:00,0.1454,0.14587,0.14317,0.1441
2022-03-20 13:00:00,0.14401,0.14505,0.14316,0.14477
2022-03-20 14:00:00,0.14476,0.14819,0.14467,0.1462
2022-03-20 15:00:00,0.1462,0.14772,0.14605,0.14667
2022-03-20 16:00:00,0.1467,0.14701,0.14547,0.14595
2022-03-20 17:00:00,0.14607,0.14607,0.14501,0.14555
2022-03-20 18:00:00,0.14556,0.14556,0.14439,0.1445
2022-03-20 19:00:00,0.14435,0.14859,0.14434,0.14799
2022-03-20 20:00:00,0.14799,0.14941,0.1477,0.14808
2022-03-20 21:00:00,0.14807,0.14835,0.143,0.14453
2022-03-20 22:00:00,0.14453,0.14497,0.14398,0.1449
2022-03-20 23:00:00,0.1449,0.1459,0.14458,0.1459
2022-03-21 00:00:00,0.14593,0.14685,0.14593,0.14658
2022-03-21 01:00:00,0.14666,0.14822,0.14638,0.14679
2022-03-21 02:00:00,0.14679,0.14781,0.14658,0.14757
2022-03-21 03:00:00,0.1478,0.14893,0.1474,0.14856
2022-03-21 04:00:00,0.14829,0.14854,0.14775,0.14845
2022-03-21 05:00:00,0.1484,0.1486,0.14784,0.14784
2022-03-21 06:00:00,0.14777,0.14861,0.14725,0.14725
2022-03-21 07:00:00,0.14755,0.14755,0.14601,0.14667
2022-03-21 08:00:00,0.1471,0.14836,0.14696,0.14711
2022-03-21 09:00:00,0.147,0.14745,0.14547,0.14687
2022-03-21 10:00:00,0.147,0.14857,0.14658,0.14776
2022-03-21 11:00:00,0.14776,0.14782,0.1458,0.14608
2022-03-21 12:00:00,0.14603,0.14731,0.1458,0.14731
2022-03-21 13:00:00,0.14734,0.1484,0.1469,0.14804
2022-03-21 14:00:00,0.14774,0.14838,0.14749,0.14835
2022-03-21 15:00:00,0.14809,0.14843,0.1476,0.1477
2022-03-21 16:00:00,0.14789,0.14839,0.14739,0.14771
2022-03-21 17:00:00,0.14767,0.1486,0.14767,0.14772
2022-03-21 18:00:00,0.14765,0.14789,0.14724,0.14732
2022-03-21 19:00:00,0.14741,0.14878,0.14706,0.14836
2022-03-21 20:00:00,0.14854,0.14877,0.1465,0.14864
2022-03-21 21:00:00,0.14869,0.15038,0.1478,0.14965
2022-03-21 22:00:00,0.14974,0.15151,0.14974,0.1505
2022-03-21 23:00:00,0.15081,0.152,0.1506,0.15099
2022-03-22 00:00:00,0.1512,0.15133,0.14988,0.15041
2022-03-22 01:00:00,0.15031,0.15031,0.14852,0.1494
2022-03-22 02:00:00,0.14965,0.15058,0.14945,0.15013
2022-03-22 03:00:00,0.15008,0.15107,0.14911,0.151
2022-03-22 04:00:00,0.15109,0.15414,0.15078,0.15188
2022-03-22 05:00:00,0.1519,0.15312,0.15149,0.1521
2022-03-22 06:00:00,0.1521,0.15275,0.15113,0.15228
2022-03-22 07:00:00,0.15261,0.15283,0.15093,0.15124
2022-03-22 08:00:00,0.1515,0.1644,0.15141,0.16316
2022-03-22 09:00:00,0.16392,0.16997,0.15617,0.15896
2022-03-22 10:00:00,0.15895,0.16307,0.1565,0.15725
2022-03-22 11:00:00,0.15722,0.15725,0.15534,0.15598
2022-03-22 12:00:00,0.15568,0.15648,0.15404,0.15488
2022-03-22 13:00:00,0.15488,0.15492,0.15395,0.15419
2022-03-22 14:00:00,0.1542,0.15546,0.15227,0.15247
2022-03-22 15:00:00,0.15225,0.15401,0.152,0.15371
2022-03-22 16:00:00,0.15374,0.15376,0.15219,0.15322
2022-03-22 17:00:00,0.15322,0.15334,0.15234,0.1526
2022-03-22 18:00:00,0.15273,0.15273,0.15081,0.15112
2022-03-22 19:00:00,0.15138,0.15308,0.15086,0.15229
2022-03-22 20:00:00,0.15217,0.15274,0.15041,0.15197
2022-03-22 21:00:00,0.15226,0.15469,0.15226,0.15383
2022-03-22 22:00:00,0.15388,0.15404,0.15093,0.15093
2022-03-22 23:00:00,0.15094,0.15125,0.14969,0.15072
2022-03-23 00:00:00,0.15077,0.15366,0.15037,0.15326
2022-03-23 01:00:00,0.153,0.15322,0.15215,0.15278
2022-03-23 02:00:00,0.15249,0.15249,0.15155,0.15184
2022-03-23 03:00:00,0.15185,0.15255,0.15098,0.15223
2022-03-23 04:00:00,0.15223,0.15255,0.151,0.15181
2022-03-23 05:00:00,0.15181,0.15268,0.15135,0.15245
2022-03-23 06:00:00,0.15256,0.15435,0.15241,0.1536
2022-03-23 07:00:00,0.15383,0.15473,0.15287,0.15323
2022-03-23 08:00:00,0.15364,0.15385,0.15162,0.15202
2022-03-23 09:00:00,0.15223,0.15391,0.15223,0.15308
2022-03-23 10:00:00,0.15311,0.15443,0.15215,0.15443
2022-03-23 11:00:00,0.15442,0.15444,0.15335,0.15402
2022-03-23 12:00:00,0.15422,0.15422,0.15168,0.15227
2022-03-23 13:00:00,0.1523,0.15291,0.15158,0.15158
2022-03-23 14:00:00,0.15162,0.15348,0.15162,0.15286
2022-03-23 15:00:00,0.15287,0.15339,0.15273,0.15297
2022-03-23 16:00:00,0.153,0.153,0.152,0.1523
2022-03-23 17:00:00,0.15212,0.15375,0.15204,0.1531
2022-03-23 18:00:00,0.15314,0.15376,0.15228,0.15351
2022-03-23 19:00:00,0.15377,0.15491,0.15322,0.15429
2022-03-23 20:00:00,0.15438,0.155,0.15327,0.15478
2022-03-23 21:00:00,0.15486,0.15811,0.15486,0.1565
2022-03-23 22:00:00,0.15652,0.15672,0.15441,0.15441
2022-03-23 23:00:00,0.15502,0.15585,0.15444,0.15572
2022-03-24 00:00:00,0.15569,0.15578,0.15509,0.15543
2022-03-24 01:00:00,0.1557,0.157,0.15514,0.15568
2022-03-24 02:00:00,0.15568,0.15579,0.15451,0.15513
2022-03-24 03:00:00,0.1552,0.15557,0.155,0.15511
2022-03-24 04:00:00,0.15526,0.15578,0.154,0.15442
2022-03-24 05:00:00,0.15412,0.15543,0.1534,0.15505
2022-03-24 06:00:00,0.15486,0.15508,0.15448,0.15466
2022-03-24 07:00:00,0.15455,0.15523,0.15314,0.1533
2022-03-24 08:00:00,0.15347,0.15521,0.1525,0.15478
2022-03-24 09:00:00,0.15478,0.15692,0.15395,0.15692
2022-03-24 10:00:00,0.15663,0.15841,0.15574,0.15718
2022-03-24 11:00:00,0.15716,0.15716,0.15618,0.15707
2022-03-24 12:00:00,0.15673,0.16796,0.1567,0.15858
2022-03-24 13:00:00,0.15857,0.16093,0.15819,0.16093
2022-03-24 14:00:00,0.16097,0.16464,0.15929,0.16115
2022-03-24 15:00:00,0.16115,0.16141,0.15717,0.15729
2022-03-24 16:00:00,0.15755,0.15831,0.15601,0.15831
2022-03-24 17:00:00,0.15831,0.15831,0.15624,0.15629
2022-03-24 18:00:00,0.15658,0.15727,0.15614,0.15651
2022-03-24 19:00:00,0.15636,0.15713,0.1554,0.15562
2022-03-24 20:00:00,0.15566,0.15622,0.15503,0.15608
2022-03-24 21:00:00,0.15608,0.15654,0.15551,0.15608
2022-03-24 22:00:00,0.15586,0.15636,0.15564,0.15636
2022-03-24 23:00:00,0.15636,0.15786,0.15636,0.15768
2022-03-25 00:00:00,0.1575,0.1575,0.15668,0.15705
2022-03-25 01:00:00,0.157,0.15819,0.15679,0.15771
2022-03-25 02:00:00,0.15771,0.15847,0.15603,0.15678
2022-03-25 03:00:00,0.1564,0.15828,0.15555,0.1582
2022-03-25 04:00:00,0.15829,0.15989,0.15725,0.15962
2022-03-25 05:00:00,0.15951,0.16221,0.15754,0.16145
2022-03-25 06:00:00,0.16113,0.16113,0.15874,0.15992
2022-03-25 07:00:00,0.16,0.16043,0.15868,0.1593
2022-03-25 08:00:00,0.15902,0.15919,0.15807,0.15909
2022-03-25 09:00:00,0.15926,0.15928,0.15767,0.15855
2022-03-25 10:00:00,0.15831,0.15831,0.15522,0.15524
2022-03-25 11:00:00,0.15531,0.15655,0.15501,0.15502
2022-03-25 12:00:00,0.15502,0.15513,0.15318,0.15387
2022-03-25 13:00:00,0.15377,0.15515,0.15325,0.15471
2022-03-25 14:00:00,0.15468,0.15487,0.1536,0.1547
2022-03-25 15:00:00,0.15479,0.15513,0.15465,0.15503
2022-03-25 16:00:00,0.15476,0.15476,0.1542,0.15432
2022-03-25 17:00:00,0.15406,0.15432,0.15355,0.15355
2022-03-25 18:00:00,0.1535,0.15389,0.15276,0.1532
2022-03-25 19:00:00,0.15368,0.15445,0.15355,0.15383
2022-03-25 20:00:00,0.15368,0.15485,0.15351,0.15417
2022-03-25 21:00:00,0.15417,0.1549,0.15405,0.15487
2022-03-25 22:00:00,0.15477,0.15649,0.1547,0.15545
2022-03-25 23:00:00,0.1551,0.15553,0.15498,0.15532
2022-03-26 00:00:00,0.15545,0.15642,0.15526,0.15594
2022-03-26 01:00:00,0.15578,0.15621,0.15525,0.15603
2022-03-26 02:00:00,0.15619,0.15643,0.1551,0.1556
2022-03-26 03:00:00,0.15573,0.15611,0.15554,0.15555
2022-03-26 04:00:00,0.15564,0.15615,0.15515,0.15615
2022-03-26 05:00:00,0.1561,0.15729,0.1561,0.15677
2022-03-26 06:00:00,0.15676,0.15676,0.15523,0.15563
2022-03-26 07:00:00,0.15523,0.15552,0.15415,0.15509
2022-03-26 08:00:00,0.15501,0.15525,0.15458,0.15509
2022-03-26 09:00:00,0.15484,0.15484,0.15358,0.15377
2022-03-26 10:00:00,0.15376,0.15486,0.15359,0.15444
2022-03-26 11:00:00,0.15435,0.15443,0.15393,0.15441
2022-03-26 12:00:00,0.15445,0.15714,0.15445,0.15608
2022-03-26 13:00:00,0.15627,0.15702,0.1552,0.15702
2022-03-26 14:00:00,0.15674,0.15682,0.15534,0.15566
2022-03-26 15:00:00,0.15564,0.15825,0.15564,0.15686
2022-03-26 16:00:00,0.15686,0.15699,0.15557,0.15612
2022-03-26 17:00:00,0.15605,0.15737,0.15605,0.15659
2022-03-26 18:00:00,0.15659,0.15759,0.15659,0.15693
2022-03-26 19:00:00,0.15685,0.15771,0.15669,0.15758
2022-03-26 20:00:00,0.15753,0.15849,0.15744,0.15849
2022-03-26 21:00:00,0.15826,0.15973,0.1575,0.15834
2022-03-26 22:00:00,0.1583,0.15852,0.15754,0.15785
2022-03-26 23:00:00,0.15785,0.15828,0.15738,0.15747
2022-03-27 00:00:00,0.15749,0.15808,0.15748,0.158
2022-03-27 01:00:00,0.15816,0.15869,0.15753,0.15755
2022-03-27 02:00:00,0.15781,0.158,0.15752,0.15772
2022-03-27 03:00:00,0.15771,0.15827,0.15727,0.15779
2022-03-27 04:00:00,0.15766,0.15914,0.15766,0.15811
2022-03-27 05:00:00,0.15811,0.1587,0.15796,0.1581
2022-03-27 06:00:00,0.1583,0.1596,0.15825,0.15854
2022-03-27 07:00:00,0.15841,0.1586,0.15624,0.15624
2022-03-27 08:00:00,0.15646,0.15754,0.15611,0.1573
2022-03-27 09:00:00,0.1573,0.15843,0.15684,0.15685
2022-03-27 10:00:00,0.15714,0.15907,0.15692,0.15877
2022-03-27 11:00:00,0.15861,0.1635,0.15845,0.1614
2022-03-27 12:00:00,0.16135,0.16174,0.15829,0.15965
2022-03-27 13:00:00,0.15965,0.16,0.15811,0.15811
2022-03-27 14:00:00,0.15829,0.15857,0.1581,0.15826
2022-03-27 15:00:00,0.1585,0.16219,0.1579,0.16025
2022-03-27 16:00:00,0.16037,0.16196,0.1598,0.16088
2022-03-27 17:00:00,0.16085,0.162,0.1603,0.16152
2022-03-27 18:00:00,0.16152,0.16355,0.16093,0.16285
2022-03-27 19:00:00,0.16277,0.16661,0.16248,0.16516
2022-03-27 20:00:00,0.16516,0.16643,0.16322,0.16459
2022-03-27 21:00:00,0.16462,0.16484,0.16373,0.164
2022-03-27 22:00:00,0.16422,0.16458,0.16348,0.16421
2022-03-27 23:00:00,0.16404,0.16412,0.16262,0.16326
2022-03-28 00:00:00,0.16323,0.16495,0.16315,0.1646
2022-03-28 01:00:00,0.1646,0.165,0.16316,0.16453
2022-03-28 02:00:00,0.16443,0.16687,0.16443,0.16634
2022-03-28 03:00:00,0.16634,0.16788,0.16212,0.16346
2022-03-28 04:00:00,0.16377,0.16412,0.16275,0.16378
2022-03-28 05:00:00,0.16389,0.16411,0.1631,0.1637
2022-03-28 06:00:00,0.16371,0.1655,0.1636,0.16511
2022-03-28 07:00:00,0.16491,0.16561,0.16414,0.16519
2022-03-28 08:00:00,0.16511,0.16601,0.16475,0.16586
2022-03-28 09:00:00,0.16594,0.16594,0.16413,0.16445
2022-03-28 10:00:00,0.16441,0.16604,0.16424,0.16431
2022-03-28 11:00:00,0.16443,0.1663,0.1642,0.16608
2022-03-28 12:00:00,0.16608,0.16631,0.16492,0.16592
2022-03-28 13:00:00,0.16594,0.174,0.16576,0.16964
2022-03-28 14:00:00,0.16971,0.17397,0.16829,0.16952
2022-03-28 15:00:00,0.16946,0.17446,0.16847,0.17238
2022-03-28 16:00:00,0.17243,0.17306,0.16529,0.1664
2022-03-28 17:00:00,0.16649,0.17033,0.16644,0.16675
2022-03-28 18:00:00,0.16693,0.16726,0.15916,0.16008
2022-03-28 19:00:00,0.1607,0.16334,0.1605,0.16246
2022-03-28 20:00:00,0.16228,0.16475,0.16207,0.16459
2022-03-28 21:00:00,0.16439,0.16493,0.16366,0.16366
2022-03-28 22:00:00,0.16364,0.16378,0.16284,0.16328
2022-03-28 23:00:00,0.16328,0.16514,0.16287,0.16489
2022-03-29 00:00:00,0.16496,0.16566,0.16481,0.16481
2022-03-29 01:00:00,0.16506,0.16642,0.16506,0.16581
2022-03-29 02:00:00,0.16567,0.16886,0.1654,0.1664
2022-03-29 03:00:00,0.1664,0.16843,0.16639,0.16685
2022-03-29 04:00:00,0.16711,0.16809,0.16634,0.16642
2022-03-29 05:00:00,0.16652,0.16736,0.16604,0.16706
2022-03-29 06:00:00,0.16713,0.1681,0.16688,0.16805
2022-03-29 07:00:00,0.16805,0.16807,0.16708,0.16737
2022-03-29 08:00:00,0.16706,0.16712,0.16434,0.1657
2022-03-29 09:00:00,0.16576,0.16696,0.16403,0.16673
2022-03-29 10:00:00,0.16659,0.16685,0.16162,0.16238
2022-03-29 11:00:00,0.16261,0.16261,0.159,0.16152
2022-03-29 12:00:00,0.16135,0.16135,0.15926,0.16122
2022-03-29 13:00:00,0.16129,0.16156,0.16038,0.16151
2022-03-29 14:00:00,0.16133,0.16292,0.16103,0.16235
2022-03-29 15:00:00,0.1622,0.16285,0.15997,0.16054
2022-03-29 16:00:00,0.16055,0.16101,0.15893,0.15933
2022-03-29 17:00:00,0.15922,0.16009,0.15693,0.15987
2022-03-29 18:00:00,0.15974,0.16129,0.15941,0.16129
2022-03-29 19:00:00,0.16111,0.16111,0.15852,0.15971
2022-03-29 20:00:00,0.15976,0.15976,0.15687,0.15753
2022-03-29 21:00:00,0.15764,0.1595,0.15754,0.15941
2022-03-29 22:00:00,0.15927,0.16104,0.15927,0.16104
2022-03-29 23:00:00,0.16105,0.16105,0.15897,0.15989
2022-03-30 00:00:00,0.15954,0.16015,0.15909,0.16015
2022-03-30 01:00:00,0.16016,0.1613,0.16008,0.16109
2022-03-30 02:00:00,0.16099,0.16413,0.1602,0.16317
2022-03-30 03:00:00,0.16298,0.16919,0.16157,0.16264
2022-03-30 04:00:00,0.16285,0.16285,0.16127,0.16162
2022-03-30 05:00:00,0.16156,0.16255,0.16142,0.16231
2022-03-30 06:00:00,0.16231,0.16353,0.16143,0.16245
2022-03-30 07:00:00,0.16272,0.16407,0.16189,0.16372
2022-03-30 08:00:00,0.16374,0.1638,0.16044,0.16151
2022-03-30 09:00:00,0.16126,0.1633,0.16011,0.16231
2022-03-30 10:00:00,0.16225,0.163,0.16046,0.16283
2022-03-30 11:00:00,0.16274,0.16497,0.16274,0.16416
2022-03-30 12:00:00,0.16405,0.1649,0.16346,0.16472
2022-03-30 13:00:00,0.16472,0.16549,0.16329,0.16355
2022-03-30 14:00:00,0.16333,0.16411,0.16149,0.16238
2022-03-30 15:00:00,0.16242,0.16453,0.16202,0.16423
2022-03-30 16:00:00,0.16396,0.16396,0.16222,0.16251
2022-03-30 17:00:00,0.16257,0.16421,0.16205,0.16295
2022-03-30 18:00:00,0.16309,0.16417,0.16219,0.16258
2022-03-30 19:00:00,0.16258,0.1647,0.1623,0.16417
2022-03-30 20:00:00,0.16437,0.1675,0.16437,0.16609
2022-03-30 21:00:00,0.16603,0.16818,0.16541,0.16609
2022-03-30 22:00:00,0.16615,0.16842,0.16534,0.16716
2022-03-30 23:00:00,0.16733,0.16774,0.1655,0.16578
2022-03-31 00:00:00,0.16593,0.16696,0.16509,0.16615
2022-03-31 01:00:00,0.1663,0.16659,0.16564,0.16622
2022-03-31 02:00:00,0.1662,0.16753,0.16616,0.16751
2022-03-31 03:00:00,0.16751,0.16773,0.16651,0.167
2022-03-31 04:00:00,0.16722,0.17449,0.16669,0.17135
2022-03-31 05:00:00,0.17138,0.17333,0.16788,0.16938
2022-03-31 06:00:00,0.16956,0.16964,0.16751,0.16841
2022-03-31 07:00:00,0.16841,0.16975,0.16654,0.16937
2022-03-31 08:00:00,0.16928,0.16985,0.16676,0.16699
2022-03-31 09:00:00,0.16676,0.16676,0.159,0.16417
2022-03-31 10:00:00,0.16409,0.16467,0.16044,0.16129
2022-03-31 11:00:00,0.16142,0.16238,0.158,0.15846
2022-03-31 12:00:00,0.15823,0.161,0.15792,0.16085
2022-03-31 13:00:00,0.16084,0.16084,0.15714,0.15914
2022-03-31 14:00:00,0.15933,0.15961,0.15826,0.15906
2022-03-31 15:00:00,0.15875,0.15972,0.1583,0.1596
2022-03-31 16:00:00,0.15941,0.15984,0.15852,0.15941
2022-03-31 17:00:00,0.15907,0.16001,0.15897,0.15989
2022-03-31 18:00:00,0.15989,0.16117,0.15919,0.15974
2022-03-31 19:00:00,0.15975,0.16273,0.15971,0.16253
2022-03-31 20:00:00,0.16203,0.1628,0.161,0.16141
2022-03-31 21:00:00,0.1614,0.16211,0.15785,0.15798
2022-03-31 22:00:00,0.15785,0.15909,0.15696,0.1584
2022-03-31 23:00:00,0.1584,0.15933,0.1583,0.15871
2022-04-01 00:00:00,0.15873,0.16065,0.15802,0.15863
2022-04-01 01:00:00,0.15862,0.15931,0.15758,0.15887
2022-04-01 02:00:00,0.15918,0.16211,0.15912,0.16162
2022-04-01 03:00:00,0.16156,0.1626,0.16128,0.16159
2022-04-01 04:00:00,0.16174,0.16348,0.16149,0.16203
2022-04-01 05:00:00,0.16213,0.16374,0.1612,0.16348
2022-04-01 06:00:00,0.16376,0.16467,0.16187,0.16237
2022-04-01 07:00:00,0.1619,0.16226,0.1593,0.1615
2022-04-01 08:00:00,0.16162,0.164,0.16162,0.16294
2022-04-01 09:00:00,0.16317,0.16604,0.16317,0.16588
2022-04-01 10:00:00,0.16594,0.1666,0.1644,0.16545
2022-04-01 11:00:00,0.16548,0.16745,0.16497,0.16552
2022-04-01 12:00:00,0.16532,0.16842,0.16514,0.1676
2022-04-01 13:00:00,0.1676,0.17201,0.1676,0.17172
2022-04-01 14:00:00,0.17143,0.17351,0.16736,0.16838
2022-04-01 15:00:00,0.16803,0.16894,0.16692,0.16773
2022-04-01 16:00:00,0.16773,0.16979,0.16759,0.16876
2022-04-01 17:00:00,0.16876,0.17122,0.16832,0.16862
2022-04-01 18:00:00,0.16838,0.16845,0.16604,0.1667
2022-04-01 19:00:00,0.16668,0.17142,0.1654,0.17021
2022-04-01 20:00:00,0.17064,0.17093,0.16803,0.16854
2022-04-01 21:00:00,0.16867,0.16945,0.16763,0.16936
2022-04-01 22:00:00,0.16908,0.16982,0.16844,0.16933
2022-04-01 23:00:00,0.16953,0.17003,0.169,0.1695
2022-04-02 00:00:00,0.1695,0.17765,0.16926,0.17401
2022-04-02 01:00:00,0.17402,0.17857,0.17271,0.17711
2022-04-02 02:00:00,0.17738,0.17813,0.17255,0.1735
2022-04-02 03:00:00,0.1735,0.17778,0.173,0.17552
2022-04-02 04:00:00,0.17552,0.1771,0.17365,0.17532
2022-04-02 05:00:00,0.1754,0.17613,0.17365,0.17486
2022-04-02 06:00:00,0.17491,0.17555,0.17355,0.1738
2022-04-02 07:00:00,0.17404,0.17545,0.17187,0.17378
2022-04-02 08:00:00,0.1735,0.17463,0.17269,0.17309
2022-04-02 09:00:00,0.17298,0.17557,0.17277,0.17465
2022-04-02 10:00:00,0.17502,0.21,0.17466,0.18198
2022-04-02 11:00:00,0.182,0.18798,0.17801,0.18014
2022-04-02 12:00:00,0.18053,0.1884,0.1793,0.17986
2022-04-02 13:00:00,0.18,0.18032,0.17524,0.17633
2022-04-02 14:00:00,0.17614,0.18368,0.17557,0.18134
2022-04-02 15:00:00,0.18189,0.18523,0.18019,0.183
2022-04-02 16:00:00,0.18304,0.19871,0.18276,0.18709
2022-04-02 17:00:00,0.18704,0.18835,0.18145,0.18492
2022-04-02 18:00:00,0.18492,0.18683,0.179,0.1795
2022-04-02 19:00:00,0.17926,0.19398,0.17865,0.18604
2022-04-02 20:00:00,0.18615,0.20648,0.18346,0.18658
2022-04-02 21:00:00,0.18622,0.20174,0.18588,0.19934
2022-04-02 22:00:00,0.20054,0.20085,0.19109,0.19357
2022-04-02 23:00:00,0.19354,0.19939,0.1913,0.19259
2022-04-03 00:00:00,0.1926,0.2049,0.19067,0.19264
2022-04-03 01:00:00,0.19254,0.19636,0.19051,0.19054
2022-04-03 02:00:00,0.19054,0.19075,0.18616,0.19028
2022-04-03 03:00:00,0.19029,0.19064,0.18356,0.18383
2022-04-03 04:00:00,0.18444,0.18738,0.1825,0.18486
2022-04-03 05:00:00,0.1854,0.18912,0.18519,0.1866
2022-04-03 06:00:00,0.1866,0.1884,0.18394,0.18822
2022-04-03 07:00:00,0.18822,0.18822,0.18553,0.18558
2022-04-03 08:00:00,0.18579,0.2045,0.18579,0.20414
2022-04-03 09:00:00,0.20433,0.235,0.19683,0.21618
2022-04-03 10:00:00,0.21593,0.22105,0.20172,0.20366
2022-04-03 11:00:00,0.20383,0.2123,0.20015,0.20063
2022-04-03 12:00:00,0.20067,0.20137,0.19501,0.19788
2022-04-03 13:00:00,0.19789,0.20654,0.19628,0.19822
2022-04-03 14:00:00,0.19804,0.20473,0.1975,0.20473
2022-04-03 15:00:00,0.20467,0.2064,0.19398,0.19415
2022-04-03 16:00:00,0.19415,0.1946,0.19097,0.19234
2022-04-03 17:00:00,0.19205,0.19404,0.18839,0.18839
2022-04-03 18:00:00,0.18836,0.19052,0.18691,0.18768
2022-04-03 19:00:00,0.18767,0.18852,0.18168,0.18186
2022-04-03 20:00:00,0.18206,0.18737,0.1815,0.18608
2022-04-03 21:00:00,0.18629,0.18898,0.18602,0.1867
2022-04-03 22:00:00,0.18693,0.191,0.18529,0.18603
2022-04-03 23:00:00,0.18603,0.18871,0.18539,0.18559
2022-04-04 00:00:00,0.18603,0.18987,0.18562,0.1889
