datetime,FTMBUSD_open,FTMBUSD_high,FTMBUSD_low,FTMBUSD_close
2022-01-30 01:00:00,2.1426,2.1595,2.138,2.1555
2022-01-30 02:00:00,2.1563,2.1637,2.1479,2.1578
2022-01-30 03:00:00,2.1579,2.1645,2.128,2.1494
2022-01-30 04:00:00,2.1487,2.16,2.1349,2.1349
2022-01-30 05:00:00,2.1352,2.1591,2.133,2.1508
2022-01-30 06:00:00,2.1511,2.1565,2.135,2.1475
2022-01-30 07:00:00,2.1478,2.1496,2.1041,2.1173
2022-01-30 08:00:00,2.1161,2.1233,2.1001,2.1122
2022-01-30 09:00:00,2.1127,2.1175,2.0776,2.0876
2022-01-30 10:00:00,2.0864,2.1041,2.0817,2.1001
2022-01-30 11:00:00,2.1007,2.1068,2.0748,2.0798
2022-01-30 12:00:00,2.08,2.0953,2.0682,2.0868
2022-01-30 13:00:00,2.0871,2.0927,2.071,2.0789
2022-01-30 14:00:00,2.0782,2.0786,2.0141,2.0223
2022-01-30 15:00:00,2.0206,2.0389,2.0043,2.0303
2022-01-30 16:00:00,2.0308,2.0361,2.0045,2.0163
2022-01-30 17:00:00,2.0174,2.0332,2.0102,2.0247
2022-01-30 18:00:00,2.0241,2.0627,2.0236,2.0285
2022-01-30 19:00:00,2.0277,2.035,1.93,1.9539
2022-01-30 20:00:00,1.9529,1.9721,1.9292,1.9299
2022-01-30 21:00:00,1.9299,1.966,1.9098,1.964
2022-01-30 22:00:00,1.9651,1.9663,1.9449,1.96
2022-01-30 23:00:00,1.9589,1.9606,1.9167,1.9221
2022-01-31 00:00:00,1.9222,1.935,1.9158,1.9303
2022-01-31 01:00:00,1.9297,1.9325,1.9152,1.9154
2022-01-31 02:00:00,1.9151,1.9509,1.9131,1.9428
2022-01-31 03:00:00,1.944,1.9599,1.9389,1.9507
2022-01-31 04:00:00,1.951,1.951,1.9249,1.9449
2022-01-31 05:00:00,1.9464,1.9537,1.9346,1.9518
2022-01-31 06:00:00,1.9505,1.9551,1.9208,1.9461
2022-01-31 07:00:00,1.9464,1.9601,1.9244,1.9389
2022-01-31 08:00:00,1.9389,1.9598,1.925,1.9488
2022-01-31 09:00:00,1.9494,1.9992,1.9459,1.9992
2022-01-31 10:00:00,1.9985,2.0516,1.9949,2.0212
2022-01-31 11:00:00,2.0212,2.0888,2.009,2.0793
2022-01-31 12:00:00,2.0812,2.0976,2.0574,2.0716
2022-01-31 13:00:00,2.0713,2.0849,2.0455,2.0525
2022-01-31 14:00:00,2.0523,2.0729,2.0482,2.0508
2022-01-31 15:00:00,2.05,2.0567,2.0269,2.0477
2022-01-31 16:00:00,2.0475,2.0646,2.0375,2.0407
2022-01-31 17:00:00,2.0421,2.064,2.0336,2.0362
2022-01-31 18:00:00,2.0361,2.051,2.0184,2.0436
2022-01-31 19:00:00,2.0442,2.0677,2.031,2.0379
2022-01-31 20:00:00,2.0378,2.0736,2.0244,2.0535
2022-01-31 21:00:00,2.0553,2.0646,2.0414,2.0551
2022-01-31 22:00:00,2.0558,2.1214,2.0458,2.1168
2022-01-31 23:00:00,2.118,2.1499,2.1072,2.1094
2022-02-01 00:00:00,2.1093,2.1138,2.0874,2.0874
2022-02-01 01:00:00,2.0873,2.1037,2.0785,2.0992
2022-02-01 02:00:00,2.1005,2.1192,2.0993,2.1151
2022-02-01 03:00:00,2.1178,2.125,2.0989,2.123
2022-02-01 04:00:00,2.1229,2.1495,2.0745,2.0757
2022-02-01 05:00:00,2.0771,2.1074,2.0615,2.099
2022-02-01 06:00:00,2.0987,2.1122,2.0879,2.1027
2022-02-01 07:00:00,2.1023,2.1138,2.0896,2.0993
2022-02-01 08:00:00,2.0978,2.1122,2.072,2.1077
2022-02-01 09:00:00,2.1084,2.1282,2.0823,2.095
2022-02-01 10:00:00,2.0962,2.0991,2.066,2.0977
2022-02-01 11:00:00,2.0989,2.1123,2.0834,2.1045
2022-02-01 12:00:00,2.1045,2.1104,2.0828,2.0971
2022-02-01 13:00:00,2.0975,2.0983,2.045,2.0564
2022-02-01 14:00:00,2.0559,2.0628,2.021,2.034
2022-02-01 15:00:00,2.0327,2.0787,2.031,2.054
2022-02-01 16:00:00,2.0548,2.0816,2.0543,2.0815
2022-02-01 17:00:00,2.0815,2.0833,2.0541,2.0731
2022-02-01 18:00:00,2.0709,2.0841,2.0664,2.0703
2022-02-01 19:00:00,2.071,2.0911,2.0622,2.0729
2022-02-01 20:00:00,2.0722,2.0825,2.065,2.0747
2022-02-01 21:00:00,2.074,2.1048,2.0705,2.0997
2022-02-01 22:00:00,2.0995,2.111,2.0885,2.0938
2022-02-01 23:00:00,2.0932,2.0932,2.0772,2.0824
2022-02-02 00:00:00,2.08,2.0909,2.0733,2.079
2022-02-02 01:00:00,2.0813,2.0925,2.0685,2.0772
2022-02-02 02:00:00,2.077,2.0887,2.0704,2.0757
2022-02-02 03:00:00,2.076,2.0877,2.0672,2.084
2022-02-02 04:00:00,2.0845,2.0858,2.0669,2.0695
2022-02-02 05:00:00,2.0696,2.0787,2.0615,2.0727
2022-02-02 06:00:00,2.0733,2.0743,2.0617,2.0664
2022-02-02 07:00:00,2.0669,2.0958,2.066,2.0845
2022-02-02 08:00:00,2.0861,2.0905,2.0303,2.066
2022-02-02 09:00:00,2.0664,2.071,1.97,1.9909
2022-02-02 10:00:00,1.9909,2.0036,1.9726,1.9859
2022-02-02 11:00:00,1.9859,1.9885,1.9529,1.9826
2022-02-02 12:00:00,1.9819,2.0082,1.973,2.0082
2022-02-02 13:00:00,2.0078,2.0226,2.0021,2.0163
2022-02-02 14:00:00,2.015,2.0319,1.994,2.016
2022-02-02 15:00:00,2.016,2.0187,1.9769,1.9904
2022-02-02 16:00:00,1.9913,1.9951,1.9182,1.9414
2022-02-02 17:00:00,1.9416,1.9533,1.9193,1.933
2022-02-02 18:00:00,1.933,1.9404,1.9084,1.9218
2022-02-02 19:00:00,1.9221,1.9316,1.9012,1.916
2022-02-02 20:00:00,1.917,1.9235,1.8761,1.8893
2022-02-02 21:00:00,1.8907,1.9198,1.8754,1.9172
2022-02-02 22:00:00,1.9174,1.9246,1.9017,1.9105
2022-02-02 23:00:00,1.9084,1.9198,1.9031,1.9114
2022-02-03 00:00:00,1.9117,1.96,1.9057,1.946
2022-02-03 01:00:00,1.9471,1.9471,1.9256,1.9298
2022-02-03 02:00:00,1.9299,1.9561,1.9287,1.9522
2022-02-03 03:00:00,1.9525,1.9592,1.9303,1.9423
2022-02-03 04:00:00,1.9423,1.9424,1.8835,1.8875
2022-02-03 05:00:00,1.888,1.9028,1.866,1.8924
2022-02-03 06:00:00,1.8918,1.9158,1.8784,1.9138
2022-02-03 07:00:00,1.9138,1.9154,1.8763,1.8956
2022-02-03 08:00:00,1.8966,1.9098,1.8804,1.8956
2022-02-03 09:00:00,1.8943,1.9023,1.8747,1.8832
2022-02-03 10:00:00,1.8838,1.935,1.883,1.9299
2022-02-03 11:00:00,1.9307,1.9485,1.9125,1.9125
2022-02-03 12:00:00,1.9125,1.9246,1.896,1.9236
2022-02-03 13:00:00,1.9222,1.9341,1.9129,1.914
2022-02-03 14:00:00,1.9155,1.9227,1.8878,1.9051
2022-02-03 15:00:00,1.9048,1.9177,1.8922,1.9021
2022-02-03 16:00:00,1.9021,1.9512,1.9013,1.9421
2022-02-03 17:00:00,1.9431,1.9516,1.9284,1.9345
2022-02-03 18:00:00,1.933,1.966,1.9277,1.9584
2022-02-03 19:00:00,1.9593,1.963,1.9393,1.9494
2022-02-03 20:00:00,1.9491,1.9491,1.9282,1.9347
2022-02-03 21:00:00,1.9357,1.9545,1.9356,1.9407
2022-02-03 22:00:00,1.9409,1.95,1.9334,1.9368
2022-02-03 23:00:00,1.937,1.9451,1.9292,1.9393
2022-02-04 00:00:00,1.9395,1.9854,1.934,1.975
2022-02-04 01:00:00,1.9755,1.9999,1.975,1.9942
2022-02-04 02:00:00,1.9961,2.01,1.9871,1.9891
2022-02-04 03:00:00,1.989,2.0211,1.989,2.0134
2022-02-04 04:00:00,2.013,2.0208,2.0049,2.0112
2022-02-04 05:00:00,2.0101,2.0207,1.9886,1.995
2022-02-04 06:00:00,1.9949,2.0129,1.9898,1.9898
2022-02-04 07:00:00,1.9904,1.998,1.9801,1.9856
2022-02-04 08:00:00,1.9867,1.9971,1.9426,1.9504
2022-02-04 09:00:00,1.9504,1.9784,1.9368,1.9633
2022-02-04 10:00:00,1.9652,2.0709,1.9639,2.04
2022-02-04 11:00:00,2.0391,2.1054,2.038,2.0836
2022-02-04 12:00:00,2.0835,2.0874,2.068,2.0811
2022-02-04 13:00:00,2.0812,2.0896,2.057,2.0651
2022-02-04 14:00:00,2.0652,2.0936,2.0625,2.084
2022-02-04 15:00:00,2.0837,2.0978,2.0737,2.081
2022-02-04 16:00:00,2.079,2.081,2.067,2.0732
2022-02-04 17:00:00,2.0746,2.083,2.0651,2.0733
2022-02-04 18:00:00,2.0738,2.1331,2.0731,2.1259
2022-02-04 19:00:00,2.1254,2.14,2.1069,2.1135
2022-02-04 20:00:00,2.1135,2.1168,2.0884,2.0945
2022-02-04 21:00:00,2.0959,2.1284,2.0948,2.119
2022-02-04 22:00:00,2.1204,2.1315,2.1072,2.1273
2022-02-04 23:00:00,2.129,2.1632,2.1221,2.1508
2022-02-05 00:00:00,2.1509,2.1987,2.1387,2.1929
2022-02-05 01:00:00,2.193,2.2018,2.1721,2.1818
2022-02-05 02:00:00,2.1818,2.1826,2.1517,2.1563
2022-02-05 03:00:00,2.1565,2.174,2.1538,2.1579
2022-02-05 04:00:00,2.1579,2.1661,2.1388,2.1595
2022-02-05 05:00:00,2.1588,2.172,2.1546,2.1686
2022-02-05 06:00:00,2.1681,2.1757,2.155,2.1656
2022-02-05 07:00:00,2.1664,2.185,2.1546,2.174
2022-02-05 08:00:00,2.1733,2.1767,2.1585,2.1726
2022-02-05 09:00:00,2.1724,2.1726,2.1455,2.1521
2022-02-05 10:00:00,2.1515,2.1687,2.114,2.1527
2022-02-05 11:00:00,2.152,2.1576,2.0834,2.0934
2022-02-05 12:00:00,2.0935,2.129,2.0669,2.1128
2022-02-05 13:00:00,2.1122,2.1134,2.0957,2.1085
2022-02-05 14:00:00,2.1083,2.1083,2.0853,2.1015
2022-02-05 15:00:00,2.102,2.1076,2.0814,2.1012
2022-02-05 16:00:00,2.1013,2.1044,2.0862,2.0984
2022-02-05 17:00:00,2.0998,2.1126,2.0959,2.1037
2022-02-05 18:00:00,2.1041,2.1084,2.0872,2.0893
2022-02-05 19:00:00,2.0895,2.108,2.0889,2.104
2022-02-05 20:00:00,2.1041,2.1329,2.0966,2.1247
2022-02-05 21:00:00,2.1251,2.1318,2.1093,2.1192
2022-02-05 22:00:00,2.1176,2.1284,2.111,2.1177
2022-02-05 23:00:00,2.1192,2.1263,2.078,2.1072
2022-02-06 00:00:00,2.1072,2.1109,2.0942,2.1015
2022-02-06 01:00:00,2.1018,2.1062,2.0919,2.0985
2022-02-06 02:00:00,2.0978,2.1116,2.0922,2.1004
2022-02-06 03:00:00,2.1011,2.1191,2.0962,2.1183
2022-02-06 04:00:00,2.1178,2.1472,2.113,2.1468
2022-02-06 05:00:00,2.147,2.1514,2.1242,2.1291
2022-02-06 06:00:00,2.1289,2.1372,2.1025,2.1127
2022-02-06 07:00:00,2.1128,2.1292,2.1049,2.1152
2022-02-06 08:00:00,2.1151,2.123,2.1041,2.1193
2022-02-06 09:00:00,2.1193,2.1452,2.0727,2.0776
2022-02-06 10:00:00,2.0781,2.0842,2.0406,2.0705
2022-02-06 11:00:00,2.0704,2.0947,2.0638,2.0873
2022-02-06 12:00:00,2.0888,2.116,2.0866,2.0983
2022-02-06 13:00:00,2.0993,2.103,2.0673,2.0736
2022-02-06 14:00:00,2.0717,2.0909,2.0708,2.0868
2022-02-06 15:00:00,2.0873,2.093,2.0653,2.076
2022-02-06 16:00:00,2.0761,2.0911,2.0703,2.0781
2022-02-06 17:00:00,2.0792,2.0965,2.078,2.0877
2022-02-06 18:00:00,2.0863,2.1727,2.0838,2.1613
2022-02-06 19:00:00,2.1616,2.1754,2.1171,2.1462
2022-02-06 20:00:00,2.1463,2.1724,2.13,2.1643
2022-02-06 21:00:00,2.1619,2.2433,2.1575,2.2186
2022-02-06 22:00:00,2.2197,2.3374,2.2178,2.3255
2022-02-06 23:00:00,2.3266,2.3393,2.2887,2.3267
2022-02-07 00:00:00,2.3264,2.3647,2.31,2.3555
2022-02-07 01:00:00,2.3568,2.373,2.3361,2.3452
2022-02-07 02:00:00,2.3435,2.3566,2.3153,2.3315
2022-02-07 03:00:00,2.3319,2.341,2.3199,2.3336
2022-02-07 04:00:00,2.3319,2.3426,2.291,2.314
2022-02-07 05:00:00,2.3144,2.3431,2.3083,2.327
2022-02-07 06:00:00,2.3268,2.3419,2.3192,2.3307
2022-02-07 07:00:00,2.3311,2.3362,2.3016,2.3252
2022-02-07 08:00:00,2.3232,2.339,2.3213,2.3302
2022-02-07 09:00:00,2.3303,2.388,2.3251,2.373
2022-02-07 10:00:00,2.373,2.3787,2.335,2.3656
2022-02-07 11:00:00,2.3661,2.3735,2.3116,2.3347
2022-02-07 12:00:00,2.3345,2.3586,2.3147,2.3532
2022-02-07 13:00:00,2.3531,2.3656,2.3157,2.3384
2022-02-07 14:00:00,2.3376,2.3624,2.3276,2.3442
2022-02-07 15:00:00,2.3453,2.3561,2.3175,2.3433
2022-02-07 16:00:00,2.3436,2.3468,2.3076,2.326
2022-02-07 17:00:00,2.3267,2.3508,2.3146,2.3369
2022-02-07 18:00:00,2.3361,2.3463,2.2936,2.3163
2022-02-07 19:00:00,2.3173,2.3286,2.2669,2.2855
2022-02-07 20:00:00,2.2848,2.3174,2.277,2.3155
2022-02-07 21:00:00,2.3156,2.3247,2.2967,2.3095
2022-02-07 22:00:00,2.3084,2.325,2.2964,2.3236
2022-02-07 23:00:00,2.3244,2.3318,2.3086,2.3272
2022-02-08 00:00:00,2.3285,2.3704,2.3249,2.3662
2022-02-08 01:00:00,2.3653,2.403,2.3163,2.3478
2022-02-08 02:00:00,2.3475,2.35,2.31,2.343
2022-02-08 03:00:00,2.3439,2.357,2.2739,2.2825
2022-02-08 04:00:00,2.2803,2.2955,2.218,2.2577
2022-02-08 05:00:00,2.2545,2.2772,2.2372,2.2696
2022-02-08 06:00:00,2.2691,2.2828,2.2466,2.2709
2022-02-08 07:00:00,2.2677,2.2693,2.2117,2.2252
2022-02-08 08:00:00,2.2252,2.23,2.19,2.217
2022-02-08 09:00:00,2.2167,2.2313,2.21,2.214
2022-02-08 10:00:00,2.2152,2.2152,2.1767,2.2038
2022-02-08 11:00:00,2.2046,2.218,2.1859,2.1963
2022-02-08 12:00:00,2.1966,2.2125,2.1778,2.1969
2022-02-08 13:00:00,2.197,2.2036,2.173,2.1813
2022-02-08 14:00:00,2.1823,2.1867,2.159,2.1733
2022-02-08 15:00:00,2.1731,2.2371,2.1675,2.2318
2022-02-08 16:00:00,2.2327,2.2375,2.1986,2.2126
2022-02-08 17:00:00,2.2122,2.2212,2.1944,2.2114
2022-02-08 18:00:00,2.2137,2.2252,2.2052,2.2053
2022-02-08 19:00:00,2.206,2.2261,2.1966,2.2179
2022-02-08 20:00:00,2.2181,2.2181,2.186,2.1892
2022-02-08 21:00:00,2.1904,2.1966,2.1378,2.1544
2022-02-08 22:00:00,2.1531,2.169,2.1477,2.1597
2022-02-08 23:00:00,2.1595,2.179,2.1583,2.1668
2022-02-09 00:00:00,2.1668,2.1731,2.1394,2.1625
2022-02-09 01:00:00,2.1631,2.2083,2.1606,2.202
2022-02-09 02:00:00,2.2035,2.2078,2.178,2.2007
2022-02-09 03:00:00,2.2025,2.2079,2.182,2.1909
2022-02-09 04:00:00,2.1911,2.2088,2.1873,2.1915
2022-02-09 05:00:00,2.1916,2.2257,2.1897,2.223
2022-02-09 06:00:00,2.2227,2.2322,2.2115,2.2232
2022-02-09 07:00:00,2.2231,2.2609,2.217,2.2529
2022-02-09 08:00:00,2.2515,2.2789,2.2372,2.2434
2022-02-09 09:00:00,2.2423,2.2692,2.2293,2.2521
2022-02-09 10:00:00,2.2558,2.2707,2.2447,2.2516
2022-02-09 11:00:00,2.2513,2.2631,2.2362,2.2604
2022-02-09 12:00:00,2.2592,2.2633,2.2437,2.2493
2022-02-09 13:00:00,2.249,2.2524,2.235,2.2452
2022-02-09 14:00:00,2.246,2.2829,2.2424,2.2771
2022-02-09 15:00:00,2.2771,2.2915,2.2701,2.281
2022-02-09 16:00:00,2.2799,2.2807,2.2508,2.2541
2022-02-09 17:00:00,2.2542,2.2736,2.2514,2.27
2022-02-09 18:00:00,2.2707,2.2716,2.2437,2.2567
2022-02-09 19:00:00,2.2563,2.2595,2.217,2.2323
2022-02-09 20:00:00,2.2322,2.2387,2.2184,2.2375
2022-02-09 21:00:00,2.2368,2.2492,2.2039,2.205
2022-02-09 22:00:00,2.205,2.2253,2.2,2.215
2022-02-09 23:00:00,2.2173,2.2296,2.2033,2.2126
2022-02-10 00:00:00,2.213,2.228,2.2066,2.2216
2022-02-10 01:00:00,2.2223,2.2247,2.2095,2.2133
2022-02-10 02:00:00,2.2133,2.228,2.2123,2.2276
2022-02-10 03:00:00,2.2276,2.2347,2.2214,2.2323
2022-02-10 04:00:00,2.2324,2.2374,2.2219,2.2372
2022-02-10 05:00:00,2.2368,2.2654,2.2336,2.2551
2022-02-10 06:00:00,2.256,2.2616,2.2383,2.245
2022-02-10 07:00:00,2.2463,2.2527,2.2218,2.2315
2022-02-10 08:00:00,2.2324,2.2458,2.1255,2.128
2022-02-10 09:00:00,2.1271,2.1725,2.0869,2.1725
2022-02-10 10:00:00,2.1726,2.2337,2.1607,2.2012
2022-02-10 11:00:00,2.2007,2.2062,2.1762,2.1985
2022-02-10 12:00:00,2.1966,2.227,2.1932,2.2042
2022-02-10 13:00:00,2.2039,2.2112,2.162,2.1728
2022-02-10 14:00:00,2.1735,2.1768,2.1253,2.129
2022-02-10 15:00:00,2.1306,2.1402,2.1076,2.1282
2022-02-10 16:00:00,2.1317,2.1385,2.111,2.1358
2022-02-10 17:00:00,2.1359,2.1379,2.1201,2.1324
2022-02-10 18:00:00,2.1293,2.1351,2.0933,2.1031
2022-02-10 19:00:00,2.1017,2.1027,2.0593,2.0871
2022-02-10 20:00:00,2.0876,2.116,2.0812,2.1045
2022-02-10 21:00:00,2.105,2.1063,2.0837,2.099
2022-02-10 22:00:00,2.099,2.1211,2.0978,2.1178
2022-02-10 23:00:00,2.1162,2.1236,2.0953,2.1016
2022-02-11 00:00:00,2.0987,2.1097,2.0928,2.0977
2022-02-11 01:00:00,2.0974,2.1337,2.0959,2.1327
2022-02-11 02:00:00,2.1315,2.1418,2.1245,2.1346
2022-02-11 03:00:00,2.1338,2.143,2.1061,2.1061
2022-02-11 04:00:00,2.1083,2.1378,2.1025,2.1321
2022-02-11 05:00:00,2.132,2.1381,2.1225,2.1264
2022-02-11 06:00:00,2.1294,2.1323,2.1178,2.1228
2022-02-11 07:00:00,2.1248,2.1473,2.1142,2.1395
2022-02-11 08:00:00,2.1412,2.1784,2.1354,2.1741
2022-02-11 09:00:00,2.1746,2.1769,2.1436,2.1502
2022-02-11 10:00:00,2.1509,2.1585,2.1393,2.1443
2022-02-11 11:00:00,2.1444,2.1497,2.1163,2.1284
2022-02-11 12:00:00,2.1243,2.1325,2.108,2.1108
2022-02-11 13:00:00,2.1114,2.1198,2.0481,2.0481
2022-02-11 14:00:00,2.0481,2.0606,1.978,1.9886
2022-02-11 15:00:00,1.9865,1.9985,1.9405,1.9494
2022-02-11 16:00:00,1.9512,1.9707,1.9452,1.9534
2022-02-11 17:00:00,1.9548,1.9617,1.912,1.9272
2022-02-11 18:00:00,1.9257,1.9556,1.9142,1.942
2022-02-11 19:00:00,1.9415,1.9416,1.9237,1.9384
2022-02-11 20:00:00,1.9366,1.9542,1.9285,1.9539
2022-02-11 21:00:00,1.9537,1.9587,1.9476,1.9496
2022-02-11 22:00:00,1.9496,1.9496,1.9215,1.9296
2022-02-11 23:00:00,1.929,1.9367,1.9154,1.9294
2022-02-12 00:00:00,1.9292,1.9441,1.927,1.9416
2022-02-12 01:00:00,1.9414,1.9468,1.88,1.9125
2022-02-12 02:00:00,1.9135,1.9349,1.897,1.9211
2022-02-12 03:00:00,1.9205,1.9438,1.9205,1.9324
2022-02-12 04:00:00,1.934,1.9461,1.9247,1.9456
2022-02-12 05:00:00,1.9456,1.9459,1.9138,1.9296
2022-02-12 06:00:00,1.9294,1.9356,1.8979,1.9345
2022-02-12 07:00:00,1.9341,1.9361,1.9078,1.923
2022-02-12 08:00:00,1.923,1.9287,1.905,1.9054
2022-02-12 09:00:00,1.9064,1.9156,1.8824,1.9038
2022-02-12 10:00:00,1.9069,1.91,1.8811,1.9017
2022-02-12 11:00:00,1.9057,1.9626,1.895,1.9554
2022-02-12 12:00:00,1.9578,1.969,1.9437,1.9595
2022-02-12 13:00:00,1.9596,1.9964,1.9596,1.9742
2022-02-12 14:00:00,1.9742,1.978,1.945,1.9527
2022-02-12 15:00:00,1.9557,1.9719,1.9458,1.9652
2022-02-12 16:00:00,1.9639,1.9639,1.8969,1.9101
2022-02-12 17:00:00,1.9098,1.9581,1.9067,1.9548
2022-02-12 18:00:00,1.9559,1.959,1.9311,1.9507
2022-02-12 19:00:00,1.9518,1.972,1.9391,1.9644
2022-02-12 20:00:00,1.9644,1.9682,1.9338,1.9364
2022-02-12 21:00:00,1.9393,1.9415,1.9167,1.9332
2022-02-12 22:00:00,1.9333,1.9346,1.9196,1.9232
2022-02-12 23:00:00,1.9224,1.9338,1.9081,1.9212
2022-02-13 00:00:00,1.9204,1.9357,1.9146,1.927
2022-02-13 01:00:00,1.927,1.9469,1.9216,1.9467
2022-02-13 02:00:00,1.9463,1.9646,1.9419,1.9604
2022-02-13 03:00:00,1.9609,1.9704,1.9545,1.9687
2022-02-13 04:00:00,1.9693,1.9693,1.947,1.9547
2022-02-13 05:00:00,1.954,1.9747,1.9504,1.9691
2022-02-13 06:00:00,1.9696,1.9904,1.9665,1.9704
2022-02-13 07:00:00,1.972,1.9841,1.9679,1.9726
2022-02-13 08:00:00,1.9726,1.9792,1.9654,1.9731
2022-02-13 09:00:00,1.9713,1.9792,1.9428,1.9672
2022-02-13 10:00:00,1.9666,1.969,1.9588,1.9601
2022-02-13 11:00:00,1.96,1.9608,1.9339,1.9422
2022-02-13 12:00:00,1.9422,1.9422,1.9124,1.935
2022-02-13 13:00:00,1.935,1.9369,1.887,1.8915
2022-02-13 14:00:00,1.8906,1.9168,1.8869,1.9019
2022-02-13 15:00:00,1.902,1.9292,1.8951,1.9204
2022-02-13 16:00:00,1.9207,1.9247,1.9026,1.9054
2022-02-13 17:00:00,1.9063,1.9205,1.9051,1.9182
2022-02-13 18:00:00,1.9188,1.9189,1.8912,1.8925
2022-02-13 19:00:00,1.8925,1.8976,1.8504,1.868
2022-02-13 20:00:00,1.868,1.8778,1.8274,1.8356
2022-02-13 21:00:00,1.8353,1.8505,1.8231,1.8297
2022-02-13 22:00:00,1.8292,1.8507,1.8162,1.8482
2022-02-13 23:00:00,1.8499,1.8568,1.8406,1.8527
2022-02-14 00:00:00,1.8532,1.8603,1.8428,1.8439
2022-02-14 01:00:00,1.8426,1.8738,1.8365,1.8738
2022-02-14 02:00:00,1.8734,1.8839,1.862,1.8829
2022-02-14 03:00:00,1.8826,1.8878,1.8583,1.8594
2022-02-14 04:00:00,1.8588,1.8712,1.8537,1.8621
2022-02-14 05:00:00,1.8645,1.8735,1.8545,1.8655
2022-02-14 06:00:00,1.866,1.8793,1.8635,1.873
2022-02-14 07:00:00,1.8732,1.9101,1.8559,1.908
2022-02-14 08:00:00,1.9089,1.9604,1.9089,1.936
2022-02-14 09:00:00,1.9373,1.968,1.9351,1.9448
2022-02-14 10:00:00,1.9436,1.9449,1.9136,1.9288
2022-02-14 11:00:00,1.9298,1.9465,1.9268,1.9373
2022-02-14 12:00:00,1.9357,1.9462,1.9246,1.9284
2022-02-14 13:00:00,1.9304,1.9369,1.9135,1.9136
2022-02-14 14:00:00,1.9134,1.9158,1.8481,1.8601
2022-02-14 15:00:00,1.8585,1.8933,1.8507,1.8898
2022-02-14 16:00:00,1.8905,1.9003,1.8791,1.8963
2022-02-14 17:00:00,1.8981,1.9271,1.8981,1.9213
2022-02-14 18:00:00,1.9213,1.9327,1.9169,1.9241
2022-02-14 19:00:00,1.9262,1.9351,1.916,1.9274
2022-02-14 20:00:00,1.9285,1.9899,1.9208,1.9893
2022-02-14 21:00:00,1.9891,2.0003,1.9815,1.9985
2022-02-14 22:00:00,1.9984,1.9985,1.9815,1.986
2022-02-14 23:00:00,1.986,1.9962,1.9737,1.9737
2022-02-15 00:00:00,1.9753,1.9937,1.9717,1.9923
2022-02-15 01:00:00,1.9914,1.9932,1.9811,1.9834
2022-02-15 02:00:00,1.9836,1.9999,1.9741,1.999
2022-02-15 03:00:00,1.9991,2.0442,1.9969,2.0255
2022-02-15 04:00:00,2.0251,2.035,2.0135,2.0291
2022-02-15 05:00:00,2.0305,2.0778,2.0245,2.0778
2022-02-15 06:00:00,2.0779,2.0796,2.0481,2.0599
2022-02-15 07:00:00,2.0598,2.0664,2.0459,2.0579
2022-02-15 08:00:00,2.0588,2.0698,2.0285,2.0507
2022-02-15 09:00:00,2.0505,2.0722,2.05,2.0629
2022-02-15 10:00:00,2.0634,2.0634,2.0397,2.0556
2022-02-15 11:00:00,2.0558,2.0587,2.039,2.0476
2022-02-15 12:00:00,2.0484,2.0551,2.0277,2.0346
2022-02-15 13:00:00,2.0346,2.0606,2.0327,2.0542
2022-02-15 14:00:00,2.054,2.0684,2.0461,2.0495
2022-02-15 15:00:00,2.0474,2.0962,2.0434,2.0789
2022-02-15 16:00:00,2.0782,2.0916,2.0609,2.0633
2022-02-15 17:00:00,2.0636,2.0736,2.0572,2.0625
2022-02-15 18:00:00,2.0639,2.1028,2.0552,2.0912
2022-02-15 19:00:00,2.0912,2.0928,2.063,2.0687
2022-02-15 20:00:00,2.0691,2.075,2.0596,2.0646
2022-02-15 21:00:00,2.0659,2.0671,2.0495,2.0644
2022-02-15 22:00:00,2.0645,2.0814,2.0637,2.0793
2022-02-15 23:00:00,2.079,2.0808,2.043,2.0644
2022-02-16 00:00:00,2.063,2.0803,2.0599,2.0655
2022-02-16 01:00:00,2.0655,2.0891,2.0645,2.0781
2022-02-16 02:00:00,2.0781,2.0959,2.0717,2.095
2022-02-16 03:00:00,2.095,2.1166,2.0872,2.0872
2022-02-16 04:00:00,2.0877,2.0926,2.069,2.0702
2022-02-16 05:00:00,2.07,2.0798,2.058,2.0675
2022-02-16 06:00:00,2.0674,2.0794,2.0653,2.0706
2022-02-16 07:00:00,2.0698,2.0698,2.0543,2.0638
2022-02-16 08:00:00,2.0647,2.0647,2.0127,2.0265
2022-02-16 09:00:00,2.0258,2.039,2.0056,2.0173
2022-02-16 10:00:00,2.017,2.0334,2.0138,2.0222
2022-02-16 11:00:00,2.023,2.0283,2.0053,2.024
2022-02-16 12:00:00,2.0247,2.0287,2.0157,2.02
2022-02-16 13:00:00,2.0177,2.0365,2.0123,2.0318
2022-02-16 14:00:00,2.0301,2.081,2.0211,2.0762
2022-02-16 15:00:00,2.0762,2.08,2.063,2.0656
2022-02-16 16:00:00,2.0663,2.0753,2.0566,2.0685
2022-02-16 17:00:00,2.0686,2.0863,2.0619,2.0718
2022-02-16 18:00:00,2.073,2.0863,2.0645,2.0668
2022-02-16 19:00:00,2.0685,2.1005,2.0655,2.0985
2022-02-16 20:00:00,2.0983,2.1019,2.085,2.0889
2022-02-16 21:00:00,2.0899,2.0946,2.0781,2.0836
2022-02-16 22:00:00,2.0843,2.0927,2.0631,2.0631
