datetime,PLAUSD_open,PLAUSD_high,PLAUSD_low,PLAUSD_close
2022-02-05 11:00:00,1.0899,1.0932,1.0825,1.0857
2022-02-05 12:00:00,1.0833,1.1067,1.0833,1.0997
2022-02-05 13:00:00,1.0989,1.1802,1.0959,1.128
2022-02-05 14:00:00,1.1279,1.1796,1.1244,1.1586
2022-02-05 15:00:00,1.1573,1.1627,1.1338,1.1499
2022-02-05 16:00:00,1.1512,1.1571,1.1132,1.1171
2022-02-05 17:00:00,1.1151,1.1354,1.0952,1.1245
2022-02-05 18:00:00,1.1277,1.1359,1.126,1.1317
2022-02-05 19:00:00,1.1272,1.1335,1.1208,1.1227
2022-02-05 20:00:00,1.1256,1.1289,1.1153,1.1246
2022-02-05 21:00:00,1.124,1.1283,1.1148,1.127
2022-02-05 22:00:00,1.1223,1.1512,1.1217,1.1478
2022-02-05 23:00:00,1.1475,1.1664,1.137,1.139
2022-02-06 00:00:00,1.1389,1.1649,1.1255,1.1602
2022-02-06 01:00:00,1.1627,1.2194,1.1611,1.2056
2022-02-06 02:00:00,1.2038,1.205,1.171,1.1794
2022-02-06 03:00:00,1.1791,1.1833,1.1699,1.1714
2022-02-06 04:00:00,1.1716,1.1749,1.1395,1.1579
2022-02-06 05:00:00,1.1599,1.1696,1.1523,1.1639
2022-02-06 06:00:00,1.1647,1.1648,1.1419,1.1468
2022-02-06 07:00:00,1.1472,1.1556,1.1419,1.1556
2022-02-06 08:00:00,1.1559,1.1589,1.1431,1.1567
2022-02-06 09:00:00,1.1591,1.166,1.1564,1.1634
2022-02-06 10:00:00,1.1658,1.173,1.1559,1.1562
2022-02-06 11:00:00,1.1567,1.1594,1.148,1.148
2022-02-06 12:00:00,1.1508,1.1616,1.1457,1.1581
2022-02-06 13:00:00,1.1609,1.1677,1.1503,1.1527
2022-02-06 14:00:00,1.151,1.1665,1.1027,1.1039
2022-02-06 15:00:00,1.1054,1.1341,1.0705,1.13
2022-02-06 16:00:00,1.1304,1.1566,1.1295,1.1566
2022-02-06 17:00:00,1.1552,1.164,1.1521,1.1525
2022-02-06 18:00:00,1.1513,1.159,1.1487,1.1543
2022-02-06 19:00:00,1.1497,1.1732,1.1481,1.169
2022-02-06 20:00:00,1.1665,1.1744,1.1625,1.1636
2022-02-06 21:00:00,1.1636,1.1722,1.1619,1.1631
2022-02-06 22:00:00,1.1677,1.1714,1.1625,1.1695
2022-02-06 23:00:00,1.1722,1.185,1.17,1.1835
2022-02-07 00:00:00,1.1835,1.2133,1.1585,1.1853
2022-02-07 01:00:00,1.1803,1.2353,1.1803,1.228
2022-02-07 02:00:00,1.2326,1.2919,1.2226,1.2316
2022-02-07 03:00:00,1.2322,1.2461,1.2269,1.2358
2022-02-07 04:00:00,1.2358,1.2409,1.2276,1.2308
2022-02-07 05:00:00,1.2346,1.2346,1.2136,1.2173
2022-02-07 06:00:00,1.2146,1.2242,1.2076,1.2229
2022-02-07 07:00:00,1.2258,1.2301,1.2139,1.2205
2022-02-07 08:00:00,1.2209,1.2209,1.1866,1.199
2022-02-07 09:00:00,1.1977,1.2045,1.1726,1.188
2022-02-07 10:00:00,1.1904,1.1997,1.1814,1.198
2022-02-07 11:00:00,1.2,1.2051,1.1955,1.196
2022-02-07 12:00:00,1.1903,1.1961,1.1865,1.1891
2022-02-07 13:00:00,1.1891,1.2033,1.1889,1.2015
2022-02-07 14:00:00,1.2022,1.231,1.2022,1.2206
2022-02-07 15:00:00,1.2209,1.233,1.2064,1.233
2022-02-07 16:00:00,1.2332,1.2557,1.227,1.2347
2022-02-07 17:00:00,1.2334,1.2441,1.2268,1.2403
2022-02-07 18:00:00,1.2372,1.2504,1.212,1.2179
2022-02-07 19:00:00,1.2192,1.2368,1.2192,1.2263
2022-02-07 20:00:00,1.2266,1.2301,1.2092,1.218
2022-02-07 21:00:00,1.215,1.2292,1.2106,1.2291
2022-02-07 22:00:00,1.2292,1.2292,1.2214,1.2223
2022-02-07 23:00:00,1.2226,1.2307,1.221,1.2229
2022-02-08 00:00:00,1.2231,1.2631,1.2212,1.2231
2022-02-08 01:00:00,1.2229,1.2481,1.2229,1.2388
2022-02-08 02:00:00,1.236,1.236,1.227,1.227
2022-02-08 03:00:00,1.227,1.2776,1.2232,1.2631
2022-02-08 04:00:00,1.2633,1.2633,1.2138,1.2164
2022-02-08 05:00:00,1.2138,1.22,1.1914,1.2119
2022-02-08 06:00:00,1.2119,1.2119,1.1443,1.167
2022-02-08 07:00:00,1.1671,1.1703,1.1499,1.158
2022-02-08 08:00:00,1.1522,1.1538,1.1274,1.1338
2022-02-08 09:00:00,1.1343,1.1475,1.1138,1.1364
2022-02-08 10:00:00,1.1413,1.1413,1.1275,1.1318
2022-02-08 11:00:00,1.1294,1.1697,1.1281,1.1631
2022-02-08 12:00:00,1.1603,1.1603,1.1285,1.1426
2022-02-08 13:00:00,1.1425,1.1499,1.1346,1.1499
2022-02-08 14:00:00,1.1507,1.154,1.1444,1.1451
2022-02-08 15:00:00,1.1479,1.1479,1.1275,1.1435
2022-02-08 16:00:00,1.1406,1.1451,1.128,1.1332
2022-02-08 17:00:00,1.1307,1.1352,1.125,1.1347
2022-02-08 18:00:00,1.1321,1.1424,1.1321,1.1342
2022-02-08 19:00:00,1.1347,1.1394,1.1312,1.1345
2022-02-08 20:00:00,1.1345,1.1609,1.1345,1.1606
2022-02-08 21:00:00,1.1606,1.1649,1.1539,1.1632
2022-02-08 22:00:00,1.1654,1.1925,1.1643,1.1872
2022-02-08 23:00:00,1.1899,1.2106,1.1841,1.2093
2022-02-09 00:00:00,1.211,1.2119,1.1783,1.1828
2022-02-09 01:00:00,1.1822,1.1834,1.1559,1.1572
2022-02-09 02:00:00,1.1601,1.1602,1.1418,1.1559
2022-02-09 03:00:00,1.1559,1.1574,1.1392,1.1475
2022-02-09 04:00:00,1.1478,1.1534,1.1468,1.1495
2022-02-09 05:00:00,1.1499,1.1547,1.1385,1.1536
2022-02-09 06:00:00,1.1515,1.1553,1.1502,1.1553
2022-02-09 07:00:00,1.1505,1.1547,1.1449,1.1547
2022-02-09 08:00:00,1.1524,1.1551,1.1404,1.1492
2022-02-09 09:00:00,1.148,1.1489,1.1427,1.1457
2022-02-09 10:00:00,1.1435,1.1478,1.1433,1.1457
2022-02-09 11:00:00,1.1483,1.1605,1.1464,1.1567
2022-02-09 12:00:00,1.1589,1.1802,1.1546,1.1784
2022-02-09 13:00:00,1.1756,1.1857,1.1646,1.1646
2022-02-09 14:00:00,1.1643,1.1797,1.1634,1.1745
2022-02-09 15:00:00,1.1724,1.1755,1.1645,1.17
2022-02-09 16:00:00,1.1706,1.1744,1.1617,1.173
2022-02-09 17:00:00,1.173,1.1745,1.1687,1.1737
2022-02-09 18:00:00,1.1739,1.1751,1.1666,1.171
2022-02-09 19:00:00,1.1771,1.1858,1.1746,1.1834
2022-02-09 20:00:00,1.1832,1.1858,1.1768,1.1857
2022-02-09 21:00:00,1.1841,1.1864,1.1787,1.1812
2022-02-09 22:00:00,1.1816,1.1839,1.1765,1.1813
2022-02-09 23:00:00,1.182,1.1853,1.175,1.1806
2022-02-10 00:00:00,1.1827,1.1864,1.155,1.155
2022-02-10 01:00:00,1.1575,1.1636,1.1542,1.161
2022-02-10 02:00:00,1.1614,1.1632,1.1484,1.1484
2022-02-10 03:00:00,1.1478,1.1478,1.1435,1.1469
2022-02-10 04:00:00,1.1469,1.1519,1.1401,1.1428
2022-02-10 05:00:00,1.1433,1.1482,1.1415,1.1468
2022-02-10 06:00:00,1.1401,1.1405,1.1363,1.1397
2022-02-10 07:00:00,1.138,1.1507,1.1354,1.1507
2022-02-10 08:00:00,1.1502,1.1505,1.1453,1.1472
2022-02-10 09:00:00,1.1493,1.158,1.1431,1.1548
2022-02-10 10:00:00,1.1548,1.1636,1.1548,1.1617
2022-02-10 11:00:00,1.1603,1.1672,1.158,1.158
2022-02-10 12:00:00,1.1608,1.1608,1.1466,1.1468
2022-02-10 13:00:00,1.1493,1.1553,1.1005,1.1005
2022-02-10 14:00:00,1.1002,1.13,1.0901,1.13
2022-02-10 15:00:00,1.1277,1.1513,1.123,1.1365
2022-02-10 16:00:00,1.1357,1.1534,1.1323,1.15
2022-02-10 17:00:00,1.1524,1.1719,1.1497,1.1498
2022-02-10 18:00:00,1.1491,1.1506,1.1411,1.1411
2022-02-10 19:00:00,1.1411,1.1444,1.1369,1.1401
2022-02-10 20:00:00,1.1369,1.1385,1.1219,1.1236
2022-02-10 21:00:00,1.123,1.1281,1.1207,1.1207
2022-02-10 22:00:00,1.1201,1.1305,1.1189,1.1242
2022-02-10 23:00:00,1.1258,1.126,1.1081,1.1135
2022-02-11 00:00:00,1.1123,1.1291,1.0887,1.113
2022-02-11 01:00:00,1.1088,1.129,1.1078,1.1175
2022-02-11 02:00:00,1.1146,1.1148,1.1036,1.1138
2022-02-11 03:00:00,1.1157,1.1211,1.1131,1.1188
2022-02-11 04:00:00,1.1181,1.1187,1.1044,1.1108
2022-02-11 05:00:00,1.1126,1.1126,1.0991,1.0991
2022-02-11 06:00:00,1.1016,1.1137,1.1008,1.1082
2022-02-11 07:00:00,1.1089,1.1145,1.1071,1.1109
2022-02-11 08:00:00,1.1143,1.1175,1.1022,1.1022
2022-02-11 09:00:00,1.1066,1.1179,1.1066,1.1128
2022-02-11 10:00:00,1.1079,1.1125,1.1064,1.1104
2022-02-11 11:00:00,1.1086,1.1185,1.105,1.1185
2022-02-11 12:00:00,1.1162,1.1165,1.1085,1.1139
2022-02-11 13:00:00,1.117,1.1298,1.117,1.1252
2022-02-11 14:00:00,1.1258,1.1266,1.1132,1.1167
2022-02-11 15:00:00,1.119,1.1203,1.1128,1.1149
2022-02-11 16:00:00,1.1128,1.1149,1.1089,1.109
2022-02-11 17:00:00,1.109,1.1109,1.1,1.1
2022-02-11 18:00:00,1.1005,1.1029,1.0812,1.0812
2022-02-11 19:00:00,1.0812,1.091,1.0717,1.0837
2022-02-11 20:00:00,1.0838,1.0844,1.0648,1.0694
2022-02-11 21:00:00,1.0703,1.0717,1.0542,1.0557
2022-02-11 22:00:00,1.0543,1.0594,1.0289,1.0369
2022-02-11 23:00:00,1.0366,1.0736,1.0326,1.0698
2022-02-12 00:00:00,1.0687,1.0707,1.0473,1.0623
2022-02-12 01:00:00,1.0621,1.0708,1.0617,1.0708
2022-02-12 02:00:00,1.0694,1.076,1.0663,1.0747
2022-02-12 03:00:00,1.0734,1.0757,1.0556,1.0575
2022-02-12 04:00:00,1.0578,1.0627,1.0576,1.0593
2022-02-12 05:00:00,1.0576,1.0578,1.0499,1.0499
2022-02-12 06:00:00,1.0495,1.0495,1.024,1.0402
2022-02-12 07:00:00,1.0412,1.0436,1.029,1.0366
2022-02-12 08:00:00,1.0375,1.0438,1.0363,1.0363
2022-02-12 09:00:00,1.0376,1.0477,1.0376,1.0464
2022-02-12 10:00:00,1.0432,1.0432,1.0376,1.0384
2022-02-12 11:00:00,1.0372,1.0413,1.0239,1.0396
2022-02-12 12:00:00,1.0392,1.0395,1.0288,1.0288
2022-02-12 13:00:00,1.0291,1.0357,1.0258,1.0288
2022-02-12 14:00:00,1.0288,1.0311,1.0182,1.0225
2022-02-12 15:00:00,1.0236,1.0238,1.0109,1.0234
2022-02-12 16:00:00,1.0233,1.0593,1.0233,1.0532
2022-02-12 17:00:00,1.0548,1.0584,1.046,1.0509
2022-02-12 18:00:00,1.0528,1.0755,1.0522,1.0755
2022-02-12 19:00:00,1.0758,1.0791,1.0631,1.0701
2022-02-12 20:00:00,1.0695,1.0722,1.0598,1.0704
2022-02-12 21:00:00,1.0682,1.0749,1.045,1.0468
2022-02-12 22:00:00,1.0494,1.0549,1.0455,1.0504
2022-02-12 23:00:00,1.0521,1.0549,1.0439,1.0459
2022-02-13 00:00:00,1.0439,1.0774,1.0363,1.067
2022-02-13 01:00:00,1.0676,1.0719,1.0591,1.0591
2022-02-13 02:00:00,1.0588,1.0607,1.0527,1.0527
2022-02-13 03:00:00,1.0549,1.056,1.044,1.054
2022-02-13 04:00:00,1.0557,1.0569,1.0466,1.0468
2022-02-13 05:00:00,1.049,1.0524,1.0438,1.0493
2022-02-13 06:00:00,1.0499,1.0564,1.0483,1.0539
2022-02-13 07:00:00,1.0559,1.0595,1.0521,1.0541
2022-02-13 08:00:00,1.0558,1.0625,1.0542,1.0562
2022-02-13 09:00:00,1.0529,1.0551,1.05,1.0508
2022-02-13 10:00:00,1.0521,1.0583,1.0468,1.0583
2022-02-13 11:00:00,1.0589,1.0595,1.0502,1.0502
2022-02-13 12:00:00,1.0542,1.0609,1.052,1.0552
2022-02-13 13:00:00,1.0535,1.0589,1.0535,1.0551
2022-02-13 14:00:00,1.0539,1.0565,1.0395,1.0479
2022-02-13 15:00:00,1.0484,1.0566,1.0444,1.0502
2022-02-13 16:00:00,1.0496,1.0511,1.0363,1.0378
2022-02-13 17:00:00,1.0378,1.0391,1.0332,1.0361
2022-02-13 18:00:00,1.0338,1.0347,1.0243,1.0243
2022-02-13 19:00:00,1.027,1.036,1.015,1.015
2022-02-13 20:00:00,1.0153,1.0383,1.0153,1.0357
2022-02-13 21:00:00,1.038,1.0425,1.0336,1.0338
2022-02-13 22:00:00,1.0351,1.0404,1.0351,1.04
2022-02-13 23:00:00,1.0424,1.0426,1.035,1.0379
2022-02-14 00:00:00,1.0381,1.0458,1.0211,1.0228
2022-02-14 01:00:00,1.0219,1.0241,0.9943,0.9943
2022-02-14 02:00:00,0.9952,1.0055,0.9933,0.9958
2022-02-14 03:00:00,0.9951,1.0094,0.9946,1.0079
2022-02-14 04:00:00,1.0077,1.0106,1.0045,1.0069
2022-02-14 05:00:00,1.0077,1.008,0.9948,0.9957
2022-02-14 06:00:00,0.9965,1.0051,0.9943,1.0051
2022-02-14 07:00:00,1.003,1.0056,1.0006,1.0034
2022-02-14 08:00:00,1.003,1.0087,0.9962,0.9964
2022-02-14 09:00:00,0.9995,1.004,0.9959,0.9959
2022-02-14 10:00:00,0.9972,1.0013,0.997,1.0001
2022-02-14 11:00:00,1.002,1.0032,0.9958,0.9996
2022-02-14 12:00:00,0.9982,1.0182,0.9967,1.0182
2022-02-14 13:00:00,1.0182,1.0247,1.0138,1.0177
2022-02-14 14:00:00,1.0195,1.0275,1.0153,1.0182
2022-02-14 15:00:00,1.019,1.0205,1.0146,1.0197
2022-02-14 16:00:00,1.018,1.0278,1.018,1.0255
2022-02-14 17:00:00,1.0261,1.0321,1.0251,1.0296
2022-02-14 18:00:00,1.0295,1.0326,1.0241,1.0264
2022-02-14 19:00:00,1.0264,1.0264,1.0033,1.0068
2022-02-14 20:00:00,1.0045,1.0124,1.0035,1.01
2022-02-14 21:00:00,1.01,1.0152,1.01,1.0145
2022-02-14 22:00:00,1.0145,1.0228,1.0145,1.0213
2022-02-14 23:00:00,1.0218,1.0233,1.0209,1.0213
2022-02-15 00:00:00,1.0221,1.0249,1.0163,1.0163
2022-02-15 01:00:00,1.0158,1.05,1.0157,1.049
2022-02-15 02:00:00,1.0484,1.0541,1.045,1.0519
2022-02-15 03:00:00,1.052,1.0535,1.0486,1.0512
2022-02-15 04:00:00,1.0535,1.0535,1.0469,1.0473
2022-02-15 05:00:00,1.0457,1.0461,1.0439,1.0457
2022-02-15 06:00:00,1.0437,1.0455,1.0415,1.0416
2022-02-15 07:00:00,1.0436,1.0541,1.0418,1.0541
2022-02-15 08:00:00,1.0548,1.0811,1.0532,1.0802
2022-02-15 09:00:00,1.0812,1.0915,1.0759,1.0848
2022-02-15 10:00:00,1.0831,1.0918,1.0808,1.0893
2022-02-15 11:00:00,1.0893,1.0904,1.0825,1.085
2022-02-15 12:00:00,1.0825,1.0857,1.0709,1.0719
2022-02-15 13:00:00,1.0728,1.0797,1.0714,1.0768
2022-02-15 14:00:00,1.0763,1.0906,1.0762,1.0881
2022-02-15 15:00:00,1.0889,1.0893,1.078,1.0787
2022-02-15 16:00:00,1.081,1.0867,1.0724,1.0867
2022-02-15 17:00:00,1.0837,1.0865,1.0809,1.0837
2022-02-15 18:00:00,1.0837,1.0895,1.0815,1.0895
2022-02-15 19:00:00,1.0875,1.0906,1.0868,1.0896
2022-02-15 20:00:00,1.0876,1.0914,1.0847,1.0914
2022-02-15 21:00:00,1.0913,1.0949,1.087,1.093
2022-02-15 22:00:00,1.0934,1.1077,1.0934,1.1071
2022-02-15 23:00:00,1.1071,1.1354,1.1065,1.1304
2022-02-16 00:00:00,1.1325,1.1349,1.1086,1.1157
2022-02-16 01:00:00,1.1133,1.1144,1.1074,1.1112
2022-02-16 02:00:00,1.1112,1.1123,1.1069,1.1112
2022-02-16 03:00:00,1.1113,1.1269,1.1091,1.1211
2022-02-16 04:00:00,1.1194,1.1194,1.0969,1.1
2022-02-16 05:00:00,1.1002,1.1164,1.1002,1.112
2022-02-16 06:00:00,1.1116,1.1164,1.1114,1.114
2022-02-16 07:00:00,1.1158,1.1183,1.1121,1.1183
2022-02-16 08:00:00,1.1174,1.129,1.1173,1.1193
2022-02-16 09:00:00,1.1193,1.1193,1.1112,1.114
2022-02-16 10:00:00,1.1113,1.1142,1.109,1.1142
2022-02-16 11:00:00,1.1154,1.1192,1.1113,1.1145
2022-02-16 12:00:00,1.1139,1.1139,1.1032,1.1032
2022-02-16 13:00:00,1.1044,1.1062,1.0707,1.0772
2022-02-16 14:00:00,1.0771,1.0824,1.0714,1.0739
2022-02-16 15:00:00,1.0786,1.0852,1.0777,1.0815
2022-02-16 16:00:00,1.0814,1.0861,1.0764,1.0843
2022-02-16 17:00:00,1.0864,1.0876,1.0835,1.0858
2022-02-16 18:00:00,1.0856,1.0918,1.0835,1.0918
2022-02-16 19:00:00,1.0929,1.1165,1.086,1.1111
2022-02-16 20:00:00,1.1115,1.1181,1.1093,1.1125
2022-02-16 21:00:00,1.1163,1.118,1.1111,1.1117
2022-02-16 22:00:00,1.1115,1.1175,1.1111,1.113
2022-02-16 23:00:00,1.1129,1.1171,1.1077,1.1079
2022-02-17 00:00:00,1.1079,1.1158,1.1033,1.1125
2022-02-17 01:00:00,1.1126,1.1162,1.1126,1.1147
2022-02-17 02:00:00,1.1147,1.1174,1.1045,1.1076
2022-02-17 03:00:00,1.1094,1.11,1.0865,1.0865
2022-02-17 04:00:00,1.0863,1.0863,1.063,1.0747
2022-02-17 05:00:00,1.0689,1.0779,1.0689,1.0725
2022-02-17 06:00:00,1.0747,1.0859,1.0712,1.0859
2022-02-17 07:00:00,1.0842,1.0864,1.0792,1.0849
2022-02-17 08:00:00,1.0862,1.0887,1.067,1.0698
2022-02-17 09:00:00,1.067,1.0715,1.0559,1.0609
2022-02-17 10:00:00,1.0586,1.0711,1.0559,1.057
2022-02-17 11:00:00,1.057,1.0647,1.0559,1.0608
2022-02-17 12:00:00,1.0651,1.0693,1.0642,1.0657
2022-02-17 13:00:00,1.0656,1.0678,1.0387,1.0427
2022-02-17 14:00:00,1.0442,1.0488,1.0364,1.0384
2022-02-17 15:00:00,1.038,1.0464,1.0335,1.043
2022-02-17 16:00:00,1.046,1.0533,1.0376,1.045
2022-02-17 17:00:00,1.0427,1.0474,1.0356,1.037
2022-02-17 18:00:00,1.0384,1.0386,1.008,1.0126
2022-02-17 19:00:00,1.0108,1.0176,1.0084,1.0137
2022-02-17 20:00:00,1.0144,1.018,1.0057,1.0057
2022-02-17 21:00:00,1.0056,1.0123,0.9858,1.0088
2022-02-17 22:00:00,1.0076,1.0076,1.0017,1.0073
2022-02-17 23:00:00,1.0073,1.0128,0.9894,0.9995
2022-02-18 00:00:00,0.9919,1.0077,0.9836,0.9999
2022-02-18 01:00:00,0.9999,1.0123,0.9883,1.0108
2022-02-18 02:00:00,1.0126,1.0144,1.0087,1.0087
2022-02-18 03:00:00,1.0091,1.0115,1.0041,1.0083
2022-02-18 04:00:00,1.0083,1.0096,1.0032,1.0063
2022-02-18 05:00:00,1.0039,1.0074,0.9994,1.0042
2022-02-18 06:00:00,0.9993,1.0133,0.9993,1.0103
2022-02-18 07:00:00,1.0101,1.0158,1.005,1.0086
2022-02-18 08:00:00,1.0066,1.0171,1.0066,1.0171
2022-02-18 09:00:00,1.0171,1.0178,1.0135,1.0135
2022-02-18 10:00:00,1.0138,1.0138,1.0079,1.0079
2022-02-18 11:00:00,1.0043,1.0043,0.9828,0.9866
2022-02-18 12:00:00,0.9867,0.9975,0.9838,0.9957
2022-02-18 13:00:00,0.9957,0.9957,0.9864,0.9923
2022-02-18 14:00:00,0.9944,0.9944,0.9665,0.9825
2022-02-18 15:00:00,0.9826,0.9826,0.9605,0.9631
2022-02-18 16:00:00,0.9635,0.9713,0.955,0.9638
2022-02-18 17:00:00,0.9676,0.9736,0.9637,0.9684
2022-02-18 18:00:00,0.9703,0.9737,0.9639,0.9737
2022-02-18 19:00:00,0.9737,0.9779,0.9679,0.975
2022-02-18 20:00:00,0.9779,0.9784,0.9683,0.9721
2022-02-18 21:00:00,0.9719,0.977,0.9672,0.9757
2022-02-18 22:00:00,0.9757,0.9757,0.9672,0.9752
2022-02-18 23:00:00,0.9729,0.981,0.9729,0.9738
2022-02-19 00:00:00,0.9743,0.977,0.9683,0.9733
2022-02-19 01:00:00,0.974,0.9789,0.9735,0.9754
2022-02-19 02:00:00,0.9737,0.9762,0.9726,0.9759
2022-02-19 03:00:00,0.9762,0.9765,0.9728,0.9746
2022-02-19 04:00:00,0.975,0.9762,0.9707,0.973
2022-02-19 05:00:00,0.9708,0.9742,0.9698,0.9733
2022-02-19 06:00:00,0.9715,0.9783,0.971,0.9756
2022-02-19 07:00:00,0.9778,0.9782,0.9728,0.9728
2022-02-19 08:00:00,0.9748,0.9752,0.9632,0.9632
2022-02-19 09:00:00,0.9652,0.9656,0.9424,0.9441
2022-02-19 10:00:00,0.9424,0.9442,0.9357,0.9427
2022-02-19 11:00:00,0.9405,0.9416,0.9235,0.9327
2022-02-19 12:00:00,0.9313,0.9355,0.9277,0.9313
2022-02-19 13:00:00,0.9313,0.9414,0.9185,0.9414
2022-02-19 14:00:00,0.9391,0.9399,0.929,0.932
2022-02-19 15:00:00,0.93,0.9394,0.9294,0.9366
2022-02-19 16:00:00,0.9367,0.9507,0.9358,0.9415
2022-02-19 17:00:00,0.9455,0.9486,0.9399,0.9486
2022-02-19 18:00:00,0.9487,0.9488,0.9406,0.9412
2022-02-19 19:00:00,0.9418,0.9419,0.9348,0.9382
2022-02-19 20:00:00,0.9363,0.9429,0.9362,0.9362
2022-02-19 21:00:00,0.9362,0.9393,0.9352,0.937
2022-02-19 22:00:00,0.9366,0.9407,0.9351,0.9407
2022-02-19 23:00:00,0.9407,0.9472,0.938,0.9472
2022-02-20 00:00:00,0.9473,0.9473,0.9336,0.9336
2022-02-20 01:00:00,0.935,0.9366,0.9316,0.9349
2022-02-20 02:00:00,0.9349,0.9498,0.9348,0.9385
2022-02-20 03:00:00,0.9382,0.9442,0.9329,0.9347
2022-02-20 04:00:00,0.9327,0.9333,0.919,0.9204
2022-02-20 05:00:00,0.9197,0.9253,0.9171,0.9193
2022-02-20 06:00:00,0.9223,0.9225,0.8986,0.9018
2022-02-20 07:00:00,0.8989,0.9031,0.8931,0.9001
2022-02-20 08:00:00,0.8999,0.8999,0.882,0.882
2022-02-20 09:00:00,0.8818,0.8953,0.8796,0.8885
2022-02-20 10:00:00,0.8912,0.8973,0.8829,0.8836
2022-02-20 11:00:00,0.8831,0.8918,0.8831,0.8888
2022-02-20 12:00:00,0.8903,0.8969,0.8863,0.8871
2022-02-20 13:00:00,0.8872,0.8883,0.8839,0.8858
2022-02-20 14:00:00,0.884,0.8916,0.8705,0.8831
2022-02-20 15:00:00,0.8853,0.8861,0.876,0.8795
2022-02-20 16:00:00,0.8787,0.8865,0.8755,0.877
2022-02-20 17:00:00,0.8763,0.8806,0.8736,0.8764
2022-02-20 18:00:00,0.8747,0.8813,0.8708,0.8781
2022-02-20 19:00:00,0.8794,0.8798,0.8754,0.8774
2022-02-20 20:00:00,0.8774,0.8783,0.8707,0.8755
2022-02-20 21:00:00,0.8772,0.8788,0.8644,0.8655
2022-02-20 22:00:00,0.8673,0.8887,0.866,0.8887
2022-02-20 23:00:00,0.8884,0.8935,0.877,0.8784
2022-02-21 00:00:00,0.877,0.9077,0.8694,0.902
2022-02-21 01:00:00,0.9006,0.9261,0.8961,0.9211
2022-02-21 02:00:00,0.9187,0.9223,0.9159,0.9203
2022-02-21 03:00:00,0.9182,0.9219,0.908,0.9163
2022-02-21 04:00:00,0.9153,0.9338,0.9132,0.9322
2022-02-21 05:00:00,0.9321,0.9379,0.9269,0.9316
2022-02-21 06:00:00,0.9299,0.9299,0.9239,0.9262
2022-02-21 07:00:00,0.9239,0.9267,0.9195,0.9261
2022-02-21 08:00:00,0.9256,0.9294,0.9164,0.9164
2022-02-21 09:00:00,0.9164,0.9205,0.9158,0.9159
2022-02-21 10:00:00,0.9158,0.9158,0.9,0.9
2022-02-21 11:00:00,0.9028,0.9041,0.8678,0.8699
2022-02-21 12:00:00,0.8696,0.881,0.855,0.8629
2022-02-21 13:00:00,0.8609,0.8609,0.8274,0.8371
2022-02-21 14:00:00,0.8369,0.8865,0.8333,0.8778
2022-02-21 15:00:00,0.8761,0.8961,0.8753,0.8804
2022-02-21 16:00:00,0.8832,0.886,0.8739,0.8751
2022-02-21 17:00:00,0.8758,0.8793,0.871,0.8723
2022-02-21 18:00:00,0.8723,0.8723,0.844,0.8495
2022-02-21 19:00:00,0.8552,0.8585,0.8423,0.8508
2022-02-21 20:00:00,0.8509,0.858,0.8487,0.8531
2022-02-21 21:00:00,0.8549,0.8549,0.8241,0.8241
2022-02-21 22:00:00,0.8238,0.8297,0.805,0.8148
2022-02-21 23:00:00,0.8133,0.8216,0.7776,0.7853
2022-02-22 00:00:00,0.787,0.7907,0.7632,0.7798
2022-02-22 01:00:00,0.7789,0.7823,0.754,0.7715
2022-02-22 02:00:00,0.7684,0.7705,0.7583,0.7638
2022-02-22 03:00:00,0.7637,0.7651,0.7342,0.7426
2022-02-22 04:00:00,0.7431,0.7552,0.7413,0.7431
2022-02-22 05:00:00,0.7431,0.7696,0.742,0.7517
2022-02-22 06:00:00,0.7525,0.7648,0.7493,0.7611
2022-02-22 07:00:00,0.7632,0.7658,0.7491,0.7573
2022-02-22 08:00:00,0.7595,0.7799,0.7543,0.7785
2022-02-22 09:00:00,0.7797,0.7818,0.7725,0.776
2022-02-22 10:00:00,0.7744,0.8028,0.774,0.7981
2022-02-22 11:00:00,0.7993,0.8003,0.78,0.7937
2022-02-22 12:00:00,0.7931,0.7974,0.7813,0.7933
2022-02-22 13:00:00,0.7905,0.8068,0.7904,0.8036
2022-02-22 14:00:00,0.8043,0.8172,0.7966,0.8101
2022-02-22 15:00:00,0.815,0.8358,0.8088,0.8137
2022-02-22 16:00:00,0.8141,0.8141,0.8019,0.8075
2022-02-22 17:00:00,0.8084,0.8105,0.7986,0.8013
2022-02-22 18:00:00,0.7997,0.8087,0.7997,0.8041
2022-02-22 19:00:00,0.8018,0.8177,0.8018,0.812
2022-02-22 20:00:00,0.8129,0.8154,0.8039,0.8091
2022-02-22 21:00:00,0.8076,0.8252,0.8057,0.8155
2022-02-22 22:00:00,0.8134,0.8244,0.8122,0.8199
2022-02-22 23:00:00,0.8224,0.8417,0.8224,0.8386
2022-02-23 00:00:00,0.8378,0.8467,0.83,0.8372
2022-02-23 01:00:00,0.8368,0.8422,0.8318,0.8373
2022-02-23 02:00:00,0.8372,0.8525,0.8297,0.8329
2022-02-23 03:00:00,0.8329,0.8403,0.8303,0.8371
2022-02-23 04:00:00,0.8376,0.8413,0.8317,0.839
2022-02-23 05:00:00,0.8376,0.8486,0.8364,0.8378
2022-02-23 06:00:00,0.8409,0.86,0.8409,0.8522
