datetime,ALGOUSD_open,ALGOUSD_high,ALGOUSD_low,ALGOUSD_close
2022-02-05 14:00:00,1.0265,1.0301,1.0181,1.0238
2022-02-05 15:00:00,1.0236,1.0328,1.0064,1.0272
2022-02-05 16:00:00,1.027,1.0295,0.9969,0.9994
2022-02-05 17:00:00,0.9993,1.0066,0.9789,1.0045
2022-02-05 18:00:00,1.0038,1.009,0.9995,1.0038
2022-02-05 19:00:00,1.0037,1.0037,0.9924,0.997
2022-02-05 20:00:00,0.9971,1.0012,0.9902,1.0003
2022-02-05 21:00:00,1.0005,1.0057,0.9972,1.0015
2022-02-05 22:00:00,1.0016,1.0065,1.0003,1.0059
2022-02-05 23:00:00,1.0062,1.0104,1.0007,1.0021
2022-02-06 00:00:00,1.0035,1.0147,1.0035,1.0147
2022-02-06 01:00:00,1.0147,1.0269,1.0129,1.0266
2022-02-06 02:00:00,1.0266,1.0289,1.0161,1.0214
2022-02-06 03:00:00,1.0212,1.0237,1.0167,1.0189
2022-02-06 04:00:00,1.0193,1.0221,1.0013,1.014
2022-02-06 05:00:00,1.0141,1.0164,1.0092,1.015
2022-02-06 06:00:00,1.015,1.0152,1.0016,1.0038
2022-02-06 07:00:00,1.0046,1.0125,1.002,1.0105
2022-02-06 08:00:00,1.0107,1.0122,1.005,1.0087
2022-02-06 09:00:00,1.0088,1.017,1.0034,1.0169
2022-02-06 10:00:00,1.0169,1.0176,1.0059,1.0083
2022-02-06 11:00:00,1.0086,1.0101,1.0015,1.0053
2022-02-06 12:00:00,1.0055,1.0066,0.9954,0.9988
2022-02-06 13:00:00,0.9991,1.0069,0.9967,1.0063
2022-02-06 14:00:00,1.0063,1.0165,0.975,0.9833
2022-02-06 15:00:00,0.9831,0.9894,0.9716,0.988
2022-02-06 16:00:00,0.9881,0.9968,0.9826,0.9929
2022-02-06 17:00:00,0.9933,1.0055,0.9917,1.0013
2022-02-06 18:00:00,1.0009,1.0022,0.992,0.9946
2022-02-06 19:00:00,0.9945,1.0027,0.9939,1.0009
2022-02-06 20:00:00,1.0013,1.0079,0.9976,1.0027
2022-02-06 21:00:00,1.0025,1.016,1.0024,1.0091
2022-02-06 22:00:00,1.0081,1.0118,1.0011,1.003
2022-02-06 23:00:00,1.003,1.031,1.0012,1.0259
2022-02-07 00:00:00,1.0257,1.0287,1.0027,1.0096
2022-02-07 01:00:00,1.0098,1.0114,0.9997,1.0065
2022-02-07 02:00:00,1.0062,1.0319,1.0058,1.0221
2022-02-07 03:00:00,1.0225,1.0507,1.0223,1.0497
2022-02-07 04:00:00,1.0496,1.0524,1.0371,1.0479
2022-02-07 05:00:00,1.0479,1.0558,1.0451,1.0558
2022-02-07 06:00:00,1.0557,1.061,1.051,1.0559
2022-02-07 07:00:00,1.0559,1.0634,1.0514,1.0562
2022-02-07 08:00:00,1.0564,1.059,1.0462,1.0522
2022-02-07 09:00:00,1.0515,1.0531,1.0303,1.0412
2022-02-07 10:00:00,1.0416,1.0514,1.0383,1.0484
2022-02-07 11:00:00,1.0482,1.0551,1.0481,1.0525
2022-02-07 12:00:00,1.0526,1.0552,1.0436,1.0522
2022-02-07 13:00:00,1.0519,1.0746,1.051,1.0713
2022-02-07 14:00:00,1.0715,1.0996,1.0666,1.0922
2022-02-07 15:00:00,1.0925,1.099,1.0785,1.0832
2022-02-07 16:00:00,1.0835,1.087,1.0647,1.0748
2022-02-07 17:00:00,1.0745,1.0803,1.0643,1.0793
2022-02-07 18:00:00,1.0793,1.0866,1.0542,1.064
2022-02-07 19:00:00,1.0637,1.079,1.0564,1.0667
2022-02-07 20:00:00,1.0668,1.0759,1.0517,1.0627
2022-02-07 21:00:00,1.0632,1.0691,1.0542,1.065
2022-02-07 22:00:00,1.065,1.0847,1.0629,1.0801
2022-02-07 23:00:00,1.0801,1.0878,1.0608,1.0706
2022-02-08 00:00:00,1.0714,1.0774,1.0504,1.0679
2022-02-08 01:00:00,1.0673,1.083,1.0651,1.0804
2022-02-08 02:00:00,1.0806,1.0842,1.0703,1.0719
2022-02-08 03:00:00,1.0715,1.0845,1.0689,1.0778
2022-02-08 04:00:00,1.0778,1.0841,1.0739,1.0837
2022-02-08 05:00:00,1.0835,1.1016,1.0774,1.1016
2022-02-08 06:00:00,1.1009,1.1036,1.0622,1.074
2022-02-08 07:00:00,1.0741,1.0744,1.0556,1.0641
2022-02-08 08:00:00,1.0639,1.067,1.0223,1.0274
2022-02-08 09:00:00,1.0269,1.0331,1.0079,1.0194
2022-02-08 10:00:00,1.0192,1.0236,1.012,1.0197
2022-02-08 11:00:00,1.0194,1.0324,1.0182,1.0319
2022-02-08 12:00:00,1.0315,1.032,1.0056,1.0151
2022-02-08 13:00:00,1.0149,1.0217,1.0055,1.0217
2022-02-08 14:00:00,1.0212,1.023,1.0136,1.0146
2022-02-08 15:00:00,1.0142,1.0147,0.9936,1.0094
2022-02-08 16:00:00,1.0098,1.0162,0.9952,0.9983
2022-02-08 17:00:00,0.998,1.0046,0.9921,0.9962
2022-02-08 18:00:00,0.9965,1.0045,0.9951,0.9993
2022-02-08 19:00:00,0.9992,1.0017,0.9878,0.9934
2022-02-08 20:00:00,0.9934,1.0195,0.9912,1.017
2022-02-08 21:00:00,1.0171,1.0214,1.0091,1.0191
2022-02-08 22:00:00,1.0191,1.0229,1.0134,1.0227
2022-02-08 23:00:00,1.0223,1.0338,1.0195,1.0239
2022-02-09 00:00:00,1.0248,1.0288,1.0181,1.0227
2022-02-09 01:00:00,1.0229,1.0231,1.0119,1.013
2022-02-09 02:00:00,1.0129,1.0157,0.9973,1.0061
2022-02-09 03:00:00,1.0061,1.0104,1.0021,1.0063
2022-02-09 04:00:00,1.0062,1.0129,1.0058,1.0122
2022-02-09 05:00:00,1.0121,1.0219,0.9994,1.018
2022-02-09 06:00:00,1.018,1.0241,1.0162,1.0164
2022-02-09 07:00:00,1.0167,1.0204,1.0087,1.018
2022-02-09 08:00:00,1.0181,1.0232,1.006,1.0153
2022-02-09 09:00:00,1.0152,1.0223,1.0119,1.0143
2022-02-09 10:00:00,1.0142,1.0264,1.0142,1.0263
2022-02-09 11:00:00,1.026,1.0347,1.0201,1.0332
2022-02-09 12:00:00,1.0321,1.0445,1.031,1.0375
2022-02-09 13:00:00,1.0375,1.0467,1.0305,1.0316
2022-02-09 14:00:00,1.0316,1.0393,1.0256,1.0344
2022-02-09 15:00:00,1.0346,1.0393,1.0255,1.0298
2022-02-09 16:00:00,1.0295,1.0347,1.0227,1.032
2022-02-09 17:00:00,1.032,1.0478,1.0312,1.0419
2022-02-09 18:00:00,1.0418,1.0447,1.0342,1.0375
2022-02-09 19:00:00,1.0377,1.0469,1.0372,1.0414
2022-02-09 20:00:00,1.0419,1.0462,1.0396,1.0452
2022-02-09 21:00:00,1.0454,1.047,1.0358,1.0369
2022-02-09 22:00:00,1.037,1.0446,1.0363,1.0438
2022-02-09 23:00:00,1.0441,1.0446,1.0362,1.0371
2022-02-10 00:00:00,1.037,1.0393,1.0267,1.033
2022-02-10 01:00:00,1.0333,1.0397,1.0294,1.038
2022-02-10 02:00:00,1.038,1.0449,1.0235,1.0245
2022-02-10 03:00:00,1.024,1.0259,1.0147,1.0248
2022-02-10 04:00:00,1.0248,1.0271,1.014,1.0199
2022-02-10 05:00:00,1.0198,1.025,1.0175,1.0222
2022-02-10 06:00:00,1.0222,1.0239,1.0116,1.0154
2022-02-10 07:00:00,1.0152,1.0229,1.0145,1.0215
2022-02-10 08:00:00,1.0214,1.0305,1.0201,1.0299
2022-02-10 09:00:00,1.03,1.0405,1.026,1.0397
2022-02-10 10:00:00,1.0397,1.049,1.0392,1.0439
2022-02-10 11:00:00,1.0445,1.0501,1.0359,1.0427
2022-02-10 12:00:00,1.0426,1.0471,1.0308,1.0384
2022-02-10 13:00:00,1.0384,1.0448,0.9918,0.9959
2022-02-10 14:00:00,0.9956,1.0096,0.9768,1.0096
2022-02-10 15:00:00,1.0097,1.0303,1.0037,1.0173
2022-02-10 16:00:00,1.0171,1.025,1.0126,1.0237
2022-02-10 17:00:00,1.0234,1.0317,1.0155,1.0205
2022-02-10 18:00:00,1.02,1.0214,1.0057,1.0072
2022-02-10 19:00:00,1.0077,1.0088,0.9821,0.9856
2022-02-10 20:00:00,0.9859,0.995,0.9778,0.9869
2022-02-10 21:00:00,0.9869,0.993,0.9792,0.9876
2022-02-10 22:00:00,0.9874,0.9964,0.983,0.9957
2022-02-10 23:00:00,0.9954,0.9956,0.9747,0.9822
2022-02-11 00:00:00,0.9823,0.9824,0.9475,0.9647
2022-02-11 01:00:00,0.964,0.9791,0.9596,0.9709
2022-02-11 02:00:00,0.9709,0.9727,0.9614,0.9719
2022-02-11 03:00:00,0.9723,0.9782,0.9707,0.9747
2022-02-11 04:00:00,0.9745,0.9781,0.9688,0.9771
2022-02-11 05:00:00,0.9766,0.9766,0.9663,0.9667
2022-02-11 06:00:00,0.9661,0.9819,0.9653,0.9815
2022-02-11 07:00:00,0.9811,0.9833,0.9779,0.9823
2022-02-11 08:00:00,0.9824,0.9864,0.9711,0.9715
2022-02-11 09:00:00,0.9716,0.9933,0.9698,0.9875
2022-02-11 10:00:00,0.9875,0.9894,0.9819,0.9843
2022-02-11 11:00:00,0.9845,0.9879,0.98,0.9818
2022-02-11 12:00:00,0.9818,0.9881,0.9771,0.9854
2022-02-11 13:00:00,0.9854,0.9962,0.9834,0.9942
2022-02-11 14:00:00,0.9946,0.9972,0.9822,0.9886
2022-02-11 15:00:00,0.9892,0.9936,0.9866,0.988
2022-02-11 16:00:00,0.9883,0.9901,0.979,0.9867
2022-02-11 17:00:00,0.9863,0.991,0.9801,0.9829
2022-02-11 18:00:00,0.9827,0.9887,0.9566,0.9574
2022-02-11 19:00:00,0.9572,0.9612,0.94,0.9451
2022-02-11 20:00:00,0.9449,0.9475,0.9228,0.9246
2022-02-11 21:00:00,0.9244,0.9342,0.924,0.9284
2022-02-11 22:00:00,0.9283,0.9316,0.9048,0.9054
2022-02-11 23:00:00,0.9052,0.9369,0.8972,0.9169
2022-02-12 00:00:00,0.9168,0.923,0.9079,0.9226
2022-02-12 01:00:00,0.9223,0.9327,0.9188,0.9316
2022-02-12 02:00:00,0.932,0.9383,0.9295,0.9362
2022-02-12 03:00:00,0.9362,0.9368,0.9262,0.9287
2022-02-12 04:00:00,0.9287,0.9349,0.9261,0.931
2022-02-12 05:00:00,0.9312,0.9347,0.9224,0.9248
2022-02-12 06:00:00,0.9249,0.9249,0.8895,0.9063
2022-02-12 07:00:00,0.9059,0.9134,0.8987,0.9104
2022-02-12 08:00:00,0.9106,0.921,0.9104,0.9184
2022-02-12 09:00:00,0.9185,0.9185,0.9093,0.9144
2022-02-12 10:00:00,0.9143,0.9146,0.9033,0.9085
2022-02-12 11:00:00,0.9082,0.9248,0.897,0.9228
2022-02-12 12:00:00,0.9231,0.924,0.913,0.9182
2022-02-12 13:00:00,0.9182,0.9198,0.9099,0.9102
2022-02-12 14:00:00,0.9104,0.9182,0.9011,0.9152
2022-02-12 15:00:00,0.9151,0.9171,0.904,0.9127
2022-02-12 16:00:00,0.9127,0.9336,0.9075,0.9309
2022-02-12 17:00:00,0.9308,0.9335,0.928,0.9322
2022-02-12 18:00:00,0.9327,0.9414,0.9297,0.933
2022-02-12 19:00:00,0.9327,0.9351,0.9239,0.9269
2022-02-12 20:00:00,0.9268,0.9338,0.9219,0.9333
2022-02-12 21:00:00,0.933,0.9332,0.9061,0.9145
2022-02-12 22:00:00,0.9143,0.9278,0.9127,0.9244
2022-02-12 23:00:00,0.9239,0.9247,0.9132,0.9188
2022-02-13 00:00:00,0.9194,0.9291,0.9114,0.9243
2022-02-13 01:00:00,0.9243,0.9284,0.9174,0.919
2022-02-13 02:00:00,0.919,0.9259,0.9172,0.9259
2022-02-13 03:00:00,0.9256,0.9285,0.9211,0.9235
2022-02-13 04:00:00,0.9236,0.9257,0.9136,0.9162
2022-02-13 05:00:00,0.9165,0.9228,0.9138,0.9218
2022-02-13 06:00:00,0.9216,0.9269,0.9179,0.926
2022-02-13 07:00:00,0.9259,0.928,0.9207,0.9214
2022-02-13 08:00:00,0.921,0.931,0.918,0.9309
2022-02-13 09:00:00,0.9311,0.9314,0.9202,0.9235
2022-02-13 10:00:00,0.9235,0.934,0.9213,0.9315
2022-02-13 11:00:00,0.9316,0.9346,0.9239,0.9247
2022-02-13 12:00:00,0.9252,0.9335,0.9228,0.9281
2022-02-13 13:00:00,0.9281,0.931,0.9253,0.9282
2022-02-13 14:00:00,0.9284,0.9343,0.9171,0.9248
2022-02-13 15:00:00,0.9248,0.933,0.9236,0.925
2022-02-13 16:00:00,0.9246,0.9261,0.9171,0.9211
2022-02-13 17:00:00,0.9209,0.9209,0.9082,0.9116
2022-02-13 18:00:00,0.9112,0.9128,0.8832,0.8853
2022-02-13 19:00:00,0.885,0.8972,0.8836,0.8906
2022-02-13 20:00:00,0.8906,0.9059,0.889,0.9059
2022-02-13 21:00:00,0.9061,0.9079,0.8968,0.8979
2022-02-13 22:00:00,0.8978,0.9054,0.8978,0.904
2022-02-13 23:00:00,0.9038,0.904,0.8959,0.8968
2022-02-14 00:00:00,0.8968,0.9011,0.889,0.8958
2022-02-14 01:00:00,0.8959,0.8968,0.8719,0.8777
2022-02-14 02:00:00,0.8778,0.8872,0.8754,0.8772
2022-02-14 03:00:00,0.8778,0.8857,0.8741,0.8848
2022-02-14 04:00:00,0.8845,0.8885,0.8823,0.8862
2022-02-14 05:00:00,0.8865,0.8901,0.8758,0.8766
2022-02-14 06:00:00,0.877,0.8876,0.8753,0.8868
2022-02-14 07:00:00,0.8869,0.892,0.8854,0.8917
2022-02-14 08:00:00,0.8917,0.8945,0.883,0.883
2022-02-14 09:00:00,0.883,0.886,0.8795,0.8817
2022-02-14 10:00:00,0.8817,0.8845,0.876,0.8836
2022-02-14 11:00:00,0.8842,0.8856,0.8808,0.8835
2022-02-14 12:00:00,0.8834,0.8983,0.8744,0.8983
2022-02-14 13:00:00,0.8979,0.9097,0.8979,0.9008
2022-02-14 14:00:00,0.9014,0.9109,0.8999,0.9015
2022-02-14 15:00:00,0.9013,0.9031,0.895,0.9
2022-02-14 16:00:00,0.9002,0.906,0.8989,0.9011
2022-02-14 17:00:00,0.901,0.9059,0.8986,0.9009
2022-02-14 18:00:00,0.9012,0.9067,0.8918,0.8934
2022-02-14 19:00:00,0.8932,0.8949,0.8765,0.883
2022-02-14 20:00:00,0.8829,0.8898,0.8787,0.8882
2022-02-14 21:00:00,0.8887,0.8955,0.8875,0.8938
2022-02-14 22:00:00,0.8942,0.9051,0.8941,0.9015
2022-02-14 23:00:00,0.9017,0.9038,0.8988,0.9001
2022-02-15 00:00:00,0.9002,0.9065,0.8989,0.9031
2022-02-15 01:00:00,0.9034,0.9276,0.9005,0.9249
2022-02-15 02:00:00,0.9246,0.9268,0.9214,0.9255
2022-02-15 03:00:00,0.9252,0.9286,0.9235,0.9255
2022-02-15 04:00:00,0.9255,0.9273,0.9215,0.9227
2022-02-15 05:00:00,0.923,0.9242,0.9196,0.9205
2022-02-15 06:00:00,0.9204,0.9254,0.9191,0.9209
2022-02-15 07:00:00,0.9211,0.9299,0.9201,0.9297
2022-02-15 08:00:00,0.9299,0.9379,0.9243,0.9336
2022-02-15 09:00:00,0.9339,0.9394,0.9334,0.9381
2022-02-15 10:00:00,0.9386,0.948,0.9357,0.9444
2022-02-15 11:00:00,0.9449,0.9459,0.9372,0.9386
2022-02-15 12:00:00,0.9388,0.9425,0.9369,0.9417
2022-02-15 13:00:00,0.9419,0.9449,0.9374,0.9438
2022-02-15 14:00:00,0.9436,0.9506,0.9429,0.9444
2022-02-15 15:00:00,0.9445,0.9492,0.9422,0.9468
2022-02-15 16:00:00,0.9468,0.95,0.9418,0.9486
2022-02-15 17:00:00,0.9487,0.9494,0.9354,0.945
2022-02-15 18:00:00,0.945,0.9544,0.943,0.9496
2022-02-15 19:00:00,0.9498,0.9585,0.9435,0.9462
2022-02-15 20:00:00,0.9458,0.9653,0.9456,0.9569
2022-02-15 21:00:00,0.9564,0.9608,0.9511,0.9524
2022-02-15 22:00:00,0.9524,0.9655,0.9524,0.9627
2022-02-15 23:00:00,0.9627,0.9759,0.9623,0.9706
2022-02-16 00:00:00,0.9707,0.9724,0.9625,0.9669
2022-02-16 01:00:00,0.9667,0.9798,0.9647,0.9704
2022-02-16 02:00:00,0.9703,0.9714,0.9572,0.9615
2022-02-16 03:00:00,0.9618,0.9686,0.9606,0.9643
2022-02-16 04:00:00,0.9644,0.9662,0.9531,0.9587
2022-02-16 05:00:00,0.9585,0.9615,0.9558,0.9584
2022-02-16 06:00:00,0.9583,0.968,0.9583,0.9659
2022-02-16 07:00:00,0.9655,0.9865,0.9654,0.9841
2022-02-16 08:00:00,0.984,0.9981,0.9832,0.9893
2022-02-16 09:00:00,0.9897,0.995,0.9831,0.9846
2022-02-16 10:00:00,0.9847,0.9933,0.981,0.99
2022-02-16 11:00:00,0.9902,1.0059,0.988,1.0049
2022-02-16 12:00:00,1.0047,1.0081,0.9893,0.9914
2022-02-16 13:00:00,0.9913,0.9938,0.9654,0.9714
2022-02-16 14:00:00,0.9716,0.9796,0.9585,0.9617
2022-02-16 15:00:00,0.9613,0.9882,0.9606,0.9773
2022-02-16 16:00:00,0.9782,0.9853,0.9628,0.983
2022-02-16 17:00:00,0.9832,0.9866,0.973,0.9744
2022-02-16 18:00:00,0.9743,0.985,0.9673,0.9829
2022-02-16 19:00:00,0.9827,1.0069,0.9797,0.9994
2022-02-16 20:00:00,0.9992,1.0015,0.9814,0.9828
2022-02-16 21:00:00,0.9831,0.9878,0.9742,0.9791
2022-02-16 22:00:00,0.9789,0.9903,0.9765,0.9847
2022-02-16 23:00:00,0.9845,0.9883,0.9768,0.9791
2022-02-17 00:00:00,0.9786,0.9852,0.9705,0.9841
2022-02-17 01:00:00,0.9836,0.9893,0.9813,0.9833
2022-02-17 02:00:00,0.9833,0.9836,0.9754,0.9801
2022-02-17 03:00:00,0.9801,0.9805,0.9574,0.9579
2022-02-17 04:00:00,0.9577,0.9629,0.9472,0.9569
2022-02-17 05:00:00,0.9569,0.9599,0.9503,0.9536
2022-02-17 06:00:00,0.9536,0.9633,0.951,0.962
2022-02-17 07:00:00,0.9619,0.9684,0.9583,0.9674
2022-02-17 08:00:00,0.9673,0.9701,0.9414,0.9531
2022-02-17 09:00:00,0.953,0.9558,0.9347,0.9487
2022-02-17 10:00:00,0.9486,0.9516,0.94,0.9435
2022-02-17 11:00:00,0.9437,0.9512,0.9425,0.9509
2022-02-17 12:00:00,0.951,0.9571,0.9483,0.9502
2022-02-17 13:00:00,0.9508,0.9534,0.9321,0.9385
2022-02-17 14:00:00,0.9384,0.9565,0.9277,0.9316
2022-02-17 15:00:00,0.9323,0.9442,0.9307,0.9412
2022-02-17 16:00:00,0.9407,0.9448,0.9343,0.9372
2022-02-17 17:00:00,0.9372,0.9373,0.9211,0.9229
2022-02-17 18:00:00,0.9229,0.9343,0.8959,0.9186
2022-02-17 19:00:00,0.918,0.918,0.9032,0.9152
2022-02-17 20:00:00,0.9151,0.9151,0.8951,0.899
2022-02-17 21:00:00,0.899,0.9072,0.8879,0.9053
2022-02-17 22:00:00,0.905,0.9097,0.8977,0.9072
2022-02-17 23:00:00,0.9069,0.9069,0.8942,0.8983
2022-02-18 00:00:00,0.8984,0.9054,0.8899,0.9035
2022-02-18 01:00:00,0.9031,0.9115,0.8982,0.9056
2022-02-18 02:00:00,0.906,0.9107,0.9036,0.9079
2022-02-18 03:00:00,0.9079,0.9133,0.9058,0.91
2022-02-18 04:00:00,0.91,0.9135,0.9043,0.9047
2022-02-18 05:00:00,0.9047,0.9169,0.9047,0.9151
2022-02-18 06:00:00,0.9151,0.9179,0.9134,0.9173
2022-02-18 07:00:00,0.9173,0.921,0.911,0.9173
2022-02-18 08:00:00,0.9173,0.9272,0.9163,0.9254
2022-02-18 09:00:00,0.9258,0.9259,0.922,0.9235
2022-02-18 10:00:00,0.9235,0.9235,0.9158,0.9204
2022-02-18 11:00:00,0.9204,0.9206,0.8989,0.9002
2022-02-18 12:00:00,0.9003,0.9107,0.8963,0.9074
2022-02-18 13:00:00,0.9078,0.9091,0.8963,0.9039
2022-02-18 14:00:00,0.9039,0.9078,0.8772,0.9002
2022-02-18 15:00:00,0.9,0.9058,0.88,0.8849
2022-02-18 16:00:00,0.885,0.8972,0.8732,0.8848
2022-02-18 17:00:00,0.8844,0.8954,0.8844,0.8912
2022-02-18 18:00:00,0.891,0.8978,0.8808,0.8967
2022-02-18 19:00:00,0.8967,0.8978,0.8908,0.8956
2022-02-18 20:00:00,0.8958,0.8989,0.8857,0.8892
2022-02-18 21:00:00,0.8892,0.8981,0.8867,0.8903
2022-02-18 22:00:00,0.8904,0.8936,0.8845,0.8912
2022-02-18 23:00:00,0.8912,0.8989,0.89,0.895
2022-02-19 00:00:00,0.8947,0.9023,0.8936,0.9008
2022-02-19 01:00:00,0.9006,0.9059,0.8977,0.9017
2022-02-19 02:00:00,0.9012,0.908,0.9004,0.9074
2022-02-19 03:00:00,0.9072,0.9198,0.9045,0.9071
2022-02-19 04:00:00,0.9073,0.9145,0.9071,0.9124
2022-02-19 05:00:00,0.9127,0.915,0.9096,0.9132
2022-02-19 06:00:00,0.9138,0.9183,0.9109,0.9159
2022-02-19 07:00:00,0.9161,0.9176,0.9112,0.9125
2022-02-19 08:00:00,0.9121,0.9131,0.8988,0.9002
2022-02-19 09:00:00,0.9002,0.903,0.897,0.8983
2022-02-19 10:00:00,0.899,0.9006,0.8877,0.893
2022-02-19 11:00:00,0.8933,0.8953,0.8737,0.8796
2022-02-19 12:00:00,0.8796,0.8822,0.8733,0.8765
2022-02-19 13:00:00,0.8771,0.8939,0.871,0.8897
2022-02-19 14:00:00,0.8894,0.8898,0.8781,0.885
2022-02-19 15:00:00,0.885,0.8963,0.8831,0.8951
2022-02-19 16:00:00,0.8952,0.91,0.8923,0.8964
2022-02-19 17:00:00,0.8961,0.9051,0.8929,0.9037
2022-02-19 18:00:00,0.9029,0.9034,0.896,0.9002
2022-02-19 19:00:00,0.9001,0.9002,0.8871,0.8879
2022-02-19 20:00:00,0.8883,0.8943,0.8864,0.893
2022-02-19 21:00:00,0.8934,0.8934,0.884,0.8899
2022-02-19 22:00:00,0.8902,0.8958,0.887,0.8946
2022-02-19 23:00:00,0.8942,0.9018,0.8917,0.9001
2022-02-20 00:00:00,0.9001,0.9011,0.8845,0.8881
2022-02-20 01:00:00,0.8879,0.8954,0.8819,0.8947
2022-02-20 02:00:00,0.8949,0.8969,0.8808,0.8817
2022-02-20 03:00:00,0.8818,0.8829,0.8653,0.8735
2022-02-20 04:00:00,0.8738,0.8766,0.8614,0.8637
2022-02-20 05:00:00,0.8636,0.8682,0.85,0.8516
2022-02-20 06:00:00,0.8515,0.8556,0.8411,0.85
2022-02-20 07:00:00,0.8506,0.8577,0.8488,0.8572
2022-02-20 08:00:00,0.8577,0.8579,0.8399,0.8457
2022-02-20 09:00:00,0.8453,0.8547,0.8427,0.85
2022-02-20 10:00:00,0.8502,0.8557,0.845,0.848
2022-02-20 11:00:00,0.8482,0.8537,0.8466,0.8528
2022-02-20 12:00:00,0.853,0.86,0.8474,0.8484
2022-02-20 13:00:00,0.8485,0.8518,0.8429,0.8442
2022-02-20 14:00:00,0.8439,0.8464,0.8322,0.8428
2022-02-20 15:00:00,0.8425,0.8533,0.8415,0.8496
2022-02-20 16:00:00,0.8497,0.8557,0.8447,0.8487
2022-02-20 17:00:00,0.8483,0.8539,0.8469,0.8522
2022-02-20 18:00:00,0.852,0.8587,0.8502,0.8586
2022-02-20 19:00:00,0.8586,0.8586,0.8513,0.8544
2022-02-20 20:00:00,0.854,0.8551,0.8481,0.851
2022-02-20 21:00:00,0.8513,0.8528,0.8396,0.8491
2022-02-20 22:00:00,0.849,0.86,0.8452,0.8598
2022-02-20 23:00:00,0.8595,0.8634,0.8428,0.8455
2022-02-21 00:00:00,0.8455,0.8591,0.8376,0.859
2022-02-21 01:00:00,0.8591,0.8759,0.8561,0.8682
2022-02-21 02:00:00,0.8685,0.8718,0.8672,0.8704
2022-02-21 03:00:00,0.8704,0.8719,0.8631,0.8656
2022-02-21 04:00:00,0.8655,0.879,0.8655,0.8713
2022-02-21 05:00:00,0.8716,0.8762,0.8699,0.8712
2022-02-21 06:00:00,0.871,0.8749,0.8689,0.8726
2022-02-21 07:00:00,0.8732,0.8781,0.8695,0.8776
2022-02-21 08:00:00,0.8774,0.8789,0.8693,0.871
2022-02-21 09:00:00,0.8711,0.8748,0.8672,0.8682
2022-02-21 10:00:00,0.8682,0.8698,0.8529,0.8568
2022-02-21 11:00:00,0.8566,0.8602,0.8363,0.8401
2022-02-21 12:00:00,0.8403,0.8455,0.8313,0.8357
2022-02-21 13:00:00,0.8352,0.836,0.8175,0.8307
2022-02-21 14:00:00,0.8306,0.8662,0.8278,0.8615
2022-02-21 15:00:00,0.862,0.8726,0.8556,0.8563
2022-02-21 16:00:00,0.8561,0.8621,0.855,0.8551
2022-02-21 17:00:00,0.8559,0.8593,0.847,0.8476
2022-02-21 18:00:00,0.8478,0.8492,0.8241,0.8277
2022-02-21 19:00:00,0.8277,0.8359,0.8208,0.832
2022-02-21 20:00:00,0.8318,0.8342,0.8252,0.8309
2022-02-21 21:00:00,0.8309,0.8382,0.8028,0.8041
2022-02-21 22:00:00,0.8037,0.8134,0.7991,0.8063
2022-02-21 23:00:00,0.8059,0.8097,0.7795,0.7852
2022-02-22 00:00:00,0.7848,0.7955,0.779,0.7921
2022-02-22 01:00:00,0.7923,0.7991,0.7821,0.7933
2022-02-22 02:00:00,0.7931,0.7939,0.7837,0.7908
2022-02-22 03:00:00,0.7909,0.7915,0.7582,0.7646
2022-02-22 04:00:00,0.7646,0.7732,0.7639,0.7664
2022-02-22 05:00:00,0.7666,0.7786,0.7647,0.7698
2022-02-22 06:00:00,0.7697,0.7809,0.7684,0.7775
2022-02-22 07:00:00,0.7774,0.7805,0.7685,0.7693
2022-02-22 08:00:00,0.7693,0.7855,0.7692,0.7833
2022-02-22 09:00:00,0.7839,0.7877,0.7811,0.7834
2022-02-22 10:00:00,0.7836,0.8015,0.7794,0.7992
2022-02-22 11:00:00,0.7996,0.8011,0.7938,0.7961
2022-02-22 12:00:00,0.7955,0.8062,0.7894,0.8048
2022-02-22 13:00:00,0.805,0.8101,0.7988,0.8078
2022-02-22 14:00:00,0.8075,0.8206,0.7984,0.8174
2022-02-22 15:00:00,0.8171,0.8206,0.8085,0.8097
2022-02-22 16:00:00,0.8093,0.8138,0.797,0.8005
2022-02-22 17:00:00,0.8007,0.8047,0.7933,0.798
2022-02-22 18:00:00,0.7983,0.8064,0.7941,0.7986
2022-02-22 19:00:00,0.7985,0.8071,0.7961,0.8057
2022-02-22 20:00:00,0.8059,0.8097,0.7969,0.8008
2022-02-22 21:00:00,0.8013,0.8062,0.7958,0.7985
2022-02-22 22:00:00,0.7981,0.8008,0.7925,0.7936
2022-02-22 23:00:00,0.7936,0.8139,0.7936,0.8111
2022-02-23 00:00:00,0.8111,0.8184,0.8051,0.8088
2022-02-23 01:00:00,0.8085,0.8094,0.7994,0.8031
2022-02-23 02:00:00,0.803,0.8174,0.796,0.8064
2022-02-23 03:00:00,0.8066,0.809,0.8029,0.8059
2022-02-23 04:00:00,0.8056,0.8128,0.8037,0.8093
2022-02-23 05:00:00,0.809,0.814,0.8068,0.811
2022-02-23 06:00:00,0.8111,0.8168,0.8084,0.8097
2022-02-23 07:00:00,0.8096,0.8198,0.8093,0.8193
2022-02-23 08:00:00,0.819,0.8305,0.8175,0.8273
2022-02-23 09:00:00,0.8277,0.8339,0.8262,0.8322
