datetime,ONEBUSD_open,ONEBUSD_high,ONEBUSD_low,ONEBUSD_close
2022-03-17 10:00:00,0.1311,0.132,0.13078,0.1308
2022-03-17 11:00:00,0.13095,0.13151,0.1305,0.13103
2022-03-17 12:00:00,0.13089,0.13115,0.12946,0.13041
2022-03-17 13:00:00,0.13038,0.13059,0.12986,0.13
2022-03-17 14:00:00,0.12997,0.13134,0.12993,0.13134
2022-03-17 15:00:00,0.13138,0.13146,0.12955,0.12958
2022-03-17 16:00:00,0.12962,0.1305,0.12909,0.13048
2022-03-17 17:00:00,0.1305,0.13063,0.12931,0.13021
2022-03-17 18:00:00,0.13026,0.1304,0.1293,0.12932
2022-03-17 19:00:00,0.12934,0.12934,0.12621,0.12653
2022-03-17 20:00:00,0.12673,0.12796,0.12633,0.1275
2022-03-17 21:00:00,0.12767,0.12768,0.1264,0.12679
2022-03-17 22:00:00,0.12688,0.12714,0.12628,0.12704
2022-03-17 23:00:00,0.1268,0.12755,0.12644,0.12751
2022-03-18 00:00:00,0.12759,0.12852,0.12759,0.12841
2022-03-18 01:00:00,0.12852,0.12928,0.12823,0.12855
2022-03-18 02:00:00,0.12844,0.12878,0.12715,0.12751
2022-03-18 03:00:00,0.12751,0.12859,0.12718,0.12753
2022-03-18 04:00:00,0.12756,0.1276,0.12634,0.12657
2022-03-18 05:00:00,0.12653,0.12739,0.12531,0.12577
2022-03-18 06:00:00,0.12584,0.12646,0.12532,0.1263
2022-03-18 07:00:00,0.12625,0.12691,0.12583,0.12659
2022-03-18 08:00:00,0.12659,0.12736,0.12571,0.12711
2022-03-18 09:00:00,0.12715,0.12813,0.1269,0.12759
2022-03-18 10:00:00,0.12757,0.13,0.12757,0.12951
2022-03-18 11:00:00,0.12946,0.13222,0.1294,0.13204
2022-03-18 12:00:00,0.13216,0.13275,0.13176,0.1325
2022-03-18 13:00:00,0.13259,0.1332,0.13203,0.13233
2022-03-18 14:00:00,0.1325,0.13345,0.1318,0.13333
2022-03-18 15:00:00,0.13338,0.1342,0.13146,0.13231
2022-03-18 16:00:00,0.1323,0.13255,0.13128,0.13195
2022-03-18 17:00:00,0.1319,0.132,0.13035,0.13061
2022-03-18 18:00:00,0.13067,0.13253,0.13067,0.13239
2022-03-18 19:00:00,0.13241,0.13598,0.13237,0.13545
2022-03-18 20:00:00,0.13547,0.13656,0.13471,0.13656
2022-03-18 21:00:00,0.13633,0.13685,0.13527,0.13673
2022-03-18 22:00:00,0.13681,0.13695,0.13449,0.13524
2022-03-18 23:00:00,0.1354,0.13602,0.135,0.13521
2022-03-19 00:00:00,0.13541,0.13547,0.13389,0.13413
2022-03-19 01:00:00,0.13421,0.13487,0.13401,0.13473
2022-03-19 02:00:00,0.13471,0.13474,0.13334,0.1336
2022-03-19 03:00:00,0.13358,0.13563,0.13355,0.13554
2022-03-19 04:00:00,0.13554,0.13592,0.13489,0.13534
2022-03-19 05:00:00,0.13534,0.1359,0.13492,0.1351
2022-03-19 06:00:00,0.13509,0.13662,0.13495,0.13633
2022-03-19 07:00:00,0.13629,0.13845,0.13619,0.13845
2022-03-19 08:00:00,0.13846,0.13946,0.13706,0.13823
2022-03-19 09:00:00,0.13823,0.14072,0.13737,0.13949
2022-03-19 10:00:00,0.13968,0.1405,0.13844,0.13988
2022-03-19 11:00:00,0.13987,0.14159,0.13892,0.14101
2022-03-19 12:00:00,0.14115,0.14117,0.13962,0.14094
2022-03-19 13:00:00,0.14085,0.14087,0.13972,0.14067
2022-03-19 14:00:00,0.14063,0.1408,0.14004,0.14013
2022-03-19 15:00:00,0.14004,0.14173,0.13902,0.14126
2022-03-19 16:00:00,0.1413,0.14246,0.14083,0.14119
2022-03-19 17:00:00,0.14138,0.14303,0.1387,0.14109
2022-03-19 18:00:00,0.1411,0.14171,0.13981,0.14037
2022-03-19 19:00:00,0.14039,0.14201,0.13909,0.13942
2022-03-19 20:00:00,0.13929,0.13994,0.1371,0.13855
2022-03-19 21:00:00,0.1385,0.13888,0.13739,0.13768
2022-03-19 22:00:00,0.13768,0.14026,0.13762,0.1396
2022-03-19 23:00:00,0.13957,0.14037,0.1386,0.13868
2022-03-20 00:00:00,0.13875,0.13957,0.13855,0.13922
2022-03-20 01:00:00,0.13917,0.14117,0.13878,0.14066
2022-03-20 02:00:00,0.14063,0.14397,0.13975,0.14333
2022-03-20 03:00:00,0.14331,0.14348,0.14046,0.14055
2022-03-20 04:00:00,0.14056,0.14107,0.13787,0.13847
2022-03-20 05:00:00,0.13847,0.13973,0.13772,0.13902
2022-03-20 06:00:00,0.13897,0.13942,0.13625,0.13678
2022-03-20 07:00:00,0.13669,0.13708,0.13462,0.13554
2022-03-20 08:00:00,0.13559,0.13664,0.13508,0.13583
2022-03-20 09:00:00,0.13583,0.13647,0.13456,0.13489
2022-03-20 10:00:00,0.13487,0.13548,0.13348,0.13408
2022-03-20 11:00:00,0.13402,0.13475,0.13313,0.13353
2022-03-20 12:00:00,0.13352,0.13367,0.1309,0.13162
2022-03-20 13:00:00,0.13169,0.1323,0.13109,0.13181
2022-03-20 14:00:00,0.13178,0.13367,0.13155,0.13348
2022-03-20 15:00:00,0.13349,0.13477,0.13279,0.13314
2022-03-20 16:00:00,0.13303,0.13528,0.13293,0.13448
2022-03-20 17:00:00,0.13483,0.13517,0.13307,0.13397
2022-03-20 18:00:00,0.13372,0.13415,0.1327,0.13294
2022-03-20 19:00:00,0.13319,0.13415,0.13216,0.13349
2022-03-20 20:00:00,0.13354,0.13373,0.1321,0.13255
2022-03-20 21:00:00,0.13256,0.13295,0.12976,0.13155
2022-03-20 22:00:00,0.13161,0.13263,0.13117,0.13238
2022-03-20 23:00:00,0.13238,0.13359,0.13217,0.13351
2022-03-21 00:00:00,0.13352,0.13497,0.13337,0.1345
2022-03-21 01:00:00,0.13463,0.13548,0.1336,0.13407
2022-03-21 02:00:00,0.13412,0.13589,0.13338,0.13589
2022-03-21 03:00:00,0.13588,0.13755,0.13578,0.137
2022-03-21 04:00:00,0.13699,0.1379,0.13581,0.1378
2022-03-21 05:00:00,0.13782,0.13869,0.13657,0.13738
2022-03-21 06:00:00,0.13746,0.13824,0.13699,0.13731
2022-03-21 07:00:00,0.13761,0.13989,0.13658,0.13909
2022-03-21 08:00:00,0.13915,0.14052,0.13844,0.13844
2022-03-21 09:00:00,0.13841,0.13896,0.13623,0.13768
2022-03-21 10:00:00,0.13771,0.1385,0.13638,0.13813
2022-03-21 11:00:00,0.13824,0.13842,0.13553,0.1356
2022-03-21 12:00:00,0.13562,0.13644,0.13483,0.13586
2022-03-21 13:00:00,0.13593,0.13636,0.13443,0.13539
2022-03-21 14:00:00,0.13534,0.13639,0.13462,0.13612
2022-03-21 15:00:00,0.13611,0.1366,0.13523,0.1357
2022-03-21 16:00:00,0.13574,0.13749,0.13515,0.13727
2022-03-21 17:00:00,0.13734,0.13789,0.13715,0.13737
2022-03-21 18:00:00,0.1373,0.13816,0.13638,0.13646
2022-03-21 19:00:00,0.13648,0.137,0.13592,0.13642
2022-03-21 20:00:00,0.13661,0.13666,0.13523,0.13593
2022-03-21 21:00:00,0.1358,0.13876,0.13564,0.13832
2022-03-21 22:00:00,0.13851,0.14047,0.13851,0.13961
2022-03-21 23:00:00,0.13996,0.14196,0.13996,0.14125
2022-03-22 00:00:00,0.14134,0.14187,0.1409,0.141
2022-03-22 01:00:00,0.14114,0.14114,0.1387,0.13935
2022-03-22 02:00:00,0.1394,0.14283,0.13935,0.14261
2022-03-22 03:00:00,0.14258,0.14392,0.14172,0.1424
2022-03-22 04:00:00,0.14244,0.14291,0.14143,0.14256
2022-03-22 05:00:00,0.14269,0.14497,0.142,0.14342
2022-03-22 06:00:00,0.14341,0.14595,0.14309,0.14585
2022-03-22 07:00:00,0.14587,0.14689,0.14427,0.14485
2022-03-22 08:00:00,0.1449,0.14499,0.14242,0.14292
2022-03-22 09:00:00,0.14309,0.14557,0.14309,0.14389
2022-03-22 10:00:00,0.14395,0.14405,0.14258,0.14275
2022-03-22 11:00:00,0.14269,0.14332,0.1415,0.1426
2022-03-22 12:00:00,0.14247,0.14369,0.14207,0.1435
2022-03-22 13:00:00,0.1435,0.14431,0.14293,0.14314
2022-03-22 14:00:00,0.14314,0.14525,0.14255,0.14256
2022-03-22 15:00:00,0.14255,0.14489,0.1425,0.14479
2022-03-22 16:00:00,0.14476,0.14541,0.14463,0.1448
2022-03-22 17:00:00,0.1448,0.1448,0.1431,0.14324
2022-03-22 18:00:00,0.14324,0.14327,0.14147,0.1422
2022-03-22 19:00:00,0.14225,0.14325,0.14154,0.14282
2022-03-22 20:00:00,0.14259,0.14263,0.13949,0.14072
2022-03-22 21:00:00,0.14081,0.14234,0.14072,0.14186
2022-03-22 22:00:00,0.14177,0.14208,0.14065,0.14065
2022-03-22 23:00:00,0.14064,0.14174,0.13948,0.14152
2022-03-23 00:00:00,0.14172,0.14211,0.14041,0.14187
2022-03-23 01:00:00,0.14185,0.14261,0.14154,0.142
2022-03-23 02:00:00,0.14213,0.14229,0.14101,0.14125
2022-03-23 03:00:00,0.1412,0.14159,0.14022,0.14088
2022-03-23 04:00:00,0.14085,0.147,0.14027,0.14098
2022-03-23 05:00:00,0.14102,0.14217,0.14053,0.14184
2022-03-23 06:00:00,0.14192,0.14208,0.1408,0.14165
2022-03-23 07:00:00,0.14159,0.1433,0.14071,0.14327
2022-03-23 08:00:00,0.14329,0.14489,0.14298,0.14406
2022-03-23 09:00:00,0.14401,0.14616,0.14359,0.14615
2022-03-23 10:00:00,0.14606,0.14783,0.1456,0.14735
2022-03-23 11:00:00,0.14732,0.14943,0.14616,0.14823
2022-03-23 12:00:00,0.14816,0.1485,0.14485,0.14615
2022-03-23 13:00:00,0.14598,0.14717,0.14433,0.145
2022-03-23 14:00:00,0.145,0.1469,0.1449,0.1456
2022-03-23 15:00:00,0.14559,0.14848,0.14558,0.14771
2022-03-23 16:00:00,0.14759,0.14766,0.14628,0.1472
2022-03-23 17:00:00,0.14717,0.14858,0.14677,0.14785
2022-03-23 18:00:00,0.14795,0.15027,0.14739,0.14999
2022-03-23 19:00:00,0.14999,0.15252,0.14887,0.15111
2022-03-23 20:00:00,0.15129,0.1522,0.15067,0.15115
2022-03-23 21:00:00,0.151,0.15183,0.1489,0.14976
2022-03-23 22:00:00,0.14984,0.15299,0.14969,0.15221
2022-03-23 23:00:00,0.15228,0.15335,0.15161,0.15309
2022-03-24 00:00:00,0.15315,0.15315,0.15162,0.15285
2022-03-24 01:00:00,0.15276,0.15357,0.15259,0.15325
2022-03-24 02:00:00,0.1532,0.15401,0.15265,0.15313
2022-03-24 03:00:00,0.15334,0.15337,0.1524,0.15284
2022-03-24 04:00:00,0.15282,0.15407,0.1516,0.15257
2022-03-24 05:00:00,0.15259,0.15276,0.15074,0.15173
2022-03-24 06:00:00,0.15178,0.15258,0.15066,0.15199
2022-03-24 07:00:00,0.15187,0.15249,0.14821,0.14899
2022-03-24 08:00:00,0.14899,0.14987,0.14712,0.1492
2022-03-24 09:00:00,0.1493,0.15117,0.14755,0.15096
2022-03-24 10:00:00,0.15118,0.15244,0.15018,0.15134
2022-03-24 11:00:00,0.15132,0.1514,0.14913,0.15042
2022-03-24 12:00:00,0.15051,0.1517,0.14916,0.14916
2022-03-24 13:00:00,0.14915,0.15155,0.1482,0.15144
2022-03-24 14:00:00,0.15151,0.15437,0.15127,0.15187
2022-03-24 15:00:00,0.1519,0.15251,0.15086,0.15221
2022-03-24 16:00:00,0.15215,0.15269,0.15086,0.15225
2022-03-24 17:00:00,0.15234,0.15259,0.15095,0.15095
2022-03-24 18:00:00,0.15092,0.15158,0.14987,0.15134
2022-03-24 19:00:00,0.15111,0.15116,0.14847,0.14965
2022-03-24 20:00:00,0.14981,0.1518,0.14946,0.15117
2022-03-24 21:00:00,0.15129,0.15132,0.15022,0.15078
2022-03-24 22:00:00,0.15042,0.15064,0.14976,0.15032
2022-03-24 23:00:00,0.15028,0.15163,0.15,0.15155
2022-03-25 00:00:00,0.15155,0.15208,0.15133,0.15147
2022-03-25 01:00:00,0.15151,0.15261,0.15151,0.15193
2022-03-25 02:00:00,0.15196,0.1537,0.15126,0.15173
2022-03-25 03:00:00,0.15167,0.15196,0.1498,0.15196
2022-03-25 04:00:00,0.152,0.15356,0.15165,0.15254
2022-03-25 05:00:00,0.15255,0.154,0.15187,0.15336
2022-03-25 06:00:00,0.1534,0.15506,0.15299,0.15452
2022-03-25 07:00:00,0.15471,0.15553,0.1532,0.15414
2022-03-25 08:00:00,0.15456,0.15473,0.15316,0.1541
2022-03-25 09:00:00,0.15391,0.15428,0.15198,0.15286
2022-03-25 10:00:00,0.15291,0.15291,0.14774,0.14824
2022-03-25 11:00:00,0.1483,0.14928,0.14444,0.14454
2022-03-25 12:00:00,0.14463,0.1455,0.14207,0.144
2022-03-25 13:00:00,0.14409,0.1461,0.14387,0.1461
2022-03-25 14:00:00,0.14612,0.14617,0.14376,0.14562
2022-03-25 15:00:00,0.14551,0.14637,0.14503,0.14637
2022-03-25 16:00:00,0.14595,0.1463,0.145,0.14563
2022-03-25 17:00:00,0.14567,0.14567,0.1435,0.14377
2022-03-25 18:00:00,0.14384,0.14454,0.1434,0.14426
2022-03-25 19:00:00,0.14429,0.14525,0.1436,0.1436
2022-03-25 20:00:00,0.14362,0.14489,0.14286,0.14451
2022-03-25 21:00:00,0.14433,0.14576,0.14416,0.14492
2022-03-25 22:00:00,0.14487,0.14646,0.14466,0.14638
2022-03-25 23:00:00,0.14611,0.14729,0.14611,0.14722
2022-03-26 00:00:00,0.14721,0.14801,0.1466,0.14786
2022-03-26 01:00:00,0.14799,0.14827,0.14749,0.14771
2022-03-26 02:00:00,0.14781,0.14932,0.14684,0.14889
2022-03-26 03:00:00,0.14909,0.14938,0.14681,0.14687
2022-03-26 04:00:00,0.14695,0.1477,0.14654,0.1475
2022-03-26 05:00:00,0.14757,0.14759,0.14676,0.14704
2022-03-26 06:00:00,0.14723,0.14788,0.14688,0.14719
2022-03-26 07:00:00,0.14713,0.14782,0.14515,0.14693
2022-03-26 08:00:00,0.14697,0.14726,0.14568,0.14611
2022-03-26 09:00:00,0.14616,0.14649,0.14527,0.14575
2022-03-26 10:00:00,0.14583,0.14827,0.14572,0.14695
2022-03-26 11:00:00,0.14707,0.14819,0.14598,0.14803
2022-03-26 12:00:00,0.14813,0.14846,0.14778,0.1481
2022-03-26 13:00:00,0.1481,0.1483,0.1469,0.14751
2022-03-26 14:00:00,0.14762,0.14783,0.14677,0.1472
2022-03-26 15:00:00,0.14721,0.14859,0.14706,0.14811
2022-03-26 16:00:00,0.14813,0.14946,0.14759,0.14925
2022-03-26 17:00:00,0.14925,0.15019,0.14909,0.1498
2022-03-26 18:00:00,0.1498,0.1519,0.14945,0.1506
2022-03-26 19:00:00,0.15063,0.1528,0.15032,0.15253
2022-03-26 20:00:00,0.15253,0.15298,0.15148,0.15268
2022-03-26 21:00:00,0.15268,0.15268,0.15106,0.15184
2022-03-26 22:00:00,0.15188,0.1519,0.15074,0.15162
2022-03-26 23:00:00,0.15165,0.15256,0.15077,0.15239
2022-03-27 00:00:00,0.15238,0.1534,0.15232,0.15309
2022-03-27 01:00:00,0.15315,0.15478,0.15235,0.15348
2022-03-27 02:00:00,0.15351,0.15677,0.15339,0.15551
2022-03-27 03:00:00,0.1555,0.1555,0.15266,0.1531
2022-03-27 04:00:00,0.15308,0.15381,0.15239,0.15245
2022-03-27 05:00:00,0.15247,0.15348,0.15214,0.15313
2022-03-27 06:00:00,0.1531,0.1543,0.15269,0.15328
2022-03-27 07:00:00,0.15315,0.15332,0.1486,0.14933
2022-03-27 08:00:00,0.14914,0.15248,0.14843,0.15241
2022-03-27 09:00:00,0.15241,0.1537,0.15149,0.15221
2022-03-27 10:00:00,0.15206,0.15383,0.151,0.15303
2022-03-27 11:00:00,0.15306,0.15431,0.1527,0.15397
2022-03-27 12:00:00,0.15395,0.15452,0.15203,0.1541
2022-03-27 13:00:00,0.154,0.155,0.15382,0.15435
2022-03-27 14:00:00,0.1544,0.15477,0.15314,0.15413
2022-03-27 15:00:00,0.15419,0.15925,0.15379,0.15865
2022-03-27 16:00:00,0.15882,0.16105,0.158,0.15999
2022-03-27 17:00:00,0.16004,0.16218,0.159,0.16121
2022-03-27 18:00:00,0.16138,0.16287,0.16051,0.16227
2022-03-27 19:00:00,0.16218,0.16279,0.16033,0.16116
2022-03-27 20:00:00,0.16118,0.16202,0.1602,0.1608
2022-03-27 21:00:00,0.16076,0.16176,0.15959,0.16176
2022-03-27 22:00:00,0.16172,0.16254,0.1614,0.16198
2022-03-27 23:00:00,0.16203,0.16253,0.16044,0.16162
2022-03-28 00:00:00,0.1616,0.16434,0.1616,0.16401
2022-03-28 01:00:00,0.16397,0.1664,0.16119,0.16505
2022-03-28 02:00:00,0.16507,0.16741,0.16459,0.16714
2022-03-28 03:00:00,0.16719,0.16987,0.16403,0.1694
2022-03-28 04:00:00,0.16954,0.16962,0.16734,0.16877
2022-03-28 05:00:00,0.16875,0.16895,0.16731,0.16791
2022-03-28 06:00:00,0.1679,0.16905,0.16715,0.1679
2022-03-28 07:00:00,0.1678,0.16945,0.16658,0.16875
2022-03-28 08:00:00,0.16875,0.17149,0.16787,0.17136
2022-03-28 09:00:00,0.17136,0.17144,0.16702,0.16861
2022-03-28 10:00:00,0.16881,0.16978,0.1656,0.1656
2022-03-28 11:00:00,0.16562,0.16699,0.16251,0.16497
2022-03-28 12:00:00,0.16497,0.16723,0.16308,0.16596
2022-03-28 13:00:00,0.1659,0.1682,0.16587,0.16787
2022-03-28 14:00:00,0.16791,0.16791,0.16412,0.16513
2022-03-28 15:00:00,0.16498,0.1672,0.16461,0.16707
2022-03-28 16:00:00,0.16721,0.16756,0.16023,0.16212
2022-03-28 17:00:00,0.16225,0.16296,0.1603,0.16112
2022-03-28 18:00:00,0.16107,0.16193,0.15251,0.15651
2022-03-28 19:00:00,0.15644,0.162,0.15588,0.16048
2022-03-28 20:00:00,0.16045,0.16256,0.15997,0.16209
2022-03-28 21:00:00,0.16222,0.16227,0.16002,0.16029
2022-03-28 22:00:00,0.1603,0.16075,0.15945,0.15967
2022-03-28 23:00:00,0.15999,0.16298,0.15998,0.16288
2022-03-29 00:00:00,0.16276,0.16498,0.16276,0.1647
2022-03-29 01:00:00,0.16482,0.16498,0.16252,0.163
2022-03-29 02:00:00,0.16296,0.16363,0.1602,0.16067
2022-03-29 03:00:00,0.16091,0.16392,0.1609,0.16246
2022-03-29 04:00:00,0.16248,0.1634,0.16133,0.16224
2022-03-29 05:00:00,0.16224,0.16359,0.16166,0.16343
2022-03-29 06:00:00,0.1635,0.1649,0.16278,0.16423
2022-03-29 07:00:00,0.1644,0.169,0.16439,0.16708
2022-03-29 08:00:00,0.16713,0.16821,0.16511,0.16548
2022-03-29 09:00:00,0.16561,0.1666,0.16458,0.16593
2022-03-29 10:00:00,0.16601,0.16683,0.16089,0.16129
2022-03-29 11:00:00,0.1613,0.16202,0.15785,0.1618
2022-03-29 12:00:00,0.16165,0.16173,0.15809,0.15997
2022-03-29 13:00:00,0.15991,0.16062,0.15876,0.16036
2022-03-29 14:00:00,0.1602,0.1628,0.16015,0.16137
2022-03-29 15:00:00,0.1614,0.16207,0.15871,0.15973
2022-03-29 16:00:00,0.15971,0.1606,0.15738,0.1583
2022-03-29 17:00:00,0.15809,0.15861,0.15509,0.15787
2022-03-29 18:00:00,0.15775,0.1605,0.15746,0.16027
2022-03-29 19:00:00,0.16016,0.16173,0.15808,0.15965
2022-03-29 20:00:00,0.15932,0.15945,0.15355,0.15545
2022-03-29 21:00:00,0.15542,0.15844,0.15488,0.1582
2022-03-29 22:00:00,0.15821,0.16301,0.15821,0.16294
2022-03-29 23:00:00,0.16288,0.16431,0.16057,0.16126
2022-03-30 00:00:00,0.16105,0.1641,0.16041,0.16387
2022-03-30 01:00:00,0.1639,0.16505,0.16269,0.1643
2022-03-30 02:00:00,0.16434,0.16623,0.16372,0.16469
2022-03-30 03:00:00,0.16472,0.16606,0.16313,0.16544
2022-03-30 04:00:00,0.16547,0.16562,0.16322,0.16414
2022-03-30 05:00:00,0.16389,0.16489,0.16324,0.16373
2022-03-30 06:00:00,0.16381,0.16535,0.16202,0.16491
2022-03-30 07:00:00,0.16499,0.16511,0.1634,0.16398
2022-03-30 08:00:00,0.16415,0.16451,0.16066,0.16174
2022-03-30 09:00:00,0.16163,0.1633,0.16008,0.16288
2022-03-30 10:00:00,0.16281,0.16508,0.162,0.16484
2022-03-30 11:00:00,0.16483,0.16885,0.16288,0.16761
2022-03-30 12:00:00,0.16763,0.17181,0.16763,0.17142
2022-03-30 13:00:00,0.17132,0.17513,0.1692,0.16981
2022-03-30 14:00:00,0.16984,0.17283,0.16627,0.16859
2022-03-30 15:00:00,0.1687,0.16952,0.16571,0.16801
2022-03-30 16:00:00,0.16815,0.16884,0.16606,0.16703
2022-03-30 17:00:00,0.16698,0.16778,0.16334,0.1639
2022-03-30 18:00:00,0.16392,0.16566,0.16358,0.16419
2022-03-30 19:00:00,0.16434,0.1664,0.16362,0.16545
2022-03-30 20:00:00,0.16536,0.16892,0.16536,0.16876
2022-03-30 21:00:00,0.16866,0.169,0.16734,0.16837
2022-03-30 22:00:00,0.1683,0.16995,0.16655,0.16791
2022-03-30 23:00:00,0.16779,0.16946,0.16739,0.169
2022-03-31 00:00:00,0.16875,0.17085,0.16768,0.17048
2022-03-31 01:00:00,0.17041,0.17334,0.17021,0.17202
2022-03-31 02:00:00,0.17209,0.17296,0.17008,0.17166
2022-03-31 03:00:00,0.17168,0.173,0.17085,0.17162
2022-03-31 04:00:00,0.17162,0.17503,0.1716,0.17497
2022-03-31 05:00:00,0.17503,0.1794,0.17384,0.1792
2022-03-31 06:00:00,0.17939,0.17998,0.17553,0.17704
2022-03-31 07:00:00,0.17704,0.17828,0.17442,0.17683
2022-03-31 08:00:00,0.17705,0.1779,0.1719,0.17233
2022-03-31 09:00:00,0.17236,0.17239,0.16298,0.17021
2022-03-31 10:00:00,0.1701,0.17127,0.16547,0.16774
2022-03-31 11:00:00,0.16783,0.16818,0.15959,0.1597
2022-03-31 12:00:00,0.15973,0.16347,0.15908,0.16151
2022-03-31 13:00:00,0.16143,0.16208,0.15776,0.16163
2022-03-31 14:00:00,0.1618,0.16275,0.15934,0.16084
2022-03-31 15:00:00,0.16093,0.16252,0.16015,0.16189
2022-03-31 16:00:00,0.16178,0.16305,0.16105,0.16158
2022-03-31 17:00:00,0.16149,0.16309,0.16095,0.16253
2022-03-31 18:00:00,0.16257,0.16268,0.15873,0.16106
2022-03-31 19:00:00,0.16112,0.16633,0.16055,0.16582
2022-03-31 20:00:00,0.16578,0.16583,0.16,0.16036
2022-03-31 21:00:00,0.16012,0.1626,0.15515,0.15679
2022-03-31 22:00:00,0.15644,0.16117,0.15592,0.16117
2022-03-31 23:00:00,0.16096,0.16271,0.15926,0.16108
2022-04-01 00:00:00,0.16108,0.16336,0.1608,0.16185
2022-04-01 01:00:00,0.16192,0.16545,0.16114,0.16359
2022-04-01 02:00:00,0.16355,0.16439,0.16133,0.16415
2022-04-01 03:00:00,0.16415,0.16575,0.16188,0.16229
2022-04-01 04:00:00,0.16232,0.16333,0.16001,0.16093
2022-04-01 05:00:00,0.16082,0.16262,0.16029,0.16257
2022-04-01 06:00:00,0.16262,0.16295,0.16079,0.16163
2022-04-01 07:00:00,0.16152,0.16156,0.15663,0.15935
2022-04-01 08:00:00,0.15978,0.16292,0.15931,0.16149
2022-04-01 09:00:00,0.16133,0.16789,0.1613,0.16772
2022-04-01 10:00:00,0.16763,0.16901,0.16616,0.16714
2022-04-01 11:00:00,0.16702,0.168,0.16578,0.16597
2022-04-01 12:00:00,0.16585,0.16847,0.16517,0.16785
2022-04-01 13:00:00,0.168,0.16898,0.16711,0.16772
2022-04-01 14:00:00,0.16777,0.16875,0.16693,0.16833
2022-04-01 15:00:00,0.16836,0.16879,0.16603,0.16682
2022-04-01 16:00:00,0.1668,0.16831,0.1667,0.16764
2022-04-01 17:00:00,0.16761,0.17071,0.16745,0.16891
2022-04-01 18:00:00,0.16882,0.16882,0.16676,0.16752
2022-04-01 19:00:00,0.16755,0.17082,0.16616,0.17017
2022-04-01 20:00:00,0.17024,0.1713,0.16925,0.17107
2022-04-01 21:00:00,0.17114,0.17327,0.17011,0.17172
2022-04-01 22:00:00,0.1719,0.17211,0.1701,0.17195
2022-04-01 23:00:00,0.172,0.17245,0.17082,0.17133
2022-04-02 00:00:00,0.17134,0.17345,0.17088,0.1733
2022-04-02 01:00:00,0.17338,0.17587,0.17229,0.17568
2022-04-02 02:00:00,0.17576,0.17682,0.17426,0.17628
2022-04-02 03:00:00,0.17636,0.17636,0.17204,0.17394
2022-04-02 04:00:00,0.17396,0.17589,0.17369,0.17583
2022-04-02 05:00:00,0.17569,0.17581,0.17392,0.17409
2022-04-02 06:00:00,0.17416,0.17459,0.17221,0.17289
2022-04-02 07:00:00,0.17266,0.17411,0.17022,0.17317
2022-04-02 08:00:00,0.17327,0.17582,0.17245,0.17582
2022-04-02 09:00:00,0.17585,0.17643,0.17285,0.17375
2022-04-02 10:00:00,0.17364,0.17371,0.16764,0.16926
2022-04-02 11:00:00,0.16932,0.16994,0.16763,0.16839
2022-04-02 12:00:00,0.16846,0.16926,0.16795,0.16825
2022-04-02 13:00:00,0.16827,0.16827,0.16371,0.16468
2022-04-02 14:00:00,0.16458,0.16639,0.16435,0.16452
2022-04-02 15:00:00,0.16459,0.16776,0.16385,0.16733
2022-04-02 16:00:00,0.16723,0.16734,0.16559,0.16733
2022-04-02 17:00:00,0.16733,0.16753,0.1652,0.16595
2022-04-02 18:00:00,0.16564,0.16586,0.16055,0.16151
2022-04-02 19:00:00,0.16159,0.1643,0.16154,0.16359
2022-04-02 20:00:00,0.16359,0.16359,0.16008,0.16271
2022-04-02 21:00:00,0.16244,0.16366,0.16167,0.16214
2022-04-02 22:00:00,0.16214,0.16445,0.16177,0.1643
2022-04-02 23:00:00,0.16428,0.16599,0.16419,0.16594
2022-04-03 00:00:00,0.16599,0.16646,0.1651,0.16607
2022-04-03 01:00:00,0.16614,0.16884,0.16578,0.16838
2022-04-03 02:00:00,0.16831,0.169,0.16744,0.16817
2022-04-03 03:00:00,0.16825,0.16883,0.16579,0.16609
2022-04-03 04:00:00,0.16619,0.16867,0.16514,0.16802
2022-04-03 05:00:00,0.16812,0.16844,0.16641,0.16672
2022-04-03 06:00:00,0.16679,0.16738,0.16558,0.16683
2022-04-03 07:00:00,0.16694,0.16813,0.16657,0.16774
2022-04-03 08:00:00,0.1679,0.16952,0.1671,0.16855
2022-04-03 09:00:00,0.16851,0.169,0.16736,0.16876
2022-04-03 10:00:00,0.16866,0.16879,0.16735,0.16806
2022-04-03 11:00:00,0.16812,0.16849,0.16492,0.16581
2022-04-03 12:00:00,0.16592,0.16672,0.16508,0.16592
2022-04-03 13:00:00,0.16588,0.16689,0.1652,0.16653
2022-04-03 14:00:00,0.1664,0.1671,0.1655,0.16599
2022-04-03 15:00:00,0.16599,0.16702,0.16577,0.16642
2022-04-03 16:00:00,0.16634,0.16825,0.16626,0.16825
2022-04-03 17:00:00,0.16826,0.17151,0.16772,0.17051
2022-04-03 18:00:00,0.1706,0.1706,0.1675,0.16914
2022-04-03 19:00:00,0.16918,0.16938,0.1635,0.16443
2022-04-03 20:00:00,0.16446,0.1667,0.16384,0.1661
2022-04-03 21:00:00,0.16606,0.16676,0.16396,0.16671
2022-04-03 22:00:00,0.16672,0.16748,0.16503,0.16519
2022-04-03 23:00:00,0.16516,0.16717,0.16461,0.16599
2022-04-04 00:00:00,0.16587,0.16812,0.16553,0.16803
2022-04-04 01:00:00,0.16809,0.16901,0.16729,0.16786
