datetime,ZECUSD_open,ZECUSD_high,ZECUSD_low,ZECUSD_close
2022-02-09 18:00:00,127.88,130.01,126.99,128.73
2022-02-09 19:00:00,128.65,129.35,127.76,127.81
2022-02-09 20:00:00,127.73,128.01,126.95,127.76
2022-02-09 21:00:00,127.77,127.92,126.41,126.74
2022-02-09 22:00:00,126.72,127.27,126.16,127.09
2022-02-09 23:00:00,127.09,127.17,125.86,126.05
2022-02-10 00:00:00,126.06,126.38,124.55,125.82
2022-02-10 01:00:00,125.89,127.68,125.81,126.93
2022-02-10 02:00:00,126.92,128.14,124.85,124.85
2022-02-10 03:00:00,124.8,125.74,123.98,125.62
2022-02-10 04:00:00,125.6,126.39,124.98,125.57
2022-02-10 05:00:00,125.54,126.24,125.21,125.45
2022-02-10 06:00:00,125.29,125.96,125.02,125.07
2022-02-10 07:00:00,125.1,125.64,125.05,125.64
2022-02-10 08:00:00,125.54,126.7,125.29,126.4
2022-02-10 09:00:00,126.4,127.36,126.01,126.86
2022-02-10 10:00:00,126.85,127.37,126.52,126.52
2022-02-10 11:00:00,126.48,128.31,125.9,128.16
2022-02-10 12:00:00,128.19,129.01,127.21,127.64
2022-02-10 13:00:00,127.64,127.72,122.07,122.12
2022-02-10 14:00:00,122.24,123.75,120.06,123.74
2022-02-10 15:00:00,123.81,126.97,122.85,125.77
2022-02-10 16:00:00,125.68,126.49,124.91,126.03
2022-02-10 17:00:00,126.07,128.83,125.77,126.5
2022-02-10 18:00:00,126.59,126.95,124.59,124.7
2022-02-10 19:00:00,124.73,124.98,123.26,123.92
2022-02-10 20:00:00,123.82,125.54,123.11,125.4
2022-02-10 21:00:00,125.29,127.24,125.07,126.55
2022-02-10 22:00:00,126.63,128.99,126.45,126.66
2022-02-10 23:00:00,126.77,128.75,124.85,124.85
2022-02-11 00:00:00,124.75,124.98,120.45,121.54
2022-02-11 01:00:00,121.26,124.36,121.15,123.03
2022-02-11 02:00:00,122.66,125.0,121.23,124.38
2022-02-11 03:00:00,124.43,127.24,124.17,126.86
2022-02-11 04:00:00,127.03,129.47,127.03,129.13
2022-02-11 05:00:00,129.31,131.06,126.46,126.56
2022-02-11 06:00:00,126.56,127.07,125.2,126.6
2022-02-11 07:00:00,126.89,126.92,125.15,125.36
2022-02-11 08:00:00,125.4,127.37,123.57,124.09
2022-02-11 09:00:00,123.89,125.52,123.53,125.17
2022-02-11 10:00:00,125.15,128.25,124.54,126.94
2022-02-11 11:00:00,126.98,128.94,126.61,128.29
2022-02-11 12:00:00,128.28,130.14,127.63,129.2
2022-02-11 13:00:00,129.25,129.76,127.53,127.57
2022-02-11 14:00:00,127.53,127.55,125.82,126.11
2022-02-11 15:00:00,126.11,127.98,125.81,127.59
2022-02-11 16:00:00,127.66,127.7,124.96,126.54
2022-02-11 17:00:00,126.57,127.73,126.12,126.61
2022-02-11 18:00:00,126.74,128.68,124.07,127.24
2022-02-11 19:00:00,127.22,127.99,121.9,122.16
2022-02-11 20:00:00,122.11,122.43,119.43,119.43
2022-02-11 21:00:00,119.39,120.14,118.45,118.52
2022-02-11 22:00:00,118.86,119.07,115.5,115.96
2022-02-11 23:00:00,115.89,116.81,115.07,116.54
2022-02-12 00:00:00,116.4,116.4,114.39,115.05
2022-02-12 01:00:00,114.95,117.47,114.65,117.47
2022-02-12 02:00:00,117.47,118.21,116.8,117.68
2022-02-12 03:00:00,117.79,118.17,116.83,117.54
2022-02-12 04:00:00,117.59,118.91,117.31,117.91
2022-02-12 05:00:00,117.95,118.27,116.99,117.14
2022-02-12 06:00:00,117.14,117.18,113.55,115.32
2022-02-12 07:00:00,115.32,116.55,114.11,115.63
2022-02-12 08:00:00,115.75,116.79,115.73,115.81
2022-02-12 09:00:00,115.81,119.55,115.81,117.98
2022-02-12 10:00:00,117.96,119.7,116.86,117.71
2022-02-12 11:00:00,117.75,119.02,116.64,118.8
2022-02-12 12:00:00,118.84,120.54,117.55,120.54
2022-02-12 13:00:00,120.52,120.56,118.28,119.18
2022-02-12 14:00:00,119.21,120.31,117.99,118.91
2022-02-12 15:00:00,119.04,119.8,117.38,119.54
2022-02-12 16:00:00,119.48,122.44,118.66,122.2
2022-02-12 17:00:00,122.32,123.49,122.08,122.59
2022-02-12 18:00:00,122.59,123.53,119.87,120.07
2022-02-12 19:00:00,120.07,120.36,119.05,119.43
2022-02-12 20:00:00,119.45,120.49,119.28,120.08
2022-02-12 21:00:00,120.11,120.11,116.33,117.12
2022-02-12 22:00:00,117.13,118.38,116.82,118.04
2022-02-12 23:00:00,118.03,118.37,116.92,118.04
2022-02-13 00:00:00,117.98,118.31,116.05,117.92
2022-02-13 01:00:00,117.83,118.14,116.26,116.57
2022-02-13 02:00:00,116.64,117.18,115.89,117.02
2022-02-13 03:00:00,117.02,117.54,116.67,116.8
2022-02-13 04:00:00,116.8,117.17,116.02,116.55
2022-02-13 05:00:00,116.55,117.54,116.18,117.31
2022-02-13 06:00:00,117.31,118.34,116.92,118.29
2022-02-13 07:00:00,118.29,118.29,117.39,117.73
2022-02-13 08:00:00,117.75,118.74,117.41,118.44
2022-02-13 09:00:00,118.46,118.46,117.15,117.28
2022-02-13 10:00:00,117.29,118.17,116.76,117.99
2022-02-13 11:00:00,118.01,118.72,117.7,117.95
2022-02-13 12:00:00,117.95,118.87,117.68,118.12
2022-02-13 13:00:00,118.12,118.54,117.61,118.02
2022-02-13 14:00:00,118.02,118.58,117.02,118.06
2022-02-13 15:00:00,118.05,118.37,117.59,117.73
2022-02-13 16:00:00,117.73,117.8,115.41,116.4
2022-02-13 17:00:00,116.23,117.31,115.18,117.23
2022-02-13 18:00:00,117.35,117.95,114.91,115.3
2022-02-13 19:00:00,115.35,116.63,114.82,115.89
2022-02-13 20:00:00,115.94,117.46,115.61,117.21
2022-02-13 21:00:00,117.26,117.82,116.4,116.77
2022-02-13 22:00:00,116.65,117.64,116.47,117.57
2022-02-13 23:00:00,117.37,117.87,116.76,117.43
2022-02-14 00:00:00,117.46,117.98,116.17,117.85
2022-02-14 01:00:00,118.02,119.7,114.71,114.81
2022-02-14 02:00:00,114.76,115.76,113.43,113.7
2022-02-14 03:00:00,113.57,114.85,112.51,114.84
2022-02-14 04:00:00,114.72,115.9,114.45,115.24
2022-02-14 05:00:00,115.49,115.56,114.04,114.09
2022-02-14 06:00:00,113.99,116.72,113.6,116.54
2022-02-14 07:00:00,116.64,119.37,116.28,117.68
2022-02-14 08:00:00,117.65,118.54,116.52,116.57
2022-02-14 09:00:00,116.71,117.22,116.21,116.47
2022-02-14 10:00:00,116.47,117.47,116.05,116.49
2022-02-14 11:00:00,116.5,116.62,115.49,115.69
2022-02-14 12:00:00,115.97,118.3,114.68,118.11
2022-02-14 13:00:00,118.07,119.23,117.69,118.38
2022-02-14 14:00:00,118.38,119.17,118.15,118.26
2022-02-14 15:00:00,118.31,118.79,117.68,117.99
2022-02-14 16:00:00,118.11,119.16,118.05,118.77
2022-02-14 17:00:00,118.75,119.18,118.55,118.77
2022-02-14 18:00:00,118.75,118.98,117.85,118.02
2022-02-14 19:00:00,118.02,118.32,115.66,117.37
2022-02-14 20:00:00,117.54,118.93,117.12,118.18
2022-02-14 21:00:00,118.19,119.9,118.14,119.27
2022-02-14 22:00:00,119.27,121.09,119.27,121.01
2022-02-14 23:00:00,120.87,122.15,120.59,120.62
2022-02-15 00:00:00,120.62,121.2,120.46,120.83
2022-02-15 01:00:00,120.73,124.9,120.32,123.88
2022-02-15 02:00:00,123.88,124.44,123.62,124.35
2022-02-15 03:00:00,124.34,124.93,124.18,124.53
2022-02-15 04:00:00,124.59,125.18,124.58,125.09
2022-02-15 05:00:00,125.08,125.5,124.75,124.98
2022-02-15 06:00:00,124.97,125.29,123.65,124.73
2022-02-15 07:00:00,124.71,126.75,124.46,126.52
2022-02-15 08:00:00,126.45,128.36,125.82,128.12
2022-02-15 09:00:00,128.06,129.09,128.06,128.91
2022-02-15 10:00:00,128.92,129.71,128.43,129.47
2022-02-15 11:00:00,129.54,129.58,128.6,129.3
2022-02-15 12:00:00,129.2,129.48,127.65,128.34
2022-02-15 13:00:00,128.34,129.56,127.43,129.55
2022-02-15 14:00:00,129.55,130.11,128.79,129.35
2022-02-15 15:00:00,129.35,129.64,126.8,127.14
2022-02-15 16:00:00,127.15,127.43,126.04,126.09
2022-02-15 17:00:00,126.09,126.33,125.36,125.73
2022-02-15 18:00:00,125.73,126.21,125.57,125.85
2022-02-15 19:00:00,125.98,125.98,125.41,125.73
2022-02-15 20:00:00,125.59,125.86,124.24,124.96
2022-02-15 21:00:00,124.93,125.05,124.49,124.63
2022-02-15 22:00:00,124.68,126.02,124.57,124.84
2022-02-15 23:00:00,124.85,126.59,124.7,126.11
2022-02-16 00:00:00,125.9,126.06,124.89,125.08
2022-02-16 01:00:00,125.09,125.09,123.9,123.9
2022-02-16 02:00:00,123.94,123.95,122.0,122.93
2022-02-16 03:00:00,122.91,123.93,122.86,123.0
2022-02-16 04:00:00,123.06,123.14,121.06,122.15
2022-02-16 05:00:00,122.1,123.43,122.1,123.14
2022-02-16 06:00:00,123.16,124.44,123.1,124.07
2022-02-16 07:00:00,124.23,124.3,123.24,124.11
2022-02-16 08:00:00,124.13,124.73,123.65,123.78
2022-02-16 09:00:00,123.99,124.18,122.69,122.75
2022-02-16 10:00:00,122.86,123.48,122.19,123.42
2022-02-16 11:00:00,123.4,123.77,123.09,123.46
2022-02-16 12:00:00,123.48,123.75,122.57,123.34
2022-02-16 13:00:00,123.3,123.44,119.78,120.54
2022-02-16 14:00:00,120.55,121.27,119.64,120.06
2022-02-16 15:00:00,120.3,121.39,120.29,120.76
2022-02-16 16:00:00,120.76,121.35,120.26,121.03
2022-02-16 17:00:00,121.1,121.19,120.31,120.4
2022-02-16 18:00:00,120.4,120.95,120.0,120.63
2022-02-16 19:00:00,120.63,124.63,120.28,124.15
2022-02-16 20:00:00,124.15,125.47,124.15,124.62
2022-02-16 21:00:00,124.62,126.42,124.52,126.29
2022-02-16 22:00:00,126.29,126.36,125.79,126.16
2022-02-16 23:00:00,126.16,126.8,125.33,125.58
2022-02-17 00:00:00,125.58,127.4,125.11,125.68
2022-02-17 01:00:00,125.72,126.11,124.72,124.88
2022-02-17 02:00:00,124.88,125.24,124.03,124.24
2022-02-17 03:00:00,124.23,124.37,121.28,121.31
2022-02-17 04:00:00,121.31,121.44,119.63,120.83
2022-02-17 05:00:00,120.81,121.53,120.15,121.35
2022-02-17 06:00:00,121.35,122.91,120.99,122.88
2022-02-17 07:00:00,122.88,123.62,122.32,123.61
2022-02-17 08:00:00,123.7,124.16,121.05,122.58
2022-02-17 09:00:00,122.58,122.83,120.41,122.33
2022-02-17 10:00:00,122.31,123.62,122.13,122.53
2022-02-17 11:00:00,122.53,123.45,122.21,123.13
2022-02-17 12:00:00,123.13,125.93,123.13,124.07
2022-02-17 13:00:00,124.07,124.95,120.7,121.05
2022-02-17 14:00:00,120.97,122.01,119.75,120.08
2022-02-17 15:00:00,120.08,121.03,118.43,119.79
2022-02-17 16:00:00,119.79,120.18,118.65,119.26
2022-02-17 17:00:00,119.17,119.37,117.6,118.18
2022-02-17 18:00:00,118.07,118.46,114.61,117.78
2022-02-17 19:00:00,117.78,117.78,116.05,116.65
2022-02-17 20:00:00,116.65,116.65,113.94,114.54
2022-02-17 21:00:00,114.61,114.83,111.78,114.41
2022-02-17 22:00:00,114.34,114.82,113.65,114.29
2022-02-17 23:00:00,114.09,114.22,112.96,113.58
2022-02-18 00:00:00,113.56,113.69,111.31,113.57
2022-02-18 01:00:00,113.49,115.17,113.01,114.71
2022-02-18 02:00:00,114.78,115.32,114.33,114.75
2022-02-18 03:00:00,114.72,115.1,114.28,114.77
2022-02-18 04:00:00,114.78,115.14,114.04,114.11
2022-02-18 05:00:00,114.11,115.57,114.07,115.29
2022-02-18 06:00:00,115.3,115.83,115.13,115.74
2022-02-18 07:00:00,115.72,118.11,115.62,116.87
2022-02-18 08:00:00,116.95,118.06,116.8,117.45
2022-02-18 09:00:00,117.61,117.69,116.89,117.25
2022-02-18 10:00:00,117.26,117.33,116.24,117.02
2022-02-18 11:00:00,116.98,117.04,114.67,114.88
2022-02-18 12:00:00,114.93,115.98,114.41,114.89
2022-02-18 13:00:00,114.98,114.98,113.26,114.34
2022-02-18 14:00:00,114.34,114.91,110.83,114.45
2022-02-18 15:00:00,114.5,115.21,110.91,111.57
2022-02-18 16:00:00,111.57,112.75,109.86,109.95
2022-02-18 17:00:00,109.95,110.45,108.44,109.26
2022-02-18 18:00:00,109.26,109.58,107.9,109.44
2022-02-18 19:00:00,109.54,109.99,108.83,109.47
2022-02-18 20:00:00,109.52,109.76,107.81,108.32
2022-02-18 21:00:00,108.36,109.49,107.89,108.75
2022-02-18 22:00:00,108.75,109.46,108.15,108.89
2022-02-18 23:00:00,108.89,109.66,108.88,109.21
2022-02-19 00:00:00,109.21,110.67,109.03,110.43
2022-02-19 01:00:00,110.45,111.16,110.19,110.53
2022-02-19 02:00:00,110.53,110.64,109.77,110.28
2022-02-19 03:00:00,110.28,110.68,109.46,109.55
2022-02-19 04:00:00,109.55,109.83,109.0,109.55
2022-02-19 05:00:00,109.55,110.9,109.29,110.73
2022-02-19 06:00:00,110.73,111.7,110.1,111.35
2022-02-19 07:00:00,111.35,111.76,111.09,111.33
2022-02-19 08:00:00,111.33,112.03,111.08,111.49
2022-02-19 09:00:00,111.49,112.11,111.17,111.8
2022-02-19 10:00:00,111.8,112.29,110.32,110.62
2022-02-19 11:00:00,110.62,111.21,107.68,108.46
2022-02-19 12:00:00,108.46,108.75,107.07,107.91
2022-02-19 13:00:00,107.91,113.0,107.18,112.09
2022-02-19 14:00:00,112.08,114.1,110.91,113.22
2022-02-19 15:00:00,113.22,115.27,113.22,114.46
2022-02-19 16:00:00,114.45,116.12,113.44,113.84
2022-02-19 17:00:00,113.84,115.18,113.41,114.06
2022-02-19 18:00:00,114.06,114.1,112.15,112.33
2022-02-19 19:00:00,112.33,112.63,110.94,111.65
2022-02-19 20:00:00,111.75,112.39,111.67,111.9
2022-02-19 21:00:00,111.78,112.01,110.14,111.25
2022-02-19 22:00:00,111.53,112.34,110.58,112.05
2022-02-19 23:00:00,112.08,112.65,111.6,112.33
2022-02-20 00:00:00,112.34,112.44,109.19,109.52
2022-02-20 01:00:00,109.67,110.63,108.51,110.61
2022-02-20 02:00:00,110.61,110.74,108.7,108.98
2022-02-20 03:00:00,109.06,109.79,108.66,109.54
2022-02-20 04:00:00,109.54,110.08,107.79,108.08
2022-02-20 05:00:00,108.08,108.84,107.24,107.3
2022-02-20 06:00:00,107.3,107.55,105.1,105.4
2022-02-20 07:00:00,105.4,107.08,104.77,107.03
2022-02-20 08:00:00,107.03,107.14,105.17,105.56
2022-02-20 09:00:00,105.56,106.62,105.13,106.11
2022-02-20 10:00:00,106.11,107.04,105.35,105.57
2022-02-20 11:00:00,105.58,106.94,105.33,106.77
2022-02-20 12:00:00,106.79,107.69,105.54,105.73
2022-02-20 13:00:00,105.73,106.55,105.5,105.9
2022-02-20 14:00:00,105.89,106.14,103.75,104.79
2022-02-20 15:00:00,104.79,106.59,104.72,105.98
2022-02-20 16:00:00,105.98,106.6,105.0,105.58
2022-02-20 17:00:00,105.59,106.54,105.39,106.28
2022-02-20 18:00:00,106.28,107.75,106.03,107.45
2022-02-20 19:00:00,107.46,107.51,106.89,107.17
2022-02-20 20:00:00,107.17,107.45,106.55,107.26
2022-02-20 21:00:00,107.28,107.44,105.87,107.05
2022-02-20 22:00:00,107.05,110.18,107.05,110.15
2022-02-20 23:00:00,110.1,110.54,107.8,108.11
2022-02-21 00:00:00,108.11,111.19,107.48,111.19
2022-02-21 01:00:00,111.23,114.28,110.48,113.17
2022-02-21 02:00:00,113.17,115.26,113.17,114.1
2022-02-21 03:00:00,114.1,114.29,112.64,113.03
2022-02-21 04:00:00,113.03,114.7,112.76,114.3
2022-02-21 05:00:00,114.32,114.76,113.44,113.99
2022-02-21 06:00:00,113.99,114.16,113.33,113.95
2022-02-21 07:00:00,113.95,114.04,113.06,113.67
2022-02-21 08:00:00,113.66,113.99,112.76,113.04
2022-02-21 09:00:00,113.07,114.11,112.6,113.5
2022-02-21 10:00:00,113.5,113.59,110.52,111.3
2022-02-21 11:00:00,111.3,111.99,107.47,108.4
2022-02-21 12:00:00,108.39,109.02,105.65,106.36
2022-02-21 13:00:00,106.36,106.36,103.54,105.2
2022-02-21 14:00:00,105.03,111.33,104.76,110.32
2022-02-21 15:00:00,110.32,112.99,110.02,110.82
2022-02-21 16:00:00,110.86,111.73,109.61,109.72
2022-02-21 17:00:00,109.71,109.94,107.94,108.15
2022-02-21 18:00:00,108.19,110.09,105.69,106.69
2022-02-21 19:00:00,106.62,108.79,105.91,106.89
2022-02-21 20:00:00,106.83,107.86,106.17,106.72
2022-02-21 21:00:00,106.7,107.87,103.23,103.46
2022-02-21 22:00:00,103.22,104.82,102.31,103.75
2022-02-21 23:00:00,103.61,103.96,99.78,100.47
2022-02-22 00:00:00,100.51,102.28,99.39,101.5
2022-02-22 01:00:00,101.49,101.91,99.98,100.87
2022-02-22 02:00:00,100.72,100.72,98.63,99.1
2022-02-22 03:00:00,98.97,98.97,95.51,96.1
2022-02-22 04:00:00,96.16,97.05,95.06,95.14
2022-02-22 05:00:00,95.4,96.93,94.87,95.24
2022-02-22 06:00:00,95.13,96.71,94.99,96.54
2022-02-22 07:00:00,96.48,96.8,95.01,95.77
2022-02-22 08:00:00,95.74,97.94,95.59,97.79
2022-02-22 09:00:00,97.65,98.01,97.02,97.26
2022-02-22 10:00:00,97.3,99.43,96.68,99.12
2022-02-22 11:00:00,99.03,99.6,98.46,99.02
2022-02-22 12:00:00,99.02,100.31,98.16,99.67
2022-02-22 13:00:00,99.51,100.65,98.74,100.34
2022-02-22 14:00:00,100.31,101.61,98.5,100.87
2022-02-22 15:00:00,100.87,101.38,99.71,100.01
2022-02-22 16:00:00,99.9,100.28,98.52,99.2
2022-02-22 17:00:00,99.21,99.61,97.72,97.92
2022-02-22 18:00:00,97.69,98.83,97.42,98.07
2022-02-22 19:00:00,98.16,99.75,97.67,99.73
2022-02-22 20:00:00,99.75,100.15,99.02,100.15
2022-02-22 21:00:00,100.22,102.62,100.09,100.78
2022-02-22 22:00:00,100.64,101.22,100.34,101.07
2022-02-22 23:00:00,101.19,103.37,100.82,103.14
2022-02-23 00:00:00,103.02,103.6,102.5,102.58
2022-02-23 01:00:00,102.57,102.61,99.83,100.25
2022-02-23 02:00:00,100.25,101.37,99.45,100.51
2022-02-23 03:00:00,100.47,102.14,100.07,101.89
2022-02-23 04:00:00,101.89,104.14,101.74,103.91
2022-02-23 05:00:00,103.91,104.38,103.27,103.84
2022-02-23 06:00:00,103.9,103.95,102.12,102.37
2022-02-23 07:00:00,102.35,104.7,102.19,104.36
2022-02-23 08:00:00,104.33,105.58,103.73,104.63
2022-02-23 09:00:00,104.65,105.64,104.59,105.01
2022-02-23 10:00:00,104.87,105.16,104.42,104.97
2022-02-23 11:00:00,105.02,105.38,104.47,104.79
2022-02-23 12:00:00,104.79,105.96,104.69,105.49
2022-02-23 13:00:00,105.57,106.2,104.79,105.46
2022-02-23 14:00:00,105.42,105.42,103.42,103.63
2022-02-23 15:00:00,103.6,104.99,103.17,104.53
2022-02-23 16:00:00,104.51,105.53,103.26,105.19
2022-02-23 17:00:00,105.22,106.12,103.59,103.86
2022-02-23 18:00:00,104.13,104.35,101.71,102.28
2022-02-23 19:00:00,102.4,102.46,100.21,100.33
2022-02-23 20:00:00,100.41,100.41,99.05,100.14
2022-02-23 21:00:00,100.12,101.15,98.79,98.84
2022-02-23 22:00:00,98.78,99.63,97.41,99.6
2022-02-23 23:00:00,99.47,99.68,96.98,97.51
2022-02-24 00:00:00,97.59,100.03,97.3,97.3
2022-02-24 01:00:00,97.37,98.91,96.91,98.65
2022-02-24 02:00:00,98.68,99.09,95.2,95.67
2022-02-24 03:00:00,95.47,95.96,89.1,90.21
2022-02-24 04:00:00,90.11,91.07,88.35,90.07
2022-02-24 05:00:00,90.16,90.16,85.34,87.02
2022-02-24 06:00:00,87.02,88.31,86.54,87.17
2022-02-24 07:00:00,87.09,89.13,84.79,88.89
2022-02-24 08:00:00,88.84,90.57,87.44,88.22
2022-02-24 09:00:00,88.26,89.35,87.25,87.52
2022-02-24 10:00:00,87.44,88.26,85.88,88.1
2022-02-24 11:00:00,88.06,88.68,86.69,88.45
2022-02-24 12:00:00,88.36,88.36,86.87,87.7
2022-02-24 13:00:00,87.86,89.19,87.01,88.36
2022-02-24 14:00:00,88.46,91.13,87.66,90.88
2022-02-24 15:00:00,90.9,94.35,90.23,93.9
2022-02-24 16:00:00,93.86,96.71,93.8,95.55
2022-02-24 17:00:00,95.43,95.73,93.84,93.95
2022-02-24 18:00:00,93.92,98.56,93.92,97.28
2022-02-24 19:00:00,97.31,99.61,96.58,99.52
2022-02-24 20:00:00,99.58,104.96,99.54,103.52
2022-02-24 21:00:00,103.72,104.1,101.78,103.47
2022-02-24 22:00:00,103.72,104.27,100.59,101.0
2022-02-24 23:00:00,101.0,102.82,101.0,102.82
2022-02-25 00:00:00,102.96,104.2,101.48,101.78
2022-02-25 01:00:00,101.88,104.02,101.85,102.59
2022-02-25 02:00:00,102.74,104.81,102.42,104.18
2022-02-25 03:00:00,104.26,105.0,102.88,103.6
2022-02-25 04:00:00,103.48,103.48,99.72,99.94
2022-02-25 05:00:00,100.1,101.31,99.0,100.61
2022-02-25 06:00:00,100.67,101.42,100.03,101.03
2022-02-25 07:00:00,101.45,101.64,100.17,100.48
2022-02-25 08:00:00,100.51,100.67,98.45,99.83
2022-02-25 09:00:00,99.82,100.97,98.49,100.89
2022-02-25 10:00:00,100.89,101.53,100.54,101.44
2022-02-25 11:00:00,101.49,102.31,100.89,102.17
2022-02-25 12:00:00,102.27,105.21,102.27,105.08
2022-02-25 13:00:00,105.24,106.96,104.31,106.24
2022-02-25 14:00:00,106.04,107.31,105.36,105.43
2022-02-25 15:00:00,105.33,108.01,104.1,107.78
2022-02-25 16:00:00,107.73,108.93,107.2,108.0
2022-02-25 17:00:00,107.89,108.24,106.62,107.42
2022-02-25 18:00:00,107.42,107.97,105.97,106.74
2022-02-25 19:00:00,106.84,108.24,105.73,107.71
2022-02-25 20:00:00,107.71,109.88,107.38,108.05
2022-02-25 21:00:00,108.09,108.58,107.63,108.05
2022-02-25 22:00:00,108.02,109.47,106.97,109.39
2022-02-25 23:00:00,109.13,109.32,106.24,106.97
2022-02-26 00:00:00,107.0,110.33,106.5,109.21
2022-02-26 01:00:00,109.23,109.72,108.08,108.32
2022-02-26 02:00:00,108.21,109.34,107.71,109.21
2022-02-26 03:00:00,109.13,109.23,108.02,108.51
2022-02-26 04:00:00,108.64,109.21,108.34,109.21
2022-02-26 05:00:00,108.97,109.04,106.94,107.41
2022-02-26 06:00:00,107.48,109.22,107.37,108.6
2022-02-26 07:00:00,108.83,109.47,107.63,109.35
2022-02-26 08:00:00,109.37,110.61,107.04,107.04
2022-02-26 09:00:00,107.04,107.6,105.91,106.39
2022-02-26 10:00:00,106.32,107.63,106.32,107.46
2022-02-26 11:00:00,107.7,107.84,106.17,106.87
2022-02-26 12:00:00,106.93,108.44,105.51,108.03
2022-02-26 13:00:00,108.01,109.47,107.61,109.07
2022-02-26 14:00:00,109.2,109.84,108.51,109.43
2022-02-26 15:00:00,109.27,109.98,108.53,108.8
2022-02-26 16:00:00,108.68,109.19,107.71,108.78
2022-02-26 17:00:00,108.78,110.28,108.5,109.4
2022-02-26 18:00:00,109.46,109.6,108.2,109.53
2022-02-26 19:00:00,109.55,110.5,109.55,109.9
2022-02-26 20:00:00,109.98,110.05,109.2,109.2
2022-02-26 21:00:00,109.28,110.3,108.52,109.25
2022-02-26 22:00:00,109.09,109.09,107.84,107.84
2022-02-26 23:00:00,107.84,107.98,107.03,107.89
2022-02-27 00:00:00,108.07,108.24,105.9,106.38
2022-02-27 01:00:00,106.41,106.68,104.32,104.32
2022-02-27 02:00:00,104.45,105.17,104.44,105.06
2022-02-27 03:00:00,104.95,105.65,104.95,105.17
2022-02-27 04:00:00,105.25,105.57,104.54,104.87
2022-02-27 05:00:00,104.86,106.21,104.36,105.44
2022-02-27 06:00:00,105.74,106.67,105.74,106.67
2022-02-27 07:00:00,106.54,106.54,105.9,106.09
2022-02-27 08:00:00,106.19,106.28,105.05,105.72
2022-02-27 09:00:00,105.72,106.75,105.48,106.69
2022-02-27 10:00:00,106.62,107.87,106.2,107.87
2022-02-27 11:00:00,107.87,109.87,107.75,109.87
2022-02-27 12:00:00,109.9,110.58,109.48,110.09
2022-02-27 13:00:00,109.83,110.49,106.16,108.93
2022-02-27 14:00:00,109.19,109.22,106.9,107.26
2022-02-27 15:00:00,107.42,109.69,107.1,109.38
2022-02-27 16:00:00,109.34,109.47,107.71,108.19
2022-02-27 17:00:00,108.17,108.29,106.73,106.73
2022-02-27 18:00:00,106.67,107.01,105.34,105.65
2022-02-27 19:00:00,105.61,105.83,100.0,100.0
2022-02-27 20:00:00,100.02,102.5,99.69,101.14
2022-02-27 21:00:00,101.03,101.74,99.16,101.06
2022-02-27 22:00:00,100.86,102.83,100.86,102.46
2022-02-27 23:00:00,102.34,102.83,101.16,102.4
2022-02-28 00:00:00,102.34,102.48,100.15,100.65
2022-02-28 01:00:00,100.79,103.1,100.73,101.7
2022-02-28 02:00:00,101.64,102.1,100.52,101.18
2022-02-28 03:00:00,101.04,101.75,100.56,101.65
2022-02-28 04:00:00,101.7,101.99,100.98,101.1
2022-02-28 05:00:00,101.61,102.0,101.17,102.0
2022-02-28 06:00:00,102.0,102.43,100.15,101.99
2022-02-28 07:00:00,102.05,104.73,102.01,104.32
2022-02-28 08:00:00,104.32,107.68,104.31,105.19
2022-02-28 09:00:00,105.4,105.65,104.3,104.31
2022-02-28 10:00:00,104.3,104.77,104.01,104.49
2022-02-28 11:00:00,104.52,104.91,104.05,104.91
2022-02-28 12:00:00,104.9,105.55,103.82,103.96
2022-02-28 13:00:00,103.78,104.27,102.69,103.0
2022-02-28 14:00:00,103.2,108.67,103.09,108.2
2022-02-28 15:00:00,108.32,112.57,107.59,111.94
2022-02-28 16:00:00,112.03,113.26,111.27,111.36
2022-02-28 17:00:00,111.42,114.49,111.35,114.27
2022-02-28 18:00:00,114.1,115.49,113.99,115.35
2022-02-28 19:00:00,115.35,115.7,114.71,114.87
2022-02-28 20:00:00,114.97,116.1,114.86,115.84
2022-02-28 21:00:00,115.71,115.71,114.77,115.06
2022-02-28 22:00:00,115.06,118.96,114.95,117.33
2022-02-28 23:00:00,117.41,119.43,117.24,118.68
2022-03-01 00:00:00,118.67,120.3,118.42,120.12
2022-03-01 01:00:00,119.98,120.1,118.86,119.33
2022-03-01 02:00:00,119.14,119.48,117.35,117.67
2022-03-01 03:00:00,117.63,117.63,115.87,116.71
2022-03-01 04:00:00,116.74,118.36,116.57,118.08
2022-03-01 05:00:00,118.32,118.33,116.76,116.76
2022-03-01 06:00:00,116.78,117.41,115.67,117.17
2022-03-01 07:00:00,117.22,117.56,116.45,117.23
2022-03-01 08:00:00,117.21,118.71,116.91,118.67
2022-03-01 09:00:00,118.72,119.11,117.26,117.79
2022-03-01 10:00:00,117.59,117.95,115.3,117.51
2022-03-01 11:00:00,117.6,117.63,115.62,116.82
2022-03-01 12:00:00,116.82,119.22,116.7,118.66
2022-03-01 13:00:00,118.62,120.59,118.1,119.94
2022-03-01 14:00:00,119.93,121.58,117.07,117.21
2022-03-01 15:00:00,117.63,118.16,115.68,117.42
2022-03-01 16:00:00,117.48,118.23,115.32,116.15
2022-03-01 17:00:00,116.15,117.63,115.62,116.82
2022-03-01 18:00:00,116.68,117.21,115.93,116.67
