datetime,COMPUSD_open,COMPUSD_high,COMPUSD_low,COMPUSD_close
2022-01-26 13:00:00,133.29,135.41,132.77,134.68
2022-01-26 14:00:00,134.54,135.86,133.95,134.86
2022-01-26 15:00:00,134.72,135.36,132.14,132.99
2022-01-26 16:00:00,132.79,133.8,132.52,133.22
2022-01-26 17:00:00,133.23,133.7,131.16,131.45
2022-01-26 18:00:00,131.44,131.71,128.36,130.89
2022-01-26 19:00:00,130.82,136.57,129.79,130.12
2022-01-26 20:00:00,130.06,130.06,125.52,127.0
2022-01-26 21:00:00,127.02,127.89,123.0,123.2
2022-01-26 22:00:00,123.17,124.86,122.76,124.8
2022-01-26 23:00:00,124.75,126.68,124.31,125.59
2022-01-27 00:00:00,125.48,126.42,124.49,125.22
2022-01-27 01:00:00,125.3,125.3,120.13,120.34
2022-01-27 02:00:00,120.37,121.06,119.22,120.47
2022-01-27 03:00:00,120.48,121.55,118.82,120.12
2022-01-27 04:00:00,120.05,121.7,119.71,121.4
2022-01-27 05:00:00,121.51,122.38,121.3,121.5
2022-01-27 06:00:00,121.45,122.54,120.85,122.38
2022-01-27 07:00:00,122.38,123.3,121.5,122.82
2022-01-27 08:00:00,122.75,124.62,121.77,124.16
2022-01-27 09:00:00,124.15,124.81,123.71,124.42
2022-01-27 10:00:00,124.24,124.84,123.23,123.68
2022-01-27 11:00:00,123.65,125.77,123.65,125.59
2022-01-27 12:00:00,125.63,126.66,125.34,126.3
2022-01-27 13:00:00,126.25,127.66,126.15,127.39
2022-01-27 14:00:00,127.39,129.11,126.79,127.94
2022-01-27 15:00:00,128.0,129.75,127.58,128.15
2022-01-27 16:00:00,128.29,129.65,127.29,128.3
2022-01-27 17:00:00,128.32,128.38,125.93,127.17
2022-01-27 18:00:00,127.17,128.4,125.97,128.05
2022-01-27 19:00:00,128.14,128.83,124.77,125.7
2022-01-27 20:00:00,125.78,127.24,120.65,120.72
2022-01-27 21:00:00,120.83,121.51,119.31,120.85
2022-01-27 22:00:00,120.78,123.22,118.63,121.88
2022-01-27 23:00:00,121.94,123.68,121.59,123.37
2022-01-28 00:00:00,123.32,124.41,122.61,124.16
2022-01-28 01:00:00,124.09,125.01,121.21,122.29
2022-01-28 02:00:00,122.06,123.02,120.49,122.88
2022-01-28 03:00:00,122.93,125.42,122.71,124.73
2022-01-28 04:00:00,124.77,125.27,123.1,123.87
2022-01-28 05:00:00,123.8,124.58,123.48,124.04
2022-01-28 06:00:00,123.96,126.08,123.55,123.55
2022-01-28 07:00:00,123.4,124.68,122.59,122.69
2022-01-28 08:00:00,122.67,123.05,120.93,122.65
2022-01-28 09:00:00,122.64,123.06,120.85,121.67
2022-01-28 10:00:00,121.4,121.96,120.34,121.36
2022-01-28 11:00:00,121.33,121.7,119.71,120.62
2022-01-28 12:00:00,120.72,121.18,118.48,119.63
2022-01-28 13:00:00,119.62,122.53,119.27,122.22
2022-01-28 14:00:00,122.26,122.6,120.14,120.72
2022-01-28 15:00:00,120.66,122.37,120.33,121.91
2022-01-28 16:00:00,121.95,123.9,121.59,122.24
2022-01-28 17:00:00,122.24,123.22,121.1,121.18
2022-01-28 18:00:00,121.23,123.14,121.16,122.19
2022-01-28 19:00:00,122.22,122.37,120.37,121.88
2022-01-28 20:00:00,121.86,123.81,121.84,123.6
2022-01-28 21:00:00,123.6,124.57,123.52,123.78
2022-01-28 22:00:00,123.79,124.21,122.7,122.75
2022-01-28 23:00:00,122.77,123.85,122.54,122.6
2022-01-29 00:00:00,122.62,124.9,122.44,123.73
2022-01-29 01:00:00,123.79,123.96,121.84,122.37
2022-01-29 02:00:00,122.41,122.87,121.93,122.33
2022-01-29 03:00:00,122.35,123.15,122.28,122.82
2022-01-29 04:00:00,122.82,123.6,122.8,123.06
2022-01-29 05:00:00,123.03,123.33,122.58,122.89
2022-01-29 06:00:00,122.86,123.77,122.72,123.64
2022-01-29 07:00:00,123.59,124.98,123.5,124.82
2022-01-29 08:00:00,124.88,125.11,124.11,124.27
2022-01-29 09:00:00,124.27,124.65,123.29,124.52
2022-01-29 10:00:00,124.41,125.06,123.72,124.81
2022-01-29 11:00:00,124.77,124.88,124.03,124.28
2022-01-29 12:00:00,124.21,125.4,123.68,124.79
2022-01-29 13:00:00,124.83,126.87,124.3,126.17
2022-01-29 14:00:00,126.27,126.4,122.54,123.1
2022-01-29 15:00:00,122.85,124.09,121.85,122.91
2022-01-29 16:00:00,122.9,124.01,122.33,123.95
2022-01-29 17:00:00,123.93,124.46,123.24,123.82
2022-01-29 18:00:00,123.85,124.53,123.39,123.92
2022-01-29 19:00:00,123.92,124.48,123.17,123.18
2022-01-29 20:00:00,123.38,125.02,122.83,123.91
2022-01-29 21:00:00,123.77,125.2,123.56,124.51
2022-01-29 22:00:00,124.51,124.7,123.49,123.71
2022-01-29 23:00:00,123.8,124.15,122.68,124.08
2022-01-30 00:00:00,124.11,124.44,121.21,121.52
2022-01-30 01:00:00,121.59,122.81,121.54,121.98
2022-01-30 02:00:00,121.97,122.36,121.37,121.53
2022-01-30 03:00:00,121.55,122.26,120.96,121.18
2022-01-30 04:00:00,121.18,122.53,121.11,122.33
2022-01-30 05:00:00,122.32,123.25,121.98,122.22
2022-01-30 06:00:00,122.2,122.63,121.2,121.81
2022-01-30 07:00:00,121.79,122.71,121.75,122.68
2022-01-30 08:00:00,122.73,122.94,121.6,121.63
2022-01-30 09:00:00,121.67,122.17,121.3,121.41
2022-01-30 10:00:00,121.37,123.91,121.09,123.72
2022-01-30 11:00:00,123.69,123.89,122.83,123.12
2022-01-30 12:00:00,123.14,123.26,121.5,121.89
2022-01-30 13:00:00,121.9,122.71,121.51,122.13
2022-01-30 14:00:00,122.15,122.71,120.07,121.14
2022-01-30 15:00:00,121.16,122.52,120.68,121.92
2022-01-30 16:00:00,122.02,122.23,120.52,120.93
2022-01-30 17:00:00,120.92,122.03,120.13,121.8
2022-01-30 18:00:00,121.82,122.19,121.21,121.3
2022-01-30 19:00:00,121.26,121.28,117.23,117.68
2022-01-30 20:00:00,117.61,118.61,116.44,118.02
2022-01-30 21:00:00,118.11,118.2,116.69,117.17
2022-01-30 22:00:00,117.19,117.99,116.58,117.99
2022-01-30 23:00:00,118.09,119.68,117.56,117.78
2022-01-31 00:00:00,117.75,118.21,113.66,114.7
2022-01-31 01:00:00,114.64,116.08,114.56,114.87
2022-01-31 02:00:00,114.81,115.75,113.31,115.32
2022-01-31 03:00:00,115.29,115.64,114.58,115.21
2022-01-31 04:00:00,115.17,115.17,113.39,114.31
2022-01-31 05:00:00,114.23,114.68,113.82,114.11
2022-01-31 06:00:00,114.2,114.33,113.03,113.13
2022-01-31 07:00:00,113.05,114.14,112.87,114.12
2022-01-31 08:00:00,114.12,114.44,113.72,114.08
2022-01-31 09:00:00,114.0,114.78,113.43,114.4
2022-01-31 10:00:00,114.38,115.0,113.84,114.6
2022-01-31 11:00:00,114.5,115.25,112.89,114.43
2022-01-31 12:00:00,114.53,115.02,113.03,114.42
2022-01-31 13:00:00,114.35,115.44,113.18,115.05
2022-01-31 14:00:00,115.05,117.02,115.01,117.02
2022-01-31 15:00:00,116.99,118.63,116.71,118.36
2022-01-31 16:00:00,118.38,120.91,117.93,120.17
2022-01-31 17:00:00,120.22,122.04,119.54,121.16
2022-01-31 18:00:00,121.14,122.93,121.14,121.74
2022-01-31 19:00:00,121.75,123.01,121.4,121.86
2022-01-31 20:00:00,121.9,122.36,120.7,121.59
2022-01-31 21:00:00,121.49,121.94,121.22,121.6
2022-01-31 22:00:00,121.62,122.11,121.22,121.53
2022-01-31 23:00:00,121.44,122.35,121.26,121.85
2022-02-01 00:00:00,121.84,122.97,121.34,122.07
2022-02-01 01:00:00,122.07,122.74,121.7,122.33
2022-02-01 02:00:00,122.37,123.12,122.08,122.93
2022-02-01 03:00:00,122.98,124.13,122.57,123.7
2022-02-01 04:00:00,123.72,124.15,122.42,122.82
2022-02-01 05:00:00,122.76,123.25,122.53,122.72
2022-02-01 06:00:00,122.66,123.07,122.14,122.87
2022-02-01 07:00:00,122.89,125.06,122.89,124.83
2022-02-01 08:00:00,124.75,125.91,124.35,125.75
2022-02-01 09:00:00,125.77,127.0,123.02,123.3
2022-02-01 10:00:00,123.31,124.73,123.11,124.48
2022-02-01 11:00:00,124.55,126.12,124.16,125.77
2022-02-01 12:00:00,125.83,128.11,125.64,127.76
2022-02-01 13:00:00,127.68,128.09,126.2,127.31
2022-02-01 14:00:00,127.24,128.45,125.87,127.06
2022-02-01 15:00:00,126.85,129.45,125.89,129.32
2022-02-01 16:00:00,129.3,129.98,127.68,129.36
2022-02-01 17:00:00,129.31,129.5,127.31,128.47
2022-02-01 18:00:00,128.45,128.95,126.8,127.28
2022-02-01 19:00:00,127.2,127.85,126.3,126.37
2022-02-01 20:00:00,126.25,128.29,126.19,127.33
2022-02-01 21:00:00,127.37,128.45,127.23,127.82
2022-02-01 22:00:00,127.88,127.99,126.18,126.86
2022-02-01 23:00:00,126.82,127.62,126.01,126.29
2022-02-02 00:00:00,126.27,127.84,126.1,126.62
2022-02-02 01:00:00,126.81,127.87,126.45,127.12
2022-02-02 02:00:00,127.03,127.55,126.52,126.75
2022-02-02 03:00:00,126.78,127.49,125.93,126.04
2022-02-02 04:00:00,125.93,125.93,124.84,125.32
2022-02-02 05:00:00,125.24,125.85,124.95,125.8
2022-02-02 06:00:00,125.8,126.42,124.69,125.53
2022-02-02 07:00:00,125.5,125.95,125.01,125.46
2022-02-02 08:00:00,125.47,127.6,125.33,127.6
2022-02-02 09:00:00,127.54,128.22,127.04,127.92
2022-02-02 10:00:00,127.72,128.04,127.54,127.73
2022-02-02 11:00:00,127.61,128.38,127.3,127.9
2022-02-02 12:00:00,127.88,130.52,127.87,130.35
2022-02-02 13:00:00,130.44,131.24,129.06,129.3
2022-02-02 14:00:00,129.18,129.95,123.11,123.29
2022-02-02 15:00:00,123.27,124.12,122.14,122.53
2022-02-02 16:00:00,122.29,123.71,120.74,123.28
2022-02-02 17:00:00,123.13,124.76,122.67,124.73
2022-02-02 18:00:00,124.69,125.31,124.34,125.25
2022-02-02 19:00:00,125.23,125.71,123.98,124.69
2022-02-02 20:00:00,124.69,125.15,123.67,124.84
2022-02-02 21:00:00,125.02,125.12,120.19,121.76
2022-02-02 22:00:00,121.7,122.74,120.55,121.42
2022-02-02 23:00:00,121.5,122.35,119.31,119.92
2022-02-03 00:00:00,119.89,120.92,119.25,120.04
2022-02-03 01:00:00,120.0,120.42,117.73,118.32
2022-02-03 02:00:00,118.43,119.5,117.6,119.32
2022-02-03 03:00:00,119.3,119.55,118.26,118.5
2022-02-03 04:00:00,118.39,119.39,118.36,118.88
2022-02-03 05:00:00,118.88,120.1,118.55,119.88
2022-02-03 06:00:00,119.71,120.1,119.09,119.87
2022-02-03 07:00:00,119.94,120.98,119.76,120.61
2022-02-03 08:00:00,120.51,121.25,120.45,120.97
2022-02-03 09:00:00,120.91,120.93,118.34,118.42
2022-02-03 10:00:00,118.36,118.61,116.93,117.93
2022-02-03 11:00:00,117.9,120.7,117.8,120.68
2022-02-03 12:00:00,120.59,120.8,118.26,120.45
2022-02-03 13:00:00,120.48,120.86,119.51,120.65
2022-02-03 14:00:00,120.73,120.79,119.41,119.71
2022-02-03 15:00:00,119.95,122.15,119.75,122.11
2022-02-03 16:00:00,122.01,122.81,120.5,120.53
2022-02-03 17:00:00,120.45,121.68,120.0,121.48
2022-02-03 18:00:00,121.29,121.62,120.8,121.12
2022-02-03 19:00:00,121.21,121.56,119.43,120.22
2022-02-03 20:00:00,120.27,120.84,119.35,119.99
2022-02-03 21:00:00,120.48,124.43,120.48,123.95
2022-02-03 22:00:00,123.9,124.59,123.32,123.54
2022-02-03 23:00:00,123.45,125.11,123.13,124.75
2022-02-04 00:00:00,124.66,125.65,123.82,125.32
2022-02-04 01:00:00,125.35,125.43,124.66,125.09
2022-02-04 02:00:00,125.2,127.9,125.12,127.48
2022-02-04 03:00:00,127.63,128.07,127.01,127.31
2022-02-04 04:00:00,127.29,128.23,126.85,127.79
2022-02-04 05:00:00,127.78,130.35,127.49,129.37
2022-02-04 06:00:00,129.48,131.47,129.47,130.84
2022-02-04 07:00:00,130.88,132.79,130.76,132.76
2022-02-04 08:00:00,132.74,134.28,132.6,132.97
2022-02-04 09:00:00,132.97,133.06,131.34,131.63
2022-02-04 10:00:00,131.77,132.31,130.62,131.22
2022-02-04 11:00:00,131.17,131.83,130.58,130.88
2022-02-04 12:00:00,130.99,131.55,130.7,131.44
2022-02-04 13:00:00,131.31,131.93,128.46,129.0
2022-02-04 14:00:00,128.9,131.31,128.42,130.66
2022-02-04 15:00:00,130.73,134.59,130.66,132.68
2022-02-04 16:00:00,132.59,134.62,132.23,132.82
2022-02-04 17:00:00,132.99,133.52,132.39,132.99
2022-02-04 18:00:00,132.99,133.48,131.9,132.22
2022-02-04 19:00:00,132.25,132.6,130.8,132.39
2022-02-04 20:00:00,132.52,132.93,131.58,132.29
2022-02-04 21:00:00,132.17,133.24,131.93,133.07
2022-02-04 22:00:00,133.06,134.3,132.3,133.85
2022-02-04 23:00:00,133.85,135.54,133.6,135.42
2022-02-05 00:00:00,135.48,136.47,134.48,135.18
2022-02-05 01:00:00,135.16,135.26,133.29,133.82
2022-02-05 02:00:00,133.71,134.77,133.24,134.31
2022-02-05 03:00:00,134.4,134.94,133.69,134.62
2022-02-05 04:00:00,134.42,137.09,134.24,135.86
2022-02-05 05:00:00,135.75,138.9,135.57,138.49
2022-02-05 06:00:00,138.58,140.0,137.3,137.39
2022-02-05 07:00:00,137.4,137.41,135.83,136.54
2022-02-05 08:00:00,136.77,142.35,136.71,141.87
2022-02-05 09:00:00,141.81,141.81,139.24,140.34
2022-02-05 10:00:00,140.24,140.61,139.28,139.71
2022-02-05 11:00:00,139.75,140.16,139.04,139.52
2022-02-05 12:00:00,139.49,139.6,138.34,138.49
2022-02-05 13:00:00,138.26,139.87,138.17,139.83
2022-02-05 14:00:00,139.81,141.99,138.95,140.62
2022-02-05 15:00:00,140.57,141.72,139.26,140.63
2022-02-05 16:00:00,140.59,140.71,134.95,135.26
2022-02-05 17:00:00,135.15,136.47,132.34,135.96
2022-02-05 18:00:00,135.96,137.21,135.35,136.25
2022-02-05 19:00:00,136.07,136.25,134.69,135.1
2022-02-05 20:00:00,135.33,135.65,133.77,135.58
2022-02-05 21:00:00,135.48,137.05,135.25,136.67
2022-02-05 22:00:00,136.6,136.93,135.8,136.62
2022-02-05 23:00:00,136.84,137.4,136.09,136.54
2022-02-06 00:00:00,136.39,138.06,136.39,138.06
2022-02-06 01:00:00,138.08,139.74,137.83,139.43
2022-02-06 02:00:00,139.6,140.04,138.73,139.17
2022-02-06 03:00:00,139.25,139.45,138.26,138.27
2022-02-06 04:00:00,138.34,138.9,135.29,137.48
2022-02-06 05:00:00,137.65,138.75,136.95,138.27
2022-02-06 06:00:00,138.2,138.46,136.32,137.05
2022-02-06 07:00:00,137.05,138.82,136.47,138.49
2022-02-06 08:00:00,138.46,139.63,137.74,139.41
2022-02-06 09:00:00,139.09,143.0,138.84,142.14
2022-02-06 10:00:00,142.17,143.28,140.39,140.69
2022-02-06 11:00:00,140.77,140.95,137.41,137.83
2022-02-06 12:00:00,137.85,139.47,137.85,138.83
2022-02-06 13:00:00,138.86,139.21,137.53,138.85
2022-02-06 14:00:00,138.93,140.81,134.56,135.26
2022-02-06 15:00:00,135.21,137.16,133.68,136.71
2022-02-06 16:00:00,136.65,137.54,135.68,137.3
2022-02-06 17:00:00,137.3,138.21,136.94,137.43
2022-02-06 18:00:00,137.27,137.54,134.42,134.74
2022-02-06 19:00:00,134.81,136.15,134.81,136.15
2022-02-06 20:00:00,136.03,136.5,134.64,135.72
2022-02-06 21:00:00,135.8,136.49,135.27,136.26
2022-02-06 22:00:00,136.08,136.87,136.08,136.51
2022-02-06 23:00:00,136.41,141.2,136.41,141.0
2022-02-07 00:00:00,141.11,141.77,136.45,137.92
2022-02-07 01:00:00,137.75,138.8,136.38,137.98
2022-02-07 02:00:00,138.02,140.12,138.02,138.81
2022-02-07 03:00:00,138.89,145.37,138.86,143.65
2022-02-07 04:00:00,143.65,144.81,141.81,144.49
2022-02-07 05:00:00,144.47,144.65,143.1,143.19
2022-02-07 06:00:00,143.34,144.02,142.87,143.33
2022-02-07 07:00:00,143.47,144.72,142.45,143.35
2022-02-07 08:00:00,143.17,144.69,142.91,143.94
2022-02-07 09:00:00,143.73,143.98,140.59,141.97
2022-02-07 10:00:00,141.97,142.89,141.51,142.6
2022-02-07 11:00:00,142.54,143.3,142.54,142.94
2022-02-07 12:00:00,142.97,143.27,141.66,142.49
2022-02-07 13:00:00,142.5,144.37,142.37,144.21
2022-02-07 14:00:00,144.21,146.16,143.78,146.02
2022-02-07 15:00:00,146.08,146.74,143.86,146.61
2022-02-07 16:00:00,146.58,146.83,143.31,144.67
2022-02-07 17:00:00,144.56,146.58,143.94,146.37
2022-02-07 18:00:00,146.36,146.77,144.23,145.48
2022-02-07 19:00:00,145.43,146.92,145.09,146.16
2022-02-07 20:00:00,146.14,147.13,144.5,146.15
2022-02-07 21:00:00,146.22,147.5,145.0,147.41
2022-02-07 22:00:00,147.41,148.11,146.76,147.48
2022-02-07 23:00:00,147.44,149.5,147.08,149.37
2022-02-08 00:00:00,149.41,150.23,144.25,146.19
2022-02-08 01:00:00,146.12,150.64,145.9,149.82
2022-02-08 02:00:00,149.85,150.76,148.89,149.79
2022-02-08 03:00:00,149.85,149.97,148.13,148.38
2022-02-08 04:00:00,148.43,148.93,146.96,148.46
2022-02-08 05:00:00,148.53,150.08,148.08,149.29
2022-02-08 06:00:00,149.28,152.16,145.75,147.65
2022-02-08 07:00:00,147.7,147.75,145.88,147.46
2022-02-08 08:00:00,147.65,147.89,141.87,142.38
2022-02-08 09:00:00,142.33,143.39,140.49,141.27
2022-02-08 10:00:00,141.36,142.27,139.72,141.72
2022-02-08 11:00:00,141.82,143.01,141.32,142.95
2022-02-08 12:00:00,142.85,142.85,137.27,138.42
2022-02-08 13:00:00,138.32,141.49,137.82,140.26
2022-02-08 14:00:00,140.05,140.2,138.88,138.99
2022-02-08 15:00:00,138.91,139.68,136.36,139.22
2022-02-08 16:00:00,139.23,140.53,137.47,138.01
2022-02-08 17:00:00,137.99,139.99,137.8,139.47
2022-02-08 18:00:00,139.5,140.86,139.1,139.84
2022-02-08 19:00:00,139.68,140.65,139.16,139.72
2022-02-08 20:00:00,139.78,143.37,139.46,143.12
2022-02-08 21:00:00,142.94,144.76,142.88,144.04
2022-02-08 22:00:00,144.05,146.66,143.79,146.61
2022-02-08 23:00:00,146.68,148.43,146.68,147.14
2022-02-09 00:00:00,147.18,148.49,146.45,147.79
2022-02-09 01:00:00,147.67,148.5,146.92,147.44
2022-02-09 02:00:00,147.5,147.79,143.99,145.19
2022-02-09 03:00:00,145.36,145.73,144.12,144.6
2022-02-09 04:00:00,144.79,145.95,144.37,145.07
2022-02-09 05:00:00,145.02,145.95,142.56,144.99
2022-02-09 06:00:00,144.98,147.25,144.87,147.25
2022-02-09 07:00:00,147.37,147.57,145.89,146.99
2022-02-09 08:00:00,147.24,147.55,143.79,143.88
2022-02-09 09:00:00,143.85,144.68,141.4,141.75
2022-02-09 10:00:00,141.76,144.12,140.73,144.1
2022-02-09 11:00:00,144.01,145.07,143.54,144.75
2022-02-09 12:00:00,144.71,146.46,144.05,145.75
2022-02-09 13:00:00,145.78,146.9,144.14,144.67
2022-02-09 14:00:00,144.8,145.92,144.03,144.32
2022-02-09 15:00:00,144.24,144.99,143.74,144.28
2022-02-09 16:00:00,144.36,145.54,143.44,145.27
2022-02-09 17:00:00,145.22,145.77,144.33,144.69
2022-02-09 18:00:00,144.6,144.96,143.95,144.39
2022-02-09 19:00:00,144.41,149.62,144.28,145.01
2022-02-09 20:00:00,145.0,146.24,145.0,145.78
2022-02-09 21:00:00,145.77,146.41,144.07,144.2
2022-02-09 22:00:00,144.17,145.24,143.94,144.7
2022-02-09 23:00:00,144.68,145.32,144.02,145.22
2022-02-10 00:00:00,145.16,145.16,143.57,144.46
2022-02-10 01:00:00,144.41,145.62,144.18,145.03
2022-02-10 02:00:00,144.99,146.64,142.34,142.6
2022-02-10 03:00:00,142.5,143.18,141.72,142.95
2022-02-10 04:00:00,143.02,143.68,142.43,143.07
2022-02-10 05:00:00,143.08,143.62,142.72,142.94
2022-02-10 06:00:00,142.83,143.55,142.19,142.2
2022-02-10 07:00:00,142.17,144.04,142.11,143.84
2022-02-10 08:00:00,143.87,144.66,143.04,143.99
2022-02-10 09:00:00,144.06,144.46,143.33,144.42
2022-02-10 10:00:00,144.42,145.05,143.3,143.94
2022-02-10 11:00:00,143.82,144.57,142.5,142.93
2022-02-10 12:00:00,142.99,143.52,141.84,142.62
2022-02-10 13:00:00,142.64,142.71,134.61,135.37
2022-02-10 14:00:00,135.37,138.41,133.5,138.41
2022-02-10 15:00:00,138.36,141.7,137.6,139.3
2022-02-10 16:00:00,139.29,140.49,138.16,140.02
2022-02-10 17:00:00,139.94,140.73,138.89,139.36
2022-02-10 18:00:00,139.34,139.39,136.49,137.13
2022-02-10 19:00:00,137.14,137.26,135.22,135.28
2022-02-10 20:00:00,135.19,135.83,134.21,134.96
2022-02-10 21:00:00,135.1,135.9,134.44,135.0
2022-02-10 22:00:00,135.0,135.72,134.58,135.23
2022-02-10 23:00:00,135.29,135.77,132.65,133.31
2022-02-11 00:00:00,133.29,133.67,130.2,132.49
2022-02-11 01:00:00,132.4,134.22,132.01,133.17
2022-02-11 02:00:00,133.01,133.05,131.84,132.85
2022-02-11 03:00:00,132.74,134.02,132.74,133.33
2022-02-11 04:00:00,133.52,134.12,133.07,133.72
2022-02-11 05:00:00,133.5,133.82,132.8,132.92
2022-02-11 06:00:00,132.92,134.82,132.92,134.63
2022-02-11 07:00:00,134.68,135.63,134.53,135.26
2022-02-11 08:00:00,135.32,136.47,134.08,134.08
2022-02-11 09:00:00,134.12,135.85,133.97,135.63
2022-02-11 10:00:00,135.53,135.68,134.38,135.1
2022-02-11 11:00:00,135.12,136.28,134.82,135.52
2022-02-11 12:00:00,135.47,136.41,134.65,135.98
2022-02-11 13:00:00,135.98,137.72,135.8,137.54
2022-02-11 14:00:00,137.62,137.88,135.65,136.86
2022-02-11 15:00:00,136.91,137.62,136.52,137.38
2022-02-11 16:00:00,137.34,137.83,135.59,136.86
2022-02-11 17:00:00,136.78,137.15,136.02,136.25
2022-02-11 18:00:00,136.36,136.82,132.66,132.66
2022-02-11 19:00:00,133.13,133.4,130.57,131.07
2022-02-11 20:00:00,131.06,131.87,127.43,127.8
2022-02-11 21:00:00,127.85,128.79,126.45,127.23
2022-02-11 22:00:00,127.23,127.53,124.2,124.8
2022-02-11 23:00:00,124.46,126.42,123.16,125.5
2022-02-12 00:00:00,125.49,125.59,124.06,125.07
2022-02-12 01:00:00,125.02,126.51,124.69,126.4
2022-02-12 02:00:00,126.42,129.04,126.02,128.27
2022-02-12 03:00:00,128.06,128.47,127.07,127.09
2022-02-12 04:00:00,127.25,128.18,126.74,127.38
2022-02-12 05:00:00,127.52,127.77,126.43,126.65
2022-02-12 06:00:00,126.39,126.57,122.6,124.82
2022-02-12 07:00:00,124.76,125.67,123.75,125.36
2022-02-12 08:00:00,125.41,127.34,125.16,127.2
2022-02-12 09:00:00,127.06,127.82,126.75,127.7
2022-02-12 10:00:00,127.73,127.73,125.96,126.98
2022-02-12 11:00:00,127.18,128.08,125.02,127.9
2022-02-12 12:00:00,127.95,128.03,126.52,127.42
2022-02-12 13:00:00,127.63,128.45,126.9,126.98
2022-02-12 14:00:00,127.07,127.75,125.53,127.04
2022-02-12 15:00:00,127.03,127.16,125.38,127.07
2022-02-12 16:00:00,127.01,129.96,126.81,129.64
2022-02-12 17:00:00,129.65,130.03,129.43,130.03
2022-02-12 18:00:00,130.05,131.22,129.54,129.7
2022-02-12 19:00:00,129.78,130.03,128.22,128.63
2022-02-12 20:00:00,128.68,128.96,127.97,128.25
2022-02-12 21:00:00,128.45,128.47,124.34,124.95
2022-02-12 22:00:00,124.9,128.21,124.9,128.04
2022-02-12 23:00:00,128.0,128.27,127.02,127.92
2022-02-13 00:00:00,127.93,130.08,126.97,129.33
2022-02-13 01:00:00,129.35,129.42,128.16,128.4
2022-02-13 02:00:00,128.35,128.6,127.02,127.79
2022-02-13 03:00:00,127.69,128.41,127.59,127.86
2022-02-13 04:00:00,127.53,128.0,126.23,126.7
2022-02-13 05:00:00,126.64,127.52,126.43,127.24
2022-02-13 06:00:00,127.13,128.36,127.07,128.29
2022-02-13 07:00:00,128.26,128.4,127.99,128.3
2022-02-13 08:00:00,128.08,128.91,127.84,128.89
2022-02-13 09:00:00,128.72,128.85,127.82,127.88
2022-02-13 10:00:00,127.9,129.64,127.78,129.27
2022-02-13 11:00:00,129.26,129.78,128.92,129.39
2022-02-13 12:00:00,129.45,129.74,128.43,128.59
2022-02-13 13:00:00,128.48,129.1,128.45,128.79
2022-02-13 14:00:00,128.9,129.56,127.23,128.78
2022-02-13 15:00:00,128.71,129.31,128.2,128.23
2022-02-13 16:00:00,128.25,128.35,126.27,126.54
2022-02-13 17:00:00,126.52,126.52,124.98,125.89
2022-02-13 18:00:00,125.9,126.6,122.81,123.35
2022-02-13 19:00:00,123.35,124.47,122.57,123.59
2022-02-13 20:00:00,123.74,126.43,123.27,126.43
2022-02-13 21:00:00,126.46,126.57,124.87,125.09
2022-02-13 22:00:00,125.2,126.1,124.94,125.65
2022-02-13 23:00:00,125.44,125.44,124.15,124.24
2022-02-14 00:00:00,124.28,125.23,123.19,123.92
2022-02-14 01:00:00,123.79,124.32,121.09,121.35
2022-02-14 02:00:00,121.35,122.16,121.13,121.35
2022-02-14 03:00:00,121.19,122.79,120.82,122.6
2022-02-14 04:00:00,122.64,123.08,122.26,123.0
2022-02-14 05:00:00,123.0,123.31,121.67,121.67
2022-02-14 06:00:00,121.64,123.62,121.64,123.62
2022-02-14 07:00:00,123.65,123.97,123.08,123.85
2022-02-14 08:00:00,123.7,124.2,122.49,122.54
2022-02-14 09:00:00,122.42,123.26,122.01,122.34
2022-02-14 10:00:00,122.43,123.42,121.86,123.28
2022-02-14 11:00:00,123.12,123.59,122.57,123.19
2022-02-14 12:00:00,122.94,124.45,121.89,124.45
2022-02-14 13:00:00,124.46,125.79,124.46,125.77
2022-02-14 14:00:00,125.78,127.69,125.71,126.14
2022-02-14 15:00:00,126.09,126.57,124.93,125.49
2022-02-14 16:00:00,125.54,127.61,125.43,126.83
2022-02-14 17:00:00,126.87,127.1,126.36,126.62
2022-02-14 18:00:00,126.68,126.85,125.41,125.54
2022-02-14 19:00:00,125.68,125.87,122.29,122.82
2022-02-14 20:00:00,122.85,123.83,122.06,123.5
2022-02-14 21:00:00,123.6,124.79,123.48,124.61
2022-02-14 22:00:00,124.69,126.58,124.59,126.16
2022-02-14 23:00:00,126.21,126.71,125.81,126.07
2022-02-15 00:00:00,126.08,126.85,125.92,126.37
2022-02-15 01:00:00,126.39,130.62,126.18,130.62
2022-02-15 02:00:00,130.57,131.55,130.16,131.23
2022-02-15 03:00:00,131.46,132.16,131.37,131.95
2022-02-15 04:00:00,131.95,132.48,131.27,131.67
2022-02-15 05:00:00,131.72,132.4,131.12,131.33
2022-02-15 06:00:00,131.28,132.51,130.65,131.23
2022-02-15 07:00:00,131.12,132.09,130.74,132.08
2022-02-15 08:00:00,132.1,133.65,131.93,133.37
2022-02-15 09:00:00,133.42,133.73,132.8,133.19
2022-02-15 10:00:00,133.32,134.59,133.2,134.07
2022-02-15 11:00:00,134.13,134.24,132.82,132.82
2022-02-15 12:00:00,132.83,133.27,132.54,132.95
2022-02-15 13:00:00,132.84,133.21,131.62,132.89
