datetime,QNTUSD_open,QNTUSD_high,QNTUSD_low,QNTUSD_close
2022-02-09 20:00:00,152.19,152.4,151.45,152.37
2022-02-09 21:00:00,152.01,152.39,151.68,152.14
2022-02-09 22:00:00,152.14,152.4,150.47,150.59
2022-02-09 23:00:00,150.75,151.64,150.0,150.0
2022-02-10 00:00:00,150.01,150.01,148.31,149.24
2022-02-10 01:00:00,149.26,149.7,147.85,149.7
2022-02-10 02:00:00,149.7,152.25,149.29,150.5
2022-02-10 03:00:00,150.45,151.06,149.22,150.88
2022-02-10 04:00:00,150.79,151.45,148.74,149.42
2022-02-10 05:00:00,149.42,149.48,148.0,148.13
2022-02-10 06:00:00,148.39,150.08,146.74,149.6
2022-02-10 07:00:00,149.28,149.72,147.63,148.25
2022-02-10 08:00:00,148.46,148.97,147.44,147.75
2022-02-10 09:00:00,147.75,149.65,146.76,149.65
2022-02-10 10:00:00,149.64,151.39,148.98,149.23
2022-02-10 11:00:00,149.18,151.83,148.9,150.7
2022-02-10 12:00:00,150.51,151.24,148.35,149.98
2022-02-10 13:00:00,149.8,150.08,142.09,143.12
2022-02-10 14:00:00,143.11,147.26,141.05,147.26
2022-02-10 15:00:00,147.29,151.52,145.94,149.83
2022-02-10 16:00:00,150.19,150.93,149.35,150.15
2022-02-10 17:00:00,150.42,150.9,147.73,148.74
2022-02-10 18:00:00,148.74,149.06,146.03,146.7
2022-02-10 19:00:00,146.7,147.61,143.76,145.4
2022-02-10 20:00:00,145.59,146.24,141.41,142.23
2022-02-10 21:00:00,141.87,144.67,141.39,142.63
2022-02-10 22:00:00,143.09,144.17,141.55,143.43
2022-02-10 23:00:00,143.6,144.05,139.34,140.26
2022-02-11 00:00:00,140.27,142.16,137.02,141.4
2022-02-11 01:00:00,141.1,143.51,140.33,141.41
2022-02-11 02:00:00,141.19,142.35,140.39,142.26
2022-02-11 03:00:00,142.06,144.69,141.3,144.51
2022-02-11 04:00:00,144.51,144.66,141.16,142.01
2022-02-11 05:00:00,142.08,142.08,140.65,140.72
2022-02-11 06:00:00,140.9,143.16,140.9,142.93
2022-02-11 07:00:00,142.61,144.06,142.5,143.21
2022-02-11 08:00:00,143.72,144.77,141.95,141.95
2022-02-11 09:00:00,142.1,144.37,141.6,143.55
2022-02-11 10:00:00,143.69,143.69,141.76,142.06
2022-02-11 11:00:00,141.89,142.72,141.0,141.54
2022-02-11 12:00:00,141.34,143.04,141.09,142.66
2022-02-11 13:00:00,142.66,144.22,141.71,144.06
2022-02-11 14:00:00,144.02,144.6,141.31,142.87
2022-02-11 15:00:00,142.5,144.44,142.39,143.64
2022-02-11 16:00:00,143.99,144.09,141.62,142.12
2022-02-11 17:00:00,142.09,142.58,140.34,140.48
2022-02-11 18:00:00,140.57,141.01,135.35,135.91
2022-02-11 19:00:00,136.02,136.6,129.85,132.21
2022-02-11 20:00:00,131.9,132.65,125.9,130.11
2022-02-11 21:00:00,130.41,132.27,128.51,130.16
2022-02-11 22:00:00,130.19,130.71,125.7,125.7
2022-02-11 23:00:00,125.69,130.3,125.29,129.51
2022-02-12 00:00:00,129.44,130.19,127.6,128.16
2022-02-12 01:00:00,128.15,134.21,128.15,133.15
2022-02-12 02:00:00,132.74,133.92,132.49,133.65
2022-02-12 03:00:00,133.8,134.29,130.76,131.06
2022-02-12 04:00:00,131.06,131.68,129.77,129.81
2022-02-12 05:00:00,130.07,130.08,128.07,128.47
2022-02-12 06:00:00,128.64,129.07,124.89,126.69
2022-02-12 07:00:00,126.64,128.05,125.68,126.67
2022-02-12 08:00:00,126.51,130.33,126.51,129.93
2022-02-12 09:00:00,129.87,130.33,128.42,129.09
2022-02-12 10:00:00,129.09,130.41,129.09,130.12
2022-02-12 11:00:00,129.94,131.27,128.9,131.08
2022-02-12 12:00:00,131.19,131.34,129.69,129.84
2022-02-12 13:00:00,129.65,131.06,129.28,129.43
2022-02-12 14:00:00,129.66,129.66,126.9,128.97
2022-02-12 15:00:00,129.21,129.37,125.7,126.88
2022-02-12 16:00:00,127.11,133.86,126.06,133.1
2022-02-12 17:00:00,133.41,135.56,131.17,132.87
2022-02-12 18:00:00,133.02,136.59,133.02,135.76
2022-02-12 19:00:00,135.79,137.97,132.27,134.01
2022-02-12 20:00:00,133.75,137.6,133.72,134.61
2022-02-12 21:00:00,134.2,134.51,129.65,130.67
2022-02-12 22:00:00,130.84,132.45,130.65,131.9
2022-02-12 23:00:00,132.2,133.88,130.42,133.7
2022-02-13 00:00:00,133.88,136.05,133.05,133.72
2022-02-13 01:00:00,133.53,134.75,132.61,132.96
2022-02-13 02:00:00,133.07,133.46,132.2,132.27
2022-02-13 03:00:00,132.26,132.59,131.34,132.3
2022-02-13 04:00:00,132.36,132.77,129.77,130.32
2022-02-13 05:00:00,130.17,130.6,129.22,129.33
2022-02-13 06:00:00,129.55,130.82,129.27,130.79
2022-02-13 07:00:00,130.78,130.94,130.09,130.36
2022-02-13 08:00:00,130.36,130.83,129.79,130.44
2022-02-13 09:00:00,130.44,130.44,129.19,129.29
2022-02-13 10:00:00,129.47,130.21,128.64,129.26
2022-02-13 11:00:00,129.37,129.38,127.96,127.96
2022-02-13 12:00:00,128.02,128.26,127.57,127.73
2022-02-13 13:00:00,127.81,128.21,127.52,128.04
2022-02-13 14:00:00,127.97,128.29,126.37,127.89
2022-02-13 15:00:00,127.69,128.13,126.78,127.2
2022-02-13 16:00:00,127.07,127.1,124.65,125.57
2022-02-13 17:00:00,125.63,126.62,123.09,125.31
2022-02-13 18:00:00,125.3,125.73,122.22,122.22
2022-02-13 19:00:00,122.22,124.18,122.22,122.89
2022-02-13 20:00:00,122.89,123.86,121.94,123.03
2022-02-13 21:00:00,123.04,123.09,121.4,122.92
2022-02-13 22:00:00,122.75,123.5,122.36,122.52
2022-02-13 23:00:00,122.71,122.75,121.68,121.97
2022-02-14 00:00:00,121.97,122.34,121.52,121.88
2022-02-14 01:00:00,121.73,121.93,119.82,120.38
2022-02-14 02:00:00,120.38,121.02,118.92,119.17
2022-02-14 03:00:00,119.14,120.51,118.43,120.33
2022-02-14 04:00:00,120.4,120.46,118.31,118.48
2022-02-14 05:00:00,118.51,119.0,116.41,116.47
2022-02-14 06:00:00,116.57,117.36,115.71,117.11
2022-02-14 07:00:00,117.06,121.44,117.06,121.19
2022-02-14 08:00:00,121.33,122.91,118.92,119.0
2022-02-14 09:00:00,118.87,119.41,117.13,117.46
2022-02-14 10:00:00,117.12,118.83,116.8,118.83
2022-02-14 11:00:00,118.92,119.19,118.49,118.54
2022-02-14 12:00:00,118.5,124.13,117.99,123.24
2022-02-14 13:00:00,123.42,124.11,122.49,123.76
2022-02-14 14:00:00,123.86,127.79,123.2,123.95
2022-02-14 15:00:00,124.04,124.05,122.87,123.57
2022-02-14 16:00:00,123.57,126.61,123.27,125.05
2022-02-14 17:00:00,125.0,125.37,123.3,123.34
2022-02-14 18:00:00,123.47,123.47,120.74,120.85
2022-02-14 19:00:00,120.82,121.17,117.11,118.83
2022-02-14 20:00:00,118.88,121.34,118.32,121.31
2022-02-14 21:00:00,121.15,122.91,121.03,122.18
2022-02-14 22:00:00,122.36,123.23,121.9,122.05
2022-02-14 23:00:00,121.89,122.53,121.15,121.34
2022-02-15 00:00:00,121.45,121.87,120.08,120.56
2022-02-15 01:00:00,120.57,125.61,120.36,125.61
2022-02-15 02:00:00,125.42,128.7,125.22,127.29
2022-02-15 03:00:00,127.64,129.54,127.06,128.92
2022-02-15 04:00:00,128.94,129.41,126.95,127.2
2022-02-15 05:00:00,127.23,128.03,126.99,127.23
2022-02-15 06:00:00,127.18,128.18,127.11,127.27
2022-02-15 07:00:00,127.14,128.25,126.94,127.27
2022-02-15 08:00:00,127.45,130.21,127.32,129.91
2022-02-15 09:00:00,129.91,132.86,129.34,132.68
2022-02-15 10:00:00,132.68,133.31,131.02,133.3
2022-02-15 11:00:00,133.3,133.31,130.65,131.92
2022-02-15 12:00:00,131.84,133.46,131.57,132.01
2022-02-15 13:00:00,132.18,133.7,131.49,132.04
2022-02-15 14:00:00,132.27,133.47,131.57,131.61
2022-02-15 15:00:00,131.48,131.59,130.31,131.44
2022-02-15 16:00:00,131.31,131.85,129.76,130.39
2022-02-15 17:00:00,130.31,130.86,129.34,129.46
2022-02-15 18:00:00,129.51,131.19,129.25,131.1
2022-02-15 19:00:00,131.06,132.02,130.51,130.82
2022-02-15 20:00:00,130.8,132.4,130.23,132.32
2022-02-15 21:00:00,132.17,132.87,131.69,131.93
2022-02-15 22:00:00,131.93,133.04,131.93,132.54
2022-02-15 23:00:00,132.72,133.19,132.27,132.71
2022-02-16 00:00:00,132.6,132.8,130.08,130.69
2022-02-16 01:00:00,130.62,130.62,127.82,127.91
2022-02-16 02:00:00,127.88,129.34,127.53,129.2
2022-02-16 03:00:00,129.19,129.74,126.64,128.02
2022-02-16 04:00:00,127.96,127.96,126.25,126.89
2022-02-16 05:00:00,126.89,127.45,126.01,127.18
2022-02-16 06:00:00,127.23,128.31,127.17,128.23
2022-02-16 07:00:00,128.23,130.97,127.95,130.97
2022-02-16 08:00:00,130.99,134.88,130.59,133.43
2022-02-16 09:00:00,133.34,134.25,131.34,131.34
2022-02-16 10:00:00,131.36,131.86,130.05,130.42
2022-02-16 11:00:00,130.4,131.18,129.87,130.13
2022-02-16 12:00:00,130.01,130.62,129.06,130.01
2022-02-16 13:00:00,129.82,130.16,126.12,126.63
2022-02-16 14:00:00,126.77,127.74,125.35,126.18
2022-02-16 15:00:00,126.1,127.43,126.1,127.42
2022-02-16 16:00:00,127.17,127.51,126.21,126.96
2022-02-16 17:00:00,126.96,127.77,126.96,127.61
2022-02-16 18:00:00,127.6,130.29,127.41,130.15
2022-02-16 19:00:00,130.24,132.93,129.68,131.44
2022-02-16 20:00:00,131.37,132.69,129.48,129.72
2022-02-16 21:00:00,129.56,130.05,128.35,128.65
2022-02-16 22:00:00,128.63,130.82,128.51,130.81
2022-02-16 23:00:00,130.66,132.13,129.25,129.55
2022-02-17 00:00:00,129.4,130.81,129.29,130.4
2022-02-17 01:00:00,130.52,132.13,130.4,131.88
2022-02-17 02:00:00,132.02,132.66,130.57,132.0
2022-02-17 03:00:00,131.95,132.1,129.31,129.47
2022-02-17 04:00:00,129.31,131.22,128.0,129.56
2022-02-17 05:00:00,129.33,131.78,129.04,129.28
2022-02-17 06:00:00,129.04,130.76,129.03,129.88
2022-02-17 07:00:00,129.94,130.81,129.44,130.81
2022-02-17 08:00:00,130.78,131.29,128.0,128.52
2022-02-17 09:00:00,128.51,128.77,126.62,127.35
2022-02-17 10:00:00,127.15,127.79,125.75,126.22
2022-02-17 11:00:00,125.88,126.62,125.81,126.15
2022-02-17 12:00:00,126.44,128.23,126.44,127.34
2022-02-17 13:00:00,127.36,127.76,124.09,124.31
2022-02-17 14:00:00,124.44,127.04,122.2,122.23
2022-02-17 15:00:00,122.22,124.48,121.37,123.31
2022-02-17 16:00:00,123.29,125.49,121.75,123.72
2022-02-17 17:00:00,123.72,123.72,121.71,122.43
2022-02-17 18:00:00,122.27,122.94,118.02,120.32
2022-02-17 19:00:00,120.15,120.86,119.16,120.86
2022-02-17 20:00:00,120.79,120.8,118.83,119.12
2022-02-17 21:00:00,119.08,119.57,115.71,118.38
2022-02-17 22:00:00,118.27,119.25,117.48,119.25
2022-02-17 23:00:00,119.24,120.39,118.59,119.39
2022-02-18 00:00:00,119.19,120.18,117.91,119.58
2022-02-18 01:00:00,119.66,122.56,118.79,121.25
2022-02-18 02:00:00,121.29,122.28,120.99,122.2
2022-02-18 03:00:00,122.1,122.28,120.14,120.98
2022-02-18 04:00:00,121.11,121.19,118.85,118.87
2022-02-18 05:00:00,118.99,119.49,118.72,119.14
2022-02-18 06:00:00,119.15,121.16,119.15,120.74
2022-02-18 07:00:00,120.66,121.4,119.41,119.41
2022-02-18 08:00:00,119.87,121.12,119.34,120.9
2022-02-18 09:00:00,121.01,121.2,120.42,120.94
2022-02-18 10:00:00,120.94,121.2,119.74,120.25
2022-02-18 11:00:00,120.32,120.34,116.98,117.46
2022-02-18 12:00:00,117.61,119.41,117.18,119.1
2022-02-18 13:00:00,118.97,119.13,116.57,117.85
2022-02-18 14:00:00,117.73,118.19,112.12,117.81
2022-02-18 15:00:00,117.83,118.95,112.76,113.34
2022-02-18 16:00:00,113.24,115.05,111.2,113.58
2022-02-18 17:00:00,113.63,114.75,112.79,113.97
2022-02-18 18:00:00,114.11,115.3,113.04,115.18
2022-02-18 19:00:00,115.24,116.89,114.9,116.78
2022-02-18 20:00:00,116.89,116.94,113.85,113.87
2022-02-18 21:00:00,114.13,115.4,113.8,114.97
2022-02-18 22:00:00,114.88,114.88,113.43,114.01
2022-02-18 23:00:00,114.0,114.33,113.5,113.58
2022-02-19 00:00:00,113.49,114.76,113.36,114.61
2022-02-19 01:00:00,114.66,114.91,114.11,114.67
2022-02-19 02:00:00,114.67,114.74,113.47,114.21
2022-02-19 03:00:00,114.21,114.74,113.31,113.59
2022-02-19 04:00:00,113.61,114.35,113.42,114.28
2022-02-19 05:00:00,114.2,114.76,113.44,113.59
2022-02-19 06:00:00,113.75,114.05,113.21,113.59
2022-02-19 07:00:00,113.66,114.11,113.57,113.72
2022-02-19 08:00:00,113.72,114.55,112.55,112.55
2022-02-19 09:00:00,112.64,112.97,112.0,112.3
2022-02-19 10:00:00,112.17,112.37,110.0,111.44
2022-02-19 11:00:00,111.56,111.83,107.34,107.99
2022-02-19 12:00:00,108.0,110.87,107.77,110.18
2022-02-19 13:00:00,110.29,111.79,109.12,109.66
2022-02-19 14:00:00,109.74,110.11,108.75,109.87
2022-02-19 15:00:00,109.94,111.14,109.31,110.9
2022-02-19 16:00:00,110.95,114.36,110.63,111.71
2022-02-19 17:00:00,111.7,112.12,109.96,111.07
2022-02-19 18:00:00,111.15,111.38,110.49,110.76
2022-02-19 19:00:00,110.76,110.76,109.45,109.68
2022-02-19 20:00:00,109.77,110.65,109.77,110.57
2022-02-19 21:00:00,110.5,111.1,109.13,109.52
2022-02-19 22:00:00,109.37,110.02,109.16,109.77
2022-02-19 23:00:00,109.77,110.92,109.47,110.62
2022-02-20 00:00:00,110.71,110.86,109.24,109.33
2022-02-20 01:00:00,109.59,110.0,108.45,109.94
2022-02-20 02:00:00,109.79,110.94,109.28,109.68
2022-02-20 03:00:00,109.69,109.69,108.21,108.42
2022-02-20 04:00:00,108.6,109.0,106.84,107.51
2022-02-20 05:00:00,107.51,107.66,105.56,105.79
2022-02-20 06:00:00,105.65,105.86,102.77,103.24
2022-02-20 07:00:00,103.23,104.32,102.75,103.86
2022-02-20 08:00:00,103.86,104.07,101.97,102.47
2022-02-20 09:00:00,102.65,106.3,102.26,105.6
2022-02-20 10:00:00,105.99,107.7,105.55,105.62
2022-02-20 11:00:00,105.7,108.38,105.34,108.38
2022-02-20 12:00:00,108.38,109.95,104.58,104.87
2022-02-20 13:00:00,104.97,107.04,104.83,104.83
2022-02-20 14:00:00,104.96,105.58,103.45,104.5
2022-02-20 15:00:00,104.51,105.11,103.8,105.0
2022-02-20 16:00:00,104.9,106.48,104.66,105.81
2022-02-20 17:00:00,105.56,106.48,105.2,105.75
2022-02-20 18:00:00,105.75,107.41,105.42,107.28
2022-02-20 19:00:00,107.26,107.64,106.51,107.39
2022-02-20 20:00:00,107.39,108.08,106.83,108.05
2022-02-20 21:00:00,108.05,108.11,105.83,106.63
2022-02-20 22:00:00,106.72,107.87,106.38,107.49
2022-02-20 23:00:00,107.6,109.31,107.52,107.96
2022-02-21 00:00:00,107.88,111.58,107.28,111.57
2022-02-21 01:00:00,111.58,121.83,110.3,119.69
2022-02-21 02:00:00,119.54,120.14,115.71,118.74
2022-02-21 03:00:00,118.73,123.7,115.98,119.64
2022-02-21 04:00:00,119.65,120.47,117.32,119.35
2022-02-21 05:00:00,119.34,125.0,118.51,122.4
2022-02-21 06:00:00,122.58,127.88,121.52,124.48
2022-02-21 07:00:00,124.58,129.42,124.15,127.67
2022-02-21 08:00:00,127.58,127.88,123.8,124.34
2022-02-21 09:00:00,124.11,125.65,120.77,123.39
2022-02-21 10:00:00,123.32,124.37,119.47,119.69
2022-02-21 11:00:00,119.5,121.65,115.69,116.31
2022-02-21 12:00:00,116.31,118.11,114.04,114.77
2022-02-21 13:00:00,114.75,115.05,111.36,112.58
2022-02-21 14:00:00,112.54,118.63,111.97,117.86
2022-02-21 15:00:00,117.61,123.74,117.61,120.05
2022-02-21 16:00:00,120.07,121.25,116.72,117.8
2022-02-21 17:00:00,117.81,118.86,114.65,115.62
2022-02-21 18:00:00,115.9,116.89,110.36,113.03
2022-02-21 19:00:00,112.88,115.59,110.77,115.08
2022-02-21 20:00:00,115.07,115.76,112.71,114.19
2022-02-21 21:00:00,113.81,114.19,107.65,107.99
2022-02-21 22:00:00,107.63,111.41,106.98,109.5
2022-02-21 23:00:00,109.46,110.02,105.04,106.88
2022-02-22 00:00:00,106.88,109.82,106.04,107.86
2022-02-22 01:00:00,108.06,108.24,105.16,106.84
2022-02-22 02:00:00,106.83,109.2,106.06,108.29
2022-02-22 03:00:00,108.03,108.03,103.09,104.49
2022-02-22 04:00:00,104.36,105.65,101.58,101.79
2022-02-22 05:00:00,101.94,105.84,100.01,102.46
2022-02-22 06:00:00,102.5,104.54,101.99,103.44
2022-02-22 07:00:00,103.55,104.87,102.21,103.03
2022-02-22 08:00:00,103.1,106.15,102.93,106.02
2022-02-22 09:00:00,105.89,106.02,104.15,104.76
2022-02-22 10:00:00,104.84,111.46,104.07,110.48
2022-02-22 11:00:00,110.13,112.04,107.89,109.23
2022-02-22 12:00:00,109.1,110.9,107.12,109.08
2022-02-22 13:00:00,108.98,109.5,107.44,108.85
2022-02-22 14:00:00,108.85,114.72,107.37,112.83
2022-02-22 15:00:00,112.7,113.49,110.16,110.53
2022-02-22 16:00:00,110.38,111.02,107.54,108.72
2022-02-22 17:00:00,108.78,109.43,107.89,109.18
2022-02-22 18:00:00,109.19,110.1,107.89,107.95
2022-02-22 19:00:00,108.04,110.44,107.23,109.32
2022-02-22 20:00:00,109.81,112.27,109.36,110.7
2022-02-22 21:00:00,110.86,111.98,110.21,110.58
2022-02-22 22:00:00,110.48,114.32,110.38,113.91
2022-02-22 23:00:00,113.97,118.46,113.04,115.85
2022-02-23 00:00:00,116.11,120.0,115.86,117.33
2022-02-23 01:00:00,117.69,117.69,113.63,114.88
2022-02-23 02:00:00,114.88,117.26,113.36,114.13
2022-02-23 03:00:00,113.99,115.04,113.73,114.45
2022-02-23 04:00:00,114.37,116.75,114.31,115.91
2022-02-23 05:00:00,115.91,116.78,114.59,115.08
2022-02-23 06:00:00,115.16,115.69,113.69,113.73
2022-02-23 07:00:00,113.81,115.25,113.81,115.25
2022-02-23 08:00:00,115.27,117.46,114.8,117.22
2022-02-23 09:00:00,117.22,120.56,117.14,119.2
2022-02-23 10:00:00,119.19,119.19,117.62,118.49
2022-02-23 11:00:00,118.48,119.28,117.8,118.51
2022-02-23 12:00:00,118.5,119.26,118.07,119.06
2022-02-23 13:00:00,119.17,119.56,118.15,118.75
2022-02-23 14:00:00,118.72,118.72,115.79,115.79
2022-02-23 15:00:00,115.98,115.99,113.79,115.08
2022-02-23 16:00:00,115.06,115.06,112.79,113.98
2022-02-23 17:00:00,114.09,115.54,112.39,113.01
2022-02-23 18:00:00,112.99,113.71,111.17,113.13
2022-02-23 19:00:00,113.01,113.37,109.99,111.25
2022-02-23 20:00:00,111.25,111.31,108.58,109.47
2022-02-23 21:00:00,109.71,110.96,109.3,110.1
2022-02-23 22:00:00,110.11,110.51,108.0,109.04
2022-02-23 23:00:00,109.25,109.77,108.05,108.74
2022-02-24 00:00:00,108.68,109.37,105.91,106.32
2022-02-24 01:00:00,106.32,108.18,105.87,108.18
2022-02-24 02:00:00,108.22,109.12,104.83,104.83
2022-02-24 03:00:00,104.84,105.8,100.18,100.87
2022-02-24 04:00:00,100.64,102.87,97.98,101.94
2022-02-24 05:00:00,101.95,102.19,92.6,95.29
2022-02-24 06:00:00,95.3,97.9,94.86,97.23
2022-02-24 07:00:00,97.11,99.65,93.64,97.16
2022-02-24 08:00:00,97.17,101.25,96.75,98.55
2022-02-24 09:00:00,98.66,100.48,97.86,99.0
2022-02-24 10:00:00,99.0,99.54,96.54,97.69
2022-02-24 11:00:00,97.54,101.46,96.44,99.63
2022-02-24 12:00:00,99.45,99.45,96.73,97.0
2022-02-24 13:00:00,97.28,100.49,96.61,99.89
2022-02-24 14:00:00,99.96,101.21,98.68,100.92
2022-02-24 15:00:00,100.88,104.96,100.03,104.47
2022-02-24 16:00:00,104.63,107.71,102.96,104.71
2022-02-24 17:00:00,104.65,104.71,102.19,102.61
2022-02-24 18:00:00,102.62,108.31,102.61,106.05
2022-02-24 19:00:00,106.2,109.96,105.72,109.18
2022-02-24 20:00:00,109.17,114.41,108.02,109.08
2022-02-24 21:00:00,109.1,110.18,107.86,109.93
2022-02-24 22:00:00,109.74,110.23,105.15,105.16
2022-02-24 23:00:00,105.17,109.5,105.12,108.77
2022-02-25 00:00:00,108.97,110.0,108.12,108.27
2022-02-25 01:00:00,108.14,111.49,107.6,108.28
2022-02-25 02:00:00,108.28,109.38,107.42,109.11
2022-02-25 03:00:00,108.96,109.85,108.0,109.44
2022-02-25 04:00:00,109.44,109.8,108.23,108.55
2022-02-25 05:00:00,108.39,108.39,105.97,106.31
2022-02-25 06:00:00,106.35,108.25,105.84,107.77
2022-02-25 07:00:00,108.0,108.35,106.35,106.59
2022-02-25 08:00:00,106.45,106.56,104.95,106.42
2022-02-25 09:00:00,106.35,107.22,104.06,107.2
2022-02-25 10:00:00,107.23,107.5,106.02,106.52
2022-02-25 11:00:00,106.49,108.31,105.82,107.92
2022-02-25 12:00:00,107.93,109.68,107.93,109.63
2022-02-25 13:00:00,109.46,110.97,108.97,108.97
2022-02-25 14:00:00,108.94,111.18,108.37,109.65
2022-02-25 15:00:00,109.54,110.52,108.24,110.23
2022-02-25 16:00:00,109.98,111.94,109.97,110.98
2022-02-25 17:00:00,110.99,112.02,109.95,112.01
2022-02-25 18:00:00,112.01,112.03,109.21,110.69
2022-02-25 19:00:00,110.57,111.75,109.94,110.62
2022-02-25 20:00:00,110.84,114.0,110.62,112.85
2022-02-25 21:00:00,112.85,113.01,111.69,112.27
2022-02-25 22:00:00,112.22,113.75,111.5,113.63
2022-02-25 23:00:00,113.54,114.33,112.08,112.52
2022-02-26 00:00:00,112.8,116.13,112.55,115.09
2022-02-26 01:00:00,115.2,115.76,113.52,114.31
2022-02-26 02:00:00,113.94,115.53,113.92,114.75
2022-02-26 03:00:00,114.58,114.73,112.13,112.13
2022-02-26 04:00:00,112.13,112.51,111.38,111.78
2022-02-26 05:00:00,111.68,112.42,110.63,111.74
2022-02-26 06:00:00,111.74,114.16,111.35,113.28
2022-02-26 07:00:00,113.47,113.69,111.68,113.02
2022-02-26 08:00:00,112.89,114.48,111.34,111.52
2022-02-26 09:00:00,111.63,112.1,110.23,110.89
2022-02-26 10:00:00,111.02,111.86,110.8,111.11
2022-02-26 11:00:00,111.07,111.76,110.57,110.62
2022-02-26 12:00:00,110.88,110.93,110.03,110.69
2022-02-26 13:00:00,110.93,111.37,110.43,111.12
2022-02-26 14:00:00,111.18,112.6,110.95,111.42
2022-02-26 15:00:00,111.42,112.24,111.18,111.36
2022-02-26 16:00:00,111.37,112.23,111.33,111.7
2022-02-26 17:00:00,111.7,112.68,111.57,112.68
2022-02-26 18:00:00,112.61,112.68,110.37,112.09
2022-02-26 19:00:00,112.24,112.4,111.5,111.84
2022-02-26 20:00:00,111.84,112.49,111.64,112.33
2022-02-26 21:00:00,112.33,113.22,112.04,112.93
2022-02-26 22:00:00,112.97,113.26,112.01,112.07
2022-02-26 23:00:00,112.03,112.17,110.12,110.81
2022-02-27 00:00:00,110.88,110.99,108.29,108.57
2022-02-27 01:00:00,108.55,108.66,104.16,104.28
2022-02-27 02:00:00,104.15,107.24,103.92,106.68
2022-02-27 03:00:00,106.71,107.75,106.71,107.29
2022-02-27 04:00:00,107.22,107.41,105.74,105.76
2022-02-27 05:00:00,105.89,107.43,105.85,107.34
2022-02-27 06:00:00,107.44,109.37,107.36,109.37
2022-02-27 07:00:00,109.37,110.47,109.37,110.06
2022-02-27 08:00:00,110.06,111.1,109.48,110.46
2022-02-27 09:00:00,110.61,112.02,109.98,111.45
2022-02-27 10:00:00,111.31,112.21,110.47,111.97
2022-02-27 11:00:00,111.97,112.16,111.09,111.4
2022-02-27 12:00:00,111.38,112.62,110.87,112.41
2022-02-27 13:00:00,112.25,112.25,106.75,109.45
2022-02-27 14:00:00,109.64,109.75,107.48,108.51
2022-02-27 15:00:00,108.63,110.21,107.95,109.73
2022-02-27 16:00:00,109.67,109.79,108.57,109.02
2022-02-27 17:00:00,109.02,109.4,108.36,108.92
2022-02-27 18:00:00,109.0,109.0,107.74,107.84
2022-02-27 19:00:00,107.99,108.32,102.55,102.55
2022-02-27 20:00:00,102.72,108.39,102.2,106.21
2022-02-27 21:00:00,106.7,106.83,103.05,105.81
2022-02-27 22:00:00,105.85,107.09,105.63,106.51
2022-02-27 23:00:00,106.32,106.53,104.85,105.92
2022-02-28 00:00:00,105.77,106.7,105.2,105.93
2022-02-28 01:00:00,106.15,107.15,105.97,106.5
2022-02-28 02:00:00,106.29,106.8,105.12,106.65
2022-02-28 03:00:00,106.68,106.96,105.78,106.13
2022-02-28 04:00:00,106.42,106.89,105.92,106.16
2022-02-28 05:00:00,106.15,106.88,106.02,106.3
2022-02-28 06:00:00,106.23,106.87,104.21,106.06
2022-02-28 07:00:00,105.96,108.05,105.71,107.3
2022-02-28 08:00:00,107.4,108.23,106.63,107.23
2022-02-28 09:00:00,107.0,107.81,106.45,106.45
2022-02-28 10:00:00,106.43,106.87,106.21,106.77
2022-02-28 11:00:00,106.69,106.97,105.77,106.79
2022-02-28 12:00:00,106.87,107.3,105.48,105.71
2022-02-28 13:00:00,105.7,106.29,101.4,102.52
2022-02-28 14:00:00,102.63,107.69,102.08,107.69
2022-02-28 15:00:00,107.63,113.04,106.27,112.92
2022-02-28 16:00:00,113.03,114.14,110.58,111.56
2022-02-28 17:00:00,111.27,111.96,110.01,111.96
2022-02-28 18:00:00,112.01,112.59,111.08,111.61
2022-02-28 19:00:00,111.59,111.89,110.65,111.58
2022-02-28 20:00:00,111.59,113.13,111.02,112.67
2022-02-28 21:00:00,112.83,112.84,111.42,111.71
2022-02-28 22:00:00,111.6,116.0,111.49,114.13
2022-02-28 23:00:00,114.07,116.0,114.0,115.74
2022-03-01 00:00:00,115.9,122.51,115.74,122.18
2022-03-01 01:00:00,122.19,123.66,117.86,118.52
2022-03-01 02:00:00,118.71,118.97,116.69,118.79
2022-03-01 03:00:00,118.53,118.69,114.84,115.45
2022-03-01 04:00:00,115.55,119.95,113.8,117.03
2022-03-01 05:00:00,117.13,117.13,114.15,115.16
2022-03-01 06:00:00,114.97,116.83,113.93,116.83
2022-03-01 07:00:00,116.83,118.85,116.77,118.67
2022-03-01 08:00:00,118.57,119.24,117.29,118.7
2022-03-01 09:00:00,118.49,119.07,117.03,118.05
2022-03-01 10:00:00,118.51,118.6,116.15,117.58
2022-03-01 11:00:00,117.48,118.41,115.86,116.83
2022-03-01 12:00:00,116.82,119.4,116.27,119.14
2022-03-01 13:00:00,119.08,119.99,118.33,119.5
2022-03-01 14:00:00,119.33,120.49,116.39,117.55
2022-03-01 15:00:00,117.02,117.2,114.93,116.45
2022-03-01 16:00:00,116.46,117.61,115.31,115.64
2022-03-01 17:00:00,115.62,116.3,114.84,115.64
2022-03-01 18:00:00,115.54,116.46,114.47,115.98
2022-03-01 19:00:00,115.86,116.57,115.38,115.47
2022-03-01 20:00:00,115.59,118.39,115.59,118.23
