datetime,SFPBUSD_open,SFPBUSD_high,SFPBUSD_low,SFPBUSD_close
2022-01-22 05:00:00,0.6822,0.7119,0.638,0.7029
2022-01-22 06:00:00,0.7068,0.7136,0.6879,0.7064
2022-01-22 07:00:00,0.7066,0.7342,0.7026,0.73
2022-01-22 08:00:00,0.7274,0.7428,0.7205,0.7271
2022-01-22 09:00:00,0.7266,0.7271,0.705,0.7055
2022-01-22 10:00:00,0.7091,0.7115,0.6952,0.6984
2022-01-22 11:00:00,0.6981,0.7268,0.6894,0.707
2022-01-22 12:00:00,0.7116,0.7159,0.6935,0.6971
2022-01-22 13:00:00,0.6994,0.7062,0.6865,0.6883
2022-01-22 14:00:00,0.6881,0.7055,0.684,0.6951
2022-01-22 15:00:00,0.6977,0.7324,0.6924,0.7255
2022-01-22 16:00:00,0.7255,0.7348,0.7191,0.7301
2022-01-22 17:00:00,0.7262,0.7277,0.707,0.7113
2022-01-22 18:00:00,0.7132,0.7259,0.7127,0.7256
2022-01-22 19:00:00,0.7262,0.7444,0.7191,0.7422
2022-01-22 20:00:00,0.7439,0.7467,0.7365,0.7375
2022-01-22 21:00:00,0.7354,0.7357,0.7176,0.7195
2022-01-22 22:00:00,0.7197,0.733,0.7179,0.7313
2022-01-22 23:00:00,0.729,0.7432,0.7278,0.7375
2022-01-23 00:00:00,0.7364,0.7475,0.7265,0.747
2022-01-23 01:00:00,0.7479,0.7479,0.7379,0.7418
2022-01-23 02:00:00,0.7414,0.7529,0.7406,0.7514
2022-01-23 03:00:00,0.7505,0.76,0.7479,0.7579
2022-01-23 04:00:00,0.7606,0.7706,0.7571,0.7628
2022-01-23 05:00:00,0.7628,0.7638,0.7541,0.7627
2022-01-23 06:00:00,0.7621,0.7621,0.7439,0.7497
2022-01-23 07:00:00,0.749,0.7522,0.7421,0.7511
2022-01-23 08:00:00,0.7501,0.7681,0.7492,0.7655
2022-01-23 09:00:00,0.7662,0.7775,0.7281,0.741
2022-01-23 10:00:00,0.743,0.7471,0.7232,0.7333
2022-01-23 11:00:00,0.7345,0.7425,0.7266,0.731
2022-01-23 12:00:00,0.7295,0.7358,0.7288,0.7299
2022-01-23 13:00:00,0.7291,0.7341,0.7133,0.7166
2022-01-23 14:00:00,0.7162,0.7228,0.706,0.7115
2022-01-23 15:00:00,0.7159,0.7304,0.7123,0.716
2022-01-23 16:00:00,0.7154,0.7227,0.7085,0.713
2022-01-23 17:00:00,0.7115,0.7171,0.7067,0.7133
2022-01-23 18:00:00,0.7159,0.75,0.712,0.7477
2022-01-23 19:00:00,0.7465,0.7465,0.731,0.7327
2022-01-23 20:00:00,0.7356,0.7373,0.7263,0.7274
2022-01-23 21:00:00,0.7271,0.7274,0.7131,0.7132
2022-01-23 22:00:00,0.713,0.7183,0.713,0.7159
2022-01-23 23:00:00,0.7187,0.7199,0.7069,0.7098
2022-01-24 00:00:00,0.7083,0.7093,0.6984,0.7083
2022-01-24 01:00:00,0.7065,0.7145,0.7005,0.7078
2022-01-24 02:00:00,0.708,0.7113,0.6962,0.6994
2022-01-24 03:00:00,0.6997,0.7126,0.6938,0.6972
2022-01-24 04:00:00,0.699,0.7002,0.676,0.6815
2022-01-24 05:00:00,0.683,0.6831,0.6549,0.6549
2022-01-24 06:00:00,0.654,0.6765,0.6518,0.6642
2022-01-24 07:00:00,0.6609,0.6697,0.6465,0.6512
2022-01-24 08:00:00,0.6548,0.6694,0.6493,0.6577
2022-01-24 09:00:00,0.6579,0.6859,0.6509,0.6679
2022-01-24 10:00:00,0.6713,0.6878,0.652,0.6824
2022-01-24 11:00:00,0.6824,0.6918,0.6722,0.6808
2022-01-24 12:00:00,0.6807,0.7043,0.6718,0.6994
2022-01-24 13:00:00,0.6991,0.7127,0.6959,0.7063
2022-01-24 14:00:00,0.7064,0.7106,0.6997,0.7077
2022-01-24 15:00:00,0.7077,0.7335,0.7063,0.7269
2022-01-24 16:00:00,0.7265,0.7304,0.7182,0.7242
2022-01-24 17:00:00,0.7242,0.7259,0.715,0.722
2022-01-24 18:00:00,0.7208,0.7296,0.7208,0.726
2022-01-24 19:00:00,0.7241,0.7247,0.714,0.714
2022-01-24 20:00:00,0.7182,0.7233,0.7129,0.7129
2022-01-24 21:00:00,0.7163,0.7245,0.7158,0.7224
2022-01-24 22:00:00,0.7218,0.7528,0.7166,0.7283
2022-01-24 23:00:00,0.7302,0.733,0.719,0.719
2022-01-25 00:00:00,0.7221,0.7281,0.7177,0.7229
2022-01-25 01:00:00,0.723,0.7292,0.717,0.7222
2022-01-25 02:00:00,0.7224,0.7371,0.7186,0.7371
2022-01-25 03:00:00,0.737,0.7551,0.737,0.7516
2022-01-25 04:00:00,0.7462,0.7579,0.7455,0.7549
2022-01-25 05:00:00,0.7549,0.7687,0.7509,0.7544
2022-01-25 06:00:00,0.7531,0.7642,0.752,0.756
2022-01-25 07:00:00,0.7569,0.7585,0.75,0.7507
2022-01-25 08:00:00,0.7522,0.7559,0.7433,0.7446
2022-01-25 09:00:00,0.7454,0.7617,0.7426,0.746
2022-01-25 10:00:00,0.7486,0.755,0.735,0.7456
2022-01-25 11:00:00,0.745,0.7549,0.7448,0.7503
2022-01-25 12:00:00,0.7531,0.7613,0.753,0.7576
2022-01-25 13:00:00,0.7586,0.7688,0.7574,0.7686
2022-01-25 14:00:00,0.7683,0.7704,0.7624,0.7671
2022-01-25 15:00:00,0.7633,0.7677,0.7562,0.7593
2022-01-25 16:00:00,0.7576,0.7628,0.7503,0.7543
2022-01-25 17:00:00,0.7608,0.7637,0.75,0.76
2022-01-25 18:00:00,0.7683,0.7725,0.7649,0.7683
2022-01-25 19:00:00,0.7628,0.769,0.7534,0.7569
2022-01-25 20:00:00,0.759,0.7662,0.7555,0.7662
2022-01-25 21:00:00,0.7669,0.7678,0.7627,0.7631
2022-01-25 22:00:00,0.7657,0.7754,0.7657,0.7699
2022-01-25 23:00:00,0.7719,0.7824,0.7705,0.7812
2022-01-26 00:00:00,0.7793,0.7795,0.7719,0.7757
2022-01-26 01:00:00,0.7766,0.7797,0.7673,0.7698
2022-01-26 02:00:00,0.7695,0.776,0.7656,0.7748
2022-01-26 03:00:00,0.7766,0.7885,0.7766,0.7879
2022-01-26 04:00:00,0.7861,0.7903,0.7828,0.788
2022-01-26 05:00:00,0.7867,0.7956,0.785,0.7904
2022-01-26 06:00:00,0.794,0.7971,0.7861,0.7911
2022-01-26 07:00:00,0.7886,0.7911,0.7847,0.785
2022-01-26 08:00:00,0.7868,0.7988,0.7864,0.7981
2022-01-26 09:00:00,0.7988,0.806,0.7954,0.7995
2022-01-26 10:00:00,0.8037,0.8037,0.7865,0.7889
2022-01-26 11:00:00,0.7909,0.7983,0.79,0.793
2022-01-26 12:00:00,0.7942,0.7964,0.7866,0.7866
2022-01-26 13:00:00,0.7859,0.7914,0.7654,0.7894
2022-01-26 14:00:00,0.789,0.8307,0.787,0.7976
2022-01-26 15:00:00,0.798,0.798,0.7597,0.7711
2022-01-26 16:00:00,0.77,0.7756,0.754,0.755
2022-01-26 17:00:00,0.7535,0.7669,0.7526,0.7655
2022-01-26 18:00:00,0.7649,0.7767,0.7627,0.7694
2022-01-26 19:00:00,0.7691,0.7724,0.7644,0.7724
2022-01-26 20:00:00,0.7687,0.7687,0.7374,0.7377
2022-01-26 21:00:00,0.736,0.74,0.7297,0.7368
2022-01-26 22:00:00,0.7395,0.7432,0.7274,0.7333
2022-01-26 23:00:00,0.733,0.7409,0.73,0.7403
2022-01-27 00:00:00,0.742,0.7472,0.7371,0.7418
2022-01-27 01:00:00,0.74,0.745,0.7375,0.7435
2022-01-27 02:00:00,0.7429,0.7535,0.7415,0.7475
2022-01-27 03:00:00,0.7491,0.7602,0.7451,0.7574
2022-01-27 04:00:00,0.7561,0.7615,0.7542,0.7584
2022-01-27 05:00:00,0.7583,0.7614,0.7535,0.7575
2022-01-27 06:00:00,0.76,0.7654,0.7566,0.7631
2022-01-27 07:00:00,0.7637,0.7676,0.7608,0.7643
2022-01-27 08:00:00,0.7643,0.7681,0.7604,0.7668
2022-01-27 09:00:00,0.7683,0.78,0.768,0.7695
2022-01-27 10:00:00,0.7698,0.7818,0.7698,0.7764
2022-01-27 11:00:00,0.7744,0.78,0.7663,0.7758
2022-01-27 12:00:00,0.7747,0.7782,0.7669,0.7696
2022-01-27 13:00:00,0.7705,0.7754,0.7636,0.7754
2022-01-27 14:00:00,0.774,0.7785,0.7617,0.7651
2022-01-27 15:00:00,0.7634,0.7725,0.7457,0.7474
2022-01-27 16:00:00,0.749,0.7575,0.743,0.7554
2022-01-27 17:00:00,0.7578,0.7759,0.7554,0.7588
2022-01-27 18:00:00,0.7627,0.7713,0.7591,0.767
2022-01-27 19:00:00,0.766,0.776,0.7654,0.776
2022-01-27 20:00:00,0.7772,0.7801,0.7587,0.7634
2022-01-27 21:00:00,0.7627,0.7685,0.7521,0.768
2022-01-27 22:00:00,0.768,0.7768,0.7672,0.7703
2022-01-27 23:00:00,0.771,0.7768,0.7666,0.7712
2022-01-28 00:00:00,0.7705,0.7755,0.7686,0.7737
2022-01-28 01:00:00,0.7727,0.7804,0.7672,0.7672
2022-01-28 02:00:00,0.7639,0.7725,0.7638,0.7653
2022-01-28 03:00:00,0.7645,0.7956,0.7635,0.7802
2022-01-28 04:00:00,0.7799,0.7879,0.7754,0.7754
2022-01-28 05:00:00,0.7751,0.7825,0.77,0.772
2022-01-28 06:00:00,0.7714,0.7722,0.7622,0.767
2022-01-28 07:00:00,0.7653,0.7653,0.7506,0.7552
2022-01-28 08:00:00,0.7537,0.7686,0.7515,0.7652
2022-01-28 09:00:00,0.7661,0.7682,0.7533,0.7581
2022-01-28 10:00:00,0.7581,0.769,0.756,0.7674
2022-01-28 11:00:00,0.7698,0.7839,0.767,0.7717
2022-01-28 12:00:00,0.7717,0.7781,0.7664,0.7686
2022-01-28 13:00:00,0.7686,0.781,0.7678,0.78
2022-01-28 14:00:00,0.7795,0.7841,0.7705,0.7797
2022-01-28 15:00:00,0.7825,0.79,0.7788,0.7895
2022-01-28 16:00:00,0.7891,0.7959,0.7889,0.789
2022-01-28 17:00:00,0.789,0.7938,0.7849,0.7849
2022-01-28 18:00:00,0.7871,0.7909,0.7865,0.7904
2022-01-28 19:00:00,0.7892,0.8018,0.7874,0.7994
2022-01-28 20:00:00,0.7999,0.8019,0.7949,0.7969
2022-01-28 21:00:00,0.7974,0.803,0.7974,0.8001
2022-01-28 22:00:00,0.8007,0.808,0.8007,0.808
2022-01-28 23:00:00,0.8055,0.8071,0.8032,0.8071
2022-01-29 00:00:00,0.8071,0.8079,0.8018,0.8065
2022-01-29 01:00:00,0.8068,0.8105,0.8067,0.8079
2022-01-29 02:00:00,0.8078,0.8148,0.8078,0.8137
2022-01-29 03:00:00,0.8157,0.8157,0.8092,0.814
2022-01-29 04:00:00,0.8132,0.818,0.808,0.8161
2022-01-29 05:00:00,0.8161,0.8174,0.8132,0.8153
2022-01-29 06:00:00,0.8164,0.8171,0.8137,0.8158
2022-01-29 07:00:00,0.8163,0.8201,0.813,0.8168
2022-01-29 08:00:00,0.8181,0.831,0.817,0.831
2022-01-29 09:00:00,0.8312,0.8412,0.8125,0.8136
2022-01-29 10:00:00,0.8114,0.8199,0.8009,0.8153
2022-01-29 11:00:00,0.818,0.8261,0.8115,0.815
2022-01-29 12:00:00,0.815,0.8162,0.8098,0.8098
2022-01-29 13:00:00,0.8119,0.8205,0.8108,0.8177
2022-01-29 14:00:00,0.8177,0.8212,0.817,0.8179
2022-01-29 15:00:00,0.8199,0.8324,0.815,0.8197
2022-01-29 16:00:00,0.8203,0.828,0.8193,0.8221
2022-01-29 17:00:00,0.8203,0.8216,0.8143,0.8186
2022-01-29 18:00:00,0.8166,0.8166,0.8077,0.8097
2022-01-29 19:00:00,0.8103,0.8174,0.8035,0.8103
2022-01-29 20:00:00,0.8103,0.8189,0.8103,0.8178
2022-01-29 21:00:00,0.8202,0.8275,0.812,0.823
2022-01-29 22:00:00,0.8235,0.8278,0.8212,0.822
2022-01-29 23:00:00,0.822,0.8256,0.82,0.8214
2022-01-30 00:00:00,0.8228,0.8261,0.821,0.8253
2022-01-30 01:00:00,0.825,0.8291,0.8222,0.8291
2022-01-30 02:00:00,0.8283,0.8343,0.8274,0.8318
2022-01-30 03:00:00,0.8323,0.8323,0.8213,0.823
2022-01-30 04:00:00,0.8227,0.8247,0.815,0.815
2022-01-30 05:00:00,0.8156,0.8205,0.8136,0.8204
2022-01-30 06:00:00,0.819,0.8207,0.8151,0.8194
2022-01-30 07:00:00,0.8183,0.8217,0.811,0.8143
2022-01-30 08:00:00,0.8143,0.8161,0.8114,0.8131
2022-01-30 09:00:00,0.8146,0.8158,0.8001,0.804
2022-01-30 10:00:00,0.8059,0.81,0.8035,0.8081
2022-01-30 11:00:00,0.8083,0.8095,0.8037,0.8048
2022-01-30 12:00:00,0.8046,0.8135,0.8027,0.8134
2022-01-30 13:00:00,0.8125,0.8136,0.8061,0.8073
2022-01-30 14:00:00,0.8065,0.8065,0.7775,0.7812
2022-01-30 15:00:00,0.7815,0.7872,0.7768,0.7872
2022-01-30 16:00:00,0.7877,0.789,0.7793,0.7836
2022-01-30 17:00:00,0.7856,0.7899,0.7815,0.7898
2022-01-30 18:00:00,0.7899,0.8,0.7877,0.7886
2022-01-30 19:00:00,0.7904,0.7908,0.765,0.772
2022-01-30 20:00:00,0.7712,0.781,0.7707,0.7759
2022-01-30 21:00:00,0.7753,0.7788,0.7666,0.7757
2022-01-30 22:00:00,0.7754,0.7812,0.7742,0.7805
2022-01-30 23:00:00,0.7805,0.7816,0.7712,0.7744
2022-01-31 00:00:00,0.772,0.7785,0.772,0.777
2022-01-31 01:00:00,0.7776,0.7818,0.775,0.775
2022-01-31 02:00:00,0.776,0.7885,0.7758,0.7822
2022-01-31 03:00:00,0.7806,0.7859,0.7782,0.7792
2022-01-31 04:00:00,0.7792,0.7827,0.7755,0.7827
2022-01-31 05:00:00,0.7819,0.7872,0.7808,0.7872
2022-01-31 06:00:00,0.785,0.7851,0.7741,0.7816
2022-01-31 07:00:00,0.7854,0.7854,0.7737,0.7824
2022-01-31 08:00:00,0.7805,0.7893,0.7777,0.7876
2022-01-31 09:00:00,0.7883,0.7993,0.7875,0.7993
2022-01-31 10:00:00,0.7988,0.8083,0.7988,0.8053
2022-01-31 11:00:00,0.8083,0.8225,0.8075,0.8204
2022-01-31 12:00:00,0.818,0.8457,0.8159,0.8333
2022-01-31 13:00:00,0.8314,0.8398,0.8281,0.8355
2022-01-31 14:00:00,0.8354,0.8381,0.8341,0.8373
2022-01-31 15:00:00,0.8399,0.8399,0.832,0.8352
2022-01-31 16:00:00,0.8345,0.8361,0.8309,0.8309
2022-01-31 17:00:00,0.8334,0.8379,0.8312,0.8312
2022-01-31 18:00:00,0.835,0.835,0.8304,0.8342
2022-01-31 19:00:00,0.8344,0.839,0.8321,0.8358
2022-01-31 20:00:00,0.8356,0.8387,0.8342,0.8353
2022-01-31 21:00:00,0.8353,0.8397,0.8339,0.8379
2022-01-31 22:00:00,0.8379,0.8532,0.8377,0.8434
2022-01-31 23:00:00,0.8434,0.8444,0.8359,0.8364
2022-02-01 00:00:00,0.8376,0.8387,0.832,0.832
2022-02-01 01:00:00,0.8316,0.8355,0.8282,0.834
2022-02-01 02:00:00,0.8343,0.8385,0.8341,0.8375
2022-02-01 03:00:00,0.8375,0.838,0.8333,0.838
2022-02-01 04:00:00,0.8358,0.8435,0.8218,0.828
2022-02-01 05:00:00,0.8257,0.8361,0.824,0.8323
2022-02-01 06:00:00,0.8348,0.8414,0.833,0.8349
2022-02-01 07:00:00,0.8349,0.8396,0.8294,0.8337
2022-02-01 08:00:00,0.8381,0.8383,0.828,0.8344
2022-02-01 09:00:00,0.8334,0.8581,0.8334,0.8449
2022-02-01 10:00:00,0.839,0.8447,0.8352,0.8356
2022-02-01 11:00:00,0.8398,0.8464,0.8356,0.845
2022-02-01 12:00:00,0.8445,0.846,0.8359,0.8386
2022-02-01 13:00:00,0.837,0.8459,0.8368,0.8407
2022-02-01 14:00:00,0.8414,0.8445,0.8397,0.8434
2022-02-01 15:00:00,0.8405,0.8426,0.8401,0.8401
2022-02-01 16:00:00,0.8408,0.8443,0.8406,0.8423
2022-02-01 17:00:00,0.8447,0.845,0.8401,0.8428
2022-02-01 18:00:00,0.8429,0.8476,0.8429,0.8437
2022-02-01 19:00:00,0.8465,0.8465,0.8341,0.8394
2022-02-01 20:00:00,0.8392,0.843,0.8353,0.838
2022-02-01 21:00:00,0.8358,0.8408,0.8349,0.8402
2022-02-01 22:00:00,0.8394,0.8444,0.8384,0.8391
2022-02-01 23:00:00,0.8391,0.8391,0.8335,0.8362
2022-02-02 00:00:00,0.8345,0.8369,0.8301,0.8369
2022-02-02 01:00:00,0.8369,0.8391,0.83,0.833
2022-02-02 02:00:00,0.8313,0.8351,0.8254,0.8272
2022-02-02 03:00:00,0.8272,0.8325,0.8264,0.8325
2022-02-02 04:00:00,0.8313,0.8349,0.8311,0.8349
2022-02-02 05:00:00,0.8349,0.8488,0.8348,0.8488
2022-02-02 06:00:00,0.8499,0.8501,0.8448,0.8475
2022-02-02 07:00:00,0.851,0.8569,0.8497,0.8566
2022-02-02 08:00:00,0.8566,0.8623,0.8415,0.8461
2022-02-02 09:00:00,0.8469,0.8548,0.8086,0.811
2022-02-02 10:00:00,0.8106,0.8151,0.8003,0.8028
2022-02-02 11:00:00,0.8003,0.8085,0.7934,0.8036
2022-02-02 12:00:00,0.8028,0.8266,0.8005,0.8131
2022-02-02 13:00:00,0.8121,0.8282,0.8104,0.8269
2022-02-02 14:00:00,0.8262,0.8262,0.818,0.8218
2022-02-02 15:00:00,0.8232,0.8257,0.8175,0.8199
2022-02-02 16:00:00,0.8192,0.8192,0.7923,0.8024
2022-02-02 17:00:00,0.801,0.8073,0.8008,0.8067
2022-02-02 18:00:00,0.8059,0.8079,0.798,0.8029
2022-02-02 19:00:00,0.7992,0.8035,0.7932,0.7959
2022-02-02 20:00:00,0.796,0.798,0.7777,0.7814
2022-02-02 21:00:00,0.7828,0.79,0.7781,0.789
2022-02-02 22:00:00,0.7904,0.7925,0.7859,0.7873
2022-02-02 23:00:00,0.7896,0.79,0.7853,0.7875
2022-02-03 00:00:00,0.7876,0.7934,0.7858,0.792
2022-02-03 01:00:00,0.7918,0.7918,0.7865,0.7882
2022-02-03 02:00:00,0.7885,0.7936,0.7885,0.792
2022-02-03 03:00:00,0.7928,0.7954,0.791,0.7923
2022-02-03 04:00:00,0.7929,0.7929,0.7767,0.7775
2022-02-03 05:00:00,0.7759,0.7762,0.7676,0.7722
2022-02-03 06:00:00,0.7738,0.7853,0.7703,0.7853
2022-02-03 07:00:00,0.7853,0.7874,0.7722,0.7874
2022-02-03 08:00:00,0.7886,0.7891,0.7789,0.7819
2022-02-03 09:00:00,0.7845,0.7861,0.7793,0.782
2022-02-03 10:00:00,0.7823,0.8004,0.7812,0.797
2022-02-03 11:00:00,0.7962,0.8048,0.7902,0.7902
2022-02-03 12:00:00,0.7887,0.7967,0.7879,0.7961
2022-02-03 13:00:00,0.7936,0.7966,0.7915,0.7936
2022-02-03 14:00:00,0.7925,0.7925,0.785,0.7907
2022-02-03 15:00:00,0.7862,0.7906,0.7862,0.7888
2022-02-03 16:00:00,0.7901,0.8053,0.7901,0.8046
2022-02-03 17:00:00,0.8014,0.8086,0.8008,0.8045
2022-02-03 18:00:00,0.8062,0.8122,0.8025,0.8122
2022-02-03 19:00:00,0.8097,0.8132,0.8065,0.8132
2022-02-03 20:00:00,0.8124,0.8124,0.8086,0.8089
2022-02-03 21:00:00,0.8097,0.8177,0.8097,0.8155
2022-02-03 22:00:00,0.8156,0.8186,0.8156,0.8186
2022-02-03 23:00:00,0.8186,0.8194,0.813,0.8167
2022-02-04 00:00:00,0.818,0.8323,0.8166,0.8323
2022-02-04 01:00:00,0.833,0.8428,0.8322,0.8414
2022-02-04 02:00:00,0.8429,0.8483,0.8363,0.8477
2022-02-04 03:00:00,0.8495,0.8766,0.8483,0.87
2022-02-04 04:00:00,0.8733,0.8911,0.8671,0.8904
2022-02-04 05:00:00,0.8903,0.8903,0.8764,0.8793
2022-02-04 06:00:00,0.88,0.8834,0.8685,0.8729
2022-02-04 07:00:00,0.872,0.8828,0.8719,0.8729
2022-02-04 08:00:00,0.876,0.8819,0.8622,0.8753
2022-02-04 09:00:00,0.8767,0.8876,0.8692,0.8712
2022-02-04 10:00:00,0.872,0.888,0.87,0.8848
2022-02-04 11:00:00,0.8829,0.8865,0.8755,0.8755
2022-02-04 12:00:00,0.8779,0.8791,0.8719,0.8737
2022-02-04 13:00:00,0.8741,0.8762,0.8685,0.8724
2022-02-04 14:00:00,0.8726,0.8788,0.87,0.876
2022-02-04 15:00:00,0.876,0.8782,0.87,0.8713
2022-02-04 16:00:00,0.8719,0.8735,0.8701,0.8735
2022-02-04 17:00:00,0.8719,0.88,0.8698,0.8762
2022-02-04 18:00:00,0.8765,0.8999,0.8765,0.8858
2022-02-04 19:00:00,0.8863,0.8924,0.8785,0.8808
2022-02-04 20:00:00,0.8799,0.8803,0.8726,0.8773
2022-02-04 21:00:00,0.8784,0.8812,0.8743,0.8812
2022-02-04 22:00:00,0.8812,0.8906,0.8812,0.8906
2022-02-04 23:00:00,0.8912,0.9039,0.8894,0.8985
2022-02-05 00:00:00,0.8987,0.9115,0.895,0.9103
2022-02-05 01:00:00,0.9094,0.9151,0.8998,0.9011
2022-02-05 02:00:00,0.902,0.904,0.8933,0.8938
2022-02-05 03:00:00,0.8962,0.9031,0.8957,0.8986
2022-02-05 04:00:00,0.8987,0.9021,0.893,0.8992
2022-02-05 05:00:00,0.8995,0.9114,0.8964,0.9025
2022-02-05 06:00:00,0.9019,0.9066,0.9005,0.9042
2022-02-05 07:00:00,0.905,0.905,0.8929,0.8983
2022-02-05 08:00:00,0.8993,0.903,0.8973,0.9026
2022-02-05 09:00:00,0.9022,0.9063,0.8978,0.8984
2022-02-05 10:00:00,0.8978,0.9033,0.8884,0.9003
2022-02-05 11:00:00,0.9012,0.9016,0.8738,0.8746
2022-02-05 12:00:00,0.8761,0.8822,0.8614,0.8788
2022-02-05 13:00:00,0.8794,0.8824,0.8764,0.8764
2022-02-05 14:00:00,0.8794,0.8794,0.8694,0.8708
2022-02-05 15:00:00,0.8718,0.8764,0.8666,0.8764
2022-02-05 16:00:00,0.8772,0.878,0.8734,0.8775
2022-02-05 17:00:00,0.8762,0.8812,0.8756,0.8804
2022-02-05 18:00:00,0.8804,0.8825,0.8779,0.8788
2022-02-05 19:00:00,0.8786,0.8866,0.8786,0.8857
2022-02-05 20:00:00,0.8864,0.8993,0.8857,0.8993
2022-02-05 21:00:00,0.8994,0.8995,0.8923,0.8968
2022-02-05 22:00:00,0.8967,0.8976,0.892,0.8931
2022-02-05 23:00:00,0.8917,0.8935,0.8825,0.8914
2022-02-06 00:00:00,0.8911,0.895,0.8876,0.8922
2022-02-06 01:00:00,0.8944,0.8944,0.8828,0.8844
2022-02-06 02:00:00,0.8847,0.9006,0.8837,0.9006
2022-02-06 03:00:00,0.9008,0.9025,0.8911,0.9008
2022-02-06 04:00:00,0.9013,0.9112,0.8964,0.9093
2022-02-06 05:00:00,0.9094,0.9124,0.8973,0.8993
2022-02-06 06:00:00,0.9019,0.9074,0.8938,0.9049
2022-02-06 07:00:00,0.9082,0.9084,0.8916,0.8948
2022-02-06 08:00:00,0.8998,0.8998,0.8921,0.894
2022-02-06 09:00:00,0.895,0.9062,0.8672,0.87
2022-02-06 10:00:00,0.8676,0.8765,0.862,0.8722
2022-02-06 11:00:00,0.8735,0.8806,0.8616,0.8756
2022-02-06 12:00:00,0.8756,0.8799,0.8744,0.8768
2022-02-06 13:00:00,0.8773,0.8819,0.8651,0.8679
2022-02-06 14:00:00,0.8697,0.8725,0.8684,0.8684
2022-02-06 15:00:00,0.8699,0.873,0.8639,0.869
2022-02-06 16:00:00,0.8673,0.8703,0.8654,0.8675
2022-02-06 17:00:00,0.8675,0.8704,0.8663,0.8675
2022-02-06 18:00:00,0.8653,0.8872,0.8653,0.8866
2022-02-06 19:00:00,0.8898,0.89,0.8672,0.8733
2022-02-06 20:00:00,0.8707,0.8844,0.8688,0.8829
2022-02-06 21:00:00,0.8853,0.9022,0.8835,0.8974
2022-02-06 22:00:00,0.8954,0.9232,0.8942,0.9214
2022-02-06 23:00:00,0.92,0.9307,0.9176,0.9288
2022-02-07 00:00:00,0.9289,0.9345,0.9185,0.9254
2022-02-07 01:00:00,0.925,0.9264,0.9192,0.9202
2022-02-07 02:00:00,0.922,0.9223,0.9114,0.9159
2022-02-07 03:00:00,0.9158,0.9173,0.9069,0.9104
2022-02-07 04:00:00,0.9101,0.9161,0.8908,0.9022
2022-02-07 05:00:00,0.9029,0.9054,0.8992,0.9017
2022-02-07 06:00:00,0.9021,0.905,0.9018,0.9034
2022-02-07 07:00:00,0.904,0.9048,0.898,0.9048
2022-02-07 08:00:00,0.9035,0.9124,0.9035,0.91
2022-02-07 09:00:00,0.91,0.9258,0.9097,0.9211
2022-02-07 10:00:00,0.9217,0.934,0.9106,0.9309
2022-02-07 11:00:00,0.9308,0.9365,0.9183,0.9339
2022-02-07 12:00:00,0.9338,0.9393,0.9242,0.9362
2022-02-07 13:00:00,0.9378,0.9452,0.926,0.9323
2022-02-07 14:00:00,0.9324,0.9544,0.9296,0.9371
2022-02-07 15:00:00,0.9383,0.941,0.931,0.9374
2022-02-07 16:00:00,0.9326,0.9377,0.9277,0.9357
2022-02-07 17:00:00,0.9354,0.9415,0.9336,0.9366
2022-02-07 18:00:00,0.9366,0.9426,0.9311,0.9327
2022-02-07 19:00:00,0.9315,0.9315,0.9159,0.9227
2022-02-07 20:00:00,0.9256,0.9345,0.9226,0.9334
2022-02-07 21:00:00,0.934,0.9367,0.9247,0.9247
2022-02-07 22:00:00,0.9242,0.9294,0.9219,0.9294
2022-02-07 23:00:00,0.9302,0.9355,0.929,0.9329
2022-02-08 00:00:00,0.9312,0.9524,0.9311,0.9475
2022-02-08 01:00:00,0.9457,0.9583,0.9405,0.9508
2022-02-08 02:00:00,0.952,0.952,0.9414,0.9429
2022-02-08 03:00:00,0.9434,0.9434,0.8964,0.899
2022-02-08 04:00:00,0.8991,0.9081,0.8855,0.9006
2022-02-08 05:00:00,0.901,0.9124,0.8953,0.9082
2022-02-08 06:00:00,0.9089,0.9135,0.9037,0.9069
2022-02-08 07:00:00,0.9063,0.9098,0.8884,0.899
2022-02-08 08:00:00,0.8962,0.9078,0.8939,0.9061
2022-02-08 09:00:00,0.9042,0.9076,0.9011,0.9022
2022-02-08 10:00:00,0.8922,0.894,0.8798,0.894
2022-02-08 11:00:00,0.8943,0.8943,0.8852,0.8855
2022-02-08 12:00:00,0.8878,0.8878,0.8744,0.8807
2022-02-08 13:00:00,0.8809,0.8852,0.8788,0.8808
2022-02-08 14:00:00,0.8807,0.8815,0.873,0.8794
2022-02-08 15:00:00,0.8773,0.8959,0.8756,0.8953
2022-02-08 16:00:00,0.896,0.8986,0.8931,0.8965
2022-02-08 17:00:00,0.8965,0.9005,0.8925,0.9005
2022-02-08 18:00:00,0.9013,0.91,0.9001,0.9084
2022-02-08 19:00:00,0.9093,0.9174,0.9083,0.9174
2022-02-08 20:00:00,0.9174,0.9216,0.9081,0.9092
2022-02-08 21:00:00,0.9117,0.9121,0.8889,0.899
2022-02-08 22:00:00,0.8989,0.9005,0.8936,0.894
2022-02-08 23:00:00,0.8936,0.8987,0.8919,0.8934
2022-02-09 00:00:00,0.8944,0.8987,0.8851,0.8955
2022-02-09 01:00:00,0.8951,0.8993,0.894,0.8992
2022-02-09 02:00:00,0.8991,0.9059,0.8943,0.9059
