datetime,YFIBUSD_open,YFIBUSD_high,YFIBUSD_low,YFIBUSD_close
2022-03-16 04:00:00,18754.59,18896.15,18750.76,18864.48
2022-03-16 05:00:00,18864.48,18896.26,18750.45,18768.0
2022-03-16 06:00:00,18767.99,18907.27,18712.7,18825.42
2022-03-16 07:00:00,18867.36,18885.59,18672.04,18672.04
2022-03-16 08:00:00,18671.89,18821.28,18631.74,18775.83
2022-03-16 09:00:00,18806.34,18956.87,18729.63,18895.23
2022-03-16 10:00:00,18917.42,18922.49,18755.55,18789.87
2022-03-16 11:00:00,18787.65,18798.99,18592.35,18739.87
2022-03-16 12:00:00,18736.65,18827.68,18663.96,18720.59
2022-03-16 13:00:00,18705.87,18728.65,18425.53,18648.38
2022-03-16 14:00:00,18641.7,19158.19,18626.41,18996.08
2022-03-16 15:00:00,18997.51,19221.0,18965.68,19165.99
2022-03-16 16:00:00,19204.98,19206.89,19077.75,19124.09
2022-03-16 17:00:00,19131.78,19251.81,19048.33,19105.0
2022-03-16 18:00:00,19092.21,19230.64,19086.75,19230.64
2022-03-16 19:00:00,19215.86,19254.05,19108.41,19149.61
2022-03-16 20:00:00,19149.61,19272.92,19035.48,19163.37
2022-03-16 21:00:00,19186.56,19186.56,19043.17,19175.5
2022-03-16 22:00:00,19126.49,19158.62,19062.52,19076.12
2022-03-16 23:00:00,19047.34,19306.67,19043.17,19268.33
2022-03-17 00:00:00,19259.6,19265.83,19143.34,19148.71
2022-03-17 01:00:00,19167.35,19223.53,18949.34,19012.59
2022-03-17 02:00:00,18968.38,19014.41,18892.09,18998.84
2022-03-17 03:00:00,19013.05,19249.77,19013.05,19223.3
2022-03-17 04:00:00,19198.05,19292.53,19163.28,19237.65
2022-03-17 05:00:00,19197.76,19292.66,19127.82,19281.01
2022-03-17 06:00:00,19256.26,19314.76,19237.4,19314.76
2022-03-17 07:00:00,19311.69,19337.64,19231.0,19307.47
2022-03-17 08:00:00,19311.73,19376.65,19170.46,19376.65
2022-03-17 09:00:00,19377.14,19435.19,19108.68,19108.68
2022-03-17 10:00:00,19095.3,19154.98,19057.51,19085.09
2022-03-17 11:00:00,19110.54,19194.2,19077.75,19077.75
2022-03-17 12:00:00,19189.83,19432.28,19189.83,19273.68
2022-03-17 13:00:00,19270.34,19455.58,19270.0,19435.19
2022-03-17 14:00:00,19416.02,19483.33,19344.75,19344.75
2022-03-17 15:00:00,19396.12,19476.38,19328.69,19426.62
2022-03-17 16:00:00,19456.5,19757.64,19456.5,19581.8
2022-03-17 17:00:00,19589.14,19589.14,19428.53,19516.59
2022-03-17 18:00:00,19547.03,19547.03,19388.86,19392.06
2022-03-17 19:00:00,19448.43,19448.44,19111.15,19111.15
2022-03-17 20:00:00,19084.37,19154.98,19071.42,19142.7
2022-03-17 21:00:00,19103.1,19169.08,19085.03,19132.54
2022-03-17 22:00:00,19175.75,19353.08,19017.95,19353.07
2022-03-17 23:00:00,19287.17,19387.89,19246.84,19287.6
2022-03-18 00:00:00,19350.2,19562.6,19339.63,19520.06
2022-03-18 01:00:00,19532.65,19532.7,19366.97,19366.97
2022-03-18 02:00:00,19355.46,19381.09,19195.22,19195.22
2022-03-18 03:00:00,19208.2,19272.92,19113.45,19122.1
2022-03-18 04:00:00,19111.15,19153.68,19094.31,19124.12
2022-03-18 05:00:00,19095.43,19230.03,19074.42,19074.43
2022-03-18 06:00:00,19079.72,19194.2,19030.4,19194.2
2022-03-18 07:00:00,19186.76,19272.92,19098.0,19259.05
2022-03-18 08:00:00,19230.72,19295.55,19136.13,19272.92
2022-03-18 09:00:00,19244.58,19444.35,19242.52,19376.2
2022-03-18 10:00:00,19399.36,19493.21,19381.6,19493.21
2022-03-18 11:00:00,19490.14,19795.57,19489.02,19795.57
2022-03-18 12:00:00,19795.57,20249.99,19737.06,19974.11
2022-03-18 13:00:00,20062.29,20451.17,20012.21,20229.62
2022-03-18 14:00:00,20173.01,20565.23,20148.63,20565.23
2022-03-18 15:00:00,20566.17,20804.63,20537.52,20537.52
2022-03-18 16:00:00,20571.55,20732.75,20453.75,20597.68
2022-03-18 17:00:00,20611.22,20665.82,20488.86,20488.86
2022-03-18 18:00:00,20472.92,20599.38,20472.92,20590.69
2022-03-18 19:00:00,20600.0,20910.88,20600.0,20734.5
2022-03-18 20:00:00,20813.07,20960.8,20729.28,20747.99
2022-03-18 21:00:00,20755.66,20940.42,20741.2,20823.59
2022-03-18 22:00:00,20871.61,20872.38,20723.52,20790.73
2022-03-18 23:00:00,20804.55,20841.55,20736.32,20741.27
2022-03-19 00:00:00,20775.33,20794.21,20614.87,20614.87
2022-03-19 01:00:00,20629.75,20633.09,20541.61,20568.38
2022-03-19 02:00:00,20562.72,20569.97,20400.44,20449.56
2022-03-19 03:00:00,20438.76,20503.02,20424.93,20480.49
2022-03-19 04:00:00,20447.99,20547.2,20269.91,20337.11
2022-03-19 05:00:00,20352.1,20367.66,20313.99,20343.98
2022-03-19 06:00:00,20343.98,20570.05,20343.98,20556.78
2022-03-19 07:00:00,20519.54,20703.8,20493.45,20667.52
2022-03-19 08:00:00,20705.87,20746.21,20572.78,20572.78
2022-03-19 09:00:00,20573.39,20885.72,20465.31,20738.79
2022-03-19 10:00:00,20738.79,20757.93,20637.78,20707.0
2022-03-19 11:00:00,20707.0,20788.7,20581.12,20747.0
2022-03-19 12:00:00,20726.2,20780.22,20659.92,20714.48
2022-03-19 13:00:00,20692.49,20910.87,20638.89,20863.9
2022-03-19 14:00:00,20833.59,20888.32,20774.49,20867.94
2022-03-19 15:00:00,20910.88,21032.63,20741.66,20901.47
2022-03-19 16:00:00,20932.4,20974.33,20826.62,20826.62
2022-03-19 17:00:00,20843.64,20910.88,20602.21,20910.88
2022-03-19 18:00:00,20846.03,20911.7,20679.7,20679.7
2022-03-19 19:00:00,20686.08,20788.7,20526.02,20594.63
2022-03-19 20:00:00,20639.7,20831.29,20537.52,20831.29
2022-03-19 21:00:00,20801.48,20833.53,20719.48,20719.48
2022-03-19 22:00:00,20800.61,20800.75,20475.41,20572.78
2022-03-19 23:00:00,20656.01,20730.98,20656.01,20667.81
2022-03-20 00:00:00,20660.7,20660.7,20514.32,20544.8
2022-03-20 01:00:00,20526.37,20613.84,20526.37,20560.24
2022-03-20 02:00:00,20560.2,20592.14,20502.0,20502.0
2022-03-20 03:00:00,20546.43,20546.73,20488.86,20515.85
2022-03-20 04:00:00,20500.23,20549.44,20277.09,20307.62
2022-03-20 05:00:00,20301.32,20579.58,20296.83,20562.39
2022-03-20 06:00:00,20587.02,20644.8,20447.03,20448.62
2022-03-20 07:00:00,20417.55,20422.21,20021.19,20055.33
2022-03-20 08:00:00,20077.38,20104.8,20002.37,20038.46
2022-03-20 09:00:00,20023.19,20151.24,19915.39,19970.0
2022-03-20 10:00:00,19977.19,20055.08,19903.0,19957.83
2022-03-20 11:00:00,19918.65,20071.18,19887.01,19926.53
2022-03-20 12:00:00,19953.34,19990.72,19588.01,19672.1
2022-03-20 13:00:00,19683.64,19901.3,19650.46,19848.6
2022-03-20 14:00:00,19864.87,19977.52,19844.86,19925.89
2022-03-20 15:00:00,19926.31,20092.05,19926.31,20014.53
2022-03-20 16:00:00,19956.18,20202.62,19887.47,20106.18
2022-03-20 17:00:00,20073.83,20103.25,19931.32,20046.86
2022-03-20 18:00:00,20005.0,20062.29,19908.33,19930.0
2022-03-20 19:00:00,19934.26,20019.86,19811.47,19951.14
2022-03-20 20:00:00,19970.0,20021.56,19683.76,19802.02
2022-03-20 21:00:00,19799.8,20144.5,19748.8,19914.22
2022-03-20 22:00:00,19932.23,20036.96,19896.27,19920.93
2022-03-20 23:00:00,19931.19,20042.6,19873.28,20034.18
2022-03-21 00:00:00,20017.17,20119.12,20016.58,20073.48
