datetime,SOLBUSD_open,SOLBUSD_high,SOLBUSD_low,SOLBUSD_close
2022-01-25 11:00:00,92.91,94.47,92.73,93.84
2022-01-25 12:00:00,93.85,97.98,93.41,96.59
2022-01-25 13:00:00,96.59,100.0,96.16,99.77
2022-01-25 14:00:00,99.77,99.9,95.84,96.19
2022-01-25 15:00:00,96.19,96.31,94.02,94.19
2022-01-25 16:00:00,94.28,94.5,92.0,92.86
2022-01-25 17:00:00,92.87,93.76,92.61,93.57
2022-01-25 18:00:00,93.57,95.84,93.23,94.62
2022-01-25 19:00:00,94.69,94.88,92.4,92.89
2022-01-25 20:00:00,92.92,93.5,91.33,92.86
2022-01-25 21:00:00,92.85,94.03,92.66,92.72
2022-01-25 22:00:00,92.71,95.42,92.69,94.72
2022-01-25 23:00:00,94.74,97.02,94.26,96.33
2022-01-26 00:00:00,96.29,96.54,95.3,95.56
2022-01-26 01:00:00,95.58,95.79,93.82,94.11
2022-01-26 02:00:00,94.18,94.97,93.66,94.42
2022-01-26 03:00:00,94.47,96.4,94.41,96.13
2022-01-26 04:00:00,96.1,97.67,95.36,95.91
2022-01-26 05:00:00,95.91,97.59,95.42,97.12
2022-01-26 06:00:00,97.12,98.29,96.48,98.13
2022-01-26 07:00:00,98.12,98.13,96.31,96.36
2022-01-26 08:00:00,96.33,100.6,95.79,99.77
2022-01-26 09:00:00,99.75,102.07,99.44,100.62
2022-01-26 10:00:00,100.56,101.09,97.61,98.89
2022-01-26 11:00:00,98.78,99.87,98.52,99.65
2022-01-26 12:00:00,99.75,100.36,97.85,98.44
2022-01-26 13:00:00,98.45,99.13,96.31,98.01
2022-01-26 14:00:00,98.01,104.5,97.71,98.24
2022-01-26 15:00:00,98.26,98.26,91.8,94.04
2022-01-26 16:00:00,94.08,94.91,89.92,90.06
2022-01-26 17:00:00,90.08,92.03,89.3,91.8
2022-01-26 18:00:00,91.79,92.85,91.65,92.18
2022-01-26 19:00:00,92.17,93.7,91.5,92.99
2022-01-26 20:00:00,92.96,92.98,88.22,88.39
2022-01-26 21:00:00,88.39,88.39,85.7,88.06
2022-01-26 22:00:00,88.0,88.88,85.75,86.82
2022-01-26 23:00:00,86.74,88.37,86.37,87.8
2022-01-27 00:00:00,87.84,89.39,87.43,88.44
2022-01-27 01:00:00,88.45,89.05,87.29,88.97
2022-01-27 02:00:00,89.0,89.94,88.18,88.81
2022-01-27 03:00:00,88.88,90.18,88.27,90.12
2022-01-27 04:00:00,90.09,91.32,89.53,90.49
2022-01-27 05:00:00,90.48,91.15,89.71,89.92
2022-01-27 06:00:00,89.93,91.4,89.93,91.21
2022-01-27 07:00:00,91.26,92.03,90.78,91.62
2022-01-27 08:00:00,91.65,93.28,91.33,93.02
2022-01-27 09:00:00,93.02,94.66,92.41,93.64
2022-01-27 10:00:00,93.61,94.23,91.95,92.32
2022-01-27 11:00:00,92.35,93.5,91.06,92.52
2022-01-27 12:00:00,92.54,92.86,89.42,90.4
2022-01-27 13:00:00,90.35,91.32,89.46,90.99
2022-01-27 14:00:00,90.94,91.77,89.14,89.91
2022-01-27 15:00:00,90.0,90.68,87.11,87.16
2022-01-27 16:00:00,87.24,88.12,85.73,87.02
2022-01-27 17:00:00,87.01,89.71,85.84,88.37
2022-01-27 18:00:00,88.37,90.0,88.37,89.53
2022-01-27 19:00:00,89.54,91.4,88.89,91.24
2022-01-27 20:00:00,91.24,92.78,89.01,90.06
2022-01-27 21:00:00,90.05,91.51,88.71,91.39
2022-01-27 22:00:00,91.36,92.95,91.13,92.47
2022-01-27 23:00:00,92.52,93.08,91.26,92.2
2022-01-28 00:00:00,92.18,93.42,91.75,92.98
2022-01-28 01:00:00,92.98,93.56,90.68,90.72
2022-01-28 02:00:00,90.69,91.76,89.57,89.67
2022-01-28 03:00:00,89.7,90.26,89.0,90.15
2022-01-28 04:00:00,90.14,90.99,89.13,89.61
2022-01-28 05:00:00,89.61,89.99,88.32,89.09
2022-01-28 06:00:00,88.98,89.27,87.62,88.65
2022-01-28 07:00:00,88.67,89.29,87.17,87.74
2022-01-28 08:00:00,87.74,90.08,87.2,89.79
2022-01-28 09:00:00,89.8,90.53,88.15,88.82
2022-01-28 10:00:00,88.85,91.45,88.52,91.19
2022-01-28 11:00:00,91.2,92.7,90.64,91.38
2022-01-28 12:00:00,91.38,91.92,90.06,90.6
2022-01-28 13:00:00,90.54,93.14,90.53,92.05
2022-01-28 14:00:00,92.04,92.44,90.23,91.62
2022-01-28 15:00:00,91.7,93.0,90.78,92.25
2022-01-28 16:00:00,92.29,93.5,91.78,92.16
2022-01-28 17:00:00,92.18,92.44,90.27,90.4
2022-01-28 18:00:00,90.39,91.8,90.39,91.35
2022-01-28 19:00:00,91.4,93.8,90.93,92.86
2022-01-28 20:00:00,92.83,93.16,90.55,91.28
2022-01-28 21:00:00,91.33,91.76,90.74,91.43
2022-01-28 22:00:00,91.44,92.43,91.12,92.12
2022-01-28 23:00:00,92.17,94.41,92.04,94.16
2022-01-29 00:00:00,94.19,95.34,93.35,95.29
2022-01-29 01:00:00,95.32,96.0,94.76,95.39
2022-01-29 02:00:00,95.4,97.26,95.4,97.22
2022-01-29 03:00:00,97.23,97.59,96.2,96.44
2022-01-29 04:00:00,96.44,97.71,95.29,97.48
2022-01-29 05:00:00,97.46,97.54,96.54,96.94
2022-01-29 06:00:00,96.92,96.92,95.93,96.34
2022-01-29 07:00:00,96.32,96.95,95.91,96.68
2022-01-29 08:00:00,96.66,98.93,96.0,98.18
2022-01-29 09:00:00,98.2,98.34,94.76,95.31
2022-01-29 10:00:00,95.21,96.08,93.87,95.12
2022-01-29 11:00:00,95.03,95.29,93.46,94.94
2022-01-29 12:00:00,94.92,95.42,93.73,94.07
2022-01-29 13:00:00,94.14,95.27,94.01,94.84
2022-01-29 14:00:00,94.83,95.85,94.76,95.25
2022-01-29 15:00:00,95.29,96.89,95.01,95.76
2022-01-29 16:00:00,95.78,96.89,95.51,96.17
2022-01-29 17:00:00,96.15,96.3,95.37,95.43
2022-01-29 18:00:00,95.44,96.48,94.61,96.22
2022-01-29 19:00:00,96.2,96.37,93.58,93.6
2022-01-29 20:00:00,93.62,94.78,93.59,94.7
2022-01-29 21:00:00,94.69,94.86,93.79,94.73
2022-01-29 22:00:00,94.7,95.09,94.29,94.46
2022-01-29 23:00:00,94.46,95.87,94.4,95.32
2022-01-30 00:00:00,95.33,96.2,95.26,95.95
2022-01-30 01:00:00,95.88,96.73,95.77,96.55
2022-01-30 02:00:00,96.54,97.6,96.38,96.74
2022-01-30 03:00:00,96.77,97.13,95.65,95.75
2022-01-30 04:00:00,95.74,96.13,95.1,95.45
2022-01-30 05:00:00,95.47,96.5,95.27,96.5
2022-01-30 06:00:00,96.47,96.77,95.65,96.34
2022-01-30 07:00:00,96.37,96.57,95.11,95.38
2022-01-30 08:00:00,95.38,95.57,94.61,95.05
2022-01-30 09:00:00,95.07,95.3,93.86,94.72
2022-01-30 10:00:00,94.74,95.43,94.33,95.19
2022-01-30 11:00:00,95.19,95.92,94.48,94.64
2022-01-30 12:00:00,94.64,95.37,94.16,95.1
2022-01-30 13:00:00,95.1,95.18,94.2,94.41
2022-01-30 14:00:00,94.41,94.44,91.76,92.06
2022-01-30 15:00:00,92.05,93.0,91.42,92.72
2022-01-30 16:00:00,92.68,92.84,91.69,92.55
2022-01-30 17:00:00,92.47,93.0,92.12,92.97
2022-01-30 18:00:00,92.91,94.27,92.91,93.37
2022-01-30 19:00:00,93.31,93.65,90.56,90.77
2022-01-30 20:00:00,90.78,91.3,90.24,90.26
2022-01-30 21:00:00,90.25,91.3,89.3,90.85
2022-01-30 22:00:00,90.81,91.15,90.43,90.83
2022-01-30 23:00:00,90.74,90.76,89.23,89.92
2022-01-31 00:00:00,89.86,90.44,89.49,90.28
2022-01-31 01:00:00,90.27,90.54,89.85,89.91
2022-01-31 02:00:00,89.95,90.49,89.76,90.31
2022-01-31 03:00:00,90.33,90.71,90.1,90.33
2022-01-31 04:00:00,90.34,90.91,90.02,90.82
2022-01-31 05:00:00,90.91,91.67,90.4,91.53
2022-01-31 06:00:00,91.51,91.77,90.28,91.42
2022-01-31 07:00:00,91.44,91.89,90.44,91.11
2022-01-31 08:00:00,91.11,92.19,90.4,91.96
2022-01-31 09:00:00,91.96,92.66,91.23,92.56
2022-01-31 10:00:00,92.55,96.05,92.52,95.46
2022-01-31 11:00:00,95.46,98.77,95.0,97.9
2022-01-31 12:00:00,97.93,98.45,97.05,97.69
2022-01-31 13:00:00,97.68,98.04,97.02,97.74
2022-01-31 14:00:00,97.76,98.63,97.31,98.38
2022-01-31 15:00:00,98.41,99.41,97.46,98.25
2022-01-31 16:00:00,98.25,99.98,98.06,99.35
2022-01-31 17:00:00,99.35,101.43,98.92,99.98
2022-01-31 18:00:00,99.92,100.28,98.99,99.54
2022-01-31 19:00:00,99.55,101.28,99.07,100.46
2022-01-31 20:00:00,100.51,102.85,100.39,102.05
2022-01-31 21:00:00,102.07,102.65,101.72,102.41
2022-01-31 22:00:00,102.44,108.02,102.35,106.97
2022-01-31 23:00:00,106.95,107.57,105.39,106.16
2022-02-01 00:00:00,106.15,106.3,105.08,105.18
2022-02-01 01:00:00,105.07,105.87,104.55,105.06
2022-02-01 02:00:00,105.0,105.93,105.0,105.48
2022-02-01 03:00:00,105.47,107.6,105.22,107.5
2022-02-01 04:00:00,107.46,109.12,103.83,104.61
2022-02-01 05:00:00,104.59,106.37,104.04,106.12
2022-02-01 06:00:00,106.15,107.86,105.67,106.4
2022-02-01 07:00:00,106.41,107.54,106.04,107.15
2022-02-01 08:00:00,107.13,108.7,106.18,108.08
2022-02-01 09:00:00,108.09,110.98,107.27,108.02
2022-02-01 10:00:00,108.15,109.09,105.97,108.77
2022-02-01 11:00:00,108.79,113.67,108.77,113.05
2022-02-01 12:00:00,113.08,113.56,110.45,111.6
2022-02-01 13:00:00,111.62,112.7,110.91,111.51
2022-02-01 14:00:00,111.56,111.98,107.89,107.95
2022-02-01 15:00:00,107.93,111.54,107.82,110.02
2022-02-01 16:00:00,109.99,112.28,109.97,111.82
2022-02-01 17:00:00,111.74,111.91,109.16,109.97
2022-02-01 18:00:00,109.9,111.01,108.94,110.06
2022-02-01 19:00:00,110.08,111.43,108.19,109.95
2022-02-01 20:00:00,109.93,110.5,108.26,108.74
2022-02-01 21:00:00,108.7,110.0,108.41,109.69
2022-02-01 22:00:00,109.68,112.39,109.63,110.68
2022-02-01 23:00:00,110.68,110.78,109.16,109.23
2022-02-02 00:00:00,109.22,109.77,108.81,109.75
2022-02-02 01:00:00,109.72,110.55,108.36,108.93
2022-02-02 02:00:00,108.92,109.62,107.58,108.55
2022-02-02 03:00:00,108.57,109.9,108.33,109.39
2022-02-02 04:00:00,109.39,110.6,109.02,110.6
2022-02-02 05:00:00,110.6,110.63,109.78,109.96
2022-02-02 06:00:00,110.04,110.52,109.61,110.04
2022-02-02 07:00:00,110.05,111.99,110.03,111.71
2022-02-02 08:00:00,111.74,112.45,109.1,109.25
2022-02-02 09:00:00,109.24,109.74,105.28,105.93
2022-02-02 10:00:00,105.93,107.02,105.54,106.01
2022-02-02 11:00:00,105.96,105.99,103.49,105.52
2022-02-02 12:00:00,105.51,106.52,104.9,106.0
2022-02-02 13:00:00,106.0,109.95,105.49,109.75
2022-02-02 14:00:00,109.75,111.9,109.55,110.06
2022-02-02 15:00:00,110.07,110.19,103.46,104.25
2022-02-02 16:00:00,104.27,104.96,99.0,100.46
2022-02-02 17:00:00,100.34,103.87,97.01,101.27
2022-02-02 18:00:00,101.28,102.99,100.69,101.86
2022-02-02 19:00:00,101.93,103.14,101.15,101.23
2022-02-02 20:00:00,101.24,102.57,98.45,99.26
2022-02-02 21:00:00,99.27,100.21,98.29,99.97
2022-02-02 22:00:00,99.98,100.04,96.76,97.45
2022-02-02 23:00:00,97.38,98.69,97.21,98.15
2022-02-03 00:00:00,98.14,99.35,97.55,98.9
2022-02-03 01:00:00,98.89,98.89,97.59,98.21
2022-02-03 02:00:00,98.19,99.57,98.18,99.4
2022-02-03 03:00:00,99.44,100.04,98.0,98.91
2022-02-03 04:00:00,98.92,99.0,94.85,95.07
2022-02-03 05:00:00,95.06,95.61,94.01,94.59
2022-02-03 06:00:00,94.59,97.87,94.16,97.43
2022-02-03 07:00:00,97.46,97.47,94.2,96.83
2022-02-03 08:00:00,96.84,97.4,95.46,96.27
2022-02-03 09:00:00,96.29,98.22,95.84,96.78
2022-02-03 10:00:00,96.8,99.03,96.63,98.34
2022-02-03 11:00:00,98.28,99.26,97.1,97.15
2022-02-03 12:00:00,97.1,98.14,96.12,97.99
2022-02-03 13:00:00,97.91,98.03,96.86,97.59
2022-02-03 14:00:00,97.56,97.8,95.92,96.84
2022-02-03 15:00:00,96.83,97.44,95.83,96.75
2022-02-03 16:00:00,96.75,101.23,96.75,100.71
2022-02-03 17:00:00,100.71,101.2,99.72,100.64
2022-02-03 18:00:00,100.66,102.25,100.03,101.9
2022-02-03 19:00:00,101.87,101.91,100.34,101.38
2022-02-03 20:00:00,101.36,101.47,100.5,100.98
2022-02-03 21:00:00,101.05,103.34,100.77,102.64
2022-02-03 22:00:00,102.64,103.85,102.29,102.43
2022-02-03 23:00:00,102.48,102.91,101.71,102.61
2022-02-04 00:00:00,102.57,105.73,102.41,104.97
2022-02-04 01:00:00,104.99,106.55,104.94,106.19
2022-02-04 02:00:00,106.25,106.95,104.65,104.98
2022-02-04 03:00:00,104.96,106.13,104.96,106.08
2022-02-04 04:00:00,106.11,106.59,105.65,106.23
2022-02-04 05:00:00,106.21,106.98,104.52,105.57
2022-02-04 06:00:00,105.53,105.94,104.68,104.82
2022-02-04 07:00:00,104.85,105.42,103.81,104.21
2022-02-04 08:00:00,104.23,104.95,101.68,102.62
2022-02-04 09:00:00,102.68,104.98,102.08,103.81
2022-02-04 10:00:00,103.84,109.83,103.63,107.24
2022-02-04 11:00:00,107.18,111.39,106.95,109.78
2022-02-04 12:00:00,109.81,110.34,108.83,109.63
2022-02-04 13:00:00,109.67,110.14,108.08,109.38
2022-02-04 14:00:00,109.46,110.87,108.6,110.71
2022-02-04 15:00:00,110.68,111.08,109.94,110.57
2022-02-04 16:00:00,110.53,110.99,109.49,110.98
2022-02-04 17:00:00,110.96,110.98,109.39,110.07
2022-02-04 18:00:00,110.04,112.87,109.96,112.64
2022-02-04 19:00:00,112.64,113.05,110.88,111.41
2022-02-04 20:00:00,111.4,111.58,110.29,110.83
2022-02-04 21:00:00,110.83,111.79,110.63,111.38
2022-02-04 22:00:00,111.4,114.28,111.4,114.06
2022-02-04 23:00:00,114.06,115.98,113.62,115.91
2022-02-05 00:00:00,115.92,117.93,115.19,116.5
2022-02-05 01:00:00,116.52,118.68,116.47,116.91
2022-02-05 02:00:00,116.88,117.19,115.34,115.65
2022-02-05 03:00:00,115.65,117.0,115.45,116.02
2022-02-05 04:00:00,116.04,116.36,114.68,115.67
2022-02-05 05:00:00,115.64,115.96,114.5,115.33
2022-02-05 06:00:00,115.32,115.75,114.66,115.01
2022-02-05 07:00:00,115.04,115.4,113.99,114.4
2022-02-05 08:00:00,114.42,115.29,114.34,115.28
2022-02-05 09:00:00,115.23,116.47,114.51,115.23
2022-02-05 10:00:00,115.2,117.25,114.37,116.1
2022-02-05 11:00:00,116.1,116.48,112.36,112.72
2022-02-05 12:00:00,112.79,114.88,110.79,114.18
2022-02-05 13:00:00,114.18,114.5,112.43,113.46
2022-02-05 14:00:00,113.43,113.96,112.0,113.53
2022-02-05 15:00:00,113.54,114.43,112.88,114.24
2022-02-05 16:00:00,114.24,114.52,113.59,114.04
2022-02-05 17:00:00,114.06,115.09,114.02,114.81
2022-02-05 18:00:00,114.81,115.84,113.36,113.79
2022-02-05 19:00:00,113.8,115.33,113.65,114.25
2022-02-05 20:00:00,114.26,115.82,114.26,115.43
2022-02-05 21:00:00,115.44,115.49,114.33,114.64
2022-02-05 22:00:00,114.59,115.34,114.48,114.48
2022-02-05 23:00:00,114.49,114.97,112.24,113.86
2022-02-06 00:00:00,113.84,114.06,113.1,113.4
2022-02-06 01:00:00,113.4,113.44,112.32,112.73
2022-02-06 02:00:00,112.82,114.49,112.48,114.37
2022-02-06 03:00:00,114.36,114.83,113.65,114.64
2022-02-06 04:00:00,114.58,115.85,114.31,115.64
2022-02-06 05:00:00,115.64,116.11,114.6,114.66
2022-02-06 06:00:00,114.7,115.17,114.01,114.46
2022-02-06 07:00:00,114.52,115.1,113.81,114.5
2022-02-06 08:00:00,114.5,115.0,113.93,114.44
2022-02-06 09:00:00,114.43,115.99,112.35,112.98
2022-02-06 10:00:00,112.9,113.38,111.43,113.1
2022-02-06 11:00:00,113.13,113.89,112.54,113.72
2022-02-06 12:00:00,113.75,114.58,113.48,113.83
2022-02-06 13:00:00,113.8,113.96,112.07,112.37
2022-02-06 14:00:00,112.3,113.2,112.16,112.95
2022-02-06 15:00:00,112.93,113.34,112.14,112.59
2022-02-06 16:00:00,112.67,113.34,112.31,112.89
2022-02-06 17:00:00,112.88,113.11,112.46,112.87
2022-02-06 18:00:00,112.8,115.6,112.5,115.36
2022-02-06 19:00:00,115.38,115.8,112.77,113.75
2022-02-06 20:00:00,113.82,114.37,113.07,113.95
2022-02-06 21:00:00,113.92,115.89,113.77,114.97
2022-02-06 22:00:00,114.97,119.74,114.74,119.3
2022-02-06 23:00:00,119.29,120.06,118.44,119.1
2022-02-07 00:00:00,119.05,119.3,117.79,118.24
2022-02-07 01:00:00,118.27,118.65,117.87,118.54
2022-02-07 02:00:00,118.51,118.7,117.06,117.36
2022-02-07 03:00:00,117.37,117.56,116.02,117.19
2022-02-07 04:00:00,117.13,117.37,115.47,116.45
2022-02-07 05:00:00,116.44,117.47,116.01,116.96
2022-02-07 06:00:00,116.97,117.96,116.95,117.62
2022-02-07 07:00:00,117.62,118.0,116.72,117.44
2022-02-07 08:00:00,117.48,118.8,117.3,118.68
2022-02-07 09:00:00,118.68,121.23,118.22,120.95
2022-02-07 10:00:00,120.99,121.87,118.71,121.4
2022-02-07 11:00:00,121.42,122.0,119.33,120.37
2022-02-07 12:00:00,120.35,121.35,119.44,120.99
2022-02-07 13:00:00,120.99,121.64,119.36,119.84
2022-02-07 14:00:00,119.84,121.17,119.63,120.17
2022-02-07 15:00:00,120.16,121.05,117.55,118.87
2022-02-07 16:00:00,118.86,118.99,116.67,118.05
2022-02-07 17:00:00,118.06,118.74,117.27,118.15
2022-02-07 18:00:00,118.15,118.49,116.72,117.65
2022-02-07 19:00:00,117.64,118.09,115.64,117.12
2022-02-07 20:00:00,117.07,118.84,116.78,118.8
2022-02-07 21:00:00,118.8,119.08,116.8,117.04
2022-02-07 22:00:00,117.06,117.6,116.53,117.53
2022-02-07 23:00:00,117.57,118.7,117.47,118.34
2022-02-08 00:00:00,118.34,119.72,117.98,118.92
2022-02-08 01:00:00,118.92,120.43,117.13,118.23
2022-02-08 02:00:00,118.19,118.3,116.96,117.84
2022-02-08 03:00:00,117.81,117.99,113.65,114.32
2022-02-08 04:00:00,114.31,114.89,112.19,114.15
2022-02-08 05:00:00,114.14,114.4,112.82,113.6
2022-02-08 06:00:00,113.6,114.49,113.54,114.44
2022-02-08 07:00:00,114.41,114.41,111.6,112.61
2022-02-08 08:00:00,112.62,113.12,111.3,112.67
2022-02-08 09:00:00,112.68,113.37,112.2,112.36
2022-02-08 10:00:00,112.32,112.65,110.31,112.11
2022-02-08 11:00:00,112.18,112.89,111.03,111.14
2022-02-08 12:00:00,111.21,111.83,110.42,111.55
2022-02-08 13:00:00,111.58,112.38,111.12,111.66
2022-02-08 14:00:00,111.69,111.84,110.43,110.9
2022-02-08 15:00:00,110.92,113.5,109.75,113.33
2022-02-08 16:00:00,113.32,113.64,112.51,112.82
2022-02-08 17:00:00,112.86,113.3,112.48,113.19
2022-02-08 18:00:00,113.17,114.89,113.17,113.53
2022-02-08 19:00:00,113.53,115.16,112.56,115.01
2022-02-08 20:00:00,114.99,115.14,113.29,113.41
2022-02-08 21:00:00,113.41,113.82,110.95,111.73
2022-02-08 22:00:00,111.66,112.35,111.12,111.31
2022-02-08 23:00:00,111.31,112.05,111.25,111.4
2022-02-09 00:00:00,111.4,111.6,109.45,110.62
2022-02-09 01:00:00,110.57,111.72,110.44,111.44
2022-02-09 02:00:00,111.41,111.95,110.4,111.58
2022-02-09 03:00:00,111.59,111.96,110.51,111.06
2022-02-09 04:00:00,111.07,111.8,110.86,111.19
2022-02-09 05:00:00,111.22,113.6,111.14,113.49
2022-02-09 06:00:00,113.49,113.81,112.7,113.4
2022-02-09 07:00:00,113.38,115.38,113.15,114.76
2022-02-09 08:00:00,114.82,117.17,113.9,114.41
2022-02-09 09:00:00,114.38,115.25,113.69,114.23
2022-02-09 10:00:00,114.23,114.93,112.91,113.28
2022-02-09 11:00:00,113.29,114.92,112.59,114.66
2022-02-09 12:00:00,114.66,115.06,114.14,114.46
2022-02-09 13:00:00,114.43,114.55,113.24,114.18
2022-02-09 14:00:00,114.18,115.76,113.91,115.1
2022-02-09 15:00:00,115.19,116.49,115.19,115.83
2022-02-09 16:00:00,115.83,115.98,114.57,114.57
2022-02-09 17:00:00,114.58,115.26,114.04,115.04
2022-02-09 18:00:00,115.03,115.16,113.73,114.07
2022-02-09 19:00:00,114.07,114.16,113.1,113.39
2022-02-09 20:00:00,113.41,113.68,112.64,113.38
2022-02-09 21:00:00,113.38,113.78,111.29,111.3
2022-02-09 22:00:00,111.29,111.62,110.7,111.07
2022-02-09 23:00:00,111.1,112.01,110.89,111.67
2022-02-10 00:00:00,111.66,111.92,111.26,111.68
2022-02-10 01:00:00,111.73,112.2,111.27,111.9
2022-02-10 02:00:00,111.86,112.6,111.83,112.49
2022-02-10 03:00:00,112.46,112.81,112.14,112.68
2022-02-10 04:00:00,112.69,113.42,112.6,113.39
2022-02-10 05:00:00,113.38,114.57,113.17,113.68
2022-02-10 06:00:00,113.69,115.03,112.89,113.89
2022-02-10 07:00:00,113.87,114.25,112.74,113.39
2022-02-10 08:00:00,113.39,114.07,107.29,107.95
2022-02-10 09:00:00,107.92,110.0,105.84,109.89
2022-02-10 10:00:00,109.97,113.88,109.04,112.07
2022-02-10 11:00:00,112.03,112.9,111.06,112.04
2022-02-10 12:00:00,112.09,113.1,110.84,111.54
2022-02-10 13:00:00,111.54,111.97,109.71,110.1
2022-02-10 14:00:00,110.1,110.12,108.2,108.96
2022-02-10 15:00:00,108.96,109.57,108.2,109.1
2022-02-10 16:00:00,109.18,109.37,107.67,108.13
2022-02-10 17:00:00,108.13,108.94,107.57,108.17
2022-02-10 18:00:00,108.18,108.54,105.8,106.15
2022-02-10 19:00:00,106.24,106.47,103.71,104.72
2022-02-10 20:00:00,104.71,106.7,104.44,105.32
2022-02-10 21:00:00,105.33,105.4,104.05,104.3
2022-02-10 22:00:00,104.3,105.16,104.14,104.73
2022-02-10 23:00:00,104.73,105.45,104.4,104.8
2022-02-11 00:00:00,104.79,104.8,103.34,103.38
2022-02-11 01:00:00,103.4,105.05,103.33,104.94
2022-02-11 02:00:00,104.96,105.89,104.82,105.78
2022-02-11 03:00:00,105.81,106.42,104.57,104.57
2022-02-11 04:00:00,104.59,106.29,104.53,106.15
2022-02-11 05:00:00,106.13,106.55,105.5,106.24
2022-02-11 06:00:00,106.24,106.42,105.42,105.62
2022-02-11 07:00:00,105.63,106.72,105.11,106.52
2022-02-11 08:00:00,106.54,107.99,106.4,107.79
2022-02-11 09:00:00,107.79,108.23,106.64,107.21
2022-02-11 10:00:00,107.21,107.73,106.64,106.92
2022-02-11 11:00:00,106.9,107.17,105.02,105.99
2022-02-11 12:00:00,105.94,106.53,105.42,105.55
2022-02-11 13:00:00,105.59,106.0,100.76,100.86
2022-02-11 14:00:00,100.82,101.52,99.28,99.78
2022-02-11 15:00:00,99.7,100.13,96.37,97.67
2022-02-11 16:00:00,97.75,98.6,97.27,97.45
2022-02-11 17:00:00,97.43,97.74,95.31,95.61
2022-02-11 18:00:00,95.62,97.0,95.2,96.57
2022-02-11 19:00:00,96.56,96.64,95.46,96.5
2022-02-11 20:00:00,96.51,97.9,96.2,97.81
2022-02-11 21:00:00,97.81,98.52,97.61,98.09
2022-02-11 22:00:00,98.08,98.1,96.36,96.95
2022-02-11 23:00:00,97.0,97.69,96.1,96.78
2022-02-12 00:00:00,96.79,97.19,95.83,96.15
2022-02-12 01:00:00,96.14,96.24,92.83,94.83
2022-02-12 02:00:00,94.83,95.44,93.28,93.8
2022-02-12 03:00:00,93.81,95.92,93.81,95.28
2022-02-12 04:00:00,95.28,96.0,94.8,95.84
2022-02-12 05:00:00,95.86,95.86,94.47,95.23
2022-02-12 06:00:00,95.26,96.27,93.87,96.14
2022-02-12 07:00:00,96.13,96.23,95.06,95.48
2022-02-12 08:00:00,95.56,96.01,95.09,95.09
2022-02-12 09:00:00,95.09,95.53,93.78,94.64
2022-02-12 10:00:00,94.69,95.31,93.59,95.06
2022-02-12 11:00:00,95.04,97.69,94.73,97.37
2022-02-12 12:00:00,97.37,97.85,96.81,97.69
2022-02-12 13:00:00,97.77,99.87,97.65,98.46
2022-02-12 14:00:00,98.47,98.65,97.03,97.23
2022-02-12 15:00:00,97.22,98.36,96.81,97.89
2022-02-12 16:00:00,97.87,97.9,94.44,95.25
2022-02-12 17:00:00,95.21,96.59,95.1,96.18
2022-02-12 18:00:00,96.19,96.42,95.2,96.02
2022-02-12 19:00:00,96.02,97.42,95.17,97.0
2022-02-12 20:00:00,96.99,97.35,95.96,96.1
2022-02-12 21:00:00,96.15,96.45,95.66,96.25
2022-02-12 22:00:00,96.26,96.46,95.61,96.0
2022-02-12 23:00:00,96.03,96.42,95.27,95.66
2022-02-13 00:00:00,95.7,96.22,95.31,95.77
2022-02-13 01:00:00,95.77,96.71,95.65,96.67
2022-02-13 02:00:00,96.65,96.75,96.07,96.39
2022-02-13 03:00:00,96.36,97.07,96.02,96.82
2022-02-13 04:00:00,96.83,96.85,96.2,96.29
2022-02-13 05:00:00,96.29,96.74,95.5,96.45
2022-02-13 06:00:00,96.46,96.92,96.15,96.27
2022-02-13 07:00:00,96.26,96.84,96.05,96.39
2022-02-13 08:00:00,96.41,96.67,96.09,96.41
2022-02-13 09:00:00,96.41,96.99,95.47,96.02
2022-02-13 10:00:00,96.02,96.36,95.58,95.65
2022-02-13 11:00:00,95.69,95.71,93.57,94.01
2022-02-13 12:00:00,94.04,94.04,92.85,93.52
2022-02-13 13:00:00,93.53,94.15,91.43,91.75
2022-02-13 14:00:00,91.74,92.89,91.58,92.27
2022-02-13 15:00:00,92.31,93.66,91.98,93.66
2022-02-13 16:00:00,93.66,94.02,92.85,93.04
2022-02-13 17:00:00,93.05,94.14,93.05,93.79
2022-02-13 18:00:00,93.8,93.9,92.65,92.87
2022-02-13 19:00:00,92.9,93.33,91.87,92.81
2022-02-13 20:00:00,92.79,92.96,90.91,91.18
2022-02-13 21:00:00,91.19,92.43,90.8,91.66
2022-02-13 22:00:00,91.71,93.81,90.44,93.58
2022-02-13 23:00:00,93.63,93.83,92.88,93.78
2022-02-14 00:00:00,93.8,94.07,92.84,92.91
2022-02-14 01:00:00,92.91,94.92,92.76,94.63
2022-02-14 02:00:00,94.63,94.92,94.0,94.85
2022-02-14 03:00:00,94.86,94.96,93.69,93.78
2022-02-14 04:00:00,93.74,93.8,92.34,92.49
2022-02-14 05:00:00,92.49,92.92,91.9,92.72
2022-02-14 06:00:00,92.72,93.53,92.43,93.18
2022-02-14 07:00:00,93.18,95.04,92.35,95.02
2022-02-14 08:00:00,95.04,96.0,94.69,95.4
2022-02-14 09:00:00,95.37,97.92,95.37,97.27
2022-02-14 10:00:00,97.29,97.85,96.08,96.6
2022-02-14 11:00:00,96.65,97.98,96.47,97.55
