datetime,AAVEUSD_open,AAVEUSD_high,AAVEUSD_low,AAVEUSD_close
2022-02-09 21:00:00,190.61,190.81,187.78,187.89
2022-02-09 22:00:00,187.94,189.0,187.21,188.66
2022-02-09 23:00:00,188.63,189.19,187.83,188.2
2022-02-10 00:00:00,188.06,188.51,186.53,186.86
2022-02-10 01:00:00,186.81,187.7,186.1,187.27
2022-02-10 02:00:00,187.24,188.04,183.97,183.97
2022-02-10 03:00:00,183.95,184.19,182.74,183.62
2022-02-10 04:00:00,183.58,184.21,182.26,182.66
2022-02-10 05:00:00,182.62,183.67,181.25,182.03
2022-02-10 06:00:00,181.75,182.73,181.38,182.16
2022-02-10 07:00:00,182.21,183.0,180.93,181.7
2022-02-10 08:00:00,181.67,183.04,181.2,182.96
2022-02-10 09:00:00,183.0,184.05,182.32,184.05
2022-02-10 10:00:00,184.0,187.83,183.91,187.33
2022-02-10 11:00:00,187.23,188.97,185.89,186.67
2022-02-10 12:00:00,186.55,187.52,184.79,186.16
2022-02-10 13:00:00,185.98,186.57,177.02,177.3
2022-02-10 14:00:00,177.13,181.04,174.77,181.04
2022-02-10 15:00:00,181.15,185.89,180.2,182.84
2022-02-10 16:00:00,182.74,183.85,181.41,183.71
2022-02-10 17:00:00,183.67,185.49,182.13,182.41
2022-02-10 18:00:00,182.4,182.6,180.12,180.89
2022-02-10 19:00:00,180.94,181.19,177.66,177.8
2022-02-10 20:00:00,177.81,178.74,176.17,177.72
2022-02-10 21:00:00,177.7,179.9,176.56,178.85
2022-02-10 22:00:00,178.89,179.86,178.0,179.18
2022-02-10 23:00:00,179.14,179.65,175.08,175.4
2022-02-11 00:00:00,175.41,175.84,172.13,174.96
2022-02-11 01:00:00,175.01,177.48,174.46,175.71
2022-02-11 02:00:00,175.73,176.09,174.77,175.71
2022-02-11 03:00:00,175.75,176.74,175.25,176.57
2022-02-11 04:00:00,176.59,177.5,175.65,176.37
2022-02-11 05:00:00,176.37,176.44,174.94,175.0
2022-02-11 06:00:00,175.08,177.64,175.01,177.46
2022-02-11 07:00:00,177.55,179.88,177.26,179.83
2022-02-11 08:00:00,179.84,180.93,177.03,177.08
2022-02-11 09:00:00,177.19,180.43,176.91,179.97
2022-02-11 10:00:00,179.75,180.53,178.68,179.25
2022-02-11 11:00:00,179.32,179.33,178.02,178.55
2022-02-11 12:00:00,178.15,180.13,177.84,179.0
2022-02-11 13:00:00,179.0,180.81,178.61,180.59
2022-02-11 14:00:00,180.63,181.28,178.57,179.26
2022-02-11 15:00:00,178.99,180.22,178.79,179.49
2022-02-11 16:00:00,179.49,179.95,177.19,177.58
2022-02-11 17:00:00,177.65,178.37,176.22,176.25
2022-02-11 18:00:00,176.2,176.73,170.93,170.93
2022-02-11 19:00:00,170.88,171.62,167.04,167.94
2022-02-11 20:00:00,167.97,168.29,163.55,163.7
2022-02-11 21:00:00,163.5,165.16,162.95,163.63
2022-02-11 22:00:00,163.67,164.04,161.1,161.41
2022-02-11 23:00:00,161.28,163.91,160.41,163.71
2022-02-12 00:00:00,163.62,163.69,162.02,163.37
2022-02-12 01:00:00,163.44,165.17,163.27,165.06
2022-02-12 02:00:00,165.02,167.03,164.91,166.75
2022-02-12 03:00:00,166.97,166.98,164.61,164.61
2022-02-12 04:00:00,164.83,166.78,164.83,165.92
2022-02-12 05:00:00,165.84,166.42,164.76,165.09
2022-02-12 06:00:00,165.21,165.34,160.29,162.93
2022-02-12 07:00:00,163.39,164.35,162.01,163.81
2022-02-12 08:00:00,163.67,166.0,163.67,165.13
2022-02-12 09:00:00,164.92,165.57,164.48,165.36
2022-02-12 10:00:00,165.23,165.23,162.72,163.91
2022-02-12 11:00:00,164.14,165.87,161.66,165.69
2022-02-12 12:00:00,165.75,165.75,163.54,164.37
2022-02-12 13:00:00,164.39,164.7,163.22,163.34
2022-02-12 14:00:00,163.46,164.65,161.5,163.91
2022-02-12 15:00:00,163.85,164.05,161.92,163.56
2022-02-12 16:00:00,163.52,167.36,162.6,166.89
2022-02-12 17:00:00,166.86,167.36,166.08,166.81
2022-02-12 18:00:00,166.85,168.69,166.85,167.6
2022-02-12 19:00:00,167.75,167.76,164.97,165.14
2022-02-12 20:00:00,165.13,166.64,164.37,166.24
2022-02-12 21:00:00,166.16,166.2,159.67,160.73
2022-02-12 22:00:00,160.89,163.2,160.89,163.03
2022-02-12 23:00:00,162.86,163.26,161.19,162.52
2022-02-13 00:00:00,162.46,164.36,161.17,163.59
2022-02-13 01:00:00,163.55,164.02,161.86,162.18
2022-02-13 02:00:00,162.22,162.52,161.1,162.52
2022-02-13 03:00:00,162.41,162.81,161.75,162.29
2022-02-13 04:00:00,162.4,162.71,161.0,161.55
2022-02-13 05:00:00,161.54,162.78,161.11,162.55
2022-02-13 06:00:00,162.59,163.35,162.05,163.32
2022-02-13 07:00:00,163.25,163.27,162.48,162.81
2022-02-13 08:00:00,162.88,163.88,162.38,163.61
2022-02-13 09:00:00,163.5,163.58,162.25,162.25
2022-02-13 10:00:00,162.28,163.69,161.77,163.67
2022-02-13 11:00:00,163.5,164.5,163.43,163.5
2022-02-13 12:00:00,163.56,164.31,163.16,163.53
2022-02-13 13:00:00,163.51,164.52,163.29,164.41
2022-02-13 14:00:00,164.45,165.4,161.96,163.77
2022-02-13 15:00:00,163.77,164.62,162.86,162.87
2022-02-13 16:00:00,162.86,162.88,159.89,160.89
2022-02-13 17:00:00,160.69,160.74,158.54,159.79
2022-02-13 18:00:00,159.79,160.68,156.16,156.82
2022-02-13 19:00:00,156.77,158.26,155.79,157.31
2022-02-13 20:00:00,157.29,160.29,156.87,160.25
2022-02-13 21:00:00,160.33,160.62,158.41,158.9
2022-02-13 22:00:00,158.86,160.17,158.86,159.78
2022-02-13 23:00:00,159.83,159.83,157.72,158.29
2022-02-14 00:00:00,158.3,159.08,156.67,157.03
2022-02-14 01:00:00,156.92,157.62,154.01,154.29
2022-02-14 02:00:00,154.11,155.78,154.01,154.78
2022-02-14 03:00:00,154.61,156.48,154.23,155.83
2022-02-14 04:00:00,155.66,156.26,155.33,156.26
2022-02-14 05:00:00,156.56,156.73,153.82,153.93
2022-02-14 06:00:00,153.93,156.25,153.66,156.18
2022-02-14 07:00:00,156.13,156.94,155.41,156.94
2022-02-14 08:00:00,156.96,157.17,155.39,155.39
2022-02-14 09:00:00,155.47,156.02,154.75,155.01
2022-02-14 10:00:00,154.73,156.19,154.32,156.09
2022-02-14 11:00:00,156.12,156.35,155.47,155.9
2022-02-14 12:00:00,155.92,158.64,154.42,158.64
2022-02-14 13:00:00,158.6,160.16,158.54,159.97
2022-02-14 14:00:00,160.04,161.43,159.54,159.54
2022-02-14 15:00:00,159.44,160.04,158.23,159.19
2022-02-14 16:00:00,159.23,161.04,159.09,159.93
2022-02-14 17:00:00,159.9,160.42,159.39,159.6
2022-02-14 18:00:00,159.75,159.95,157.69,157.78
2022-02-14 19:00:00,158.05,158.15,153.32,154.1
2022-02-14 20:00:00,154.08,155.41,152.92,155.22
2022-02-14 21:00:00,155.22,156.85,154.91,156.65
2022-02-14 22:00:00,156.8,158.84,156.8,158.33
2022-02-14 23:00:00,158.34,161.45,157.86,161.11
2022-02-15 00:00:00,161.12,162.32,160.81,161.05
2022-02-15 01:00:00,161.07,166.72,160.57,166.57
2022-02-15 02:00:00,166.67,167.2,164.92,165.74
2022-02-15 03:00:00,165.91,166.24,164.93,165.01
2022-02-15 04:00:00,164.96,165.52,163.6,163.89
2022-02-15 05:00:00,163.89,164.36,163.43,163.9
2022-02-15 06:00:00,163.85,164.39,162.93,163.14
2022-02-15 07:00:00,163.04,164.77,162.82,164.77
2022-02-15 08:00:00,164.71,165.83,164.04,164.94
2022-02-15 09:00:00,165.09,165.82,164.71,165.79
2022-02-15 10:00:00,165.8,167.53,165.03,167.11
2022-02-15 11:00:00,167.22,167.69,165.11,165.13
2022-02-15 12:00:00,165.24,166.22,165.06,165.32
2022-02-15 13:00:00,165.43,166.1,164.01,165.72
2022-02-15 14:00:00,165.71,168.35,165.36,166.72
2022-02-15 15:00:00,166.74,168.05,165.57,167.84
2022-02-15 16:00:00,167.89,167.91,166.13,166.52
2022-02-15 17:00:00,166.71,167.49,165.36,165.69
2022-02-15 18:00:00,165.71,166.52,165.25,166.43
2022-02-15 19:00:00,166.29,166.72,165.71,165.93
2022-02-15 20:00:00,165.9,167.64,165.77,167.5
2022-02-15 21:00:00,167.52,167.53,166.29,166.42
2022-02-15 22:00:00,166.42,168.95,166.32,168.74
2022-02-15 23:00:00,168.8,172.98,168.8,172.28
2022-02-16 00:00:00,172.41,172.5,170.23,170.5
2022-02-16 01:00:00,170.32,171.49,169.71,169.75
2022-02-16 02:00:00,169.82,170.98,169.32,170.83
2022-02-16 03:00:00,170.86,171.79,170.23,171.74
2022-02-16 04:00:00,171.82,171.82,168.22,169.9
2022-02-16 05:00:00,169.95,170.69,169.67,170.14
2022-02-16 06:00:00,170.06,171.34,170.02,170.8
2022-02-16 07:00:00,170.58,171.51,169.89,171.26
2022-02-16 08:00:00,171.34,172.84,171.02,171.32
2022-02-16 09:00:00,171.36,172.58,170.6,170.6
2022-02-16 10:00:00,170.56,170.7,168.81,170.69
2022-02-16 11:00:00,170.64,171.14,169.99,170.01
2022-02-16 12:00:00,169.89,170.33,167.77,168.06
2022-02-16 13:00:00,168.1,168.1,163.99,164.67
2022-02-16 14:00:00,164.61,165.52,163.14,163.84
2022-02-16 15:00:00,163.94,165.3,163.82,164.79
2022-02-16 16:00:00,164.88,164.91,163.03,164.46
2022-02-16 17:00:00,164.49,164.87,163.5,163.84
2022-02-16 18:00:00,164.0,168.17,163.54,167.68
2022-02-16 19:00:00,167.62,173.41,167.34,172.85
2022-02-16 20:00:00,172.98,174.55,171.46,171.7
2022-02-16 21:00:00,171.67,172.44,171.15,172.36
2022-02-16 22:00:00,172.48,172.93,171.27,172.2
2022-02-16 23:00:00,172.19,173.2,170.04,170.64
2022-02-17 00:00:00,170.66,173.55,170.25,173.47
2022-02-17 01:00:00,173.27,174.03,172.44,173.04
2022-02-17 02:00:00,173.03,173.24,170.77,171.52
2022-02-17 03:00:00,171.53,171.6,168.41,168.41
2022-02-17 04:00:00,168.61,168.61,165.59,166.8
2022-02-17 05:00:00,166.55,167.76,165.8,167.1
2022-02-17 06:00:00,167.35,169.38,167.11,168.69
2022-02-17 07:00:00,168.69,169.22,167.5,169.17
2022-02-17 08:00:00,169.15,169.58,164.53,166.22
2022-02-17 09:00:00,166.17,166.17,163.88,165.46
2022-02-17 10:00:00,165.28,165.98,163.87,164.46
2022-02-17 11:00:00,164.54,165.24,164.12,164.86
2022-02-17 12:00:00,165.28,166.0,164.11,164.37
2022-02-17 13:00:00,164.4,164.51,161.24,161.78
2022-02-17 14:00:00,161.61,163.0,159.66,160.56
2022-02-17 15:00:00,160.52,161.4,159.78,160.94
2022-02-17 16:00:00,160.83,161.6,159.43,160.58
2022-02-17 17:00:00,160.51,160.7,157.9,158.47
2022-02-17 18:00:00,158.34,158.83,152.86,155.85
2022-02-17 19:00:00,155.76,155.88,153.91,155.21
2022-02-17 20:00:00,155.22,155.22,152.77,153.42
2022-02-17 21:00:00,153.43,154.54,150.52,153.99
2022-02-17 22:00:00,153.98,154.83,152.79,154.23
2022-02-17 23:00:00,154.25,154.6,152.31,152.99
2022-02-18 00:00:00,153.01,153.86,151.82,153.76
2022-02-18 01:00:00,153.85,155.11,152.67,154.35
2022-02-18 02:00:00,154.34,155.09,153.51,154.05
2022-02-18 03:00:00,154.11,154.92,153.56,154.89
2022-02-18 04:00:00,155.01,155.52,153.08,153.15
2022-02-18 05:00:00,153.15,153.91,152.82,153.78
2022-02-18 06:00:00,153.66,155.0,153.5,154.43
2022-02-18 07:00:00,154.38,154.86,153.16,153.51
2022-02-18 08:00:00,153.5,154.65,152.77,153.65
2022-02-18 09:00:00,153.72,153.85,152.46,153.47
2022-02-18 10:00:00,153.6,153.73,151.62,152.34
2022-02-18 11:00:00,152.4,152.46,147.99,148.21
2022-02-18 12:00:00,148.42,150.94,147.78,150.53
2022-02-18 13:00:00,150.59,150.75,148.71,150.38
2022-02-18 14:00:00,150.52,150.89,144.75,148.56
2022-02-18 15:00:00,148.56,149.46,144.75,146.07
2022-02-18 16:00:00,146.06,147.89,144.03,145.15
2022-02-18 17:00:00,145.27,146.81,145.19,145.58
2022-02-18 18:00:00,145.51,146.74,144.1,146.49
2022-02-18 19:00:00,146.43,146.82,145.58,146.51
2022-02-18 20:00:00,146.51,147.08,144.89,145.52
2022-02-18 21:00:00,145.57,146.93,145.23,145.23
2022-02-18 22:00:00,145.31,146.1,144.53,144.75
2022-02-18 23:00:00,144.81,146.2,144.61,145.57
2022-02-19 00:00:00,145.59,146.92,145.12,146.58
2022-02-19 01:00:00,146.47,147.54,146.43,146.91
2022-02-19 02:00:00,146.86,148.51,146.64,148.01
2022-02-19 03:00:00,148.0,148.83,147.06,147.36
2022-02-19 04:00:00,147.38,148.55,147.34,148.42
2022-02-19 05:00:00,148.48,148.95,148.15,148.25
2022-02-19 06:00:00,148.24,148.8,147.63,148.69
2022-02-19 07:00:00,148.81,148.83,148.21,148.53
2022-02-19 08:00:00,148.53,148.87,146.1,146.28
2022-02-19 09:00:00,146.3,147.1,145.74,146.55
2022-02-19 10:00:00,146.37,146.79,144.81,146.32
2022-02-19 11:00:00,146.29,146.38,142.18,143.03
2022-02-19 12:00:00,142.97,143.33,141.7,142.07
2022-02-19 13:00:00,142.07,145.74,141.0,144.39
2022-02-19 14:00:00,144.36,145.05,143.16,144.6
2022-02-19 15:00:00,144.5,145.4,143.93,145.18
2022-02-19 16:00:00,145.45,147.82,145.02,145.08
2022-02-19 17:00:00,145.0,147.0,144.8,146.85
2022-02-19 18:00:00,146.89,147.05,145.27,145.35
2022-02-19 19:00:00,145.37,145.42,144.54,144.79
2022-02-19 20:00:00,144.8,145.46,144.59,145.19
2022-02-19 21:00:00,145.16,145.34,144.41,145.0
2022-02-19 22:00:00,145.0,145.38,144.42,145.07
2022-02-19 23:00:00,145.05,146.34,144.83,146.18
2022-02-20 00:00:00,146.15,146.43,143.62,144.12
2022-02-20 01:00:00,144.1,144.98,142.84,144.96
2022-02-20 02:00:00,144.98,145.41,142.72,142.9
2022-02-20 03:00:00,142.89,143.27,141.32,141.97
2022-02-20 04:00:00,141.99,142.23,140.22,140.77
2022-02-20 05:00:00,140.86,141.32,139.04,139.1
2022-02-20 06:00:00,139.22,139.57,137.23,137.65
2022-02-20 07:00:00,137.59,138.95,136.73,138.85
2022-02-20 08:00:00,138.8,138.81,136.0,136.07
2022-02-20 09:00:00,136.05,138.14,135.79,137.52
2022-02-20 10:00:00,137.71,139.01,136.66,137.01
2022-02-20 11:00:00,136.98,139.19,136.88,138.86
2022-02-20 12:00:00,138.85,140.42,137.5,137.64
2022-02-20 13:00:00,137.7,138.89,137.29,137.97
2022-02-20 14:00:00,137.97,138.81,135.74,137.56
2022-02-20 15:00:00,137.48,139.54,137.0,138.75
2022-02-20 16:00:00,138.78,140.0,137.83,138.34
2022-02-20 17:00:00,138.28,139.25,137.84,138.4
2022-02-20 18:00:00,138.36,140.05,137.99,139.65
2022-02-20 19:00:00,139.59,139.65,138.09,138.56
2022-02-20 20:00:00,138.49,138.49,136.7,136.74
2022-02-20 21:00:00,136.8,137.27,135.23,136.76
2022-02-20 22:00:00,136.86,140.12,136.7,140.0
2022-02-20 23:00:00,139.95,140.6,137.01,137.55
2022-02-21 00:00:00,137.52,139.46,136.24,139.46
2022-02-21 01:00:00,139.47,143.09,138.9,141.87
2022-02-21 02:00:00,141.87,142.73,141.84,142.1
2022-02-21 03:00:00,142.05,142.34,140.72,141.18
2022-02-21 04:00:00,141.24,143.82,141.07,143.45
2022-02-21 05:00:00,143.45,144.1,142.64,142.64
2022-02-21 06:00:00,142.59,144.07,142.25,143.99
2022-02-21 07:00:00,144.02,144.76,143.43,144.35
2022-02-21 08:00:00,144.35,144.65,142.72,142.98
2022-02-21 09:00:00,142.79,143.74,142.34,142.48
2022-02-21 10:00:00,142.31,142.7,139.84,139.91
2022-02-21 11:00:00,139.83,140.71,134.95,135.98
2022-02-21 12:00:00,135.95,136.61,133.82,134.39
2022-02-21 13:00:00,134.38,135.9,133.59,135.62
2022-02-21 14:00:00,135.65,141.88,134.97,141.1
2022-02-21 15:00:00,141.05,143.3,140.48,140.96
2022-02-21 16:00:00,140.92,142.39,139.62,139.83
2022-02-21 17:00:00,139.89,140.91,138.77,138.93
2022-02-21 18:00:00,139.09,139.09,134.16,135.37
2022-02-21 19:00:00,135.53,136.86,134.65,136.41
2022-02-21 20:00:00,136.16,136.87,135.0,135.3
2022-02-21 21:00:00,135.33,137.24,131.55,132.03
2022-02-21 22:00:00,131.96,134.71,130.95,131.89
2022-02-21 23:00:00,131.92,133.3,127.88,128.69
2022-02-22 00:00:00,128.67,131.48,127.63,130.01
2022-02-22 01:00:00,130.08,131.77,128.62,130.55
2022-02-22 02:00:00,130.5,130.5,128.73,129.66
2022-02-22 03:00:00,129.65,129.65,125.75,126.74
2022-02-22 04:00:00,126.74,128.58,126.2,126.71
2022-02-22 05:00:00,126.71,130.56,126.64,127.86
2022-02-22 06:00:00,127.75,130.55,127.68,129.86
2022-02-22 07:00:00,130.01,130.51,128.27,128.84
2022-02-22 08:00:00,128.92,132.27,128.85,132.1
2022-02-22 09:00:00,132.04,132.5,130.86,130.93
2022-02-22 10:00:00,130.73,134.66,130.42,133.62
2022-02-22 11:00:00,133.52,134.2,132.07,132.44
2022-02-22 12:00:00,132.33,133.81,130.92,132.39
2022-02-22 13:00:00,132.51,134.61,131.7,134.02
2022-02-22 14:00:00,134.3,137.01,132.03,136.26
2022-02-22 15:00:00,136.26,137.18,135.06,135.66
2022-02-22 16:00:00,135.6,136.08,133.43,133.69
2022-02-22 17:00:00,133.72,134.34,131.88,133.12
2022-02-22 18:00:00,132.79,133.89,131.67,132.43
2022-02-22 19:00:00,132.22,134.82,131.76,134.68
2022-02-22 20:00:00,134.94,135.2,131.86,132.31
2022-02-22 21:00:00,132.32,133.13,131.51,132.02
2022-02-22 22:00:00,131.92,132.99,131.25,132.25
2022-02-22 23:00:00,132.63,135.57,132.08,134.74
2022-02-23 00:00:00,134.81,136.46,133.66,134.14
2022-02-23 01:00:00,134.01,134.43,132.66,133.65
2022-02-23 02:00:00,133.63,136.26,132.84,133.79
2022-02-23 03:00:00,133.8,134.56,133.05,133.68
2022-02-23 04:00:00,133.74,136.11,133.53,135.76
2022-02-23 05:00:00,135.88,136.65,134.82,136.2
2022-02-23 06:00:00,136.25,136.93,135.6,135.76
2022-02-23 07:00:00,136.07,138.74,136.01,138.46
2022-02-23 08:00:00,138.41,140.56,138.25,139.04
2022-02-23 09:00:00,139.05,140.73,138.99,140.6
2022-02-23 10:00:00,140.65,141.61,140.14,141.38
2022-02-23 11:00:00,141.3,142.62,140.03,141.35
2022-02-23 12:00:00,141.42,142.97,141.06,142.46
2022-02-23 13:00:00,142.59,143.17,141.66,141.73
2022-02-23 14:00:00,141.9,141.92,139.72,139.74
2022-02-23 15:00:00,139.9,140.29,138.64,138.74
2022-02-23 16:00:00,138.85,141.84,137.88,141.41
2022-02-23 17:00:00,141.34,142.93,137.8,138.17
2022-02-23 18:00:00,138.36,138.7,136.51,137.54
2022-02-23 19:00:00,137.55,137.98,134.71,135.25
2022-02-23 20:00:00,135.23,136.47,134.11,135.95
2022-02-23 21:00:00,135.98,136.34,134.04,134.62
2022-02-23 22:00:00,134.56,136.32,132.44,136.1
2022-02-23 23:00:00,135.94,136.15,130.17,130.67
2022-02-24 00:00:00,130.71,131.69,128.93,129.25
2022-02-24 01:00:00,129.25,130.68,128.59,130.28
2022-02-24 02:00:00,130.28,130.4,125.17,125.57
2022-02-24 03:00:00,125.53,126.03,118.84,119.98
2022-02-24 04:00:00,119.95,121.38,117.52,120.5
2022-02-24 05:00:00,120.5,120.71,112.97,115.33
2022-02-24 06:00:00,115.29,117.14,114.26,114.6
2022-02-24 07:00:00,114.64,118.21,112.41,116.22
2022-02-24 08:00:00,116.24,118.81,114.64,116.04
2022-02-24 09:00:00,116.01,117.7,114.97,115.23
2022-02-24 10:00:00,115.29,115.9,113.01,114.41
2022-02-24 11:00:00,114.4,116.37,113.2,116.01
2022-02-24 12:00:00,115.99,116.0,113.44,114.53
2022-02-24 13:00:00,114.58,118.04,113.76,115.95
2022-02-24 14:00:00,115.95,119.38,115.34,118.56
2022-02-24 15:00:00,118.42,121.83,117.41,120.7
2022-02-24 16:00:00,120.71,123.1,119.5,121.66
2022-02-24 17:00:00,121.55,121.59,118.84,119.43
2022-02-24 18:00:00,119.68,125.24,119.51,123.26
2022-02-24 19:00:00,123.57,127.2,122.94,126.95
2022-02-24 20:00:00,126.88,131.92,126.88,128.83
2022-02-24 21:00:00,128.85,129.13,126.38,128.37
2022-02-24 22:00:00,128.3,128.74,123.6,124.44
2022-02-24 23:00:00,124.39,125.57,123.47,125.3
2022-02-25 00:00:00,125.32,126.57,123.29,123.29
2022-02-25 01:00:00,123.27,127.14,123.23,125.58
2022-02-25 02:00:00,125.64,126.65,125.38,125.93
2022-02-25 03:00:00,125.75,126.27,124.33,125.65
2022-02-25 04:00:00,125.65,126.14,124.34,125.0
2022-02-25 05:00:00,125.12,125.44,122.81,123.78
2022-02-25 06:00:00,123.91,125.89,123.41,125.64
2022-02-25 07:00:00,125.79,126.65,124.84,125.43
2022-02-25 08:00:00,125.11,125.68,123.52,124.51
2022-02-25 09:00:00,124.52,125.32,121.81,125.02
2022-02-25 10:00:00,125.08,125.27,123.71,124.53
2022-02-25 11:00:00,124.43,126.14,123.49,125.92
2022-02-25 12:00:00,125.94,130.47,125.94,130.29
2022-02-25 13:00:00,130.38,138.41,129.72,135.73
2022-02-25 14:00:00,135.73,138.14,133.73,133.86
2022-02-25 15:00:00,133.93,137.85,133.01,137.32
2022-02-25 16:00:00,137.27,139.52,135.86,139.52
2022-02-25 17:00:00,139.4,140.12,136.7,138.43
2022-02-25 18:00:00,138.44,138.72,136.64,137.4
2022-02-25 19:00:00,137.39,139.24,136.82,137.65
2022-02-25 20:00:00,137.63,140.0,137.2,139.7
2022-02-25 21:00:00,139.57,141.74,138.87,140.77
2022-02-25 22:00:00,140.65,143.47,139.83,142.81
2022-02-25 23:00:00,142.74,143.27,139.26,139.7
2022-02-26 00:00:00,139.71,144.79,139.53,142.7
2022-02-26 01:00:00,142.59,143.21,140.87,141.87
2022-02-26 02:00:00,141.81,142.04,140.19,141.09
2022-02-26 03:00:00,141.15,141.57,139.83,141.02
2022-02-26 04:00:00,141.11,143.0,140.8,142.21
2022-02-26 05:00:00,142.23,142.57,139.01,140.77
2022-02-26 06:00:00,140.59,141.58,139.59,139.84
2022-02-26 07:00:00,139.99,141.94,138.87,141.93
2022-02-26 08:00:00,141.92,142.79,138.14,139.23
2022-02-26 09:00:00,139.25,139.82,137.42,138.55
2022-02-26 10:00:00,138.54,140.22,138.35,139.63
2022-02-26 11:00:00,139.63,140.1,136.49,136.91
2022-02-26 12:00:00,137.12,138.06,136.0,137.78
2022-02-26 13:00:00,138.08,139.27,137.29,137.83
2022-02-26 14:00:00,137.87,138.71,136.49,138.27
2022-02-26 15:00:00,138.2,139.18,137.94,138.06
2022-02-26 16:00:00,138.04,138.42,136.65,136.65
2022-02-26 17:00:00,136.61,137.99,136.46,137.69
2022-02-26 18:00:00,137.7,137.7,135.21,137.26
2022-02-26 19:00:00,137.18,138.91,137.16,137.86
2022-02-26 20:00:00,137.89,139.08,137.69,138.05
2022-02-26 21:00:00,138.07,139.86,137.95,138.85
2022-02-26 22:00:00,138.88,138.88,136.37,136.68
2022-02-26 23:00:00,136.66,136.67,134.96,136.67
2022-02-27 00:00:00,136.66,137.25,131.62,131.85
2022-02-27 01:00:00,131.9,132.79,129.6,129.81
2022-02-27 02:00:00,129.69,131.75,129.51,130.99
2022-02-27 03:00:00,131.27,131.76,130.24,130.26
2022-02-27 04:00:00,130.3,131.3,129.9,130.42
2022-02-27 05:00:00,130.28,132.2,129.78,130.91
2022-02-27 06:00:00,130.93,132.45,130.92,132.45
2022-02-27 07:00:00,132.4,135.36,131.74,133.59
2022-02-27 08:00:00,133.83,135.47,132.74,135.25
2022-02-27 09:00:00,135.2,136.88,134.63,136.71
2022-02-27 10:00:00,136.71,138.5,136.23,138.04
2022-02-27 11:00:00,138.35,140.62,137.76,139.65
2022-02-27 12:00:00,139.94,141.56,138.77,140.36
2022-02-27 13:00:00,140.34,140.35,134.4,137.89
2022-02-27 14:00:00,137.82,141.85,135.93,139.44
2022-02-27 15:00:00,139.43,144.44,138.88,143.59
2022-02-27 16:00:00,143.68,144.63,141.89,143.81
2022-02-27 17:00:00,143.63,144.42,142.29,142.5
2022-02-27 18:00:00,142.23,142.93,140.55,140.61
2022-02-27 19:00:00,140.69,141.28,134.38,135.08
2022-02-27 20:00:00,135.08,137.53,133.63,135.39
2022-02-27 21:00:00,134.99,135.64,131.4,132.0
2022-02-27 22:00:00,131.98,134.08,131.83,133.51
2022-02-27 23:00:00,133.46,133.48,129.72,131.74
2022-02-28 00:00:00,131.69,131.77,128.04,128.63
2022-02-28 01:00:00,128.96,133.07,128.68,131.83
2022-02-28 02:00:00,131.81,132.68,130.25,131.14
2022-02-28 03:00:00,131.14,132.2,130.39,130.74
2022-02-28 04:00:00,130.99,132.06,129.8,130.97
2022-02-28 05:00:00,130.92,132.7,130.51,131.64
2022-02-28 06:00:00,131.79,132.53,129.26,132.05
2022-02-28 07:00:00,131.96,134.89,131.53,134.28
2022-02-28 08:00:00,134.38,135.81,133.92,134.4
2022-02-28 09:00:00,134.45,135.87,133.66,133.7
2022-02-28 10:00:00,133.63,135.44,133.63,135.34
2022-02-28 11:00:00,135.45,135.5,132.38,134.42
2022-02-28 12:00:00,134.25,136.36,132.92,134.78
2022-02-28 13:00:00,134.71,134.77,131.65,132.46
2022-02-28 14:00:00,132.41,139.48,132.22,139.28
2022-02-28 15:00:00,139.34,142.37,137.61,141.32
2022-02-28 16:00:00,141.38,142.93,140.16,140.62
2022-02-28 17:00:00,140.57,141.32,138.82,141.15
2022-02-28 18:00:00,141.14,141.88,140.05,140.41
2022-02-28 19:00:00,140.4,140.55,139.12,140.5
2022-02-28 20:00:00,140.4,141.93,140.06,140.83
2022-02-28 21:00:00,140.71,140.79,139.22,140.29
2022-02-28 22:00:00,140.31,146.5,139.82,143.28
2022-02-28 23:00:00,143.29,147.05,143.27,145.83
2022-03-01 00:00:00,145.8,149.06,145.48,147.9
2022-03-01 01:00:00,147.93,147.97,144.3,144.57
2022-03-01 02:00:00,144.6,145.17,142.35,144.13
2022-03-01 03:00:00,144.02,144.02,140.99,142.67
2022-03-01 04:00:00,142.77,144.43,142.15,144.23
2022-03-01 05:00:00,144.24,144.27,141.73,142.33
2022-03-01 06:00:00,142.45,143.79,140.5,143.32
2022-03-01 07:00:00,143.14,144.62,142.94,144.45
2022-03-01 08:00:00,144.5,144.77,142.35,144.02
2022-03-01 09:00:00,143.97,145.34,141.49,141.77
2022-03-01 10:00:00,141.9,143.27,139.67,143.27
2022-03-01 11:00:00,143.07,144.05,141.14,142.77
2022-03-01 12:00:00,142.82,145.69,142.01,145.53
2022-03-01 13:00:00,145.32,150.51,145.18,149.37
2022-03-01 14:00:00,149.37,150.96,145.52,146.69
2022-03-01 15:00:00,146.89,147.68,143.27,144.46
2022-03-01 16:00:00,144.46,145.7,140.74,141.56
2022-03-01 17:00:00,141.56,144.34,140.51,143.01
2022-03-01 18:00:00,142.86,144.01,141.63,143.86
2022-03-01 19:00:00,143.83,144.28,142.44,143.07
2022-03-01 20:00:00,143.02,143.98,142.38,142.83
2022-03-01 21:00:00,143.4,143.76,141.19,142.41
