datetime,QUICKUSD_open,QUICKUSD_high,QUICKUSD_low,QUICKUSD_close
2022-01-26 19:00:00,184.93,189.1,182.0,182.43
2022-01-26 20:00:00,182.22,182.22,176.11,177.07
2022-01-26 21:00:00,176.99,177.92,170.16,170.78
2022-01-26 22:00:00,170.81,172.17,170.32,171.93
2022-01-26 23:00:00,172.24,175.62,172.24,174.93
2022-01-27 00:00:00,174.93,176.5,174.28,174.93
2022-01-27 01:00:00,174.99,175.44,169.3,169.3
2022-01-27 02:00:00,169.08,169.34,167.38,168.68
2022-01-27 03:00:00,168.94,169.83,166.4,168.06
2022-01-27 04:00:00,168.06,169.44,167.49,168.91
2022-01-27 05:00:00,168.91,169.89,168.71,169.23
2022-01-27 06:00:00,168.81,170.29,167.96,169.49
2022-01-27 07:00:00,169.32,170.54,168.13,170.44
2022-01-27 08:00:00,170.44,173.35,170.18,173.33
2022-01-27 09:00:00,173.33,177.0,173.33,175.4
2022-01-27 10:00:00,175.49,175.99,172.58,172.83
2022-01-27 11:00:00,172.96,174.77,172.59,174.75
2022-01-27 12:00:00,175.08,177.68,174.91,176.12
2022-01-27 13:00:00,176.77,178.72,176.72,178.72
2022-01-27 14:00:00,179.04,181.92,177.76,181.05
2022-01-27 15:00:00,181.03,182.51,180.3,181.3
2022-01-27 16:00:00,181.31,181.71,178.56,179.52
2022-01-27 17:00:00,179.57,179.98,178.51,179.43
2022-01-27 18:00:00,179.5,179.5,176.0,177.28
2022-01-27 19:00:00,177.49,178.03,174.22,176.44
2022-01-27 20:00:00,176.49,176.87,170.92,171.51
2022-01-27 21:00:00,170.85,172.83,169.06,172.43
2022-01-27 22:00:00,172.2,175.05,170.32,174.66
2022-01-27 23:00:00,174.04,176.08,174.04,176.02
2022-01-28 00:00:00,176.42,177.7,175.86,177.06
2022-01-28 01:00:00,177.45,178.78,173.34,174.52
2022-01-28 02:00:00,174.73,176.1,172.22,175.65
2022-01-28 03:00:00,176.21,178.47,176.21,178.36
2022-01-28 04:00:00,178.26,178.59,175.96,176.94
2022-01-28 05:00:00,176.5,177.99,176.34,177.99
2022-01-28 06:00:00,177.88,180.0,177.3,177.32
2022-01-28 07:00:00,177.31,178.49,176.08,176.08
2022-01-28 08:00:00,176.43,177.17,175.95,176.51
2022-01-28 09:00:00,176.28,176.66,175.95,176.43
2022-01-28 10:00:00,176.7,177.51,175.73,176.13
2022-01-28 11:00:00,176.46,179.46,174.65,175.45
2022-01-28 12:00:00,175.94,176.38,173.43,174.25
2022-01-28 13:00:00,174.16,176.44,173.89,176.34
2022-01-28 14:00:00,176.31,176.65,173.87,174.46
2022-01-28 15:00:00,176.11,177.25,174.97,176.87
2022-01-28 16:00:00,176.87,178.59,176.24,177.5
2022-01-28 17:00:00,177.44,177.97,175.48,175.55
2022-01-28 18:00:00,176.32,176.4,173.97,174.9
2022-01-28 19:00:00,175.04,175.04,172.92,174.58
2022-01-28 20:00:00,174.51,175.91,173.94,175.91
2022-01-28 21:00:00,175.58,179.0,175.55,177.98
2022-01-28 22:00:00,178.64,178.88,177.75,178.26
2022-01-28 23:00:00,177.66,178.82,177.54,177.93
2022-01-29 00:00:00,178.72,180.39,178.34,180.3
2022-01-29 01:00:00,180.39,181.04,178.73,178.81
2022-01-29 02:00:00,178.9,179.81,178.85,179.72
2022-01-29 03:00:00,179.76,180.61,179.31,180.59
2022-01-29 04:00:00,180.27,181.54,180.27,181.54
2022-01-29 05:00:00,181.67,183.26,180.89,181.71
2022-01-29 06:00:00,181.58,183.05,180.99,182.8
2022-01-29 07:00:00,183.26,184.87,183.26,184.41
2022-01-29 08:00:00,184.76,184.76,183.57,183.78
2022-01-29 09:00:00,183.74,183.74,181.55,181.88
2022-01-29 10:00:00,182.25,182.78,181.95,182.51
2022-01-29 11:00:00,182.6,183.15,182.6,182.87
2022-01-29 12:00:00,182.87,184.48,182.62,183.4
2022-01-29 13:00:00,183.45,185.11,183.38,185.11
2022-01-29 14:00:00,185.28,185.28,182.31,182.31
2022-01-29 15:00:00,182.31,182.34,180.31,181.07
2022-01-29 16:00:00,181.09,181.31,179.39,180.2
2022-01-29 17:00:00,180.35,182.2,180.2,181.5
2022-01-29 18:00:00,181.25,182.76,181.22,182.73
2022-01-29 19:00:00,182.72,183.03,182.47,182.99
2022-01-29 20:00:00,182.93,184.85,182.12,182.79
2022-01-29 21:00:00,182.99,184.1,182.14,182.43
2022-01-29 22:00:00,182.29,182.29,180.95,180.95
2022-01-29 23:00:00,180.93,180.93,179.63,180.68
2022-01-30 00:00:00,180.51,181.45,178.92,179.5
2022-01-30 01:00:00,179.52,180.7,179.52,180.28
2022-01-30 02:00:00,180.45,180.47,179.5,179.76
2022-01-30 03:00:00,179.72,179.99,178.03,178.15
2022-01-30 04:00:00,178.15,178.93,178.15,178.92
2022-01-30 05:00:00,179.06,180.18,179.06,179.92
2022-01-30 06:00:00,179.8,180.21,179.25,180.21
2022-01-30 07:00:00,180.25,180.32,178.24,179.17
2022-01-30 08:00:00,178.89,178.92,177.42,178.17
2022-01-30 09:00:00,178.14,178.47,177.03,177.43
2022-01-30 10:00:00,176.97,178.47,176.58,178.23
2022-01-30 11:00:00,178.26,178.26,176.95,177.78
2022-01-30 12:00:00,178.02,178.02,175.31,175.31
2022-01-30 13:00:00,175.71,176.45,175.53,175.8
2022-01-30 14:00:00,176.09,176.09,173.32,174.33
2022-01-30 15:00:00,174.34,174.49,172.88,173.89
2022-01-30 16:00:00,173.84,174.22,173.16,173.16
2022-01-30 17:00:00,173.51,174.23,173.22,174.0
2022-01-30 18:00:00,173.94,174.23,173.59,173.86
2022-01-30 19:00:00,174.0,174.14,170.85,172.31
2022-01-30 20:00:00,172.16,173.1,171.37,172.98
2022-01-30 21:00:00,172.61,172.61,171.2,171.78
2022-01-30 22:00:00,171.89,172.06,170.68,171.92
2022-01-30 23:00:00,171.55,173.88,171.52,172.89
2022-01-31 00:00:00,172.89,172.89,168.0,169.13
2022-01-31 01:00:00,169.28,170.11,168.0,168.0
2022-01-31 02:00:00,167.95,167.95,166.0,167.25
2022-01-31 03:00:00,167.24,168.05,167.02,167.9
2022-01-31 04:00:00,167.9,167.9,166.56,166.56
2022-01-31 05:00:00,166.42,167.56,166.14,167.56
2022-01-31 06:00:00,167.17,167.58,166.85,166.91
2022-01-31 07:00:00,166.9,168.01,166.89,167.95
2022-01-31 08:00:00,167.59,168.4,167.59,167.64
2022-01-31 09:00:00,168.17,168.69,167.37,167.95
2022-01-31 10:00:00,168.1,168.68,167.43,168.68
2022-01-31 11:00:00,168.43,169.3,166.91,169.11
2022-01-31 12:00:00,169.35,169.35,167.4,168.0
2022-01-31 13:00:00,168.03,169.84,167.18,169.53
2022-01-31 14:00:00,169.64,171.09,169.38,171.09
2022-01-31 15:00:00,171.29,173.17,171.29,172.97
2022-01-31 16:00:00,172.5,176.72,172.38,175.76
2022-01-31 17:00:00,176.13,176.61,175.04,176.46
2022-01-31 18:00:00,176.32,177.96,175.54,176.28
2022-01-31 19:00:00,176.27,176.27,173.78,174.24
2022-01-31 20:00:00,174.53,174.53,173.22,173.5
2022-01-31 21:00:00,173.28,173.63,171.9,172.05
2022-01-31 22:00:00,172.26,174.94,172.26,174.57
2022-01-31 23:00:00,174.58,174.87,174.26,174.5
2022-02-01 00:00:00,174.33,174.95,174.11,174.41
2022-02-01 01:00:00,174.38,174.51,173.08,173.35
2022-02-01 02:00:00,173.33,174.22,173.12,173.55
2022-02-01 03:00:00,173.37,177.0,173.37,175.85
2022-02-01 04:00:00,175.71,176.11,175.23,175.74
2022-02-01 05:00:00,175.41,175.49,174.88,174.88
2022-02-01 06:00:00,174.85,178.14,174.57,177.75
2022-02-01 07:00:00,177.93,177.97,176.01,176.19
2022-02-01 08:00:00,175.94,178.25,175.87,178.24
2022-02-01 09:00:00,177.64,179.34,175.67,175.7
2022-02-01 10:00:00,176.12,176.94,175.83,176.37
2022-02-01 11:00:00,176.06,176.88,176.06,176.75
2022-02-01 12:00:00,176.94,177.74,176.37,177.04
2022-02-01 13:00:00,177.36,178.02,177.0,178.02
2022-02-01 14:00:00,178.01,182.62,178.0,178.8
2022-02-01 15:00:00,178.79,179.22,175.64,177.63
2022-02-01 16:00:00,177.63,183.79,177.43,183.33
2022-02-01 17:00:00,183.33,248.0,182.58,216.99
2022-02-01 18:00:00,216.82,226.3,202.78,204.74
2022-02-01 19:00:00,204.74,210.39,199.21,202.5
2022-02-01 20:00:00,202.5,215.0,196.2,203.26
2022-02-01 21:00:00,203.75,206.48,194.0,195.23
2022-02-01 22:00:00,195.01,196.7,191.2,193.02
2022-02-01 23:00:00,193.13,201.31,193.12,193.81
2022-02-02 00:00:00,194.17,199.52,194.07,198.92
2022-02-02 01:00:00,198.99,202.12,191.58,195.4
2022-02-02 02:00:00,195.64,202.0,193.98,197.77
2022-02-02 03:00:00,197.42,203.0,196.72,198.73
2022-02-02 04:00:00,198.08,202.0,197.76,199.03
2022-02-02 05:00:00,199.1,204.0,198.13,200.58
2022-02-02 06:00:00,200.76,206.19,198.37,199.1
2022-02-02 07:00:00,199.96,201.9,198.11,200.0
2022-02-02 08:00:00,199.87,202.64,196.89,202.31
2022-02-02 09:00:00,200.49,202.31,199.06,199.77
2022-02-02 10:00:00,199.05,199.3,195.88,198.81
2022-02-02 11:00:00,198.81,199.84,195.06,196.2
2022-02-02 12:00:00,196.48,198.91,193.34,194.82
2022-02-02 13:00:00,194.69,195.17,192.09,192.95
2022-02-02 14:00:00,193.51,197.42,183.68,185.82
2022-02-02 15:00:00,185.82,187.2,183.66,183.67
2022-02-02 16:00:00,183.85,183.96,180.22,181.81
2022-02-02 17:00:00,181.73,188.53,181.73,187.69
2022-02-02 18:00:00,187.48,190.96,186.72,186.98
2022-02-02 19:00:00,187.14,187.62,182.91,183.75
2022-02-02 20:00:00,183.53,188.2,181.88,188.0
2022-02-02 21:00:00,187.39,193.01,180.85,183.38
2022-02-02 22:00:00,182.66,186.35,182.38,183.68
2022-02-02 23:00:00,183.66,183.66,181.0,181.07
2022-02-03 00:00:00,181.27,184.48,181.07,182.19
2022-02-03 01:00:00,182.32,182.45,180.73,180.73
2022-02-03 02:00:00,180.78,180.79,178.0,179.56
2022-02-03 03:00:00,179.56,180.5,178.05,178.67
2022-02-03 04:00:00,179.22,180.15,178.54,179.71
2022-02-03 05:00:00,179.71,180.8,179.2,180.19
2022-02-03 06:00:00,180.34,180.81,178.67,179.39
2022-02-03 07:00:00,179.37,180.89,179.28,180.41
2022-02-03 08:00:00,180.81,181.9,180.75,180.97
2022-02-03 09:00:00,181.3,181.7,177.86,177.9
2022-02-03 10:00:00,177.86,178.58,175.44,177.49
2022-02-03 11:00:00,177.11,179.0,176.92,178.25
2022-02-03 12:00:00,177.99,178.17,176.1,178.14
2022-02-03 13:00:00,178.12,178.36,176.34,177.0
2022-02-03 14:00:00,177.01,179.51,176.45,179.05
2022-02-03 15:00:00,179.25,181.29,178.98,181.29
2022-02-03 16:00:00,181.15,184.4,180.69,182.82
2022-02-03 17:00:00,183.16,183.42,181.31,182.92
2022-02-03 18:00:00,183.17,183.36,181.53,182.64
2022-02-03 19:00:00,182.28,182.38,179.65,180.33
2022-02-03 20:00:00,179.8,180.32,178.25,179.45
2022-02-03 21:00:00,179.56,182.97,179.56,182.96
2022-02-03 22:00:00,183.0,189.2,182.31,185.86
2022-02-03 23:00:00,185.84,188.33,185.58,187.57
2022-02-04 00:00:00,187.15,187.19,184.23,184.23
2022-02-04 01:00:00,184.22,184.34,183.3,183.98
2022-02-04 02:00:00,183.98,185.21,183.92,185.04
2022-02-04 03:00:00,185.7,187.32,185.37,186.82
2022-02-04 04:00:00,186.99,187.74,186.0,186.84
2022-02-04 05:00:00,187.2,189.18,186.99,187.98
2022-02-04 06:00:00,187.55,189.16,187.53,188.03
2022-02-04 07:00:00,188.7,189.2,187.43,188.02
2022-02-04 08:00:00,188.52,188.86,187.46,187.52
2022-02-04 09:00:00,187.3,188.56,186.99,187.94
2022-02-04 10:00:00,188.52,188.86,187.14,187.76
2022-02-04 11:00:00,187.2,188.21,186.82,187.46
2022-02-04 12:00:00,187.57,188.24,186.87,186.87
2022-02-04 13:00:00,186.65,186.97,182.14,182.38
2022-02-04 14:00:00,182.56,185.79,182.36,185.35
2022-02-04 15:00:00,185.58,189.58,185.37,188.64
2022-02-04 16:00:00,188.91,191.63,188.84,190.49
2022-02-04 17:00:00,190.93,194.91,190.41,192.33
2022-02-04 18:00:00,192.32,192.55,191.01,191.05
2022-02-04 19:00:00,191.35,193.15,190.16,192.86
2022-02-04 20:00:00,192.83,194.68,191.29,191.63
2022-02-04 21:00:00,191.66,193.03,190.67,192.74
2022-02-04 22:00:00,192.74,193.11,190.76,193.11
2022-02-04 23:00:00,192.65,196.07,192.61,195.9
2022-02-05 00:00:00,196.06,197.14,194.39,194.61
2022-02-05 01:00:00,194.02,194.32,193.17,193.89
2022-02-05 02:00:00,194.03,195.74,193.59,195.09
2022-02-05 03:00:00,195.2,196.04,195.09,196.04
2022-02-05 04:00:00,195.94,198.0,195.93,198.0
2022-02-05 05:00:00,197.97,199.48,197.61,199.37
2022-02-05 06:00:00,199.28,201.82,198.01,198.01
2022-02-05 07:00:00,197.98,198.11,196.4,196.4
2022-02-05 08:00:00,196.75,201.99,196.41,199.45
2022-02-05 09:00:00,199.43,200.25,199.1,200.25
2022-02-05 10:00:00,199.9,200.48,199.24,200.02
2022-02-05 11:00:00,200.25,200.25,199.01,199.09
2022-02-05 12:00:00,199.8,199.88,196.51,196.95
2022-02-05 13:00:00,196.95,197.49,196.24,197.04
2022-02-05 14:00:00,197.0,198.17,196.09,197.82
2022-02-05 15:00:00,197.39,198.34,196.76,197.92
2022-02-05 16:00:00,198.13,198.37,192.52,192.52
2022-02-05 17:00:00,192.52,193.75,189.37,193.31
2022-02-05 18:00:00,193.31,195.25,193.3,193.85
2022-02-05 19:00:00,194.1,194.17,192.84,193.48
2022-02-05 20:00:00,193.79,194.51,193.35,194.5
2022-02-05 21:00:00,194.5,198.32,194.5,196.24
2022-02-05 22:00:00,196.24,196.46,195.04,195.04
2022-02-05 23:00:00,195.33,195.33,193.31,194.11
2022-02-06 00:00:00,193.63,195.37,193.63,195.05
2022-02-06 01:00:00,195.23,198.25,195.23,197.66
2022-02-06 02:00:00,197.66,204.68,197.66,203.95
2022-02-06 03:00:00,204.33,204.65,198.42,198.83
2022-02-06 04:00:00,198.83,199.17,196.28,198.48
2022-02-06 05:00:00,198.43,199.87,197.52,198.43
2022-02-06 06:00:00,198.62,198.82,197.55,197.55
2022-02-06 07:00:00,197.5,198.17,197.11,197.94
2022-02-06 08:00:00,197.53,197.8,196.5,197.62
2022-02-06 09:00:00,197.41,197.89,196.63,197.89
2022-02-06 10:00:00,197.86,198.25,196.5,197.29
2022-02-06 11:00:00,197.02,197.32,195.87,196.67
2022-02-06 12:00:00,196.84,196.84,195.08,195.08
2022-02-06 13:00:00,195.7,196.01,195.1,195.82
2022-02-06 14:00:00,195.82,197.83,193.21,193.21
2022-02-06 15:00:00,193.2,195.4,192.81,194.66
2022-02-06 16:00:00,194.89,198.57,194.4,198.57
2022-02-06 17:00:00,198.58,198.67,196.55,197.03
2022-02-06 18:00:00,196.94,205.4,196.45,197.66
2022-02-06 19:00:00,197.57,207.46,195.88,203.28
2022-02-06 20:00:00,202.94,206.1,198.37,198.37
2022-02-06 21:00:00,198.37,200.9,196.75,196.92
2022-02-06 22:00:00,197.2,199.62,196.55,196.55
2022-02-06 23:00:00,196.98,202.09,196.75,201.64
2022-02-07 00:00:00,201.51,202.03,199.1,201.49
2022-02-07 01:00:00,201.44,201.76,200.21,201.18
2022-02-07 02:00:00,201.1,202.48,200.2,202.04
2022-02-07 03:00:00,202.04,204.42,202.02,204.42
2022-02-07 04:00:00,204.35,205.79,203.53,204.63
2022-02-07 05:00:00,204.53,205.36,203.76,204.69
2022-02-07 06:00:00,204.9,205.98,204.56,205.98
2022-02-07 07:00:00,205.98,207.37,205.55,207.08
2022-02-07 08:00:00,207.02,208.12,206.81,207.19
2022-02-07 09:00:00,207.23,207.82,205.83,206.15
2022-02-07 10:00:00,206.04,206.04,205.08,205.46
2022-02-07 11:00:00,205.05,205.05,204.02,204.58
2022-02-07 12:00:00,204.58,204.58,201.98,202.78
2022-02-07 13:00:00,203.09,205.24,203.08,205.1
2022-02-07 14:00:00,205.31,216.96,205.31,214.73
2022-02-07 15:00:00,214.98,215.52,210.16,214.45
2022-02-07 16:00:00,214.54,217.86,214.36,215.82
2022-02-07 17:00:00,215.5,218.82,215.43,218.82
2022-02-07 18:00:00,218.82,219.0,216.26,218.81
2022-02-07 19:00:00,218.35,224.6,218.17,223.01
2022-02-07 20:00:00,223.01,223.35,214.85,217.41
2022-02-07 21:00:00,217.56,218.49,214.31,214.57
2022-02-07 22:00:00,214.67,215.16,213.43,213.94
2022-02-07 23:00:00,213.75,213.77,212.86,213.77
2022-02-08 00:00:00,213.66,213.74,211.08,211.53
2022-02-08 01:00:00,211.51,213.17,211.51,212.38
2022-02-08 02:00:00,212.52,213.33,210.26,210.26
2022-02-08 03:00:00,210.26,210.56,209.08,210.56
2022-02-08 04:00:00,210.55,210.55,209.61,210.05
2022-02-08 05:00:00,209.85,211.49,209.47,210.93
2022-02-08 06:00:00,210.46,213.99,206.58,207.91
2022-02-08 07:00:00,208.03,208.92,207.0,208.66
2022-02-08 08:00:00,208.29,208.77,201.45,202.18
2022-02-08 09:00:00,201.44,202.15,200.63,201.2
2022-02-08 10:00:00,200.97,201.7,200.0,201.7
2022-02-08 11:00:00,201.62,202.49,201.34,201.99
2022-02-08 12:00:00,202.4,202.41,198.2,199.3
2022-02-08 13:00:00,199.36,199.78,198.48,199.44
2022-02-08 14:00:00,199.48,200.86,199.41,199.41
2022-02-08 15:00:00,199.44,199.44,193.83,198.94
2022-02-08 16:00:00,199.18,199.62,194.63,195.71
2022-02-08 17:00:00,195.44,198.52,195.44,198.29
2022-02-08 18:00:00,198.23,198.86,198.2,198.73
2022-02-08 19:00:00,198.78,198.87,196.76,198.08
2022-02-08 20:00:00,198.22,203.0,197.69,203.0
2022-02-08 21:00:00,202.45,203.17,200.99,200.99
2022-02-08 22:00:00,201.57,202.1,200.59,201.76
2022-02-08 23:00:00,202.5,203.26,201.72,203.09
2022-02-09 00:00:00,202.98,203.34,202.1,203.34
2022-02-09 01:00:00,203.03,203.55,202.18,202.2
2022-02-09 02:00:00,201.64,202.33,199.44,199.54
2022-02-09 03:00:00,199.85,200.41,199.66,200.21
2022-02-09 04:00:00,200.21,201.83,200.21,201.4
2022-02-09 05:00:00,200.94,201.97,199.45,201.13
2022-02-09 06:00:00,201.43,202.26,201.23,202.2
2022-02-09 07:00:00,201.38,202.18,200.77,202.18
2022-02-09 08:00:00,202.06,206.04,201.66,203.25
2022-02-09 09:00:00,203.4,204.25,202.61,203.19
2022-02-09 10:00:00,202.8,205.13,202.37,203.0
2022-02-09 11:00:00,203.37,206.43,203.37,206.43
2022-02-09 12:00:00,206.48,208.05,205.34,208.05
2022-02-09 13:00:00,207.92,208.62,207.01,207.2
2022-02-09 14:00:00,207.12,215.62,206.56,212.14
2022-02-09 15:00:00,212.84,214.32,209.9,209.9
2022-02-09 16:00:00,209.98,213.5,209.68,212.44
2022-02-09 17:00:00,212.88,214.14,211.2,211.2
2022-02-09 18:00:00,212.0,213.6,211.64,213.6
2022-02-09 19:00:00,213.0,219.31,212.94,217.06
2022-02-09 20:00:00,217.01,238.03,216.32,234.13
2022-02-09 21:00:00,233.62,233.74,224.81,225.4
2022-02-09 22:00:00,225.64,226.1,221.84,224.08
2022-02-09 23:00:00,223.81,230.5,222.39,223.53
2022-02-10 00:00:00,224.06,224.87,216.57,218.1
2022-02-10 01:00:00,218.61,218.64,216.76,217.47
2022-02-10 02:00:00,217.49,219.71,217.43,217.86
2022-02-10 03:00:00,217.78,218.74,216.47,218.64
2022-02-10 04:00:00,218.57,219.05,216.62,216.62
2022-02-10 05:00:00,217.39,218.73,216.4,218.47
2022-02-10 06:00:00,218.24,219.85,217.0,219.25
2022-02-10 07:00:00,219.38,221.03,219.04,221.03
2022-02-10 08:00:00,221.03,221.5,218.7,219.62
2022-02-10 09:00:00,219.52,221.98,219.45,221.2
2022-02-10 10:00:00,221.12,225.6,220.84,224.97
2022-02-10 11:00:00,224.38,225.39,222.57,224.64
2022-02-10 12:00:00,223.86,226.32,220.59,221.3
2022-02-10 13:00:00,221.09,222.29,210.99,210.99
2022-02-10 14:00:00,210.92,215.0,207.46,214.99
2022-02-10 15:00:00,214.99,220.46,214.26,217.5
2022-02-10 16:00:00,218.1,218.76,216.95,217.57
2022-02-10 17:00:00,217.58,219.16,217.39,219.04
2022-02-10 18:00:00,219.26,219.94,214.32,214.52
2022-02-10 19:00:00,214.42,215.11,212.91,212.91
2022-02-10 20:00:00,212.72,214.23,209.3,211.29
2022-02-10 21:00:00,211.7,215.01,210.58,212.69
2022-02-10 22:00:00,212.29,212.69,210.66,211.1
2022-02-10 23:00:00,211.35,211.35,207.48,207.7
2022-02-11 00:00:00,207.66,210.05,203.69,206.83
2022-02-11 01:00:00,206.26,209.16,204.75,205.75
2022-02-11 02:00:00,205.67,205.67,203.37,204.76
2022-02-11 03:00:00,204.76,204.76,201.79,204.58
2022-02-11 04:00:00,204.68,204.8,202.87,203.91
2022-02-11 05:00:00,203.94,204.15,201.8,201.81
2022-02-11 06:00:00,201.8,203.96,201.8,203.34
2022-02-11 07:00:00,203.23,204.56,202.91,204.56
2022-02-11 08:00:00,204.96,205.07,203.21,203.21
2022-02-11 09:00:00,202.63,205.7,202.63,205.4
2022-02-11 10:00:00,205.04,205.68,204.34,205.65
2022-02-11 11:00:00,205.67,206.35,205.22,205.66
2022-02-11 12:00:00,205.81,207.34,205.65,206.06
2022-02-11 13:00:00,206.3,208.46,206.3,207.87
2022-02-11 14:00:00,208.01,209.1,206.94,208.51
2022-02-11 15:00:00,209.01,209.54,208.48,208.88
2022-02-11 16:00:00,208.6,208.73,205.73,206.06
2022-02-11 17:00:00,206.52,206.52,205.54,205.96
2022-02-11 18:00:00,205.92,206.07,198.96,198.96
2022-02-11 19:00:00,198.96,200.34,196.38,196.67
2022-02-11 20:00:00,197.45,197.45,193.05,194.29
2022-02-11 21:00:00,194.61,195.2,193.0,194.03
2022-02-11 22:00:00,194.03,194.03,191.46,191.46
2022-02-11 23:00:00,191.48,193.35,191.31,192.77
2022-02-12 00:00:00,192.49,192.49,189.92,190.5
2022-02-12 01:00:00,190.44,191.89,190.44,191.65
2022-02-12 02:00:00,191.82,192.58,191.73,192.26
2022-02-12 03:00:00,192.37,192.37,191.01,191.01
2022-02-12 04:00:00,191.23,192.07,191.01,191.94
2022-02-12 05:00:00,192.52,192.68,191.3,191.3
2022-02-12 06:00:00,191.31,191.78,188.15,188.63
2022-02-12 07:00:00,188.63,190.27,187.34,187.89
2022-02-12 08:00:00,188.04,189.86,188.03,189.11
2022-02-12 09:00:00,189.31,189.73,188.85,189.73
2022-02-12 10:00:00,189.5,189.52,187.54,188.28
2022-02-12 11:00:00,188.19,189.99,186.96,189.99
2022-02-12 12:00:00,189.71,189.71,187.58,187.7
2022-02-12 13:00:00,187.99,188.46,187.35,187.53
2022-02-12 14:00:00,187.12,187.92,186.0,187.92
2022-02-12 15:00:00,187.65,188.81,186.84,188.44
2022-02-12 16:00:00,188.87,192.2,188.87,191.86
2022-02-12 17:00:00,191.48,194.81,191.47,194.81
2022-02-12 18:00:00,194.81,195.97,194.81,195.97
2022-02-12 19:00:00,195.53,195.89,194.51,194.52
2022-02-12 20:00:00,194.41,197.92,193.92,195.46
2022-02-12 21:00:00,194.82,195.18,189.9,190.61
2022-02-12 22:00:00,190.8,193.37,190.8,192.96
2022-02-12 23:00:00,192.96,192.96,190.64,190.9
2022-02-13 00:00:00,190.16,193.0,189.95,193.0
2022-02-13 01:00:00,192.81,192.99,191.81,191.82
2022-02-13 02:00:00,191.65,192.71,190.99,190.99
2022-02-13 03:00:00,191.22,194.11,191.22,194.11
2022-02-13 04:00:00,193.79,193.88,192.72,192.72
2022-02-13 05:00:00,192.67,192.73,190.69,192.25
2022-02-13 06:00:00,191.93,192.95,191.48,192.46
2022-02-13 07:00:00,192.85,194.0,192.31,192.4
2022-02-13 08:00:00,191.83,193.55,191.78,192.86
2022-02-13 09:00:00,192.86,193.16,192.41,192.62
2022-02-13 10:00:00,192.51,194.2,191.66,194.2
2022-02-13 11:00:00,194.06,194.8,193.89,194.73
2022-02-13 12:00:00,194.81,196.93,194.81,196.79
2022-02-13 13:00:00,195.99,197.08,194.96,196.86
2022-02-13 14:00:00,196.79,197.5,195.25,195.36
2022-02-13 15:00:00,195.47,195.81,195.02,195.62
2022-02-13 16:00:00,195.88,196.14,194.56,194.73
2022-02-13 17:00:00,194.57,194.72,192.83,192.83
2022-02-13 18:00:00,192.76,193.38,191.8,192.27
2022-02-13 19:00:00,192.4,222.84,191.8,191.9
2022-02-13 20:00:00,192.1,197.62,192.1,193.26
2022-02-13 21:00:00,195.03,195.44,192.84,193.34
2022-02-13 22:00:00,192.89,195.94,192.89,195.23
2022-02-13 23:00:00,195.11,195.39,194.05,194.91
2022-02-14 00:00:00,194.62,200.31,192.85,193.22
2022-02-14 01:00:00,192.91,193.12,190.68,191.59
2022-02-14 02:00:00,191.41,192.2,190.16,190.16
2022-02-14 03:00:00,190.16,193.43,189.62,192.45
2022-02-14 04:00:00,192.87,192.87,189.86,190.87
2022-02-14 05:00:00,190.94,191.13,190.27,190.87
2022-02-14 06:00:00,190.83,193.35,189.86,192.04
2022-02-14 07:00:00,192.67,192.77,190.58,191.67
2022-02-14 08:00:00,191.6,191.9,189.86,190.2
2022-02-14 09:00:00,189.68,191.09,189.64,189.64
2022-02-14 10:00:00,189.73,191.66,189.62,191.44
2022-02-14 11:00:00,191.35,191.77,191.2,191.38
2022-02-14 12:00:00,191.5,194.8,190.99,194.8
2022-02-14 13:00:00,194.8,194.8,193.79,193.79
2022-02-14 14:00:00,194.19,196.24,194.03,195.89
2022-02-14 15:00:00,195.98,196.52,194.8,195.7
2022-02-14 16:00:00,195.18,196.47,194.99,196.21
2022-02-14 17:00:00,196.44,208.17,196.07,204.74
2022-02-14 18:00:00,205.23,206.39,199.9,199.9
2022-02-14 19:00:00,199.65,199.91,197.65,198.14
2022-02-14 20:00:00,198.29,203.18,196.62,201.63
2022-02-14 21:00:00,201.64,202.78,197.5,198.76
2022-02-14 22:00:00,198.87,201.01,198.63,200.16
2022-02-14 23:00:00,200.09,200.99,199.27,200.17
2022-02-15 00:00:00,200.15,201.33,198.84,199.4
2022-02-15 01:00:00,199.72,205.49,199.71,204.63
2022-02-15 02:00:00,203.88,205.31,203.67,204.91
2022-02-15 03:00:00,204.8,205.19,204.1,204.56
2022-02-15 04:00:00,204.49,205.14,204.12,204.52
2022-02-15 05:00:00,203.85,203.95,199.96,202.29
2022-02-15 06:00:00,202.4,202.86,201.42,202.66
2022-02-15 07:00:00,202.95,203.18,202.09,202.68
2022-02-15 08:00:00,203.18,205.44,202.48,205.44
2022-02-15 09:00:00,205.1,206.0,204.56,205.16
2022-02-15 10:00:00,205.16,208.36,205.14,207.9
2022-02-15 11:00:00,208.49,208.56,206.45,206.45
2022-02-15 12:00:00,206.29,207.27,206.23,207.22
2022-02-15 13:00:00,206.57,207.7,206.56,207.7
2022-02-15 14:00:00,207.42,212.48,207.41,211.11
2022-02-15 15:00:00,210.33,212.05,209.65,209.76
2022-02-15 16:00:00,209.6,209.6,207.5,208.39
2022-02-15 17:00:00,208.4,211.5,207.6,209.32
2022-02-15 18:00:00,209.06,211.03,209.06,210.93
2022-02-15 19:00:00,210.93,211.94,210.72,211.31
