datetime,BTCUSD_open,BTCUSD_high,BTCUSD_low,BTCUSD_close
2022-02-08 23:00:00,44103.82,44349.99,44005.85,44085.59
2022-02-09 00:00:00,44087.58,44371.63,43994.79,44289.28
2022-02-09 01:00:00,44288.97,44290.81,43835.35,43898.65
2022-02-09 02:00:00,43889.68,43957.12,43155.5,43381.56
2022-02-09 03:00:00,43381.56,43537.88,43291.99,43385.4
2022-02-09 04:00:00,43383.0,43617.86,43352.67,43491.9
2022-02-09 05:00:00,43491.9,43785.59,43159.43,43622.68
2022-02-09 06:00:00,43619.48,43863.12,43567.39,43730.91
2022-02-09 07:00:00,43730.91,43942.68,43450.13,43832.1
2022-02-09 08:00:00,43842.48,43970.99,43215.67,43432.57
2022-02-09 09:00:00,43432.57,43694.47,43333.33,43416.79
2022-02-09 10:00:00,43416.3,43773.97,43390.01,43649.31
2022-02-09 11:00:00,43646.21,43864.91,43409.47,43754.48
2022-02-09 12:00:00,43750.02,44378.49,43663.29,44171.99
2022-02-09 13:00:00,44173.33,44484.93,43895.35,43970.17
2022-02-09 14:00:00,43970.16,44310.34,43822.11,44135.12
2022-02-09 15:00:00,44129.15,44249.94,43827.59,43909.64
2022-02-09 16:00:00,43909.64,44175.0,43629.65,44118.11
2022-02-09 17:00:00,44119.87,44361.58,44018.55,44105.96
2022-02-09 18:00:00,44105.96,44224.33,43926.8,44210.31
2022-02-09 19:00:00,44212.61,44750.0,44176.22,44506.11
2022-02-09 20:00:00,44508.85,44865.46,44390.62,44810.45
2022-02-09 21:00:00,44816.67,44830.63,44474.29,44487.37
2022-02-09 22:00:00,44490.58,44638.3,44211.19,44601.46
2022-02-09 23:00:00,44601.46,44630.99,44282.12,44416.35
2022-02-10 00:00:00,44416.39,44449.98,44064.28,44156.28
2022-02-10 01:00:00,44156.26,44309.68,44067.57,44301.23
2022-02-10 02:00:00,44301.22,44410.89,43831.5,43843.19
2022-02-10 03:00:00,43843.18,43896.95,43611.0,43821.42
2022-02-10 04:00:00,43821.42,43957.68,43611.0,43815.89
2022-02-10 05:00:00,43826.0,43951.72,43735.51,43917.95
2022-02-10 06:00:00,43917.95,44032.1,43793.11,43910.28
2022-02-10 07:00:00,43910.28,44163.83,43894.67,44134.75
2022-02-10 08:00:00,44134.76,44335.32,44093.86,44256.92
2022-02-10 09:00:00,44261.22,44512.2,44142.25,44438.23
2022-02-10 10:00:00,44442.25,44787.89,44397.52,44686.43
2022-02-10 11:00:00,44686.42,45200.0,44596.54,44871.79
2022-02-10 12:00:00,44871.79,45028.31,44600.89,44848.1
2022-02-10 13:00:00,44848.1,45108.04,43650.0,43680.27
2022-02-10 14:00:00,43680.27,44408.76,43210.0,44399.36
2022-02-10 15:00:00,44400.59,45726.99,44208.68,44972.05
2022-02-10 16:00:00,44980.57,45577.0,44880.84,45428.66
2022-02-10 17:00:00,45428.67,45855.0,45051.22,45361.07
2022-02-10 18:00:00,45356.54,45447.06,44865.61,45250.0
2022-02-10 19:00:00,45250.0,45300.0,44360.94,44401.94
2022-02-10 20:00:00,44399.02,44633.86,43811.0,44136.35
2022-02-10 21:00:00,44136.35,44234.19,43694.71,43777.17
2022-02-10 22:00:00,43780.99,44112.77,43628.0,43986.79
2022-02-10 23:00:00,43981.04,44075.31,43365.64,43527.71
2022-02-11 00:00:00,43521.88,43592.26,42617.7,43067.88
2022-02-11 01:00:00,43066.53,43783.7,42970.01,43194.12
2022-02-11 02:00:00,43196.36,43223.08,42828.33,43151.82
2022-02-11 03:00:00,43149.98,43442.55,43118.1,43371.34
2022-02-11 04:00:00,43372.59,43406.11,42999.01,43118.24
2022-02-11 05:00:00,43118.01,43118.04,42850.0,42865.91
2022-02-11 06:00:00,42865.91,43309.51,42820.0,43275.89
2022-02-11 07:00:00,43275.89,43446.06,43191.42,43384.86
2022-02-11 08:00:00,43384.07,43572.89,43016.44,43031.51
2022-02-11 09:00:00,43031.98,43640.32,42907.71,43522.22
2022-02-11 10:00:00,43522.24,43600.0,43273.47,43479.26
2022-02-11 11:00:00,43478.09,43543.66,43359.0,43385.51
2022-02-11 12:00:00,43385.49,43720.0,43284.95,43605.98
2022-02-11 13:00:00,43606.31,43877.43,43523.24,43811.85
2022-02-11 14:00:00,43810.38,43962.13,43323.42,43554.98
2022-02-11 15:00:00,43559.16,43854.85,43540.37,43707.48
2022-02-11 16:00:00,43705.9,43810.83,43458.53,43611.51
2022-02-11 17:00:00,43611.51,43756.65,43400.61,43450.95
2022-02-11 18:00:00,43448.04,43547.07,42621.06,42689.11
2022-02-11 19:00:00,42692.22,43176.81,42055.55,42758.73
2022-02-11 20:00:00,42747.6,42876.49,42161.3,42358.59
2022-02-11 21:00:00,42365.55,42731.15,42308.01,42563.99
2022-02-11 22:00:00,42564.28,42626.68,42013.0,42165.95
2022-02-11 23:00:00,42166.61,42451.53,42000.0,42386.47
2022-02-12 00:00:00,42386.47,42427.39,42232.62,42324.75
2022-02-12 01:00:00,42324.74,42500.0,42266.67,42469.51
2022-02-12 02:00:00,42472.19,42499.99,42355.02,42469.62
2022-02-12 03:00:00,42469.62,42480.0,42170.66,42316.97
2022-02-12 04:00:00,42316.97,42453.56,42250.35,42309.57
2022-02-12 05:00:00,42309.52,42474.6,42215.84,42296.23
2022-02-12 06:00:00,42296.23,42329.46,41765.0,42063.22
2022-02-12 07:00:00,42063.21,42253.72,41956.8,42118.56
2022-02-12 08:00:00,42118.56,42400.0,42117.17,42297.02
2022-02-12 09:00:00,42297.02,42468.57,42246.36,42411.36
2022-02-12 10:00:00,42412.74,42424.98,42125.27,42285.57
2022-02-12 11:00:00,42285.56,42453.32,41899.68,42430.19
2022-02-12 12:00:00,42428.54,42471.05,42218.88,42302.45
2022-02-12 13:00:00,42306.17,42367.25,42098.78,42117.45
2022-02-12 14:00:00,42119.55,42246.37,41807.0,42183.91
2022-02-12 15:00:00,42182.05,42236.56,41843.57,42136.79
2022-02-12 16:00:00,42133.84,42849.08,42003.41,42751.52
2022-02-12 17:00:00,42757.5,42824.76,42577.51,42753.14
2022-02-12 18:00:00,42753.15,43050.0,42753.15,42849.55
2022-02-12 19:00:00,42849.54,42909.05,42621.43,42675.72
2022-02-12 20:00:00,42675.72,42773.74,42494.11,42639.25
2022-02-12 21:00:00,42640.82,42640.82,41750.0,41898.11
2022-02-12 22:00:00,41896.1,42241.37,41848.66,42201.21
2022-02-12 23:00:00,42201.21,42285.13,42084.37,42244.97
2022-02-13 00:00:00,42244.91,42526.47,42072.36,42418.51
2022-02-13 01:00:00,42418.51,42515.02,42216.16,42257.43
2022-02-13 02:00:00,42261.82,42299.35,42115.12,42235.03
2022-02-13 03:00:00,42235.03,42315.79,42167.31,42243.08
2022-02-13 04:00:00,42243.08,42352.76,42131.92,42225.8
2022-02-13 05:00:00,42224.11,42340.7,42141.35,42293.1
2022-02-13 06:00:00,42293.1,42461.59,42235.73,42444.98
2022-02-13 07:00:00,42444.98,42481.52,42313.91,42432.09
2022-02-13 08:00:00,42432.09,42519.56,42349.57,42471.11
2022-02-13 09:00:00,42471.1,42474.18,42296.29,42335.95
2022-02-13 10:00:00,42335.95,42661.45,42270.09,42594.62
2022-02-13 11:00:00,42593.58,42674.96,42478.1,42497.09
2022-02-13 12:00:00,42497.08,42646.17,42438.09,42498.88
2022-02-13 13:00:00,42498.88,42595.68,42427.98,42531.79
2022-02-13 14:00:00,42531.8,42738.8,42193.02,42544.6
2022-02-13 15:00:00,42551.17,42781.96,42515.87,42584.73
2022-02-13 16:00:00,42592.82,42608.27,42228.12,42332.64
2022-02-13 17:00:00,42332.65,42334.79,42105.26,42287.04
2022-02-13 18:00:00,42285.27,42421.08,41885.61,41999.79
2022-02-13 19:00:00,41999.79,42206.57,41893.32,42055.77
2022-02-13 20:00:00,42055.77,42468.13,41950.06,42463.19
2022-02-13 21:00:00,42464.63,42524.66,42218.54,42226.01
2022-02-13 22:00:00,42226.89,42444.67,42222.01,42393.26
2022-02-13 23:00:00,42394.66,42420.62,42030.13,42074.99
2022-02-14 00:00:00,42073.37,42247.7,41953.31,42134.51
2022-02-14 01:00:00,42132.91,42167.31,41570.0,41689.59
2022-02-14 02:00:00,41686.85,41855.23,41619.49,41711.17
2022-02-14 03:00:00,41711.16,41990.78,41625.0,41931.06
2022-02-14 04:00:00,41930.36,41993.85,41847.24,41973.39
2022-02-14 05:00:00,41974.6,42028.13,41779.38,41789.15
2022-02-14 06:00:00,41789.15,42382.64,41743.87,42202.27
2022-02-14 07:00:00,42202.28,42387.54,42131.57,42333.78
2022-02-14 08:00:00,42333.54,42438.07,42022.44,42045.38
2022-02-14 09:00:00,42042.26,42236.15,41965.38,42075.74
2022-02-14 10:00:00,42085.49,42294.27,41927.18,42245.52
2022-02-14 11:00:00,42238.54,42297.7,42084.35,42129.03
2022-02-14 12:00:00,42129.04,42618.41,41971.02,42559.56
2022-02-14 13:00:00,42564.37,42708.58,42395.23,42510.67
2022-02-14 14:00:00,42510.91,42876.15,42483.62,42530.0
2022-02-14 15:00:00,42530.0,42677.81,42340.49,42598.78
2022-02-14 16:00:00,42601.1,42850.0,42563.58,42672.95
2022-02-14 17:00:00,42672.96,42804.9,42506.04,42595.92
2022-02-14 18:00:00,42596.55,42676.07,42209.64,42241.72
2022-02-14 19:00:00,42245.28,42313.18,41800.0,42137.03
2022-02-14 20:00:00,42137.03,42344.69,42002.72,42206.9
2022-02-14 21:00:00,42198.55,42314.74,42112.98,42249.98
2022-02-14 22:00:00,42252.86,42800.0,42243.81,42693.32
2022-02-14 23:00:00,42696.67,42830.54,42533.41,42548.71
2022-02-15 00:00:00,42548.71,42697.25,42433.28,42595.15
2022-02-15 01:00:00,42595.14,43649.99,42533.88,43485.77
2022-02-15 02:00:00,43485.76,43718.07,43412.38,43592.01
2022-02-15 03:00:00,43594.18,43692.29,43521.4,43599.52
2022-02-15 04:00:00,43599.52,43813.89,43474.02,43483.28
2022-02-15 05:00:00,43483.3,43647.05,43410.75,43601.75
2022-02-15 06:00:00,43601.75,43719.77,43552.63,43572.49
2022-02-15 07:00:00,43572.5,43798.9,43541.37,43723.98
2022-02-15 08:00:00,43723.97,44180.0,43635.7,44015.33
2022-02-15 09:00:00,44012.91,44135.86,43879.07,44083.3
2022-02-15 10:00:00,44080.64,44385.93,43994.23,44300.04
2022-02-15 11:00:00,44302.64,44457.63,44139.45,44257.15
2022-02-15 12:00:00,44257.14,44379.43,44158.25,44205.42
2022-02-15 13:00:00,44205.42,44343.64,44021.3,44268.73
2022-02-15 14:00:00,44271.98,44542.53,44204.76,44280.65
2022-02-15 15:00:00,44280.65,44325.55,44133.93,44236.88
2022-02-15 16:00:00,44236.88,44289.46,44041.42,44146.36
2022-02-15 17:00:00,44146.36,44184.94,43864.89,43949.5
2022-02-15 18:00:00,43947.92,44237.26,43887.0,44156.6
2022-02-15 19:00:00,44155.51,44161.27,43982.94,44021.07
2022-02-15 20:00:00,44021.06,44194.39,43986.0,44172.23
2022-02-15 21:00:00,44167.12,44191.0,43956.09,43992.21
2022-02-15 22:00:00,43992.21,44396.13,43987.01,44199.47
2022-02-15 23:00:00,44199.47,44775.96,44127.5,44583.52
2022-02-16 00:00:00,44580.73,44585.69,44153.91,44230.03
2022-02-16 01:00:00,44233.6,44233.6,43959.74,44011.44
2022-02-16 02:00:00,44011.44,44106.3,43923.05,44106.3
2022-02-16 03:00:00,44103.13,44197.91,43982.68,44012.22
2022-02-16 04:00:00,44012.22,44013.4,43677.79,43920.74
2022-02-16 05:00:00,43919.72,44161.85,43916.0,44081.12
2022-02-16 06:00:00,44081.12,44220.96,44045.88,44056.88
2022-02-16 07:00:00,44058.08,44231.68,43959.84,44219.11
2022-02-16 08:00:00,44219.12,44363.94,44155.98,44182.57
2022-02-16 09:00:00,44182.57,44272.05,44025.23,44039.83
2022-02-16 10:00:00,44037.56,44164.66,43897.0,44143.9
2022-02-16 11:00:00,44143.89,44299.14,44135.69,44209.55
2022-02-16 12:00:00,44202.42,44249.08,43990.0,44064.2
2022-02-16 13:00:00,44061.56,44168.67,43555.0,43648.02
2022-02-16 14:00:00,43648.02,43759.11,43330.59,43505.94
2022-02-16 15:00:00,43505.94,43723.93,43447.71,43626.64
2022-02-16 16:00:00,43630.63,43774.79,43370.79,43682.93
2022-02-16 17:00:00,43682.93,43744.37,43570.62,43600.29
2022-02-16 18:00:00,43601.26,43926.37,43530.63,43875.81
2022-02-16 19:00:00,43879.07,44394.45,43679.4,44258.61
2022-02-16 20:00:00,44258.61,44411.06,44101.01,44118.73
2022-02-16 21:00:00,44120.82,44192.64,43901.14,44091.6
2022-02-16 22:00:00,44091.6,44165.71,43975.29,44031.29
2022-02-16 23:00:00,44031.28,44200.0,43865.39,43895.56
2022-02-17 00:00:00,43895.55,44131.71,43840.55,44092.02
2022-02-17 01:00:00,44092.01,44195.62,44002.59,44044.62
2022-02-17 02:00:00,44044.62,44135.02,43839.61,44030.05
2022-02-17 03:00:00,44030.05,44043.15,43601.19,43604.66
2022-02-17 04:00:00,43604.66,43747.36,43374.94,43640.61
2022-02-17 05:00:00,43640.1,43731.62,43532.29,43640.94
2022-02-17 06:00:00,43640.93,43912.19,43600.0,43869.13
2022-02-17 07:00:00,43869.12,43983.25,43771.51,43950.53
2022-02-17 08:00:00,43950.53,44056.89,43345.73,43498.3
2022-02-17 09:00:00,43493.04,43556.57,42922.0,43237.64
2022-02-17 10:00:00,43237.64,43385.14,42955.13,43080.78
2022-02-17 11:00:00,43080.78,43252.29,43009.51,43192.01
2022-02-17 12:00:00,43192.02,43373.3,43167.7,43245.97
2022-02-17 13:00:00,43244.19,43328.53,42177.73,42277.2
2022-02-17 14:00:00,42276.04,42425.96,41874.02,41939.0
2022-02-17 15:00:00,41939.0,42157.6,41725.0,41944.37
2022-02-17 16:00:00,41946.1,42138.0,41676.0,42013.48
2022-02-17 17:00:00,42016.04,42031.39,41622.55,41764.09
2022-02-17 18:00:00,41764.09,41896.54,40800.0,41323.5
2022-02-17 19:00:00,41318.85,41318.85,40959.63,41224.99
2022-02-17 20:00:00,41219.23,41222.98,40857.68,40889.03
2022-02-17 21:00:00,40889.76,40970.72,40099.99,40692.9
2022-02-17 22:00:00,40692.9,40784.93,40450.0,40734.74
2022-02-17 23:00:00,40734.74,40785.36,40469.04,40536.73
2022-02-18 00:00:00,40537.94,40707.87,40323.85,40583.45
2022-02-18 01:00:00,40581.99,40972.3,40380.0,40815.06
2022-02-18 02:00:00,40817.95,40927.29,40688.0,40789.99
2022-02-18 03:00:00,40789.99,40804.57,40593.49,40725.17
2022-02-18 04:00:00,40725.16,40808.67,40505.0,40541.41
2022-02-18 05:00:00,40541.4,40731.51,40509.46,40660.64
2022-02-18 06:00:00,40660.64,40775.13,40602.7,40743.1
2022-02-18 07:00:00,40743.09,40810.53,40587.34,40688.8
2022-02-18 08:00:00,40688.8,40990.9,40680.49,40901.06
2022-02-18 09:00:00,40900.7,40951.86,40798.4,40905.48
2022-02-18 10:00:00,40905.48,40906.48,40732.05,40823.55
2022-02-18 11:00:00,40823.54,40834.18,40121.71,40204.05
2022-02-18 12:00:00,40204.05,40580.31,40101.48,40461.96
2022-02-18 13:00:00,40462.85,40557.2,40205.19,40404.98
2022-02-18 14:00:00,40409.55,40543.13,39633.75,40509.7
2022-02-18 15:00:00,40507.62,40916.32,39656.0,39844.36
2022-02-18 16:00:00,39839.66,40446.35,39425.07,39941.51
2022-02-18 17:00:00,39941.51,40382.35,39909.56,40043.08
2022-02-18 18:00:00,40040.06,40250.0,39800.0,40156.89
2022-02-18 19:00:00,40153.24,40367.64,40054.71,40238.15
2022-02-18 20:00:00,40238.16,40304.47,39925.67,40031.3
2022-02-18 21:00:00,40032.78,40177.12,39895.14,39985.21
2022-02-18 22:00:00,39985.61,40072.3,39750.0,39959.46
2022-02-18 23:00:00,39959.45,40099.0,39903.59,39983.56
2022-02-19 00:00:00,39993.64,40270.6,39931.54,40225.0
2022-02-19 01:00:00,40225.31,40331.63,40085.38,40177.28
2022-02-19 02:00:00,40177.56,40243.16,40102.0,40188.41
2022-02-19 03:00:00,40188.0,40262.42,40089.47,40166.68
2022-02-19 04:00:00,40165.75,40314.27,40097.03,40248.59
2022-02-19 05:00:00,40248.59,40282.27,40171.35,40266.68
2022-02-19 06:00:00,40266.68,40469.82,40231.79,40395.29
2022-02-19 07:00:00,40395.29,40443.25,40266.24,40284.16
2022-02-19 08:00:00,40290.52,40326.84,39839.2,39999.06
2022-02-19 09:00:00,39994.5,40077.29,39820.99,39944.59
2022-02-19 10:00:00,39950.58,39997.51,39788.81,39964.26
2022-02-19 11:00:00,39961.22,40052.09,39663.44,39857.71
2022-02-19 12:00:00,39858.69,39971.01,39674.69,39768.06
2022-02-19 13:00:00,39768.08,40086.57,39655.0,40037.16
2022-02-19 14:00:00,40037.16,40037.16,39787.03,39885.99
2022-02-19 15:00:00,39885.98,40030.73,39830.74,39988.43
2022-02-19 16:00:00,39988.4,40374.51,39879.38,39969.87
2022-02-19 17:00:00,39965.47,40198.8,39900.01,40165.33
2022-02-19 18:00:00,40165.32,40225.97,40059.04,40137.19
2022-02-19 19:00:00,40137.27,40146.3,39921.94,39995.12
2022-02-19 20:00:00,39992.01,40124.4,39950.3,40083.46
2022-02-19 21:00:00,40083.45,40089.19,39811.96,39943.91
2022-02-19 22:00:00,39943.91,40071.27,39893.45,40036.44
2022-02-19 23:00:00,40034.78,40159.83,39979.12,40101.94
2022-02-20 00:00:00,40101.93,40146.07,39891.14,39934.8
2022-02-20 01:00:00,39938.47,40035.09,39815.0,40009.03
2022-02-20 02:00:00,40008.85,40030.65,39843.22,39860.26
2022-02-20 03:00:00,39860.27,39912.63,39713.02,39815.56
2022-02-20 04:00:00,39811.74,39867.24,39500.0,39559.32
2022-02-20 05:00:00,39556.65,39705.29,39304.19,39367.29
2022-02-20 06:00:00,39367.4,39451.71,38666.01,38819.09
2022-02-20 07:00:00,38817.03,38908.54,38597.41,38813.54
2022-02-20 08:00:00,38813.43,38864.07,38106.0,38156.65
2022-02-20 09:00:00,38156.31,38510.82,38000.0,38201.03
2022-02-20 10:00:00,38201.02,38393.57,38150.19,38202.06
2022-02-20 11:00:00,38206.21,38371.27,38136.91,38365.28
2022-02-20 12:00:00,38367.46,38638.49,38210.17,38228.17
2022-02-20 13:00:00,38233.83,38337.71,38173.2,38220.99
2022-02-20 14:00:00,38220.99,38324.1,38023.47,38221.47
2022-02-20 15:00:00,38221.47,38438.43,38187.64,38360.71
2022-02-20 16:00:00,38358.7,38534.73,38269.11,38292.53
2022-02-20 17:00:00,38292.52,38428.02,38228.12,38281.65
2022-02-20 18:00:00,38281.65,38467.93,38175.0,38448.08
2022-02-20 19:00:00,38448.07,38448.07,38340.0,38405.03
2022-02-20 20:00:00,38405.03,38405.32,38253.21,38338.18
2022-02-20 21:00:00,38334.35,38379.67,38052.52,38255.0
2022-02-20 22:00:00,38257.59,38878.88,38252.7,38834.59
2022-02-20 23:00:00,38834.06,39000.0,38342.34,38389.03
2022-02-21 00:00:00,38395.99,38775.0,38200.0,38761.8
2022-02-21 01:00:00,38759.92,39409.14,38571.6,39157.28
2022-02-21 02:00:00,39151.37,39274.99,39045.31,39133.94
2022-02-21 03:00:00,39133.5,39271.53,38791.11,38937.36
2022-02-21 04:00:00,38937.32,39400.0,38924.56,39319.56
2022-02-21 05:00:00,39319.57,39506.91,39228.63,39248.57
2022-02-21 06:00:00,39248.56,39295.89,39167.15,39228.76
2022-02-21 07:00:00,39228.76,39345.0,39034.06,39314.63
2022-02-21 08:00:00,39313.77,39383.08,39045.04,39077.98
2022-02-21 09:00:00,39077.98,39125.98,38881.72,38941.06
2022-02-21 10:00:00,38940.96,39002.53,38229.65,38310.71
2022-02-21 11:00:00,38305.99,38456.78,37373.71,37601.6
2022-02-21 12:00:00,37605.83,37796.9,37411.79,37562.0
2022-02-21 13:00:00,37559.03,37726.23,37215.21,37575.41
2022-02-21 14:00:00,37574.68,38886.86,37490.3,38706.79
2022-02-21 15:00:00,38708.21,39364.38,38648.83,38858.36
2022-02-21 16:00:00,38857.66,39166.66,38680.11,38726.75
2022-02-21 17:00:00,38727.17,38861.73,38500.0,38541.3
2022-02-21 18:00:00,38549.32,38675.6,37555.21,37784.08
2022-02-21 19:00:00,37782.55,38350.0,37569.0,38159.88
2022-02-21 20:00:00,38159.88,38460.21,37975.71,38260.3
2022-02-21 21:00:00,38260.3,38379.52,37000.0,37086.26
2022-02-21 22:00:00,37086.26,37800.0,36811.0,37559.8
2022-02-21 23:00:00,37559.78,37697.78,36862.35,37023.0
2022-02-22 00:00:00,37022.11,37349.36,36855.85,37231.51
2022-02-22 01:00:00,37234.32,37483.04,36873.86,37258.77
2022-02-22 02:00:00,37261.18,37261.18,36901.67,37022.88
2022-02-22 03:00:00,37023.22,37034.19,36350.0,36599.3
2022-02-22 04:00:00,36599.35,36828.14,36513.78,36626.23
2022-02-22 05:00:00,36627.37,37252.18,36561.86,36753.63
2022-02-22 06:00:00,36754.61,37018.26,36606.58,36875.88
2022-02-22 07:00:00,36873.03,37011.06,36534.6,36781.38
2022-02-22 08:00:00,36780.71,37194.41,36755.39,37126.65
2022-02-22 09:00:00,37128.95,37333.01,37026.04,37145.14
2022-02-22 10:00:00,37145.14,37880.11,37093.71,37724.77
2022-02-22 11:00:00,37724.77,37789.93,37455.43,37539.87
2022-02-22 12:00:00,37539.86,37791.16,37279.48,37653.93
2022-02-22 13:00:00,37648.21,37994.57,37336.61,37859.9
2022-02-22 14:00:00,37857.85,38357.44,37424.58,38167.12
2022-02-22 15:00:00,38168.62,38259.71,37699.21,37770.12
2022-02-22 16:00:00,37769.68,37898.47,37480.01,37732.56
2022-02-22 17:00:00,37728.07,37857.12,37384.49,37664.02
2022-02-22 18:00:00,37663.99,38028.97,37522.32,37722.47
2022-02-22 19:00:00,37722.47,38190.0,37631.47,38090.16
2022-02-22 20:00:00,38094.8,38301.64,37799.83,37925.63
2022-02-22 21:00:00,37925.63,38074.76,37841.89,37898.7
2022-02-22 22:00:00,37893.58,37999.8,37772.23,37932.35
2022-02-22 23:00:00,37932.35,38469.06,37903.85,38251.48
2022-02-23 00:00:00,38251.67,38383.49,38056.03,38159.4
2022-02-23 01:00:00,38157.53,38179.23,37963.15,38086.63
2022-02-23 02:00:00,38083.82,38230.98,37555.54,37713.45
2022-02-23 03:00:00,37717.43,37815.13,37621.26,37773.87
2022-02-23 04:00:00,37773.87,38096.51,37736.83,38029.24
2022-02-23 05:00:00,38029.24,38158.86,37841.09,38000.41
2022-02-23 06:00:00,38000.42,38177.12,37936.96,38012.1
2022-02-23 07:00:00,38011.65,38240.3,37975.28,38179.22
2022-02-23 08:00:00,38179.22,38823.94,38110.01,38693.9
2022-02-23 09:00:00,38693.9,39014.33,38622.73,38898.09
2022-02-23 10:00:00,38897.82,38978.26,38782.95,38892.91
2022-02-23 11:00:00,38892.91,39139.1,38767.55,38816.35
2022-02-23 12:00:00,38816.36,39139.0,38768.19,39046.32
2022-02-23 13:00:00,39041.02,39276.85,38924.97,39001.12
2022-02-23 14:00:00,38998.48,39030.7,38635.04,38680.34
2022-02-23 15:00:00,38680.34,38695.21,38449.82,38534.72
2022-02-23 16:00:00,38534.71,38723.76,38371.81,38662.83
2022-02-23 17:00:00,38663.02,38795.76,38021.38,38093.82
2022-02-23 18:00:00,38098.02,38123.47,37724.29,37802.12
2022-02-23 19:00:00,37801.48,37898.58,37545.71,37633.02
2022-02-23 20:00:00,37636.41,37749.98,37401.02,37696.0
2022-02-23 21:00:00,37692.99,37818.19,37440.01,37539.86
2022-02-23 22:00:00,37539.86,37681.15,37144.66,37674.52
2022-02-23 23:00:00,37674.52,37736.93,37055.0,37268.19
2022-02-24 00:00:00,37268.18,37438.76,36718.64,36768.43
2022-02-24 01:00:00,36768.75,37100.0,36656.87,36979.21
2022-02-24 02:00:00,36981.34,37036.3,35880.13,35963.04
2022-02-24 03:00:00,35960.28,35988.06,34700.0,34933.95
2022-02-24 04:00:00,34933.93,35214.07,34526.0,35090.99
2022-02-24 05:00:00,35095.72,35128.94,34322.0,34662.32
2022-02-24 06:00:00,34662.32,35098.26,34610.08,34894.19
2022-02-24 07:00:00,34904.0,35510.0,34357.1,35325.48
2022-02-24 08:00:00,35313.28,35900.24,35179.18,35532.78
2022-02-24 09:00:00,35525.31,35826.0,35300.0,35350.42
2022-02-24 10:00:00,35350.42,35500.09,34852.68,35211.53
2022-02-24 11:00:00,35211.53,35595.69,34900.01,35460.83
2022-02-24 12:00:00,35452.9,35465.52,35057.18,35264.32
2022-02-24 13:00:00,35266.04,35705.78,35131.04,35498.94
2022-02-24 14:00:00,35505.46,35950.0,35206.35,35670.35
2022-02-24 15:00:00,35673.5,36144.6,35431.89,35939.0
2022-02-24 16:00:00,35944.4,36350.03,35884.2,36191.09
2022-02-24 17:00:00,36191.09,36208.17,35761.06,35870.44
2022-02-24 18:00:00,35869.02,36855.69,35822.33,36438.02
2022-02-24 19:00:00,36430.83,37390.55,36273.81,37336.85
2022-02-24 20:00:00,37331.73,39720.0,37320.74,38419.7
2022-02-24 21:00:00,38430.8,38701.86,38176.67,38430.64
2022-02-24 22:00:00,38415.02,38496.24,37764.7,37879.01
2022-02-24 23:00:00,37879.01,38409.36,37872.26,38347.3
2022-02-25 00:00:00,38347.3,38800.0,38227.13,38245.54
2022-02-25 01:00:00,38244.88,38940.0,38164.05,38582.63
2022-02-25 02:00:00,38582.62,38848.9,38488.45,38823.43
2022-02-25 03:00:00,38820.53,39029.04,38520.35,38943.82
2022-02-25 04:00:00,38943.82,38958.77,38664.63,38742.71
2022-02-25 05:00:00,38742.7,38793.93,38315.0,38463.66
2022-02-25 06:00:00,38466.68,38775.0,38389.84,38726.02
2022-02-25 07:00:00,38723.32,38833.12,38401.13,38496.7
2022-02-25 08:00:00,38495.25,38541.57,38180.0,38366.15
2022-02-25 09:00:00,38365.85,38772.67,38016.44,38692.78
2022-02-25 10:00:00,38688.85,38806.14,38468.52,38602.28
2022-02-25 11:00:00,38596.03,38886.86,38363.43,38752.94
2022-02-25 12:00:00,38754.58,39525.0,38752.94,39384.13
2022-02-25 13:00:00,39385.79,39716.0,39253.78,39388.54
2022-02-25 14:00:00,39392.41,39494.95,38959.18,39030.3
2022-02-25 15:00:00,39030.3,39627.88,38723.16,39472.53
2022-02-25 16:00:00,39477.07,39639.37,39220.11,39404.11
2022-02-25 17:00:00,39404.05,39420.93,38900.0,38995.62
2022-02-25 18:00:00,38995.62,39068.43,38555.05,38670.26
2022-02-25 19:00:00,38673.35,38987.57,38550.01,38699.34
2022-02-25 20:00:00,38698.85,39269.38,38627.08,39135.49
2022-02-25 21:00:00,39130.32,39235.62,38956.03,38995.78
2022-02-25 22:00:00,38995.76,39500.0,38880.74,39456.49
2022-02-25 23:00:00,39450.22,39641.01,39132.52,39238.48
2022-02-26 00:00:00,39242.71,40300.5,39094.97,39785.03
2022-02-26 01:00:00,39784.5,39853.6,39590.0,39736.89
2022-02-26 02:00:00,39741.25,39758.19,39487.87,39582.71
2022-02-26 03:00:00,39582.72,39633.71,39246.96,39411.51
2022-02-26 04:00:00,39404.72,39494.64,39278.23,39373.48
2022-02-26 05:00:00,39373.48,39408.69,38975.06,39029.51
2022-02-26 06:00:00,39029.52,39239.0,39016.3,39150.77
2022-02-26 07:00:00,39162.32,39233.01,38989.04,39224.18
2022-02-26 08:00:00,39224.17,39580.64,38677.35,38796.13
2022-02-26 09:00:00,38797.57,38944.77,38592.04,38813.01
2022-02-26 10:00:00,38814.49,39088.61,38779.11,39019.9
2022-02-26 11:00:00,39020.76,39187.2,38810.0,38956.96
2022-02-26 12:00:00,38956.94,39055.05,38800.0,39020.41
2022-02-26 13:00:00,39020.41,39264.05,38935.27,39115.45
