datetime,KP3RBUSD_open,KP3RBUSD_high,KP3RBUSD_low,KP3RBUSD_close
2022-01-20 11:00:00,1529.51,1542.5,1498.98,1509.14
2022-01-20 12:00:00,1507.2,1511.16,1465.61,1484.08
2022-01-20 13:00:00,1484.08,1501.72,1470.32,1497.7
2022-01-20 14:00:00,1499.37,1508.8,1481.13,1502.71
2022-01-20 15:00:00,1503.36,1507.39,1477.0,1486.22
2022-01-20 16:00:00,1488.04,1489.41,1392.23,1397.76
2022-01-20 17:00:00,1392.57,1415.0,1350.0,1385.82
2022-01-20 18:00:00,1389.95,1393.91,1344.96,1349.7
2022-01-20 19:00:00,1347.7,1410.0,1343.92,1388.35
2022-01-20 20:00:00,1385.6,1388.34,1280.99,1283.07
2022-01-20 21:00:00,1283.07,1348.56,1268.61,1290.56
2022-01-20 22:00:00,1290.43,1296.0,1233.02,1243.01
2022-01-20 23:00:00,1245.0,1306.46,1245.0,1276.75
2022-01-21 00:00:00,1276.75,1304.8,1267.62,1276.75
2022-01-21 01:00:00,1275.62,1278.09,1230.65,1243.44
2022-01-21 02:00:00,1242.82,1313.66,1240.8,1309.0
2022-01-21 03:00:00,1312.23,1320.0,1289.38,1304.06
2022-01-21 04:00:00,1306.37,1306.37,1270.36,1277.62
2022-01-21 05:00:00,1277.48,1289.3,1251.69,1256.69
2022-01-21 06:00:00,1255.99,1265.86,1238.33,1250.35
2022-01-21 07:00:00,1249.67,1290.0,1177.0,1212.65
2022-01-21 08:00:00,1211.51,1240.0,1193.63,1222.89
2022-01-21 09:00:00,1220.06,1247.72,1204.03,1236.67
2022-01-21 10:00:00,1237.1,1249.6,1190.01,1243.7
2022-01-21 11:00:00,1246.81,1247.39,1210.99,1218.99
2022-01-21 12:00:00,1219.96,1224.36,1197.98,1204.12
2022-01-21 13:00:00,1204.32,1219.31,1161.07,1168.29
2022-01-21 14:00:00,1166.27,1201.25,1157.82,1162.54
2022-01-21 15:00:00,1160.1,1229.54,1111.01,1147.8
2022-01-21 16:00:00,1147.74,1147.74,1034.01,1057.43
2022-01-21 17:00:00,1063.33,1098.46,1023.57,1045.06
2022-01-21 18:00:00,1050.74,1082.19,1034.61,1062.71
2022-01-21 19:00:00,1061.67,1093.3,1027.14,1079.0
2022-01-21 20:00:00,1078.64,1093.58,1056.0,1084.93
2022-01-21 21:00:00,1085.13,1127.22,1078.64,1085.71
2022-01-21 22:00:00,1084.91,1099.54,1043.91,1052.33
2022-01-21 23:00:00,1053.87,1063.94,1040.03,1043.17
2022-01-22 00:00:00,1041.95,1041.95,980.93,986.4
2022-01-22 01:00:00,986.97,1006.91,964.48,970.63
2022-01-22 02:00:00,968.27,986.4,921.0,923.12
2022-01-22 03:00:00,926.87,951.56,910.0,927.87
2022-01-22 04:00:00,927.87,942.47,837.92,851.04
2022-01-22 05:00:00,850.19,1020.19,780.02,937.94
2022-01-22 06:00:00,937.8,1014.53,898.38,984.24
2022-01-22 07:00:00,984.04,1126.01,971.69,1124.99
2022-01-22 08:00:00,1121.02,1171.7,1071.04,1110.66
2022-01-22 09:00:00,1114.47,1134.14,1051.74,1057.0
2022-01-22 10:00:00,1053.9,1086.65,982.0,997.0
2022-01-22 11:00:00,996.53,1049.99,965.0,1016.24
2022-01-22 12:00:00,1012.3,1031.42,991.77,1002.85
2022-01-22 13:00:00,1001.37,1003.31,960.1,960.75
2022-01-22 14:00:00,964.52,1004.6,964.42,986.28
2022-01-22 15:00:00,981.18,1030.71,971.63,1010.78
2022-01-22 16:00:00,1012.61,1069.89,1001.83,1069.89
2022-01-22 17:00:00,1062.35,1067.51,996.95,1010.6
2022-01-22 18:00:00,1010.6,1047.31,1002.16,1038.76
2022-01-22 19:00:00,1042.56,1138.51,1034.2,1135.96
2022-01-22 20:00:00,1134.91,1259.25,1134.89,1170.44
2022-01-22 21:00:00,1168.06,1187.48,1105.69,1109.11
2022-01-22 22:00:00,1111.61,1216.0,1108.5,1207.03
2022-01-22 23:00:00,1206.14,1220.59,1141.52,1147.9
2022-01-23 00:00:00,1148.66,1299.85,1147.29,1286.04
2022-01-23 01:00:00,1285.74,1287.73,1230.01,1273.77
2022-01-23 02:00:00,1277.34,1291.97,1250.65,1264.11
2022-01-23 03:00:00,1263.83,1341.0,1261.54,1327.81
2022-01-23 04:00:00,1329.51,1350.0,1265.15,1291.53
2022-01-23 05:00:00,1285.57,1307.5,1265.0,1287.0
2022-01-23 06:00:00,1287.49,1287.49,1213.23,1253.77
2022-01-23 07:00:00,1253.77,1275.15,1204.74,1247.89
2022-01-23 08:00:00,1247.94,1274.7,1230.0,1258.11
2022-01-23 09:00:00,1259.04,1263.0,1170.4,1202.62
2022-01-23 10:00:00,1201.3,1204.07,1137.47,1163.93
2022-01-23 11:00:00,1164.42,1198.97,1156.19,1170.47
2022-01-23 12:00:00,1170.47,1229.34,1170.25,1190.19
2022-01-23 13:00:00,1190.0,1206.61,1147.05,1159.6
2022-01-23 14:00:00,1159.61,1166.56,1135.16,1137.49
2022-01-23 15:00:00,1138.0,1174.79,1131.53,1170.62
2022-01-23 16:00:00,1169.75,1176.19,1155.3,1159.7
2022-01-23 17:00:00,1158.5,1243.4,1157.47,1219.75
2022-01-23 18:00:00,1226.13,1265.0,1202.66,1246.86
2022-01-23 19:00:00,1249.0,1251.04,1185.37,1199.7
2022-01-23 20:00:00,1199.17,1220.59,1171.54,1172.7
2022-01-23 21:00:00,1174.22,1201.2,1142.7,1159.84
2022-01-23 22:00:00,1161.46,1189.67,1161.46,1178.8
2022-01-23 23:00:00,1178.8,1189.53,1145.8,1150.86
2022-01-24 00:00:00,1149.07,1176.08,1138.34,1167.85
2022-01-24 01:00:00,1167.98,1172.45,1146.44,1153.5
2022-01-24 02:00:00,1156.13,1157.84,1102.8,1120.04
2022-01-24 03:00:00,1120.04,1127.14,1084.52,1090.6
2022-01-24 04:00:00,1090.6,1098.01,1053.3,1061.79
2022-01-24 05:00:00,1062.96,1081.96,1012.25,1040.59
2022-01-24 06:00:00,1040.17,1124.33,1023.98,1096.03
2022-01-24 07:00:00,1097.67,1115.0,1040.3,1053.09
2022-01-24 08:00:00,1056.15,1101.02,1047.01,1068.31
2022-01-24 09:00:00,1066.81,1131.42,1050.0,1103.98
2022-01-24 10:00:00,1106.23,1224.0,1080.9,1211.64
2022-01-24 11:00:00,1209.22,1242.78,1135.84,1192.2
2022-01-24 12:00:00,1191.56,1239.99,1150.35,1214.0
2022-01-24 13:00:00,1212.18,1244.99,1182.1,1228.52
2022-01-24 14:00:00,1230.4,1248.96,1200.0,1217.78
2022-01-24 15:00:00,1217.79,1226.04,1183.22,1212.0
2022-01-24 16:00:00,1213.29,1218.54,1192.0,1198.3
2022-01-24 17:00:00,1198.31,1224.55,1163.99,1187.88
2022-01-24 18:00:00,1190.0,1195.85,1181.88,1185.0
2022-01-24 19:00:00,1184.05,1188.62,1132.97,1135.69
2022-01-24 20:00:00,1135.63,1151.85,1130.19,1138.63
2022-01-24 21:00:00,1139.66,1193.41,1133.27,1176.92
2022-01-24 22:00:00,1176.92,1180.0,1161.02,1175.18
2022-01-24 23:00:00,1173.82,1178.12,1136.54,1137.65
2022-01-25 00:00:00,1137.65,1165.0,1136.55,1154.25
2022-01-25 01:00:00,1151.39,1155.77,1136.0,1139.12
2022-01-25 02:00:00,1137.55,1200.0,1113.27,1170.05
2022-01-25 03:00:00,1170.0,1215.92,1165.5,1191.48
2022-01-25 04:00:00,1197.45,1217.0,1193.35,1204.8
2022-01-25 05:00:00,1203.96,1209.31,1175.74,1183.53
2022-01-25 06:00:00,1183.48,1198.42,1175.77,1180.75
2022-01-25 07:00:00,1180.75,1193.26,1167.1,1182.0
2022-01-25 08:00:00,1183.83,1185.0,1163.18,1175.45
2022-01-25 09:00:00,1175.4,1197.65,1163.18,1167.6
2022-01-25 10:00:00,1170.15,1176.0,1144.14,1155.27
2022-01-25 11:00:00,1153.66,1188.71,1147.43,1176.23
2022-01-25 12:00:00,1176.23,1191.35,1172.94,1184.52
2022-01-25 13:00:00,1184.0,1211.2,1178.78,1185.82
2022-01-25 14:00:00,1183.99,1192.8,1170.78,1173.0
2022-01-25 15:00:00,1173.0,1173.67,1152.14,1160.0
2022-01-25 16:00:00,1158.74,1160.78,1121.1,1140.66
2022-01-25 17:00:00,1141.03,1155.61,1125.4,1151.25
2022-01-25 18:00:00,1152.42,1160.99,1128.82,1138.98
2022-01-25 19:00:00,1139.32,1149.29,1126.17,1134.35
2022-01-25 20:00:00,1134.34,1144.39,1121.47,1135.58
2022-01-25 21:00:00,1135.58,1149.66,1128.0,1128.0
2022-01-25 22:00:00,1130.0,1142.73,1126.13,1137.06
2022-01-25 23:00:00,1138.44,1153.49,1132.78,1153.49
2022-01-26 00:00:00,1153.49,1175.67,1150.0,1155.99
2022-01-26 01:00:00,1158.1,1161.08,1135.56,1140.67
2022-01-26 02:00:00,1141.9,1155.9,1141.67,1147.32
2022-01-26 03:00:00,1148.4,1169.0,1145.56,1156.46
2022-01-26 04:00:00,1156.45,1167.28,1150.25,1153.56
2022-01-26 05:00:00,1153.09,1157.25,1146.0,1152.99
2022-01-26 06:00:00,1153.05,1160.35,1140.1,1150.0
2022-01-26 07:00:00,1150.0,1152.16,1137.44,1140.42
2022-01-26 08:00:00,1140.89,1176.5,1133.07,1173.38
2022-01-26 09:00:00,1173.38,1208.0,1146.97,1185.93
2022-01-26 10:00:00,1185.9,1192.38,1164.6,1172.79
2022-01-26 11:00:00,1170.68,1179.0,1163.22,1174.41
2022-01-26 12:00:00,1177.89,1180.18,1151.52,1155.55
2022-01-26 13:00:00,1153.96,1153.96,1112.53,1135.26
2022-01-26 14:00:00,1133.6,1196.99,1124.42,1132.22
2022-01-26 15:00:00,1131.31,1131.44,1081.24,1119.32
2022-01-26 16:00:00,1123.19,1124.03,1060.19,1065.59
2022-01-26 17:00:00,1062.05,1099.61,1062.05,1088.06
2022-01-26 18:00:00,1086.69,1100.0,1084.97,1091.71
2022-01-26 19:00:00,1090.49,1090.92,1050.13,1067.02
2022-01-26 20:00:00,1071.21,1071.21,1012.0,1012.96
2022-01-26 21:00:00,1013.81,1030.35,995.99,1022.61
2022-01-26 22:00:00,1022.79,1039.12,993.48,1006.0
2022-01-26 23:00:00,1005.95,1027.79,1005.56,1024.89
2022-01-27 00:00:00,1025.55,1038.24,1024.1,1033.0
2022-01-27 01:00:00,1030.98,1037.57,1022.59,1034.9
2022-01-27 02:00:00,1036.38,1055.16,1033.0,1043.18
2022-01-27 03:00:00,1043.18,1062.59,1023.83,1062.0
2022-01-27 04:00:00,1062.72,1066.95,1047.01,1053.03
2022-01-27 05:00:00,1053.64,1059.2,1017.5,1020.74
2022-01-27 06:00:00,1020.86,1048.13,1019.53,1037.93
2022-01-27 07:00:00,1037.93,1057.84,1025.0,1052.37
2022-01-27 08:00:00,1052.35,1057.0,1035.01,1049.97
2022-01-27 09:00:00,1050.89,1080.64,1046.39,1066.32
2022-01-27 10:00:00,1063.25,1072.0,1043.91,1049.3
2022-01-27 11:00:00,1049.16,1056.27,1035.67,1042.66
2022-01-27 12:00:00,1042.87,1044.71,995.31,1018.77
2022-01-27 13:00:00,1017.73,1018.2,982.54,991.54
2022-01-27 14:00:00,992.44,1006.19,962.48,978.52
2022-01-27 15:00:00,980.81,996.72,944.87,945.45
2022-01-27 16:00:00,945.46,986.0,941.65,970.21
2022-01-27 17:00:00,967.0,980.5,943.02,974.79
2022-01-27 18:00:00,978.27,996.63,965.99,986.91
2022-01-27 19:00:00,986.91,1000.0,975.21,983.35
2022-01-27 20:00:00,982.15,993.64,951.7,955.0
2022-01-27 21:00:00,955.0,956.96,936.21,951.3
2022-01-27 22:00:00,950.0,1017.19,944.61,1007.85
2022-01-27 23:00:00,1007.9,1022.0,980.85,985.13
2022-01-28 00:00:00,985.32,1023.95,985.32,1023.57
2022-01-28 01:00:00,1023.63,1044.22,986.03,990.44
2022-01-28 02:00:00,986.87,1008.85,978.21,978.25
2022-01-28 03:00:00,977.54,988.32,953.94,977.5
2022-01-28 04:00:00,979.95,990.72,961.0,972.87
2022-01-28 05:00:00,971.0,978.46,959.33,972.3
2022-01-28 06:00:00,971.66,977.57,957.3,967.56
2022-01-28 07:00:00,967.56,979.66,950.0,955.64
2022-01-28 08:00:00,953.46,979.66,950.77,974.21
2022-01-28 09:00:00,975.45,980.0,952.05,957.4
2022-01-28 10:00:00,957.44,980.0,956.04,977.96
2022-01-28 11:00:00,978.14,990.17,964.27,969.89
2022-01-28 12:00:00,969.92,975.67,960.23,965.17
2022-01-28 13:00:00,965.1,967.58,947.0,963.66
2022-01-28 14:00:00,967.15,967.15,952.9,963.96
2022-01-28 15:00:00,964.49,1005.02,963.73,1004.22
2022-01-28 16:00:00,1004.42,1005.96,986.82,995.79
2022-01-28 17:00:00,996.0,1035.86,986.1,989.43
2022-01-28 18:00:00,987.51,1004.96,985.1,1002.65
2022-01-28 19:00:00,1002.28,1055.66,993.67,1046.91
2022-01-28 20:00:00,1046.79,1047.04,1006.55,1020.12
2022-01-28 21:00:00,1018.32,1032.01,1003.17,1007.0
2022-01-28 22:00:00,1008.31,1024.88,1008.31,1022.95
2022-01-28 23:00:00,1020.89,1035.38,1013.15,1013.78
2022-01-29 00:00:00,1013.78,1014.14,992.73,998.45
2022-01-29 01:00:00,999.72,1010.87,996.11,1009.5
2022-01-29 02:00:00,1006.17,1015.0,991.1,1011.25
2022-01-29 03:00:00,1010.72,1018.17,999.01,1004.81
2022-01-29 04:00:00,1004.75,1010.94,993.22,1005.31
2022-01-29 05:00:00,1006.81,1014.35,1001.28,1011.32
2022-01-29 06:00:00,1010.29,1012.64,1000.23,1002.89
2022-01-29 07:00:00,1006.99,1009.49,999.0,1003.21
2022-01-29 08:00:00,1003.22,1015.0,1000.73,1006.65
2022-01-29 09:00:00,1006.65,1010.99,996.68,996.68
2022-01-29 10:00:00,996.68,1004.27,986.76,999.81
2022-01-29 11:00:00,997.16,999.56,975.97,982.46
2022-01-29 12:00:00,982.46,998.64,981.25,990.58
2022-01-29 13:00:00,992.05,996.06,986.23,995.99
2022-01-29 14:00:00,996.0,999.59,985.1,985.55
2022-01-29 15:00:00,987.0,998.69,982.02,990.84
2022-01-29 16:00:00,992.55,997.94,981.05,984.86
2022-01-29 17:00:00,985.13,992.65,975.0,979.62
2022-01-29 18:00:00,977.44,977.57,943.66,960.6
2022-01-29 19:00:00,962.33,970.14,954.47,957.04
2022-01-29 20:00:00,957.98,959.08,936.54,942.18
2022-01-29 21:00:00,942.09,953.89,933.0,950.51
2022-01-29 22:00:00,950.51,954.64,945.02,950.06
2022-01-29 23:00:00,951.0,966.37,948.69,963.57
2022-01-30 00:00:00,961.39,964.75,954.28,960.63
2022-01-30 01:00:00,960.74,962.43,950.24,959.43
2022-01-30 02:00:00,959.4,973.85,957.7,967.52
2022-01-30 03:00:00,968.66,972.0,954.03,965.46
2022-01-30 04:00:00,965.46,965.98,955.28,963.58
2022-01-30 05:00:00,963.58,965.01,956.97,961.25
2022-01-30 06:00:00,960.21,965.55,956.55,961.59
2022-01-30 07:00:00,959.87,968.53,954.56,958.51
2022-01-30 08:00:00,959.83,961.49,955.01,957.78
2022-01-30 09:00:00,957.25,959.74,938.24,943.98
2022-01-30 10:00:00,944.98,952.7,941.02,950.66
2022-01-30 11:00:00,952.0,952.38,935.92,937.99
2022-01-30 12:00:00,938.75,947.99,933.01,943.2
2022-01-30 13:00:00,944.2,950.25,933.5,939.62
2022-01-30 14:00:00,938.53,938.53,894.2,894.21
2022-01-30 15:00:00,894.21,921.17,882.15,904.75
2022-01-30 16:00:00,904.22,906.7,883.72,884.77
2022-01-30 17:00:00,884.77,906.99,884.77,894.71
2022-01-30 18:00:00,896.98,909.66,892.08,900.0
2022-01-30 19:00:00,902.95,903.22,867.77,869.86
2022-01-30 20:00:00,871.49,886.3,867.71,871.52
2022-01-30 21:00:00,871.67,878.12,865.0,874.43
2022-01-30 22:00:00,876.16,877.6,855.17,868.65
2022-01-30 23:00:00,867.65,873.71,857.94,868.15
2022-01-31 00:00:00,868.15,894.22,859.83,879.27
2022-01-31 01:00:00,879.09,891.56,873.01,884.92
2022-01-31 02:00:00,885.23,923.27,882.97,917.53
2022-01-31 03:00:00,917.57,917.57,898.91,904.0
2022-01-31 04:00:00,904.97,907.2,891.26,897.6
2022-01-31 05:00:00,896.98,909.99,891.56,905.58
2022-01-31 06:00:00,904.72,906.03,893.66,900.94
2022-01-31 07:00:00,902.11,906.9,895.0,899.81
2022-01-31 08:00:00,899.81,908.0,896.0,904.56
2022-01-31 09:00:00,903.46,919.49,902.27,918.29
2022-01-31 10:00:00,916.83,966.81,915.36,964.26
2022-01-31 11:00:00,965.0,966.93,942.62,959.97
2022-01-31 12:00:00,961.91,965.04,944.87,947.81
2022-01-31 13:00:00,947.45,954.22,935.56,935.63
2022-01-31 14:00:00,936.23,952.7,920.57,920.57
2022-01-31 15:00:00,921.92,926.74,899.63,914.62
2022-01-31 16:00:00,912.03,928.0,902.5,903.79
2022-01-31 17:00:00,905.92,926.34,905.92,913.97
2022-01-31 18:00:00,913.97,915.35,905.08,908.87
2022-01-31 19:00:00,909.02,910.12,900.24,900.38
2022-01-31 20:00:00,902.04,914.32,900.66,911.6
2022-01-31 21:00:00,912.54,935.76,912.5,935.76
2022-01-31 22:00:00,936.13,947.36,926.86,945.16
2022-01-31 23:00:00,945.66,948.52,926.83,931.0
2022-02-01 00:00:00,930.96,935.0,926.57,928.17
2022-02-01 01:00:00,928.12,943.99,925.69,939.11
2022-02-01 02:00:00,939.23,942.61,927.0,929.0
2022-02-01 03:00:00,929.19,944.4,922.92,926.93
2022-02-01 04:00:00,924.4,941.28,910.0,915.72
2022-02-01 05:00:00,914.0,924.77,905.69,910.98
2022-02-01 06:00:00,911.23,920.0,907.95,918.0
2022-02-01 07:00:00,917.31,929.42,914.74,927.55
2022-02-01 08:00:00,927.04,935.0,916.72,930.0
2022-02-01 09:00:00,928.91,932.0,900.22,914.33
2022-02-01 10:00:00,914.67,914.67,901.0,906.31
2022-02-01 11:00:00,907.08,920.0,905.61,912.63
2022-02-01 12:00:00,912.63,915.4,905.61,908.54
2022-02-01 13:00:00,908.54,911.63,904.3,906.41
2022-02-01 14:00:00,906.41,910.6,901.72,902.96
2022-02-01 15:00:00,903.05,910.6,900.5,903.36
2022-02-01 16:00:00,904.12,908.95,900.01,907.33
2022-02-01 17:00:00,908.05,916.46,904.99,911.72
2022-02-01 18:00:00,911.72,914.51,907.44,909.27
2022-02-01 19:00:00,909.31,912.62,903.98,908.68
2022-02-01 20:00:00,908.58,914.94,905.92,910.98
2022-02-01 21:00:00,912.27,915.75,910.17,912.95
2022-02-01 22:00:00,912.49,914.55,904.4,906.72
2022-02-01 23:00:00,906.81,908.81,904.0,906.28
2022-02-02 00:00:00,906.0,913.0,904.84,908.95
2022-02-02 01:00:00,908.95,912.96,901.11,904.95
2022-02-02 02:00:00,904.13,907.47,901.79,903.45
2022-02-02 03:00:00,902.89,904.62,891.3,901.25
2022-02-02 04:00:00,900.69,904.73,888.0,897.99
2022-02-02 05:00:00,897.99,898.98,890.73,892.94
2022-02-02 06:00:00,892.94,899.99,890.73,899.2
2022-02-02 07:00:00,898.77,915.13,898.77,909.18
2022-02-02 08:00:00,909.43,910.51,884.17,893.46
2022-02-02 09:00:00,893.46,896.52,860.7,867.59
2022-02-02 10:00:00,867.59,878.4,853.62,856.62
2022-02-02 11:00:00,858.47,866.91,830.0,866.0
2022-02-02 12:00:00,866.0,887.22,862.07,869.58
2022-02-02 13:00:00,869.6,874.63,853.0,863.32
2022-02-02 14:00:00,863.62,880.01,858.0,864.55
2022-02-02 15:00:00,868.73,880.0,859.92,870.89
2022-02-02 16:00:00,870.92,872.29,848.83,855.0
2022-02-02 17:00:00,854.59,862.97,848.52,854.33
2022-02-02 18:00:00,856.52,856.54,850.0,851.15
2022-02-02 19:00:00,852.5,878.0,849.54,874.43
2022-02-02 20:00:00,874.48,874.71,851.14,856.43
2022-02-02 21:00:00,857.1,868.25,853.67,858.4
2022-02-02 22:00:00,859.04,859.43,837.41,843.75
2022-02-02 23:00:00,843.51,849.22,843.5,849.22
2022-02-03 00:00:00,845.96,849.23,841.09,845.0
2022-02-03 01:00:00,846.35,847.79,837.61,837.61
2022-02-03 02:00:00,839.34,857.24,838.54,848.11
2022-02-03 03:00:00,849.45,864.27,845.64,857.28
2022-02-03 04:00:00,858.0,860.61,836.8,837.76
2022-02-03 05:00:00,836.79,837.92,817.0,822.16
2022-02-03 06:00:00,823.19,835.6,812.98,831.29
2022-02-03 07:00:00,830.39,830.39,810.57,828.6
2022-02-03 08:00:00,828.61,828.82,814.57,817.69
2022-02-03 09:00:00,818.88,828.34,815.7,822.35
2022-02-03 10:00:00,822.17,832.52,818.57,829.96
2022-02-03 11:00:00,829.95,921.69,824.0,917.99
2022-02-03 12:00:00,917.7,918.0,857.82,865.7
2022-02-03 13:00:00,866.16,894.99,844.73,882.71
2022-02-03 14:00:00,882.71,889.89,852.87,866.89
2022-02-03 15:00:00,869.0,870.6,840.0,845.04
2022-02-03 16:00:00,844.71,886.0,844.71,876.78
2022-02-03 17:00:00,878.9,892.0,865.33,869.3
2022-02-03 18:00:00,869.3,899.78,866.67,898.39
2022-02-03 19:00:00,897.79,898.39,873.53,874.48
2022-02-03 20:00:00,876.03,880.1,866.61,880.1
2022-02-03 21:00:00,880.38,895.16,880.38,891.75
2022-02-03 22:00:00,893.1,921.77,891.04,892.14
2022-02-03 23:00:00,893.46,894.17,880.0,885.63
2022-02-04 00:00:00,885.45,930.0,883.7,915.07
2022-02-04 01:00:00,917.93,925.05,891.71,907.31
2022-02-04 02:00:00,905.04,909.19,887.18,898.88
2022-02-04 03:00:00,899.2,917.45,899.2,910.7
2022-02-04 04:00:00,910.59,910.93,899.2,906.08
2022-02-04 05:00:00,908.16,940.0,907.42,928.45
2022-02-04 06:00:00,929.64,940.0,911.38,913.52
2022-02-04 07:00:00,914.99,1010.0,914.99,975.24
2022-02-04 08:00:00,973.15,1012.64,945.0,946.52
2022-02-04 09:00:00,947.96,990.0,939.0,986.25
2022-02-04 10:00:00,986.72,998.99,960.0,967.45
2022-02-04 11:00:00,967.68,978.1,941.45,944.15
2022-02-04 12:00:00,944.96,960.0,944.96,949.06
2022-02-04 13:00:00,950.0,952.42,944.0,947.55
2022-02-04 14:00:00,948.0,967.71,941.73,963.43
2022-02-04 15:00:00,962.88,966.23,945.0,955.81
2022-02-04 16:00:00,954.86,956.59,935.0,937.33
2022-02-04 17:00:00,938.03,942.47,925.75,932.0
2022-02-04 18:00:00,929.69,953.31,926.51,948.71
2022-02-04 19:00:00,947.27,954.8,930.0,934.91
2022-02-04 20:00:00,935.0,947.08,935.0,939.88
2022-02-04 21:00:00,940.61,941.57,930.01,935.61
2022-02-04 22:00:00,935.61,944.97,931.5,937.63
2022-02-04 23:00:00,938.57,973.31,934.02,956.63
2022-02-05 00:00:00,956.72,967.84,946.08,957.72
2022-02-05 01:00:00,961.78,969.0,950.0,952.15
2022-02-05 02:00:00,952.0,964.2,938.11,953.57
2022-02-05 03:00:00,951.72,964.49,943.87,950.99
2022-02-05 04:00:00,952.24,957.72,944.0,953.93
2022-02-05 05:00:00,952.18,954.09,945.49,952.2
2022-02-05 06:00:00,950.4,950.65,940.59,943.03
2022-02-05 07:00:00,943.07,954.14,940.6,950.01
2022-02-05 08:00:00,950.08,954.98,940.0,951.0
2022-02-05 09:00:00,951.0,951.0,940.71,941.18
2022-02-05 10:00:00,941.92,960.0,936.72,955.91
2022-02-05 11:00:00,955.91,960.63,938.7,939.54
2022-02-05 12:00:00,939.4,940.0,901.0,921.13
2022-02-05 13:00:00,921.14,931.0,917.74,922.32
2022-02-05 14:00:00,921.41,934.13,916.91,932.55
2022-02-05 15:00:00,932.55,933.16,917.02,924.27
2022-02-05 16:00:00,924.56,927.85,922.63,927.41
2022-02-05 17:00:00,927.52,934.93,920.49,923.01
2022-02-05 18:00:00,923.03,927.08,917.74,918.04
2022-02-05 19:00:00,918.04,921.35,906.83,909.0
2022-02-05 20:00:00,910.15,918.0,906.95,916.44
2022-02-05 21:00:00,915.6,918.32,909.4,917.72
2022-02-05 22:00:00,918.24,926.96,916.06,921.39
2022-02-05 23:00:00,922.13,925.9,912.38,918.18
2022-02-06 00:00:00,918.0,922.93,913.72,914.92
2022-02-06 01:00:00,914.97,915.12,909.39,911.81
2022-02-06 02:00:00,912.39,920.04,908.61,914.7
2022-02-06 03:00:00,914.65,918.0,910.64,916.17
2022-02-06 04:00:00,916.85,922.11,911.59,913.02
2022-02-06 05:00:00,913.07,929.92,912.0,923.5
2022-02-06 06:00:00,923.5,926.0,920.0,921.13
2022-02-06 07:00:00,921.17,928.06,913.9,915.81
2022-02-06 08:00:00,916.87,920.22,913.52,914.53
2022-02-06 09:00:00,914.61,924.0,903.0,903.0
2022-02-06 10:00:00,903.01,904.7,883.09,894.84
2022-02-06 11:00:00,895.66,897.7,884.0,896.0
2022-02-06 12:00:00,896.0,915.0,893.98,902.0
2022-02-06 13:00:00,901.96,907.17,893.16,903.55
2022-02-06 14:00:00,902.13,905.0,894.95,895.05
2022-02-06 15:00:00,895.13,898.02,885.3,888.17
2022-02-06 16:00:00,888.21,895.16,883.49,889.81
2022-02-06 17:00:00,889.81,893.72,885.66,887.74
2022-02-06 18:00:00,887.74,923.43,887.74,910.0
2022-02-06 19:00:00,910.0,911.32,890.02,896.73
2022-02-06 20:00:00,895.5,900.94,891.22,896.5
2022-02-06 21:00:00,897.32,918.2,896.5,908.91
2022-02-06 22:00:00,910.25,918.73,898.6,917.16
2022-02-06 23:00:00,916.05,920.0,911.01,917.88
2022-02-07 00:00:00,918.43,926.43,911.7,926.43
2022-02-07 01:00:00,923.93,975.04,922.75,947.32
2022-02-07 02:00:00,948.64,960.02,928.55,935.17
2022-02-07 03:00:00,934.1,953.0,929.48,935.16
2022-02-07 04:00:00,933.43,935.52,917.47,922.13
2022-02-07 05:00:00,922.13,935.84,918.0,933.19
2022-02-07 06:00:00,931.19,945.0,929.0,932.46
2022-02-07 07:00:00,932.66,938.74,930.11,936.85
2022-02-07 08:00:00,934.88,943.18,927.72,929.08
2022-02-07 09:00:00,928.3,944.0,925.98,943.23
2022-02-07 10:00:00,942.77,949.0,928.82,945.89
2022-02-07 11:00:00,945.89,950.0,928.3,933.0
2022-02-07 12:00:00,933.0,944.66,930.9,935.48
2022-02-07 13:00:00,936.97,941.52,918.06,929.92
2022-02-07 14:00:00,929.83,939.0,926.38,934.03
2022-02-07 15:00:00,934.07,936.44,921.79,929.0
2022-02-07 16:00:00,929.04,929.19,914.44,923.71
2022-02-07 17:00:00,925.05,934.45,921.76,932.85
2022-02-07 18:00:00,932.85,935.49,925.2,929.98
2022-02-07 19:00:00,930.17,931.63,924.46,928.26
2022-02-07 20:00:00,929.37,936.75,924.5,932.78
2022-02-07 21:00:00,933.01,939.79,930.6,933.75
2022-02-07 22:00:00,933.39,934.63,929.38,931.36
2022-02-07 23:00:00,930.29,935.74,920.04,935.73
2022-02-08 00:00:00,934.63,935.65,925.79,932.15
2022-02-08 01:00:00,930.7,933.74,915.0,920.58
2022-02-08 02:00:00,920.3,929.44,914.0,928.12
2022-02-08 03:00:00,927.95,929.0,891.43,893.27
2022-02-08 04:00:00,892.22,900.0,885.0,893.88
2022-02-08 05:00:00,893.57,900.0,889.94,896.09
2022-02-08 06:00:00,896.92,905.58,892.39,904.12
2022-02-08 07:00:00,903.44,910.0,886.89,891.53
2022-02-08 08:00:00,891.53,913.94,891.49,899.91
2022-02-08 09:00:00,899.3,907.94,897.53,902.0
2022-02-08 10:00:00,899.75,899.85,864.09,876.13
