datetime,ACHUSD_open,ACHUSD_high,ACHUSD_low,ACHUSD_close
2022-02-04 18:00:00,0.039393,0.039525,0.038747,0.039237
2022-02-04 19:00:00,0.039246,0.039256,0.03864,0.038974
2022-02-04 20:00:00,0.039012,0.039277,0.038493,0.038976
2022-02-04 21:00:00,0.038904,0.039338,0.038655,0.039166
2022-02-04 22:00:00,0.039177,0.0402,0.038587,0.040126
2022-02-04 23:00:00,0.040137,0.040815,0.039641,0.0408
2022-02-05 00:00:00,0.0408,0.04086,0.039659,0.040014
2022-02-05 01:00:00,0.040014,0.040327,0.04,0.040091
2022-02-05 02:00:00,0.04009,0.040644,0.04,0.040644
2022-02-05 03:00:00,0.040645,0.040752,0.04014,0.040307
2022-02-05 04:00:00,0.040317,0.0409,0.040286,0.040572
2022-02-05 05:00:00,0.040598,0.040741,0.040502,0.040673
2022-02-05 06:00:00,0.040627,0.04069,0.040034,0.040034
2022-02-05 07:00:00,0.040034,0.040034,0.039601,0.039812
2022-02-05 08:00:00,0.039776,0.039776,0.039505,0.039733
2022-02-05 09:00:00,0.03975,0.04022,0.039742,0.04022
2022-02-05 10:00:00,0.040149,0.040252,0.03997,0.040245
2022-02-05 11:00:00,0.040214,0.040518,0.039918,0.03996
2022-02-05 12:00:00,0.040001,0.040528,0.039731,0.040084
2022-02-05 13:00:00,0.040104,0.041403,0.039675,0.041135
2022-02-05 14:00:00,0.041286,0.04228,0.041232,0.041548
2022-02-05 15:00:00,0.041581,0.04163,0.040739,0.04163
2022-02-05 16:00:00,0.041576,0.041817,0.040504,0.040679
2022-02-05 17:00:00,0.0407,0.040977,0.039635,0.040795
2022-02-05 18:00:00,0.040801,0.040952,0.040494,0.040636
2022-02-05 19:00:00,0.040617,0.040893,0.0404,0.040466
2022-02-05 20:00:00,0.040515,0.040672,0.040059,0.040354
2022-02-05 21:00:00,0.04032,0.040806,0.040312,0.040755
2022-02-05 22:00:00,0.040755,0.040929,0.040325,0.040405
2022-02-05 23:00:00,0.040326,0.040516,0.040325,0.040382
2022-02-06 00:00:00,0.040339,0.040411,0.040058,0.040411
2022-02-06 01:00:00,0.040346,0.040647,0.040154,0.040385
2022-02-06 02:00:00,0.040386,0.040656,0.040384,0.040573
2022-02-06 03:00:00,0.040615,0.040615,0.040264,0.040264
2022-02-06 04:00:00,0.040265,0.040267,0.039855,0.040149
2022-02-06 05:00:00,0.040044,0.040409,0.040043,0.040251
2022-02-06 06:00:00,0.040257,0.040413,0.039978,0.040065
2022-02-06 07:00:00,0.040079,0.040334,0.040044,0.040207
2022-02-06 08:00:00,0.040145,0.040389,0.039944,0.040389
2022-02-06 09:00:00,0.040397,0.040412,0.040126,0.040271
2022-02-06 10:00:00,0.04027,0.040372,0.040086,0.040094
2022-02-06 11:00:00,0.04007,0.040281,0.040011,0.040281
2022-02-06 12:00:00,0.040282,0.040541,0.040188,0.040256
2022-02-06 13:00:00,0.040216,0.040405,0.039809,0.039984
2022-02-06 14:00:00,0.039984,0.04058,0.03949,0.039495
2022-02-06 15:00:00,0.039528,0.040099,0.038893,0.038978
2022-02-06 16:00:00,0.038962,0.039095,0.037921,0.038902
2022-02-06 17:00:00,0.038843,0.039072,0.038466,0.038929
2022-02-06 18:00:00,0.03893,0.039219,0.038849,0.039128
2022-02-06 19:00:00,0.039087,0.039216,0.038546,0.038589
2022-02-06 20:00:00,0.038582,0.039229,0.038501,0.03905
2022-02-06 21:00:00,0.039016,0.039165,0.038722,0.038971
2022-02-06 22:00:00,0.039004,0.039177,0.038769,0.038997
2022-02-06 23:00:00,0.038986,0.039843,0.038897,0.039748
2022-02-07 00:00:00,0.0397,0.040011,0.039,0.039584
2022-02-07 01:00:00,0.039583,0.039596,0.039111,0.039245
2022-02-07 02:00:00,0.039202,0.039848,0.038827,0.039096
2022-02-07 03:00:00,0.039087,0.040059,0.039041,0.040058
2022-02-07 04:00:00,0.039969,0.041619,0.039734,0.04
2022-02-07 05:00:00,0.04,0.040174,0.039831,0.040101
2022-02-07 06:00:00,0.040111,0.0402,0.04,0.040098
2022-02-07 07:00:00,0.040074,0.040179,0.040009,0.040041
2022-02-07 08:00:00,0.040095,0.040157,0.04,0.040146
2022-02-07 09:00:00,0.040146,0.040155,0.039961,0.040081
2022-02-07 10:00:00,0.040153,0.040153,0.039961,0.040086
2022-02-07 11:00:00,0.040138,0.0402,0.039974,0.0402
2022-02-07 12:00:00,0.0402,0.0402,0.040019,0.040166
2022-02-07 13:00:00,0.040149,0.041116,0.039987,0.040843
2022-02-07 14:00:00,0.040814,0.042,0.040742,0.041171
2022-02-07 15:00:00,0.041265,0.0415,0.040669,0.041461
2022-02-07 16:00:00,0.041459,0.04225,0.041293,0.042037
2022-02-07 17:00:00,0.042051,0.042746,0.041477,0.042653
2022-02-07 18:00:00,0.042732,0.0488,0.042692,0.045206
2022-02-07 19:00:00,0.045286,0.046389,0.0434,0.043757
2022-02-07 20:00:00,0.043746,0.044194,0.04232,0.042568
2022-02-07 21:00:00,0.042537,0.04338,0.042326,0.042874
2022-02-07 22:00:00,0.042885,0.044308,0.042404,0.043243
2022-02-07 23:00:00,0.043256,0.043268,0.042335,0.042745
2022-02-08 00:00:00,0.042749,0.0451,0.042389,0.043844
2022-02-08 01:00:00,0.043835,0.046299,0.043778,0.044623
2022-02-08 02:00:00,0.044663,0.04684,0.044075,0.044465
2022-02-08 03:00:00,0.044468,0.045051,0.044389,0.044643
2022-02-08 04:00:00,0.044715,0.0455,0.044485,0.044565
2022-02-08 05:00:00,0.0445,0.044905,0.043606,0.044269
2022-02-08 06:00:00,0.044245,0.045066,0.044,0.044429
2022-02-08 07:00:00,0.044357,0.046168,0.044,0.04591
2022-02-08 08:00:00,0.045876,0.045982,0.044,0.044117
2022-02-08 09:00:00,0.044096,0.044172,0.04241,0.042494
2022-02-08 10:00:00,0.042487,0.042872,0.042117,0.04212
2022-02-08 11:00:00,0.042121,0.042409,0.04148,0.041763
2022-02-08 12:00:00,0.041718,0.041783,0.040263,0.04036
2022-02-08 13:00:00,0.040399,0.04111,0.040155,0.040694
2022-02-08 14:00:00,0.040684,0.043459,0.040629,0.042477
2022-02-08 15:00:00,0.042426,0.042473,0.041073,0.041998
2022-02-08 16:00:00,0.042024,0.044,0.04115,0.043082
2022-02-08 17:00:00,0.043101,0.053873,0.042751,0.0527
2022-02-08 18:00:00,0.052699,0.05275,0.046262,0.046633
2022-02-08 19:00:00,0.046588,0.048,0.0451,0.046047
2022-02-08 20:00:00,0.046006,0.0493,0.045783,0.047579
2022-02-08 21:00:00,0.047573,0.048558,0.046636,0.04705
2022-02-08 22:00:00,0.047076,0.047688,0.0453,0.046521
2022-02-08 23:00:00,0.046575,0.049804,0.046333,0.04912
2022-02-09 00:00:00,0.049127,0.04946,0.046866,0.046957
2022-02-09 01:00:00,0.047043,0.047884,0.046125,0.046696
2022-02-09 02:00:00,0.046704,0.046788,0.045406,0.04616
2022-02-09 03:00:00,0.046117,0.047854,0.046,0.046169
2022-02-09 04:00:00,0.046226,0.046744,0.0461,0.046702
2022-02-09 05:00:00,0.046702,0.049439,0.0461,0.048551
2022-02-09 06:00:00,0.048577,0.053,0.04761,0.051847
2022-02-09 07:00:00,0.051925,0.054,0.049776,0.050284
2022-02-09 08:00:00,0.050135,0.056,0.049435,0.054572
2022-02-09 09:00:00,0.054572,0.055705,0.051777,0.05513
2022-02-09 10:00:00,0.054886,0.055629,0.051261,0.051871
2022-02-09 11:00:00,0.051867,0.055275,0.051785,0.053901
2022-02-09 12:00:00,0.053905,0.059691,0.0538,0.058591
2022-02-09 13:00:00,0.058462,0.059699,0.056102,0.056834
2022-02-09 14:00:00,0.056952,0.0595,0.055569,0.056999
2022-02-09 15:00:00,0.05701,0.059699,0.056803,0.05947
2022-02-09 16:00:00,0.059453,0.0625,0.058207,0.059136
2022-02-09 17:00:00,0.05919,0.062,0.058604,0.061147
2022-02-09 18:00:00,0.061052,0.061365,0.057261,0.057432
2022-02-09 19:00:00,0.057432,0.058691,0.055357,0.055988
2022-02-09 20:00:00,0.055905,0.058702,0.055785,0.057738
2022-02-09 21:00:00,0.057753,0.058383,0.055857,0.056026
2022-02-09 22:00:00,0.056058,0.0566,0.055713,0.056302
2022-02-09 23:00:00,0.056342,0.058303,0.056123,0.05819
2022-02-10 00:00:00,0.058154,0.05829,0.056205,0.056272
2022-02-10 01:00:00,0.056272,0.056328,0.05435,0.05453
2022-02-10 02:00:00,0.054519,0.05487,0.05324,0.053351
2022-02-10 03:00:00,0.053351,0.05524,0.0531,0.054656
2022-02-10 04:00:00,0.054779,0.055067,0.053911,0.05465
2022-02-10 05:00:00,0.054589,0.058,0.054194,0.056674
2022-02-10 06:00:00,0.056671,0.0571,0.054913,0.056886
2022-02-10 07:00:00,0.056934,0.058,0.056194,0.0578
2022-02-10 08:00:00,0.057886,0.059656,0.056782,0.05791
2022-02-10 09:00:00,0.057887,0.057999,0.056225,0.057068
2022-02-10 10:00:00,0.057122,0.057146,0.056208,0.05699
2022-02-10 11:00:00,0.056991,0.059546,0.056938,0.058434
2022-02-10 12:00:00,0.058287,0.059598,0.057371,0.058153
2022-02-10 13:00:00,0.058153,0.058208,0.053878,0.053908
2022-02-10 14:00:00,0.053908,0.054036,0.05128,0.053569
2022-02-10 15:00:00,0.053477,0.05638,0.053408,0.054112
2022-02-10 16:00:00,0.054118,0.056144,0.053953,0.054259
2022-02-10 17:00:00,0.054352,0.054502,0.053544,0.054132
2022-02-10 18:00:00,0.05412,0.0565,0.054016,0.054683
2022-02-10 19:00:00,0.05473,0.056368,0.052591,0.052678
2022-02-10 20:00:00,0.052604,0.053046,0.051149,0.052239
2022-02-10 21:00:00,0.052239,0.053068,0.05115,0.051454
2022-02-10 22:00:00,0.051455,0.052764,0.051,0.051046
2022-02-10 23:00:00,0.051043,0.051664,0.049901,0.050395
2022-02-11 00:00:00,0.050395,0.0506,0.049206,0.05025
2022-02-11 01:00:00,0.050237,0.051164,0.0501,0.050513
2022-02-11 02:00:00,0.050515,0.05059,0.049601,0.050525
2022-02-11 03:00:00,0.050485,0.050999,0.050456,0.050701
2022-02-11 04:00:00,0.050642,0.051151,0.050454,0.05072
2022-02-11 05:00:00,0.050793,0.051638,0.050643,0.05117
2022-02-11 06:00:00,0.051172,0.051252,0.050606,0.050691
2022-02-11 07:00:00,0.050668,0.05104,0.050142,0.050952
2022-02-11 08:00:00,0.050895,0.051189,0.050611,0.050612
2022-02-11 09:00:00,0.050611,0.050949,0.050456,0.050828
2022-02-11 10:00:00,0.050861,0.05158,0.050861,0.051574
2022-02-11 11:00:00,0.051486,0.051927,0.05135,0.051892
2022-02-11 12:00:00,0.051842,0.051866,0.051122,0.051389
2022-02-11 13:00:00,0.051494,0.053781,0.051165,0.052493
2022-02-11 14:00:00,0.052493,0.05347,0.051515,0.051768
2022-02-11 15:00:00,0.051702,0.05249,0.051654,0.051711
2022-02-11 16:00:00,0.051728,0.051899,0.050969,0.051173
2022-02-11 17:00:00,0.051165,0.051435,0.050461,0.050583
2022-02-11 18:00:00,0.050583,0.051175,0.049776,0.050152
2022-02-11 19:00:00,0.050137,0.050242,0.048617,0.04929
2022-02-11 20:00:00,0.049319,0.049593,0.04705,0.047235
2022-02-11 21:00:00,0.047239,0.048269,0.04691,0.047104
2022-02-11 22:00:00,0.047104,0.047241,0.045269,0.045272
2022-02-11 23:00:00,0.045273,0.047959,0.0451,0.047719
2022-02-12 00:00:00,0.047719,0.04772,0.046731,0.047478
2022-02-12 01:00:00,0.047478,0.047478,0.046661,0.046691
2022-02-12 02:00:00,0.046713,0.047384,0.046617,0.047384
2022-02-12 03:00:00,0.047353,0.047515,0.0466,0.046601
2022-02-12 04:00:00,0.046635,0.047254,0.046635,0.046844
2022-02-12 05:00:00,0.04692,0.047366,0.046662,0.046674
2022-02-12 06:00:00,0.046724,0.046905,0.045926,0.046076
2022-02-12 07:00:00,0.046086,0.046304,0.045001,0.045529
2022-02-12 08:00:00,0.045517,0.046133,0.044915,0.044926
2022-02-12 09:00:00,0.044935,0.044935,0.044293,0.044636
2022-02-12 10:00:00,0.044527,0.044661,0.043642,0.043869
2022-02-12 11:00:00,0.043855,0.044922,0.043728,0.04444
2022-02-12 12:00:00,0.044392,0.045409,0.044376,0.04448
2022-02-12 13:00:00,0.04448,0.04476,0.044347,0.044562
2022-02-12 14:00:00,0.044507,0.04473,0.043581,0.043766
2022-02-12 15:00:00,0.043837,0.044295,0.0435,0.044295
2022-02-12 16:00:00,0.044258,0.04588,0.043995,0.045641
2022-02-12 17:00:00,0.045646,0.04583,0.045465,0.04564
2022-02-12 18:00:00,0.045641,0.046733,0.045641,0.04574
2022-02-12 19:00:00,0.04574,0.046525,0.045364,0.046088
2022-02-12 20:00:00,0.046089,0.046119,0.044905,0.045186
2022-02-12 21:00:00,0.045268,0.045405,0.044,0.044
2022-02-12 22:00:00,0.044001,0.044701,0.044,0.044534
2022-02-12 23:00:00,0.044448,0.044639,0.044122,0.04426
2022-02-13 00:00:00,0.044269,0.04465,0.0441,0.044544
2022-02-13 01:00:00,0.044538,0.044872,0.044422,0.044707
2022-02-13 02:00:00,0.044706,0.045229,0.04396,0.045229
2022-02-13 03:00:00,0.045197,0.045522,0.044597,0.044834
2022-02-13 04:00:00,0.044898,0.045029,0.044753,0.044943
2022-02-13 05:00:00,0.044943,0.04495,0.0445,0.044651
2022-02-13 06:00:00,0.044638,0.044917,0.044508,0.044838
2022-02-13 07:00:00,0.04479,0.0462,0.044736,0.04611
2022-02-13 08:00:00,0.04619,0.047582,0.04586,0.04657
2022-02-13 09:00:00,0.046672,0.047503,0.046453,0.046691
2022-02-13 10:00:00,0.046687,0.049046,0.046149,0.047771
2022-02-13 11:00:00,0.047726,0.047816,0.046998,0.0475
2022-02-13 12:00:00,0.047445,0.048033,0.046962,0.047082
2022-02-13 13:00:00,0.047021,0.047076,0.046598,0.046598
2022-02-13 14:00:00,0.0466,0.047443,0.045624,0.046592
2022-02-13 15:00:00,0.046579,0.047619,0.046541,0.047547
2022-02-13 16:00:00,0.047465,0.04752,0.046041,0.046041
2022-02-13 17:00:00,0.046041,0.046136,0.044919,0.045182
2022-02-13 18:00:00,0.045159,0.045295,0.044023,0.044207
2022-02-13 19:00:00,0.044128,0.044416,0.044,0.044292
2022-02-13 20:00:00,0.044307,0.0452,0.0443,0.044831
2022-02-13 21:00:00,0.044835,0.044916,0.043426,0.043484
2022-02-13 22:00:00,0.0435,0.043841,0.042827,0.043389
2022-02-13 23:00:00,0.04337,0.043704,0.043076,0.043276
2022-02-14 00:00:00,0.04333,0.043882,0.043291,0.043856
2022-02-14 01:00:00,0.043896,0.044299,0.0432,0.044104
2022-02-14 02:00:00,0.044097,0.04432,0.043303,0.043356
2022-02-14 03:00:00,0.043303,0.04335,0.042954,0.043287
2022-02-14 04:00:00,0.043252,0.043881,0.04299,0.043829
2022-02-14 05:00:00,0.04388,0.044,0.043627,0.043671
2022-02-14 06:00:00,0.043774,0.046066,0.043674,0.045187
2022-02-14 07:00:00,0.045176,0.045196,0.044041,0.044105
2022-02-14 08:00:00,0.044043,0.044326,0.043727,0.043764
2022-02-14 09:00:00,0.043755,0.044833,0.043674,0.044468
2022-02-14 10:00:00,0.044476,0.04579,0.044193,0.045378
2022-02-14 11:00:00,0.045393,0.046018,0.045107,0.046018
2022-02-14 12:00:00,0.046031,0.046512,0.04518,0.045813
2022-02-14 13:00:00,0.045877,0.046484,0.045799,0.046266
2022-02-14 14:00:00,0.046263,0.046357,0.045673,0.045858
2022-02-14 15:00:00,0.045833,0.045901,0.045259,0.045325
2022-02-14 16:00:00,0.045317,0.046272,0.044977,0.045653
2022-02-14 17:00:00,0.045651,0.045654,0.045037,0.045111
2022-02-14 18:00:00,0.045144,0.047017,0.0451,0.04574
2022-02-14 19:00:00,0.04574,0.045751,0.043246,0.04449
2022-02-14 20:00:00,0.044492,0.045593,0.044319,0.045367
2022-02-14 21:00:00,0.045321,0.04559,0.044933,0.045551
2022-02-14 22:00:00,0.045551,0.047133,0.045551,0.045788
2022-02-14 23:00:00,0.045855,0.047,0.04575,0.046133
2022-02-15 00:00:00,0.046117,0.046624,0.045919,0.046235
2022-02-15 01:00:00,0.046273,0.047686,0.046195,0.047686
2022-02-15 02:00:00,0.047686,0.049029,0.047575,0.048165
2022-02-15 03:00:00,0.048107,0.048213,0.047355,0.047883
2022-02-15 04:00:00,0.047902,0.049355,0.047263,0.047369
2022-02-15 05:00:00,0.047424,0.047899,0.046935,0.04776
2022-02-15 06:00:00,0.047753,0.047818,0.047605,0.04776
2022-02-15 07:00:00,0.047757,0.047994,0.0476,0.047965
2022-02-15 08:00:00,0.047965,0.0495,0.047866,0.049411
2022-02-15 09:00:00,0.049421,0.049467,0.0486,0.048869
2022-02-15 10:00:00,0.048895,0.049967,0.048797,0.049401
2022-02-15 11:00:00,0.049393,0.05,0.049185,0.049565
2022-02-15 12:00:00,0.049588,0.052638,0.049542,0.050691
2022-02-15 13:00:00,0.050712,0.050787,0.049639,0.0505
2022-02-15 14:00:00,0.050568,0.0524,0.05044,0.05086
2022-02-15 15:00:00,0.050917,0.053254,0.050907,0.052141
2022-02-15 16:00:00,0.052141,0.054763,0.051867,0.051925
2022-02-15 17:00:00,0.051925,0.0542,0.05135,0.052649
2022-02-15 18:00:00,0.05264,0.0569,0.052156,0.054911
2022-02-15 19:00:00,0.05493,0.055717,0.053546,0.053693
2022-02-15 20:00:00,0.053694,0.054057,0.0525,0.052779
2022-02-15 21:00:00,0.052797,0.053258,0.05232,0.053178
2022-02-15 22:00:00,0.05315,0.054529,0.052507,0.054355
2022-02-15 23:00:00,0.054103,0.055346,0.053595,0.054953
2022-02-16 00:00:00,0.054959,0.057403,0.054164,0.057301
2022-02-16 01:00:00,0.057293,0.0595,0.057203,0.058394
2022-02-16 02:00:00,0.058259,0.059856,0.057435,0.058831
2022-02-16 03:00:00,0.058912,0.06,0.056796,0.056926
2022-02-16 04:00:00,0.056969,0.059762,0.056926,0.058335
2022-02-16 05:00:00,0.058369,0.061141,0.057609,0.061007
2022-02-16 06:00:00,0.061139,0.06825,0.0605,0.065149
2022-02-16 07:00:00,0.065407,0.066745,0.06066,0.061049
2022-02-16 08:00:00,0.061211,0.062258,0.060496,0.061215
2022-02-16 09:00:00,0.061232,0.064409,0.060855,0.063587
2022-02-16 10:00:00,0.063533,0.066217,0.061222,0.064759
2022-02-16 11:00:00,0.064999,0.067317,0.0632,0.065073
2022-02-16 12:00:00,0.064939,0.066298,0.063266,0.065907
2022-02-16 13:00:00,0.065882,0.065937,0.06072,0.061208
2022-02-16 14:00:00,0.061182,0.065075,0.060764,0.06238
2022-02-16 15:00:00,0.062421,0.064999,0.061924,0.062765
2022-02-16 16:00:00,0.062761,0.063505,0.062,0.063044
2022-02-16 17:00:00,0.063115,0.067999,0.0627,0.066853
2022-02-16 18:00:00,0.066734,0.067,0.060146,0.060146
2022-02-16 19:00:00,0.060266,0.062666,0.0574,0.058871
2022-02-16 20:00:00,0.058871,0.059228,0.056611,0.056761
2022-02-16 21:00:00,0.056694,0.057672,0.05625,0.056552
2022-02-16 22:00:00,0.056588,0.058099,0.056474,0.057556
2022-02-16 23:00:00,0.057609,0.058158,0.055651,0.056084
2022-02-17 00:00:00,0.056051,0.056555,0.0552,0.056
2022-02-17 01:00:00,0.056,0.056272,0.0552,0.055202
2022-02-17 02:00:00,0.055201,0.056534,0.0552,0.056284
2022-02-17 03:00:00,0.056284,0.056586,0.0551,0.05512
2022-02-17 04:00:00,0.05512,0.055405,0.053826,0.054512
2022-02-17 05:00:00,0.054503,0.055324,0.05366,0.055014
2022-02-17 06:00:00,0.054897,0.055184,0.05413,0.054442
2022-02-17 07:00:00,0.054442,0.056687,0.05419,0.055261
2022-02-17 08:00:00,0.055281,0.055635,0.054152,0.054223
2022-02-17 09:00:00,0.054279,0.05593,0.053882,0.055618
2022-02-17 10:00:00,0.055492,0.056974,0.055205,0.056291
2022-02-17 11:00:00,0.056359,0.05697,0.056026,0.056783
2022-02-17 12:00:00,0.056767,0.057033,0.055944,0.056914
2022-02-17 13:00:00,0.05688,0.058056,0.055419,0.055585
2022-02-17 14:00:00,0.055544,0.056097,0.05363,0.053936
2022-02-17 15:00:00,0.053988,0.054505,0.053774,0.054211
2022-02-17 16:00:00,0.054278,0.055508,0.054208,0.055422
2022-02-17 17:00:00,0.055505,0.055506,0.053948,0.054147
2022-02-17 18:00:00,0.054063,0.054151,0.052323,0.053241
2022-02-17 19:00:00,0.05328,0.053742,0.051499,0.053226
2022-02-17 20:00:00,0.053288,0.053878,0.05231,0.052494
2022-02-17 21:00:00,0.05251,0.052541,0.050129,0.051269
2022-02-17 22:00:00,0.051269,0.051728,0.050405,0.051568
2022-02-17 23:00:00,0.051634,0.05228,0.050868,0.051042
2022-02-18 00:00:00,0.051071,0.051374,0.050706,0.050931
2022-02-18 01:00:00,0.050868,0.051955,0.05024,0.051914
2022-02-18 02:00:00,0.05195,0.052526,0.051553,0.051674
2022-02-18 03:00:00,0.051689,0.052068,0.051296,0.051898
2022-02-18 04:00:00,0.051933,0.053492,0.051908,0.052062
2022-02-18 05:00:00,0.052158,0.052329,0.051511,0.052135
2022-02-18 06:00:00,0.052151,0.052531,0.051807,0.051923
2022-02-18 07:00:00,0.05192,0.054332,0.0518,0.05259
2022-02-18 08:00:00,0.052638,0.053146,0.05236,0.053146
2022-02-18 09:00:00,0.053095,0.053633,0.052876,0.053048
2022-02-18 10:00:00,0.053071,0.05353,0.052823,0.053155
2022-02-18 11:00:00,0.053155,0.053279,0.051289,0.051299
2022-02-18 12:00:00,0.051362,0.05215,0.051083,0.051561
2022-02-18 13:00:00,0.051496,0.052229,0.051,0.051139
2022-02-18 14:00:00,0.051105,0.051794,0.049505,0.050819
2022-02-18 15:00:00,0.050819,0.051559,0.04925,0.049378
2022-02-18 16:00:00,0.049326,0.049612,0.04843,0.048485
2022-02-18 17:00:00,0.048491,0.049612,0.047718,0.048171
2022-02-18 18:00:00,0.048102,0.048843,0.047799,0.048646
2022-02-18 19:00:00,0.048711,0.049545,0.048637,0.049137
2022-02-18 20:00:00,0.049193,0.049612,0.048703,0.048825
2022-02-18 21:00:00,0.04898,0.049611,0.048975,0.049453
2022-02-18 22:00:00,0.0494,0.049572,0.048308,0.048572
2022-02-18 23:00:00,0.048473,0.048858,0.048322,0.048652
2022-02-19 00:00:00,0.0487,0.05024,0.048652,0.05021
2022-02-19 01:00:00,0.050241,0.051913,0.049796,0.050541
2022-02-19 02:00:00,0.05058,0.051103,0.050255,0.05079
2022-02-19 03:00:00,0.050798,0.052712,0.050342,0.052656
2022-02-19 04:00:00,0.0526,0.056,0.052027,0.053933
2022-02-19 05:00:00,0.05401,0.056193,0.053135,0.055092
2022-02-19 06:00:00,0.055023,0.057689,0.055019,0.0562
2022-02-19 07:00:00,0.056122,0.056486,0.054645,0.05489
2022-02-19 08:00:00,0.054895,0.055011,0.052589,0.0527
2022-02-19 09:00:00,0.052791,0.053471,0.051565,0.051683
2022-02-19 10:00:00,0.051705,0.051939,0.05089,0.05123
2022-02-19 11:00:00,0.051324,0.053307,0.050881,0.053138
2022-02-19 12:00:00,0.053054,0.05315,0.051289,0.052724
2022-02-19 13:00:00,0.052619,0.055529,0.051752,0.055088
2022-02-19 14:00:00,0.055065,0.057879,0.053969,0.056505
2022-02-19 15:00:00,0.05627,0.057809,0.054319,0.054319
2022-02-19 16:00:00,0.054361,0.057,0.053264,0.055442
2022-02-19 17:00:00,0.055442,0.058779,0.0544,0.058706
2022-02-19 18:00:00,0.058651,0.06395,0.057377,0.061355
2022-02-19 19:00:00,0.061354,0.061354,0.058038,0.058932
2022-02-19 20:00:00,0.059008,0.060468,0.0576,0.0582
2022-02-19 21:00:00,0.058201,0.060316,0.056161,0.05923
2022-02-19 22:00:00,0.059421,0.059465,0.057735,0.058071
2022-02-19 23:00:00,0.058075,0.059989,0.057663,0.059376
2022-02-20 00:00:00,0.059349,0.060821,0.058,0.058379
2022-02-20 01:00:00,0.058446,0.05875,0.056533,0.057674
2022-02-20 02:00:00,0.057702,0.059709,0.05608,0.058762
2022-02-20 03:00:00,0.05866,0.058771,0.05696,0.057563
2022-02-20 04:00:00,0.057498,0.057808,0.056039,0.056153
2022-02-20 05:00:00,0.056151,0.056462,0.053621,0.05471
2022-02-20 06:00:00,0.054649,0.054672,0.052341,0.053366
2022-02-20 07:00:00,0.053263,0.054127,0.05276,0.053259
2022-02-20 08:00:00,0.053269,0.053355,0.050458,0.05066
2022-02-20 09:00:00,0.050684,0.052849,0.050504,0.052849
2022-02-20 10:00:00,0.052861,0.058953,0.052477,0.058248
2022-02-20 11:00:00,0.058145,0.058613,0.0546,0.055786
2022-02-20 12:00:00,0.055811,0.057268,0.053706,0.053861
2022-02-20 13:00:00,0.053933,0.055196,0.0531,0.054687
2022-02-20 14:00:00,0.05471,0.05582,0.0525,0.05385
2022-02-20 15:00:00,0.053979,0.054027,0.051134,0.05163
2022-02-20 16:00:00,0.051592,0.053618,0.051588,0.052268
2022-02-20 17:00:00,0.052268,0.053206,0.052054,0.052596
2022-02-20 18:00:00,0.052595,0.053002,0.052079,0.052774
2022-02-20 19:00:00,0.052677,0.053568,0.051155,0.051218
2022-02-20 20:00:00,0.051258,0.052644,0.050689,0.051411
2022-02-20 21:00:00,0.051494,0.05177,0.049007,0.05
2022-02-20 22:00:00,0.050023,0.052021,0.049658,0.05145
2022-02-20 23:00:00,0.0515,0.052679,0.050958,0.051144
2022-02-21 00:00:00,0.05115,0.052137,0.051,0.051306
2022-02-21 01:00:00,0.051409,0.052935,0.051244,0.052264
2022-02-21 02:00:00,0.052265,0.054077,0.052205,0.053981
2022-02-21 03:00:00,0.053981,0.054017,0.052507,0.053104
2022-02-21 04:00:00,0.053094,0.055569,0.053094,0.054671
2022-02-21 05:00:00,0.054644,0.0558,0.053838,0.054077
2022-02-21 06:00:00,0.054055,0.054111,0.053083,0.053472
2022-02-21 07:00:00,0.053508,0.054131,0.05286,0.053712
2022-02-21 08:00:00,0.053801,0.054003,0.052976,0.053117
2022-02-21 09:00:00,0.053058,0.053104,0.052429,0.052483
2022-02-21 10:00:00,0.052561,0.052599,0.051277,0.051872
2022-02-21 11:00:00,0.051872,0.052637,0.050224,0.050669
2022-02-21 12:00:00,0.050673,0.051471,0.05,0.050099
2022-02-21 13:00:00,0.050188,0.051188,0.049564,0.049781
2022-02-21 14:00:00,0.049861,0.0532,0.049591,0.051495
2022-02-21 15:00:00,0.051428,0.053724,0.051226,0.052147
2022-02-21 16:00:00,0.052146,0.052752,0.051468,0.05156
2022-02-21 17:00:00,0.051557,0.052872,0.051501,0.051519
2022-02-21 18:00:00,0.051535,0.052387,0.050206,0.050737
2022-02-21 19:00:00,0.05079,0.053786,0.050738,0.053008
2022-02-21 20:00:00,0.053092,0.054223,0.0508,0.051092
2022-02-21 21:00:00,0.05103,0.051609,0.050254,0.0503
2022-02-21 22:00:00,0.050437,0.052668,0.05006,0.051427
2022-02-21 23:00:00,0.051301,0.05141,0.049936,0.050251
2022-02-22 00:00:00,0.050261,0.050453,0.0491,0.049743
2022-02-22 01:00:00,0.049777,0.050879,0.049,0.050444
2022-02-22 02:00:00,0.050455,0.050455,0.04957,0.049633
2022-02-22 03:00:00,0.049633,0.049703,0.047455,0.047511
2022-02-22 04:00:00,0.047547,0.050914,0.047459,0.050425
2022-02-22 05:00:00,0.050319,0.051948,0.049673,0.050975
2022-02-22 06:00:00,0.050975,0.05125,0.04949,0.050299
2022-02-22 07:00:00,0.050371,0.050408,0.049404,0.050112
2022-02-22 08:00:00,0.050065,0.050504,0.049469,0.049745
2022-02-22 09:00:00,0.04965,0.04995,0.049265,0.049298
