datetime,IOTXUSD_open,IOTXUSD_high,IOTXUSD_low,IOTXUSD_close
2022-03-17 05:00:00,0.09946,0.09957,0.09796,0.09796
2022-03-17 06:00:00,0.09796,0.09891,0.09732,0.09794
2022-03-17 07:00:00,0.09799,0.09884,0.09738,0.09838
2022-03-17 08:00:00,0.0987,0.09923,0.098,0.09879
2022-03-17 09:00:00,0.09879,0.10025,0.09876,0.09877
2022-03-17 10:00:00,0.09875,0.09989,0.09828,0.09976
2022-03-17 11:00:00,0.09961,0.09977,0.09828,0.09911
2022-03-17 12:00:00,0.09891,0.10107,0.09891,0.10043
2022-03-17 13:00:00,0.10015,0.10061,0.0985,0.09942
2022-03-17 14:00:00,0.09936,0.1009,0.09911,0.09935
2022-03-17 15:00:00,0.09936,0.1003,0.0985,0.09864
2022-03-17 16:00:00,0.09886,0.10108,0.09757,0.10029
