datetime,MATICUSD_open,MATICUSD_high,MATICUSD_low,MATICUSD_close
2022-01-21 19:00:00,1.8472,1.8693,1.8183,1.8211
2022-01-21 20:00:00,1.8218,1.8393,1.775,1.8011
2022-01-21 21:00:00,1.8018,1.8214,1.6501,1.6924
2022-01-21 22:00:00,1.6921,1.7242,1.6368,1.6866
2022-01-21 23:00:00,1.6868,1.7367,1.6471,1.6989
2022-01-22 00:00:00,1.699,1.7335,1.6743,1.71
2022-01-22 01:00:00,1.7094,1.7511,1.7033,1.741
2022-01-22 02:00:00,1.741,1.7494,1.7214,1.7358
2022-01-22 03:00:00,1.7354,1.7573,1.7042,1.7163
2022-01-22 04:00:00,1.7167,1.7302,1.6982,1.7156
2022-01-22 05:00:00,1.7147,1.7193,1.6122,1.6203
2022-01-22 06:00:00,1.6201,1.6373,1.5613,1.593
2022-01-22 07:00:00,1.5921,1.6086,1.5358,1.5436
2022-01-22 08:00:00,1.5429,1.5853,1.5429,1.5572
2022-01-22 09:00:00,1.5569,1.575,1.4704,1.4799
2022-01-22 10:00:00,1.4791,1.5749,1.3935,1.5392
2022-01-22 11:00:00,1.5518,1.558,1.5007,1.5357
2022-01-22 12:00:00,1.537,1.5997,1.5293,1.5955
2022-01-22 13:00:00,1.595,1.6248,1.5664,1.573
2022-01-22 14:00:00,1.573,1.5784,1.521,1.5238
2022-01-22 15:00:00,1.5246,1.5386,1.4939,1.4957
2022-01-22 16:00:00,1.4955,1.5625,1.4749,1.5302
2022-01-22 17:00:00,1.5294,1.5388,1.4951,1.5055
2022-01-22 18:00:00,1.5054,1.5143,1.464,1.4704
2022-01-22 19:00:00,1.4709,1.502,1.458,1.4798
2022-01-22 20:00:00,1.4788,1.5526,1.4622,1.5388
2022-01-22 21:00:00,1.5389,1.5707,1.5204,1.5562
2022-01-22 22:00:00,1.5569,1.5596,1.5047,1.5111
2022-01-22 23:00:00,1.511,1.5392,1.5024,1.5375
2022-01-23 00:00:00,1.5381,1.5795,1.5216,1.577
2022-01-23 01:00:00,1.5763,1.5933,1.5632,1.5696
2022-01-23 02:00:00,1.5696,1.5771,1.516,1.5205
2022-01-23 03:00:00,1.5204,1.546,1.5103,1.542
2022-01-23 04:00:00,1.5414,1.5688,1.5351,1.5515
2022-01-23 05:00:00,1.5516,1.5869,1.5288,1.5824
2022-01-23 06:00:00,1.5824,1.5865,1.566,1.5763
2022-01-23 07:00:00,1.5768,1.6198,1.5709,1.6141
2022-01-23 08:00:00,1.6136,1.6336,1.6034,1.6333
2022-01-23 09:00:00,1.6339,1.67,1.6287,1.6565
2022-01-23 10:00:00,1.6561,1.6594,1.63,1.6582
2022-01-23 11:00:00,1.6593,1.6596,1.6164,1.6282
2022-01-23 12:00:00,1.6286,1.6377,1.6083,1.6347
2022-01-23 13:00:00,1.6347,1.6454,1.6214,1.6421
2022-01-23 14:00:00,1.642,1.649,1.5556,1.5897
2022-01-23 15:00:00,1.5905,1.5988,1.5706,1.5867
2022-01-23 16:00:00,1.5868,1.609,1.573,1.5788
2022-01-23 17:00:00,1.5789,1.6029,1.574,1.5879
2022-01-23 18:00:00,1.5879,1.5935,1.5355,1.5433
2022-01-23 19:00:00,1.5426,1.553,1.5184,1.5292
2022-01-23 20:00:00,1.5293,1.5555,1.5211,1.5404
2022-01-23 21:00:00,1.5402,1.5564,1.522,1.5386
2022-01-23 22:00:00,1.5377,1.5488,1.5307,1.5462
2022-01-23 23:00:00,1.5462,1.621,1.5415,1.6174
2022-01-24 00:00:00,1.617,1.6179,1.5627,1.5705
2022-01-24 01:00:00,1.5701,1.5768,1.5333,1.5385
2022-01-24 02:00:00,1.5382,1.541,1.5039,1.5066
2022-01-24 03:00:00,1.5067,1.5214,1.504,1.5181
2022-01-24 04:00:00,1.5171,1.5305,1.4853,1.4927
2022-01-24 05:00:00,1.4923,1.4973,1.4762,1.4937
2022-01-24 06:00:00,1.4936,1.4969,1.476,1.4812
2022-01-24 07:00:00,1.4808,1.4808,1.4323,1.4379
2022-01-24 08:00:00,1.4385,1.4727,1.4252,1.4361
2022-01-24 09:00:00,1.4351,1.4459,1.3879,1.3969
2022-01-24 10:00:00,1.3976,1.4006,1.3372,1.3399
2022-01-24 11:00:00,1.3389,1.3856,1.3303,1.3495
2022-01-24 12:00:00,1.3503,1.3578,1.31,1.3174
2022-01-24 13:00:00,1.3178,1.3453,1.3086,1.3203
2022-01-24 14:00:00,1.3203,1.4156,1.3073,1.3677
2022-01-24 15:00:00,1.368,1.4122,1.3342,1.4073
2022-01-24 16:00:00,1.4077,1.4175,1.3612,1.3899
2022-01-24 17:00:00,1.3887,1.442,1.3573,1.4369
2022-01-24 18:00:00,1.4374,1.4794,1.4285,1.4605
2022-01-24 19:00:00,1.4604,1.4674,1.4293,1.4585
2022-01-24 20:00:00,1.4583,1.5483,1.4509,1.5346
2022-01-24 21:00:00,1.5366,1.543,1.5046,1.5086
2022-01-24 22:00:00,1.5084,1.5167,1.4812,1.4916
2022-01-24 23:00:00,1.4916,1.5177,1.4911,1.5077
2022-01-25 00:00:00,1.5077,1.5098,1.4574,1.4593
2022-01-25 01:00:00,1.4597,1.4734,1.4527,1.4558
2022-01-25 02:00:00,1.4554,1.4796,1.4523,1.4756
2022-01-25 03:00:00,1.4763,1.4777,1.4577,1.4727
2022-01-25 04:00:00,1.4732,1.4765,1.4259,1.4312
2022-01-25 05:00:00,1.4312,1.4415,1.4227,1.4379
2022-01-25 06:00:00,1.4382,1.4444,1.4151,1.4169
2022-01-25 07:00:00,1.4179,1.4386,1.4106,1.4373
2022-01-25 08:00:00,1.437,1.4658,1.4327,1.4427
2022-01-25 09:00:00,1.444,1.4707,1.4384,1.4645
2022-01-25 10:00:00,1.4645,1.4955,1.4621,1.4696
2022-01-25 11:00:00,1.4692,1.4852,1.4541,1.4649
2022-01-25 12:00:00,1.4648,1.4823,1.4511,1.4694
2022-01-25 13:00:00,1.4698,1.4762,1.442,1.4647
2022-01-25 14:00:00,1.4642,1.5036,1.4485,1.4535
2022-01-25 15:00:00,1.4542,1.4871,1.4285,1.4682
2022-01-25 16:00:00,1.4683,1.492,1.4654,1.4784
2022-01-25 17:00:00,1.4787,1.5571,1.4714,1.5385
2022-01-25 18:00:00,1.5387,1.6133,1.5249,1.5987
2022-01-25 19:00:00,1.5982,1.6061,1.5704,1.5789
2022-01-25 20:00:00,1.58,1.5833,1.5399,1.551
2022-01-25 21:00:00,1.5512,1.5527,1.5322,1.539
2022-01-25 22:00:00,1.5397,1.5545,1.5211,1.5534
2022-01-25 23:00:00,1.5528,1.5787,1.5468,1.5581
2022-01-26 00:00:00,1.5596,1.5688,1.53,1.5417
2022-01-26 01:00:00,1.5414,1.5646,1.54,1.561
2022-01-26 02:00:00,1.5602,1.5774,1.551,1.5532
2022-01-26 03:00:00,1.5532,1.5966,1.5524,1.5944
2022-01-26 04:00:00,1.5944,1.6181,1.5822,1.6167
2022-01-26 05:00:00,1.6165,1.6188,1.598,1.6029
2022-01-26 06:00:00,1.6024,1.6079,1.5657,1.5759
2022-01-26 07:00:00,1.5773,1.5925,1.5658,1.5874
2022-01-26 08:00:00,1.5869,1.6109,1.5862,1.6013
2022-01-26 09:00:00,1.6012,1.6317,1.5976,1.6008
2022-01-26 10:00:00,1.5997,1.6199,1.5933,1.6155
2022-01-26 11:00:00,1.6156,1.6284,1.6007,1.6258
2022-01-26 12:00:00,1.6257,1.6261,1.6027,1.6042
2022-01-26 13:00:00,1.6045,1.682,1.5968,1.6805
2022-01-26 14:00:00,1.6801,1.7176,1.6731,1.6995
2022-01-26 15:00:00,1.7,1.7194,1.6696,1.6954
2022-01-26 16:00:00,1.695,1.7168,1.6835,1.7095
2022-01-26 17:00:00,1.7099,1.7372,1.6754,1.6771
2022-01-26 18:00:00,1.6773,1.7046,1.6374,1.6905
2022-01-26 19:00:00,1.6904,1.8361,1.6855,1.7202
2022-01-26 20:00:00,1.7204,1.7204,1.6121,1.6249
2022-01-26 21:00:00,1.6263,1.6451,1.5256,1.5336
2022-01-26 22:00:00,1.5328,1.5601,1.5241,1.5566
2022-01-26 23:00:00,1.5574,1.5985,1.5515,1.5911
2022-01-27 00:00:00,1.5906,1.6254,1.5758,1.6118
2022-01-27 01:00:00,1.6113,1.6115,1.5251,1.5312
2022-01-27 02:00:00,1.5309,1.5351,1.4965,1.5253
2022-01-27 03:00:00,1.5247,1.547,1.4968,1.5068
2022-01-27 04:00:00,1.5055,1.5407,1.4991,1.5294
2022-01-27 05:00:00,1.5307,1.5448,1.523,1.5273
2022-01-27 06:00:00,1.5273,1.544,1.5133,1.5403
2022-01-27 07:00:00,1.5405,1.5611,1.5286,1.5436
2022-01-27 08:00:00,1.5446,1.5729,1.5257,1.5722
2022-01-27 09:00:00,1.5721,1.598,1.5614,1.5882
2022-01-27 10:00:00,1.5876,1.606,1.5675,1.5705
2022-01-27 11:00:00,1.5712,1.6193,1.5712,1.6092
2022-01-27 12:00:00,1.6094,1.639,1.6012,1.6335
2022-01-27 13:00:00,1.6333,1.662,1.6243,1.654
2022-01-27 14:00:00,1.6531,1.6691,1.6329,1.6504
2022-01-27 15:00:00,1.6507,1.66,1.6169,1.6335
2022-01-27 16:00:00,1.6339,1.655,1.6044,1.6433
2022-01-27 17:00:00,1.6438,1.6451,1.5964,1.6134
2022-01-27 18:00:00,1.6124,1.62,1.5831,1.6124
2022-01-27 19:00:00,1.6119,1.6242,1.5629,1.576
2022-01-27 20:00:00,1.576,1.5953,1.5239,1.525
2022-01-27 21:00:00,1.5261,1.5691,1.5108,1.5544
2022-01-27 22:00:00,1.5544,1.5931,1.5305,1.568
2022-01-27 23:00:00,1.5679,1.5961,1.5672,1.589
2022-01-28 00:00:00,1.59,1.6404,1.5794,1.6386
2022-01-28 01:00:00,1.6388,1.659,1.5975,1.6187
2022-01-28 02:00:00,1.6186,1.67,1.5908,1.6587
2022-01-28 03:00:00,1.6585,1.6841,1.6543,1.6637
2022-01-28 04:00:00,1.6635,1.6773,1.6357,1.6563
2022-01-28 05:00:00,1.6551,1.6662,1.6429,1.6516
2022-01-28 06:00:00,1.6514,1.67,1.6291,1.6307
2022-01-28 07:00:00,1.6302,1.6498,1.6238,1.6253
2022-01-28 08:00:00,1.6249,1.6407,1.6072,1.6383
2022-01-28 09:00:00,1.6371,1.649,1.6169,1.6231
2022-01-28 10:00:00,1.6231,1.6285,1.6025,1.6154
2022-01-28 11:00:00,1.6154,1.6197,1.5874,1.6008
2022-01-28 12:00:00,1.6011,1.609,1.563,1.5794
2022-01-28 13:00:00,1.5797,1.631,1.5715,1.6293
2022-01-28 14:00:00,1.6291,1.6424,1.5884,1.5901
2022-01-28 15:00:00,1.5901,1.6491,1.5858,1.6477
2022-01-28 16:00:00,1.6486,1.6798,1.6366,1.6616
2022-01-28 17:00:00,1.661,1.6749,1.6281,1.6327
2022-01-28 18:00:00,1.6336,1.6449,1.6177,1.6324
2022-01-28 19:00:00,1.6324,1.6395,1.6137,1.6348
2022-01-28 20:00:00,1.6348,1.6741,1.6346,1.6696
2022-01-28 21:00:00,1.6696,1.6959,1.6693,1.6729
2022-01-28 22:00:00,1.6734,1.7039,1.6682,1.6682
2022-01-28 23:00:00,1.6681,1.6877,1.6676,1.674
2022-01-29 00:00:00,1.6732,1.719,1.6706,1.7005
2022-01-29 01:00:00,1.7006,1.7076,1.6731,1.6844
2022-01-29 02:00:00,1.6847,1.697,1.6744,1.6858
2022-01-29 03:00:00,1.6855,1.6983,1.6809,1.6967
2022-01-29 04:00:00,1.6962,1.707,1.6917,1.7048
2022-01-29 05:00:00,1.7041,1.706,1.6884,1.6998
2022-01-29 06:00:00,1.7004,1.72,1.6929,1.7136
2022-01-29 07:00:00,1.7145,1.7406,1.7139,1.7326
2022-01-29 08:00:00,1.7326,1.7374,1.7142,1.7175
2022-01-29 09:00:00,1.7175,1.7246,1.6944,1.7234
2022-01-29 10:00:00,1.7234,1.7234,1.7043,1.7093
2022-01-29 11:00:00,1.7089,1.7186,1.7004,1.7175
2022-01-29 12:00:00,1.7173,1.7289,1.7045,1.7225
2022-01-29 13:00:00,1.7221,1.742,1.7123,1.7385
2022-01-29 14:00:00,1.7391,1.7399,1.6761,1.6825
2022-01-29 15:00:00,1.6826,1.6887,1.6595,1.6683
2022-01-29 16:00:00,1.6683,1.6823,1.6507,1.6812
2022-01-29 17:00:00,1.6812,1.6973,1.6801,1.6901
2022-01-29 18:00:00,1.69,1.717,1.689,1.7145
2022-01-29 19:00:00,1.7142,1.7227,1.6961,1.6964
2022-01-29 20:00:00,1.6967,1.7253,1.6872,1.7123
2022-01-29 21:00:00,1.7116,1.7319,1.7053,1.7067
2022-01-29 22:00:00,1.7068,1.7095,1.6937,1.6991
2022-01-29 23:00:00,1.6987,1.6997,1.6769,1.6969
2022-01-30 00:00:00,1.6974,1.7085,1.6675,1.668
2022-01-30 01:00:00,1.6686,1.6909,1.6676,1.685
2022-01-30 02:00:00,1.685,1.6913,1.6738,1.6878
2022-01-30 03:00:00,1.688,1.7012,1.6839,1.687
2022-01-30 04:00:00,1.6869,1.7,1.6826,1.6983
2022-01-30 05:00:00,1.6988,1.71,1.6715,1.6734
2022-01-30 06:00:00,1.6736,1.6848,1.6622,1.6822
2022-01-30 07:00:00,1.6817,1.6919,1.6757,1.6846
2022-01-30 08:00:00,1.6859,1.6916,1.6667,1.6693
2022-01-30 09:00:00,1.6693,1.6774,1.66,1.6645
2022-01-30 10:00:00,1.6642,1.6796,1.6602,1.6796
2022-01-30 11:00:00,1.6795,1.6857,1.6666,1.6735
2022-01-30 12:00:00,1.6734,1.6738,1.643,1.6482
2022-01-30 13:00:00,1.6489,1.6496,1.6276,1.628
2022-01-30 14:00:00,1.6284,1.6353,1.6007,1.6208
2022-01-30 15:00:00,1.6209,1.6309,1.615,1.6179
2022-01-30 16:00:00,1.6182,1.6257,1.6045,1.6096
2022-01-30 17:00:00,1.6091,1.6267,1.6027,1.6248
2022-01-30 18:00:00,1.6247,1.627,1.612,1.6139
2022-01-30 19:00:00,1.6134,1.6139,1.5772,1.5842
2022-01-30 20:00:00,1.5835,1.6039,1.5767,1.5934
2022-01-30 21:00:00,1.5939,1.5971,1.5755,1.587
2022-01-30 22:00:00,1.5871,1.5999,1.5799,1.5968
2022-01-30 23:00:00,1.5964,1.621,1.5945,1.6043
2022-01-31 00:00:00,1.6041,1.6059,1.542,1.5463
2022-01-31 01:00:00,1.5459,1.5602,1.5431,1.5455
2022-01-31 02:00:00,1.5452,1.5521,1.5247,1.5494
2022-01-31 03:00:00,1.5499,1.5579,1.5419,1.5535
2022-01-31 04:00:00,1.5537,1.5541,1.5314,1.5415
2022-01-31 05:00:00,1.5419,1.547,1.5313,1.5462
2022-01-31 06:00:00,1.5457,1.5511,1.5352,1.5363
2022-01-31 07:00:00,1.5361,1.5579,1.5343,1.5567
2022-01-31 08:00:00,1.5569,1.5654,1.5519,1.5579
2022-01-31 09:00:00,1.559,1.5736,1.5517,1.5694
2022-01-31 10:00:00,1.5697,1.5714,1.559,1.5695
2022-01-31 11:00:00,1.5694,1.5927,1.5581,1.5799
2022-01-31 12:00:00,1.5807,1.5889,1.5569,1.5711
2022-01-31 13:00:00,1.5716,1.5862,1.5552,1.5795
2022-01-31 14:00:00,1.5794,1.6059,1.5734,1.6048
2022-01-31 15:00:00,1.6047,1.635,1.6041,1.6137
2022-01-31 16:00:00,1.6135,1.6454,1.6079,1.6413
2022-01-31 17:00:00,1.6416,1.6443,1.6203,1.6363
2022-01-31 18:00:00,1.6359,1.638,1.6212,1.63
2022-01-31 19:00:00,1.6303,1.6496,1.6256,1.6282
2022-01-31 20:00:00,1.6278,1.6436,1.6183,1.6365
2022-01-31 21:00:00,1.6364,1.6432,1.6301,1.6385
2022-01-31 22:00:00,1.6388,1.6535,1.6375,1.6425
2022-01-31 23:00:00,1.6425,1.6485,1.631,1.6429
2022-02-01 00:00:00,1.643,1.6481,1.6262,1.6367
2022-02-01 01:00:00,1.6366,1.6413,1.6253,1.6291
2022-02-01 02:00:00,1.6294,1.6394,1.6245,1.6372
2022-02-01 03:00:00,1.6373,1.6729,1.635,1.6698
2022-02-01 04:00:00,1.6699,1.6734,1.6505,1.657
2022-02-01 05:00:00,1.6567,1.6597,1.6382,1.6384
2022-02-01 06:00:00,1.6382,1.6443,1.6302,1.639
2022-02-01 07:00:00,1.6387,1.6544,1.6383,1.6525
2022-02-01 08:00:00,1.6532,1.6658,1.6494,1.6652
2022-02-01 09:00:00,1.6649,1.6785,1.6323,1.6349
2022-02-01 10:00:00,1.6349,1.6477,1.6229,1.6413
2022-02-01 11:00:00,1.6415,1.664,1.6378,1.649
2022-02-01 12:00:00,1.6489,1.671,1.6477,1.6632
2022-02-01 13:00:00,1.6635,1.6767,1.6495,1.6722
2022-02-01 14:00:00,1.672,1.6813,1.6394,1.6447
2022-02-01 15:00:00,1.6446,1.6473,1.6108,1.6447
2022-02-01 16:00:00,1.645,1.6695,1.6342,1.6659
2022-02-01 17:00:00,1.6657,1.6688,1.6346,1.6598
2022-02-01 18:00:00,1.6598,1.6641,1.6419,1.6486
2022-02-01 19:00:00,1.6491,1.6573,1.6252,1.631
2022-02-01 20:00:00,1.6306,1.6586,1.6304,1.6405
2022-02-01 21:00:00,1.6405,1.6561,1.6402,1.655
2022-02-01 22:00:00,1.6556,1.6578,1.6361,1.6461
2022-02-01 23:00:00,1.6462,1.6568,1.6427,1.6495
2022-02-02 00:00:00,1.6493,1.6569,1.6313,1.6383
2022-02-02 01:00:00,1.638,1.6459,1.6308,1.6361
2022-02-02 02:00:00,1.6356,1.6515,1.6305,1.6502
2022-02-02 03:00:00,1.6503,1.66,1.6356,1.6375
2022-02-02 04:00:00,1.6375,1.6472,1.6328,1.6371
2022-02-02 05:00:00,1.6369,1.642,1.6252,1.6349
2022-02-02 06:00:00,1.6343,1.641,1.6203,1.6266
2022-02-02 07:00:00,1.6262,1.63,1.6149,1.6215
2022-02-02 08:00:00,1.622,1.6316,1.6166,1.6272
2022-02-02 09:00:00,1.6269,1.6376,1.6249,1.6359
2022-02-02 10:00:00,1.6361,1.642,1.6304,1.6394
2022-02-02 11:00:00,1.6396,1.644,1.6329,1.6415
2022-02-02 12:00:00,1.6419,1.6588,1.6408,1.6586
2022-02-02 13:00:00,1.6587,1.6647,1.6386,1.6422
2022-02-02 14:00:00,1.6417,1.6528,1.5732,1.5806
2022-02-02 15:00:00,1.58,1.5911,1.5658,1.5692
2022-02-02 16:00:00,1.569,1.5701,1.538,1.5654
2022-02-02 17:00:00,1.5654,1.5823,1.5581,1.5759
2022-02-02 18:00:00,1.576,1.5838,1.5666,1.583
2022-02-02 19:00:00,1.5834,1.6002,1.5831,1.5942
2022-02-02 20:00:00,1.5941,1.5957,1.5765,1.5885
2022-02-02 21:00:00,1.5884,1.592,1.5216,1.5429
2022-02-02 22:00:00,1.5423,1.5562,1.5307,1.5466
2022-02-02 23:00:00,1.547,1.5576,1.5328,1.5391
2022-02-03 00:00:00,1.5399,1.5509,1.5276,1.5386
2022-02-03 01:00:00,1.539,1.5459,1.5147,1.5241
2022-02-03 02:00:00,1.5243,1.54,1.5128,1.536
2022-02-03 03:00:00,1.5368,1.5372,1.5192,1.5245
2022-02-03 04:00:00,1.5239,1.5338,1.5204,1.5282
2022-02-03 05:00:00,1.5286,1.5474,1.5235,1.5403
2022-02-03 06:00:00,1.5405,1.5409,1.526,1.532
2022-02-03 07:00:00,1.532,1.5439,1.5314,1.5405
2022-02-03 08:00:00,1.5403,1.5492,1.539,1.548
2022-02-03 09:00:00,1.5479,1.5487,1.5045,1.5066
2022-02-03 10:00:00,1.5066,1.5108,1.4802,1.4836
2022-02-03 11:00:00,1.4835,1.5152,1.4823,1.5136
2022-02-03 12:00:00,1.5141,1.5146,1.4763,1.5101
2022-02-03 13:00:00,1.5101,1.5178,1.497,1.5064
2022-02-03 14:00:00,1.5064,1.5159,1.495,1.5032
2022-02-03 15:00:00,1.5028,1.5352,1.5013,1.533
2022-02-03 16:00:00,1.532,1.5453,1.5082,1.5082
2022-02-03 17:00:00,1.5081,1.5185,1.5014,1.517
2022-02-03 18:00:00,1.5169,1.5253,1.5055,1.5167
2022-02-03 19:00:00,1.5167,1.5228,1.5006,1.5085
2022-02-03 20:00:00,1.509,1.5144,1.493,1.4998
2022-02-03 21:00:00,1.5002,1.5433,1.4997,1.5347
2022-02-03 22:00:00,1.5351,1.5422,1.526,1.5357
2022-02-03 23:00:00,1.5356,1.562,1.5302,1.5562
2022-02-04 00:00:00,1.5558,1.5566,1.5365,1.5494
2022-02-04 01:00:00,1.5495,1.5497,1.5383,1.5458
2022-02-04 02:00:00,1.5456,1.5583,1.5447,1.554
2022-02-04 03:00:00,1.5531,1.5619,1.5488,1.5503
2022-02-04 04:00:00,1.5502,1.5549,1.5457,1.5503
2022-02-04 05:00:00,1.5503,1.5787,1.5484,1.5727
2022-02-04 06:00:00,1.5724,1.5887,1.5722,1.5823
2022-02-04 07:00:00,1.5824,1.59,1.574,1.5763
2022-02-04 08:00:00,1.5761,1.5904,1.5758,1.5855
2022-02-04 09:00:00,1.5856,1.5924,1.5793,1.587
2022-02-04 10:00:00,1.5872,1.5961,1.5758,1.5797
2022-02-04 11:00:00,1.5797,1.5865,1.5773,1.5779
2022-02-04 12:00:00,1.578,1.5886,1.5779,1.5827
2022-02-04 13:00:00,1.5828,1.5925,1.5504,1.5547
2022-02-04 14:00:00,1.5549,1.5885,1.5518,1.581
2022-02-04 15:00:00,1.5821,1.6376,1.5785,1.6149
2022-02-04 16:00:00,1.6162,1.67,1.6129,1.6547
2022-02-04 17:00:00,1.6551,1.6644,1.6491,1.6524
2022-02-04 18:00:00,1.6527,1.6576,1.6387,1.6468
2022-02-04 19:00:00,1.6468,1.6774,1.6396,1.6772
2022-02-04 20:00:00,1.677,1.6848,1.6645,1.666
2022-02-04 21:00:00,1.6659,1.6795,1.6587,1.6763
2022-02-04 22:00:00,1.6762,1.6774,1.6584,1.67
2022-02-04 23:00:00,1.6704,1.6971,1.6676,1.6971
2022-02-05 00:00:00,1.6966,1.7172,1.6861,1.6912
2022-02-05 01:00:00,1.691,1.695,1.6776,1.6889
2022-02-05 02:00:00,1.6896,1.7124,1.6832,1.7058
2022-02-05 03:00:00,1.7057,1.7241,1.7057,1.7199
2022-02-05 04:00:00,1.7196,1.749,1.716,1.7418
2022-02-05 05:00:00,1.742,1.755,1.7354,1.7498
2022-02-05 06:00:00,1.7498,1.7573,1.7371,1.7393
2022-02-05 07:00:00,1.7387,1.7401,1.7217,1.7266
2022-02-05 08:00:00,1.7265,1.7506,1.7259,1.7444
2022-02-05 09:00:00,1.7441,1.7537,1.7282,1.7421
2022-02-05 10:00:00,1.7422,1.7476,1.733,1.7464
2022-02-05 11:00:00,1.7463,1.755,1.7343,1.7361
2022-02-05 12:00:00,1.7363,1.7441,1.7275,1.732
2022-02-05 13:00:00,1.732,1.7464,1.7296,1.7418
2022-02-05 14:00:00,1.7421,1.7498,1.7295,1.7363
2022-02-05 15:00:00,1.7356,1.7482,1.7163,1.743
2022-02-05 16:00:00,1.7427,1.7467,1.6916,1.6988
2022-02-05 17:00:00,1.6981,1.7151,1.6737,1.715
2022-02-05 18:00:00,1.7143,1.7174,1.7049,1.7142
2022-02-05 19:00:00,1.7141,1.7141,1.6928,1.6975
2022-02-05 20:00:00,1.6975,1.7082,1.6853,1.7071
2022-02-05 21:00:00,1.7064,1.7118,1.701,1.7038
2022-02-05 22:00:00,1.7044,1.7172,1.7037,1.7159
2022-02-05 23:00:00,1.7153,1.7273,1.7102,1.7123
2022-02-06 00:00:00,1.7124,1.7335,1.7118,1.731
2022-02-06 01:00:00,1.7309,1.7449,1.7301,1.743
2022-02-06 02:00:00,1.7436,1.7536,1.7396,1.7525
2022-02-06 03:00:00,1.7526,1.7568,1.7453,1.7457
2022-02-06 04:00:00,1.7457,1.7503,1.7171,1.7232
2022-02-06 05:00:00,1.7229,1.7263,1.7183,1.7259
2022-02-06 06:00:00,1.7259,1.726,1.7094,1.7154
2022-02-06 07:00:00,1.7146,1.7291,1.7101,1.7259
2022-02-06 08:00:00,1.7253,1.7294,1.7159,1.7257
2022-02-06 09:00:00,1.7252,1.7286,1.7157,1.7275
2022-02-06 10:00:00,1.7274,1.7366,1.722,1.7224
2022-02-06 11:00:00,1.7225,1.7292,1.7082,1.7119
2022-02-06 12:00:00,1.7124,1.7211,1.7074,1.7153
2022-02-06 13:00:00,1.7146,1.7228,1.7037,1.7176
2022-02-06 14:00:00,1.7178,1.736,1.6817,1.685
2022-02-06 15:00:00,1.685,1.6966,1.6676,1.693
2022-02-06 16:00:00,1.6939,1.706,1.6865,1.7027
2022-02-06 17:00:00,1.7027,1.707,1.6924,1.6974
2022-02-06 18:00:00,1.6968,1.7,1.6873,1.6913
2022-02-06 19:00:00,1.691,1.7019,1.6891,1.7015
2022-02-06 20:00:00,1.702,1.7124,1.694,1.6998
2022-02-06 21:00:00,1.6998,1.704,1.6937,1.6965
2022-02-06 22:00:00,1.6971,1.7015,1.6922,1.6955
2022-02-06 23:00:00,1.6951,1.7433,1.6915,1.7397
2022-02-07 00:00:00,1.7405,1.746,1.7043,1.7097
2022-02-07 01:00:00,1.7106,1.7209,1.699,1.7164
2022-02-07 02:00:00,1.716,1.7398,1.7153,1.7259
2022-02-07 03:00:00,1.7267,1.7866,1.7264,1.7796
2022-02-07 04:00:00,1.7807,1.8019,1.7678,1.7939
2022-02-07 05:00:00,1.7942,1.8065,1.7821,1.7877
2022-02-07 06:00:00,1.7875,1.8161,1.7873,1.8063
2022-02-07 07:00:00,1.8063,1.8106,1.7858,1.7973
2022-02-07 08:00:00,1.7974,1.8041,1.7833,1.7856
2022-02-07 09:00:00,1.7852,1.7913,1.7636,1.777
2022-02-07 10:00:00,1.7773,1.7872,1.773,1.7805
2022-02-07 11:00:00,1.7804,1.7906,1.78,1.7887
2022-02-07 12:00:00,1.7885,1.7909,1.7736,1.7884
2022-02-07 13:00:00,1.7886,1.8117,1.7871,1.8048
2022-02-07 14:00:00,1.8047,1.9592,1.7999,1.9568
2022-02-07 15:00:00,1.9569,2.0,1.9105,1.9804
2022-02-07 16:00:00,1.9793,1.9835,1.9251,1.9428
2022-02-07 17:00:00,1.9429,1.9693,1.925,1.9628
2022-02-07 18:00:00,1.9628,1.9726,1.9394,1.9558
2022-02-07 19:00:00,1.9563,2.0977,1.9492,2.0786
2022-02-07 20:00:00,2.0787,2.0806,2.0022,2.0263
2022-02-07 21:00:00,2.0264,2.075,2.0142,2.0332
2022-02-07 22:00:00,2.0344,2.0409,2.0102,2.0144
2022-02-07 23:00:00,2.0135,2.0354,2.0041,2.0193
2022-02-08 00:00:00,2.0193,2.0442,1.9714,2.0151
2022-02-08 01:00:00,2.014,2.0416,2.0042,2.0366
2022-02-08 02:00:00,2.0358,2.0384,2.0041,2.0268
2022-02-08 03:00:00,2.0272,2.0351,2.0071,2.012
2022-02-08 04:00:00,2.0119,2.0273,1.9916,1.9992
2022-02-08 05:00:00,1.9986,2.043,1.996,2.0375
2022-02-08 06:00:00,2.0375,2.0499,1.9708,1.999
2022-02-08 07:00:00,1.9993,2.0202,1.9686,2.0151
2022-02-08 08:00:00,2.0156,2.021,1.9453,1.9499
2022-02-08 09:00:00,1.9501,1.9687,1.9106,1.9488
2022-02-08 10:00:00,1.9487,1.9575,1.9319,1.9393
2022-02-08 11:00:00,1.9386,1.9666,1.9386,1.962
2022-02-08 12:00:00,1.9622,1.9624,1.8874,1.9049
2022-02-08 13:00:00,1.9042,1.9191,1.8925,1.918
2022-02-08 14:00:00,1.9178,1.9292,1.9054,1.9083
2022-02-08 15:00:00,1.9082,1.9114,1.8674,1.9004
