datetime,NEARBUSD_open,NEARBUSD_high,NEARBUSD_low,NEARBUSD_close
2022-02-03 15:00:00,10.676,10.749,10.535,10.569
2022-02-03 16:00:00,10.596,10.905,10.596,10.815
2022-02-03 17:00:00,10.852,10.875,10.746,10.815
2022-02-03 18:00:00,10.804,10.996,10.782,10.967
2022-02-03 19:00:00,10.96,11.1,10.834,11.052
2022-02-03 20:00:00,11.048,11.154,10.948,11.02
2022-02-03 21:00:00,11.027,11.3,10.971,11.121
2022-02-03 22:00:00,11.121,11.202,11.112,11.182
2022-02-03 23:00:00,11.174,11.203,11.1,11.138
2022-02-04 00:00:00,11.137,11.379,11.13,11.3
2022-02-04 01:00:00,11.309,11.376,11.272,11.323
2022-02-04 02:00:00,11.326,11.361,11.225,11.258
2022-02-04 03:00:00,11.253,11.404,11.247,11.312
2022-02-04 04:00:00,11.32,11.325,11.249,11.295
2022-02-04 05:00:00,11.296,11.501,11.266,11.325
2022-02-04 06:00:00,11.321,11.386,11.289,11.313
2022-02-04 07:00:00,11.313,11.354,11.256,11.334
2022-02-04 08:00:00,11.342,11.349,11.03,11.07
2022-02-04 09:00:00,11.077,11.255,11.037,11.181
2022-02-04 10:00:00,11.187,11.768,11.183,11.706
2022-02-04 11:00:00,11.706,12.34,11.706,12.241
2022-02-04 12:00:00,12.246,12.634,12.192,12.53
2022-02-04 13:00:00,12.547,12.65,12.442,12.505
2022-02-04 14:00:00,12.497,12.849,12.454,12.795
2022-02-04 15:00:00,12.799,12.825,12.63,12.714
2022-02-04 16:00:00,12.707,12.742,12.536,12.694
2022-02-04 17:00:00,12.692,12.716,12.573,12.649
2022-02-04 18:00:00,12.661,13.168,12.657,12.989
2022-02-04 19:00:00,12.984,13.108,12.826,12.862
2022-02-04 20:00:00,12.865,12.912,12.67,12.74
2022-02-04 21:00:00,12.738,13.13,12.659,12.997
2022-02-04 22:00:00,13.0,13.074,12.905,13.047
2022-02-04 23:00:00,13.06,13.299,13.019,13.144
2022-02-05 00:00:00,13.133,13.324,13.066,13.231
2022-02-05 01:00:00,13.231,13.446,13.095,13.124
2022-02-05 02:00:00,13.111,13.231,12.967,13.022
2022-02-05 03:00:00,13.024,13.192,12.978,13.107
2022-02-05 04:00:00,13.102,13.15,12.927,13.146
2022-02-05 05:00:00,13.139,13.2,13.041,13.135
2022-02-05 06:00:00,13.131,13.199,13.013,13.079
2022-02-05 07:00:00,13.085,13.411,13.026,13.194
2022-02-05 08:00:00,13.194,13.377,13.155,13.361
2022-02-05 09:00:00,13.349,13.6,13.24,13.392
2022-02-05 10:00:00,13.39,13.425,13.181,13.41
2022-02-05 11:00:00,13.406,13.441,12.744,12.772
2022-02-05 12:00:00,12.774,13.221,12.576,13.065
2022-02-05 13:00:00,13.071,13.1,12.769,12.929
2022-02-05 14:00:00,12.916,12.922,12.738,12.802
2022-02-05 15:00:00,12.817,12.944,12.691,12.906
2022-02-05 16:00:00,12.923,13.01,12.854,12.917
2022-02-05 17:00:00,12.913,13.062,12.907,13.059
2022-02-05 18:00:00,13.052,13.086,12.763,12.824
2022-02-05 19:00:00,12.821,13.003,12.744,12.98
2022-02-05 20:00:00,12.981,13.174,12.957,13.153
2022-02-05 21:00:00,13.147,13.363,13.071,13.354
2022-02-05 22:00:00,13.335,13.98,13.306,13.665
2022-02-05 23:00:00,13.668,13.758,13.371,13.521
2022-02-06 00:00:00,13.521,13.659,13.45,13.536
2022-02-06 01:00:00,13.549,13.566,13.38,13.403
2022-02-06 02:00:00,13.398,13.543,13.32,13.529
2022-02-06 03:00:00,13.516,13.583,13.401,13.49
2022-02-06 04:00:00,13.482,13.694,13.446,13.63
2022-02-06 05:00:00,13.634,13.793,13.448,13.503
2022-02-06 06:00:00,13.513,13.565,13.41,13.44
2022-02-06 07:00:00,13.443,13.518,13.237,13.376
2022-02-06 08:00:00,13.363,13.466,13.293,13.391
2022-02-06 09:00:00,13.378,13.647,13.01,13.079
2022-02-06 10:00:00,13.079,13.262,12.898,13.195
2022-02-06 11:00:00,13.195,13.392,13.148,13.317
2022-02-06 12:00:00,13.308,13.356,13.18,13.197
2022-02-06 13:00:00,13.198,13.214,12.985,13.023
2022-02-06 14:00:00,13.029,13.163,13.026,13.143
2022-02-06 15:00:00,13.141,13.141,12.869,12.966
2022-02-06 16:00:00,12.975,13.05,12.864,13.007
2022-02-06 17:00:00,13.013,13.111,12.963,12.993
2022-02-06 18:00:00,12.985,13.567,12.958,13.495
2022-02-06 19:00:00,13.496,13.599,13.083,13.216
2022-02-06 20:00:00,13.224,13.326,13.074,13.212
2022-02-06 21:00:00,13.23,13.41,13.23,13.277
2022-02-06 22:00:00,13.285,13.607,13.276,13.55
2022-02-06 23:00:00,13.55,13.648,13.427,13.621
2022-02-07 00:00:00,13.629,13.748,13.543,13.561
2022-02-07 01:00:00,13.562,13.841,13.523,13.67
2022-02-07 02:00:00,13.684,13.735,13.501,13.569
2022-02-07 03:00:00,13.573,13.66,13.428,13.528
2022-02-07 04:00:00,13.512,13.531,13.15,13.355
2022-02-07 05:00:00,13.355,13.516,13.321,13.501
2022-02-07 06:00:00,13.503,13.592,13.485,13.563
2022-02-07 07:00:00,13.564,13.584,13.345,13.504
2022-02-07 08:00:00,13.504,13.585,13.473,13.562
2022-02-07 09:00:00,13.555,13.81,13.53,13.779
2022-02-07 10:00:00,13.779,13.979,13.631,13.975
2022-02-07 11:00:00,13.979,14.092,13.559,13.64
2022-02-07 12:00:00,13.633,13.849,13.502,13.753
2022-02-07 13:00:00,13.773,13.831,13.517,13.657
2022-02-07 14:00:00,13.657,13.864,13.601,13.73
2022-02-07 15:00:00,13.731,13.841,13.52,13.639
2022-02-07 16:00:00,13.64,13.68,13.5,13.654
2022-02-07 17:00:00,13.653,13.757,13.556,13.705
2022-02-07 18:00:00,13.699,13.72,13.447,13.516
2022-02-07 19:00:00,13.52,13.562,13.269,13.42
2022-02-07 20:00:00,13.408,13.669,13.38,13.669
2022-02-07 21:00:00,13.666,13.75,13.484,13.549
2022-02-07 22:00:00,13.552,13.638,13.477,13.623
2022-02-07 23:00:00,13.635,13.684,13.418,13.472
2022-02-08 00:00:00,13.483,13.623,13.434,13.623
2022-02-08 01:00:00,13.613,13.76,13.238,13.407
2022-02-08 02:00:00,13.419,13.422,13.192,13.366
2022-02-08 03:00:00,13.369,13.407,12.82,12.85
2022-02-08 04:00:00,12.85,12.947,12.589,12.77
2022-02-08 05:00:00,12.769,12.83,12.647,12.747
2022-02-08 06:00:00,12.747,12.904,12.741,12.895
2022-02-08 07:00:00,12.881,12.89,12.462,12.59
2022-02-08 08:00:00,12.601,12.7,12.445,12.667
2022-02-08 09:00:00,12.679,12.697,12.526,12.546
2022-02-08 10:00:00,12.538,12.543,12.25,12.415
2022-02-08 11:00:00,12.419,12.497,12.244,12.297
2022-02-08 12:00:00,12.317,12.409,12.222,12.345
2022-02-08 13:00:00,12.344,12.433,12.273,12.319
2022-02-08 14:00:00,12.323,12.349,12.211,12.309
2022-02-08 15:00:00,12.3,12.65,12.279,12.634
2022-02-08 16:00:00,12.649,12.7,12.5,12.688
2022-02-08 17:00:00,12.68,12.708,12.545,12.707
2022-02-08 18:00:00,12.708,12.848,12.701,12.789
2022-02-08 19:00:00,12.8,12.86,12.658,12.849
2022-02-08 20:00:00,12.836,12.836,12.51,12.574
2022-02-08 21:00:00,12.548,12.61,12.277,12.414
2022-02-08 22:00:00,12.408,12.497,12.291,12.388
2022-02-08 23:00:00,12.393,12.485,12.333,12.426
2022-02-09 00:00:00,12.429,12.437,12.106,12.32
2022-02-09 01:00:00,12.32,12.488,12.32,12.44
2022-02-09 02:00:00,12.44,12.576,12.31,12.52
2022-02-09 03:00:00,12.539,12.573,12.334,12.437
2022-02-09 04:00:00,12.436,12.656,12.436,12.479
2022-02-09 05:00:00,12.486,12.667,12.477,12.665
2022-02-09 06:00:00,12.632,12.798,12.623,12.751
2022-02-09 07:00:00,12.752,12.923,12.716,12.903
2022-02-09 08:00:00,12.875,13.124,12.746,12.781
2022-02-09 09:00:00,12.799,13.012,12.702,12.922
2022-02-09 10:00:00,12.926,12.978,12.835,12.899
2022-02-09 11:00:00,12.919,13.001,12.79,12.958
2022-02-09 12:00:00,12.943,12.994,12.839,12.882
2022-02-09 13:00:00,12.871,12.969,12.804,12.965
2022-02-09 14:00:00,12.969,13.03,12.927,12.951
2022-02-09 15:00:00,12.965,13.044,12.919,13.014
2022-02-09 16:00:00,13.008,13.055,12.926,12.959
2022-02-09 17:00:00,12.952,12.991,12.866,12.924
2022-02-09 18:00:00,12.93,13.041,12.842,13.01
2022-02-09 19:00:00,13.012,13.012,12.748,12.782
2022-02-09 20:00:00,12.774,12.837,12.705,12.78
2022-02-09 21:00:00,12.79,12.825,12.501,12.501
2022-02-09 22:00:00,12.501,12.56,12.429,12.557
2022-02-09 23:00:00,12.56,12.587,12.441,12.544
2022-02-10 00:00:00,12.542,12.591,12.496,12.567
2022-02-10 01:00:00,12.573,12.605,12.459,12.547
2022-02-10 02:00:00,12.54,12.664,12.539,12.64
2022-02-10 03:00:00,12.638,12.701,12.58,12.679
2022-02-10 04:00:00,12.699,12.735,12.602,12.708
2022-02-10 05:00:00,12.71,12.83,12.68,12.745
2022-02-10 06:00:00,12.745,12.859,12.685,12.758
2022-02-10 07:00:00,12.765,12.781,12.557,12.657
2022-02-10 08:00:00,12.675,12.713,11.858,11.98
2022-02-10 09:00:00,12.0,12.276,11.741,12.276
2022-02-10 10:00:00,12.268,12.611,12.184,12.389
2022-02-10 11:00:00,12.399,12.489,12.339,12.423
2022-02-10 12:00:00,12.429,12.559,12.346,12.395
2022-02-10 13:00:00,12.396,12.397,12.191,12.248
2022-02-10 14:00:00,12.264,12.27,12.014,12.066
2022-02-10 15:00:00,12.073,12.157,11.931,12.037
2022-02-10 16:00:00,12.039,12.112,11.939,11.974
2022-02-10 17:00:00,11.98,12.093,11.931,12.04
2022-02-10 18:00:00,12.04,12.083,11.74,11.802
2022-02-10 19:00:00,11.799,11.822,11.4,11.585
2022-02-10 20:00:00,11.585,11.731,11.527,11.672
2022-02-10 21:00:00,11.675,11.781,11.564,11.772
2022-02-10 22:00:00,11.766,11.798,11.713,11.766
2022-02-10 23:00:00,11.766,11.803,11.709,11.774
2022-02-11 00:00:00,11.767,11.779,11.666,11.666
2022-02-11 01:00:00,11.664,11.896,11.658,11.896
2022-02-11 02:00:00,11.895,11.988,11.861,11.933
2022-02-11 03:00:00,11.942,12.002,11.75,11.75
2022-02-11 04:00:00,11.758,11.937,11.737,11.91
2022-02-11 05:00:00,11.908,11.942,11.813,11.888
2022-02-11 06:00:00,11.895,11.939,11.835,11.856
2022-02-11 07:00:00,11.862,11.983,11.802,11.952
2022-02-11 08:00:00,11.97,12.33,11.924,12.21
2022-02-11 09:00:00,12.2,12.205,11.903,11.936
2022-02-11 10:00:00,11.966,12.014,11.911,11.931
2022-02-11 11:00:00,11.932,11.99,11.757,11.783
2022-02-11 12:00:00,11.786,11.893,11.655,11.678
2022-02-11 13:00:00,11.681,11.735,11.281,11.295
2022-02-11 14:00:00,11.292,11.349,11.088,11.111
2022-02-11 15:00:00,11.136,11.174,10.83,10.896
2022-02-11 16:00:00,10.91,11.042,10.895,10.961
2022-02-11 17:00:00,10.96,10.989,10.646,10.709
2022-02-11 18:00:00,10.703,10.927,10.669,10.867
2022-02-11 19:00:00,10.856,10.923,10.746,10.888
2022-02-11 20:00:00,10.878,11.016,10.865,11.0
2022-02-11 21:00:00,11.001,11.041,10.937,10.973
2022-02-11 22:00:00,10.952,10.955,10.695,10.752
2022-02-11 23:00:00,10.754,10.859,10.71,10.821
2022-02-12 00:00:00,10.823,10.851,10.719,10.737
2022-02-12 01:00:00,10.755,10.755,10.41,10.616
2022-02-12 02:00:00,10.619,10.736,10.593,10.725
2022-02-12 03:00:00,10.705,10.85,10.703,10.799
2022-02-12 04:00:00,10.787,10.892,10.742,10.868
2022-02-12 05:00:00,10.866,10.875,10.709,10.763
2022-02-12 06:00:00,10.769,10.928,10.639,10.928
2022-02-12 07:00:00,10.93,10.97,10.773,10.807
2022-02-12 08:00:00,10.825,10.855,10.72,10.725
2022-02-12 09:00:00,10.733,10.781,10.593,10.757
2022-02-12 10:00:00,10.758,10.839,10.671,10.769
2022-02-12 11:00:00,10.762,10.999,10.687,10.97
2022-02-12 12:00:00,10.972,11.11,10.923,11.07
2022-02-12 13:00:00,11.081,11.253,11.033,11.043
2022-02-12 14:00:00,11.05,11.07,10.919,10.973
2022-02-12 15:00:00,10.973,11.05,10.93,11.0
2022-02-12 16:00:00,11.0,11.007,10.539,10.609
2022-02-12 17:00:00,10.596,10.865,10.596,10.856
2022-02-12 18:00:00,10.859,10.859,10.68,10.798
2022-02-12 19:00:00,10.801,10.925,10.685,10.895
2022-02-12 20:00:00,10.913,10.934,10.739,10.759
2022-02-12 21:00:00,10.769,10.836,10.69,10.82
2022-02-12 22:00:00,10.83,10.844,10.742,10.759
2022-02-12 23:00:00,10.765,10.806,10.68,10.694
2022-02-13 00:00:00,10.704,10.751,10.67,10.724
2022-02-13 01:00:00,10.722,10.844,10.722,10.843
2022-02-13 02:00:00,10.843,10.844,10.769,10.809
2022-02-13 03:00:00,10.807,10.919,10.782,10.868
2022-02-13 04:00:00,10.867,10.869,10.77,10.777
2022-02-13 05:00:00,10.777,10.881,10.719,10.851
2022-02-13 06:00:00,10.859,10.894,10.821,10.829
2022-02-13 07:00:00,10.826,10.88,10.779,10.786
2022-02-13 08:00:00,10.787,10.823,10.752,10.775
2022-02-13 09:00:00,10.776,10.807,10.607,10.708
2022-02-13 10:00:00,10.706,10.757,10.69,10.69
2022-02-13 11:00:00,10.697,10.867,10.598,10.82
2022-02-13 12:00:00,10.82,10.823,10.463,10.545
2022-02-13 13:00:00,10.553,10.58,10.134,10.193
2022-02-13 14:00:00,10.192,10.294,10.176,10.266
2022-02-13 15:00:00,10.268,10.437,10.23,10.437
2022-02-13 16:00:00,10.437,10.461,10.341,10.395
2022-02-13 17:00:00,10.401,10.51,10.4,10.482
2022-02-13 18:00:00,10.479,10.505,10.335,10.39
2022-02-13 19:00:00,10.384,10.432,10.255,10.328
2022-02-13 20:00:00,10.337,10.393,10.115,10.14
2022-02-13 21:00:00,10.14,10.225,10.096,10.147
2022-02-13 22:00:00,10.157,10.226,10.077,10.217
2022-02-13 23:00:00,10.21,10.289,10.179,10.289
2022-02-14 00:00:00,10.289,10.37,10.209,10.209
2022-02-14 01:00:00,10.208,10.403,10.172,10.386
2022-02-14 02:00:00,10.376,10.414,10.341,10.413
2022-02-14 03:00:00,10.408,10.461,10.29,10.29
2022-02-14 04:00:00,10.289,10.313,10.223,10.256
2022-02-14 05:00:00,10.248,10.365,10.206,10.345
2022-02-14 06:00:00,10.338,10.368,10.276,10.347
2022-02-14 07:00:00,10.355,10.434,10.212,10.434
2022-02-14 08:00:00,10.435,10.596,10.434,10.553
2022-02-14 09:00:00,10.537,10.672,10.525,10.56
2022-02-14 10:00:00,10.562,10.579,10.45,10.484
2022-02-14 11:00:00,10.479,10.582,10.47,10.541
2022-02-14 12:00:00,10.531,10.617,10.495,10.53
2022-02-14 13:00:00,10.532,10.589,10.428,10.437
2022-02-14 14:00:00,10.452,10.457,10.086,10.121
2022-02-14 15:00:00,10.111,10.273,10.05,10.248
2022-02-14 16:00:00,10.231,10.328,10.183,10.326
2022-02-14 17:00:00,10.329,10.548,10.326,10.531
2022-02-14 18:00:00,10.536,10.578,10.464,10.562
2022-02-14 19:00:00,10.572,10.62,10.5,10.554
2022-02-14 20:00:00,10.554,10.868,10.499,10.851
2022-02-14 21:00:00,10.855,10.875,10.761,10.855
2022-02-14 22:00:00,10.861,10.862,10.763,10.81
2022-02-14 23:00:00,10.819,10.866,10.7,10.755
2022-02-15 00:00:00,10.744,10.83,10.74,10.792
2022-02-15 01:00:00,10.785,10.895,10.776,10.795
2022-02-15 02:00:00,10.798,10.913,10.798,10.913
2022-02-15 03:00:00,10.913,11.137,10.891,11.112
2022-02-15 04:00:00,11.11,11.158,11.024,11.09
2022-02-15 05:00:00,11.1,11.304,11.083,11.241
2022-02-15 06:00:00,11.242,11.261,11.103,11.176
2022-02-15 07:00:00,11.176,11.259,11.132,11.182
2022-02-15 08:00:00,11.195,11.239,11.07,11.191
2022-02-15 09:00:00,11.188,11.37,11.186,11.234
2022-02-15 10:00:00,11.232,11.248,11.159,11.163
2022-02-15 11:00:00,11.163,11.202,11.115,11.171
2022-02-15 12:00:00,11.171,11.228,11.093,11.144
2022-02-15 13:00:00,11.155,11.534,11.147,11.358
2022-02-15 14:00:00,11.354,11.387,11.159,11.237
2022-02-15 15:00:00,11.238,11.277,11.196,11.219
2022-02-15 16:00:00,11.229,11.266,11.177,11.241
2022-02-15 17:00:00,11.24,11.363,11.197,11.269
2022-02-15 18:00:00,11.27,11.61,11.26,11.521
2022-02-15 19:00:00,11.523,11.527,11.291,11.319
2022-02-15 20:00:00,11.332,11.352,11.221,11.254
2022-02-15 21:00:00,11.24,11.325,11.17,11.268
2022-02-15 22:00:00,11.269,11.309,11.235,11.264
2022-02-15 23:00:00,11.256,11.271,11.119,11.223
2022-02-16 00:00:00,11.212,11.286,11.208,11.261
2022-02-16 01:00:00,11.263,11.35,11.255,11.307
2022-02-16 02:00:00,11.304,11.363,11.265,11.354
2022-02-16 03:00:00,11.347,11.491,11.345,11.419
2022-02-16 04:00:00,11.419,11.467,11.27,11.27
2022-02-16 05:00:00,11.277,11.358,11.194,11.28
2022-02-16 06:00:00,11.291,11.325,11.222,11.257
2022-02-16 07:00:00,11.266,11.266,11.13,11.156
2022-02-16 08:00:00,11.161,11.162,10.855,10.95
2022-02-16 09:00:00,10.943,11.023,10.829,10.89
2022-02-16 10:00:00,10.885,11.002,10.877,10.952
2022-02-16 11:00:00,10.959,10.997,10.851,10.964
2022-02-16 12:00:00,10.965,10.982,10.879,10.895
2022-02-16 13:00:00,10.907,11.003,10.86,10.97
2022-02-16 14:00:00,10.979,11.248,10.925,11.223
2022-02-16 15:00:00,11.22,11.295,11.188,11.219
2022-02-16 16:00:00,11.229,11.291,11.164,11.235
2022-02-16 17:00:00,11.243,11.437,11.211,11.364
2022-02-16 18:00:00,11.363,11.367,11.172,11.198
2022-02-16 19:00:00,11.223,11.359,11.15,11.296
2022-02-16 20:00:00,11.295,11.332,11.253,11.261
2022-02-16 21:00:00,11.27,11.282,11.181,11.258
2022-02-16 22:00:00,11.264,11.265,10.996,10.996
2022-02-16 23:00:00,10.996,11.025,10.822,11.025
2022-02-17 00:00:00,11.015,11.302,10.975,11.138
2022-02-17 01:00:00,11.127,11.304,11.113,11.215
2022-02-17 02:00:00,11.229,11.776,11.229,11.656
2022-02-17 03:00:00,11.653,11.737,11.372,11.5
2022-02-17 04:00:00,11.496,11.553,11.249,11.356
2022-02-17 05:00:00,11.358,11.392,11.188,11.232
2022-02-17 06:00:00,11.237,11.309,11.113,11.133
2022-02-17 07:00:00,11.138,11.227,11.08,11.11
2022-02-17 08:00:00,11.116,11.167,10.905,11.005
2022-02-17 09:00:00,11.01,11.197,10.895,10.946
2022-02-17 10:00:00,10.927,11.139,10.913,11.139
2022-02-17 11:00:00,11.139,11.234,11.038,11.128
2022-02-17 12:00:00,11.129,11.135,10.94,10.996
2022-02-17 13:00:00,10.989,11.017,10.522,10.752
2022-02-17 14:00:00,10.757,10.784,10.621,10.742
2022-02-17 15:00:00,10.729,10.729,10.534,10.611
2022-02-17 16:00:00,10.603,10.652,10.407,10.612
2022-02-17 17:00:00,10.597,10.653,10.511,10.609
2022-02-17 18:00:00,10.6,10.653,10.387,10.454
2022-02-17 19:00:00,10.451,10.581,10.375,10.574
2022-02-17 20:00:00,10.559,10.665,10.476,10.617
2022-02-17 21:00:00,10.616,10.659,10.548,10.592
2022-02-17 22:00:00,10.584,10.609,10.526,10.562
2022-02-17 23:00:00,10.577,10.828,10.542,10.8
2022-02-18 00:00:00,10.808,10.862,10.793,10.819
2022-02-18 01:00:00,10.815,10.832,10.77,10.83
2022-02-18 02:00:00,10.823,10.901,10.792,10.819
2022-02-18 03:00:00,10.831,10.929,10.809,10.907
2022-02-18 04:00:00,10.915,10.951,10.859,10.933
2022-02-18 05:00:00,10.928,10.933,10.85,10.886
2022-02-18 06:00:00,10.893,10.894,10.6,10.629
2022-02-18 07:00:00,10.632,10.786,10.547,10.623
2022-02-18 08:00:00,10.635,10.639,10.516,10.56
2022-02-18 09:00:00,10.573,10.632,10.18,10.432
2022-02-18 10:00:00,10.425,10.488,10.17,10.219
2022-02-18 11:00:00,10.213,10.371,10.129,10.15
2022-02-18 12:00:00,10.152,10.314,10.152,10.277
2022-02-18 13:00:00,10.288,10.367,10.185,10.341
2022-02-18 14:00:00,10.341,10.368,10.283,10.306
2022-02-18 15:00:00,10.306,10.342,10.207,10.238
2022-02-18 16:00:00,10.244,10.367,10.239,10.272
2022-02-18 17:00:00,10.269,10.314,10.194,10.224
2022-02-18 18:00:00,10.227,10.314,10.227,10.28
2022-02-18 19:00:00,10.279,10.354,10.22,10.34
2022-02-18 20:00:00,10.34,10.425,10.257,10.303
2022-02-18 21:00:00,10.307,10.396,10.298,10.396
2022-02-18 22:00:00,10.391,10.4,10.316,10.335
2022-02-18 23:00:00,10.326,10.41,10.298,10.396
2022-02-19 00:00:00,10.409,10.415,10.352,10.395
2022-02-19 01:00:00,10.4,10.473,10.375,10.451
2022-02-19 02:00:00,10.452,10.479,10.409,10.42
2022-02-19 03:00:00,10.416,10.438,10.292,10.31
2022-02-19 04:00:00,10.299,10.314,10.217,10.245
2022-02-19 05:00:00,10.249,10.269,10.14,10.212
2022-02-19 06:00:00,10.216,10.25,9.881,9.975
2022-02-19 07:00:00,9.987,9.994,9.879,9.915
2022-02-19 08:00:00,9.909,10.101,9.84,10.073
2022-02-19 09:00:00,10.066,10.081,9.973,10.063
2022-02-19 10:00:00,10.052,10.148,10.013,10.108
2022-02-19 11:00:00,10.123,10.351,10.103,10.121
2022-02-19 12:00:00,10.136,10.221,10.086,10.206
2022-02-19 13:00:00,10.2,10.201,10.084,10.093
2022-02-19 14:00:00,10.103,10.108,9.979,10.0
2022-02-19 15:00:00,10.006,10.04,9.974,9.988
2022-02-19 16:00:00,9.992,9.992,9.865,9.893
2022-02-19 17:00:00,9.897,10.021,9.857,9.978
2022-02-19 18:00:00,9.982,10.056,9.977,10.043
2022-02-19 19:00:00,10.053,10.071,9.908,9.917
2022-02-19 20:00:00,9.939,10.085,9.861,10.05
2022-02-19 21:00:00,10.05,10.066,9.893,9.897
2022-02-19 22:00:00,9.909,9.93,9.78,9.804
2022-02-19 23:00:00,9.816,9.882,9.644,9.67
2022-02-20 00:00:00,9.673,9.734,9.539,9.56
2022-02-20 01:00:00,9.566,9.605,9.371,9.458
2022-02-20 02:00:00,9.45,9.586,9.43,9.573
2022-02-20 03:00:00,9.573,9.603,9.402,9.437
2022-02-20 04:00:00,9.434,9.551,9.403,9.491
2022-02-20 05:00:00,9.505,9.618,9.465,9.493
2022-02-20 06:00:00,9.494,9.593,9.48,9.575
2022-02-20 07:00:00,9.585,9.645,9.48,9.48
2022-02-20 08:00:00,9.49,9.526,9.301,9.334
2022-02-20 09:00:00,9.323,9.353,9.096,9.224
2022-02-20 10:00:00,9.21,9.348,9.203,9.318
2022-02-20 11:00:00,9.314,9.468,9.29,9.346
2022-02-20 12:00:00,9.341,9.412,9.326,9.379
2022-02-20 13:00:00,9.373,9.474,9.342,9.474
2022-02-20 14:00:00,9.467,9.468,9.359,9.37
2022-02-20 15:00:00,9.371,9.374,9.267,9.328
2022-02-20 16:00:00,9.33,9.355,9.171,9.314
2022-02-20 17:00:00,9.314,9.536,9.3,9.536
2022-02-20 18:00:00,9.529,9.574,9.278,9.296
2022-02-20 19:00:00,9.299,9.524,9.224,9.513
2022-02-20 20:00:00,9.507,9.738,9.47,9.633
2022-02-20 21:00:00,9.635,9.691,9.602,9.631
2022-02-20 22:00:00,9.63,9.645,9.526,9.542
2022-02-20 23:00:00,9.55,9.714,9.55,9.695
2022-02-21 00:00:00,9.7,9.738,9.639,9.644
2022-02-21 01:00:00,9.645,9.676,9.601,9.672
2022-02-21 02:00:00,9.672,9.845,9.637,9.764
2022-02-21 03:00:00,9.751,9.819,9.656,9.676
2022-02-21 04:00:00,9.675,9.7,9.569,9.581
2022-02-21 05:00:00,9.575,9.614,9.294,9.321
2022-02-21 06:00:00,9.319,9.385,9.034,9.161
2022-02-21 07:00:00,9.162,9.206,9.031,9.073
2022-02-21 08:00:00,9.082,9.094,8.934,9.019
2022-02-21 09:00:00,9.016,9.469,9.0,9.409
2022-02-21 10:00:00,9.408,9.594,9.35,9.368
2022-02-21 11:00:00,9.365,9.48,9.304,9.305
2022-02-21 12:00:00,9.314,9.357,9.226,9.226
2022-02-21 13:00:00,9.229,9.25,8.97,9.034
2022-02-21 14:00:00,9.028,9.147,8.966,9.11
2022-02-21 15:00:00,9.107,9.16,9.023,9.089
2022-02-21 16:00:00,9.081,9.21,8.782,8.827
2022-02-21 17:00:00,8.806,8.889,8.666,8.742
2022-02-21 18:00:00,8.741,8.772,8.5,8.548
2022-02-21 19:00:00,8.548,8.698,8.481,8.601
2022-02-21 20:00:00,8.616,8.649,8.453,8.594
2022-02-21 21:00:00,8.591,8.591,8.435,8.491
2022-02-21 22:00:00,8.488,8.488,8.215,8.295
2022-02-21 23:00:00,8.3,8.454,8.276,8.338
2022-02-22 00:00:00,8.343,8.573,8.305,8.432
2022-02-22 01:00:00,8.43,8.564,8.394,8.511
2022-02-22 02:00:00,8.5,8.554,8.375,8.435
2022-02-22 03:00:00,8.44,8.588,8.429,8.573
2022-02-22 04:00:00,8.573,8.605,8.503,8.527
2022-02-22 05:00:00,8.536,8.768,8.494,8.747
2022-02-22 06:00:00,8.744,8.757,8.627,8.682
2022-02-22 07:00:00,8.684,8.807,8.603,8.75
2022-02-22 08:00:00,8.75,8.818,8.651,8.773
2022-02-22 09:00:00,8.772,8.955,8.668,8.93
2022-02-22 10:00:00,8.925,8.942,8.774,8.786
2022-02-22 11:00:00,8.784,8.848,8.614,8.715
2022-02-22 12:00:00,8.717,8.754,8.578,8.606
2022-02-22 13:00:00,8.616,8.742,8.558,8.679
2022-02-22 14:00:00,8.67,8.823,8.639,8.806
2022-02-22 15:00:00,8.808,8.854,8.687,8.731
2022-02-22 16:00:00,8.738,8.761,8.653,8.682
2022-02-22 17:00:00,8.68,8.717,8.65,8.7
2022-02-22 18:00:00,8.705,9.027,8.676,8.976
2022-02-22 19:00:00,8.971,9.155,8.935,9.029
2022-02-22 20:00:00,9.032,9.09,8.921,8.932
2022-02-22 21:00:00,8.926,9.079,8.884,8.948
2022-02-22 22:00:00,8.958,8.958,8.877,8.905
2022-02-22 23:00:00,8.897,9.015,8.879,8.989
2022-02-23 00:00:00,8.995,9.042,8.935,9.031
2022-02-23 01:00:00,9.03,9.108,8.978,9.019
2022-02-23 02:00:00,9.019,9.105,9.019,9.098
2022-02-23 03:00:00,9.09,9.293,9.039,9.232
2022-02-23 04:00:00,9.228,9.3,9.195,9.257
2022-02-23 05:00:00,9.261,9.346,9.212,9.342
2022-02-23 06:00:00,9.343,9.45,9.277,9.291
2022-02-23 07:00:00,9.306,9.437,9.285,9.397
2022-02-23 08:00:00,9.387,9.447,9.234,9.262
2022-02-23 09:00:00,9.256,9.285,9.113,9.118
2022-02-23 10:00:00,9.129,9.157,9.022,9.088
2022-02-23 11:00:00,9.091,9.234,8.96,9.215
2022-02-23 12:00:00,9.221,9.345,8.983,9.001
2022-02-23 13:00:00,9.015,9.051,8.88,8.895
2022-02-23 14:00:00,8.895,8.953,8.787,8.808
2022-02-23 15:00:00,8.803,8.853,8.714,8.851
