datetime,EGLDBUSD_open,EGLDBUSD_high,EGLDBUSD_low,EGLDBUSD_close
2022-01-25 04:00:00,133.62,137.07,133.42,136.04
2022-01-25 05:00:00,136.1,139.04,135.92,137.72
2022-01-25 06:00:00,137.59,138.23,134.8,134.88
2022-01-25 07:00:00,134.99,136.28,133.67,134.14
2022-01-25 08:00:00,134.14,134.54,132.29,133.5
2022-01-25 09:00:00,133.46,135.18,130.31,130.89
2022-01-25 10:00:00,130.86,132.99,129.09,131.7
2022-01-25 11:00:00,131.75,135.06,131.73,133.91
2022-01-25 12:00:00,133.91,137.21,133.57,136.77
2022-01-25 13:00:00,136.55,142.04,135.43,141.5
2022-01-25 14:00:00,141.3,143.48,139.12,141.0
2022-01-25 15:00:00,141.12,141.4,138.31,139.62
2022-01-25 16:00:00,139.64,139.72,137.0,137.6
2022-01-25 17:00:00,137.74,139.54,137.08,139.54
2022-01-25 18:00:00,139.44,144.67,139.05,140.75
2022-01-25 19:00:00,140.82,141.99,137.44,138.0
2022-01-25 20:00:00,138.29,144.87,137.89,141.45
2022-01-25 21:00:00,141.42,142.57,139.79,139.79
2022-01-25 22:00:00,140.06,142.17,140.06,140.83
2022-01-25 23:00:00,140.93,142.17,140.04,142.0
2022-01-26 00:00:00,142.0,143.56,141.2,143.37
2022-01-26 01:00:00,143.55,146.31,142.79,146.2
2022-01-26 02:00:00,146.2,146.68,143.42,145.65
2022-01-26 03:00:00,145.82,149.84,145.82,148.47
2022-01-26 04:00:00,148.43,150.11,148.2,149.39
2022-01-26 05:00:00,149.31,149.31,146.53,148.1
2022-01-26 06:00:00,148.1,150.85,147.42,150.41
2022-01-26 07:00:00,150.5,150.95,147.74,147.75
2022-01-26 08:00:00,147.86,149.0,146.74,147.86
2022-01-26 09:00:00,147.92,150.89,147.54,149.63
2022-01-26 10:00:00,149.56,149.96,145.25,146.68
2022-01-26 11:00:00,146.61,148.19,145.76,146.9
2022-01-26 12:00:00,146.88,147.73,143.45,143.9
2022-01-26 13:00:00,143.93,144.28,140.59,143.28
2022-01-26 14:00:00,143.2,159.38,143.12,147.92
2022-01-26 15:00:00,147.68,147.88,141.09,145.04
2022-01-26 16:00:00,144.86,145.6,136.46,137.2
2022-01-26 17:00:00,137.15,139.88,136.67,139.34
2022-01-26 18:00:00,139.37,141.71,138.87,140.22
2022-01-26 19:00:00,140.17,142.62,139.22,141.19
2022-01-26 20:00:00,141.29,141.29,135.0,135.04
2022-01-26 21:00:00,135.0,135.08,133.08,134.65
2022-01-26 22:00:00,134.73,137.61,134.21,135.6
2022-01-26 23:00:00,135.29,137.23,134.97,136.57
2022-01-27 00:00:00,136.49,136.88,134.94,135.54
2022-01-27 01:00:00,135.39,136.77,134.47,136.34
2022-01-27 02:00:00,136.5,138.88,136.08,138.08
2022-01-27 03:00:00,138.0,139.72,136.48,139.45
2022-01-27 04:00:00,139.44,139.79,138.57,139.07
2022-01-27 05:00:00,139.08,139.08,137.33,138.14
2022-01-27 06:00:00,138.22,140.11,138.22,139.9
2022-01-27 07:00:00,140.04,144.0,140.04,143.29
2022-01-27 08:00:00,143.3,143.89,141.92,143.34
2022-01-27 09:00:00,143.48,146.44,142.79,145.22
2022-01-27 10:00:00,145.06,147.16,141.39,142.35
2022-01-27 11:00:00,142.3,143.08,139.63,141.9
2022-01-27 12:00:00,142.0,142.7,139.81,140.92
2022-01-27 13:00:00,141.06,141.84,139.21,141.42
2022-01-27 14:00:00,141.42,142.59,139.29,139.96
2022-01-27 15:00:00,139.96,142.67,136.15,136.67
2022-01-27 16:00:00,136.63,139.83,135.24,138.1
2022-01-27 17:00:00,138.14,140.49,136.25,139.5
2022-01-27 18:00:00,139.5,142.26,139.5,141.99
2022-01-27 19:00:00,141.85,144.98,141.42,144.98
2022-01-27 20:00:00,145.0,146.68,142.41,143.67
2022-01-27 21:00:00,143.66,143.93,141.83,143.06
2022-01-27 22:00:00,142.98,145.19,142.81,144.77
2022-01-27 23:00:00,144.81,145.49,143.15,144.16
2022-01-28 00:00:00,144.08,144.44,143.2,143.69
2022-01-28 01:00:00,143.59,145.88,142.73,142.73
2022-01-28 02:00:00,142.64,144.3,142.21,143.01
2022-01-28 03:00:00,142.93,143.76,140.4,141.87
2022-01-28 04:00:00,141.87,143.14,140.96,141.11
2022-01-28 05:00:00,141.3,141.86,140.18,140.83
2022-01-28 06:00:00,141.0,141.2,138.21,138.4
2022-01-28 07:00:00,138.5,139.46,136.16,137.01
2022-01-28 08:00:00,137.14,141.61,136.61,141.49
2022-01-28 09:00:00,141.51,142.36,139.03,139.8
2022-01-28 10:00:00,139.73,143.02,138.89,141.91
2022-01-28 11:00:00,141.77,142.91,141.37,141.84
2022-01-28 12:00:00,141.84,142.88,140.95,140.99
2022-01-28 13:00:00,141.13,143.22,141.12,142.75
2022-01-28 14:00:00,142.73,143.17,140.7,142.64
2022-01-28 15:00:00,142.77,144.3,142.14,144.1
2022-01-28 16:00:00,144.2,145.77,143.82,144.37
2022-01-28 17:00:00,144.49,145.01,142.87,143.15
2022-01-28 18:00:00,143.15,144.34,143.07,143.9
2022-01-28 19:00:00,143.79,145.75,143.44,145.29
2022-01-28 20:00:00,145.1,145.71,143.5,143.72
2022-01-28 21:00:00,143.89,144.25,143.05,143.45
2022-01-28 22:00:00,143.62,144.65,143.33,144.33
2022-01-28 23:00:00,144.33,145.41,144.33,144.91
2022-01-29 00:00:00,144.93,146.05,144.23,146.05
2022-01-29 01:00:00,146.05,147.22,145.56,147.18
2022-01-29 02:00:00,147.18,148.99,147.18,148.24
2022-01-29 03:00:00,148.39,148.8,147.2,148.06
2022-01-29 04:00:00,148.06,148.06,145.93,147.16
2022-01-29 05:00:00,147.16,147.66,146.4,147.26
2022-01-29 06:00:00,147.3,147.63,146.36,146.62
2022-01-29 07:00:00,146.68,147.87,146.01,147.7
2022-01-29 08:00:00,147.7,150.59,147.02,150.34
2022-01-29 09:00:00,150.47,150.67,146.84,147.55
2022-01-29 10:00:00,147.45,147.62,145.12,146.07
2022-01-29 11:00:00,146.22,146.34,143.8,144.77
2022-01-29 12:00:00,144.94,145.73,143.83,144.02
2022-01-29 13:00:00,144.13,145.53,143.9,144.9
2022-01-29 14:00:00,145.03,145.67,144.52,144.76
2022-01-29 15:00:00,144.76,146.64,144.09,145.67
2022-01-29 16:00:00,145.66,147.02,145.36,145.77
2022-01-29 17:00:00,145.9,150.91,144.86,148.2
2022-01-29 18:00:00,148.3,149.79,146.89,149.52
2022-01-29 19:00:00,149.68,150.9,147.63,148.29
2022-01-29 20:00:00,148.2,149.29,147.86,148.25
2022-01-29 21:00:00,148.25,148.64,147.33,148.33
2022-01-29 22:00:00,148.48,149.09,147.85,148.89
2022-01-29 23:00:00,149.01,150.85,149.01,150.75
2022-01-30 00:00:00,150.72,151.75,150.48,151.64
2022-01-30 01:00:00,151.49,151.49,148.46,149.16
2022-01-30 02:00:00,149.02,149.62,148.61,148.79
2022-01-30 03:00:00,148.94,149.17,147.47,147.93
2022-01-30 04:00:00,147.84,148.15,146.69,146.74
2022-01-30 05:00:00,146.75,148.56,146.32,148.46
2022-01-30 06:00:00,148.45,148.45,145.58,146.37
2022-01-30 07:00:00,146.37,148.0,145.58,146.61
2022-01-30 08:00:00,146.61,147.6,146.15,147.34
2022-01-30 09:00:00,147.33,147.68,142.75,144.52
2022-01-30 10:00:00,144.56,146.03,144.4,145.65
2022-01-30 11:00:00,145.69,146.17,143.63,143.92
2022-01-30 12:00:00,143.81,145.41,143.04,144.89
2022-01-30 13:00:00,144.83,144.86,143.0,143.62
2022-01-30 14:00:00,143.61,143.68,139.86,140.85
2022-01-30 15:00:00,140.71,141.89,139.85,141.37
2022-01-30 16:00:00,141.47,141.66,140.03,140.8
2022-01-30 17:00:00,140.94,141.37,140.21,140.86
2022-01-30 18:00:00,140.88,143.0,140.88,141.17
2022-01-30 19:00:00,141.38,141.46,135.45,136.26
2022-01-30 20:00:00,136.33,137.12,135.86,135.96
2022-01-30 21:00:00,135.96,136.97,134.17,136.22
2022-01-30 22:00:00,136.08,136.98,135.81,136.43
2022-01-30 23:00:00,136.27,136.38,134.3,135.85
2022-01-31 00:00:00,135.71,136.32,135.0,136.0
2022-01-31 01:00:00,135.88,136.26,135.38,135.38
2022-01-31 02:00:00,135.37,137.98,135.2,137.77
2022-01-31 03:00:00,137.77,137.77,136.56,137.46
2022-01-31 04:00:00,137.31,138.5,136.59,138.31
2022-01-31 05:00:00,138.28,138.71,137.45,138.53
2022-01-31 06:00:00,138.45,138.51,135.85,137.68
2022-01-31 07:00:00,137.64,138.3,135.71,137.28
2022-01-31 08:00:00,137.38,138.72,136.35,138.24
2022-01-31 09:00:00,138.14,140.77,137.73,140.63
2022-01-31 10:00:00,140.75,142.89,140.7,142.15
2022-01-31 11:00:00,142.29,146.74,141.6,145.19
2022-01-31 12:00:00,145.23,145.85,144.14,144.86
2022-01-31 13:00:00,144.81,145.04,143.45,143.45
2022-01-31 14:00:00,143.43,144.75,143.12,143.29
2022-01-31 15:00:00,143.5,144.61,142.52,144.3
2022-01-31 16:00:00,144.3,144.44,142.26,143.06
2022-01-31 17:00:00,143.08,147.1,142.81,143.87
2022-01-31 18:00:00,143.87,146.31,143.87,145.55
2022-01-31 19:00:00,145.55,146.85,145.0,146.06
2022-01-31 20:00:00,146.22,146.86,145.56,146.02
2022-01-31 21:00:00,146.18,146.68,145.74,146.27
2022-01-31 22:00:00,146.33,148.45,146.19,148.03
2022-01-31 23:00:00,148.13,148.82,147.2,147.63
2022-02-01 00:00:00,147.77,148.68,147.74,147.74
2022-02-01 01:00:00,147.74,148.95,147.13,148.45
2022-02-01 02:00:00,148.45,148.71,147.41,148.71
2022-02-01 03:00:00,148.72,149.0,147.93,148.96
2022-02-01 04:00:00,148.82,150.4,145.86,146.4
2022-02-01 05:00:00,146.33,147.11,145.41,146.7
2022-02-01 06:00:00,146.86,149.61,146.07,148.81
2022-02-01 07:00:00,148.76,150.92,148.44,150.77
2022-02-01 08:00:00,150.8,150.83,148.07,150.13
2022-02-01 09:00:00,150.2,151.83,149.32,151.13
2022-02-01 10:00:00,151.07,154.67,150.16,153.68
2022-02-01 11:00:00,153.75,154.94,153.33,154.5
2022-02-01 12:00:00,154.51,154.93,153.31,153.91
2022-02-01 13:00:00,153.93,154.18,151.63,152.16
2022-02-01 14:00:00,152.3,152.96,150.58,152.51
2022-02-01 15:00:00,152.6,154.81,152.6,153.56
2022-02-01 16:00:00,153.6,156.36,153.04,156.0
2022-02-01 17:00:00,155.93,156.0,152.6,152.92
2022-02-01 18:00:00,152.82,152.89,150.44,150.82
2022-02-01 19:00:00,150.89,152.02,150.24,151.72
2022-02-01 20:00:00,151.84,153.41,151.78,152.24
2022-02-01 21:00:00,152.2,152.5,150.31,150.31
2022-02-01 22:00:00,150.4,151.0,149.09,149.29
2022-02-01 23:00:00,149.29,150.11,148.67,149.8
2022-02-02 00:00:00,149.76,150.66,149.22,150.66
2022-02-02 01:00:00,150.63,151.62,150.0,151.62
2022-02-02 02:00:00,151.62,153.99,151.07,152.0
2022-02-02 03:00:00,151.91,153.52,151.56,152.87
2022-02-02 04:00:00,152.67,154.39,152.26,153.97
2022-02-02 05:00:00,154.0,154.48,153.3,153.45
2022-02-02 06:00:00,153.5,154.99,153.5,154.93
2022-02-02 07:00:00,154.69,155.77,154.07,154.15
2022-02-02 08:00:00,154.19,155.1,153.94,153.94
2022-02-02 09:00:00,154.05,155.16,148.53,149.13
2022-02-02 10:00:00,149.16,150.36,146.47,147.13
2022-02-02 11:00:00,147.08,148.72,144.82,148.68
2022-02-02 12:00:00,148.44,150.64,147.42,149.42
2022-02-02 13:00:00,149.35,150.63,148.62,150.63
2022-02-02 14:00:00,150.62,152.29,150.09,150.66
2022-02-02 15:00:00,150.65,150.65,147.95,148.98
2022-02-02 16:00:00,149.11,149.35,141.37,142.61
2022-02-02 17:00:00,142.32,143.35,140.23,141.76
2022-02-02 18:00:00,142.06,142.8,140.7,141.7
2022-02-02 19:00:00,141.64,142.28,140.5,140.78
2022-02-02 20:00:00,140.8,141.61,137.75,138.47
2022-02-02 21:00:00,138.18,139.73,137.45,139.65
2022-02-02 22:00:00,139.66,140.22,139.02,139.33
2022-02-02 23:00:00,139.02,140.01,138.73,139.72
2022-02-03 00:00:00,139.58,141.74,139.17,141.08
2022-02-03 01:00:00,141.05,141.4,140.06,140.62
2022-02-03 02:00:00,140.68,141.57,140.59,141.17
2022-02-03 03:00:00,141.15,142.43,141.15,142.39
2022-02-03 04:00:00,142.26,142.42,138.78,139.05
2022-02-03 05:00:00,139.0,139.42,136.96,138.62
2022-02-03 06:00:00,138.6,141.93,138.49,141.86
2022-02-03 07:00:00,141.54,141.64,138.91,141.59
2022-02-03 08:00:00,141.25,141.82,139.72,140.55
2022-02-03 09:00:00,140.83,141.16,139.47,140.18
2022-02-03 10:00:00,140.23,142.32,139.92,141.65
2022-02-03 11:00:00,141.6,143.3,140.0,140.0
2022-02-03 12:00:00,140.0,141.05,139.27,140.75
2022-02-03 13:00:00,140.75,140.75,139.39,139.42
2022-02-03 14:00:00,139.56,139.92,137.33,138.06
2022-02-03 15:00:00,138.03,138.42,135.13,135.8
2022-02-03 16:00:00,136.26,140.12,136.18,139.72
2022-02-03 17:00:00,139.78,140.49,138.57,139.49
2022-02-03 18:00:00,139.3,140.69,138.28,139.88
2022-02-03 19:00:00,140.04,141.29,139.29,141.29
2022-02-03 20:00:00,141.11,141.11,139.63,139.75
2022-02-03 21:00:00,139.72,140.61,139.58,139.97
2022-02-03 22:00:00,139.82,140.28,139.28,139.28
2022-02-03 23:00:00,139.68,139.69,138.52,138.6
2022-02-04 00:00:00,138.69,141.77,138.69,141.3
2022-02-04 01:00:00,141.34,143.24,141.29,142.64
2022-02-04 02:00:00,142.65,144.1,141.73,142.68
2022-02-04 03:00:00,142.77,144.0,142.69,143.9
2022-02-04 04:00:00,143.71,144.73,143.65,144.43
2022-02-04 05:00:00,144.49,145.05,142.77,143.06
2022-02-04 06:00:00,143.06,144.02,143.0,143.13
2022-02-04 07:00:00,143.12,143.36,142.3,142.8
2022-02-04 08:00:00,142.83,143.98,139.85,140.4
2022-02-04 09:00:00,140.58,142.97,140.43,142.33
2022-02-04 10:00:00,142.35,151.16,142.35,147.14
2022-02-04 11:00:00,147.14,151.44,147.14,149.98
2022-02-04 12:00:00,150.09,150.87,148.62,149.42
2022-02-04 13:00:00,149.52,150.12,148.45,148.88
2022-02-04 14:00:00,148.94,150.57,147.88,150.14
2022-02-04 15:00:00,150.3,151.0,149.06,149.44
2022-02-04 16:00:00,149.42,150.64,149.09,150.53
2022-02-04 17:00:00,150.64,152.51,149.47,151.16
2022-02-04 18:00:00,151.29,154.0,150.65,154.0
2022-02-04 19:00:00,153.94,154.8,152.2,153.43
2022-02-04 20:00:00,153.47,153.98,152.37,153.31
2022-02-04 21:00:00,153.47,157.17,152.82,155.98
2022-02-04 22:00:00,155.91,157.37,155.44,157.31
2022-02-04 23:00:00,157.31,158.73,156.72,157.04
2022-02-05 00:00:00,157.4,160.0,157.15,159.0
2022-02-05 01:00:00,159.45,161.49,158.75,158.89
2022-02-05 02:00:00,158.9,158.94,156.23,156.32
2022-02-05 03:00:00,156.39,159.19,156.39,158.07
2022-02-05 04:00:00,158.01,159.99,157.69,159.03
2022-02-05 05:00:00,158.87,159.9,158.1,159.62
2022-02-05 06:00:00,159.68,163.19,159.44,161.45
2022-02-05 07:00:00,161.45,166.2,160.84,163.57
2022-02-05 08:00:00,163.37,164.6,162.02,163.21
2022-02-05 09:00:00,163.2,163.49,161.34,161.65
2022-02-05 10:00:00,161.5,163.88,159.88,163.74
2022-02-05 11:00:00,163.59,163.96,156.71,157.38
2022-02-05 12:00:00,157.48,160.24,154.53,160.0
2022-02-05 13:00:00,159.98,161.25,158.74,159.55
2022-02-05 14:00:00,159.55,159.67,157.11,157.71
2022-02-05 15:00:00,157.86,159.6,156.52,159.6
2022-02-05 16:00:00,159.5,160.08,158.58,159.13
2022-02-05 17:00:00,159.1,160.75,158.83,160.75
2022-02-05 18:00:00,160.73,162.25,160.22,161.05
2022-02-05 19:00:00,160.58,163.13,160.58,162.86
2022-02-05 20:00:00,163.0,166.15,163.0,165.17
2022-02-05 21:00:00,165.44,165.44,161.22,161.71
2022-02-05 22:00:00,161.6,161.66,160.53,160.72
2022-02-05 23:00:00,160.87,161.49,158.4,160.43
2022-02-06 00:00:00,160.57,161.03,159.58,160.93
2022-02-06 01:00:00,160.92,160.95,157.9,158.48
2022-02-06 02:00:00,158.48,159.86,157.9,159.59
2022-02-06 03:00:00,159.4,160.43,158.89,160.29
2022-02-06 04:00:00,160.21,161.85,159.63,161.79
2022-02-06 05:00:00,161.8,162.52,160.09,160.69
2022-02-06 06:00:00,160.49,160.98,158.64,159.61
2022-02-06 07:00:00,159.45,161.82,159.45,161.77
2022-02-06 08:00:00,161.8,164.02,160.71,163.2
2022-02-06 09:00:00,163.39,163.93,158.4,158.85
2022-02-06 10:00:00,158.85,160.69,157.45,160.69
2022-02-06 11:00:00,160.75,163.35,160.13,163.03
2022-02-06 12:00:00,163.18,163.65,161.16,161.53
2022-02-06 13:00:00,161.56,161.56,159.5,160.17
2022-02-06 14:00:00,160.3,161.67,160.09,161.33
2022-02-06 15:00:00,161.38,161.98,159.61,161.0
2022-02-06 16:00:00,161.0,161.68,159.83,161.54
2022-02-06 17:00:00,161.68,162.24,160.83,161.21
2022-02-06 18:00:00,160.98,166.52,160.72,166.43
2022-02-06 19:00:00,166.36,166.94,161.11,161.97
2022-02-06 20:00:00,161.97,163.81,160.8,163.15
2022-02-06 21:00:00,163.25,165.77,163.19,164.46
2022-02-06 22:00:00,164.46,168.44,164.46,168.08
2022-02-06 23:00:00,168.04,170.0,166.74,169.51
2022-02-07 00:00:00,169.15,170.58,167.99,168.47
2022-02-07 01:00:00,168.71,169.99,168.41,169.77
2022-02-07 02:00:00,169.86,170.71,168.94,169.29
2022-02-07 03:00:00,169.23,170.3,168.8,170.1
2022-02-07 04:00:00,170.16,170.41,167.78,168.78
2022-02-07 05:00:00,168.78,173.62,168.78,173.13
2022-02-07 06:00:00,173.16,175.78,172.23,175.67
2022-02-07 07:00:00,175.81,176.28,173.88,174.36
2022-02-07 08:00:00,174.29,177.01,174.29,176.75
2022-02-07 09:00:00,176.33,182.02,176.11,181.27
2022-02-07 10:00:00,181.13,181.43,176.65,181.2
2022-02-07 11:00:00,181.2,183.6,179.71,182.38
2022-02-07 12:00:00,182.39,182.56,179.83,181.87
2022-02-07 13:00:00,181.76,182.6,178.01,179.8
2022-02-07 14:00:00,179.7,182.2,179.17,181.02
2022-02-07 15:00:00,181.02,182.34,177.96,179.63
2022-02-07 16:00:00,179.66,179.93,177.36,178.62
2022-02-07 17:00:00,178.73,179.31,177.49,178.39
2022-02-07 18:00:00,178.4,178.46,175.45,176.32
2022-02-07 19:00:00,176.34,177.21,173.24,176.21
2022-02-07 20:00:00,175.84,178.16,175.61,177.96
2022-02-07 21:00:00,177.96,178.58,175.68,176.26
2022-02-07 22:00:00,176.25,177.53,175.7,177.38
2022-02-07 23:00:00,177.55,178.3,176.22,176.39
2022-02-08 00:00:00,176.4,180.67,176.4,180.56
2022-02-08 01:00:00,180.24,183.47,178.65,180.74
2022-02-08 02:00:00,180.53,180.7,178.33,179.43
2022-02-08 03:00:00,179.41,180.16,173.87,176.36
2022-02-08 04:00:00,176.26,177.95,172.45,174.34
2022-02-08 05:00:00,174.56,175.46,172.7,174.19
2022-02-08 06:00:00,174.27,176.67,174.16,176.4
2022-02-08 07:00:00,176.16,176.16,168.5,169.94
2022-02-08 08:00:00,170.01,171.1,167.83,171.1
2022-02-08 09:00:00,170.97,172.69,170.59,171.71
2022-02-08 10:00:00,171.62,172.39,168.21,171.68
2022-02-08 11:00:00,171.77,172.87,169.85,170.36
2022-02-08 12:00:00,170.58,171.83,168.76,170.04
2022-02-08 13:00:00,169.9,171.03,169.45,170.54
2022-02-08 14:00:00,170.08,170.79,166.2,167.2
2022-02-08 15:00:00,166.95,174.59,166.79,174.55
2022-02-08 16:00:00,174.36,176.12,173.47,174.41
2022-02-08 17:00:00,174.21,175.25,173.42,173.97
2022-02-08 18:00:00,174.08,174.59,172.42,172.73
2022-02-08 19:00:00,172.79,174.06,171.19,172.74
2022-02-08 20:00:00,172.77,173.87,172.13,172.53
2022-02-08 21:00:00,172.61,173.42,170.05,172.94
2022-02-08 22:00:00,173.19,174.02,172.02,172.97
2022-02-08 23:00:00,173.16,174.5,172.49,172.62
2022-02-09 00:00:00,172.67,172.77,170.45,172.24
2022-02-09 01:00:00,172.06,174.0,171.65,173.88
2022-02-09 02:00:00,174.02,175.99,173.29,175.26
2022-02-09 03:00:00,175.63,176.32,173.5,174.7
2022-02-09 04:00:00,174.82,178.96,174.82,176.26
2022-02-09 05:00:00,176.58,178.03,176.22,177.62
2022-02-09 06:00:00,177.22,178.62,176.7,178.41
2022-02-09 07:00:00,178.47,180.32,178.18,179.45
2022-02-09 08:00:00,179.12,181.14,178.88,179.37
2022-02-09 09:00:00,179.2,180.58,177.8,180.01
2022-02-09 10:00:00,179.87,180.17,178.58,178.94
2022-02-09 11:00:00,178.85,179.88,177.63,178.97
2022-02-09 12:00:00,178.65,179.92,178.5,178.87
2022-02-09 13:00:00,179.13,179.92,178.08,179.82
2022-02-09 14:00:00,179.92,181.03,179.29,180.18
2022-02-09 15:00:00,180.19,180.63,179.29,180.13
2022-02-09 16:00:00,179.93,180.36,177.34,177.64
2022-02-09 17:00:00,177.64,178.95,177.62,178.5
2022-02-09 18:00:00,178.5,179.03,177.85,178.22
2022-02-09 19:00:00,178.17,178.28,175.9,176.87
2022-02-09 20:00:00,176.53,179.74,176.53,179.74
2022-02-09 21:00:00,179.55,196.25,179.3,184.55
2022-02-09 22:00:00,184.59,187.49,184.59,185.92
2022-02-09 23:00:00,186.14,188.45,185.9,187.93
2022-02-10 00:00:00,187.98,189.5,185.76,185.98
2022-02-10 01:00:00,185.99,186.32,182.8,185.2
2022-02-10 02:00:00,185.6,187.01,184.2,184.84
2022-02-10 03:00:00,184.59,184.77,181.39,182.41
2022-02-10 04:00:00,182.48,185.54,182.21,185.04
2022-02-10 05:00:00,185.03,185.34,183.86,184.79
2022-02-10 06:00:00,184.48,187.26,183.85,187.26
2022-02-10 07:00:00,187.26,188.69,184.96,186.05
2022-02-10 08:00:00,185.9,186.52,176.1,176.17
2022-02-10 09:00:00,176.1,184.18,173.39,184.18
2022-02-10 10:00:00,184.2,188.51,182.25,185.0
2022-02-10 11:00:00,185.06,186.89,184.14,186.01
2022-02-10 12:00:00,186.01,188.15,185.05,185.83
2022-02-10 13:00:00,185.72,185.95,180.61,181.12
2022-02-10 14:00:00,181.57,181.78,178.9,179.21
2022-02-10 15:00:00,179.16,180.63,176.92,178.39
2022-02-10 16:00:00,178.31,179.62,177.24,178.09
2022-02-10 17:00:00,178.43,179.2,177.35,179.0
2022-02-10 18:00:00,178.81,179.24,175.91,176.35
2022-02-10 19:00:00,176.13,177.26,173.5,175.63
2022-02-10 20:00:00,175.76,177.63,175.0,177.03
2022-02-10 21:00:00,177.06,178.0,175.63,177.92
2022-02-10 22:00:00,177.79,179.85,177.67,178.57
2022-02-10 23:00:00,178.52,179.35,177.51,178.79
2022-02-11 00:00:00,178.72,181.96,178.52,179.85
2022-02-11 01:00:00,179.8,185.07,179.69,183.8
2022-02-11 02:00:00,183.8,186.48,182.84,186.48
2022-02-11 03:00:00,186.36,186.89,181.77,181.77
2022-02-11 04:00:00,181.81,185.56,181.43,185.56
2022-02-11 05:00:00,185.44,185.94,184.49,184.52
2022-02-11 06:00:00,184.49,184.52,182.59,182.95
2022-02-11 07:00:00,183.16,185.07,182.31,183.64
2022-02-11 08:00:00,183.72,240.23,183.36,206.75
2022-02-11 09:00:00,206.96,212.52,201.31,208.81
2022-02-11 10:00:00,209.03,209.81,206.33,206.88
2022-02-11 11:00:00,207.28,207.44,200.49,201.59
2022-02-11 12:00:00,201.47,203.65,200.45,201.33
2022-02-11 13:00:00,201.46,203.37,196.1,198.65
2022-02-11 14:00:00,198.65,201.13,193.47,197.55
2022-02-11 15:00:00,197.38,198.84,188.64,189.0
2022-02-11 16:00:00,189.23,195.0,189.23,192.94
2022-02-11 17:00:00,193.03,199.0,189.74,192.27
2022-02-11 18:00:00,192.27,196.18,188.96,194.58
2022-02-11 19:00:00,194.95,194.95,191.08,194.16
2022-02-11 20:00:00,194.27,195.49,191.58,191.67
2022-02-11 21:00:00,191.8,191.8,187.74,187.8
2022-02-11 22:00:00,187.86,187.86,185.16,186.2
2022-02-11 23:00:00,186.04,188.99,185.09,188.72
2022-02-12 00:00:00,188.59,190.84,187.89,188.26
2022-02-12 01:00:00,188.16,188.28,182.48,186.28
2022-02-12 02:00:00,186.0,191.7,185.99,191.0
2022-02-12 03:00:00,190.99,200.56,190.99,200.21
2022-02-12 04:00:00,200.21,204.66,198.48,200.62
2022-02-12 05:00:00,200.62,200.77,191.76,195.2
2022-02-12 06:00:00,195.28,197.18,191.55,196.01
2022-02-12 07:00:00,196.01,196.66,192.0,193.77
2022-02-12 08:00:00,194.05,194.48,189.34,190.3
2022-02-12 09:00:00,190.64,192.62,188.86,191.51
2022-02-12 10:00:00,191.54,192.58,188.88,191.67
2022-02-12 11:00:00,191.64,198.69,189.92,198.03
2022-02-12 12:00:00,198.15,198.95,194.28,198.12
2022-02-12 13:00:00,198.12,200.43,196.83,200.05
2022-02-12 14:00:00,199.94,203.0,197.81,199.78
2022-02-12 15:00:00,199.85,202.99,198.76,200.17
2022-02-12 16:00:00,199.95,200.46,195.22,197.55
2022-02-12 17:00:00,197.6,203.47,197.23,200.97
2022-02-12 18:00:00,201.0,201.0,197.52,199.85
2022-02-12 19:00:00,200.49,200.98,198.65,199.22
2022-02-12 20:00:00,199.13,201.67,199.13,199.84
2022-02-12 21:00:00,200.2,203.08,199.29,201.56
2022-02-12 22:00:00,201.59,201.59,197.45,198.14
2022-02-12 23:00:00,198.35,200.63,197.0,199.58
2022-02-13 00:00:00,199.45,201.4,198.15,200.12
2022-02-13 01:00:00,200.06,202.28,198.43,202.06
2022-02-13 02:00:00,201.96,205.54,201.01,203.18
2022-02-13 03:00:00,202.8,205.26,202.11,202.38
2022-02-13 04:00:00,202.31,202.53,199.86,200.04
2022-02-13 05:00:00,199.86,204.25,199.32,203.77
2022-02-13 06:00:00,203.89,204.73,202.61,202.73
2022-02-13 07:00:00,202.63,203.92,201.88,203.75
2022-02-13 08:00:00,203.66,206.39,203.0,206.09
2022-02-13 09:00:00,205.86,205.89,201.79,205.51
2022-02-13 10:00:00,205.38,206.22,202.5,203.28
2022-02-13 11:00:00,203.43,203.83,200.63,202.05
2022-02-13 12:00:00,201.98,202.1,197.4,198.92
2022-02-13 13:00:00,199.0,202.44,193.93,194.2
2022-02-13 14:00:00,194.23,196.71,193.55,195.09
2022-02-13 15:00:00,195.0,198.24,193.43,197.31
2022-02-13 16:00:00,197.38,197.68,193.85,193.98
2022-02-13 17:00:00,194.09,195.81,193.88,194.7
2022-02-13 18:00:00,194.55,194.91,189.68,189.91
2022-02-13 19:00:00,190.07,191.18,188.54,189.59
2022-02-13 20:00:00,190.03,190.65,185.85,186.99
2022-02-13 21:00:00,186.7,187.92,185.38,185.76
2022-02-13 22:00:00,185.99,188.33,185.18,187.81
2022-02-13 23:00:00,187.96,188.31,186.5,187.1
2022-02-14 00:00:00,187.38,188.04,185.36,185.92
2022-02-14 01:00:00,185.77,190.93,185.52,190.55
2022-02-14 02:00:00,190.45,193.02,189.21,192.56
2022-02-14 03:00:00,192.74,195.44,191.82,193.0
2022-02-14 04:00:00,193.0,193.0,188.95,189.55
