datetime,SANDBUSD_open,SANDBUSD_high,SANDBUSD_low,SANDBUSD_close
2022-02-05 15:00:00,4.3062,4.3256,4.2581,4.3219
2022-02-05 16:00:00,4.3219,4.3248,4.2774,4.2899
2022-02-05 17:00:00,4.2896,4.3698,4.2653,4.3628
2022-02-05 18:00:00,4.3671,4.45,4.3408,4.341
2022-02-05 19:00:00,4.343,4.5762,4.343,4.5748
2022-02-05 20:00:00,4.5728,4.6877,4.5728,4.64
2022-02-05 21:00:00,4.6376,4.659,4.5587,4.5941
2022-02-05 22:00:00,4.5955,4.6196,4.5186,4.5196
2022-02-05 23:00:00,4.5195,4.5904,4.45,4.5649
2022-02-06 00:00:00,4.5639,4.5929,4.5363,4.5619
2022-02-06 01:00:00,4.56,4.58,4.5031,4.5264
2022-02-06 02:00:00,4.5272,4.58,4.512,4.5659
2022-02-06 03:00:00,4.5629,4.5778,4.5261,4.5739
2022-02-06 04:00:00,4.5692,4.6108,4.56,4.6035
2022-02-06 05:00:00,4.6062,4.6575,4.5732,4.5929
2022-02-06 06:00:00,4.5932,4.6099,4.5215,4.5571
2022-02-06 07:00:00,4.5553,4.6011,4.547,4.5991
2022-02-06 08:00:00,4.5991,4.62,4.5607,4.5807
2022-02-06 09:00:00,4.5793,4.65,4.4375,4.4607
2022-02-06 10:00:00,4.4603,4.56,4.3888,4.5445
2022-02-06 11:00:00,4.5489,4.6957,4.5066,4.615
2022-02-06 12:00:00,4.618,4.6269,4.5303,4.5387
2022-02-06 13:00:00,4.5373,4.5866,4.52,4.5689
2022-02-06 14:00:00,4.57,4.5862,4.5394,4.554
2022-02-06 15:00:00,4.5564,4.5649,4.4463,4.4863
2022-02-06 16:00:00,4.4861,4.5158,4.4553,4.4839
2022-02-06 17:00:00,4.4838,4.5318,4.4806,4.5047
2022-02-06 18:00:00,4.5001,4.6811,4.4925,4.6447
2022-02-06 19:00:00,4.646,4.7657,4.5812,4.622
2022-02-06 20:00:00,4.6278,4.6613,4.5492,4.6212
2022-02-06 21:00:00,4.6251,4.6497,4.5751,4.5751
2022-02-06 22:00:00,4.5808,4.6939,4.5787,4.6782
2022-02-06 23:00:00,4.6782,4.7,4.6324,4.6665
2022-02-07 00:00:00,4.6617,4.6972,4.6218,4.6498
2022-02-07 01:00:00,4.6515,4.6852,4.628,4.6818
2022-02-07 02:00:00,4.6825,4.7448,4.6391,4.6966
2022-02-07 03:00:00,4.6973,4.71,4.6282,4.6457
2022-02-07 04:00:00,4.6457,4.6464,4.5414,4.5785
2022-02-07 05:00:00,4.5799,4.6086,4.5627,4.5803
2022-02-07 06:00:00,4.5817,4.63,4.578,4.6088
2022-02-07 07:00:00,4.6062,4.6129,4.5469,4.5831
2022-02-07 08:00:00,4.5822,4.6138,4.566,4.595
2022-02-07 09:00:00,4.5938,4.66,4.572,4.6471
2022-02-07 10:00:00,4.6471,4.716,4.5825,4.7071
2022-02-07 11:00:00,4.7072,4.8604,4.6815,4.7243
2022-02-07 12:00:00,4.723,4.7936,4.677,4.7785
2022-02-07 13:00:00,4.7779,4.8,4.702,4.7386
2022-02-07 14:00:00,4.7377,4.8379,4.721,4.7861
2022-02-07 15:00:00,4.788,4.8106,4.6967,4.7385
2022-02-07 16:00:00,4.7384,4.7725,4.7142,4.7604
2022-02-07 17:00:00,4.7593,4.7724,4.7292,4.7389
2022-02-07 18:00:00,4.7381,4.7469,4.6466,4.6758
2022-02-07 19:00:00,4.6779,4.715,4.5752,4.6397
2022-02-07 20:00:00,4.6392,4.6807,4.6284,4.6614
2022-02-07 21:00:00,4.6612,4.6647,4.6093,4.6238
2022-02-07 22:00:00,4.6207,4.666,4.6028,4.6582
2022-02-07 23:00:00,4.6618,4.6627,4.62,4.6439
2022-02-08 00:00:00,4.6437,4.6995,4.6306,4.6927
2022-02-08 01:00:00,4.6899,4.7332,4.5534,4.6262
2022-02-08 02:00:00,4.63,4.6319,4.5189,4.5591
2022-02-08 03:00:00,4.5591,4.5805,4.4049,4.4423
2022-02-08 04:00:00,4.441,4.4727,4.3569,4.4408
2022-02-08 05:00:00,4.4414,4.458,4.4018,4.4445
2022-02-08 06:00:00,4.4444,4.5207,4.4403,4.5134
2022-02-08 07:00:00,4.5124,4.5124,4.3975,4.4862
2022-02-08 08:00:00,4.4842,4.4952,4.436,4.4938
2022-02-08 09:00:00,4.495,4.4966,4.404,4.4066
2022-02-08 10:00:00,4.4034,4.4159,4.3088,4.3889
2022-02-08 11:00:00,4.3912,4.4971,4.3262,4.3524
2022-02-08 12:00:00,4.3536,4.4092,4.3183,4.4043
2022-02-08 13:00:00,4.4085,4.4667,4.3985,4.435
2022-02-08 14:00:00,4.4342,4.4496,4.3578,4.4257
2022-02-08 15:00:00,4.423,4.5296,4.4107,4.5235
2022-02-08 16:00:00,4.5228,4.5408,4.4787,4.5095
2022-02-08 17:00:00,4.5134,4.7529,4.513,4.6945
2022-02-08 18:00:00,4.6922,4.8296,4.69,4.8124
2022-02-08 19:00:00,4.8149,4.8687,4.7297,4.748
2022-02-08 20:00:00,4.7473,4.7652,4.6684,4.6829
2022-02-08 21:00:00,4.6829,4.6971,4.5868,4.662
2022-02-08 22:00:00,4.6612,4.6785,4.5942,4.6066
2022-02-08 23:00:00,4.6073,4.6373,4.593,4.6026
2022-02-09 00:00:00,4.6057,4.6255,4.5258,4.604
2022-02-09 01:00:00,4.6042,4.6485,4.596,4.6206
2022-02-09 02:00:00,4.6187,4.641,4.561,4.6338
2022-02-09 03:00:00,4.6319,4.6439,4.5514,4.6084
2022-02-09 04:00:00,4.6087,4.6331,4.5911,4.5977
2022-02-09 05:00:00,4.5985,4.655,4.5899,4.6379
2022-02-09 06:00:00,4.6356,4.7301,4.6154,4.6977
2022-02-09 07:00:00,4.6956,4.7476,4.6782,4.7231
2022-02-09 08:00:00,4.7234,4.8075,4.6935,4.7097
2022-02-09 09:00:00,4.7157,4.7903,4.6839,4.755
2022-02-09 10:00:00,4.7559,4.7648,4.7134,4.7233
2022-02-09 11:00:00,4.7264,4.7603,4.6965,4.7279
2022-02-09 12:00:00,4.7276,4.75,4.6775,4.6825
2022-02-09 13:00:00,4.6823,4.7142,4.6718,4.699
2022-02-09 14:00:00,4.6993,4.7903,4.6893,4.765
2022-02-09 15:00:00,4.765,4.7829,4.7368,4.7578
2022-02-09 16:00:00,4.7559,4.767,4.7231,4.7535
2022-02-09 17:00:00,4.7526,4.7949,4.7269,4.7859
2022-02-09 18:00:00,4.7838,4.7874,4.6906,4.7197
2022-02-09 19:00:00,4.7181,4.724,4.609,4.6362
2022-02-09 20:00:00,4.6352,4.684,4.6333,4.6661
2022-02-09 21:00:00,4.6646,4.6932,4.5942,4.5973
2022-02-09 22:00:00,4.5943,4.6346,4.5782,4.6253
2022-02-09 23:00:00,4.6249,4.642,4.5888,4.6186
2022-02-10 00:00:00,4.6189,4.6214,4.5935,4.6028
2022-02-10 01:00:00,4.6036,4.6234,4.5397,4.5984
2022-02-10 02:00:00,4.5954,4.6537,4.5909,4.6516
2022-02-10 03:00:00,4.651,4.6816,4.6332,4.6678
2022-02-10 04:00:00,4.6742,4.703,4.6395,4.6957
2022-02-10 05:00:00,4.6956,4.757,4.6882,4.7148
2022-02-10 06:00:00,4.7161,4.7716,4.7002,4.7186
2022-02-10 07:00:00,4.7202,4.7561,4.69,4.7223
2022-02-10 08:00:00,4.7211,4.7407,4.4533,4.4949
2022-02-10 09:00:00,4.4971,4.5525,4.4024,4.5525
2022-02-10 10:00:00,4.5527,4.6859,4.5313,4.614
2022-02-10 11:00:00,4.6162,4.677,4.5941,4.6631
2022-02-10 12:00:00,4.6627,4.7188,4.6401,4.6803
2022-02-10 13:00:00,4.6795,4.6847,4.5962,4.6083
2022-02-10 14:00:00,4.6061,4.6113,4.4746,4.4899
2022-02-10 15:00:00,4.4909,4.5291,4.4348,4.48
2022-02-10 16:00:00,4.4813,4.5231,4.457,4.4663
2022-02-10 17:00:00,4.4704,4.5173,4.4536,4.5026
2022-02-10 18:00:00,4.4968,4.5119,4.367,4.3981
2022-02-10 19:00:00,4.3997,4.4529,4.3286,4.4335
2022-02-10 20:00:00,4.4315,4.5126,4.4187,4.4854
2022-02-10 21:00:00,4.4801,4.5073,4.4275,4.4906
2022-02-10 22:00:00,4.49,4.5133,4.4752,4.5
2022-02-10 23:00:00,4.4981,4.5118,4.4588,4.4765
2022-02-11 00:00:00,4.4725,4.4798,4.4318,4.4354
2022-02-11 01:00:00,4.4353,4.4925,4.433,4.4751
2022-02-11 02:00:00,4.4734,4.4897,4.4585,4.4728
2022-02-11 03:00:00,4.4722,4.5186,4.4403,4.4403
2022-02-11 04:00:00,4.4442,4.5238,4.4276,4.4981
2022-02-11 05:00:00,4.4988,4.5011,4.4574,4.4785
2022-02-11 06:00:00,4.4791,4.4873,4.4565,4.4579
2022-02-11 07:00:00,4.4657,4.5061,4.449,4.4958
2022-02-11 08:00:00,4.4964,4.545,4.4816,4.53
2022-02-11 09:00:00,4.5309,4.5476,4.4574,4.4911
2022-02-11 10:00:00,4.4972,4.5118,4.4628,4.4842
2022-02-11 11:00:00,4.4821,4.4963,4.4319,4.4615
2022-02-11 12:00:00,4.4581,4.472,4.3946,4.4053
2022-02-11 13:00:00,4.4041,4.4169,4.2627,4.2758
2022-02-11 14:00:00,4.2767,4.3017,4.2055,4.2535
2022-02-11 15:00:00,4.254,4.2641,4.107,4.1405
2022-02-11 16:00:00,4.1425,4.21,4.1347,4.1771
2022-02-11 17:00:00,4.1729,4.1868,4.0384,4.0838
2022-02-11 18:00:00,4.0823,4.21,4.049,4.2063
2022-02-11 19:00:00,4.2028,4.3012,4.1425,4.2982
2022-02-11 20:00:00,4.2994,4.3571,4.2753,4.3526
2022-02-11 21:00:00,4.3464,4.3752,4.3227,4.3386
2022-02-11 22:00:00,4.3369,4.3378,4.2269,4.2631
2022-02-11 23:00:00,4.2669,4.3304,4.2556,4.288
2022-02-12 00:00:00,4.2852,4.3164,4.2667,4.2801
2022-02-12 01:00:00,4.2806,4.2858,4.1384,4.2496
2022-02-12 02:00:00,4.2489,4.3167,4.2073,4.257
2022-02-12 03:00:00,4.2594,4.3183,4.2594,4.2695
2022-02-12 04:00:00,4.2721,4.2952,4.2413,4.285
2022-02-12 05:00:00,4.2879,4.2895,4.2077,4.236
2022-02-12 06:00:00,4.2407,4.2763,4.1805,4.2665
2022-02-12 07:00:00,4.2665,4.2717,4.2105,4.2283
2022-02-12 08:00:00,4.2336,4.2436,4.1836,4.1863
2022-02-12 09:00:00,4.1942,4.2101,4.1027,4.1658
2022-02-12 10:00:00,4.1658,4.181,4.1087,4.1678
2022-02-12 11:00:00,4.1672,4.276,4.1441,4.255
2022-02-12 12:00:00,4.2579,4.2976,4.2516,4.2858
2022-02-12 13:00:00,4.2881,4.3557,4.2823,4.347
2022-02-12 14:00:00,4.3468,4.3568,4.2889,4.311
2022-02-12 15:00:00,4.3124,4.3913,4.2956,4.3487
2022-02-12 16:00:00,4.3418,4.3495,4.1561,4.1798
2022-02-12 17:00:00,4.1801,4.2425,4.1747,4.2425
2022-02-12 18:00:00,4.2421,4.2442,4.1727,4.2169
2022-02-12 19:00:00,4.2192,4.3318,4.1959,4.2813
2022-02-12 20:00:00,4.283,4.3057,4.2381,4.2463
2022-02-12 21:00:00,4.2497,4.2763,4.2223,4.2586
2022-02-12 22:00:00,4.2634,4.2636,4.2187,4.2302
2022-02-12 23:00:00,4.2325,4.2434,4.1865,4.2002
2022-02-13 00:00:00,4.1991,4.2289,4.1799,4.2116
2022-02-13 01:00:00,4.2134,4.2439,4.1982,4.2419
2022-02-13 02:00:00,4.2346,4.2515,4.21,4.236
2022-02-13 03:00:00,4.2304,4.248,4.2132,4.2244
2022-02-13 04:00:00,4.2266,4.2276,4.1817,4.1888
2022-02-13 05:00:00,4.1884,4.2389,4.1786,4.2317
2022-02-13 06:00:00,4.2323,4.2425,4.215,4.2187
2022-02-13 07:00:00,4.2197,4.2395,4.2062,4.213
2022-02-13 08:00:00,4.2138,4.2267,4.2031,4.2146
2022-02-13 09:00:00,4.2153,4.2314,4.1695,4.1952
2022-02-13 10:00:00,4.195,4.222,4.1874,4.1937
2022-02-13 11:00:00,4.1921,4.1984,4.1237,4.1462
2022-02-13 12:00:00,4.1418,4.1435,4.0653,4.0981
2022-02-13 13:00:00,4.0961,4.1075,3.9874,4.0177
2022-02-13 14:00:00,4.0149,4.045,3.9527,4.0066
2022-02-13 15:00:00,4.0073,4.0832,3.9856,4.0832
2022-02-13 16:00:00,4.0836,4.1039,4.0622,4.077
2022-02-13 17:00:00,4.0738,4.1217,4.0729,4.1112
2022-02-13 18:00:00,4.11,4.1194,4.057,4.057
2022-02-13 19:00:00,4.0645,4.0956,4.0028,4.0418
2022-02-13 20:00:00,4.0419,4.0475,3.9095,3.9238
2022-02-13 21:00:00,3.9241,3.9572,3.9,3.9109
2022-02-13 22:00:00,3.9106,3.967,3.884,3.9519
2022-02-13 23:00:00,3.9503,3.957,3.9297,3.9457
2022-02-14 00:00:00,3.9456,3.9635,3.8868,3.8909
2022-02-14 01:00:00,3.8911,3.9627,3.8784,3.9578
2022-02-14 02:00:00,3.9567,3.9834,3.9431,3.9829
2022-02-14 03:00:00,3.9837,4.0036,3.9199,3.9221
2022-02-14 04:00:00,3.924,3.9483,3.9024,3.9186
2022-02-14 05:00:00,3.9247,3.9665,3.8963,3.9445
2022-02-14 06:00:00,3.945,3.9496,3.9088,3.9224
2022-02-14 07:00:00,3.9269,3.99,3.8688,3.9836
2022-02-14 08:00:00,3.9862,4.0331,3.9701,3.999
2022-02-14 09:00:00,4.0031,4.0843,3.997,4.03
2022-02-14 10:00:00,4.0309,4.0354,3.9896,4.0114
2022-02-14 11:00:00,4.0114,4.0674,4.0074,4.0381
2022-02-14 12:00:00,4.0373,4.0807,4.0094,4.0291
2022-02-14 13:00:00,4.0258,4.0576,3.9878,3.9891
2022-02-14 14:00:00,3.9873,3.9976,3.8857,3.9121
2022-02-14 15:00:00,3.9164,3.964,3.8857,3.9296
2022-02-14 16:00:00,3.9327,3.9483,3.9024,3.9287
2022-02-14 17:00:00,3.9381,4.0092,3.9378,4.0003
2022-02-14 18:00:00,4.001,4.0394,3.9852,4.0209
2022-02-14 19:00:00,4.0225,4.0618,3.9933,4.0277
2022-02-14 20:00:00,4.0303,4.1876,4.0041,4.169
2022-02-14 21:00:00,4.1683,4.1851,4.0975,4.158
2022-02-14 22:00:00,4.156,4.157,4.1297,4.1318
2022-02-14 23:00:00,4.136,4.145,4.0938,4.1
2022-02-15 00:00:00,4.096,4.1429,4.096,4.1243
2022-02-15 01:00:00,4.125,4.1474,4.119,4.1385
2022-02-15 02:00:00,4.1398,4.1887,4.1343,4.1788
2022-02-15 03:00:00,4.1796,4.293,4.1724,4.2557
2022-02-15 04:00:00,4.2542,4.2739,4.2258,4.2545
2022-02-15 05:00:00,4.2549,4.276,4.2351,4.2615
2022-02-15 06:00:00,4.2615,4.2671,4.2105,4.2305
2022-02-15 07:00:00,4.2305,4.2496,4.2167,4.2219
2022-02-15 08:00:00,4.2219,4.2448,4.1695,4.2123
2022-02-15 09:00:00,4.2122,4.2494,4.2052,4.2248
2022-02-15 10:00:00,4.2262,4.2294,4.1862,4.2034
2022-02-15 11:00:00,4.2034,4.2562,4.1824,4.2304
2022-02-15 12:00:00,4.2291,4.3284,4.2097,4.237
2022-02-15 13:00:00,4.2386,4.2782,4.2088,4.2695
2022-02-15 14:00:00,4.2688,4.2749,4.2413,4.2712
2022-02-15 15:00:00,4.2691,4.2715,4.2257,4.2433
2022-02-15 16:00:00,4.2421,4.2635,4.2257,4.2261
2022-02-15 17:00:00,4.2266,4.3135,4.2266,4.2923
2022-02-15 18:00:00,4.2899,4.4243,4.2899,4.422
2022-02-15 19:00:00,4.4218,4.4584,4.3421,4.3789
2022-02-15 20:00:00,4.3795,4.386,4.3061,4.3123
2022-02-15 21:00:00,4.3128,4.338,4.2964,4.3368
2022-02-15 22:00:00,4.3372,4.3482,4.3064,4.3213
2022-02-15 23:00:00,4.3204,4.3208,4.2362,4.2888
2022-02-16 00:00:00,4.2886,4.3115,4.2701,4.2925
2022-02-16 01:00:00,4.2921,4.3356,4.2819,4.3076
2022-02-16 02:00:00,4.3071,4.3549,4.28,4.3426
2022-02-16 03:00:00,4.3407,4.356,4.2911,4.2911
2022-02-16 04:00:00,4.2945,4.3124,4.2616,4.2652
2022-02-16 05:00:00,4.2621,4.2891,4.2306,4.2774
2022-02-16 06:00:00,4.2788,4.2928,4.2568,4.2684
2022-02-16 07:00:00,4.2674,4.2763,4.167,4.2025
2022-02-16 08:00:00,4.2021,4.2184,4.1123,4.1375
2022-02-16 09:00:00,4.1375,4.1666,4.0945,4.1183
2022-02-16 10:00:00,4.1158,4.1391,4.106,4.1189
2022-02-16 11:00:00,4.1207,4.121,4.057,4.1114
2022-02-16 12:00:00,4.1102,4.117,4.077,4.0954
2022-02-16 13:00:00,4.0926,4.1339,4.0846,4.1239
2022-02-16 14:00:00,4.1241,4.2753,4.1215,4.2753
2022-02-16 15:00:00,4.2754,4.3061,4.218,4.2235
2022-02-16 16:00:00,4.2243,4.2466,4.1883,4.2174
2022-02-16 17:00:00,4.2174,4.2525,4.2006,4.225
2022-02-16 18:00:00,4.2251,4.2416,4.1598,4.1793
2022-02-16 19:00:00,4.1774,4.2529,4.1594,4.2361
2022-02-16 20:00:00,4.2332,4.2332,4.1789,4.1915
2022-02-16 21:00:00,4.1911,4.2005,4.1604,4.19
2022-02-16 22:00:00,4.1908,4.1908,4.0785,4.0786
2022-02-16 23:00:00,4.0809,4.1176,4.008,4.0969
2022-02-17 00:00:00,4.0971,4.1163,4.0702,4.0855
2022-02-17 01:00:00,4.0839,4.1298,4.0741,4.1103
2022-02-17 02:00:00,4.1103,4.1342,4.0889,4.126
2022-02-17 03:00:00,4.1269,4.1338,4.0309,4.0584
2022-02-17 04:00:00,4.0545,4.07,3.9878,4.0421
2022-02-17 05:00:00,4.0414,4.0684,4.0074,4.02
2022-02-17 06:00:00,4.0201,4.054,4.0116,4.0319
2022-02-17 07:00:00,4.0327,4.0627,4.0248,4.0333
2022-02-17 08:00:00,4.0323,4.0478,3.9411,3.9661
2022-02-17 09:00:00,3.964,4.0118,3.9181,3.94
2022-02-17 10:00:00,3.94,3.9708,3.907,3.9584
2022-02-17 11:00:00,3.9557,3.99,3.9204,3.9663
2022-02-17 12:00:00,3.9621,3.9642,3.8926,3.9089
2022-02-17 13:00:00,3.9096,3.923,3.7419,3.8464
2022-02-17 14:00:00,3.8451,3.8472,3.7933,3.8354
2022-02-17 15:00:00,3.836,3.836,3.7601,3.7833
2022-02-17 16:00:00,3.7849,3.8103,3.6948,3.7997
2022-02-17 17:00:00,3.7972,3.8152,3.761,3.7997
2022-02-17 18:00:00,3.7967,3.7967,3.7219,3.7434
2022-02-17 19:00:00,3.7427,3.7844,3.7074,3.7699
2022-02-17 20:00:00,3.7692,3.8184,3.7415,3.8027
2022-02-17 21:00:00,3.8027,3.8412,3.8011,3.8153
2022-02-17 22:00:00,3.8152,3.8187,3.7815,3.7944
2022-02-17 23:00:00,3.7945,3.81,3.7686,3.7709
2022-02-18 00:00:00,3.7728,3.8132,3.7681,3.7962
2022-02-18 01:00:00,3.7938,3.8259,3.7907,3.8249
2022-02-18 02:00:00,3.8259,3.8432,3.803,3.8098
2022-02-18 03:00:00,3.8098,3.8353,3.8033,3.8291
2022-02-18 04:00:00,3.8288,3.8396,3.8017,3.8158
2022-02-18 05:00:00,3.8161,3.8182,3.7749,3.7922
2022-02-18 06:00:00,3.7941,3.796,3.6735,3.6832
2022-02-18 07:00:00,3.6839,3.736,3.6649,3.7105
2022-02-18 08:00:00,3.7108,3.7208,3.6515,3.6855
2022-02-18 09:00:00,3.6874,3.7115,3.5695,3.6656
2022-02-18 10:00:00,3.6643,3.6922,3.5964,3.6236
2022-02-18 11:00:00,3.622,3.6707,3.57,3.6045
2022-02-18 12:00:00,3.6025,3.671,3.6006,3.6446
2022-02-18 13:00:00,3.6449,3.659,3.6074,3.6481
2022-02-18 14:00:00,3.648,3.6549,3.62,3.6315
2022-02-18 15:00:00,3.6304,3.6378,3.5826,3.5926
2022-02-18 16:00:00,3.5931,3.6369,3.5832,3.5851
2022-02-18 17:00:00,3.5854,3.6051,3.562,3.594
2022-02-18 18:00:00,3.5997,3.625,3.5937,3.603
2022-02-18 19:00:00,3.6037,3.6402,3.5886,3.636
2022-02-18 20:00:00,3.634,3.652,3.6012,3.6034
2022-02-18 21:00:00,3.6019,3.6172,3.5872,3.6046
2022-02-18 22:00:00,3.6067,3.6172,3.5695,3.5736
2022-02-18 23:00:00,3.5759,3.5962,3.57,3.5873
2022-02-19 00:00:00,3.5888,3.6094,3.5812,3.5986
2022-02-19 01:00:00,3.5997,3.6357,3.5934,3.6297
2022-02-19 02:00:00,3.6294,3.6341,3.609,3.6162
2022-02-19 03:00:00,3.6167,3.6503,3.5834,3.5834
2022-02-19 04:00:00,3.5838,3.5996,3.5252,3.5328
2022-02-19 05:00:00,3.5351,3.5473,3.4751,3.5067
2022-02-19 06:00:00,3.508,3.5204,3.4331,3.4633
2022-02-19 07:00:00,3.4621,3.4761,3.4268,3.4416
2022-02-19 08:00:00,3.4406,3.5066,3.4073,3.4995
2022-02-19 09:00:00,3.4996,3.5005,3.4614,3.4727
2022-02-19 10:00:00,3.4724,3.4989,3.4622,3.49
2022-02-19 11:00:00,3.4899,3.5608,3.463,3.4781
2022-02-19 12:00:00,3.4789,3.5103,3.4656,3.5087
2022-02-19 13:00:00,3.5038,3.5062,3.4681,3.4799
2022-02-19 14:00:00,3.4789,3.4804,3.434,3.4435
2022-02-19 15:00:00,3.443,3.4654,3.4298,3.4563
2022-02-19 16:00:00,3.4568,3.4625,3.4222,3.4417
2022-02-19 17:00:00,3.4417,3.48,3.432,3.4738
2022-02-19 18:00:00,3.4728,3.5071,3.4623,3.501
2022-02-19 19:00:00,3.5018,3.5031,3.4333,3.4426
2022-02-19 20:00:00,3.4491,3.4671,3.4238,3.455
2022-02-19 21:00:00,3.4546,3.4609,3.407,3.4127
2022-02-19 22:00:00,3.4134,3.4299,3.3657,3.3816
2022-02-19 23:00:00,3.3826,3.3904,3.3262,3.3314
2022-02-20 00:00:00,3.332,3.3506,3.2752,3.2799
2022-02-20 01:00:00,3.28,3.2918,3.2335,3.2756
2022-02-20 02:00:00,3.2725,3.3005,3.255,3.2952
2022-02-20 03:00:00,3.2957,3.3094,3.2168,3.2361
2022-02-20 04:00:00,3.2333,3.2822,3.2266,3.2529
2022-02-20 05:00:00,3.2545,3.2996,3.2479,3.2528
2022-02-20 06:00:00,3.2529,3.2822,3.2478,3.2728
2022-02-20 07:00:00,3.2732,3.3124,3.23,3.2337
2022-02-20 08:00:00,3.2348,3.2583,3.2259,3.2308
2022-02-20 09:00:00,3.231,3.2378,3.1538,3.1994
2022-02-20 10:00:00,3.1997,3.2235,3.1863,3.2131
2022-02-20 11:00:00,3.2131,3.2573,3.202,3.2095
2022-02-20 12:00:00,3.2087,3.2316,3.1979,3.1989
2022-02-20 13:00:00,3.2006,3.224,3.1801,3.2234
2022-02-20 14:00:00,3.22,3.2251,3.1842,3.1842
2022-02-20 15:00:00,3.1849,3.1921,3.1588,3.1888
2022-02-20 16:00:00,3.1898,3.198,3.155,3.1788
2022-02-20 17:00:00,3.1788,3.2797,3.1783,3.2745
2022-02-20 18:00:00,3.2736,3.2864,3.1874,3.1989
2022-02-20 19:00:00,3.1979,3.2627,3.1582,3.261
2022-02-20 20:00:00,3.2585,3.3825,3.2364,3.3529
2022-02-20 21:00:00,3.3545,3.3672,3.3139,3.3198
2022-02-20 22:00:00,3.3208,3.3369,3.275,3.2801
2022-02-20 23:00:00,3.2796,3.3459,3.2796,3.3378
2022-02-21 00:00:00,3.3355,3.3668,3.326,3.3262
2022-02-21 01:00:00,3.3258,3.3678,3.3205,3.3667
2022-02-21 02:00:00,3.3657,3.4041,3.3424,3.3929
2022-02-21 03:00:00,3.3918,3.4192,3.3255,3.3345
2022-02-21 04:00:00,3.3349,3.3418,3.288,3.3006
2022-02-21 05:00:00,3.3002,3.3089,3.2385,3.2555
2022-02-21 06:00:00,3.2527,3.2723,3.1206,3.1554
2022-02-21 07:00:00,3.1558,3.1704,3.0762,3.1028
2022-02-21 08:00:00,3.102,3.1305,3.0634,3.107
2022-02-21 09:00:00,3.1056,3.2716,3.0965,3.232
2022-02-21 10:00:00,3.2288,3.289,3.2015,3.2123
2022-02-21 11:00:00,3.2111,3.2376,3.1758,3.1833
2022-02-21 12:00:00,3.1834,3.2057,3.1385,3.1416
2022-02-21 13:00:00,3.1445,3.1772,3.072,3.0964
2022-02-21 14:00:00,3.094,3.1287,3.0724,3.1093
2022-02-21 15:00:00,3.1091,3.1275,3.056,3.0973
2022-02-21 16:00:00,3.0982,3.1238,2.96,2.9642
2022-02-21 17:00:00,2.9664,3.0086,2.9492,2.9835
2022-02-21 18:00:00,2.9848,2.9937,2.88,2.9028
2022-02-21 19:00:00,2.9024,2.9747,2.88,2.9478
2022-02-21 20:00:00,2.9514,2.9683,2.8829,2.9226
2022-02-21 21:00:00,2.922,2.9267,2.8831,2.9118
2022-02-21 22:00:00,2.9124,2.9124,2.8195,2.8561
2022-02-21 23:00:00,2.8618,2.8897,2.845,2.8623
2022-02-22 00:00:00,2.8608,2.9487,2.837,2.8935
2022-02-22 01:00:00,2.8921,2.9901,2.8856,2.9535
2022-02-22 02:00:00,2.9514,2.9834,2.9048,2.9438
2022-02-22 03:00:00,2.9437,3.0665,2.9312,3.045
2022-02-22 04:00:00,3.0462,3.0709,3.002,3.0257
2022-02-22 05:00:00,3.0278,3.145,3.01,3.108
2022-02-22 06:00:00,3.11,3.1227,3.0572,3.0816
2022-02-22 07:00:00,3.0809,3.1036,3.0441,3.0818
2022-02-22 08:00:00,3.0825,3.1189,3.0349,3.1016
2022-02-22 09:00:00,3.1011,3.1636,3.0387,3.1558
2022-02-22 10:00:00,3.1508,3.1546,3.0843,3.0921
2022-02-22 11:00:00,3.0907,3.1886,3.0564,3.1053
2022-02-22 12:00:00,3.1035,3.1268,3.0528,3.0528
2022-02-22 13:00:00,3.0571,3.0879,3.0404,3.0659
2022-02-22 14:00:00,3.0639,3.1138,3.0508,3.1034
2022-02-22 15:00:00,3.1053,3.13,3.0507,3.0724
2022-02-22 16:00:00,3.0732,3.1025,3.0648,3.1025
2022-02-22 17:00:00,3.1031,3.1067,3.0564,3.0821
2022-02-22 18:00:00,3.0826,3.1847,3.074,3.1698
2022-02-22 19:00:00,3.172,3.2673,3.1462,3.2082
2022-02-22 20:00:00,3.2117,3.2136,3.1294,3.1597
2022-02-22 21:00:00,3.1599,3.209,3.1379,3.1494
2022-02-22 22:00:00,3.1496,3.1714,3.13,3.1469
2022-02-22 23:00:00,3.1499,3.1961,3.139,3.1786
2022-02-23 00:00:00,3.1805,3.2032,3.1507,3.1794
2022-02-23 01:00:00,3.1802,3.2008,3.1574,3.1684
2022-02-23 02:00:00,3.1681,3.2174,3.1632,3.2133
2022-02-23 03:00:00,3.2138,3.2988,3.1991,3.27
2022-02-23 04:00:00,3.2678,3.2999,3.2524,3.2727
2022-02-23 05:00:00,3.2748,3.2819,3.2516,3.2646
2022-02-23 06:00:00,3.2652,3.2831,3.2281,3.237
2022-02-23 07:00:00,3.2372,3.2788,3.2264,3.2764
2022-02-23 08:00:00,3.2756,3.2848,3.2323,3.24
2022-02-23 09:00:00,3.2382,3.2486,3.1732,3.1829
2022-02-23 10:00:00,3.183,3.1848,3.1388,3.1493
2022-02-23 11:00:00,3.149,3.181,3.11,3.1704
2022-02-23 12:00:00,3.1709,3.2021,3.1056,3.1178
