datetime,DARBUSD_open,DARBUSD_high,DARBUSD_low,DARBUSD_close
2022-03-16 23:00:00,0.64683,0.64713,0.6406,0.64538
2022-03-17 00:00:00,0.64535,0.64996,0.64154,0.64996
2022-03-17 01:00:00,0.64961,0.65015,0.6427,0.64273
2022-03-17 02:00:00,0.64315,0.64823,0.64003,0.6469
2022-03-17 03:00:00,0.64615,0.65,0.64541,0.64821
2022-03-17 04:00:00,0.64768,0.66091,0.64351,0.64675
2022-03-17 05:00:00,0.64731,0.64774,0.6406,0.64503
2022-03-17 06:00:00,0.64583,0.64682,0.64084,0.64334
2022-03-17 07:00:00,0.64418,0.65331,0.64263,0.65293
2022-03-17 08:00:00,0.65208,0.65644,0.64902,0.65411
2022-03-17 09:00:00,0.65393,0.65813,0.64311,0.6446
2022-03-17 10:00:00,0.64468,0.65,0.64198,0.64904
2022-03-17 11:00:00,0.64882,0.64882,0.642,0.6444
2022-03-17 12:00:00,0.64482,0.65165,0.6438,0.64788
2022-03-17 13:00:00,0.64784,0.64791,0.64116,0.64325
2022-03-17 14:00:00,0.64289,0.6487,0.64207,0.64861
2022-03-17 15:00:00,0.64802,0.6484,0.63886,0.64002
2022-03-17 16:00:00,0.64025,0.64221,0.63565,0.64221
2022-03-17 17:00:00,0.64229,0.643,0.63837,0.64091
2022-03-17 18:00:00,0.64091,0.64486,0.63979,0.64099
2022-03-17 19:00:00,0.64136,0.64136,0.635,0.63508
2022-03-17 20:00:00,0.63589,0.63903,0.63378,0.63438
2022-03-17 21:00:00,0.63363,0.63363,0.62687,0.62822
2022-03-17 22:00:00,0.62862,0.6302,0.62684,0.62698
2022-03-17 23:00:00,0.62698,0.63493,0.62566,0.6312
2022-03-18 00:00:00,0.63248,0.63707,0.63149,0.6363
2022-03-18 01:00:00,0.63658,0.64012,0.63651,0.63854
2022-03-18 02:00:00,0.6387,0.63887,0.63037,0.63037
2022-03-18 03:00:00,0.6311,0.63139,0.625,0.626
2022-03-18 04:00:00,0.62529,0.62866,0.625,0.62688
2022-03-18 05:00:00,0.62682,0.63538,0.62634,0.62908
2022-03-18 06:00:00,0.62879,0.62949,0.62246,0.62434
2022-03-18 07:00:00,0.62428,0.62643,0.62307,0.62597
2022-03-18 08:00:00,0.62578,0.62777,0.62234,0.6272
2022-03-18 09:00:00,0.62789,0.6295,0.62063,0.62397
2022-03-18 10:00:00,0.62415,0.63628,0.62411,0.63582
2022-03-18 11:00:00,0.63649,0.649,0.63579,0.64447
2022-03-18 12:00:00,0.64379,0.64842,0.64246,0.64823
2022-03-18 13:00:00,0.64832,0.66559,0.64659,0.65285
2022-03-18 14:00:00,0.65264,0.66,0.65127,0.65807
2022-03-18 15:00:00,0.65882,0.66197,0.64627,0.64653
2022-03-18 16:00:00,0.64684,0.65145,0.64382,0.64837
2022-03-18 17:00:00,0.6475,0.66538,0.64418,0.65959
2022-03-18 18:00:00,0.66079,0.6852,0.65948,0.68238
2022-03-18 19:00:00,0.68316,0.72679,0.68111,0.70453
2022-03-18 20:00:00,0.70709,0.72947,0.69233,0.69339
2022-03-18 21:00:00,0.69439,0.71,0.68493,0.68518
2022-03-18 22:00:00,0.68493,0.7139,0.67822,0.70394
2022-03-18 23:00:00,0.70436,0.71961,0.69846,0.70134
2022-03-19 00:00:00,0.70079,0.70976,0.69173,0.6959
2022-03-19 01:00:00,0.69584,0.71678,0.69584,0.70432
2022-03-19 02:00:00,0.70496,0.70821,0.68966,0.69018
2022-03-19 03:00:00,0.69057,0.70498,0.687,0.69759
2022-03-19 04:00:00,0.69682,0.72,0.69057,0.70468
2022-03-19 05:00:00,0.70496,0.75,0.70496,0.74074
2022-03-19 06:00:00,0.73922,0.74958,0.71821,0.74081
2022-03-19 07:00:00,0.73961,0.74081,0.72,0.72785
2022-03-19 08:00:00,0.72892,0.73,0.72101,0.72769
2022-03-19 09:00:00,0.72763,0.73609,0.71798,0.73225
2022-03-19 10:00:00,0.73225,0.73225,0.71863,0.72786
2022-03-19 11:00:00,0.72748,0.73,0.71697,0.71788
2022-03-19 12:00:00,0.71872,0.72368,0.7111,0.71241
2022-03-19 13:00:00,0.71111,0.75,0.70866,0.7353
2022-03-19 14:00:00,0.73543,0.84681,0.72507,0.81958
2022-03-19 15:00:00,0.81854,0.83,0.765,0.77239
2022-03-19 16:00:00,0.77362,0.81988,0.77112,0.77771
2022-03-19 17:00:00,0.77377,0.78684,0.75733,0.7741
2022-03-19 18:00:00,0.77333,0.77333,0.75746,0.76257
2022-03-19 19:00:00,0.76117,0.76117,0.73672,0.7395
2022-03-19 20:00:00,0.74026,0.74288,0.72952,0.74174
2022-03-19 21:00:00,0.74209,0.75148,0.73482,0.74174
2022-03-19 22:00:00,0.74107,0.78677,0.73926,0.75293
2022-03-19 23:00:00,0.75095,0.75997,0.73902,0.7394
2022-03-20 00:00:00,0.74,0.74072,0.72869,0.73379
2022-03-20 01:00:00,0.73468,0.74379,0.73354,0.73616
2022-03-20 02:00:00,0.73634,0.744,0.72372,0.72733
2022-03-20 03:00:00,0.72818,0.73099,0.71593,0.72153
2022-03-20 04:00:00,0.72151,0.7248,0.7025,0.72361
2022-03-20 05:00:00,0.72219,0.72224,0.70652,0.71102
2022-03-20 06:00:00,0.71074,0.71196,0.70189,0.70382
2022-03-20 07:00:00,0.70462,0.73609,0.69252,0.71848
2022-03-20 08:00:00,0.71991,0.72381,0.70549,0.70686
2022-03-20 09:00:00,0.70646,0.71986,0.70453,0.71021
2022-03-20 10:00:00,0.70983,0.72192,0.70191,0.70346
2022-03-20 11:00:00,0.70255,0.7161,0.696,0.70635
2022-03-20 12:00:00,0.70514,0.71004,0.68739,0.69036
2022-03-20 13:00:00,0.68995,0.71017,0.68958,0.69997
2022-03-20 14:00:00,0.69884,0.71209,0.69816,0.70748
2022-03-20 15:00:00,0.7074,0.7265,0.7,0.70118
2022-03-20 16:00:00,0.70066,0.7131,0.69837,0.70408
2022-03-20 17:00:00,0.70598,0.71,0.70223,0.70771
2022-03-20 18:00:00,0.70757,0.71833,0.70618,0.71551
2022-03-20 19:00:00,0.71802,0.77,0.71394,0.75423
2022-03-20 20:00:00,0.75611,0.78,0.73235,0.74395
2022-03-20 21:00:00,0.74293,0.81926,0.72194,0.797
2022-03-20 22:00:00,0.795,0.80255,0.76155,0.76823
2022-03-20 23:00:00,0.76894,0.78576,0.74546,0.7577
2022-03-21 00:00:00,0.75746,0.76667,0.74698,0.75793
2022-03-21 01:00:00,0.75726,0.77393,0.74009,0.74445
2022-03-21 02:00:00,0.74533,0.7624,0.74105,0.76128
2022-03-21 03:00:00,0.76285,0.779,0.75746,0.75829
2022-03-21 04:00:00,0.75921,0.77296,0.75304,0.75593
2022-03-21 05:00:00,0.75596,0.76547,0.75352,0.76
2022-03-21 06:00:00,0.76199,0.78927,0.76077,0.78468
2022-03-21 07:00:00,0.78468,0.78591,0.75608,0.76131
2022-03-21 08:00:00,0.7618,0.76289,0.7501,0.75158
2022-03-21 09:00:00,0.75095,0.75525,0.73878,0.74288
2022-03-21 10:00:00,0.74304,0.74957,0.73537,0.74957
2022-03-21 11:00:00,0.7496,0.75886,0.73734,0.73736
2022-03-21 12:00:00,0.73847,0.74524,0.73331,0.74226
2022-03-21 13:00:00,0.74332,0.74448,0.73403,0.7379
2022-03-21 14:00:00,0.73717,0.74284,0.7355,0.7423
2022-03-21 15:00:00,0.74085,0.74242,0.73603,0.73693
2022-03-21 16:00:00,0.73733,0.797,0.73586,0.76765
2022-03-21 17:00:00,0.76701,0.79583,0.75409,0.77716
2022-03-21 18:00:00,0.77715,0.7779,0.76294,0.76736
2022-03-21 19:00:00,0.76628,0.77326,0.76107,0.77047
2022-03-21 20:00:00,0.77044,0.793,0.75557,0.759
2022-03-21 21:00:00,0.7572,0.77979,0.75609,0.76784
2022-03-21 22:00:00,0.76939,0.77665,0.76439,0.76496
2022-03-21 23:00:00,0.76552,0.8029,0.76415,0.77403
2022-03-22 00:00:00,0.7754,0.79668,0.77271,0.78176
2022-03-22 01:00:00,0.78195,0.7857,0.76837,0.78289
2022-03-22 02:00:00,0.7831,0.8291,0.76886,0.77073
2022-03-22 03:00:00,0.7708,0.77157,0.7622,0.7686
2022-03-22 04:00:00,0.76986,0.77053,0.76201,0.7634
2022-03-22 05:00:00,0.7634,0.78677,0.76102,0.77134
2022-03-22 06:00:00,0.77134,0.77134,0.7603,0.7665
2022-03-22 07:00:00,0.76647,0.82,0.76647,0.81933
2022-03-22 08:00:00,0.81988,0.828,0.79653,0.80788
2022-03-22 09:00:00,0.80775,0.9277,0.8071,0.87496
2022-03-22 10:00:00,0.874,0.88435,0.83,0.84126
2022-03-22 11:00:00,0.84097,0.91062,0.83489,0.88733
2022-03-22 12:00:00,0.88573,0.88577,0.85341,0.87412
2022-03-22 13:00:00,0.87739,0.96,0.865,0.92218
2022-03-22 14:00:00,0.92198,0.97999,0.89515,0.9369
2022-03-22 15:00:00,0.93638,0.96,0.91572,0.9356
2022-03-22 16:00:00,0.937,0.94449,0.90107,0.922
2022-03-22 17:00:00,0.92068,0.92192,0.88857,0.89413
2022-03-22 18:00:00,0.89413,0.89413,0.87136,0.88369
2022-03-22 19:00:00,0.88496,0.88647,0.859,0.8602
2022-03-22 20:00:00,0.86018,0.8985,0.85002,0.89427
2022-03-22 21:00:00,0.89368,0.9286,0.8765,0.87737
2022-03-22 22:00:00,0.87737,0.92606,0.87224,0.9167
2022-03-22 23:00:00,0.91621,0.95749,0.88841,0.89451
2022-03-23 00:00:00,0.89342,0.89342,0.86572,0.87686
2022-03-23 01:00:00,0.87772,0.89658,0.87059,0.8888
2022-03-23 02:00:00,0.88988,0.92191,0.88806,0.90588
2022-03-23 03:00:00,0.90499,0.9107,0.87457,0.87694
2022-03-23 04:00:00,0.87646,0.90744,0.87192,0.89191
2022-03-23 05:00:00,0.89101,0.90488,0.87602,0.88581
2022-03-23 06:00:00,0.88581,0.88624,0.8626,0.87173
2022-03-23 07:00:00,0.87152,0.87152,0.83871,0.8528
2022-03-23 08:00:00,0.8528,0.86561,0.84065,0.84585
2022-03-23 09:00:00,0.84611,0.857,0.83754,0.83936
2022-03-23 10:00:00,0.84,0.85662,0.83689,0.85018
2022-03-23 11:00:00,0.8502,0.85843,0.84221,0.84649
2022-03-23 12:00:00,0.84653,0.84829,0.83818,0.83989
2022-03-23 13:00:00,0.84017,0.85165,0.83976,0.849
2022-03-23 14:00:00,0.849,0.85509,0.84355,0.84458
2022-03-23 15:00:00,0.84459,0.85437,0.84439,0.84833
2022-03-23 16:00:00,0.84833,0.85359,0.84099,0.84552
2022-03-23 17:00:00,0.84475,0.84592,0.839,0.8449
2022-03-23 18:00:00,0.84521,0.86089,0.84514,0.85563
2022-03-23 19:00:00,0.85386,0.86928,0.84764,0.84764
2022-03-23 20:00:00,0.84687,0.84882,0.84032,0.84104
2022-03-23 21:00:00,0.84289,0.84987,0.8405,0.84063
2022-03-23 22:00:00,0.84054,0.842,0.81026,0.81381
2022-03-23 23:00:00,0.81505,0.83339,0.81401,0.83155
2022-03-24 00:00:00,0.83236,0.84799,0.82768,0.84163
2022-03-24 01:00:00,0.84085,0.84748,0.83651,0.84432
2022-03-24 02:00:00,0.84439,0.84592,0.83973,0.84176
2022-03-24 03:00:00,0.84177,0.8418,0.83366,0.83478
2022-03-24 04:00:00,0.83474,0.85165,0.83346,0.84799
2022-03-24 05:00:00,0.84773,0.85216,0.83781,0.84668
2022-03-24 06:00:00,0.84668,0.84668,0.83608,0.84022
2022-03-24 07:00:00,0.83954,0.84242,0.82387,0.82509
2022-03-24 08:00:00,0.8251,0.83026,0.82324,0.82707
2022-03-24 09:00:00,0.82896,0.84244,0.8285,0.84244
2022-03-24 10:00:00,0.84206,0.85216,0.8364,0.8447
2022-03-24 11:00:00,0.84365,0.85104,0.84171,0.84409
2022-03-24 12:00:00,0.84448,0.85,0.83891,0.84525
2022-03-24 13:00:00,0.84458,0.84979,0.84007,0.84754
2022-03-24 14:00:00,0.84743,0.849,0.83721,0.83908
2022-03-24 15:00:00,0.83995,0.84112,0.83115,0.83725
2022-03-24 16:00:00,0.83724,0.84,0.83482,0.83894
2022-03-24 17:00:00,0.83812,0.84,0.83562,0.83861
2022-03-24 18:00:00,0.83848,0.84008,0.83189,0.83549
2022-03-24 19:00:00,0.834,0.83483,0.82478,0.82996
2022-03-24 20:00:00,0.82991,0.84472,0.82991,0.84381
2022-03-24 21:00:00,0.84488,0.85368,0.83469,0.84667
2022-03-24 22:00:00,0.84498,0.86464,0.84225,0.85921
2022-03-24 23:00:00,0.85723,0.8624,0.84444,0.84444
2022-03-25 00:00:00,0.84581,0.85509,0.84344,0.8473
2022-03-25 01:00:00,0.8487,0.85269,0.83781,0.83997
2022-03-25 02:00:00,0.83997,0.84328,0.83018,0.83081
2022-03-25 03:00:00,0.8308,0.83563,0.82001,0.83422
2022-03-25 04:00:00,0.83487,0.83878,0.83113,0.83643
2022-03-25 05:00:00,0.83643,0.83934,0.8285,0.83727
2022-03-25 06:00:00,0.83631,0.85643,0.83631,0.84432
2022-03-25 07:00:00,0.84322,0.85042,0.83971,0.84887
2022-03-25 08:00:00,0.84887,0.85059,0.84006,0.84623
2022-03-25 09:00:00,0.84607,0.85688,0.84001,0.8524
2022-03-25 10:00:00,0.85238,0.8527,0.81589,0.82
2022-03-25 11:00:00,0.82009,0.83439,0.81165,0.81296
2022-03-25 12:00:00,0.81352,0.81752,0.79,0.8014
2022-03-25 13:00:00,0.80167,0.81442,0.80167,0.81041
2022-03-25 14:00:00,0.8104,0.8104,0.79584,0.80536
2022-03-25 15:00:00,0.80417,0.80736,0.80202,0.80597
2022-03-25 16:00:00,0.80493,0.81277,0.80493,0.80885
2022-03-25 17:00:00,0.80709,0.80709,0.80274,0.80316
2022-03-25 18:00:00,0.8039,0.80409,0.794,0.79619
2022-03-25 19:00:00,0.79467,0.79713,0.78742,0.78843
2022-03-25 20:00:00,0.78855,0.79806,0.78779,0.79266
2022-03-25 21:00:00,0.79222,0.80006,0.79125,0.79518
2022-03-25 22:00:00,0.796,0.81036,0.796,0.80855
2022-03-25 23:00:00,0.80942,0.81687,0.80786,0.81687
2022-03-26 00:00:00,0.81688,0.8178,0.80575,0.8071
2022-03-26 01:00:00,0.80841,0.82305,0.80841,0.82023
2022-03-26 02:00:00,0.82023,0.83809,0.81837,0.8367
2022-03-26 03:00:00,0.83632,0.84699,0.82055,0.82154
2022-03-26 04:00:00,0.82342,0.82727,0.81646,0.81691
2022-03-26 05:00:00,0.81674,0.82194,0.81366,0.81558
2022-03-26 06:00:00,0.81558,0.81741,0.81046,0.81046
2022-03-26 07:00:00,0.81046,0.81934,0.80759,0.81253
2022-03-26 08:00:00,0.81084,0.81226,0.80601,0.8092
2022-03-26 09:00:00,0.80861,0.81048,0.80036,0.80036
2022-03-26 10:00:00,0.80153,0.81253,0.7956,0.80543
2022-03-26 11:00:00,0.80548,0.81062,0.79732,0.80678
2022-03-26 12:00:00,0.8064,0.82053,0.8064,0.81653
2022-03-26 13:00:00,0.81653,0.81775,0.81008,0.81123
2022-03-26 14:00:00,0.81137,0.8136,0.8004,0.80635
2022-03-26 15:00:00,0.80623,0.81746,0.806,0.8139
2022-03-26 16:00:00,0.81401,0.81401,0.80349,0.80895
2022-03-26 17:00:00,0.80828,0.81645,0.80828,0.81139
2022-03-26 18:00:00,0.81098,0.81486,0.81008,0.81237
2022-03-26 19:00:00,0.81281,0.8176,0.81008,0.8176
2022-03-26 20:00:00,0.81754,0.83443,0.813,0.83
2022-03-26 21:00:00,0.83056,0.84432,0.82746,0.83078
2022-03-26 22:00:00,0.83076,0.84078,0.82358,0.83647
2022-03-26 23:00:00,0.83577,0.845,0.82686,0.8393
2022-03-27 00:00:00,0.83965,0.85,0.83512,0.83803
2022-03-27 01:00:00,0.83896,0.8453,0.83576,0.84382
2022-03-27 02:00:00,0.84357,0.85184,0.835,0.85052
2022-03-27 03:00:00,0.85144,0.86968,0.84348,0.86869
2022-03-27 04:00:00,0.86827,0.86827,0.84976,0.84976
2022-03-27 05:00:00,0.84931,0.86195,0.83457,0.83704
2022-03-27 06:00:00,0.83704,0.845,0.83567,0.84238
2022-03-27 07:00:00,0.844,0.8458,0.82107,0.82111
2022-03-27 08:00:00,0.82099,0.85673,0.818,0.85486
2022-03-27 09:00:00,0.85483,0.85554,0.83613,0.84521
2022-03-27 10:00:00,0.84681,0.8534,0.837,0.84801
2022-03-27 11:00:00,0.84897,0.86999,0.84441,0.86589
2022-03-27 12:00:00,0.86593,0.92808,0.85504,0.90849
2022-03-27 13:00:00,0.90724,0.91446,0.8765,0.887
2022-03-27 14:00:00,0.88744,0.90939,0.88111,0.88713
2022-03-27 15:00:00,0.88836,0.90347,0.8826,0.89467
2022-03-27 16:00:00,0.89416,0.8955,0.88531,0.88662
2022-03-27 17:00:00,0.88662,0.91264,0.884,0.89449
2022-03-27 18:00:00,0.89458,0.90037,0.88968,0.89716
2022-03-27 19:00:00,0.89878,0.94375,0.89821,0.94117
2022-03-27 20:00:00,0.9437,0.94999,0.904,0.90875
2022-03-27 21:00:00,0.90847,0.91059,0.89959,0.90441
2022-03-27 22:00:00,0.90441,0.90441,0.88923,0.90201
2022-03-27 23:00:00,0.90182,0.90585,0.89284,0.90386
2022-03-28 00:00:00,0.90396,0.92145,0.90141,0.91204
2022-03-28 01:00:00,0.91346,0.91346,0.88487,0.89362
2022-03-28 02:00:00,0.89275,0.89843,0.88564,0.89715
2022-03-28 03:00:00,0.89649,0.89862,0.88875,0.88962
2022-03-28 04:00:00,0.88962,0.89829,0.88962,0.89121
2022-03-28 05:00:00,0.89111,0.89155,0.88,0.88958
2022-03-28 06:00:00,0.89036,0.90111,0.88905,0.89366
2022-03-28 07:00:00,0.89507,0.90913,0.89479,0.89677
2022-03-28 08:00:00,0.89756,0.901,0.89162,0.901
2022-03-28 09:00:00,0.901,0.90899,0.88465,0.90594
2022-03-28 10:00:00,0.90705,0.92021,0.89643,0.9119
2022-03-28 11:00:00,0.91248,0.91735,0.89342,0.89953
2022-03-28 12:00:00,0.90004,0.90901,0.88606,0.90761
2022-03-28 13:00:00,0.9063,0.91771,0.90177,0.91272
2022-03-28 14:00:00,0.91276,0.9171,0.90124,0.90602
2022-03-28 15:00:00,0.9056,0.915,0.9056,0.91344
2022-03-28 16:00:00,0.91202,0.91812,0.89346,0.89457
2022-03-28 17:00:00,0.893,0.9002,0.88148,0.88764
2022-03-28 18:00:00,0.88335,0.88629,0.84874,0.85363
2022-03-28 19:00:00,0.85299,0.88,0.85299,0.87619
2022-03-28 20:00:00,0.877,0.88838,0.87364,0.88489
2022-03-28 21:00:00,0.88568,0.88761,0.86506,0.86586
2022-03-28 22:00:00,0.86612,0.86816,0.86041,0.86669
2022-03-28 23:00:00,0.86692,0.87623,0.86007,0.87251
2022-03-29 00:00:00,0.87398,0.88489,0.8738,0.88489
2022-03-29 01:00:00,0.88399,0.89968,0.88368,0.89421
2022-03-29 02:00:00,0.89321,0.89388,0.87356,0.88424
2022-03-29 03:00:00,0.88444,0.90756,0.88299,0.90467
2022-03-29 04:00:00,0.90605,0.9134,0.89826,0.89971
2022-03-29 05:00:00,0.8992,0.93604,0.897,0.91523
2022-03-29 06:00:00,0.91581,0.91634,0.90421,0.91424
2022-03-29 07:00:00,0.91409,0.91964,0.90892,0.91226
2022-03-29 08:00:00,0.91246,0.91246,0.89046,0.89457
2022-03-29 09:00:00,0.89416,0.90261,0.89181,0.89889
2022-03-29 10:00:00,0.89885,0.90897,0.87114,0.87594
2022-03-29 11:00:00,0.87766,0.87889,0.85814,0.86953
2022-03-29 12:00:00,0.86872,0.86966,0.85335,0.86628
2022-03-29 13:00:00,0.86628,0.87127,0.86249,0.86964
2022-03-29 14:00:00,0.87063,0.88872,0.869,0.88471
2022-03-29 15:00:00,0.88409,0.9,0.86257,0.87768
2022-03-29 16:00:00,0.87768,0.88257,0.85969,0.85987
2022-03-29 17:00:00,0.85981,0.90428,0.85002,0.8683
2022-03-29 18:00:00,0.86817,0.88318,0.86291,0.87734
2022-03-29 19:00:00,0.87768,1.0499,0.8727,1.00347
2022-03-29 20:00:00,1.00329,1.01699,0.92585,0.94124
2022-03-29 21:00:00,0.94044,0.99044,0.93719,0.97182
2022-03-29 22:00:00,0.9705,0.97999,0.95184,0.96736
2022-03-29 23:00:00,0.97075,1.02678,0.965,0.99897
2022-03-30 00:00:00,0.99847,1.02269,0.98113,0.98279
2022-03-30 01:00:00,0.982,0.98853,0.95026,0.95271
2022-03-30 02:00:00,0.95252,0.96712,0.94189,0.94397
2022-03-30 03:00:00,0.943,0.96826,0.93272,0.96309
2022-03-30 04:00:00,0.96262,1.03451,0.93958,1.01348
2022-03-30 05:00:00,1.01234,1.0977,0.99624,1.08355
2022-03-30 06:00:00,1.08606,1.132,1.05995,1.08675
2022-03-30 07:00:00,1.08443,1.21884,1.06,1.18518
2022-03-30 08:00:00,1.18358,1.18926,1.08,1.10617
2022-03-30 09:00:00,1.10487,1.13999,1.0838,1.08765
2022-03-30 10:00:00,1.08872,1.151,1.06238,1.10015
2022-03-30 11:00:00,1.09939,1.125,1.07,1.08641
2022-03-30 12:00:00,1.08838,1.17771,1.08224,1.14184
2022-03-30 13:00:00,1.14127,1.163,1.0987,1.14019
2022-03-30 14:00:00,1.1384,1.265,1.11301,1.21105
2022-03-30 15:00:00,1.211,1.28685,1.17164,1.23605
2022-03-30 16:00:00,1.23897,1.28064,1.21214,1.24213
2022-03-30 17:00:00,1.24409,1.24409,1.1821,1.19794
2022-03-30 18:00:00,1.19794,1.225,1.15876,1.16258
2022-03-30 19:00:00,1.16449,1.20566,1.11423,1.12301
2022-03-30 20:00:00,1.12249,1.13661,1.09881,1.11809
2022-03-30 21:00:00,1.11764,1.13544,1.07737,1.08849
2022-03-30 22:00:00,1.08975,1.12661,1.06874,1.10478
2022-03-30 23:00:00,1.10323,1.12824,1.09516,1.10276
2022-03-31 00:00:00,1.10169,1.12478,1.08054,1.1171
2022-03-31 01:00:00,1.11672,1.12686,1.10381,1.10604
2022-03-31 02:00:00,1.10768,1.24342,1.09164,1.17817
2022-03-31 03:00:00,1.17902,1.22387,1.14483,1.15141
2022-03-31 04:00:00,1.15275,1.24,1.12703,1.16581
2022-03-31 05:00:00,1.16754,1.18895,1.1507,1.15589
2022-03-31 06:00:00,1.156,1.175,1.14304,1.1584
2022-03-31 07:00:00,1.15916,1.16915,1.13001,1.15481
2022-03-31 08:00:00,1.15421,1.16709,1.12,1.12188
2022-03-31 09:00:00,1.12255,1.12512,1.05,1.09563
2022-03-31 10:00:00,1.09506,1.09601,1.04001,1.05411
2022-03-31 11:00:00,1.05276,1.06817,0.98006,1.00228
2022-03-31 12:00:00,1.00446,1.04179,0.99805,1.01655
2022-03-31 13:00:00,1.01711,1.03283,1.00086,1.01507
2022-03-31 14:00:00,1.01507,1.02808,1.005,1.025
2022-03-31 15:00:00,1.0267,1.045,1.01221,1.03901
2022-03-31 16:00:00,1.03958,1.065,1.028,1.05254
2022-03-31 17:00:00,1.05151,1.05454,1.03187,1.04592
2022-03-31 18:00:00,1.04489,1.04489,1.015,1.02715
2022-03-31 19:00:00,1.0286,1.0584,1.02241,1.04167
2022-03-31 20:00:00,1.04167,1.04244,1.02326,1.02745
2022-03-31 21:00:00,1.02745,1.0284,0.93761,0.97047
2022-03-31 22:00:00,0.97117,0.99072,0.9557,0.9775
2022-03-31 23:00:00,0.97885,1.02939,0.97885,1.0103
2022-04-01 00:00:00,1.01034,1.0302,0.99488,1.00709
2022-04-01 01:00:00,1.00768,1.02494,0.9952,1.01786
2022-04-01 02:00:00,1.01686,1.04602,1.00584,1.04496
2022-04-01 03:00:00,1.04567,1.07792,1.03353,1.0563
2022-04-01 04:00:00,1.05625,1.06174,1.02084,1.04074
2022-04-01 05:00:00,1.04121,1.072,1.03903,1.06148
2022-04-01 06:00:00,1.06328,1.06432,1.01739,1.02271
2022-04-01 07:00:00,1.02211,1.04396,1.00801,1.03898
2022-04-01 08:00:00,1.03898,1.07046,1.03675,1.05064
2022-04-01 09:00:00,1.0499,1.15,1.047,1.13249
2022-04-01 10:00:00,1.13249,1.1475,1.10255,1.14571
2022-04-01 11:00:00,1.14571,1.1475,1.10492,1.10492
2022-04-01 12:00:00,1.10617,1.1475,1.10327,1.11285
2022-04-01 13:00:00,1.11391,1.12599,1.10442,1.10773
2022-04-01 14:00:00,1.10955,1.12085,1.08826,1.09932
2022-04-01 15:00:00,1.09768,1.09768,1.07194,1.08267
2022-04-01 16:00:00,1.08355,1.08607,1.05724,1.0675
2022-04-01 17:00:00,1.0675,1.08325,1.05697,1.06232
2022-04-01 18:00:00,1.06371,1.07724,1.05998,1.07643
2022-04-01 19:00:00,1.076,1.14272,1.06752,1.12281
2022-04-01 20:00:00,1.12281,1.15477,1.11081,1.11821
2022-04-01 21:00:00,1.11652,1.17655,1.11409,1.162
2022-04-01 22:00:00,1.16126,1.16358,1.11898,1.14147
2022-04-01 23:00:00,1.1402,1.1477,1.12687,1.12882
2022-04-02 00:00:00,1.12938,1.14968,1.12309,1.13314
2022-04-02 01:00:00,1.13331,1.13494,1.11226,1.1198
2022-04-02 02:00:00,1.11914,1.18965,1.111,1.17627
2022-04-02 03:00:00,1.17699,1.25506,1.16008,1.20109
2022-04-02 04:00:00,1.20062,1.21813,1.18164,1.2002
2022-04-02 05:00:00,1.19958,1.2023,1.167,1.2023
2022-04-02 06:00:00,1.2,1.20618,1.17288,1.17644
2022-04-02 07:00:00,1.17501,1.20143,1.1552,1.17024
2022-04-02 08:00:00,1.16805,1.18576,1.14135,1.146
2022-04-02 09:00:00,1.14629,1.17758,1.13037,1.14745
2022-04-02 10:00:00,1.14858,1.16895,1.09717,1.11365
2022-04-02 11:00:00,1.11466,1.13816,1.11417,1.12782
2022-04-02 12:00:00,1.128,1.16259,1.12546,1.14004
2022-04-02 13:00:00,1.13929,1.15753,1.10936,1.11331
2022-04-02 14:00:00,1.11332,1.14207,1.11244,1.13734
2022-04-02 15:00:00,1.13734,1.14933,1.12079,1.12746
2022-04-02 16:00:00,1.1274,1.1355,1.11361,1.13201
2022-04-02 17:00:00,1.13198,1.14249,1.12541,1.14135
2022-04-02 18:00:00,1.14216,1.14217,1.08755,1.09499
2022-04-02 19:00:00,1.09313,1.115,1.0927,1.11095
2022-04-02 20:00:00,1.11009,1.11212,1.0721,1.09318
2022-04-02 21:00:00,1.09181,1.11893,1.0895,1.116
2022-04-02 22:00:00,1.11489,1.13495,1.11131,1.12216
2022-04-02 23:00:00,1.12127,1.15301,1.11457,1.14672
2022-04-03 00:00:00,1.14714,1.17923,1.14488,1.1565
2022-04-03 01:00:00,1.15851,1.19607,1.15709,1.17205
2022-04-03 02:00:00,1.17443,1.17443,1.14823,1.15494
2022-04-03 03:00:00,1.15543,1.18563,1.138,1.138
2022-04-03 04:00:00,1.1428,1.16074,1.136,1.1449
2022-04-03 05:00:00,1.14699,1.1508,1.13233,1.14203
2022-04-03 06:00:00,1.14144,1.14986,1.1251,1.14527
2022-04-03 07:00:00,1.14527,1.17424,1.13724,1.16948
2022-04-03 08:00:00,1.17,1.175,1.15386,1.15709
2022-04-03 09:00:00,1.15709,1.19451,1.14862,1.18508
2022-04-03 10:00:00,1.18537,1.23653,1.1816,1.18671
2022-04-03 11:00:00,1.18616,1.19089,1.15813,1.17787
2022-04-03 12:00:00,1.17824,1.18994,1.16286,1.16553
2022-04-03 13:00:00,1.16553,1.17856,1.15237,1.15949
2022-04-03 14:00:00,1.15853,1.16663,1.15278,1.16267
2022-04-03 15:00:00,1.16276,1.16997,1.15196,1.162
2022-04-03 16:00:00,1.16053,1.16656,1.15323,1.16656
