datetime,USDTEUR_open,USDTEUR_high,USDTEUR_low,USDTEUR_close
2022-01-24 14:00:00,0.8857,0.8866,0.8852,0.886
2022-01-24 15:00:00,0.886,0.8865,0.8839,0.8852
2022-01-24 16:00:00,0.8852,0.886,0.8846,0.8854
2022-01-24 17:00:00,0.8854,0.886,0.8838,0.884
2022-01-24 18:00:00,0.884,0.8842,0.8831,0.8837
2022-01-24 19:00:00,0.8837,0.8846,0.8834,0.8844
2022-01-24 20:00:00,0.8845,0.8846,0.8818,0.8843
2022-01-24 21:00:00,0.8843,0.8845,0.8832,0.8841
2022-01-24 22:00:00,0.884,0.8842,0.8833,0.8837
2022-01-24 23:00:00,0.8836,0.8841,0.8833,0.8839
2022-01-25 00:00:00,0.8838,0.8842,0.8836,0.8841
2022-01-25 01:00:00,0.8841,0.8842,0.8836,0.8839
2022-01-25 02:00:00,0.8839,0.8845,0.8837,0.8845
2022-01-25 03:00:00,0.8845,0.8848,0.8844,0.8846
2022-01-25 04:00:00,0.8847,0.8849,0.8844,0.8848
2022-01-25 05:00:00,0.8846,0.8848,0.8845,0.8846
2022-01-25 06:00:00,0.8846,0.885,0.8845,0.8848
2022-01-25 07:00:00,0.8849,0.8854,0.8842,0.8854
2022-01-25 08:00:00,0.8854,0.8863,0.8845,0.8859
2022-01-25 09:00:00,0.8859,0.8874,0.8857,0.8873
2022-01-25 10:00:00,0.8872,0.8882,0.887,0.8877
2022-01-25 11:00:00,0.8877,0.889,0.8876,0.8888
2022-01-25 12:00:00,0.8888,0.889,0.8881,0.8884
2022-01-25 13:00:00,0.8884,0.8887,0.8878,0.8884
2022-01-25 14:00:00,0.8884,0.8892,0.8877,0.8878
2022-01-25 15:00:00,0.8878,0.8892,0.8876,0.8883
2022-01-25 16:00:00,0.888,0.8884,0.8874,0.8877
2022-01-25 17:00:00,0.8878,0.8879,0.8874,0.8875
2022-01-25 18:00:00,0.8874,0.8875,0.8869,0.8871
2022-01-25 19:00:00,0.8871,0.8874,0.8863,0.8863
2022-01-25 20:00:00,0.8863,0.8867,0.8857,0.8859
2022-01-25 21:00:00,0.8859,0.8859,0.8855,0.8857
2022-01-25 22:00:00,0.8857,0.8864,0.8856,0.8858
2022-01-25 23:00:00,0.8858,0.8862,0.8857,0.886
2022-01-26 00:00:00,0.8861,0.8861,0.8855,0.8858
2022-01-26 01:00:00,0.8858,0.8858,0.8854,0.8856
2022-01-26 02:00:00,0.8856,0.8857,0.8851,0.8854
2022-01-26 03:00:00,0.8855,0.8857,0.8852,0.8855
2022-01-26 04:00:00,0.8855,0.8858,0.8854,0.8857
2022-01-26 05:00:00,0.8857,0.8858,0.8855,0.8857
2022-01-26 06:00:00,0.8857,0.8864,0.8855,0.8864
2022-01-26 07:00:00,0.8864,0.8869,0.8862,0.8867
2022-01-26 08:00:00,0.8866,0.8872,0.8861,0.8869
2022-01-26 09:00:00,0.8869,0.888,0.8867,0.8876
2022-01-26 10:00:00,0.8877,0.8882,0.8874,0.8879
2022-01-26 11:00:00,0.8879,0.888,0.8874,0.888
2022-01-26 12:00:00,0.888,0.8885,0.8879,0.8883
2022-01-26 13:00:00,0.8884,0.8885,0.8878,0.8881
2022-01-26 14:00:00,0.8882,0.8882,0.8872,0.8878
2022-01-26 15:00:00,0.8878,0.8881,0.8873,0.8874
2022-01-26 16:00:00,0.8874,0.888,0.8871,0.8878
2022-01-26 17:00:00,0.8878,0.888,0.8871,0.8873
2022-01-26 18:00:00,0.8871,0.8873,0.8862,0.887
2022-01-26 19:00:00,0.887,0.8901,0.8861,0.8894
2022-01-26 20:00:00,0.8896,0.8907,0.8891,0.8903
2022-01-26 21:00:00,0.8903,0.8912,0.89,0.8901
2022-01-26 22:00:00,0.8901,0.8909,0.8898,0.8908
2022-01-26 23:00:00,0.8907,0.8913,0.8906,0.8906
2022-01-27 00:00:00,0.8907,0.8915,0.8905,0.8912
2022-01-27 01:00:00,0.8911,0.8916,0.8908,0.8909
2022-01-27 02:00:00,0.8909,0.8915,0.8908,0.8912
2022-01-27 03:00:00,0.8912,0.8919,0.8911,0.8915
2022-01-27 04:00:00,0.8915,0.892,0.8913,0.892
2022-01-27 05:00:00,0.8918,0.8925,0.8914,0.8921
2022-01-27 06:00:00,0.8921,0.8925,0.892,0.8923
2022-01-27 07:00:00,0.8923,0.8938,0.8922,0.8938
2022-01-27 08:00:00,0.8938,0.8961,0.8933,0.8936
2022-01-27 09:00:00,0.8936,0.8943,0.8934,0.894
2022-01-27 10:00:00,0.8941,0.8946,0.8935,0.8945
2022-01-27 11:00:00,0.8946,0.8972,0.8944,0.897
2022-01-27 12:00:00,0.8969,0.8972,0.8962,0.8971
2022-01-27 13:00:00,0.8971,0.8985,0.8962,0.8976
2022-01-27 14:00:00,0.8976,0.8978,0.896,0.8969
2022-01-27 15:00:00,0.8969,0.8989,0.8967,0.8978
2022-01-27 16:00:00,0.8979,0.8981,0.8968,0.8981
2022-01-27 17:00:00,0.8981,0.8984,0.8974,0.8981
2022-01-27 18:00:00,0.8981,0.8984,0.8977,0.8977
2022-01-27 19:00:00,0.898,0.8986,0.8976,0.898
2022-01-27 20:00:00,0.8983,0.8984,0.8971,0.8979
2022-01-27 21:00:00,0.898,0.8981,0.8974,0.8978
2022-01-27 22:00:00,0.8979,0.8983,0.8976,0.898
2022-01-27 23:00:00,0.8981,0.8982,0.8978,0.898
2022-01-28 00:00:00,0.8979,0.8985,0.8978,0.8978
2022-01-28 01:00:00,0.8978,0.8981,0.8962,0.8978
2022-01-28 02:00:00,0.8979,0.8981,0.8976,0.8976
2022-01-28 03:00:00,0.8976,0.8976,0.897,0.8974
2022-01-28 04:00:00,0.8973,0.8977,0.8973,0.8975
2022-01-28 05:00:00,0.8975,0.8976,0.8972,0.8974
2022-01-28 06:00:00,0.8974,0.8978,0.8968,0.8977
2022-01-28 07:00:00,0.8978,0.8994,0.8977,0.8988
2022-01-28 08:00:00,0.8989,0.8998,0.8986,0.8987
2022-01-28 09:00:00,0.8987,0.9,0.8984,0.8991
2022-01-28 10:00:00,0.8991,0.8997,0.8983,0.8992
2022-01-28 11:00:00,0.8993,0.8997,0.8991,0.8992
2022-01-28 12:00:00,0.8992,0.8995,0.8986,0.8994
2022-01-28 13:00:00,0.8994,0.8995,0.8968,0.897
2022-01-28 14:00:00,0.8969,0.8982,0.8964,0.897
2022-01-28 15:00:00,0.897,0.8985,0.8966,0.8969
2022-01-28 16:00:00,0.8968,0.8975,0.8962,0.897
2022-01-28 17:00:00,0.8969,0.8972,0.8958,0.8972
2022-01-28 18:00:00,0.8971,0.8976,0.8971,0.8974
2022-01-28 19:00:00,0.8974,0.8979,0.8973,0.8976
2022-01-28 20:00:00,0.8977,0.8982,0.8976,0.8976
2022-01-28 21:00:00,0.8976,0.8982,0.8976,0.8977
2022-01-28 22:00:00,0.8976,0.898,0.8972,0.8974
2022-01-28 23:00:00,0.8974,0.8977,0.8974,0.8975
2022-01-29 00:00:00,0.8974,0.8976,0.897,0.8975
2022-01-29 01:00:00,0.8975,0.898,0.8972,0.8978
2022-01-29 02:00:00,0.8978,0.8984,0.8978,0.8984
2022-01-29 03:00:00,0.8984,0.8988,0.8984,0.8986
2022-01-29 04:00:00,0.8986,0.899,0.8986,0.8989
2022-01-29 05:00:00,0.8989,0.8991,0.8984,0.8991
2022-01-29 06:00:00,0.8991,0.8998,0.899,0.8995
2022-01-29 07:00:00,0.8996,0.8998,0.8995,0.8998
2022-01-29 08:00:00,0.8998,0.9,0.8997,0.8999
2022-01-29 09:00:00,0.8999,0.8999,0.8992,0.8996
2022-01-29 10:00:00,0.8996,0.8997,0.8993,0.8997
2022-01-29 11:00:00,0.8996,0.8998,0.8992,0.8992
2022-01-29 12:00:00,0.8992,0.8994,0.8988,0.8991
2022-01-29 13:00:00,0.8992,0.8994,0.8988,0.8991
2022-01-29 14:00:00,0.8991,0.8994,0.8988,0.8989
2022-01-29 15:00:00,0.8989,0.8995,0.8988,0.899
2022-01-29 16:00:00,0.8994,0.8994,0.8988,0.8988
2022-01-29 17:00:00,0.899,0.8993,0.8987,0.8992
2022-01-29 18:00:00,0.8993,0.8993,0.8988,0.8989
2022-01-29 19:00:00,0.8989,0.8992,0.8988,0.8991
2022-01-29 20:00:00,0.899,0.8991,0.8981,0.8985
2022-01-29 21:00:00,0.8984,0.8989,0.8982,0.8988
2022-01-29 22:00:00,0.8987,0.8988,0.8983,0.8985
2022-01-29 23:00:00,0.8985,0.8988,0.8984,0.8987
2022-01-30 00:00:00,0.8988,0.899,0.8984,0.8987
2022-01-30 01:00:00,0.8988,0.8992,0.8988,0.8991
2022-01-30 02:00:00,0.8992,0.8992,0.8988,0.8991
2022-01-30 03:00:00,0.8991,0.8993,0.899,0.899
2022-01-30 04:00:00,0.8991,0.8992,0.8988,0.8991
2022-01-30 05:00:00,0.8991,0.8991,0.8987,0.8989
2022-01-30 06:00:00,0.899,0.899,0.8986,0.8987
2022-01-30 07:00:00,0.8988,0.8992,0.8987,0.8991
2022-01-30 08:00:00,0.8991,0.8992,0.8989,0.8991
2022-01-30 09:00:00,0.8991,0.8992,0.8988,0.899
2022-01-30 10:00:00,0.8989,0.899,0.8986,0.8988
2022-01-30 11:00:00,0.8987,0.899,0.8983,0.8986
2022-01-30 12:00:00,0.8986,0.8988,0.8984,0.8986
2022-01-30 13:00:00,0.8986,0.8989,0.8984,0.8985
2022-01-30 14:00:00,0.8985,0.8988,0.8984,0.8984
2022-01-30 15:00:00,0.8984,0.8988,0.8984,0.8987
2022-01-30 16:00:00,0.8987,0.8989,0.8985,0.8986
2022-01-30 17:00:00,0.8986,0.8988,0.8983,0.8985
2022-01-30 18:00:00,0.8984,0.8987,0.8983,0.8983
2022-01-30 19:00:00,0.8986,0.8987,0.8981,0.8984
2022-01-30 20:00:00,0.8983,0.8985,0.898,0.8985
2022-01-30 21:00:00,0.8984,0.8985,0.8979,0.8982
2022-01-30 22:00:00,0.8982,0.8982,0.8976,0.898
2022-01-30 23:00:00,0.8981,0.8984,0.8974,0.8974
2022-01-31 00:00:00,0.8975,0.8977,0.897,0.8977
2022-01-31 01:00:00,0.8977,0.8978,0.8968,0.8968
2022-01-31 02:00:00,0.8968,0.897,0.8965,0.8966
2022-01-31 03:00:00,0.8966,0.8968,0.8964,0.8966
2022-01-31 04:00:00,0.8965,0.8967,0.8963,0.8965
2022-01-31 05:00:00,0.8965,0.8967,0.896,0.8964
2022-01-31 06:00:00,0.8963,0.8965,0.8961,0.8964
2022-01-31 07:00:00,0.8963,0.8968,0.8961,0.8961
2022-01-31 08:00:00,0.8961,0.8965,0.8951,0.8956
2022-01-31 09:00:00,0.8957,0.8962,0.8953,0.8954
2022-01-31 10:00:00,0.8955,0.8962,0.8949,0.8961
2022-01-31 11:00:00,0.8961,0.8973,0.8961,0.8967
2022-01-31 12:00:00,0.8967,0.8977,0.8965,0.8967
2022-01-31 13:00:00,0.8967,0.8969,0.8942,0.8942
2022-01-31 14:00:00,0.8942,0.8948,0.8938,0.8943
2022-01-31 15:00:00,0.8944,0.895,0.8925,0.8929
2022-01-31 16:00:00,0.8929,0.8936,0.8924,0.8929
2022-01-31 17:00:00,0.8929,0.8929,0.8919,0.892
2022-01-31 18:00:00,0.892,0.8922,0.8907,0.8908
2022-01-31 19:00:00,0.8909,0.891,0.887,0.89
2022-01-31 20:00:00,0.8899,0.8908,0.8898,0.8908
2022-01-31 21:00:00,0.8907,0.8912,0.8905,0.8908
2022-01-31 22:00:00,0.8908,0.8914,0.8906,0.8909
2022-01-31 23:00:00,0.8909,0.8912,0.8907,0.8911
2022-02-01 00:00:00,0.891,0.8918,0.8909,0.8917
2022-02-01 01:00:00,0.8917,0.8918,0.8915,0.8917
2022-02-01 02:00:00,0.8916,0.8917,0.891,0.8911
2022-02-01 03:00:00,0.891,0.8914,0.8907,0.8908
2022-02-01 04:00:00,0.8909,0.8909,0.8902,0.8903
2022-02-01 05:00:00,0.8902,0.8906,0.89,0.8903
2022-02-01 06:00:00,0.8903,0.8909,0.8901,0.8908
2022-02-01 07:00:00,0.8908,0.8908,0.8884,0.8884
2022-02-01 08:00:00,0.8886,0.8901,0.8883,0.8891
2022-02-01 09:00:00,0.8893,0.8895,0.8883,0.8887
2022-02-01 10:00:00,0.8887,0.889,0.8883,0.8886
2022-02-01 11:00:00,0.8886,0.8892,0.8876,0.888
2022-02-01 12:00:00,0.8878,0.8893,0.8877,0.8889
2022-02-01 13:00:00,0.889,0.8893,0.8886,0.8888
2022-02-01 14:00:00,0.8889,0.889,0.888,0.8884
2022-02-01 15:00:00,0.8886,0.8896,0.8874,0.8896
2022-02-01 16:00:00,0.8896,0.8908,0.889,0.8905
2022-02-01 17:00:00,0.8905,0.8906,0.8899,0.8902
2022-02-01 18:00:00,0.8902,0.8903,0.8897,0.8901
2022-02-01 19:00:00,0.8901,0.8903,0.8893,0.8894
2022-02-01 20:00:00,0.8895,0.8896,0.8883,0.8885
2022-02-01 21:00:00,0.8885,0.8888,0.8881,0.8882
2022-02-01 22:00:00,0.8882,0.8885,0.8879,0.888
2022-02-01 23:00:00,0.8881,0.8883,0.8877,0.8879
2022-02-02 00:00:00,0.8879,0.8882,0.8877,0.8879
2022-02-02 01:00:00,0.8879,0.888,0.8875,0.8877
2022-02-02 02:00:00,0.8877,0.8877,0.8874,0.8875
2022-02-02 03:00:00,0.8874,0.8879,0.8874,0.8878
2022-02-02 04:00:00,0.8879,0.8879,0.8876,0.8876
2022-02-02 05:00:00,0.8876,0.888,0.8876,0.888
2022-02-02 06:00:00,0.8879,0.8885,0.8878,0.8884
2022-02-02 07:00:00,0.8882,0.8884,0.8872,0.8873
2022-02-02 08:00:00,0.8873,0.8874,0.8862,0.8866
2022-02-02 09:00:00,0.8864,0.888,0.8863,0.8864
2022-02-02 10:00:00,0.8863,0.8866,0.8849,0.8852
2022-02-02 11:00:00,0.8852,0.8853,0.8845,0.8847
2022-02-02 12:00:00,0.8846,0.8848,0.8837,0.884
2022-02-02 13:00:00,0.8841,0.8848,0.8837,0.8847
2022-02-02 14:00:00,0.8848,0.8856,0.8842,0.8852
2022-02-02 15:00:00,0.8853,0.8866,0.8848,0.8858
2022-02-02 16:00:00,0.8861,0.8862,0.8856,0.8859
2022-02-02 17:00:00,0.8858,0.886,0.885,0.8853
2022-02-02 18:00:00,0.8851,0.8856,0.8846,0.8853
2022-02-02 19:00:00,0.8853,0.8855,0.8833,0.8852
2022-02-02 20:00:00,0.8852,0.8857,0.8826,0.8857
2022-02-02 21:00:00,0.8857,0.8858,0.885,0.8855
2022-02-02 22:00:00,0.8856,0.8856,0.8851,0.8856
2022-02-02 23:00:00,0.8856,0.8858,0.8853,0.8857
2022-02-03 00:00:00,0.8857,0.8862,0.8856,0.886
2022-02-03 01:00:00,0.8861,0.8863,0.8858,0.8859
2022-02-03 02:00:00,0.8859,0.8859,0.8853,0.8859
2022-02-03 03:00:00,0.8858,0.886,0.8848,0.8849
2022-02-03 04:00:00,0.885,0.8858,0.8848,0.8858
2022-02-03 05:00:00,0.8858,0.8859,0.8854,0.8858
2022-02-03 06:00:00,0.8858,0.8864,0.8857,0.8862
2022-02-03 07:00:00,0.8862,0.8868,0.886,0.8861
2022-02-03 08:00:00,0.8861,0.8864,0.8856,0.8862
2022-02-03 09:00:00,0.8862,0.8867,0.886,0.8866
2022-02-03 10:00:00,0.8867,0.8874,0.8864,0.8871
2022-02-03 11:00:00,0.8869,0.8875,0.8868,0.8871
2022-02-03 12:00:00,0.8872,0.8876,0.8858,0.8864
2022-02-03 13:00:00,0.8862,0.8869,0.881,0.881
2022-02-03 14:00:00,0.881,0.881,0.8773,0.8784
2022-02-03 15:00:00,0.8784,0.8786,0.8765,0.877
2022-02-03 16:00:00,0.8771,0.8772,0.8746,0.8759
2022-02-03 17:00:00,0.8762,0.8765,0.8746,0.8748
2022-02-03 18:00:00,0.8747,0.8759,0.8746,0.8751
2022-02-03 19:00:00,0.875,0.8756,0.8743,0.8756
2022-02-03 20:00:00,0.8756,0.8758,0.8752,0.8757
2022-02-03 21:00:00,0.8757,0.8757,0.8747,0.875
2022-02-03 22:00:00,0.8751,0.8754,0.8748,0.8753
2022-02-03 23:00:00,0.8752,0.8754,0.8746,0.8751
2022-02-04 00:00:00,0.8751,0.8753,0.8745,0.8745
2022-02-04 01:00:00,0.8745,0.8746,0.874,0.8741
2022-02-04 02:00:00,0.8741,0.8742,0.8733,0.8734
2022-02-04 03:00:00,0.8733,0.8735,0.8729,0.8733
2022-02-04 04:00:00,0.8733,0.8735,0.8726,0.8729
2022-02-04 05:00:00,0.873,0.8736,0.8729,0.8736
2022-02-04 06:00:00,0.8735,0.874,0.8733,0.8739
2022-02-04 07:00:00,0.8739,0.8742,0.873,0.8731
2022-02-04 08:00:00,0.8731,0.8746,0.873,0.8737
2022-02-04 09:00:00,0.8737,0.8744,0.8734,0.8735
2022-02-04 10:00:00,0.8735,0.8737,0.8725,0.8733
2022-02-04 11:00:00,0.8736,0.8736,0.8719,0.872
2022-02-04 12:00:00,0.8721,0.8728,0.872,0.8728
2022-02-04 13:00:00,0.8728,0.8758,0.8728,0.8753
2022-02-04 14:00:00,0.8753,0.8762,0.874,0.8762
2022-02-04 15:00:00,0.8763,0.8768,0.8744,0.8745
2022-02-04 16:00:00,0.8744,0.8747,0.8736,0.8739
2022-02-04 17:00:00,0.8739,0.874,0.8728,0.8738
2022-02-04 18:00:00,0.8737,0.8739,0.8732,0.8738
2022-02-04 19:00:00,0.8736,0.8745,0.8734,0.8741
2022-02-04 20:00:00,0.8742,0.8743,0.8734,0.8737
2022-02-04 21:00:00,0.8738,0.8742,0.8734,0.8742
2022-02-04 22:00:00,0.8738,0.8745,0.8738,0.8741
2022-02-04 23:00:00,0.874,0.8744,0.8735,0.8739
2022-02-05 00:00:00,0.8739,0.8743,0.8737,0.8743
2022-02-05 01:00:00,0.8742,0.8744,0.874,0.874
2022-02-05 02:00:00,0.8741,0.8742,0.8738,0.8739
2022-02-05 03:00:00,0.8739,0.8742,0.8736,0.8739
2022-02-05 04:00:00,0.8739,0.8743,0.8736,0.874
2022-02-05 05:00:00,0.874,0.8742,0.8737,0.8741
2022-02-05 06:00:00,0.8741,0.8747,0.8738,0.8745
2022-02-05 07:00:00,0.8744,0.8748,0.8741,0.8743
2022-02-05 08:00:00,0.8744,0.875,0.8743,0.875
2022-02-05 09:00:00,0.8749,0.8752,0.8748,0.8749
2022-02-05 10:00:00,0.8751,0.8752,0.8716,0.8744
2022-02-05 11:00:00,0.8743,0.875,0.8739,0.8746
2022-02-05 12:00:00,0.8746,0.8751,0.8746,0.8747
2022-02-05 13:00:00,0.8749,0.875,0.8743,0.8749
2022-02-05 14:00:00,0.8748,0.8752,0.8747,0.8748
2022-02-05 15:00:00,0.8749,0.8753,0.8746,0.8752
2022-02-05 16:00:00,0.8752,0.8753,0.8744,0.8746
2022-02-05 17:00:00,0.8746,0.8748,0.8734,0.8742
2022-02-05 18:00:00,0.8742,0.8744,0.874,0.8742
2022-02-05 19:00:00,0.8742,0.8744,0.8739,0.8741
2022-02-05 20:00:00,0.8741,0.8743,0.8739,0.8742
2022-02-05 21:00:00,0.8743,0.8746,0.874,0.8745
2022-02-05 22:00:00,0.8745,0.8746,0.8743,0.8746
2022-02-05 23:00:00,0.8744,0.8748,0.8744,0.8747
2022-02-06 00:00:00,0.8747,0.8748,0.874,0.8741
2022-02-06 01:00:00,0.8741,0.8743,0.874,0.8742
2022-02-06 02:00:00,0.8743,0.8744,0.874,0.8743
2022-02-06 03:00:00,0.8743,0.8744,0.8742,0.8743
2022-02-06 04:00:00,0.8744,0.8747,0.8742,0.8745
2022-02-06 05:00:00,0.8746,0.8747,0.8744,0.8744
2022-02-06 06:00:00,0.8744,0.8747,0.8744,0.8746
2022-02-06 07:00:00,0.8747,0.8747,0.8744,0.8745
2022-02-06 08:00:00,0.8745,0.8746,0.8743,0.8745
2022-02-06 09:00:00,0.8744,0.8749,0.8744,0.8749
2022-02-06 10:00:00,0.8749,0.8751,0.8746,0.8748
2022-02-06 11:00:00,0.8748,0.8752,0.8747,0.875
2022-02-06 12:00:00,0.875,0.8752,0.8748,0.8748
2022-02-06 13:00:00,0.8751,0.8752,0.8747,0.8751
2022-02-06 14:00:00,0.8751,0.8754,0.8748,0.8752
2022-02-06 15:00:00,0.8753,0.8753,0.8747,0.8748
2022-02-06 16:00:00,0.8751,0.8751,0.8746,0.8748
2022-02-06 17:00:00,0.8747,0.875,0.8747,0.8748
2022-02-06 18:00:00,0.8748,0.875,0.8745,0.8746
2022-02-06 19:00:00,0.8747,0.875,0.8746,0.8746
2022-02-06 20:00:00,0.8749,0.8749,0.8741,0.8742
2022-02-06 21:00:00,0.8744,0.8744,0.8734,0.8736
2022-02-06 22:00:00,0.8736,0.8737,0.8731,0.8734
2022-02-06 23:00:00,0.8734,0.8739,0.8732,0.8736
2022-02-07 00:00:00,0.8737,0.8739,0.8735,0.8737
2022-02-07 01:00:00,0.8738,0.8749,0.8737,0.8746
2022-02-07 02:00:00,0.8747,0.8758,0.8746,0.8755
2022-02-07 03:00:00,0.8755,0.8759,0.8755,0.8756
2022-02-07 04:00:00,0.8755,0.8757,0.875,0.8753
2022-02-07 05:00:00,0.8753,0.8758,0.875,0.8758
2022-02-07 06:00:00,0.8758,0.876,0.8755,0.8759
2022-02-07 07:00:00,0.876,0.8764,0.8756,0.876
2022-02-07 08:00:00,0.876,0.8764,0.875,0.8757
2022-02-07 09:00:00,0.8758,0.8771,0.8756,0.8766
2022-02-07 10:00:00,0.8765,0.8774,0.8738,0.8772
2022-02-07 11:00:00,0.8769,0.8772,0.8752,0.8753
2022-02-07 12:00:00,0.8752,0.8758,0.8743,0.8744
2022-02-07 13:00:00,0.8747,0.8758,0.8744,0.8754
2022-02-07 14:00:00,0.8755,0.8767,0.8752,0.8756
2022-02-07 15:00:00,0.8756,0.8762,0.875,0.8755
2022-02-07 16:00:00,0.8755,0.8768,0.8748,0.8758
2022-02-07 17:00:00,0.876,0.8772,0.8757,0.8771
2022-02-07 18:00:00,0.8771,0.8772,0.876,0.8761
2022-02-07 19:00:00,0.8761,0.8764,0.8752,0.8752
2022-02-07 20:00:00,0.8752,0.8754,0.8742,0.8746
2022-02-07 21:00:00,0.8746,0.8753,0.8745,0.8749
2022-02-07 22:00:00,0.875,0.8752,0.8746,0.875
2022-02-07 23:00:00,0.8749,0.8753,0.8747,0.8747
2022-02-08 00:00:00,0.875,0.8751,0.8745,0.8746
2022-02-08 01:00:00,0.8746,0.8752,0.8744,0.8752
2022-02-08 02:00:00,0.8752,0.8759,0.8752,0.8758
2022-02-08 03:00:00,0.8758,0.876,0.8758,0.876
2022-02-08 04:00:00,0.8759,0.8763,0.8757,0.8763
2022-02-08 05:00:00,0.8763,0.8772,0.8762,0.877
2022-02-08 06:00:00,0.877,0.8773,0.8766,0.877
2022-02-08 07:00:00,0.877,0.879,0.877,0.8789
2022-02-08 08:00:00,0.8789,0.8789,0.8778,0.8778
2022-02-08 09:00:00,0.878,0.8784,0.8777,0.8782
2022-02-08 10:00:00,0.8782,0.8782,0.8765,0.8767
2022-02-08 11:00:00,0.8768,0.8768,0.876,0.8763
2022-02-08 12:00:00,0.8763,0.8768,0.8747,0.8766
2022-02-08 13:00:00,0.8767,0.8779,0.8767,0.8778
2022-02-08 14:00:00,0.8779,0.8781,0.877,0.8778
2022-02-08 15:00:00,0.8779,0.8782,0.8768,0.8768
2022-02-08 16:00:00,0.877,0.8777,0.8768,0.8772
2022-02-08 17:00:00,0.8772,0.8772,0.876,0.8763
2022-02-08 18:00:00,0.8763,0.8777,0.8762,0.8764
2022-02-08 19:00:00,0.8764,0.8771,0.8762,0.8769
2022-02-08 20:00:00,0.8768,0.879,0.8764,0.877
2022-02-08 21:00:00,0.8771,0.8776,0.8766,0.8775
2022-02-08 22:00:00,0.8776,0.8777,0.8767,0.8772
2022-02-08 23:00:00,0.8773,0.8775,0.8768,0.8768
2022-02-09 00:00:00,0.8769,0.8775,0.8766,0.8772
2022-02-09 01:00:00,0.8772,0.8773,0.8758,0.8761
2022-02-09 02:00:00,0.8761,0.8761,0.8756,0.8757
2022-02-09 03:00:00,0.8756,0.876,0.8756,0.8759
2022-02-09 04:00:00,0.876,0.8763,0.8758,0.876
2022-02-09 05:00:00,0.8762,0.8764,0.8756,0.8763
2022-02-09 06:00:00,0.8763,0.877,0.8762,0.8769
2022-02-09 07:00:00,0.877,0.878,0.8767,0.8779
2022-02-09 08:00:00,0.8777,0.8781,0.8761,0.8768
2022-02-09 09:00:00,0.8767,0.8771,0.8764,0.8767
2022-02-09 10:00:00,0.8766,0.8767,0.8753,0.8756
2022-02-09 11:00:00,0.8755,0.8768,0.8754,0.8768
2022-02-09 12:00:00,0.8765,0.8766,0.8757,0.876
2022-02-09 13:00:00,0.8758,0.8764,0.8751,0.8756
2022-02-09 14:00:00,0.8753,0.8765,0.8752,0.8761
2022-02-09 15:00:00,0.8761,0.8765,0.8754,0.8761
2022-02-09 16:00:00,0.8764,0.8765,0.8751,0.8758
2022-02-09 17:00:00,0.876,0.8765,0.8749,0.8756
2022-02-09 18:00:00,0.8756,0.8764,0.8755,0.8758
2022-02-09 19:00:00,0.8761,0.8764,0.8758,0.8759
2022-02-09 20:00:00,0.8758,0.8769,0.8758,0.8767
2022-02-09 21:00:00,0.8768,0.8769,0.8761,0.8762
2022-02-09 22:00:00,0.8763,0.8768,0.8759,0.8763
2022-02-09 23:00:00,0.8766,0.8766,0.8762,0.8765
2022-02-10 00:00:00,0.8764,0.8771,0.8759,0.8769
2022-02-10 01:00:00,0.8768,0.877,0.8766,0.8769
2022-02-10 02:00:00,0.8769,0.8769,0.8761,0.8763
2022-02-10 03:00:00,0.8762,0.8765,0.8759,0.876
2022-02-10 04:00:00,0.876,0.8764,0.8759,0.8764
2022-02-10 05:00:00,0.8764,0.8766,0.8762,0.8764
2022-02-10 06:00:00,0.8763,0.877,0.8762,0.8766
2022-02-10 07:00:00,0.8767,0.877,0.8762,0.8762
2022-02-10 08:00:00,0.8762,0.8767,0.8757,0.8762
2022-02-10 09:00:00,0.8761,0.8761,0.8753,0.8754
2022-02-10 10:00:00,0.8753,0.878,0.8748,0.8758
2022-02-10 11:00:00,0.8758,0.8761,0.8752,0.8758
2022-02-10 12:00:00,0.8757,0.8759,0.8753,0.8756
2022-02-10 13:00:00,0.8755,0.8789,0.8752,0.8778
2022-02-10 14:00:00,0.8776,0.8799,0.8775,0.8781
2022-02-10 15:00:00,0.8781,0.8782,0.8727,0.8729
2022-02-10 16:00:00,0.8732,0.8733,0.8712,0.8715
2022-02-10 17:00:00,0.8715,0.874,0.8711,0.8727
2022-02-10 18:00:00,0.8727,0.8732,0.8723,0.8731
2022-02-10 19:00:00,0.8731,0.8742,0.873,0.8742
2022-02-10 20:00:00,0.8742,0.8758,0.874,0.8755
2022-02-10 21:00:00,0.8758,0.8773,0.8755,0.8762
2022-02-10 22:00:00,0.8761,0.8764,0.8758,0.8761
2022-02-10 23:00:00,0.8761,0.8777,0.8761,0.8771
2022-02-11 00:00:00,0.8771,0.879,0.8771,0.8782
2022-02-11 01:00:00,0.8783,0.8784,0.8776,0.8779
2022-02-11 02:00:00,0.8779,0.8783,0.8776,0.8779
2022-02-11 03:00:00,0.8779,0.8787,0.8778,0.8787
2022-02-11 04:00:00,0.8786,0.8799,0.8786,0.8797
2022-02-11 05:00:00,0.8796,0.8796,0.8789,0.8792
2022-02-11 06:00:00,0.8792,0.8804,0.879,0.8801
2022-02-11 07:00:00,0.88,0.8803,0.8788,0.8793
2022-02-11 08:00:00,0.8793,0.8798,0.8786,0.879
2022-02-11 09:00:00,0.8789,0.8798,0.8786,0.8794
