datetime,LAZIOBUSD_open,LAZIOBUSD_high,LAZIOBUSD_low,LAZIOBUSD_close
2022-01-22 07:00:00,3.134,3.1693,2.9753,3.1609
2022-01-22 08:00:00,3.1527,3.21,3.125,3.1528
2022-01-22 09:00:00,3.122,3.1273,3.0581,3.0729
2022-01-22 10:00:00,3.0601,3.0652,3.0001,3.0001
2022-01-22 11:00:00,2.9901,3.0946,2.9315,3.0172
2022-01-22 12:00:00,3.0192,3.0402,2.9569,2.9783
2022-01-22 13:00:00,2.9783,3.0055,2.948,2.9799
2022-01-22 14:00:00,2.9962,3.0225,2.9553,2.9753
2022-01-22 15:00:00,2.9675,3.08,2.9658,3.0658
2022-01-22 16:00:00,3.0611,3.0611,3.0379,3.0551
2022-01-22 17:00:00,3.0521,3.0521,2.9943,3.0018
2022-01-22 18:00:00,2.984,3.0268,2.984,3.0268
2022-01-22 19:00:00,3.0055,3.1005,3.0052,3.0823
2022-01-22 20:00:00,3.0871,3.0948,3.0592,3.0661
2022-01-22 21:00:00,3.0501,3.0501,2.9751,2.9751
2022-01-22 22:00:00,2.9806,3.0225,2.9806,3.0208
2022-01-22 23:00:00,3.0249,3.0589,3.0249,3.0564
2022-01-23 00:00:00,3.0477,3.1321,3.0292,3.1168
2022-01-23 01:00:00,3.1435,3.1435,3.0864,3.0947
2022-01-23 02:00:00,3.1085,3.1442,3.0889,3.1378
2022-01-23 03:00:00,3.1288,3.1656,3.1192,3.1497
2022-01-23 04:00:00,3.167,3.292,3.1531,3.292
2022-01-23 05:00:00,3.2999,3.3676,3.2,3.2436
2022-01-23 06:00:00,3.2342,3.2342,3.154,3.1543
2022-01-23 07:00:00,3.166,3.1716,3.1098,3.1568
2022-01-23 08:00:00,3.1503,3.1999,3.1483,3.1999
2022-01-23 09:00:00,3.2046,3.2047,3.0088,3.0558
2022-01-23 10:00:00,3.0458,3.0888,3.0283,3.0704
2022-01-23 11:00:00,3.0703,3.1366,3.0686,3.1013
2022-01-23 12:00:00,3.0795,3.1124,3.0644,3.1124
2022-01-23 13:00:00,3.0898,3.0902,3.0121,3.0387
2022-01-23 14:00:00,3.0615,3.0697,2.9715,2.9814
2022-01-23 15:00:00,3.0036,3.0289,2.989,3.0239
2022-01-23 16:00:00,3.0201,3.392,2.9857,3.098
2022-01-23 17:00:00,3.099,3.2371,3.0873,3.1197
2022-01-23 18:00:00,3.1205,3.1923,3.1205,3.1652
2022-01-23 19:00:00,3.1387,3.1387,3.0686,3.0803
2022-01-23 20:00:00,3.0869,3.0872,3.05,3.0566
2022-01-23 21:00:00,3.04,3.04,2.9857,3.0041
2022-01-23 22:00:00,3.0034,3.0406,3.0034,3.0402
2022-01-23 23:00:00,3.0449,3.0483,2.9928,2.9928
2022-01-24 00:00:00,2.9968,3.0268,2.9968,3.0268
2022-01-24 01:00:00,3.0303,3.1009,3.0109,3.1009
2022-01-24 02:00:00,3.0894,3.57,3.0654,3.1439
2022-01-24 03:00:00,3.1413,3.2708,3.084,3.084
2022-01-24 04:00:00,3.1138,3.3085,3.0426,3.045
2022-01-24 05:00:00,3.0675,3.0675,2.8595,2.8847
2022-01-24 06:00:00,2.85,3.1498,2.85,2.9441
2022-01-24 07:00:00,2.9441,3.1298,2.87,2.8751
2022-01-24 08:00:00,2.864,2.9754,2.864,2.9313
2022-01-24 09:00:00,2.8941,3.0004,2.8904,2.9683
2022-01-24 10:00:00,2.9666,2.9904,2.8825,2.9729
2022-01-24 11:00:00,2.9724,3.0094,2.9247,2.9687
2022-01-24 12:00:00,2.9766,3.0485,2.9464,3.0167
2022-01-24 13:00:00,3.0167,3.0857,3.0065,3.05
2022-01-24 14:00:00,3.0619,3.071,2.9857,3.0157
2022-01-24 15:00:00,3.0157,3.2102,3.0144,3.106
2022-01-24 16:00:00,3.0968,3.0987,3.0558,3.063
2022-01-24 17:00:00,3.0593,3.0593,3.0263,3.0288
2022-01-24 18:00:00,3.0306,3.0561,3.0253,3.0516
2022-01-24 19:00:00,3.0418,3.0523,2.9842,2.9917
2022-01-24 20:00:00,2.9941,3.0386,2.9941,3.0386
2022-01-24 21:00:00,3.0324,3.1277,3.0324,3.1004
2022-01-24 22:00:00,3.0771,3.0873,3.0346,3.0526
2022-01-24 23:00:00,3.0509,3.0509,3.0,3.0254
2022-01-25 00:00:00,3.0154,3.0448,3.0001,3.017
2022-01-25 01:00:00,3.0101,3.0567,3.0101,3.0288
2022-01-25 02:00:00,3.0302,3.0589,3.0082,3.0336
2022-01-25 03:00:00,3.0512,3.0714,3.021,3.021
2022-01-25 04:00:00,3.0307,3.0714,3.0124,3.0714
2022-01-25 05:00:00,3.0683,3.1007,3.0497,3.0588
2022-01-25 06:00:00,3.0538,3.0852,3.0536,3.0706
2022-01-25 07:00:00,3.0627,3.084,3.0492,3.0591
2022-01-25 08:00:00,3.0589,3.0833,3.0311,3.0828
2022-01-25 09:00:00,3.066,3.089,3.0254,3.0254
2022-01-25 10:00:00,3.021,3.0871,2.9857,3.078
2022-01-25 11:00:00,3.0463,3.0738,3.0457,3.0553
2022-01-25 12:00:00,3.0552,3.0879,3.0552,3.0795
2022-01-25 13:00:00,3.0605,3.0901,3.0605,3.0901
2022-01-25 14:00:00,3.0897,3.0899,3.0552,3.0707
2022-01-25 15:00:00,3.0718,3.0718,3.0166,3.0333
2022-01-25 16:00:00,3.0271,3.052,3.01,3.01
2022-01-25 17:00:00,3.0246,3.0471,3.0246,3.0351
2022-01-25 18:00:00,3.0319,3.0692,3.0319,3.0681
2022-01-25 19:00:00,3.0493,3.0493,3.0493,3.0493
2022-01-25 20:00:00,3.0493,3.0493,3.0493,3.0493
2022-01-25 21:00:00,3.0493,3.0493,3.0493,3.0493
2022-01-25 22:00:00,3.0587,3.1,3.0559,3.0994
2022-01-25 23:00:00,3.0893,3.1362,3.0857,3.1236
2022-01-26 00:00:00,3.1187,3.1306,3.1043,3.1095
2022-01-26 01:00:00,3.1026,3.1026,3.0714,3.0766
2022-01-26 02:00:00,3.0645,3.0991,3.0573,3.097
2022-01-26 03:00:00,3.0896,3.0998,3.0868,3.0868
2022-01-26 04:00:00,3.0884,3.1084,3.084,3.1029
2022-01-26 05:00:00,3.0814,3.1121,3.0814,3.1069
2022-01-26 06:00:00,3.1039,3.1101,3.0964,3.1101
2022-01-26 07:00:00,3.1142,3.1142,3.0845,3.0899
2022-01-26 08:00:00,3.0784,3.1143,3.0784,3.1092
2022-01-26 09:00:00,3.1092,3.25,3.1028,3.1515
2022-01-26 10:00:00,3.1516,3.1739,3.1142,3.1354
2022-01-26 11:00:00,3.1437,3.1699,3.138,3.1494
2022-01-26 12:00:00,3.1542,3.1542,3.1262,3.1415
2022-01-26 13:00:00,3.1251,3.1251,3.076,3.0788
2022-01-26 14:00:00,3.0991,3.198,3.0991,3.1299
2022-01-26 15:00:00,3.1017,3.1017,3.05,3.072
2022-01-26 16:00:00,3.0659,3.0659,3.0152,3.0234
2022-01-26 17:00:00,3.0052,3.0283,3.0028,3.0048
2022-01-26 18:00:00,3.0283,3.0902,3.0283,3.0657
2022-01-26 19:00:00,3.0746,3.1423,3.0572,3.1423
2022-01-26 20:00:00,3.1179,3.1179,3.0063,3.0148
2022-01-26 21:00:00,3.0107,3.0332,3.0052,3.0233
2022-01-26 22:00:00,3.0244,3.0244,2.9227,2.9511
2022-01-26 23:00:00,2.9726,3.1098,2.9573,3.0131
2022-01-27 00:00:00,3.0131,3.2999,3.0053,3.1137
2022-01-27 01:00:00,3.1216,3.221,3.0933,3.0933
2022-01-27 02:00:00,3.0933,3.1215,3.061,3.0857
2022-01-27 03:00:00,3.108,3.1566,3.0672,3.1392
2022-01-27 04:00:00,3.1406,3.1443,3.1154,3.1154
2022-01-27 05:00:00,3.1268,3.139,3.1029,3.1038
2022-01-27 06:00:00,3.1038,3.1316,3.0866,3.1086
2022-01-27 07:00:00,3.1165,3.1481,3.1089,3.1191
2022-01-27 08:00:00,3.1268,3.1347,3.1045,3.1304
2022-01-27 09:00:00,3.1341,3.1527,3.0979,3.1363
2022-01-27 10:00:00,3.1251,3.1317,3.076,3.0961
2022-01-27 11:00:00,3.0981,3.0999,3.0588,3.0905
2022-01-27 12:00:00,3.0605,3.0889,3.04,3.0578
2022-01-27 13:00:00,3.052,3.0616,3.0359,3.0602
2022-01-27 14:00:00,3.0681,3.077,3.0107,3.038
2022-01-27 15:00:00,3.0511,3.0581,2.98,2.98
2022-01-27 16:00:00,2.9801,3.0223,2.9679,3.0035
2022-01-27 17:00:00,3.0285,3.0654,3.0054,3.0362
2022-01-27 18:00:00,3.0388,3.0696,3.0338,3.053
2022-01-27 19:00:00,3.053,3.0769,3.0355,3.0518
2022-01-27 20:00:00,3.0578,3.0603,3.015,3.0257
2022-01-27 21:00:00,3.0388,3.0425,3.0123,3.0425
2022-01-27 22:00:00,3.0432,3.078,3.0432,3.0632
2022-01-27 23:00:00,3.0744,3.0768,3.0485,3.0552
2022-01-28 00:00:00,3.0632,3.1104,3.0512,3.1049
2022-01-28 01:00:00,3.0991,3.12,3.0714,3.0714
2022-01-28 02:00:00,3.0847,3.0971,3.0782,3.0877
2022-01-28 03:00:00,3.1123,3.1123,3.0624,3.0624
2022-01-28 04:00:00,3.0662,3.083,3.055,3.0681
2022-01-28 05:00:00,3.0687,3.0813,3.055,3.0813
2022-01-28 06:00:00,3.0452,3.0616,3.045,3.0592
2022-01-28 07:00:00,3.0592,3.0693,3.0208,3.0224
2022-01-28 08:00:00,3.0237,3.171,3.0235,3.0751
2022-01-28 09:00:00,3.102,3.1055,3.062,3.0748
2022-01-28 10:00:00,3.069,3.2083,3.0612,3.0893
2022-01-28 11:00:00,3.0868,3.1071,3.0742,3.0796
2022-01-28 12:00:00,3.08,3.0863,3.0525,3.056
2022-01-28 13:00:00,3.0681,3.0842,3.0441,3.0698
2022-01-28 14:00:00,3.0794,3.0838,3.0636,3.0783
2022-01-28 15:00:00,3.0819,3.1142,3.0819,3.1016
2022-01-28 16:00:00,3.1059,3.1152,3.1031,3.1031
2022-01-28 17:00:00,3.1036,3.122,3.0983,3.1157
2022-01-28 18:00:00,3.1131,3.1155,3.1131,3.1155
2022-01-28 19:00:00,3.1138,3.3659,3.09,3.1519
2022-01-28 20:00:00,3.141,3.1636,3.1044,3.1044
2022-01-28 21:00:00,3.11,3.1281,3.11,3.1204
2022-01-28 22:00:00,3.1269,3.1439,3.1269,3.1357
2022-01-28 23:00:00,3.1355,3.1427,3.1337,3.1337
2022-01-29 00:00:00,3.1315,3.147,3.1143,3.1456
2022-01-29 01:00:00,3.1448,3.197,3.1448,3.18
2022-01-29 02:00:00,3.18,3.18,3.1488,3.1665
2022-01-29 03:00:00,3.165,3.1689,3.1587,3.1587
2022-01-29 04:00:00,3.1585,3.1663,3.1514,3.1663
2022-01-29 05:00:00,3.1586,3.1669,3.1504,3.1523
2022-01-29 06:00:00,3.1526,3.1638,3.1525,3.1638
2022-01-29 07:00:00,3.1685,3.1836,3.1545,3.1778
2022-01-29 08:00:00,3.1726,3.1955,3.1718,3.1828
2022-01-29 09:00:00,3.1862,3.1862,3.143,3.143
2022-01-29 10:00:00,3.1411,3.1604,3.1312,3.1435
2022-01-29 11:00:00,3.1424,3.1424,3.1234,3.1282
2022-01-29 12:00:00,3.1397,3.1565,3.1332,3.1362
2022-01-29 13:00:00,3.1513,3.1551,3.131,3.1551
2022-01-29 14:00:00,3.1551,3.1608,3.1452,3.1452
2022-01-29 15:00:00,3.1454,3.1827,3.1433,3.1534
2022-01-29 16:00:00,3.1698,3.1864,3.1399,3.1399
2022-01-29 17:00:00,3.1552,3.1552,3.1237,3.132
2022-01-29 18:00:00,3.1537,3.1831,3.1243,3.1614
2022-01-29 19:00:00,3.161,3.161,3.1058,3.1233
2022-01-29 20:00:00,3.1331,3.1331,3.1331,3.1331
2022-01-29 21:00:00,3.1232,3.1313,3.1232,3.1313
2022-01-29 22:00:00,3.1341,3.1356,3.1239,3.1356
2022-01-29 23:00:00,3.1374,3.1426,3.1338,3.1413
2022-01-30 00:00:00,3.1355,3.1499,3.1324,3.1338
2022-01-30 01:00:00,3.1416,3.1463,3.1416,3.1463
2022-01-30 02:00:00,3.155,3.2591,3.155,3.2104
2022-01-30 03:00:00,3.2133,3.2305,3.1687,3.1831
2022-01-30 04:00:00,3.1626,3.1701,3.1431,3.1482
2022-01-30 05:00:00,3.149,3.169,3.149,3.1667
2022-01-30 06:00:00,3.1658,3.1658,3.1552,3.164
2022-01-30 07:00:00,3.164,3.2416,3.157,3.1641
2022-01-30 08:00:00,3.1694,3.1785,3.1624,3.178
2022-01-30 09:00:00,3.1787,3.1905,3.1605,3.1793
2022-01-30 10:00:00,3.1792,3.25,3.1792,3.1855
2022-01-30 11:00:00,3.1941,3.1941,3.1452,3.1658
2022-01-30 12:00:00,3.1502,3.1728,3.1451,3.1723
2022-01-30 13:00:00,3.1652,3.1754,3.143,3.143
2022-01-30 14:00:00,3.1332,3.1437,3.1142,3.1163
2022-01-30 15:00:00,3.1147,3.133,3.1121,3.1312
2022-01-30 16:00:00,3.1218,3.1384,3.075,3.0826
2022-01-30 17:00:00,3.0919,3.1182,3.0678,3.0886
2022-01-30 18:00:00,3.0865,3.25,3.085,3.1001
2022-01-30 19:00:00,3.0845,3.091,3.0495,3.0716
2022-01-30 20:00:00,3.0485,3.0485,3.0241,3.0422
2022-01-30 21:00:00,3.0373,3.0407,2.9674,2.9931
2022-01-30 22:00:00,2.9947,3.0055,2.9946,3.0055
2022-01-30 23:00:00,2.9946,2.9963,2.9769,2.9963
2022-01-31 00:00:00,2.9963,3.0082,2.9843,3.0082
2022-01-31 01:00:00,3.0082,3.0273,3.0082,3.0105
2022-01-31 02:00:00,3.0096,3.0329,3.0096,3.0329
2022-01-31 03:00:00,3.0376,3.0542,3.0273,3.0542
2022-01-31 04:00:00,3.0571,3.0636,3.0434,3.0579
2022-01-31 05:00:00,3.0526,3.0586,3.0526,3.0565
2022-01-31 06:00:00,3.053,3.0571,3.005,3.0494
2022-01-31 07:00:00,3.0272,3.0571,2.9996,3.0571
2022-01-31 08:00:00,3.0488,3.0488,3.0471,3.0483
2022-01-31 09:00:00,3.0483,3.0799,3.0483,3.0799
2022-01-31 10:00:00,3.08,3.1068,3.0693,3.0861
2022-01-31 11:00:00,3.1011,3.1088,3.0884,3.1028
2022-01-31 12:00:00,3.109,3.1377,3.0982,3.1082
2022-01-31 13:00:00,3.1079,3.1333,3.0887,3.093
2022-01-31 14:00:00,3.0984,3.1066,3.0777,3.0777
2022-01-31 15:00:00,3.0818,3.1428,3.0746,3.121
2022-01-31 16:00:00,3.1229,3.1328,3.1053,3.1214
2022-01-31 17:00:00,3.1093,3.1351,3.1045,3.1351
2022-01-31 18:00:00,3.1261,3.1274,3.11,3.11
2022-01-31 19:00:00,3.1185,3.1417,3.1185,3.1257
2022-01-31 20:00:00,3.1257,3.1257,3.1257,3.1257
2022-01-31 21:00:00,3.1257,3.1257,3.1257,3.1257
2022-01-31 22:00:00,3.13,3.13,3.1291,3.1291
2022-01-31 23:00:00,3.1347,3.1415,3.1198,3.1415
2022-02-01 00:00:00,3.1245,3.1326,3.1119,3.1326
2022-02-01 01:00:00,3.1162,3.1184,3.1106,3.1183
2022-02-01 02:00:00,3.1183,3.13,3.1181,3.1181
2022-02-01 03:00:00,3.124,3.1428,3.124,3.1372
2022-02-01 04:00:00,3.1428,3.1661,3.1051,3.1277
2022-02-01 05:00:00,3.1266,3.1282,3.105,3.1282
2022-02-01 06:00:00,3.1282,3.1492,3.1282,3.1481
2022-02-01 07:00:00,3.1497,3.1497,3.1497,3.1497
2022-02-01 08:00:00,3.1497,3.1606,3.1408,3.1508
2022-02-01 09:00:00,3.1335,3.1468,3.1,3.1157
2022-02-01 10:00:00,3.102,3.1277,3.102,3.1277
2022-02-01 11:00:00,3.1428,3.1486,3.1328,3.1486
2022-02-01 12:00:00,3.1399,3.162,3.1279,3.1466
2022-02-01 13:00:00,3.1453,3.1657,3.129,3.1359
2022-02-01 14:00:00,3.1164,3.1337,3.0958,3.1325
2022-02-01 15:00:00,3.1341,3.138,3.1206,3.1212
2022-02-01 16:00:00,3.1211,3.1211,3.1209,3.1209
2022-02-01 17:00:00,3.1428,3.385,3.1428,3.1873
2022-02-01 18:00:00,3.1815,3.2192,3.1815,3.2192
2022-02-01 19:00:00,3.1831,3.1831,3.16,3.16
2022-02-01 20:00:00,3.1636,3.1708,3.15,3.167
2022-02-01 21:00:00,3.1727,3.1727,3.1492,3.1492
2022-02-01 22:00:00,3.147,3.1494,3.11,3.11
2022-02-01 23:00:00,3.1099,3.1271,3.1099,3.1215
2022-02-02 00:00:00,3.1198,3.1414,3.1198,3.1387
2022-02-02 01:00:00,3.1387,3.2096,3.1387,3.1428
2022-02-02 02:00:00,3.1461,3.3577,3.1392,3.1857
2022-02-02 03:00:00,3.1933,3.3,3.1779,3.2241
2022-02-02 04:00:00,3.2067,3.2268,3.143,3.1691
2022-02-02 05:00:00,3.1704,3.191,3.1676,3.1715
2022-02-02 06:00:00,3.171,3.1805,3.1615,3.1664
2022-02-02 07:00:00,3.1764,3.2002,3.1707,3.1957
2022-02-02 08:00:00,3.1957,3.2054,3.1437,3.1437
2022-02-02 09:00:00,3.156,3.1712,3.0874,3.0999
2022-02-02 10:00:00,3.0998,3.1155,3.07,3.1155
2022-02-02 11:00:00,3.0901,3.1158,3.077,3.11
2022-02-02 12:00:00,3.1236,3.1597,3.1215,3.1365
2022-02-02 13:00:00,3.1365,3.1882,3.1345,3.151
2022-02-02 14:00:00,3.1818,3.4326,3.1545,3.1775
2022-02-02 15:00:00,3.1849,3.3223,3.1709,3.2022
2022-02-02 16:00:00,3.2203,3.2203,3.125,3.125
2022-02-02 17:00:00,3.1415,3.1621,3.1234,3.1575
2022-02-02 18:00:00,3.1597,3.1597,3.1494,3.1494
2022-02-02 19:00:00,3.1529,3.1556,3.1218,3.1245
2022-02-02 20:00:00,3.14,3.1641,3.14,3.1641
2022-02-02 21:00:00,3.1641,3.1641,3.1641,3.1641
2022-02-02 22:00:00,3.1657,3.23,3.1622,3.2065
2022-02-02 23:00:00,3.2,3.2142,3.1722,3.2
2022-02-03 00:00:00,3.1934,3.1997,3.1628,3.1651
2022-02-03 01:00:00,3.1434,3.1641,3.1373,3.1637
2022-02-03 02:00:00,3.1503,3.1998,3.1442,3.1679
2022-02-03 03:00:00,3.1793,3.1857,3.1571,3.1639
2022-02-03 04:00:00,3.1543,3.1543,3.1219,3.1219
2022-02-03 05:00:00,3.12,3.12,3.0751,3.1159
2022-02-03 06:00:00,3.1159,3.1314,3.1024,3.1295
2022-02-03 07:00:00,3.1409,3.1686,3.1166,3.1686
2022-02-03 08:00:00,3.1809,3.1873,3.1537,3.1761
2022-02-03 09:00:00,3.171,3.1879,3.1519,3.1879
2022-02-03 10:00:00,3.1878,3.2684,3.1611,3.1948
2022-02-03 11:00:00,3.1977,3.2213,3.1756,3.1756
2022-02-03 12:00:00,3.1707,3.2266,3.1652,3.2119
2022-02-03 13:00:00,3.1962,3.3999,3.1962,3.2563
2022-02-03 14:00:00,3.2562,3.2603,3.1301,3.1677
2022-02-03 15:00:00,3.1456,3.1692,3.1389,3.1687
2022-02-03 16:00:00,3.1585,3.1996,3.1585,3.1996
2022-02-03 17:00:00,3.1857,3.2189,3.1652,3.177
2022-02-03 18:00:00,3.1876,3.2428,3.1863,3.2006
2022-02-03 19:00:00,3.2122,3.2122,3.1865,3.1865
2022-02-03 20:00:00,3.1788,3.1844,3.1735,3.1773
2022-02-03 21:00:00,3.1674,3.1756,3.1674,3.1756
2022-02-03 22:00:00,3.1758,3.1802,3.1758,3.1802
2022-02-03 23:00:00,3.1751,3.1827,3.1584,3.1584
2022-02-04 00:00:00,3.169,3.2171,3.1688,3.2078
2022-02-04 01:00:00,3.2086,3.2537,3.2086,3.2221
2022-02-04 02:00:00,3.2332,3.2355,3.2145,3.2145
2022-02-04 03:00:00,3.2225,3.2631,3.2225,3.2494
2022-02-04 04:00:00,3.2361,3.2491,3.2292,3.2491
2022-02-04 05:00:00,3.2339,3.2405,3.2294,3.2294
2022-02-04 06:00:00,3.2458,3.2498,3.224,3.224
2022-02-04 07:00:00,3.224,3.2436,3.224,3.2436
2022-02-04 08:00:00,3.23,3.2401,3.2044,3.2401
2022-02-04 09:00:00,3.2386,3.2619,3.2164,3.2391
2022-02-04 10:00:00,3.2556,3.3172,3.2556,3.2734
2022-02-04 11:00:00,3.2883,3.3336,3.2883,3.3336
2022-02-04 12:00:00,3.3201,3.5071,3.2881,3.3695
2022-02-04 13:00:00,3.3798,3.3807,3.3433,3.3433
2022-02-04 14:00:00,3.3429,3.3785,3.34,3.3688
2022-02-04 15:00:00,3.3783,3.3785,3.33,3.338
2022-02-04 16:00:00,3.3361,3.3383,3.3266,3.3375
2022-02-04 17:00:00,3.3439,3.3538,3.3439,3.3507
2022-02-04 18:00:00,3.3511,3.37,3.351,3.37
2022-02-04 19:00:00,3.3697,3.3816,3.3257,3.3704
2022-02-04 20:00:00,3.3674,3.3674,3.3538,3.3644
2022-02-04 21:00:00,3.3626,3.3708,3.3503,3.3594
2022-02-04 22:00:00,3.3838,3.4,3.3766,3.3966
2022-02-04 23:00:00,3.3966,3.4272,3.3966,3.4096
2022-02-05 00:00:00,3.4099,3.4239,3.3967,3.4239
2022-02-05 01:00:00,3.421,3.4417,3.4209,3.4306
2022-02-05 02:00:00,3.4191,3.4191,3.3883,3.4035
2022-02-05 03:00:00,3.4028,3.4174,3.397,3.397
2022-02-05 04:00:00,3.3974,3.4028,3.3766,3.3852
2022-02-05 05:00:00,3.3935,3.4104,3.382,3.4104
2022-02-05 06:00:00,3.4062,3.4104,3.3902,3.3902
2022-02-05 07:00:00,3.3828,3.4059,3.3828,3.4059
2022-02-05 08:00:00,3.384,3.4076,3.3834,3.4012
2022-02-05 09:00:00,3.4015,3.417,3.3967,3.3971
2022-02-05 10:00:00,3.3941,3.4212,3.39,3.4022
2022-02-05 11:00:00,3.4165,3.4165,3.3521,3.3521
2022-02-05 12:00:00,3.3539,3.3796,3.3257,3.3604
2022-02-05 13:00:00,3.3544,3.3662,3.3401,3.3662
2022-02-05 14:00:00,3.3619,3.368,3.35,3.3549
2022-02-05 15:00:00,3.3616,3.37,3.3376,3.3649
2022-02-05 16:00:00,3.366,3.3786,3.3498,3.355
2022-02-05 17:00:00,3.3555,3.3748,3.3499,3.3499
2022-02-05 18:00:00,3.3546,3.3575,3.3337,3.3382
2022-02-05 19:00:00,3.351,3.3544,3.3355,3.3425
2022-02-05 20:00:00,3.3557,3.3704,3.3557,3.3696
2022-02-05 21:00:00,3.3683,3.3683,3.3593,3.3606
2022-02-05 22:00:00,3.3578,3.3732,3.3578,3.3732
2022-02-05 23:00:00,3.3821,3.3821,3.3493,3.3714
2022-02-06 00:00:00,3.3706,3.3714,3.3706,3.3714
2022-02-06 01:00:00,3.3677,3.3856,3.3396,3.3396
2022-02-06 02:00:00,3.3643,3.365,3.3643,3.365
2022-02-06 03:00:00,3.3643,3.3643,3.3475,3.3475
2022-02-06 04:00:00,3.349,3.3659,3.3463,3.3641
2022-02-06 05:00:00,3.3641,3.3645,3.35,3.3506
2022-02-06 06:00:00,3.363,3.3824,3.3601,3.3601
2022-02-06 07:00:00,3.3824,3.3824,3.3824,3.3824
2022-02-06 08:00:00,3.3823,3.4043,3.3699,3.4002
2022-02-06 09:00:00,3.4094,3.45,3.375,3.3824
2022-02-06 10:00:00,3.3689,3.4087,3.3425,3.3878
2022-02-06 11:00:00,3.3991,3.43,3.3991,3.4161
2022-02-06 12:00:00,3.4035,3.4232,3.3959,3.3959
2022-02-06 13:00:00,3.4308,3.4308,3.3709,3.3709
2022-02-06 14:00:00,3.3631,3.3886,3.3549,3.3714
2022-02-06 15:00:00,3.3738,3.3865,3.3697,3.3865
2022-02-06 16:00:00,3.394,3.4153,3.3877,3.4153
2022-02-06 17:00:00,3.3941,3.3969,3.3805,3.3952
2022-02-06 18:00:00,3.3952,3.4184,3.3697,3.4184
2022-02-06 19:00:00,3.4055,3.4055,3.3746,3.3896
2022-02-06 20:00:00,3.3899,3.4053,3.3899,3.4053
2022-02-06 21:00:00,3.4069,3.4069,3.4069,3.4069
2022-02-06 22:00:00,3.42,3.45,3.42,3.45
2022-02-06 23:00:00,3.4472,3.457,3.4352,3.457
2022-02-07 00:00:00,3.457,3.4679,3.4538,3.4538
2022-02-07 01:00:00,3.4416,3.4589,3.4177,3.4479
2022-02-07 02:00:00,3.4478,3.49,3.4447,3.4831
2022-02-07 03:00:00,3.482,3.4935,3.4689,3.471
2022-02-07 04:00:00,3.4868,3.4884,3.4345,3.4391
2022-02-07 05:00:00,3.4581,3.4672,3.4405,3.4672
2022-02-07 06:00:00,3.45,3.4563,3.45,3.4545
2022-02-07 07:00:00,3.4545,3.4671,3.44,3.4523
2022-02-07 08:00:00,3.4625,3.4794,3.4625,3.479
2022-02-07 09:00:00,3.4794,3.5,3.462,3.4999
2022-02-07 10:00:00,3.4951,3.4999,3.4509,3.4955
2022-02-07 11:00:00,3.4956,3.59,3.4956,3.532
2022-02-07 12:00:00,3.5565,3.5585,3.5219,3.5585
2022-02-07 13:00:00,3.5782,3.5822,3.5352,3.5352
2022-02-07 14:00:00,3.5161,3.5612,3.5072,3.5471
2022-02-07 15:00:00,3.5551,3.5888,3.5427,3.5888
2022-02-07 16:00:00,3.5892,3.5892,3.5576,3.5746
2022-02-07 17:00:00,3.5746,3.5983,3.5738,3.5983
2022-02-07 18:00:00,3.5989,3.599,3.5717,3.5771
2022-02-07 19:00:00,3.5956,3.6156,3.5586,3.5586
2022-02-07 20:00:00,3.5829,3.5906,3.559,3.559
2022-02-07 21:00:00,3.5731,3.5731,3.561,3.561
2022-02-07 22:00:00,3.5692,3.5836,3.569,3.5815
2022-02-07 23:00:00,3.5817,3.5817,3.5817,3.5817
2022-02-08 00:00:00,3.609,3.6126,3.5854,3.6126
2022-02-08 01:00:00,3.6138,3.6407,3.5786,3.5929
2022-02-08 02:00:00,3.5929,3.6185,3.5929,3.6185
2022-02-08 03:00:00,3.6236,3.6236,3.5092,3.5316
2022-02-08 04:00:00,3.5155,3.5155,3.4757,3.506
2022-02-08 05:00:00,3.5061,3.5499,3.5061,3.5499
2022-02-08 06:00:00,3.5443,3.5975,3.5371,3.5612
2022-02-08 07:00:00,3.5411,3.5411,3.5069,3.5231
2022-02-08 08:00:00,3.5238,3.5238,3.5102,3.5177
2022-02-08 09:00:00,3.5177,3.5177,3.5177,3.5177
2022-02-08 10:00:00,3.5001,3.5529,3.4864,3.5131
2022-02-08 11:00:00,3.5041,3.5257,3.4648,3.4648
2022-02-08 12:00:00,3.4644,3.4795,3.3814,3.3864
2022-02-08 13:00:00,3.3882,3.6083,3.3882,3.4481
2022-02-08 14:00:00,3.4614,3.4719,3.4125,3.4205
2022-02-08 15:00:00,3.4189,3.4633,3.4183,3.4588
2022-02-08 16:00:00,3.4792,3.5641,3.4561,3.505
2022-02-08 17:00:00,3.5026,3.5518,3.4851,3.5214
2022-02-08 18:00:00,3.5247,3.5404,3.5041,3.517
2022-02-08 19:00:00,3.5204,3.5411,3.517,3.5204
2022-02-08 20:00:00,3.5164,3.5317,3.5021,3.5021
2022-02-08 21:00:00,3.502,3.502,3.4534,3.4751
2022-02-08 22:00:00,3.4579,3.4807,3.4578,3.4807
2022-02-08 23:00:00,3.4798,3.85,3.4798,3.6642
2022-02-09 00:00:00,3.6633,4.3,3.6485,3.9855
2022-02-09 01:00:00,3.9869,4.0661,3.8781,3.9068
2022-02-09 02:00:00,3.9071,4.0298,3.8723,3.8936
2022-02-09 03:00:00,3.8906,3.9314,3.8477,3.9181
