datetime,STPTBUSD_open,STPTBUSD_high,STPTBUSD_low,STPTBUSD_close
2022-03-18 02:00:00,0.08768,0.08768,0.08764,0.08764
2022-03-18 03:00:00,0.08779,0.08779,0.08729,0.08762
2022-03-18 04:00:00,0.08714,0.0875,0.08659,0.08709
2022-03-18 05:00:00,0.08665,0.08724,0.08665,0.08722
2022-03-18 06:00:00,0.08644,0.08644,0.08581,0.08619
2022-03-18 07:00:00,0.08619,0.0905,0.08619,0.08718
2022-03-18 08:00:00,0.08681,0.08763,0.08678,0.08731
2022-03-18 09:00:00,0.08734,0.0899,0.08695,0.08714
2022-03-18 10:00:00,0.08763,0.08803,0.08763,0.08802
2022-03-18 11:00:00,0.08802,0.08882,0.08802,0.08882
2022-03-18 12:00:00,0.08884,0.08906,0.0886,0.08898
