datetime,TROYBUSD_open,TROYBUSD_high,TROYBUSD_low,TROYBUSD_close
2022-02-06 02:00:00,0.006877,0.006938,0.006869,0.006938
2022-02-06 03:00:00,0.006913,0.006925,0.006864,0.006907
2022-02-06 04:00:00,0.006916,0.007018,0.006889,0.006948
2022-02-06 05:00:00,0.006966,0.006966,0.006911,0.006911
2022-02-06 06:00:00,0.006923,0.006957,0.006904,0.006957
2022-02-06 07:00:00,0.006958,0.00703,0.006958,0.007028
2022-02-06 08:00:00,0.007043,0.007168,0.006998,0.007036
2022-02-06 09:00:00,0.007034,0.007076,0.006891,0.006893
2022-02-06 10:00:00,0.00689,0.006958,0.006868,0.00693
2022-02-06 11:00:00,0.006955,0.007004,0.006947,0.006955
2022-02-06 12:00:00,0.007003,0.007115,0.007003,0.007099
2022-02-06 13:00:00,0.00708,0.007132,0.007046,0.007083
2022-02-06 14:00:00,0.007081,0.007151,0.007066,0.007151
2022-02-06 15:00:00,0.007151,0.007354,0.00705,0.00705
2022-02-06 16:00:00,0.007099,0.00711,0.00707,0.0071
2022-02-06 17:00:00,0.007109,0.007169,0.007066,0.007066
2022-02-06 18:00:00,0.007115,0.007224,0.007115,0.007214
2022-02-06 19:00:00,0.007174,0.007174,0.007066,0.007125
2022-02-06 20:00:00,0.007125,0.007171,0.007125,0.007171
2022-02-06 21:00:00,0.007171,0.007229,0.007144,0.007229
2022-02-06 22:00:00,0.007214,0.007298,0.007214,0.007296
2022-02-06 23:00:00,0.007297,0.007333,0.007288,0.007333
2022-02-07 00:00:00,0.00733,0.0074,0.00733,0.0074
2022-02-07 01:00:00,0.0074,0.0074,0.007307,0.007342
2022-02-07 02:00:00,0.007353,0.007391,0.007289,0.007319
2022-02-07 03:00:00,0.00733,0.00735,0.007298,0.00735
2022-02-07 04:00:00,0.00735,0.007371,0.00721,0.00728
2022-02-07 05:00:00,0.00728,0.00728,0.007227,0.007273
2022-02-07 06:00:00,0.007279,0.007279,0.00723,0.007271
2022-02-07 07:00:00,0.007247,0.007307,0.007247,0.007307
2022-02-07 08:00:00,0.007317,0.007335,0.007297,0.007316
2022-02-07 09:00:00,0.007316,0.00748,0.007316,0.007459
2022-02-07 10:00:00,0.007421,0.007534,0.007357,0.007534
2022-02-07 11:00:00,0.007502,0.007524,0.007431,0.007476
2022-02-07 12:00:00,0.007476,0.007542,0.007447,0.007542
2022-02-07 13:00:00,0.007492,0.007671,0.007492,0.00758
2022-02-07 14:00:00,0.00758,0.007695,0.00758,0.007695
2022-02-07 15:00:00,0.007657,0.007775,0.007528,0.007528
2022-02-07 16:00:00,0.00758,0.00758,0.007452,0.007478
2022-02-07 17:00:00,0.007478,0.007657,0.007458,0.007583
2022-02-07 18:00:00,0.007636,0.007766,0.007507,0.007515
2022-02-07 19:00:00,0.007512,0.007512,0.007325,0.007483
2022-02-07 20:00:00,0.007482,0.007524,0.007482,0.007523
2022-02-07 21:00:00,0.007524,0.007712,0.007498,0.007545
2022-02-07 22:00:00,0.007528,0.007545,0.00747,0.007501
2022-02-07 23:00:00,0.007536,0.007592,0.007516,0.007561
2022-02-08 00:00:00,0.007559,0.007688,0.007559,0.007641
2022-02-08 01:00:00,0.007611,0.007704,0.00743,0.007548
2022-02-08 02:00:00,0.007537,0.007562,0.007508,0.007538
2022-02-08 03:00:00,0.007512,0.00762,0.007324,0.007335
2022-02-08 04:00:00,0.007321,0.007404,0.007171,0.007317
2022-02-08 05:00:00,0.007282,0.007333,0.007247,0.007333
2022-02-08 06:00:00,0.007333,0.007693,0.007307,0.007559
2022-02-08 07:00:00,0.007566,0.0085,0.007566,0.007891
2022-02-08 08:00:00,0.00789,0.007895,0.007583,0.007637
2022-02-08 09:00:00,0.00766,0.007722,0.007476,0.007477
2022-02-08 10:00:00,0.007489,0.007503,0.007312,0.007385
2022-02-08 11:00:00,0.007377,0.007514,0.007292,0.007362
2022-02-08 12:00:00,0.007371,0.007371,0.00721,0.007271
2022-02-08 13:00:00,0.007272,0.007325,0.007264,0.007275
2022-02-08 14:00:00,0.007265,0.007401,0.007189,0.007398
2022-02-08 15:00:00,0.007356,0.007929,0.007341,0.007519
2022-02-08 16:00:00,0.007556,0.0085,0.007553,0.008015
2022-02-08 17:00:00,0.008016,0.008016,0.007553,0.007657
2022-02-08 18:00:00,0.007636,0.007792,0.007623,0.007792
2022-02-08 19:00:00,0.007813,0.007826,0.007655,0.007706
2022-02-08 20:00:00,0.007752,0.007792,0.00756,0.00756
2022-02-08 21:00:00,0.00756,0.00756,0.007415,0.007435
2022-02-08 22:00:00,0.007431,0.007436,0.007341,0.007356
2022-02-08 23:00:00,0.00735,0.007424,0.00735,0.007424
2022-02-09 00:00:00,0.007423,0.007445,0.00738,0.007432
2022-02-09 01:00:00,0.007428,0.007445,0.007361,0.007392
2022-02-09 02:00:00,0.007394,0.007438,0.007325,0.007438
2022-02-09 03:00:00,0.007437,0.007624,0.007381,0.007545
2022-02-09 04:00:00,0.00753,0.007577,0.00741,0.00741
2022-02-09 05:00:00,0.007431,0.007516,0.00742,0.007476
2022-02-09 06:00:00,0.007511,0.007699,0.007463,0.007673
2022-02-09 07:00:00,0.007673,0.007769,0.007583,0.007689
2022-02-09 08:00:00,0.007689,0.007751,0.007624,0.007624
2022-02-09 09:00:00,0.007634,0.007713,0.0076,0.007648
2022-02-09 10:00:00,0.007671,0.007689,0.00759,0.007651
2022-02-09 11:00:00,0.007641,0.007695,0.007641,0.007695
2022-02-09 12:00:00,0.007691,0.007745,0.00766,0.00766
2022-02-09 13:00:00,0.00766,0.008298,0.007645,0.007831
2022-02-09 14:00:00,0.00781,0.007962,0.00781,0.007856
2022-02-09 15:00:00,0.00789,0.007971,0.007816,0.007971
2022-02-09 16:00:00,0.00795,0.00803,0.00789,0.008003
2022-02-09 17:00:00,0.008039,0.008067,0.00791,0.007954
2022-02-09 18:00:00,0.00791,0.008092,0.00791,0.008015
2022-02-09 19:00:00,0.008066,0.008066,0.007798,0.007798
2022-02-09 20:00:00,0.00778,0.007813,0.007759,0.007813
2022-02-09 21:00:00,0.00779,0.007831,0.00779,0.007798
2022-02-09 22:00:00,0.007768,0.007779,0.007731,0.007755
2022-02-09 23:00:00,0.007748,0.007769,0.007748,0.007769
2022-02-10 00:00:00,0.007769,0.007771,0.00764,0.007691
2022-02-10 01:00:00,0.007668,0.007692,0.007621,0.007676
2022-02-10 02:00:00,0.007676,0.007847,0.007676,0.007847
2022-02-10 03:00:00,0.007802,0.00783,0.007749,0.007826
2022-02-10 04:00:00,0.00783,0.00807,0.00783,0.007984
2022-02-10 05:00:00,0.007982,0.008123,0.007945,0.007945
2022-02-10 06:00:00,0.007945,0.008193,0.007945,0.008031
2022-02-10 07:00:00,0.008067,0.008239,0.008059,0.008144
2022-02-10 08:00:00,0.0081,0.0081,0.007634,0.007646
2022-02-10 09:00:00,0.007642,0.007929,0.007539,0.007929
2022-02-10 10:00:00,0.00789,0.007976,0.007843,0.00786
2022-02-10 11:00:00,0.007846,0.007909,0.007846,0.007907
2022-02-10 12:00:00,0.007904,0.007931,0.0078,0.00784
2022-02-10 13:00:00,0.007813,0.007845,0.00771,0.007792
2022-02-10 14:00:00,0.007793,0.007842,0.007642,0.007642
2022-02-10 15:00:00,0.007624,0.007731,0.007564,0.007731
2022-02-10 16:00:00,0.007665,0.007728,0.007665,0.007674
2022-02-10 17:00:00,0.007692,0.007929,0.00765,0.007734
2022-02-10 18:00:00,0.007733,0.007827,0.007681,0.007693
2022-02-10 19:00:00,0.007668,0.007792,0.007593,0.007681
2022-02-10 20:00:00,0.00766,0.007734,0.007645,0.007645
2022-02-10 21:00:00,0.007679,0.007679,0.007618,0.007649
2022-02-10 22:00:00,0.007604,0.007636,0.007583,0.007636
2022-02-10 23:00:00,0.007598,0.007598,0.007565,0.007565
2022-02-11 00:00:00,0.007566,0.007573,0.00748,0.007499
2022-02-11 01:00:00,0.007509,0.007542,0.007509,0.007542
2022-02-11 02:00:00,0.007542,0.007877,0.007542,0.007617
2022-02-11 03:00:00,0.007621,0.007621,0.007554,0.007554
2022-02-11 04:00:00,0.00758,0.007583,0.00754,0.007552
2022-02-11 05:00:00,0.007552,0.007552,0.007537,0.007552
2022-02-11 06:00:00,0.007555,0.007559,0.0075,0.007512
2022-02-11 07:00:00,0.007514,0.008399,0.007503,0.00763
2022-02-11 08:00:00,0.007629,0.007824,0.007595,0.007717
2022-02-11 09:00:00,0.007729,0.007851,0.007663,0.007695
2022-02-11 10:00:00,0.007711,0.0078,0.007709,0.0078
2022-02-11 11:00:00,0.0078,0.0078,0.007671,0.007671
2022-02-11 12:00:00,0.007705,0.007834,0.00765,0.007786
2022-02-11 13:00:00,0.00778,0.007795,0.007361,0.007424
2022-02-11 14:00:00,0.007388,0.007453,0.007248,0.007352
2022-02-11 15:00:00,0.007292,0.007429,0.007146,0.007174
2022-02-11 16:00:00,0.007224,0.007224,0.007046,0.007049
2022-02-11 17:00:00,0.007052,0.007749,0.006925,0.006966
2022-02-11 18:00:00,0.006952,0.007895,0.006952,0.007108
2022-02-11 19:00:00,0.00711,0.007132,0.007072,0.007105
2022-02-11 20:00:00,0.0071,0.007151,0.0071,0.007143
2022-02-11 21:00:00,0.007139,0.00717,0.00713,0.007145
2022-02-11 22:00:00,0.007145,0.007224,0.007086,0.007222
2022-02-11 23:00:00,0.0072,0.00737,0.007174,0.007337
2022-02-12 00:00:00,0.007368,0.007408,0.007341,0.007341
2022-02-12 01:00:00,0.007324,0.007324,0.007046,0.007088
2022-02-12 02:00:00,0.007095,0.007111,0.007046,0.007072
2022-02-12 03:00:00,0.007099,0.007203,0.007099,0.007189
2022-02-12 04:00:00,0.007171,0.007171,0.007059,0.007135
2022-02-12 05:00:00,0.007117,0.007133,0.00698,0.007036
2022-02-12 06:00:00,0.007004,0.007057,0.00695,0.007057
2022-02-12 07:00:00,0.007023,0.007023,0.006974,0.00701
2022-02-12 08:00:00,0.006991,0.00703,0.00699,0.00699
2022-02-12 09:00:00,0.006999,0.007038,0.00691,0.006958
2022-02-12 10:00:00,0.006956,0.006973,0.00689,0.006973
2022-02-12 11:00:00,0.006988,0.007135,0.006968,0.007135
2022-02-12 12:00:00,0.007132,0.00717,0.0071,0.00715
2022-02-12 13:00:00,0.007151,0.007238,0.007151,0.007158
2022-02-12 14:00:00,0.007158,0.007158,0.007065,0.007065
2022-02-12 15:00:00,0.007071,0.00711,0.007065,0.007107
2022-02-12 16:00:00,0.007107,0.007107,0.0069,0.006922
2022-02-12 17:00:00,0.006968,0.007171,0.006968,0.007171
2022-02-12 18:00:00,0.007187,0.007187,0.00703,0.007079
2022-02-12 19:00:00,0.007094,0.007151,0.007038,0.00715
2022-02-12 20:00:00,0.00715,0.007165,0.007114,0.007114
2022-02-12 21:00:00,0.007163,0.007165,0.007163,0.007165
2022-02-12 22:00:00,0.007131,0.007151,0.007102,0.007114
2022-02-12 23:00:00,0.007117,0.007151,0.007105,0.007151
2022-02-13 00:00:00,0.007151,0.007151,0.007147,0.007151
2022-02-13 01:00:00,0.007154,0.00716,0.007113,0.007149
2022-02-13 02:00:00,0.007171,0.0072,0.007158,0.0072
2022-02-13 03:00:00,0.007198,0.007278,0.007174,0.007174
2022-02-13 04:00:00,0.007174,0.007174,0.007139,0.007139
2022-02-13 05:00:00,0.007169,0.007194,0.007169,0.007194
2022-02-13 06:00:00,0.007195,0.007243,0.007184,0.007231
2022-02-13 07:00:00,0.007207,0.00726,0.007207,0.007244
2022-02-13 08:00:00,0.007239,0.007239,0.007175,0.007177
2022-02-13 09:00:00,0.007189,0.007212,0.007113,0.007132
2022-02-13 10:00:00,0.007136,0.007155,0.00712,0.007123
2022-02-13 11:00:00,0.00712,0.00712,0.006995,0.006995
2022-02-13 12:00:00,0.006995,0.006995,0.0069,0.006953
2022-02-13 13:00:00,0.006955,0.007898,0.006955,0.007341
2022-02-13 14:00:00,0.007341,0.007752,0.007124,0.007264
2022-02-13 15:00:00,0.007296,0.0073,0.00713,0.007208
2022-02-13 16:00:00,0.007208,0.00726,0.007058,0.007061
2022-02-13 17:00:00,0.007059,0.007171,0.007059,0.007171
2022-02-13 18:00:00,0.007171,0.007296,0.007171,0.007224
2022-02-13 19:00:00,0.007162,0.007176,0.007115,0.007134
2022-02-13 20:00:00,0.00712,0.007136,0.00707,0.007124
2022-02-13 21:00:00,0.00712,0.007132,0.007066,0.007066
2022-02-13 22:00:00,0.007051,0.007066,0.007018,0.007065
2022-02-13 23:00:00,0.007029,0.007079,0.007015,0.007079
2022-02-14 00:00:00,0.007098,0.007115,0.007081,0.007083
2022-02-14 01:00:00,0.007083,0.007101,0.00703,0.007101
2022-02-14 02:00:00,0.007101,0.0073,0.007101,0.007157
2022-02-14 03:00:00,0.007155,0.007184,0.007091,0.007091
2022-02-14 04:00:00,0.007105,0.007157,0.007074,0.007092
2022-02-14 05:00:00,0.00709,0.007185,0.007019,0.007099
2022-02-14 06:00:00,0.007099,0.007138,0.007066,0.007066
2022-02-14 07:00:00,0.00705,0.007079,0.006995,0.007079
2022-02-14 08:00:00,0.007085,0.007114,0.007085,0.007114
2022-02-14 09:00:00,0.007112,0.007199,0.007085,0.007085
2022-02-14 10:00:00,0.007076,0.007187,0.007071,0.007133
2022-02-14 11:00:00,0.00718,0.0072,0.007066,0.007083
2022-02-14 12:00:00,0.007103,0.007295,0.007102,0.007117
2022-02-14 13:00:00,0.007117,0.007139,0.007066,0.007066
2022-02-14 14:00:00,0.007058,0.007058,0.0069,0.006973
2022-02-14 15:00:00,0.006987,0.007042,0.006987,0.007042
2022-02-14 16:00:00,0.007019,0.007056,0.007019,0.007054
2022-02-14 17:00:00,0.007059,0.00717,0.007059,0.007067
2022-02-14 18:00:00,0.007113,0.007166,0.007073,0.007073
2022-02-14 19:00:00,0.007107,0.007108,0.007107,0.007108
2022-02-14 20:00:00,0.007087,0.007244,0.007087,0.007221
2022-02-14 21:00:00,0.007203,0.007247,0.007203,0.007247
2022-02-14 22:00:00,0.007227,0.00725,0.007204,0.007204
2022-02-14 23:00:00,0.007206,0.007224,0.007195,0.007211
2022-02-15 00:00:00,0.00721,0.007218,0.007157,0.007157
2022-02-15 01:00:00,0.007183,0.007221,0.00717,0.007221
2022-02-15 02:00:00,0.007221,0.007374,0.007221,0.007252
2022-02-15 03:00:00,0.007302,0.007355,0.0073,0.007305
2022-02-15 04:00:00,0.007319,0.00737,0.00724,0.007324
2022-02-15 05:00:00,0.007308,0.007434,0.007293,0.007428
2022-02-15 06:00:00,0.007424,0.007424,0.007333,0.007389
2022-02-15 07:00:00,0.007366,0.007366,0.007258,0.007258
2022-02-15 08:00:00,0.007275,0.007276,0.007195,0.00724
2022-02-15 09:00:00,0.007249,0.007323,0.007246,0.007323
2022-02-15 10:00:00,0.007323,0.007323,0.007245,0.007284
2022-02-15 11:00:00,0.007285,0.007285,0.007225,0.007243
2022-02-15 12:00:00,0.007235,0.007235,0.007156,0.007189
2022-02-15 13:00:00,0.007184,0.007283,0.007181,0.00728
2022-02-15 14:00:00,0.007277,0.007296,0.007225,0.007225
2022-02-15 15:00:00,0.00724,0.007271,0.00722,0.00726
2022-02-15 16:00:00,0.007263,0.007274,0.007226,0.007226
2022-02-15 17:00:00,0.007257,0.007316,0.007253,0.007316
2022-02-15 18:00:00,0.007317,0.007391,0.007312,0.007391
2022-02-15 19:00:00,0.00732,0.007324,0.007291,0.007324
2022-02-15 20:00:00,0.007284,0.007292,0.007265,0.00728
2022-02-15 21:00:00,0.007282,0.007291,0.007282,0.007288
2022-02-15 22:00:00,0.007308,0.007315,0.007308,0.007315
2022-02-15 23:00:00,0.007307,0.007307,0.00721,0.00723
2022-02-16 00:00:00,0.00723,0.007285,0.00723,0.007268
2022-02-16 01:00:00,0.007279,0.007333,0.007279,0.007333
2022-02-16 02:00:00,0.007314,0.007354,0.007294,0.007352
2022-02-16 03:00:00,0.00735,0.007378,0.007331,0.00735
2022-02-16 04:00:00,0.007352,0.007352,0.007268,0.007268
2022-02-16 05:00:00,0.007305,0.007305,0.00723,0.007279
2022-02-16 06:00:00,0.007279,0.007296,0.007268,0.007294
2022-02-16 07:00:00,0.007293,0.007294,0.00727,0.007284
2022-02-16 08:00:00,0.007284,0.007284,0.007158,0.007158
2022-02-16 09:00:00,0.007151,0.007245,0.007119,0.007119
2022-02-16 10:00:00,0.00716,0.007187,0.007116,0.007187
2022-02-16 11:00:00,0.007186,0.007292,0.007139,0.00723
2022-02-16 12:00:00,0.00721,0.007242,0.00718,0.007242
2022-02-16 13:00:00,0.007239,0.007239,0.007176,0.007215
2022-02-16 14:00:00,0.007227,0.007349,0.007175,0.007324
2022-02-16 15:00:00,0.007298,0.00735,0.007283,0.007283
2022-02-16 16:00:00,0.00729,0.007296,0.00722,0.007237
2022-02-16 17:00:00,0.007278,0.007278,0.007223,0.007268
2022-02-16 18:00:00,0.007273,0.007294,0.00723,0.00723
2022-02-16 19:00:00,0.007254,0.00728,0.007223,0.00728
2022-02-16 20:00:00,0.007295,0.007295,0.00726,0.00726
2022-02-16 21:00:00,0.007292,0.007295,0.00723,0.007259
2022-02-16 22:00:00,0.007241,0.007253,0.007174,0.007174
2022-02-16 23:00:00,0.007158,0.007158,0.007084,0.007149
2022-02-17 00:00:00,0.00715,0.007206,0.007133,0.007177
2022-02-17 01:00:00,0.007208,0.007231,0.007177,0.007231
2022-02-17 02:00:00,0.007215,0.007215,0.007199,0.007201
2022-02-17 03:00:00,0.00722,0.00722,0.007122,0.007154
2022-02-17 04:00:00,0.007125,0.007198,0.007124,0.007135
2022-02-17 05:00:00,0.007187,0.007187,0.00715,0.007163
2022-02-17 06:00:00,0.007169,0.007186,0.007135,0.007156
2022-02-17 07:00:00,0.007185,0.007192,0.007138,0.007138
2022-02-17 08:00:00,0.007141,0.007141,0.006955,0.006986
2022-02-17 09:00:00,0.006994,0.007043,0.00684,0.006861
2022-02-17 10:00:00,0.006877,0.006938,0.006855,0.006905
2022-02-17 11:00:00,0.006901,0.006935,0.006894,0.006919
2022-02-17 12:00:00,0.006929,0.006958,0.006888,0.006888
2022-02-17 13:00:00,0.006888,0.006888,0.006617,0.006732
2022-02-17 14:00:00,0.006723,0.006724,0.00665,0.006724
2022-02-17 15:00:00,0.006675,0.006675,0.006595,0.006595
2022-02-17 16:00:00,0.006597,0.006618,0.006421,0.0066
2022-02-17 17:00:00,0.006618,0.00663,0.006555,0.006599
2022-02-17 18:00:00,0.0066,0.006625,0.006538,0.006577
2022-02-17 19:00:00,0.00658,0.006582,0.006499,0.006582
2022-02-17 20:00:00,0.006596,0.006648,0.006542,0.006648
2022-02-17 21:00:00,0.006648,0.006672,0.006618,0.00664
2022-02-17 22:00:00,0.006632,0.006742,0.006611,0.006636
2022-02-17 23:00:00,0.006638,0.006696,0.006617,0.006617
2022-02-18 00:00:00,0.006603,0.006632,0.006577,0.0066
2022-02-18 01:00:00,0.006602,0.006695,0.006602,0.006695
2022-02-18 02:00:00,0.006687,0.006722,0.006659,0.00669
2022-02-18 03:00:00,0.00669,0.006718,0.006684,0.006718
2022-02-18 04:00:00,0.006729,0.00673,0.006698,0.006728
2022-02-18 05:00:00,0.006729,0.006729,0.006677,0.006723
2022-02-18 06:00:00,0.006692,0.006692,0.006506,0.006506
2022-02-18 07:00:00,0.006519,0.006614,0.006519,0.006598
2022-02-18 08:00:00,0.006586,0.006615,0.006551,0.006615
2022-02-18 09:00:00,0.006613,0.006626,0.006426,0.00653
2022-02-18 10:00:00,0.006537,0.006552,0.006374,0.006374
2022-02-18 11:00:00,0.006374,0.006529,0.00631,0.006456
2022-02-18 12:00:00,0.006488,0.006642,0.006443,0.00646
2022-02-18 13:00:00,0.006438,0.006563,0.006422,0.006462
2022-02-18 14:00:00,0.006462,0.006512,0.006452,0.006497
2022-02-18 15:00:00,0.006472,0.006472,0.006406,0.006406
2022-02-18 16:00:00,0.00642,0.006463,0.0064,0.0064
2022-02-18 17:00:00,0.0064,0.0064,0.006335,0.006375
2022-02-18 18:00:00,0.006399,0.00645,0.006399,0.006445
2022-02-18 19:00:00,0.006445,0.00645,0.006398,0.00645
2022-02-18 20:00:00,0.00645,0.006483,0.006449,0.006449
2022-02-18 21:00:00,0.006465,0.006496,0.006452,0.006496
2022-02-18 22:00:00,0.006496,0.006663,0.006467,0.006486
2022-02-18 23:00:00,0.006485,0.006506,0.006462,0.006462
2022-02-19 00:00:00,0.006487,0.006866,0.006487,0.006512
2022-02-19 01:00:00,0.006508,0.006582,0.006508,0.006582
2022-02-19 02:00:00,0.006596,0.006596,0.006529,0.006568
2022-02-19 03:00:00,0.006556,0.006577,0.006466,0.006466
2022-02-19 04:00:00,0.006493,0.006596,0.006493,0.006537
2022-02-19 05:00:00,0.006535,0.006553,0.006452,0.006452
2022-02-19 06:00:00,0.00646,0.006478,0.00634,0.006373
2022-02-19 07:00:00,0.006386,0.006404,0.006328,0.006328
2022-02-19 08:00:00,0.006328,0.0064,0.00628,0.006365
2022-02-19 09:00:00,0.006384,0.006407,0.006342,0.006342
2022-02-19 10:00:00,0.006335,0.006481,0.006323,0.00645
2022-02-19 11:00:00,0.00645,0.00656,0.006419,0.006419
2022-02-19 12:00:00,0.006417,0.006456,0.006399,0.006434
2022-02-19 13:00:00,0.0064,0.0064,0.006336,0.006391
2022-02-19 14:00:00,0.006367,0.006379,0.006329,0.006329
2022-02-19 15:00:00,0.006323,0.006362,0.006314,0.006348
2022-02-19 16:00:00,0.00631,0.00631,0.006291,0.0063
2022-02-19 17:00:00,0.006311,0.006334,0.006311,0.006334
2022-02-19 18:00:00,0.006335,0.0064,0.006335,0.0064
2022-02-19 19:00:00,0.006391,0.00645,0.00631,0.00631
2022-02-19 20:00:00,0.006348,0.006353,0.006319,0.006353
2022-02-19 21:00:00,0.006353,0.006353,0.006267,0.006267
2022-02-19 22:00:00,0.006287,0.006287,0.006184,0.006184
2022-02-19 23:00:00,0.006192,0.006321,0.006102,0.006102
2022-02-20 00:00:00,0.006091,0.006258,0.006049,0.006064
2022-02-20 01:00:00,0.006087,0.006087,0.005981,0.006
2022-02-20 02:00:00,0.006037,0.006037,0.005973,0.006008
2022-02-20 03:00:00,0.006057,0.006057,0.005939,0.005947
2022-02-20 04:00:00,0.005942,0.006095,0.005942,0.006057
2022-02-20 05:00:00,0.006039,0.006125,0.006027,0.00606
2022-02-20 06:00:00,0.006093,0.0061,0.006045,0.0061
2022-02-20 07:00:00,0.00609,0.006122,0.006063,0.006102
2022-02-20 08:00:00,0.006111,0.006111,0.006021,0.006021
2022-02-20 09:00:00,0.006005,0.00603,0.005937,0.005953
2022-02-20 10:00:00,0.005968,0.006002,0.005949,0.005987
2022-02-20 11:00:00,0.00598,0.006062,0.005971,0.005971
2022-02-20 12:00:00,0.006016,0.006045,0.005972,0.006017
2022-02-20 13:00:00,0.006024,0.00609,0.006024,0.006036
2022-02-20 14:00:00,0.006037,0.00609,0.006029,0.006061
2022-02-20 15:00:00,0.00603,0.00603,0.005923,0.005945
2022-02-20 16:00:00,0.00594,0.00594,0.005863,0.005873
2022-02-20 17:00:00,0.005881,0.00594,0.005881,0.00594
2022-02-20 18:00:00,0.005993,0.006037,0.005964,0.005964
2022-02-20 19:00:00,0.005943,0.005974,0.005914,0.005974
2022-02-20 20:00:00,0.006005,0.006126,0.006005,0.006104
2022-02-20 21:00:00,0.006109,0.006124,0.006099,0.006119
2022-02-20 22:00:00,0.00612,0.006122,0.006059,0.006059
2022-02-20 23:00:00,0.006093,0.006145,0.006062,0.006145
2022-02-21 00:00:00,0.006137,0.00615,0.006123,0.00615
2022-02-21 01:00:00,0.006139,0.006153,0.006136,0.006153
2022-02-21 02:00:00,0.006144,0.006324,0.006144,0.006278
2022-02-21 03:00:00,0.006257,0.00627,0.006221,0.006225
2022-02-21 04:00:00,0.006237,0.006243,0.006182,0.006191
2022-02-21 05:00:00,0.006153,0.006153,0.005973,0.006032
2022-02-21 06:00:00,0.006026,0.006026,0.005812,0.00584
2022-02-21 07:00:00,0.005863,0.005863,0.005817,0.005817
2022-02-21 08:00:00,0.005797,0.005833,0.00575,0.005807
2022-02-21 09:00:00,0.005878,0.006039,0.005821,0.005992
2022-02-21 10:00:00,0.005998,0.006066,0.005957,0.005957
2022-02-21 11:00:00,0.005993,0.006017,0.005941,0.005941
2022-02-21 12:00:00,0.005913,0.005913,0.005913,0.005913
2022-02-21 13:00:00,0.00588,0.005892,0.005762,0.005793
2022-02-21 14:00:00,0.005793,0.005819,0.005763,0.005794
2022-02-21 15:00:00,0.005835,0.005858,0.005783,0.005848
2022-02-21 16:00:00,0.005846,0.005847,0.00568,0.005717
2022-02-21 17:00:00,0.005698,0.005698,0.00563,0.00563
2022-02-21 18:00:00,0.005626,0.005626,0.005523,0.005617
2022-02-21 19:00:00,0.005548,0.0056,0.005521,0.005571
2022-02-21 20:00:00,0.005577,0.005721,0.005538,0.005622
2022-02-21 21:00:00,0.005622,0.005622,0.0055,0.005501
2022-02-21 22:00:00,0.005519,0.005523,0.005325,0.00538
2022-02-21 23:00:00,0.00538,0.005403,0.005341,0.005341
2022-02-22 00:00:00,0.005369,0.005425,0.005352,0.005371
2022-02-22 01:00:00,0.005348,0.00538,0.005333,0.00538
2022-02-22 02:00:00,0.005379,0.005396,0.005276,0.005351
2022-02-22 03:00:00,0.005342,0.005429,0.005342,0.005429
2022-02-22 04:00:00,0.005448,0.005526,0.005448,0.005487
2022-02-22 05:00:00,0.005485,0.005584,0.005485,0.005555
2022-02-22 06:00:00,0.005545,0.005545,0.005475,0.005476
2022-02-22 07:00:00,0.005472,0.005527,0.005443,0.00551
2022-02-22 08:00:00,0.005509,0.005548,0.00545,0.005528
2022-02-22 09:00:00,0.005572,0.00565,0.005507,0.00565
2022-02-22 10:00:00,0.005611,0.00565,0.005546,0.005559
2022-02-22 11:00:00,0.005546,0.005558,0.00547,0.005492
2022-02-22 12:00:00,0.005498,0.005499,0.005481,0.005494
2022-02-22 13:00:00,0.005485,0.005613,0.005474,0.005522
2022-02-22 14:00:00,0.005516,0.005704,0.005495,0.005652
2022-02-22 15:00:00,0.005652,0.006486,0.00564,0.006449
2022-02-22 16:00:00,0.006449,0.006729,0.005708,0.00574
2022-02-22 17:00:00,0.005724,0.005901,0.005689,0.005765
2022-02-22 18:00:00,0.005819,0.005892,0.00574,0.005864
2022-02-22 19:00:00,0.005906,0.005917,0.005744,0.005799
2022-02-22 20:00:00,0.005788,0.005819,0.005785,0.005785
2022-02-22 21:00:00,0.005785,0.005876,0.005713,0.005755
2022-02-22 22:00:00,0.005737,0.005902,0.005737,0.005834
2022-02-22 23:00:00,0.005814,0.005855,0.005806,0.005837
2022-02-23 00:00:00,0.005855,0.005988,0.005842,0.005867
2022-02-23 01:00:00,0.005853,0.005962,0.00583,0.005867
2022-02-23 02:00:00,0.005833,0.005885,0.005816,0.005858
2022-02-23 03:00:00,0.005805,0.005882,0.005802,0.005882
2022-02-23 04:00:00,0.005894,0.005964,0.005882,0.005912
2022-02-23 05:00:00,0.0059,0.005952,0.0059,0.005921
2022-02-23 06:00:00,0.005943,0.005961,0.00591,0.005961
2022-02-23 07:00:00,0.00592,0.005938,0.005886,0.005918
2022-02-23 08:00:00,0.005919,0.005966,0.005899,0.005914
2022-02-23 09:00:00,0.00591,0.005976,0.005836,0.005836
2022-02-23 10:00:00,0.005826,0.005842,0.005816,0.00582
2022-02-23 11:00:00,0.005817,0.005884,0.005752,0.00588
2022-02-23 12:00:00,0.005896,0.0059,0.005768,0.005768
2022-02-23 13:00:00,0.00576,0.005779,0.005681,0.00577
2022-02-23 14:00:00,0.005749,0.005778,0.005683,0.005686
2022-02-23 15:00:00,0.005685,0.005764,0.00567,0.005745
