datetime,MANABUSD_open,MANABUSD_high,MANABUSD_low,MANABUSD_close
2022-02-05 14:00:00,2.9414,2.9418,2.9107,2.923
2022-02-05 15:00:00,2.9224,2.9475,2.8968,2.9471
2022-02-05 16:00:00,2.9453,2.9781,2.9314,2.9625
2022-02-05 17:00:00,2.9632,3.0509,2.9587,3.0425
2022-02-05 18:00:00,3.0437,3.0805,3.0113,3.012
2022-02-05 19:00:00,3.0128,3.1045,3.0127,3.0883
2022-02-05 20:00:00,3.0923,3.17,3.0923,3.1475
2022-02-05 21:00:00,3.1455,3.1474,3.0707,3.0954
2022-02-05 22:00:00,3.0962,3.1288,3.0771,3.0868
2022-02-05 23:00:00,3.0854,3.1141,3.023,3.0651
2022-02-06 00:00:00,3.065,3.1041,3.0498,3.0894
2022-02-06 01:00:00,3.0901,3.1043,3.0389,3.0513
2022-02-06 02:00:00,3.0515,3.0835,3.0399,3.0707
2022-02-06 03:00:00,3.0713,3.0985,3.0593,3.0915
2022-02-06 04:00:00,3.09,3.1539,3.083,3.1427
2022-02-06 05:00:00,3.1428,3.164,3.0943,3.1078
2022-02-06 06:00:00,3.1092,3.1176,3.0713,3.0923
2022-02-06 07:00:00,3.0935,3.1431,3.0922,3.1339
2022-02-06 08:00:00,3.1342,3.1428,3.1075,3.1185
2022-02-06 09:00:00,3.1212,3.2,3.0777,3.098
2022-02-06 10:00:00,3.0989,3.279,3.0425,3.2623
2022-02-06 11:00:00,3.2607,3.3938,3.2594,3.3649
2022-02-06 12:00:00,3.3642,3.373,3.2666,3.2731
2022-02-06 13:00:00,3.2721,3.3407,3.2668,3.3181
2022-02-06 14:00:00,3.3181,3.3272,3.2747,3.2983
2022-02-06 15:00:00,3.298,3.3019,3.185,3.2063
2022-02-06 16:00:00,3.2107,3.2462,3.1995,3.2239
2022-02-06 17:00:00,3.224,3.2521,3.199,3.2055
2022-02-06 18:00:00,3.1997,3.3279,3.1952,3.3003
2022-02-06 19:00:00,3.3021,3.3838,3.2545,3.3025
2022-02-06 20:00:00,3.304,3.3192,3.2177,3.2925
2022-02-06 21:00:00,3.2948,3.3192,3.22,3.2219
2022-02-06 22:00:00,3.2244,3.3152,3.2239,3.304
2022-02-06 23:00:00,3.3024,3.3331,3.2591,3.3158
2022-02-07 00:00:00,3.3153,3.3291,3.251,3.2933
2022-02-07 01:00:00,3.2934,3.3095,3.2751,3.3051
2022-02-07 02:00:00,3.3035,3.361,3.2879,3.3335
2022-02-07 03:00:00,3.3338,3.3535,3.2913,3.3047
2022-02-07 04:00:00,3.3046,3.3079,3.2493,3.2909
2022-02-07 05:00:00,3.2926,3.3084,3.2652,3.282
2022-02-07 06:00:00,3.2821,3.3049,3.2767,3.285
2022-02-07 07:00:00,3.2864,3.2909,3.2341,3.2767
2022-02-07 08:00:00,3.2743,3.3065,3.2683,3.2845
2022-02-07 09:00:00,3.2842,3.3338,3.2738,3.3182
2022-02-07 10:00:00,3.3184,3.3558,3.27,3.3405
2022-02-07 11:00:00,3.3402,3.4586,3.3123,3.3521
2022-02-07 12:00:00,3.3519,3.3789,3.3,3.3651
2022-02-07 13:00:00,3.3698,3.3786,3.3087,3.3449
2022-02-07 14:00:00,3.3459,3.3799,3.332,3.3385
2022-02-07 15:00:00,3.3384,3.3597,3.28,3.3157
2022-02-07 16:00:00,3.316,3.3299,3.2925,3.3126
2022-02-07 17:00:00,3.3118,3.3244,3.2955,3.302
2022-02-07 18:00:00,3.3085,3.3255,3.2769,3.2877
2022-02-07 19:00:00,3.2889,3.31,3.195,3.2531
2022-02-07 20:00:00,3.2504,3.2852,3.2438,3.2848
2022-02-07 21:00:00,3.2836,3.3197,3.2709,3.3084
2022-02-07 22:00:00,3.3082,3.3264,3.2913,3.3161
2022-02-07 23:00:00,3.3167,3.3183,3.2762,3.2952
2022-02-08 00:00:00,3.2948,3.3297,3.2878,3.3267
2022-02-08 01:00:00,3.3253,3.3472,3.2409,3.2891
2022-02-08 02:00:00,3.2876,3.2896,3.2519,3.2588
2022-02-08 03:00:00,3.2586,3.2716,3.138,3.1721
2022-02-08 04:00:00,3.1712,3.2019,3.1138,3.1743
2022-02-08 05:00:00,3.1732,3.1848,3.1472,3.173
2022-02-08 06:00:00,3.174,3.2502,3.161,3.2342
2022-02-08 07:00:00,3.2336,3.2336,3.1459,3.2203
2022-02-08 08:00:00,3.2195,3.2396,3.1929,3.2336
2022-02-08 09:00:00,3.235,3.2386,3.181,3.1831
2022-02-08 10:00:00,3.1817,3.1817,3.118,3.1725
2022-02-08 11:00:00,3.1725,3.1999,3.1364,3.1503
2022-02-08 12:00:00,3.1515,3.1711,3.1178,3.1496
2022-02-08 13:00:00,3.1513,3.233,3.1427,3.1939
2022-02-08 14:00:00,3.1967,3.2116,3.1469,3.1782
2022-02-08 15:00:00,3.1775,3.262,3.1678,3.2602
2022-02-08 16:00:00,3.2592,3.297,3.234,3.285
2022-02-08 17:00:00,3.2893,3.4416,3.2816,3.4028
2022-02-08 18:00:00,3.403,3.4934,3.3938,3.4729
2022-02-08 19:00:00,3.4729,3.552,3.4456,3.4551
2022-02-08 20:00:00,3.456,3.4648,3.3568,3.3739
2022-02-08 21:00:00,3.3777,3.3911,3.3222,3.3696
2022-02-08 22:00:00,3.3675,3.385,3.318,3.3277
2022-02-08 23:00:00,3.3283,3.3523,3.2947,3.2951
2022-02-09 00:00:00,3.2957,3.3293,3.2559,3.315
2022-02-09 01:00:00,3.3155,3.3605,3.3041,3.3366
2022-02-09 02:00:00,3.338,3.3884,3.3077,3.3637
2022-02-09 03:00:00,3.3651,3.3736,3.297,3.3376
2022-02-09 04:00:00,3.3384,3.3716,3.319,3.3331
2022-02-09 05:00:00,3.3329,3.3681,3.3302,3.36
2022-02-09 06:00:00,3.3559,3.4186,3.3393,3.3841
2022-02-09 07:00:00,3.3839,3.4338,3.38,3.3965
2022-02-09 08:00:00,3.3977,3.4483,3.3627,3.3735
2022-02-09 09:00:00,3.3756,3.4191,3.3494,3.3858
2022-02-09 10:00:00,3.3861,3.3944,3.3559,3.3636
2022-02-09 11:00:00,3.3626,3.3843,3.3374,3.3456
2022-02-09 12:00:00,3.3468,3.3624,3.3199,3.3267
2022-02-09 13:00:00,3.3258,3.353,3.3225,3.3395
2022-02-09 14:00:00,3.3405,3.3917,3.3346,3.3668
2022-02-09 15:00:00,3.3677,3.3839,3.3564,3.3721
2022-02-09 16:00:00,3.3717,3.38,3.3475,3.3633
2022-02-09 17:00:00,3.3652,3.3813,3.3403,3.3679
2022-02-09 18:00:00,3.3684,3.3706,3.3303,3.3478
2022-02-09 19:00:00,3.347,3.3521,3.2619,3.28
2022-02-09 20:00:00,3.2799,3.3052,3.2741,3.2984
2022-02-09 21:00:00,3.2997,3.3171,3.2341,3.2403
2022-02-09 22:00:00,3.2355,3.2626,3.2283,3.2575
2022-02-09 23:00:00,3.2578,3.2726,3.2404,3.2572
2022-02-10 00:00:00,3.2582,3.2645,3.215,3.2247
2022-02-10 01:00:00,3.2264,3.2452,3.2056,3.2368
2022-02-10 02:00:00,3.236,3.2918,3.2347,3.2904
2022-02-10 03:00:00,3.2902,3.3116,3.2799,3.2902
2022-02-10 04:00:00,3.2895,3.3267,3.2681,3.323
2022-02-10 05:00:00,3.3221,3.3435,3.3036,3.3155
2022-02-10 06:00:00,3.3141,3.3447,3.304,3.3168
2022-02-10 07:00:00,3.3169,3.3224,3.2635,3.2825
2022-02-10 08:00:00,3.2825,3.2965,3.1381,3.1589
2022-02-10 09:00:00,3.158,3.2344,3.0906,3.2326
2022-02-10 10:00:00,3.2345,3.3256,3.2109,3.3021
2022-02-10 11:00:00,3.3039,3.3635,3.2815,3.3498
2022-02-10 12:00:00,3.35,3.3647,3.3071,3.3164
2022-02-10 13:00:00,3.3155,3.3174,3.2671,3.288
2022-02-10 14:00:00,3.2862,3.2879,3.2206,3.2294
2022-02-10 15:00:00,3.2298,3.264,3.1841,3.2099
2022-02-10 16:00:00,3.2122,3.2366,3.1823,3.1936
2022-02-10 17:00:00,3.1964,3.2147,3.1815,3.2079
2022-02-10 18:00:00,3.2046,3.2128,3.1057,3.1384
2022-02-10 19:00:00,3.1393,3.2006,3.1126,3.1901
2022-02-10 20:00:00,3.1893,3.2474,3.1765,3.2013
2022-02-10 21:00:00,3.1992,3.2425,3.1539,3.2299
2022-02-10 22:00:00,3.23,3.2731,3.2266,3.2491
2022-02-10 23:00:00,3.2472,3.2614,3.213,3.2444
2022-02-11 00:00:00,3.2373,3.2638,3.2151,3.2151
2022-02-11 01:00:00,3.2158,3.2694,3.2117,3.2564
2022-02-11 02:00:00,3.254,3.2585,3.222,3.2368
2022-02-11 03:00:00,3.2363,3.2526,3.1743,3.1747
2022-02-11 04:00:00,3.1791,3.2315,3.1776,3.2086
2022-02-11 05:00:00,3.2122,3.2122,3.1829,3.2025
2022-02-11 06:00:00,3.2038,3.2062,3.167,3.1703
2022-02-11 07:00:00,3.1744,3.2022,3.1569,3.1986
2022-02-11 08:00:00,3.1992,3.2279,3.19,3.2198
2022-02-11 09:00:00,3.2196,3.2459,3.1811,3.2284
2022-02-11 10:00:00,3.2284,3.2457,3.2063,3.2197
2022-02-11 11:00:00,3.2207,3.2286,3.1665,3.1866
2022-02-11 12:00:00,3.1858,3.2003,3.1602,3.165
2022-02-11 13:00:00,3.1693,3.1876,3.0644,3.0721
2022-02-11 14:00:00,3.0716,3.0882,3.0076,3.0345
2022-02-11 15:00:00,3.0342,3.0469,2.9126,2.9429
2022-02-11 16:00:00,2.944,2.99,2.9377,2.9591
2022-02-11 17:00:00,2.9606,2.9675,2.8618,2.886
2022-02-11 18:00:00,2.882,2.94,2.8561,2.922
2022-02-11 19:00:00,2.921,2.9717,2.8788,2.9584
2022-02-11 20:00:00,2.9592,3.0005,2.9368,2.9932
2022-02-11 21:00:00,2.9933,3.0063,2.9657,2.9771
2022-02-11 22:00:00,2.9778,2.9784,2.9161,2.9426
2022-02-11 23:00:00,2.9469,2.9798,2.9342,2.9581
2022-02-12 00:00:00,2.9563,2.9748,2.9358,2.9542
2022-02-12 01:00:00,2.955,2.957,2.8277,2.8931
2022-02-12 02:00:00,2.8905,2.9308,2.8702,2.9055
2022-02-12 03:00:00,2.9077,2.9576,2.9076,2.936
2022-02-12 04:00:00,2.939,2.9544,2.9083,2.9453
2022-02-12 05:00:00,2.9435,2.9456,2.8896,2.9084
2022-02-12 06:00:00,2.9126,2.9395,2.872,2.9334
2022-02-12 07:00:00,2.9344,2.9385,2.9022,2.9124
2022-02-12 08:00:00,2.9151,2.9235,2.88,2.8874
2022-02-12 09:00:00,2.8875,2.9021,2.8217,2.8651
2022-02-12 10:00:00,2.865,2.8762,2.8237,2.8633
2022-02-12 11:00:00,2.8659,2.9522,2.8501,2.9454
2022-02-12 12:00:00,2.9463,2.9885,2.9416,2.9873
2022-02-12 13:00:00,2.9873,3.0219,2.9777,2.9844
2022-02-12 14:00:00,2.983,2.9921,2.9374,2.9478
2022-02-12 15:00:00,2.9491,2.9877,2.9341,2.963
2022-02-12 16:00:00,2.9611,2.9635,2.862,2.878
2022-02-12 17:00:00,2.8756,2.9456,2.8725,2.9371
2022-02-12 18:00:00,2.9419,2.9419,2.8846,2.9101
2022-02-12 19:00:00,2.911,2.9849,2.89,2.9466
2022-02-12 20:00:00,2.9462,2.9523,2.9088,2.9139
2022-02-12 21:00:00,2.9175,2.9381,2.901,2.9316
2022-02-12 22:00:00,2.9292,2.9375,2.9123,2.9184
2022-02-12 23:00:00,2.919,2.9252,2.8819,2.9014
2022-02-13 00:00:00,2.9007,2.9158,2.8824,2.9107
2022-02-13 01:00:00,2.9101,2.9385,2.9053,2.9361
2022-02-13 02:00:00,2.9356,2.9411,2.9145,2.9213
2022-02-13 03:00:00,2.9213,2.9409,2.9108,2.919
2022-02-13 04:00:00,2.9204,2.9209,2.8911,2.8922
2022-02-13 05:00:00,2.8916,2.9307,2.8858,2.9262
2022-02-13 06:00:00,2.9299,2.9399,2.9154,2.919
2022-02-13 07:00:00,2.9191,2.9326,2.9072,2.9155
2022-02-13 08:00:00,2.9165,2.9381,2.9113,2.9225
2022-02-13 09:00:00,2.9219,2.9303,2.8882,2.9145
2022-02-13 10:00:00,2.9138,2.9228,2.9,2.9077
2022-02-13 11:00:00,2.9082,2.9754,2.8947,2.9298
2022-02-13 12:00:00,2.9323,2.9323,2.8673,2.8793
2022-02-13 13:00:00,2.8793,2.9057,2.7798,2.7935
2022-02-13 14:00:00,2.7963,2.8193,2.7562,2.8003
2022-02-13 15:00:00,2.8005,2.8555,2.795,2.8524
2022-02-13 16:00:00,2.8524,2.8605,2.8186,2.8268
2022-02-13 17:00:00,2.8261,2.8658,2.8261,2.8563
2022-02-13 18:00:00,2.8556,2.8558,2.821,2.8234
2022-02-13 19:00:00,2.8224,2.833,2.7738,2.7948
2022-02-13 20:00:00,2.7952,2.803,2.7257,2.7415
2022-02-13 21:00:00,2.7457,2.7651,2.7287,2.7341
2022-02-13 22:00:00,2.7379,2.7684,2.7166,2.7547
2022-02-13 23:00:00,2.7519,2.7695,2.7435,2.766
2022-02-14 00:00:00,2.766,2.7773,2.7232,2.7249
2022-02-14 01:00:00,2.7234,2.782,2.7221,2.7793
2022-02-14 02:00:00,2.7791,2.7963,2.7656,2.7957
2022-02-14 03:00:00,2.7963,2.8155,2.7564,2.7573
2022-02-14 04:00:00,2.7565,2.7707,2.7435,2.7524
2022-02-14 05:00:00,2.7527,2.7707,2.7363,2.7663
2022-02-14 06:00:00,2.7663,2.7896,2.7501,2.7731
2022-02-14 07:00:00,2.7745,2.8097,2.7539,2.8059
2022-02-14 08:00:00,2.8087,2.85,2.8055,2.8322
2022-02-14 09:00:00,2.8314,2.8854,2.8279,2.8543
2022-02-14 10:00:00,2.8546,2.8599,2.8232,2.844
2022-02-14 11:00:00,2.846,2.895,2.8422,2.8686
2022-02-14 12:00:00,2.8683,2.89,2.8455,2.8543
2022-02-14 13:00:00,2.8556,2.8743,2.8259,2.8301
2022-02-14 14:00:00,2.8299,2.8373,2.7659,2.7964
2022-02-14 15:00:00,2.7992,2.8319,2.7853,2.8143
2022-02-14 16:00:00,2.8155,2.8271,2.7952,2.8105
2022-02-14 17:00:00,2.8097,2.8499,2.8097,2.8463
2022-02-14 18:00:00,2.8471,2.8589,2.8386,2.8413
2022-02-14 19:00:00,2.8425,2.8698,2.8336,2.8517
2022-02-14 20:00:00,2.8531,2.9647,2.8398,2.9471
2022-02-14 21:00:00,2.947,2.9809,2.9301,2.9745
2022-02-14 22:00:00,2.9744,2.9959,2.9569,2.9655
2022-02-14 23:00:00,2.9698,2.9797,2.9443,2.9443
2022-02-15 00:00:00,2.9454,2.978,2.9427,2.9675
2022-02-15 01:00:00,2.9671,2.9918,2.9646,2.9728
2022-02-15 02:00:00,2.973,3.0309,2.9724,3.0201
2022-02-15 03:00:00,3.02,3.075,3.02,3.0613
2022-02-15 04:00:00,3.0611,3.0676,3.0385,3.0601
2022-02-15 05:00:00,3.0599,3.0759,3.0452,3.0604
2022-02-15 06:00:00,3.0618,3.0978,3.0379,3.07
2022-02-15 07:00:00,3.07,3.0743,3.0429,3.052
2022-02-15 08:00:00,3.0524,3.0687,3.0207,3.0398
2022-02-15 09:00:00,3.0394,3.0635,3.0272,3.0474
2022-02-15 10:00:00,3.0465,3.0595,3.0231,3.0479
2022-02-15 11:00:00,3.0497,3.1608,3.0462,3.1386
2022-02-15 12:00:00,3.1406,3.2229,3.1406,3.1747
2022-02-15 13:00:00,3.1729,3.2069,3.1519,3.1931
2022-02-15 14:00:00,3.1914,3.2028,3.1642,3.1839
2022-02-15 15:00:00,3.1824,3.1875,3.1552,3.1714
2022-02-15 16:00:00,3.1708,3.2173,3.165,3.1887
2022-02-15 17:00:00,3.1887,3.263,3.1864,3.255
2022-02-15 18:00:00,3.2543,3.34,3.2424,3.3388
2022-02-15 19:00:00,3.3386,3.4027,3.3126,3.3523
2022-02-15 20:00:00,3.3524,3.3571,3.312,3.3258
2022-02-15 21:00:00,3.3253,3.3389,3.2906,3.3137
2022-02-15 22:00:00,3.3129,3.3357,3.2944,3.3097
2022-02-15 23:00:00,3.309,3.3092,3.2384,3.2726
2022-02-16 00:00:00,3.2738,3.2934,3.2558,3.2723
2022-02-16 01:00:00,3.2716,3.3181,3.2691,3.2948
2022-02-16 02:00:00,3.2946,3.3701,3.2695,3.3471
2022-02-16 03:00:00,3.3481,3.3663,3.3181,3.32
2022-02-16 04:00:00,3.3196,3.345,3.2931,3.3003
2022-02-16 05:00:00,3.2995,3.3166,3.2714,3.3046
2022-02-16 06:00:00,3.3035,3.3238,3.296,3.3111
2022-02-16 07:00:00,3.3085,3.3257,3.2375,3.2592
2022-02-16 08:00:00,3.2629,3.2858,3.1783,3.2047
2022-02-16 09:00:00,3.2051,3.2291,3.1664,3.1883
2022-02-16 10:00:00,3.1888,3.221,3.1811,3.1981
2022-02-16 11:00:00,3.1981,3.2153,3.1682,3.2064
2022-02-16 12:00:00,3.2072,3.2143,3.1819,3.1895
2022-02-16 13:00:00,3.1879,3.2265,3.1759,3.2132
2022-02-16 14:00:00,3.2144,3.3441,3.2031,3.33
2022-02-16 15:00:00,3.329,3.3417,3.288,3.2945
2022-02-16 16:00:00,3.2918,3.3206,3.2781,3.3075
2022-02-16 17:00:00,3.3077,3.3251,3.285,3.2966
2022-02-16 18:00:00,3.297,3.304,3.2434,3.264
2022-02-16 19:00:00,3.2622,3.3832,3.2599,3.3624
2022-02-16 20:00:00,3.3604,3.3648,3.3262,3.3438
2022-02-16 21:00:00,3.3441,3.3599,3.319,3.3521
2022-02-16 22:00:00,3.3527,3.355,3.2686,3.2723
2022-02-16 23:00:00,3.2726,3.3213,3.2102,3.3069
2022-02-17 00:00:00,3.3001,3.3159,3.2663,3.272
2022-02-17 01:00:00,3.2719,3.3108,3.2625,3.3007
2022-02-17 02:00:00,3.3007,3.3197,3.2776,3.3146
2022-02-17 03:00:00,3.3168,3.3327,3.2346,3.2575
2022-02-17 04:00:00,3.2571,3.2716,3.1913,3.237
2022-02-17 05:00:00,3.2369,3.2609,3.208,3.218
2022-02-17 06:00:00,3.2171,3.2523,3.2106,3.2397
2022-02-17 07:00:00,3.2392,3.2697,3.2333,3.2502
2022-02-17 08:00:00,3.2496,3.2683,3.1829,3.2047
2022-02-17 09:00:00,3.205,3.2943,3.1981,3.2421
2022-02-17 10:00:00,3.2412,3.2958,3.2172,3.2894
2022-02-17 11:00:00,3.2911,3.351,3.2684,3.275
2022-02-17 12:00:00,3.2778,3.2778,3.1936,3.2053
2022-02-17 13:00:00,3.2039,3.2215,3.0744,3.1657
2022-02-17 14:00:00,3.1645,3.1645,3.1102,3.1385
2022-02-17 15:00:00,3.1339,3.1342,3.0672,3.0754
2022-02-17 16:00:00,3.0793,3.1218,3.0035,3.1056
2022-02-17 17:00:00,3.1,3.1195,3.0658,3.1105
2022-02-17 18:00:00,3.1088,3.1173,3.059,3.0812
2022-02-17 19:00:00,3.0793,3.1113,3.045,3.0928
2022-02-17 20:00:00,3.0917,3.1385,3.0461,3.1144
2022-02-17 21:00:00,3.1145,3.1278,3.0911,3.1129
2022-02-17 22:00:00,3.1121,3.1226,3.0967,3.1059
2022-02-17 23:00:00,3.106,3.127,3.089,3.089
2022-02-18 00:00:00,3.0896,3.1229,3.0896,3.1118
2022-02-18 01:00:00,3.11,3.1589,3.11,3.1512
2022-02-18 02:00:00,3.1516,3.1776,3.1315,3.1411
2022-02-18 03:00:00,3.1434,3.1626,3.1344,3.1624
2022-02-18 04:00:00,3.1624,3.1679,3.1169,3.1233
2022-02-18 05:00:00,3.123,3.1269,3.0897,3.1051
2022-02-18 06:00:00,3.1073,3.1086,3.0236,3.0347
2022-02-18 07:00:00,3.0359,3.0793,3.0147,3.0552
2022-02-18 08:00:00,3.0556,3.0611,3.015,3.0393
2022-02-18 09:00:00,3.0399,3.0598,2.9312,3.0247
2022-02-18 10:00:00,3.0246,3.0492,2.9327,2.9592
2022-02-18 11:00:00,2.9604,2.9989,2.9089,2.9469
2022-02-18 12:00:00,2.9454,2.99,2.9454,2.9669
2022-02-18 13:00:00,2.9669,2.978,2.9272,2.9627
2022-02-18 14:00:00,2.9627,2.9723,2.9476,2.9658
2022-02-18 15:00:00,2.9655,2.9709,2.944,2.9499
2022-02-18 16:00:00,2.9508,2.9827,2.9371,2.9482
2022-02-18 17:00:00,2.9479,2.968,2.9204,2.9431
2022-02-18 18:00:00,2.943,2.9734,2.9428,2.9713
2022-02-18 19:00:00,2.9679,3.0083,2.9473,3.0035
2022-02-18 20:00:00,3.0036,3.0383,2.9793,2.988
2022-02-18 21:00:00,2.9886,2.9995,2.9748,2.9892
2022-02-18 22:00:00,2.9896,3.0043,2.9597,2.9686
2022-02-18 23:00:00,2.9686,2.9843,2.9601,2.9766
2022-02-19 00:00:00,2.9787,3.004,2.9756,2.9874
2022-02-19 01:00:00,2.9878,3.0154,2.9744,3.0082
2022-02-19 02:00:00,3.008,3.0202,2.9965,3.0006
2022-02-19 03:00:00,3.002,3.0118,2.9495,2.9521
2022-02-19 04:00:00,2.9528,2.9637,2.9339,2.9391
2022-02-19 05:00:00,2.9398,2.9445,2.8749,2.9057
2022-02-19 06:00:00,2.9057,2.9163,2.8316,2.866
2022-02-19 07:00:00,2.8665,2.8768,2.8402,2.8499
2022-02-19 08:00:00,2.8501,2.8838,2.8133,2.8762
2022-02-19 09:00:00,2.8748,2.8748,2.836,2.8512
2022-02-19 10:00:00,2.8513,2.8852,2.8446,2.8812
2022-02-19 11:00:00,2.8796,2.937,2.8696,2.8834
2022-02-19 12:00:00,2.8838,2.8995,2.8711,2.8973
2022-02-19 13:00:00,2.8947,2.8947,2.8664,2.8778
2022-02-19 14:00:00,2.877,2.8778,2.845,2.85
2022-02-19 15:00:00,2.8539,2.8725,2.846,2.8696
2022-02-19 16:00:00,2.8701,2.8764,2.8422,2.8538
2022-02-19 17:00:00,2.8534,2.8872,2.845,2.8728
2022-02-19 18:00:00,2.872,2.895,2.8665,2.8869
2022-02-19 19:00:00,2.8889,2.8889,2.827,2.8421
2022-02-19 20:00:00,2.842,2.8541,2.8153,2.8409
2022-02-19 21:00:00,2.8405,2.8456,2.7804,2.7895
2022-02-19 22:00:00,2.788,2.8017,2.7565,2.7782
2022-02-19 23:00:00,2.7783,2.7979,2.7451,2.7525
2022-02-20 00:00:00,2.7525,2.7778,2.722,2.7261
2022-02-20 01:00:00,2.7291,2.74,2.6734,2.7016
2022-02-20 02:00:00,2.7,2.7253,2.6896,2.7207
2022-02-20 03:00:00,2.7216,2.723,2.6641,2.681
2022-02-20 04:00:00,2.6762,2.7158,2.6619,2.677
2022-02-20 05:00:00,2.6835,2.7106,2.6729,2.6764
2022-02-20 06:00:00,2.6774,2.7008,2.6693,2.6917
2022-02-20 07:00:00,2.6937,2.7326,2.6749,2.677
2022-02-20 08:00:00,2.6788,2.6905,2.6588,2.6707
2022-02-20 09:00:00,2.6691,2.6776,2.6139,2.6397
2022-02-20 10:00:00,2.6397,2.6747,2.6375,2.664
2022-02-20 11:00:00,2.6636,2.7112,2.6611,2.6804
2022-02-20 12:00:00,2.6791,2.7022,2.6768,2.6916
2022-02-20 13:00:00,2.6903,2.7284,2.68,2.7274
2022-02-20 14:00:00,2.7264,2.7264,2.7004,2.7054
2022-02-20 15:00:00,2.706,2.7068,2.6838,2.703
2022-02-20 16:00:00,2.7038,2.717,2.6467,2.6653
2022-02-20 17:00:00,2.6646,2.7511,2.6646,2.75
2022-02-20 18:00:00,2.7508,2.7801,2.6786,2.6951
2022-02-20 19:00:00,2.6947,2.771,2.67,2.7678
2022-02-20 20:00:00,2.7657,2.8724,2.7492,2.8464
2022-02-20 21:00:00,2.847,2.8565,2.8153,2.8392
2022-02-20 22:00:00,2.8384,2.8529,2.7954,2.8066
2022-02-20 23:00:00,2.8065,2.8861,2.8055,2.876
2022-02-21 00:00:00,2.8763,2.9095,2.8695,2.8799
2022-02-21 01:00:00,2.8799,2.9269,2.8679,2.9195
2022-02-21 02:00:00,2.9217,2.9487,2.9025,2.9377
2022-02-21 03:00:00,2.9374,2.957,2.8924,2.8985
2022-02-21 04:00:00,2.8985,2.9116,2.8574,2.874
2022-02-21 05:00:00,2.8737,2.8873,2.8269,2.8441
2022-02-21 06:00:00,2.8447,2.8604,2.7368,2.7638
2022-02-21 07:00:00,2.7631,2.7925,2.6853,2.7138
2022-02-21 08:00:00,2.713,2.7278,2.6745,2.7043
2022-02-21 09:00:00,2.7047,2.85,2.6973,2.7964
2022-02-21 10:00:00,2.7962,2.852,2.7647,2.7817
2022-02-21 11:00:00,2.7814,2.8019,2.7366,2.7419
2022-02-21 12:00:00,2.744,2.7651,2.7035,2.7052
2022-02-21 13:00:00,2.707,2.7249,2.626,2.6527
2022-02-21 14:00:00,2.6516,2.68,2.6224,2.6665
2022-02-21 15:00:00,2.667,2.6806,2.6358,2.6666
2022-02-21 16:00:00,2.6672,2.6969,2.5238,2.5352
2022-02-21 17:00:00,2.5365,2.5843,2.5157,2.5494
2022-02-21 18:00:00,2.5473,2.5496,2.4565,2.4837
2022-02-21 19:00:00,2.4835,2.5378,2.4511,2.5134
2022-02-21 20:00:00,2.5144,2.5217,2.4415,2.4831
2022-02-21 21:00:00,2.4824,2.485,2.4485,2.4691
2022-02-21 22:00:00,2.4689,2.4707,2.3819,2.4056
2022-02-21 23:00:00,2.41,2.432,2.3935,2.4034
2022-02-22 00:00:00,2.4035,2.4964,2.3879,2.4507
2022-02-22 01:00:00,2.4496,2.4824,2.4381,2.4709
2022-02-22 02:00:00,2.4702,2.49,2.4336,2.4496
2022-02-22 03:00:00,2.4494,2.5296,2.437,2.513
2022-02-22 04:00:00,2.5125,2.5321,2.4925,2.509
2022-02-22 05:00:00,2.5105,2.5964,2.4927,2.5767
2022-02-22 06:00:00,2.5775,2.5879,2.5328,2.5531
2022-02-22 07:00:00,2.553,2.5717,2.5219,2.5564
2022-02-22 08:00:00,2.5581,2.59,2.527,2.5772
2022-02-22 09:00:00,2.5774,2.6161,2.5341,2.6031
2022-02-22 10:00:00,2.6027,2.6148,2.5516,2.5579
2022-02-22 11:00:00,2.5566,2.5745,2.5289,2.5503
2022-02-22 12:00:00,2.553,2.565,2.5139,2.5313
2022-02-22 13:00:00,2.5326,2.5545,2.5174,2.5379
2022-02-22 14:00:00,2.5374,2.5794,2.5199,2.5734
2022-02-22 15:00:00,2.5727,2.5939,2.5383,2.5519
2022-02-22 16:00:00,2.5545,2.5695,2.5428,2.5587
2022-02-22 17:00:00,2.5599,2.564,2.5291,2.5602
2022-02-22 18:00:00,2.5602,2.6558,2.5553,2.6483
2022-02-22 19:00:00,2.6475,2.6897,2.628,2.6565
2022-02-22 20:00:00,2.659,2.6621,2.5914,2.6139
2022-02-22 21:00:00,2.6139,2.6434,2.5745,2.5947
2022-02-22 22:00:00,2.5947,2.6208,2.5812,2.5922
2022-02-22 23:00:00,2.5922,2.6455,2.5863,2.6422
2022-02-23 00:00:00,2.6442,2.6576,2.6126,2.6308
2022-02-23 01:00:00,2.6334,2.6547,2.6186,2.6274
2022-02-23 02:00:00,2.6262,2.6612,2.6234,2.6603
2022-02-23 03:00:00,2.6607,2.7441,2.6448,2.7254
2022-02-23 04:00:00,2.7251,2.7936,2.7142,2.7723
2022-02-23 05:00:00,2.7751,2.7956,2.7715,2.786
2022-02-23 06:00:00,2.785,2.7965,2.7473,2.7641
2022-02-23 07:00:00,2.7641,2.7967,2.7557,2.7954
2022-02-23 08:00:00,2.795,2.8115,2.7335,2.7377
2022-02-23 09:00:00,2.7377,2.7624,2.7043,2.7083
2022-02-23 10:00:00,2.7073,2.7131,2.6852,2.6977
