datetime,VOXELBUSD_open,VOXELBUSD_high,VOXELBUSD_low,VOXELBUSD_close
2022-01-20 22:00:00,1.8122,1.8139,1.757,1.757
2022-01-20 23:00:00,1.7649,1.7744,1.74,1.7422
2022-01-21 00:00:00,1.7422,1.7762,1.7227,1.7762
2022-01-21 01:00:00,1.7777,1.8326,1.7597,1.7777
2022-01-21 02:00:00,1.7777,1.7777,1.7499,1.7659
2022-01-21 03:00:00,1.7597,1.813,1.7569,1.7792
2022-01-21 04:00:00,1.7792,1.809,1.7684,1.787
2022-01-21 05:00:00,1.7847,1.8149,1.7486,1.753
2022-01-21 06:00:00,1.7531,1.7551,1.7208,1.73
2022-01-21 07:00:00,1.73,1.73,1.6463,1.6668
2022-01-21 08:00:00,1.6701,1.6993,1.6631,1.695
2022-01-21 09:00:00,1.695,1.7092,1.6643,1.6643
2022-01-21 10:00:00,1.6645,1.676,1.6228,1.65
2022-01-21 11:00:00,1.6532,1.6943,1.6093,1.6222
2022-01-21 12:00:00,1.6202,1.6344,1.5753,1.5812
2022-01-21 13:00:00,1.5829,1.5962,1.5622,1.5706
2022-01-21 14:00:00,1.5707,1.58,1.5504,1.5505
2022-01-21 15:00:00,1.5505,1.5676,1.541,1.5601
2022-01-21 16:00:00,1.5601,1.5764,1.5107,1.537
2022-01-21 17:00:00,1.5429,1.6102,1.5429,1.5733
2022-01-21 18:00:00,1.58,1.5812,1.5446,1.5584
2022-01-21 19:00:00,1.5634,1.5862,1.5319,1.5579
2022-01-21 20:00:00,1.5578,1.5578,1.5367,1.5399
2022-01-21 21:00:00,1.5399,1.5406,1.5136,1.518
2022-01-21 22:00:00,1.518,1.526,1.453,1.4822
2022-01-21 23:00:00,1.4814,1.4847,1.4271,1.4399
2022-01-22 00:00:00,1.4377,1.4377,1.3211,1.33
2022-01-22 01:00:00,1.3298,1.3574,1.2736,1.296
2022-01-22 02:00:00,1.2981,1.313,1.2471,1.2471
2022-01-22 03:00:00,1.245,1.2766,1.2447,1.26
2022-01-22 04:00:00,1.26,1.2657,1.2031,1.208
2022-01-22 05:00:00,1.2062,1.2565,1.1244,1.238
2022-01-22 06:00:00,1.2394,1.255,1.2045,1.2312
2022-01-22 07:00:00,1.2324,1.3334,1.2323,1.3334
2022-01-22 08:00:00,1.3334,1.344,1.2834,1.2897
2022-01-22 09:00:00,1.29,1.3107,1.2502,1.2502
2022-01-22 10:00:00,1.2509,1.268,1.2331,1.2331
2022-01-22 11:00:00,1.2331,1.3026,1.2248,1.2681
2022-01-22 12:00:00,1.2685,1.2727,1.2452,1.2452
2022-01-22 13:00:00,1.2452,1.2472,1.2207,1.238
2022-01-22 14:00:00,1.2304,1.2444,1.2283,1.2351
2022-01-22 15:00:00,1.2331,1.278,1.2331,1.278
