datetime,ETHTUSD_open,ETHTUSD_high,ETHTUSD_low,ETHTUSD_close
2022-03-18 01:00:00,2804.54,2809.58,2796.0,2800.14
2022-03-18 02:00:00,2802.28,2802.96,2794.6,2794.9
2022-03-18 03:00:00,2794.37,2808.0,2789.93,2806.71
2022-03-18 04:00:00,2801.27,2803.06,2792.44,2797.46
2022-03-18 05:00:00,2799.61,2814.78,2795.81,2795.81
2022-03-18 06:00:00,2793.82,2798.6,2783.84,2798.6
2022-03-18 07:00:00,2795.28,2823.24,2791.69,2804.41
2022-03-18 08:00:00,2808.51,2811.8,2791.14,2811.8
2022-03-18 09:00:00,2815.01,2860.61,2815.01,2845.28
2022-03-18 10:00:00,2852.66,2900.1,2852.66,2900.1
2022-03-18 11:00:00,2890.83,2926.76,2890.68,2922.94
2022-03-18 12:00:00,2918.79,2947.12,2917.42,2937.91
2022-03-18 13:00:00,2931.0,2932.15,2929.38,2929.38
2022-03-18 14:00:00,2942.83,2969.55,2931.91,2962.2
2022-03-18 15:00:00,2969.7,2984.9,2948.73,2949.46
2022-03-18 16:00:00,2944.62,2957.41,2941.77,2953.6
2022-03-18 17:00:00,2954.64,2959.56,2934.36,2934.36
2022-03-18 18:00:00,2935.11,2947.43,2935.11,2942.89
2022-03-18 19:00:00,2943.81,2976.16,2943.81,2967.45
2022-03-18 20:00:00,2967.04,2967.04,2957.32,2964.71
2022-03-18 21:00:00,2954.32,2954.89,2950.18,2953.71
2022-03-18 22:00:00,2957.07,2958.89,2932.39,2950.96
2022-03-18 23:00:00,2945.52,2953.72,2945.52,2953.72
2022-03-19 00:00:00,2942.51,2945.8,2942.51,2945.8
2022-03-19 01:00:00,2933.22,2936.83,2933.12,2936.65
2022-03-19 02:00:00,2927.48,2933.73,2921.66,2921.66
2022-03-19 03:00:00,2924.77,2935.53,2924.77,2934.66
2022-03-19 04:00:00,2935.96,2954.95,2935.96,2947.48
2022-03-19 05:00:00,2951.04,2951.04,2938.5,2943.1
2022-03-19 06:00:00,2938.91,2950.51,2938.91,2945.26
2022-03-19 07:00:00,2950.19,2972.79,2950.19,2972.79
2022-03-19 08:00:00,2972.89,2976.16,2948.64,2950.66
2022-03-19 09:00:00,2942.21,2963.37,2940.49,2963.37
2022-03-19 10:00:00,2966.97,2976.43,2963.86,2976.33
2022-03-19 11:00:00,2960.47,2985.82,2960.47,2985.82
2022-03-19 12:00:00,2972.38,2972.38,2954.35,2959.55
