datetime,XLMUSD_open,XLMUSD_high,XLMUSD_low,XLMUSD_close
2022-02-06 03:00:00,0.221713,0.22185,0.220718,0.22083
2022-02-06 04:00:00,0.220848,0.221823,0.218938,0.221528
2022-02-06 05:00:00,0.221647,0.222175,0.220987,0.22175
2022-02-06 06:00:00,0.22169,0.22169,0.219103,0.219484
2022-02-06 07:00:00,0.219423,0.219969,0.217945,0.219408
2022-02-06 08:00:00,0.219409,0.220026,0.218517,0.219921
2022-02-06 09:00:00,0.219863,0.222392,0.219526,0.221979
2022-02-06 10:00:00,0.222052,0.222707,0.22005,0.220257
2022-02-06 11:00:00,0.220199,0.220447,0.217642,0.218312
2022-02-06 12:00:00,0.218312,0.219251,0.21738,0.218554
2022-02-06 13:00:00,0.218626,0.219706,0.2177,0.218982
2022-02-06 14:00:00,0.218912,0.220884,0.213947,0.215087
2022-02-06 15:00:00,0.215092,0.21679,0.213067,0.216095
2022-02-06 16:00:00,0.216103,0.2185,0.21503,0.218185
2022-02-06 17:00:00,0.218185,0.218619,0.217004,0.217797
2022-02-06 18:00:00,0.217727,0.21793,0.215683,0.216276
2022-02-06 19:00:00,0.21612,0.218741,0.216111,0.218639
2022-02-06 20:00:00,0.218614,0.219201,0.216832,0.218309
2022-02-06 21:00:00,0.218295,0.220582,0.218121,0.220141
2022-02-06 22:00:00,0.220102,0.220952,0.219138,0.219591
2022-02-06 23:00:00,0.219525,0.225023,0.219142,0.223926
2022-02-07 00:00:00,0.223926,0.224759,0.219026,0.221222
2022-02-07 01:00:00,0.221229,0.223099,0.219761,0.222149
2022-02-07 02:00:00,0.222173,0.22955,0.2221,0.225947
2022-02-07 03:00:00,0.226024,0.23095,0.225978,0.229253
2022-02-07 04:00:00,0.229313,0.230146,0.227145,0.227763
2022-02-07 05:00:00,0.227903,0.232142,0.227212,0.231446
2022-02-07 06:00:00,0.231421,0.232689,0.230568,0.232666
2022-02-07 07:00:00,0.232582,0.233054,0.22818,0.2301
2022-02-07 08:00:00,0.230106,0.238365,0.229754,0.236247
2022-02-07 09:00:00,0.236361,0.236758,0.231,0.233053
2022-02-07 10:00:00,0.23313,0.23542,0.232403,0.234258
2022-02-07 11:00:00,0.234197,0.237569,0.234192,0.235821
2022-02-07 12:00:00,0.235833,0.236196,0.233384,0.234065
2022-02-07 13:00:00,0.234,0.235121,0.232874,0.234022
2022-02-07 14:00:00,0.233998,0.23477,0.232435,0.234463
2022-02-07 15:00:00,0.234495,0.235016,0.231132,0.234545
2022-02-07 16:00:00,0.234563,0.238141,0.233733,0.235063
2022-02-07 17:00:00,0.2351,0.237861,0.233285,0.237588
2022-02-07 18:00:00,0.237586,0.238144,0.233636,0.234877
2022-02-07 19:00:00,0.234916,0.238413,0.234438,0.236278
2022-02-07 20:00:00,0.236278,0.238099,0.234504,0.235801
2022-02-07 21:00:00,0.235743,0.237535,0.23425,0.236898
2022-02-07 22:00:00,0.236886,0.242083,0.236878,0.239717
2022-02-07 23:00:00,0.239704,0.240863,0.23797,0.239623
2022-02-08 00:00:00,0.239793,0.248199,0.237252,0.242656
2022-02-08 01:00:00,0.242611,0.2494,0.241816,0.249045
2022-02-08 02:00:00,0.249045,0.250596,0.246826,0.247817
2022-02-08 03:00:00,0.24773,0.254966,0.246607,0.251237
2022-02-08 04:00:00,0.251255,0.254672,0.250308,0.254025
2022-02-08 05:00:00,0.253962,0.25653,0.251424,0.255711
2022-02-08 06:00:00,0.255637,0.25714,0.248635,0.250228
2022-02-08 07:00:00,0.250233,0.250633,0.247547,0.24977
2022-02-08 08:00:00,0.249792,0.250307,0.240149,0.240844
2022-02-08 09:00:00,0.240843,0.24306,0.236557,0.237959
2022-02-08 10:00:00,0.237943,0.240069,0.236931,0.238824
2022-02-08 11:00:00,0.238859,0.242719,0.238057,0.242554
2022-02-08 12:00:00,0.242558,0.242699,0.234634,0.237657
2022-02-08 13:00:00,0.23773,0.239171,0.235776,0.239117
2022-02-08 14:00:00,0.239048,0.241,0.238019,0.239562
2022-02-08 15:00:00,0.239442,0.239603,0.234233,0.23808
2022-02-08 16:00:00,0.238092,0.239598,0.234914,0.235272
2022-02-08 17:00:00,0.235224,0.236999,0.232856,0.234849
2022-02-08 18:00:00,0.234754,0.237462,0.234439,0.236003
2022-02-08 19:00:00,0.235891,0.236917,0.234027,0.23544
2022-02-08 20:00:00,0.235376,0.241187,0.234554,0.24107
2022-02-08 21:00:00,0.240978,0.242255,0.238516,0.238938
2022-02-08 22:00:00,0.238924,0.239898,0.236757,0.239131
2022-02-08 23:00:00,0.239051,0.244986,0.238821,0.242394
2022-02-09 00:00:00,0.242371,0.243722,0.239145,0.241192
2022-02-09 01:00:00,0.241201,0.24403,0.239212,0.240395
2022-02-09 02:00:00,0.240414,0.241138,0.234601,0.236153
2022-02-09 03:00:00,0.23606,0.238464,0.235644,0.237414
2022-02-09 04:00:00,0.237352,0.238574,0.236218,0.237005
2022-02-09 05:00:00,0.237105,0.238689,0.2345,0.237739
2022-02-09 06:00:00,0.237613,0.239685,0.237061,0.239164
2022-02-09 07:00:00,0.239214,0.240085,0.237298,0.239273
2022-02-09 08:00:00,0.239285,0.239868,0.234979,0.23666
2022-02-09 09:00:00,0.236673,0.2389,0.236506,0.2367
2022-02-09 10:00:00,0.236751,0.238655,0.2365,0.238226
2022-02-09 11:00:00,0.238236,0.23903,0.237336,0.238298
2022-02-09 12:00:00,0.238299,0.243053,0.237625,0.241473
2022-02-09 13:00:00,0.241431,0.244,0.240744,0.241902
2022-02-09 14:00:00,0.241992,0.2437,0.240766,0.242312
2022-02-09 15:00:00,0.24228,0.243623,0.240807,0.241675
2022-02-09 16:00:00,0.241658,0.243571,0.240216,0.241699
2022-02-09 17:00:00,0.241687,0.242176,0.24003,0.2411
2022-02-09 18:00:00,0.2411,0.241596,0.239194,0.241072
2022-02-09 19:00:00,0.241122,0.24269,0.240597,0.241744
2022-02-09 20:00:00,0.241697,0.24354,0.241339,0.242518
2022-02-09 21:00:00,0.242541,0.242683,0.241425,0.241425
2022-02-09 22:00:00,0.241425,0.24213,0.240251,0.240926
2022-02-09 23:00:00,0.24097,0.241452,0.237881,0.238854
2022-02-10 00:00:00,0.238763,0.239778,0.23716,0.239409
2022-02-10 01:00:00,0.239409,0.240391,0.23851,0.240304
2022-02-10 02:00:00,0.240239,0.241193,0.236459,0.236679
2022-02-10 03:00:00,0.236625,0.237215,0.23494,0.235425
2022-02-10 04:00:00,0.235467,0.237365,0.23517,0.236887
2022-02-10 05:00:00,0.236783,0.237855,0.236434,0.237629
2022-02-10 06:00:00,0.237687,0.238076,0.236456,0.236787
2022-02-10 07:00:00,0.236718,0.23904,0.236652,0.238943
2022-02-10 08:00:00,0.238967,0.240552,0.238361,0.239476
2022-02-10 09:00:00,0.239605,0.241598,0.239316,0.2414
2022-02-10 10:00:00,0.24141,0.242887,0.240295,0.240988
2022-02-10 11:00:00,0.240967,0.242509,0.240001,0.24127
2022-02-10 12:00:00,0.241353,0.242166,0.238264,0.239383
2022-02-10 13:00:00,0.239454,0.240471,0.230686,0.23105
2022-02-10 14:00:00,0.23109,0.2349,0.228431,0.23481
2022-02-10 15:00:00,0.2349,0.238173,0.233281,0.23555
2022-02-10 16:00:00,0.235511,0.238025,0.234577,0.236902
2022-02-10 17:00:00,0.23699,0.2385,0.235623,0.236635
2022-02-10 18:00:00,0.236635,0.236994,0.233757,0.235212
2022-02-10 19:00:00,0.235167,0.235297,0.231452,0.231889
2022-02-10 20:00:00,0.231824,0.233725,0.231049,0.233134
2022-02-10 21:00:00,0.233151,0.235755,0.231978,0.235695
2022-02-10 22:00:00,0.235755,0.236686,0.234184,0.235224
2022-02-10 23:00:00,0.235134,0.235945,0.230686,0.23172
2022-02-11 00:00:00,0.231773,0.231773,0.225252,0.227505
2022-02-11 01:00:00,0.227453,0.230854,0.226438,0.230222
2022-02-11 02:00:00,0.230279,0.230279,0.227645,0.229458
2022-02-11 03:00:00,0.229451,0.230832,0.229202,0.230287
2022-02-11 04:00:00,0.230264,0.230741,0.229383,0.230256
2022-02-11 05:00:00,0.230182,0.230205,0.227279,0.227421
2022-02-11 06:00:00,0.227346,0.2296,0.227132,0.229276
2022-02-11 07:00:00,0.229234,0.230012,0.228835,0.229632
2022-02-11 08:00:00,0.229623,0.230344,0.226899,0.226899
2022-02-11 09:00:00,0.227026,0.229966,0.22632,0.229575
2022-02-11 10:00:00,0.229568,0.229639,0.227934,0.228558
2022-02-11 11:00:00,0.228571,0.229275,0.227891,0.228517
2022-02-11 12:00:00,0.228576,0.230029,0.227619,0.229064
2022-02-11 13:00:00,0.229142,0.230999,0.228577,0.230498
2022-02-11 14:00:00,0.230581,0.231319,0.228091,0.229943
2022-02-11 15:00:00,0.230012,0.231159,0.229684,0.230286
2022-02-11 16:00:00,0.230171,0.23038,0.227742,0.22816
2022-02-11 17:00:00,0.228148,0.22848,0.226113,0.226884
2022-02-11 18:00:00,0.226884,0.227914,0.222974,0.223354
2022-02-11 19:00:00,0.223354,0.224386,0.220839,0.22157
2022-02-11 20:00:00,0.221545,0.22221,0.217802,0.218487
2022-02-11 21:00:00,0.218487,0.220106,0.218179,0.219224
2022-02-11 22:00:00,0.219198,0.219621,0.2145,0.214523
2022-02-11 23:00:00,0.2145,0.216255,0.213,0.215393
2022-02-12 00:00:00,0.215367,0.215709,0.21312,0.215705
2022-02-12 01:00:00,0.215647,0.218945,0.215052,0.217765
2022-02-12 02:00:00,0.217754,0.219441,0.217419,0.218383
2022-02-12 03:00:00,0.218394,0.21856,0.215887,0.216617
2022-02-12 04:00:00,0.216605,0.217741,0.21619,0.216571
2022-02-12 05:00:00,0.216652,0.217105,0.21543,0.215718
2022-02-12 06:00:00,0.215718,0.215887,0.211348,0.213909
2022-02-12 07:00:00,0.213834,0.215815,0.212612,0.214982
2022-02-12 08:00:00,0.214932,0.21715,0.214932,0.21631
2022-02-12 09:00:00,0.216267,0.216859,0.215625,0.216536
2022-02-12 10:00:00,0.216582,0.216625,0.213372,0.214883
2022-02-12 11:00:00,0.214883,0.217134,0.212483,0.216647
2022-02-12 12:00:00,0.216633,0.21724,0.214675,0.216363
2022-02-12 13:00:00,0.216364,0.217076,0.2149,0.21511
2022-02-12 14:00:00,0.214998,0.216209,0.211923,0.214733
2022-02-12 15:00:00,0.214688,0.21905,0.212004,0.218547
2022-02-12 16:00:00,0.218547,0.223935,0.21843,0.222275
2022-02-12 17:00:00,0.222282,0.224478,0.221825,0.222828
2022-02-12 18:00:00,0.222861,0.223953,0.222177,0.222386
2022-02-12 19:00:00,0.222357,0.22273,0.2197,0.219949
2022-02-12 20:00:00,0.219947,0.2209,0.219078,0.220342
2022-02-12 21:00:00,0.220272,0.220468,0.215212,0.215576
2022-02-12 22:00:00,0.215578,0.219299,0.215362,0.21902
2022-02-12 23:00:00,0.219041,0.219214,0.216612,0.218218
2022-02-13 00:00:00,0.218273,0.220255,0.216507,0.219178
2022-02-13 01:00:00,0.219071,0.219886,0.21759,0.217948
2022-02-13 02:00:00,0.217948,0.218324,0.215663,0.216561
2022-02-13 03:00:00,0.216589,0.21711,0.215399,0.216222
2022-02-13 04:00:00,0.216228,0.216457,0.214856,0.215595
2022-02-13 05:00:00,0.215595,0.216854,0.214978,0.216369
2022-02-13 06:00:00,0.21644,0.218554,0.216115,0.218544
2022-02-13 07:00:00,0.21848,0.219559,0.218105,0.218186
2022-02-13 08:00:00,0.218115,0.219634,0.217811,0.219588
2022-02-13 09:00:00,0.219553,0.21959,0.218176,0.218808
2022-02-13 10:00:00,0.218842,0.220703,0.218326,0.220257
2022-02-13 11:00:00,0.220277,0.22205,0.219895,0.221192
2022-02-13 12:00:00,0.221192,0.221899,0.220655,0.221234
2022-02-13 13:00:00,0.221204,0.221426,0.220135,0.220504
2022-02-13 14:00:00,0.220504,0.221748,0.2181,0.220248
2022-02-13 15:00:00,0.220147,0.220605,0.218404,0.218448
2022-02-13 16:00:00,0.218443,0.218553,0.214635,0.215851
2022-02-13 17:00:00,0.21585,0.215965,0.213481,0.215759
2022-02-13 18:00:00,0.215633,0.217302,0.212984,0.213772
2022-02-13 19:00:00,0.213709,0.2155,0.211138,0.211591
2022-02-13 20:00:00,0.2115,0.214038,0.211014,0.21384
2022-02-13 21:00:00,0.213775,0.214092,0.211,0.211267
2022-02-13 22:00:00,0.211248,0.2132,0.211185,0.212946
2022-02-13 23:00:00,0.212936,0.213013,0.210243,0.210311
2022-02-14 00:00:00,0.210337,0.211578,0.2095,0.209995
2022-02-14 01:00:00,0.210014,0.210059,0.206451,0.207032
2022-02-14 02:00:00,0.207,0.207795,0.205834,0.206094
2022-02-14 03:00:00,0.206125,0.207619,0.205403,0.20737
2022-02-14 04:00:00,0.207308,0.208496,0.206929,0.208481
2022-02-14 05:00:00,0.208422,0.209005,0.207259,0.207432
2022-02-14 06:00:00,0.207505,0.209911,0.207274,0.209659
2022-02-14 07:00:00,0.209755,0.211666,0.209388,0.211303
2022-02-14 08:00:00,0.211182,0.212009,0.20862,0.208787
2022-02-14 09:00:00,0.208722,0.209778,0.207628,0.20918
2022-02-14 10:00:00,0.209223,0.209831,0.208128,0.209831
2022-02-14 11:00:00,0.209719,0.209907,0.208665,0.208898
2022-02-14 12:00:00,0.20892,0.211907,0.207463,0.211727
2022-02-14 13:00:00,0.21175,0.213033,0.210852,0.212019
2022-02-14 14:00:00,0.212049,0.214034,0.211905,0.212234
2022-02-14 15:00:00,0.212352,0.213024,0.211066,0.211709
2022-02-14 16:00:00,0.211743,0.213742,0.211499,0.212071
2022-02-14 17:00:00,0.21207,0.212428,0.210646,0.211028
2022-02-14 18:00:00,0.210981,0.211694,0.2092,0.209491
2022-02-14 19:00:00,0.209401,0.209642,0.206119,0.207634
2022-02-14 20:00:00,0.207673,0.209144,0.206211,0.208267
2022-02-14 21:00:00,0.208286,0.209222,0.207706,0.208945
2022-02-14 22:00:00,0.208974,0.211732,0.208903,0.211204
2022-02-14 23:00:00,0.211181,0.211454,0.210546,0.210709
2022-02-15 00:00:00,0.210719,0.211405,0.209437,0.209992
2022-02-15 01:00:00,0.210001,0.216066,0.209464,0.21513
2022-02-15 02:00:00,0.215184,0.2155,0.214203,0.214794
2022-02-15 03:00:00,0.214714,0.214954,0.214133,0.214158
2022-02-15 04:00:00,0.214181,0.214785,0.213472,0.213763
2022-02-15 05:00:00,0.213752,0.213942,0.212946,0.21356
2022-02-15 06:00:00,0.213561,0.214187,0.213283,0.213811
2022-02-15 07:00:00,0.213854,0.216,0.213764,0.215638
2022-02-15 08:00:00,0.215642,0.218535,0.215516,0.217752
2022-02-15 09:00:00,0.217714,0.2185,0.217224,0.218055
2022-02-15 10:00:00,0.218027,0.219598,0.217466,0.21941
2022-02-15 11:00:00,0.21941,0.219627,0.217891,0.218493
2022-02-15 12:00:00,0.218455,0.219352,0.217891,0.218489
2022-02-15 13:00:00,0.218559,0.219049,0.216425,0.218049
2022-02-15 14:00:00,0.218,0.219405,0.217444,0.21853
2022-02-15 15:00:00,0.218478,0.219105,0.217445,0.218123
2022-02-15 16:00:00,0.218159,0.218885,0.217434,0.217664
2022-02-15 17:00:00,0.217666,0.218112,0.216363,0.217266
2022-02-15 18:00:00,0.217263,0.218068,0.216764,0.217305
2022-02-15 19:00:00,0.217306,0.21786,0.216417,0.216538
2022-02-15 20:00:00,0.216538,0.218081,0.216167,0.217713
2022-02-15 21:00:00,0.217705,0.217863,0.216569,0.21672
2022-02-15 22:00:00,0.21672,0.219379,0.216539,0.218138
2022-02-15 23:00:00,0.218267,0.222314,0.217369,0.221086
2022-02-16 00:00:00,0.22112,0.221672,0.21881,0.219068
2022-02-16 01:00:00,0.21911,0.219205,0.217,0.217
2022-02-16 02:00:00,0.217,0.218083,0.216825,0.217994
2022-02-16 03:00:00,0.217912,0.218738,0.217782,0.218079
2022-02-16 04:00:00,0.218094,0.218144,0.215501,0.216798
2022-02-16 05:00:00,0.216734,0.218126,0.216726,0.217472
2022-02-16 06:00:00,0.217429,0.218799,0.217144,0.218225
2022-02-16 07:00:00,0.218281,0.2188,0.217455,0.218739
2022-02-16 08:00:00,0.218693,0.220146,0.218274,0.219329
2022-02-16 09:00:00,0.219369,0.219923,0.218007,0.218126
2022-02-16 10:00:00,0.218142,0.21893,0.216887,0.218601
2022-02-16 11:00:00,0.218624,0.220582,0.218399,0.219683
2022-02-16 12:00:00,0.219593,0.22085,0.218318,0.218882
2022-02-16 13:00:00,0.218942,0.219018,0.213787,0.214519
2022-02-16 14:00:00,0.21443,0.215476,0.213592,0.214432
2022-02-16 15:00:00,0.214338,0.216189,0.213967,0.215715
2022-02-16 16:00:00,0.215777,0.216051,0.213932,0.215715
2022-02-16 17:00:00,0.215734,0.216141,0.215312,0.215982
2022-02-16 18:00:00,0.215982,0.218672,0.215695,0.217608
2022-02-16 19:00:00,0.217618,0.221164,0.217106,0.220669
2022-02-16 20:00:00,0.22067,0.22126,0.219643,0.219894
2022-02-16 21:00:00,0.219977,0.221666,0.218801,0.219752
2022-02-16 22:00:00,0.219752,0.22,0.21894,0.219461
2022-02-16 23:00:00,0.219457,0.220655,0.218513,0.21874
2022-02-17 00:00:00,0.21874,0.224052,0.2184,0.223515
2022-02-17 01:00:00,0.223463,0.226323,0.223227,0.224921
2022-02-17 02:00:00,0.224921,0.225042,0.223159,0.224299
2022-02-17 03:00:00,0.224264,0.224312,0.222013,0.222013
2022-02-17 04:00:00,0.222039,0.22239,0.219389,0.221178
2022-02-17 05:00:00,0.220952,0.221695,0.219974,0.220596
2022-02-17 06:00:00,0.220423,0.22312,0.220191,0.222806
2022-02-17 07:00:00,0.222752,0.223486,0.22153,0.223396
2022-02-17 08:00:00,0.223486,0.223491,0.217572,0.220707
2022-02-17 09:00:00,0.220799,0.221193,0.217775,0.219073
2022-02-17 10:00:00,0.219073,0.220574,0.217286,0.218065
2022-02-17 11:00:00,0.21806,0.218453,0.217,0.217982
2022-02-17 12:00:00,0.217807,0.21937,0.21744,0.218027
2022-02-17 13:00:00,0.218049,0.218235,0.214383,0.21499
2022-02-17 14:00:00,0.21492,0.216053,0.212005,0.212916
2022-02-17 15:00:00,0.212891,0.214003,0.211407,0.212423
2022-02-17 16:00:00,0.21245,0.21314,0.210926,0.211434
2022-02-17 17:00:00,0.211467,0.211511,0.20876,0.209306
2022-02-17 18:00:00,0.209429,0.210029,0.204027,0.207571
2022-02-17 19:00:00,0.207573,0.207573,0.20528,0.206489
2022-02-17 20:00:00,0.206486,0.206628,0.204,0.204517
2022-02-17 21:00:00,0.204523,0.205102,0.201118,0.203707
2022-02-17 22:00:00,0.203602,0.204824,0.2021,0.204467
2022-02-17 23:00:00,0.204467,0.204467,0.201767,0.202261
2022-02-18 00:00:00,0.202428,0.203118,0.2006,0.202809
2022-02-18 01:00:00,0.202792,0.204415,0.20191,0.203995
2022-02-18 02:00:00,0.204018,0.204899,0.203767,0.204784
2022-02-18 03:00:00,0.204784,0.205095,0.203716,0.204771
2022-02-18 04:00:00,0.204794,0.20567,0.204043,0.204267
2022-02-18 05:00:00,0.204265,0.206091,0.204265,0.205358
2022-02-18 06:00:00,0.205393,0.206708,0.205268,0.206604
2022-02-18 07:00:00,0.206577,0.207324,0.205707,0.206454
2022-02-18 08:00:00,0.206462,0.20871,0.206348,0.20835
2022-02-18 09:00:00,0.208359,0.208916,0.207259,0.207296
2022-02-18 10:00:00,0.207296,0.207865,0.205882,0.206342
2022-02-18 11:00:00,0.206342,0.206435,0.202675,0.20316
2022-02-18 12:00:00,0.203155,0.204748,0.202179,0.204574
2022-02-18 13:00:00,0.204574,0.204857,0.202774,0.20362
2022-02-18 14:00:00,0.203646,0.204071,0.198695,0.201954
2022-02-18 15:00:00,0.20191,0.202961,0.1985,0.199123
2022-02-18 16:00:00,0.199017,0.200166,0.196743,0.197316
2022-02-18 17:00:00,0.197297,0.198999,0.1967,0.197003
2022-02-18 18:00:00,0.197004,0.199,0.195394,0.198606
2022-02-18 19:00:00,0.198642,0.199717,0.198297,0.199627
2022-02-18 20:00:00,0.199627,0.200305,0.197572,0.198341
2022-02-18 21:00:00,0.198438,0.199796,0.197786,0.19851
2022-02-18 22:00:00,0.19853,0.199544,0.197717,0.199253
2022-02-18 23:00:00,0.19926,0.201802,0.19926,0.200634
2022-02-19 00:00:00,0.200623,0.204403,0.200458,0.204089
2022-02-19 01:00:00,0.204136,0.204841,0.203459,0.204487
2022-02-19 02:00:00,0.204448,0.2052,0.203812,0.204986
2022-02-19 03:00:00,0.204986,0.20579,0.203076,0.203076
2022-02-19 04:00:00,0.203195,0.204869,0.202908,0.204098
2022-02-19 05:00:00,0.204183,0.204887,0.203858,0.204778
2022-02-19 06:00:00,0.204809,0.20512,0.203899,0.204828
2022-02-19 07:00:00,0.204828,0.205412,0.204513,0.204665
2022-02-19 08:00:00,0.204718,0.204854,0.203068,0.20354
2022-02-19 09:00:00,0.203503,0.203843,0.201438,0.201819
2022-02-19 10:00:00,0.201841,0.202389,0.199358,0.200324
2022-02-19 11:00:00,0.200338,0.20082,0.197374,0.198264
2022-02-19 12:00:00,0.198146,0.198824,0.1966,0.19693
2022-02-19 13:00:00,0.196898,0.205826,0.196464,0.204835
2022-02-19 14:00:00,0.204822,0.207205,0.203633,0.205917
2022-02-19 15:00:00,0.206003,0.208792,0.205314,0.208059
2022-02-19 16:00:00,0.208018,0.211231,0.205219,0.205659
2022-02-19 17:00:00,0.205719,0.207254,0.205135,0.20689
2022-02-19 18:00:00,0.206876,0.206942,0.205353,0.205788
2022-02-19 19:00:00,0.205716,0.205781,0.201677,0.20211
2022-02-19 20:00:00,0.202063,0.203282,0.200724,0.202593
2022-02-19 21:00:00,0.202593,0.204966,0.202593,0.203797
2022-02-19 22:00:00,0.203912,0.204487,0.203425,0.2038
2022-02-19 23:00:00,0.20379,0.20463,0.202761,0.204174
2022-02-20 00:00:00,0.204256,0.205923,0.201329,0.201945
2022-02-20 01:00:00,0.201962,0.202754,0.200617,0.202377
2022-02-20 02:00:00,0.202377,0.202669,0.198899,0.199383
2022-02-20 03:00:00,0.199343,0.200637,0.1986,0.199735
2022-02-20 04:00:00,0.199708,0.202054,0.198041,0.200057
2022-02-20 05:00:00,0.200092,0.202981,0.199196,0.199764
2022-02-20 06:00:00,0.199764,0.199892,0.196264,0.198462
2022-02-20 07:00:00,0.198415,0.200354,0.197779,0.199388
2022-02-20 08:00:00,0.199388,0.199614,0.196125,0.197202
2022-02-20 09:00:00,0.197201,0.1986,0.196336,0.197457
2022-02-20 10:00:00,0.197469,0.199239,0.197116,0.197609
2022-02-20 11:00:00,0.197562,0.199176,0.196408,0.198878
2022-02-20 12:00:00,0.198952,0.200874,0.197145,0.197453
2022-02-20 13:00:00,0.197452,0.198434,0.196746,0.197489
2022-02-20 14:00:00,0.197414,0.19771,0.193836,0.195851
2022-02-20 15:00:00,0.195821,0.19726,0.194972,0.196276
2022-02-20 16:00:00,0.196287,0.19768,0.194781,0.195504
2022-02-20 17:00:00,0.19548,0.196931,0.194835,0.195007
2022-02-20 18:00:00,0.194989,0.196832,0.194517,0.196592
2022-02-20 19:00:00,0.19654,0.196716,0.195441,0.195608
2022-02-20 20:00:00,0.195595,0.195732,0.194433,0.194866
2022-02-20 21:00:00,0.19484,0.195185,0.193199,0.194422
2022-02-20 22:00:00,0.194357,0.197789,0.194302,0.197542
2022-02-20 23:00:00,0.19756,0.198009,0.194123,0.194647
2022-02-21 00:00:00,0.194657,0.197424,0.192774,0.197284
2022-02-21 01:00:00,0.197266,0.199509,0.19668,0.198358
2022-02-21 02:00:00,0.198398,0.199579,0.198398,0.198885
2022-02-21 03:00:00,0.198969,0.199331,0.197687,0.198022
2022-02-21 04:00:00,0.198059,0.200977,0.198005,0.200754
2022-02-21 05:00:00,0.200792,0.200877,0.197483,0.197865
2022-02-21 06:00:00,0.197894,0.198667,0.196986,0.198578
2022-02-21 07:00:00,0.198627,0.20024,0.197917,0.199938
2022-02-21 08:00:00,0.199894,0.200657,0.198276,0.198465
2022-02-21 09:00:00,0.198502,0.2006,0.19622,0.196772
2022-02-21 10:00:00,0.196771,0.197368,0.194268,0.194552
2022-02-21 11:00:00,0.194604,0.19504,0.189,0.190834
2022-02-21 12:00:00,0.190868,0.191534,0.189221,0.18976
2022-02-21 13:00:00,0.189757,0.190075,0.187479,0.18876
2022-02-21 14:00:00,0.18875,0.19401,0.187858,0.193537
2022-02-21 15:00:00,0.193534,0.195838,0.192482,0.192677
2022-02-21 16:00:00,0.19263,0.195068,0.192468,0.193808
2022-02-21 17:00:00,0.193842,0.194159,0.192399,0.192689
2022-02-21 18:00:00,0.192639,0.19293,0.188012,0.189348
2022-02-21 19:00:00,0.189285,0.190711,0.188402,0.190471
2022-02-21 20:00:00,0.190542,0.190982,0.188647,0.189989
2022-02-21 21:00:00,0.189896,0.191624,0.183935,0.184398
2022-02-21 22:00:00,0.18453,0.187614,0.18308,0.185033
2022-02-21 23:00:00,0.184945,0.18548,0.176064,0.17816
2022-02-22 00:00:00,0.17816,0.180599,0.177498,0.179561
2022-02-22 01:00:00,0.179626,0.180531,0.177695,0.179269
2022-02-22 02:00:00,0.179265,0.17932,0.176821,0.178038
2022-02-22 03:00:00,0.178106,0.178106,0.172863,0.174683
2022-02-22 04:00:00,0.17469,0.17587,0.173796,0.173931
2022-02-22 05:00:00,0.173932,0.178004,0.173632,0.176154
2022-02-22 06:00:00,0.176074,0.178264,0.175717,0.177916
2022-02-22 07:00:00,0.177803,0.17826,0.176065,0.176575
2022-02-22 08:00:00,0.17648,0.18019,0.176241,0.18019
2022-02-22 09:00:00,0.18003,0.181306,0.179483,0.180376
2022-02-22 10:00:00,0.180359,0.184242,0.179577,0.183596
2022-02-22 11:00:00,0.183675,0.184255,0.182025,0.182811
2022-02-22 12:00:00,0.182866,0.184481,0.181597,0.183836
2022-02-22 13:00:00,0.183889,0.18511,0.182844,0.184711
2022-02-22 14:00:00,0.184615,0.186908,0.183333,0.186384
2022-02-22 15:00:00,0.186394,0.187083,0.184405,0.18476
2022-02-22 16:00:00,0.184736,0.185112,0.182096,0.182444
2022-02-22 17:00:00,0.182375,0.183139,0.181111,0.18124
2022-02-22 18:00:00,0.181308,0.182307,0.180544,0.181644
2022-02-22 19:00:00,0.181555,0.184513,0.181224,0.184023
2022-02-22 20:00:00,0.184076,0.184891,0.182938,0.183528
2022-02-22 21:00:00,0.183564,0.184191,0.182503,0.182791
2022-02-22 22:00:00,0.182844,0.183431,0.181156,0.182142
2022-02-22 23:00:00,0.182206,0.187241,0.182195,0.18564
2022-02-23 00:00:00,0.185785,0.187919,0.185221,0.185601
2022-02-23 01:00:00,0.185629,0.185666,0.183351,0.184408
2022-02-23 02:00:00,0.184436,0.18648,0.183341,0.184157
2022-02-23 03:00:00,0.184215,0.184682,0.183535,0.18453
2022-02-23 04:00:00,0.184522,0.186338,0.184241,0.186011
2022-02-23 05:00:00,0.186043,0.186877,0.1855,0.186544
2022-02-23 06:00:00,0.186551,0.187264,0.186019,0.186379
2022-02-23 07:00:00,0.186367,0.188795,0.186236,0.18857
2022-02-23 08:00:00,0.188535,0.190785,0.188534,0.190609
2022-02-23 09:00:00,0.19059,0.19379,0.19059,0.191938
2022-02-23 10:00:00,0.191938,0.192274,0.191235,0.191724
2022-02-23 11:00:00,0.1917,0.192876,0.191116,0.191644
2022-02-23 12:00:00,0.191657,0.193146,0.191598,0.19265
2022-02-23 13:00:00,0.192603,0.19379,0.191964,0.192098
2022-02-23 14:00:00,0.192182,0.192425,0.189634,0.18984
2022-02-23 15:00:00,0.189899,0.190099,0.18898,0.189364
2022-02-23 16:00:00,0.189399,0.191015,0.187117,0.190843
2022-02-23 17:00:00,0.190785,0.19266,0.188285,0.188446
