datetime,BTCUSDC_open,BTCUSDC_high,BTCUSDC_low,BTCUSDC_close
2022-03-14 21:00:00,38742.0,38786.0,38610.0,38730.9
2022-03-14 22:00:00,38737.1,39913.3,38692.6,39373.0
2022-03-14 23:00:00,39378.8,39798.5,39356.3,39685.1
2022-03-15 00:00:00,39685.1,39803.9,39392.2,39581.2
2022-03-15 01:00:00,39577.9,39598.3,38780.4,38821.6
2022-03-15 02:00:00,38821.6,39117.7,38801.0,39034.6
2022-03-15 03:00:00,39022.9,39022.9,38647.8,38773.1
2022-03-15 04:00:00,38745.6,38869.7,38714.7,38738.6
2022-03-15 05:00:00,38743.9,38804.3,38699.5,38753.7
2022-03-15 06:00:00,38737.8,38991.3,38728.4,38749.7
2022-03-15 07:00:00,38735.0,38735.0,38140.0,38429.0
2022-03-15 08:00:00,38432.1,38479.2,38296.4,38369.8
2022-03-15 09:00:00,38382.7,38673.7,38321.6,38572.0
2022-03-15 10:00:00,38579.6,38732.4,38572.1,38679.7
2022-03-15 11:00:00,38678.1,38788.3,38621.3,38656.8
2022-03-15 12:00:00,38657.7,38938.0,38596.6,38873.1
2022-03-15 13:00:00,38864.6,38942.8,38493.5,38775.0
2022-03-15 14:00:00,38775.2,39206.7,38677.5,39067.9
2022-03-15 15:00:00,39041.2,39283.6,38904.5,39010.4
2022-03-15 16:00:00,39016.5,39413.6,38935.6,39194.1
2022-03-15 17:00:00,39197.1,39368.5,39100.0,39305.4
2022-03-15 18:00:00,39331.7,39539.9,39203.7,39410.8
2022-03-15 19:00:00,39425.2,39815.7,39425.2,39746.4
2022-03-15 20:00:00,39733.4,39872.4,39387.7,39442.9
2022-03-15 21:00:00,39457.3,39674.6,39300.0,39664.2
2022-03-15 22:00:00,39672.1,39911.1,39435.0,39478.7
2022-03-15 23:00:00,39488.5,39560.5,39257.4,39303.5
2022-03-16 00:00:00,39305.0,39446.8,39146.1,39174.4
2022-03-16 01:00:00,39160.1,39612.1,39107.9,39514.7
2022-03-16 02:00:00,39535.2,41726.3,39507.2,40877.5
2022-03-16 03:00:00,40923.0,40939.8,38850.0,39130.5
2022-03-16 04:00:00,39112.8,39218.7,38946.5,39127.3
2022-03-16 05:00:00,39117.3,39420.3,39018.8,39323.1
2022-03-16 06:00:00,39331.6,39612.8,39278.8,39612.8
2022-03-16 07:00:00,39608.3,39671.7,39376.3,39592.7
2022-03-16 08:00:00,39611.9,40493.2,39599.5,40328.1
2022-03-16 09:00:00,40351.5,40733.4,40253.3,40526.5
2022-03-16 10:00:00,40536.8,40681.7,40182.9,40321.0
2022-03-16 11:00:00,40354.4,40698.8,40242.4,40563.7
2022-03-16 12:00:00,40569.7,40696.7,40337.4,40398.9
2022-03-16 13:00:00,40408.4,40657.6,40265.4,40657.6
2022-03-16 14:00:00,40653.3,41186.7,40400.0,40830.7
2022-03-16 15:00:00,40869.0,40900.2,40528.3,40647.0
2022-03-16 16:00:00,40612.9,40771.5,40037.5,40309.9
2022-03-16 17:00:00,40309.5,40708.2,39922.0,39931.0
2022-03-16 18:00:00,39916.3,40513.1,39332.3,39956.9
2022-03-16 19:00:00,39956.8,40966.8,39834.5,40903.4
2022-03-16 20:00:00,40899.6,41483.8,40728.1,41264.5
2022-03-16 21:00:00,41281.8,41413.9,40970.0,41078.5
2022-03-16 22:00:00,41094.4,41228.5,40882.0,40895.3
2022-03-16 23:00:00,40891.8,41217.4,40797.4,41138.8
2022-03-17 00:00:00,41146.4,41155.5,40874.8,41033.3
2022-03-17 01:00:00,41025.2,41324.1,40850.0,41232.7
2022-03-17 02:00:00,41222.4,41406.9,40950.0,41147.5
2022-03-17 03:00:00,41121.9,41186.0,40994.6,41038.8
2022-03-17 04:00:00,41019.8,41394.3,40938.7,41347.3
2022-03-17 05:00:00,41350.8,41487.9,41041.3,41091.1
2022-03-17 06:00:00,41075.1,41129.0,40632.9,40753.0
2022-03-17 07:00:00,40754.1,40933.4,40579.3,40747.2
2022-03-17 08:00:00,40733.0,40920.5,40709.1,40844.0
2022-03-17 09:00:00,40844.0,40900.9,40733.1,40793.8
2022-03-17 10:00:00,40776.2,40860.9,40514.1,40754.7
2022-03-17 11:00:00,40765.7,40825.0,40658.5,40770.8
2022-03-17 12:00:00,40759.7,41244.4,40730.9,41050.6
2022-03-17 13:00:00,41040.5,41184.8,40856.0,41130.4
2022-03-17 14:00:00,41096.5,41207.6,40794.5,40846.4
2022-03-17 15:00:00,40839.5,41038.7,40792.1,40832.8
2022-03-17 16:00:00,40822.3,40901.0,40638.6,40830.1
2022-03-17 17:00:00,40809.3,40857.7,40587.9,40823.8
2022-03-17 18:00:00,40827.9,40891.0,40777.1,40831.0
2022-03-17 19:00:00,40817.5,40909.6,40771.8,40881.6
2022-03-17 20:00:00,40899.6,40900.4,40672.5,40732.3
2022-03-17 21:00:00,40723.9,41074.0,40678.3,41040.9
2022-03-17 22:00:00,41019.5,41040.9,40886.0,41010.1
2022-03-17 23:00:00,41022.7,41022.7,40920.0,40935.0
2022-03-18 00:00:00,40944.0,40965.8,40261.5,40321.3
2022-03-18 01:00:00,40360.7,40575.2,40293.9,40575.2
2022-03-18 02:00:00,40566.7,40644.7,40459.7,40546.6
2022-03-18 03:00:00,40555.5,40600.2,40466.3,40533.8
2022-03-18 04:00:00,40526.2,40664.1,40469.3,40664.1
2022-03-18 05:00:00,40664.1,40917.8,40664.1,40797.6
2022-03-18 06:00:00,40830.7,40854.5,40732.3,40754.9
2022-03-18 07:00:00,40749.5,40809.7,40569.0,40597.8
2022-03-18 08:00:00,40590.5,40763.3,40500.0,40638.9
2022-03-18 09:00:00,40626.5,40626.5,40475.6,40531.1
2022-03-18 10:00:00,40547.7,40652.5,40362.4,40406.0
2022-03-18 11:00:00,40396.8,40455.8,40144.7,40400.4
2022-03-18 12:00:00,40402.1,40614.4,40372.1,40476.4
2022-03-18 13:00:00,40462.3,40642.7,40322.9,40606.8
2022-03-18 14:00:00,40635.2,40821.6,40470.3,40586.2
2022-03-18 15:00:00,40584.1,41088.0,40573.0,40950.4
2022-03-18 16:00:00,40944.7,41506.5,40933.5,41438.5
2022-03-18 17:00:00,41449.7,41725.0,41398.0,41701.0
2022-03-18 18:00:00,41706.7,41886.4,41623.0,41741.9
2022-03-18 19:00:00,41761.7,42102.0,41680.4,42071.8
2022-03-18 20:00:00,42071.8,42366.8,41740.7,41750.0
2022-03-18 21:00:00,41796.2,41887.7,41666.7,41817.9
2022-03-18 22:00:00,41807.1,41872.7,41662.0,41721.8
2022-03-18 23:00:00,41726.5,41908.7,41723.6,41782.2
2022-03-19 00:00:00,41791.8,42033.2,41782.2,41889.5
2022-03-19 01:00:00,41889.5,41960.7,41718.7,41729.6
2022-03-19 02:00:00,41737.5,41818.5,41687.8,41792.9
2022-03-19 03:00:00,41797.0,41858.5,41531.2,41830.7
2022-03-19 04:00:00,41820.0,41963.9,41707.9,41813.4
2022-03-19 05:00:00,41841.9,41861.0,41744.9,41766.2
2022-03-19 06:00:00,41769.9,41811.4,41728.9,41775.6
2022-03-19 07:00:00,41762.6,41767.2,41559.9,41627.3
2022-03-19 08:00:00,41633.5,41757.5,41599.6,41725.7
2022-03-19 09:00:00,41705.1,41779.3,41672.7,41705.2
2022-03-19 10:00:00,41694.3,41730.0,41604.0,41709.6
2022-03-19 11:00:00,41687.3,41809.4,41671.2,41731.1
2022-03-19 12:00:00,41714.3,41882.9,41707.5,41882.9
2022-03-19 13:00:00,41882.9,41948.2,41726.2,41747.0
2022-03-19 14:00:00,41760.3,41857.0,41685.6,41857.0
2022-03-19 15:00:00,41854.8,42099.9,41788.2,41969.3
2022-03-19 16:00:00,41968.1,42176.3,41874.2,42012.7
2022-03-19 17:00:00,42013.8,42028.7,41821.3,41904.9
2022-03-19 18:00:00,41889.0,42073.5,41850.5,42045.5
2022-03-19 19:00:00,42043.0,42116.4,41940.2,42045.6
2022-03-19 20:00:00,42046.5,42416.8,41924.3,42235.1
2022-03-19 21:00:00,42250.0,42383.4,42130.4,42130.4
2022-03-19 22:00:00,42106.8,42162.6,41727.8,41981.1
2022-03-19 23:00:00,41959.9,42309.6,41940.3,42228.5
2022-03-20 00:00:00,42236.2,42312.8,41959.9,42053.1
2022-03-20 01:00:00,42034.3,42093.3,41842.0,41995.1
2022-03-20 02:00:00,41980.3,42071.4,41804.3,41854.4
2022-03-20 03:00:00,41878.6,41993.7,41873.7,41964.3
2022-03-20 04:00:00,41969.9,41992.6,41856.0,41905.7
2022-03-20 05:00:00,41872.9,41963.5,41788.8,41932.0
2022-03-20 06:00:00,41919.7,42020.2,41871.7,41932.2
2022-03-20 07:00:00,41918.9,41982.3,41801.5,41862.8
2022-03-20 08:00:00,41882.5,41947.7,41843.0,41888.3
2022-03-20 09:00:00,41871.7,41873.2,41596.9,41805.3
2022-03-20 10:00:00,41791.1,41849.4,41671.4,41790.4
2022-03-20 11:00:00,41799.0,41816.1,41601.9,41601.9
2022-03-20 12:00:00,41617.0,41715.2,41374.4,41669.8
2022-03-20 13:00:00,41699.1,41699.1,41471.5,41480.3
2022-03-20 14:00:00,41470.7,41713.0,41387.7,41434.4
2022-03-20 15:00:00,41465.0,41576.1,41283.1,41360.0
2022-03-20 16:00:00,41355.7,41533.6,41250.0,41295.9
2022-03-20 17:00:00,41295.8,41343.7,40918.9,41030.4
2022-03-20 18:00:00,41016.0,41253.2,40956.8,41253.2
2022-03-20 19:00:00,41232.9,41428.3,41162.5,41396.2
2022-03-20 20:00:00,41396.2,41689.5,41230.6,41264.1
2022-03-20 21:00:00,41222.5,41419.8,41126.6,41343.4
2022-03-20 22:00:00,41360.5,41435.5,41154.0,41435.5
2022-03-20 23:00:00,41447.2,41457.8,41175.7,41278.3
2022-03-21 00:00:00,41314.5,41455.6,41206.5,41441.5
2022-03-21 01:00:00,41450.1,41466.1,41191.6,41230.1
2022-03-21 02:00:00,41235.1,41297.5,40514.1,40829.9
2022-03-21 03:00:00,40814.6,40998.3,40724.8,40838.9
2022-03-21 04:00:00,40838.7,40921.6,40739.3,40872.0
2022-03-21 05:00:00,40873.6,40985.7,40861.4,40981.2
2022-03-21 06:00:00,40984.9,41107.9,40804.2,40877.4
2022-03-21 07:00:00,40877.4,41156.3,40805.1,41118.3
2022-03-21 08:00:00,41118.3,41372.2,41104.1,41207.6
2022-03-21 09:00:00,41201.7,41376.9,41104.0,41367.8
2022-03-21 10:00:00,41365.6,41452.6,41291.7,41369.5
2022-03-21 11:00:00,41347.6,41506.5,41213.4,41278.1
2022-03-21 12:00:00,41288.7,41316.5,40943.9,41273.2
2022-03-21 13:00:00,41272.6,41566.9,41119.3,41119.3
2022-03-21 14:00:00,41135.6,41222.2,40770.4,41052.3
2022-03-21 15:00:00,41066.3,41266.9,40934.4,41237.2
2022-03-21 16:00:00,41256.9,41262.7,40800.0,40819.5
2022-03-21 17:00:00,40807.0,41086.9,40780.4,41086.9
2022-03-21 18:00:00,41070.5,41174.5,40938.9,40951.6
2022-03-21 19:00:00,40952.0,41230.2,40873.4,41195.2
2022-03-21 20:00:00,41185.5,41286.2,41133.0,41146.8
2022-03-21 21:00:00,41145.5,41326.8,41077.3,41313.6
2022-03-21 22:00:00,41305.6,41385.6,41118.3,41136.1
2022-03-21 23:00:00,41118.3,41176.8,40974.2,41007.0
2022-03-22 00:00:00,41000.0,41191.6,40896.6,41165.7
2022-03-22 01:00:00,41167.0,41206.4,41065.7,41184.3
2022-03-22 02:00:00,41195.8,42031.6,41195.8,41956.3
2022-03-22 03:00:00,41936.8,42519.2,41936.8,42291.5
2022-03-22 04:00:00,42294.7,43372.7,42272.5,43005.4
2022-03-22 05:00:00,43025.0,43118.8,42834.8,42860.1
2022-03-22 06:00:00,42864.9,42883.1,42018.2,42245.5
2022-03-22 07:00:00,42257.4,42401.0,42198.5,42247.2
2022-03-22 08:00:00,42263.8,42704.8,42116.9,42572.9
2022-03-22 09:00:00,42582.6,42607.4,42421.6,42489.4
2022-03-22 10:00:00,42495.8,42948.8,42478.9,42858.9
2022-03-22 11:00:00,42847.7,43053.2,42804.2,43022.4
2022-03-22 12:00:00,43032.8,43121.2,42795.2,42973.8
2022-03-22 13:00:00,42988.7,43053.7,42717.2,42875.1
2022-03-22 14:00:00,42871.9,43231.8,42775.3,42791.3
2022-03-22 15:00:00,42762.6,42811.1,42587.0,42607.6
2022-03-22 16:00:00,42580.3,42717.5,42487.1,42545.7
2022-03-22 17:00:00,42529.1,42647.7,42500.4,42645.2
2022-03-22 18:00:00,42629.2,42650.3,42507.4,42599.8
2022-03-22 19:00:00,42575.4,42726.9,42284.6,42312.7
2022-03-22 20:00:00,42326.7,42661.3,42314.3,42606.9
2022-03-22 21:00:00,42626.7,42907.5,42620.4,42843.2
2022-03-22 22:00:00,42824.4,42850.1,42486.9,42522.5
2022-03-22 23:00:00,42509.4,42527.9,42278.5,42367.7
2022-03-23 00:00:00,42363.1,42512.0,42303.7,42413.5
2022-03-23 01:00:00,42381.6,42390.5,41912.3,42343.2
2022-03-23 02:00:00,42347.0,42553.5,42278.7,42350.6
2022-03-23 03:00:00,42350.0,42376.6,42100.0,42103.7
2022-03-23 04:00:00,42091.2,42210.3,41767.1,41954.2
2022-03-23 05:00:00,41964.9,42083.5,41817.2,42046.1
2022-03-23 06:00:00,42048.3,42272.4,41982.0,42250.7
2022-03-23 07:00:00,42256.8,42271.4,42063.2,42127.0
2022-03-23 08:00:00,42089.1,42359.6,42000.0,42250.9
2022-03-23 09:00:00,42247.2,42312.1,42049.1,42192.4
2022-03-23 10:00:00,42195.2,42286.9,42134.5,42185.3
2022-03-23 11:00:00,42161.3,42189.9,41900.0,42038.2
2022-03-23 12:00:00,42024.4,42460.3,41901.4,42370.9
2022-03-23 13:00:00,42370.0,42469.0,41996.6,42043.0
2022-03-23 14:00:00,42004.1,42407.7,41984.2,42401.9
2022-03-23 15:00:00,42415.4,42758.7,42335.4,42673.1
2022-03-23 16:00:00,42680.2,42783.5,42516.2,42593.6
2022-03-23 17:00:00,42616.8,42616.8,42075.0,42178.1
2022-03-23 18:00:00,42122.3,42234.6,42077.9,42095.2
2022-03-23 19:00:00,42108.4,42360.1,42108.4,42237.2
2022-03-23 20:00:00,42220.4,42427.1,42214.6,42365.1
2022-03-23 21:00:00,42357.8,42433.3,42271.4,42399.5
2022-03-23 22:00:00,42410.4,42580.0,42357.5,42504.4
2022-03-23 23:00:00,42504.5,43035.5,42429.6,42903.8
2022-03-24 00:00:00,42907.3,43296.7,42785.8,43061.1
2022-03-24 01:00:00,43058.1,43112.3,42729.5,42845.7
2022-03-24 02:00:00,42821.5,42990.0,42663.4,42990.0
2022-03-24 03:00:00,42968.6,42989.4,42703.2,42752.4
2022-03-24 04:00:00,42743.6,42979.5,42743.6,42940.3
2022-03-24 05:00:00,42937.1,43057.8,42809.5,43048.5
2022-03-24 06:00:00,43049.2,43515.9,43012.0,43235.9
2022-03-24 07:00:00,43227.4,43257.6,42917.9,43117.3
2022-03-24 08:00:00,43104.6,43194.1,43005.8,43067.5
2022-03-24 09:00:00,43082.8,43214.1,42859.5,43062.9
2022-03-24 10:00:00,43046.6,43124.5,42946.2,43033.5
2022-03-24 11:00:00,43024.1,43107.2,42891.2,42997.4
2022-03-24 12:00:00,42998.8,43094.0,42782.5,42843.4
2022-03-24 13:00:00,42866.3,43088.5,42604.4,43043.2
2022-03-24 14:00:00,43046.6,43630.6,42916.1,43610.5
2022-03-24 15:00:00,43628.1,44076.2,43501.1,44013.9
2022-03-24 16:00:00,44011.9,44202.1,43865.0,44028.9
2022-03-24 17:00:00,44027.5,44245.1,43831.9,43834.4
2022-03-24 18:00:00,43834.3,44016.3,43788.9,44002.1
2022-03-24 19:00:00,43956.1,44096.4,43918.7,43938.6
2022-03-24 20:00:00,43910.3,43963.5,43853.8,43903.6
2022-03-24 21:00:00,43918.0,44070.8,43844.7,44060.4
2022-03-24 22:00:00,44060.4,44114.7,43952.7,43964.1
2022-03-24 23:00:00,43964.0,44035.9,43908.7,44030.0
2022-03-25 00:00:00,44014.0,44040.1,43883.1,44015.0
2022-03-25 01:00:00,43990.3,44417.2,43963.9,44143.4
2022-03-25 02:00:00,44140.9,44168.2,43912.0,43968.2
2022-03-25 03:00:00,43963.0,44011.4,43897.4,43992.0
2022-03-25 04:00:00,43975.6,44120.0,43933.4,44119.3
2022-03-25 05:00:00,44092.2,44124.1,44025.4,44105.0
2022-03-25 06:00:00,44105.0,44224.8,44002.2,44125.2
2022-03-25 07:00:00,44129.4,44216.2,43936.0,43939.9
2022-03-25 08:00:00,43938.2,44098.1,43616.0,44028.7
2022-03-25 09:00:00,44018.4,44187.9,43924.4,44147.8
2022-03-25 10:00:00,44146.9,44339.5,44095.5,44247.6
2022-03-25 11:00:00,44261.1,44700.7,44232.7,44620.5
2022-03-25 12:00:00,44620.5,44943.5,44482.9,44885.6
2022-03-25 13:00:00,44873.9,45110.0,44770.7,45019.2
2022-03-25 14:00:00,45017.6,45118.8,44673.2,44896.0
2022-03-25 15:00:00,44897.3,44904.9,44210.0,44338.2
2022-03-25 16:00:00,44339.1,44604.0,44154.6,44169.0
2022-03-25 17:00:00,44162.2,44355.3,44013.9,44343.8
2022-03-25 18:00:00,44347.6,44533.1,44318.1,44474.1
2022-03-25 19:00:00,44483.7,44483.7,44181.5,44458.4
2022-03-25 20:00:00,44464.0,44630.3,44366.9,44566.5
2022-03-25 21:00:00,44566.1,44572.8,44425.4,44523.3
2022-03-25 22:00:00,44513.1,44518.6,44277.3,44302.8
2022-03-25 23:00:00,44301.7,44409.2,44257.3,44334.9
2022-03-26 00:00:00,44337.4,44473.2,44150.0,44152.2
2022-03-26 01:00:00,44150.0,44374.6,44093.5,44306.7
2022-03-26 02:00:00,44318.3,44405.6,44212.9,44317.7
2022-03-26 03:00:00,44292.1,44453.3,44287.4,44440.3
2022-03-26 04:00:00,44444.0,44483.9,44395.3,44436.1
2022-03-26 05:00:00,44447.4,44539.9,44361.3,44533.7
2022-03-26 06:00:00,44540.8,44570.8,44410.4,44484.6
2022-03-26 07:00:00,44483.1,44570.6,44397.0,44520.7
2022-03-26 08:00:00,44525.8,44594.0,44468.4,44501.6
2022-03-26 09:00:00,44495.7,44536.7,44450.0,44506.9
2022-03-26 10:00:00,44496.8,44511.7,44399.7,44459.3
2022-03-26 11:00:00,44473.7,44507.1,44352.1,44352.1
2022-03-26 12:00:00,44350.7,44421.9,44250.0,44386.6
2022-03-26 13:00:00,44378.9,44419.0,44188.0,44284.1
2022-03-26 14:00:00,44297.6,44304.7,44173.8,44289.2
2022-03-26 15:00:00,44300.7,44338.2,44220.5,44226.6
2022-03-26 16:00:00,44231.2,44332.0,44166.9,44330.1
2022-03-26 17:00:00,44332.2,44449.7,44308.6,44399.6
2022-03-26 18:00:00,44399.6,44491.9,44381.3,44462.8
2022-03-26 19:00:00,44478.1,44491.1,44325.7,44381.6
2022-03-26 20:00:00,44404.8,44811.3,44401.3,44592.5
2022-03-26 21:00:00,44593.5,44593.5,44273.3,44446.6
2022-03-26 22:00:00,44434.1,44543.8,44392.8,44405.0
2022-03-26 23:00:00,44404.7,44590.8,44400.0,44540.9
2022-03-27 00:00:00,44542.4,44766.9,44514.9,44734.7
2022-03-27 01:00:00,44745.9,44789.7,44606.8,44751.5
2022-03-27 02:00:00,44751.5,44957.6,44683.7,44727.4
2022-03-27 03:00:00,44720.6,44743.4,44644.2,44727.3
2022-03-27 04:00:00,44730.6,44786.6,44566.4,44600.5
2022-03-27 05:00:00,44598.3,44732.2,44587.7,44664.6
2022-03-27 06:00:00,44662.2,44746.6,44641.3,44660.5
2022-03-27 07:00:00,44664.6,44768.3,44664.6,44747.3
2022-03-27 08:00:00,44744.3,44761.1,44609.1,44629.1
2022-03-27 09:00:00,44629.1,44714.9,44562.2,44562.2
2022-03-27 10:00:00,44565.7,44637.9,44506.8,44539.3
2022-03-27 11:00:00,44540.5,44655.1,44540.4,44575.0
2022-03-27 12:00:00,44594.7,44611.9,44453.0,44453.9
2022-03-27 13:00:00,44459.9,44672.9,44457.6,44641.2
2022-03-27 14:00:00,44623.8,44750.0,44609.8,44653.3
2022-03-27 15:00:00,44656.5,44950.9,44550.0,44884.3
2022-03-27 16:00:00,44884.6,45062.0,44763.3,44985.3
2022-03-27 17:00:00,44984.3,44984.3,44800.9,44939.0
2022-03-27 18:00:00,44947.1,45005.4,44861.8,44871.9
2022-03-27 19:00:00,44896.4,44908.0,44836.8,44863.1
2022-03-27 20:00:00,44866.8,46633.0,44725.3,46126.7
2022-03-27 21:00:00,46131.7,46795.52,45862.6,46580.4
2022-03-27 22:00:00,46580.4,46999.9,46369.5,46631.4
2022-03-27 23:00:00,46652.2,46889.3,46570.0,46847.6
2022-03-28 00:00:00,46853.1,47624.6,46680.0,46958.8
2022-03-28 01:00:00,46953.1,47053.1,46722.1,46833.0
2022-03-28 02:00:00,46849.0,46960.8,46791.1,46951.3
2022-03-28 03:00:00,46948.8,47062.2,46863.6,47062.2
2022-03-28 04:00:00,47052.0,47219.6,46884.7,47146.9
2022-03-28 05:00:00,47132.3,47398.0,47078.5,47078.5
2022-03-28 06:00:00,47076.4,47129.3,46757.4,46938.5
2022-03-28 07:00:00,46925.1,47124.9,46914.2,47011.5
2022-03-28 08:00:00,47013.2,47069.0,46868.0,47050.8
2022-03-28 09:00:00,47076.0,47200.9,46997.4,47159.0
2022-03-28 10:00:00,47159.0,47308.7,47089.6,47232.3
2022-03-28 11:00:00,47243.7,47395.0,47146.7,47279.0
2022-03-28 12:00:00,47267.2,47423.1,47146.7,47224.7
2022-03-28 13:00:00,47238.1,47773.1,47200.0,47730.7
2022-03-28 14:00:00,47733.2,47756.5,47392.6,47648.2
2022-03-28 15:00:00,47639.4,47943.4,47436.9,47436.9
2022-03-28 16:00:00,47445.9,47569.7,47318.6,47472.3
2022-03-28 17:00:00,47483.2,47702.8,47348.5,47629.7
2022-03-28 18:00:00,47611.3,48133.9,47591.8,47986.9
2022-03-28 19:00:00,48002.8,48223.4,47712.6,47980.8
2022-03-28 20:00:00,47969.3,48066.8,47840.5,47976.8
2022-03-28 21:00:00,48000.0,48117.9,47472.4,47656.6
2022-03-28 22:00:00,47667.2,47776.9,47503.4,47559.0
2022-03-28 23:00:00,47553.1,47614.7,46901.5,47137.0
2022-03-29 00:00:00,47136.9,47615.9,47076.3,47411.5
2022-03-29 01:00:00,47440.2,47632.6,47360.7,47570.7
2022-03-29 02:00:00,47570.7,47618.1,47402.1,47427.2
2022-03-29 03:00:00,47442.4,47453.1,47337.6,47362.3
2022-03-29 04:00:00,47354.3,47681.3,47348.5,47633.1
2022-03-29 05:00:00,47626.3,47693.0,47532.8,47672.6
2022-03-29 06:00:00,47658.8,47760.5,47541.1,47584.4
2022-03-29 07:00:00,47567.7,47608.6,47368.0,47368.0
2022-03-29 08:00:00,47379.7,47649.1,47379.0,47576.1
2022-03-29 09:00:00,47564.3,47758.5,47560.2,47609.0
2022-03-29 10:00:00,47610.7,47624.9,47455.7,47624.9
2022-03-29 11:00:00,47622.8,47992.7,47592.6,47884.0
2022-03-29 12:00:00,47889.3,48120.0,47840.3,47876.2
2022-03-29 13:00:00,47870.6,47924.8,47589.4,47727.8
2022-03-29 14:00:00,47730.9,47874.0,47614.2,47829.5
2022-03-29 15:00:00,47825.2,48019.0,47381.9,47464.6
2022-03-29 16:00:00,47477.6,47563.1,47129.0,47521.0
2022-03-29 17:00:00,47521.0,47521.0,47171.1,47462.8
2022-03-29 18:00:00,47460.5,47617.0,47390.3,47548.2
2022-03-29 19:00:00,47539.0,47900.0,47532.4,47734.9
2022-03-29 20:00:00,47710.5,47731.0,47341.3,47475.5
2022-03-29 21:00:00,47468.4,47531.4,47198.2,47234.3
2022-03-29 22:00:00,47244.5,47420.4,46966.8,47348.3
2022-03-29 23:00:00,47334.8,47545.5,47330.2,47457.5
2022-03-30 00:00:00,47403.8,47445.2,47107.8,47267.5
2022-03-30 01:00:00,47267.5,47267.5,46534.5,46884.4
2022-03-30 02:00:00,46866.1,47314.7,46838.4,47225.6
2022-03-30 03:00:00,47221.4,47471.2,47221.4,47471.2
2022-03-30 04:00:00,47471.2,47485.8,47171.1,47275.0
2022-03-30 05:00:00,47267.6,47561.3,47216.7,47495.0
2022-03-30 06:00:00,47492.5,47595.7,47375.9,47419.1
2022-03-30 07:00:00,47437.2,47542.7,47348.8,47396.9
2022-03-30 08:00:00,47399.4,47514.0,47206.8,47459.2
2022-03-30 09:00:00,47455.5,47461.3,47226.3,47237.7
2022-03-30 10:00:00,47223.0,47335.7,47220.3,47301.3
2022-03-30 11:00:00,47306.6,47476.9,47091.0,47292.0
2022-03-30 12:00:00,47295.9,47333.0,47170.9,47318.2
2022-03-30 13:00:00,47305.8,47312.5,46936.8,47011.3
2022-03-30 14:00:00,47010.7,47240.0,46881.8,47123.2
2022-03-30 15:00:00,47109.4,47196.5,46931.3,47173.8
2022-03-30 16:00:00,47160.6,47352.9,47048.8,47281.3
2022-03-30 17:00:00,47285.1,47709.3,47192.7,47677.1
2022-03-30 18:00:00,47687.6,47706.1,47085.9,47137.0
2022-03-30 19:00:00,47131.0,47195.2,46847.6,47070.4
2022-03-30 20:00:00,47114.8,47305.4,47041.2,47285.1
2022-03-30 21:00:00,47257.9,47293.9,46917.4,46984.1
2022-03-30 22:00:00,46972.2,47120.9,46875.9,47091.6
2022-03-30 23:00:00,47101.3,47199.7,47018.5,47080.5
2022-03-31 00:00:00,47068.5,47287.4,46987.4,47166.8
2022-03-31 01:00:00,47177.5,47433.8,47159.0,47431.7
2022-03-31 02:00:00,47435.9,47435.9,47194.1,47228.8
2022-03-31 03:00:00,47228.8,47263.8,47086.8,47104.2
2022-03-31 04:00:00,47111.1,47158.3,47014.4,47049.8
2022-03-31 05:00:00,47025.2,47157.1,46933.3,47111.6
2022-03-31 06:00:00,47114.6,47183.7,47043.3,47134.9
2022-03-31 07:00:00,47123.0,47187.6,47038.5,47162.3
2022-03-31 08:00:00,47147.7,47333.5,47087.1,47288.6
2022-03-31 09:00:00,47288.6,47363.2,47138.1,47324.3
2022-03-31 10:00:00,47343.7,47405.0,47233.8,47279.6
2022-03-31 11:00:00,47263.0,47283.1,47092.3,47170.5
2022-03-31 12:00:00,47176.6,47563.1,47119.0,47421.4
2022-03-31 13:00:00,47495.5,47625.0,46933.2,46933.2
2022-03-31 14:00:00,46931.8,46931.8,46208.4,46670.9
2022-03-31 15:00:00,46672.6,46803.6,46378.3,46410.2
2022-03-31 16:00:00,46436.1,46496.6,45648.5,45679.0
2022-03-31 17:00:00,45700.8,45895.9,45693.8,45792.3
2022-03-31 18:00:00,45786.1,45973.6,45607.0,45973.6
2022-03-31 19:00:00,45967.9,46000.0,45527.5,45606.5
2022-03-31 20:00:00,45623.1,45809.4,45535.2,45763.8
2022-03-31 21:00:00,45757.9,45879.2,45670.0,45798.2
2022-03-31 22:00:00,45804.5,45835.7,45686.1,45786.3
2022-03-31 23:00:00,45782.7,45787.2,45220.0,45513.6
2022-04-01 00:00:00,45566.4,45656.2,45375.8,45511.5
2022-04-01 01:00:00,45523.8,45523.8,44889.8,44947.7
2022-04-01 02:00:00,44934.9,45060.0,44243.8,44385.2
2022-04-01 03:00:00,44385.2,44600.7,44300.0,44582.9
2022-04-01 04:00:00,44622.5,44794.8,44596.1,44654.6
2022-04-01 05:00:00,44645.7,44800.7,44593.7,44673.2
2022-04-01 06:00:00,44683.8,44851.5,44594.2,44816.1
2022-04-01 07:00:00,44826.1,45111.0,44816.1,45034.1
2022-04-01 08:00:00,45020.0,45335.9,45020.0,45161.5
2022-04-01 09:00:00,45129.1,45260.5,45026.0,45103.3
2022-04-01 10:00:00,45106.0,45249.0,45056.7,45202.3
