datetime,ZRXUSD_open,ZRXUSD_high,ZRXUSD_low,ZRXUSD_close
2022-02-04 11:00:00,0.605707,0.605707,0.601721,0.603485
2022-02-04 12:00:00,0.603364,0.606412,0.60225,0.605991
2022-02-04 13:00:00,0.605861,0.610258,0.593811,0.596023
2022-02-04 14:00:00,0.596482,0.604669,0.59452,0.60081
2022-02-04 15:00:00,0.601464,0.622678,0.599254,0.618732
2022-02-04 16:00:00,0.618371,0.633487,0.61712,0.628881
2022-02-04 17:00:00,0.629645,0.63108,0.626969,0.628673
2022-02-04 18:00:00,0.628808,0.632023,0.62558,0.632023
2022-02-04 19:00:00,0.631909,0.634533,0.628789,0.634046
2022-02-04 20:00:00,0.634188,0.635722,0.629529,0.631658
2022-02-04 21:00:00,0.631495,0.640379,0.629787,0.639081
2022-02-04 22:00:00,0.639091,0.641671,0.638422,0.639408
2022-02-04 23:00:00,0.639677,0.649112,0.639157,0.647332
2022-02-05 00:00:00,0.647491,0.652511,0.640447,0.642547
2022-02-05 01:00:00,0.642554,0.645051,0.638715,0.644065
2022-02-05 02:00:00,0.643995,0.649223,0.641887,0.648397
2022-02-05 03:00:00,0.648475,0.656299,0.648085,0.655946
2022-02-05 04:00:00,0.656354,0.661406,0.654801,0.656109
2022-02-05 05:00:00,0.656055,0.678214,0.655302,0.669
2022-02-05 06:00:00,0.669,0.673529,0.663535,0.663603
2022-02-05 07:00:00,0.663652,0.663935,0.657243,0.658257
2022-02-05 08:00:00,0.658285,0.66349,0.656584,0.659186
2022-02-05 09:00:00,0.659365,0.661483,0.653418,0.66132
2022-02-05 10:00:00,0.661237,0.663638,0.658976,0.663335
2022-02-05 11:00:00,0.663271,0.666219,0.660271,0.661584
2022-02-05 12:00:00,0.661584,0.666018,0.658435,0.661597
2022-02-05 13:00:00,0.661422,0.664105,0.657207,0.662085
2022-02-05 14:00:00,0.661898,0.665492,0.658173,0.660361
2022-02-05 15:00:00,0.660523,0.663638,0.65411,0.660119
2022-02-05 16:00:00,0.659941,0.661271,0.641567,0.642898
2022-02-05 17:00:00,0.642898,0.648856,0.632745,0.646824
2022-02-05 18:00:00,0.646706,0.65594,0.645022,0.655481
2022-02-05 19:00:00,0.655472,0.656199,0.649804,0.655595
2022-02-05 20:00:00,0.655595,0.662435,0.649863,0.662164
2022-02-05 21:00:00,0.661128,0.67,0.65964,0.65999
2022-02-05 22:00:00,0.659982,0.661889,0.654645,0.655506
2022-02-05 23:00:00,0.656068,0.657125,0.652235,0.65308
2022-02-06 00:00:00,0.65308,0.659904,0.652301,0.659132
2022-02-06 01:00:00,0.659836,0.666203,0.659288,0.665669
2022-02-06 02:00:00,0.665264,0.665342,0.655735,0.658164
2022-02-06 03:00:00,0.657896,0.658994,0.654645,0.654668
2022-02-06 04:00:00,0.65435,0.655795,0.641287,0.649068
2022-02-06 05:00:00,0.649246,0.652511,0.6468,0.652162
2022-02-06 06:00:00,0.652082,0.652306,0.644776,0.645993
2022-02-06 07:00:00,0.646029,0.649068,0.641381,0.647763
2022-02-06 08:00:00,0.647956,0.650293,0.645815,0.650293
2022-02-06 09:00:00,0.649939,0.652562,0.64922,0.651256
2022-02-06 10:00:00,0.651417,0.652639,0.646662,0.64836
2022-02-06 11:00:00,0.648431,0.649409,0.640665,0.643556
2022-02-06 12:00:00,0.643654,0.647875,0.641517,0.6436
2022-02-06 13:00:00,0.64352,0.6471,0.641568,0.644894
2022-02-06 14:00:00,0.644935,0.651408,0.630768,0.632627
2022-02-06 15:00:00,0.632382,0.636667,0.626255,0.635434
2022-02-06 16:00:00,0.635817,0.641049,0.633215,0.640062
2022-02-06 17:00:00,0.639851,0.64638,0.639691,0.642272
2022-02-06 18:00:00,0.643082,0.643777,0.637064,0.638192
2022-02-06 19:00:00,0.63877,0.642929,0.637463,0.642418
2022-02-06 20:00:00,0.642542,0.646001,0.638352,0.642279
2022-02-06 21:00:00,0.642929,0.645254,0.641088,0.643889
2022-02-06 22:00:00,0.643114,0.645194,0.638385,0.638765
2022-02-06 23:00:00,0.639066,0.660415,0.638262,0.660347
2022-02-07 00:00:00,0.660219,0.661645,0.64442,0.646224
2022-02-07 01:00:00,0.646224,0.65176,0.643832,0.64922
2022-02-07 02:00:00,0.649055,0.659927,0.648962,0.655272
2022-02-07 03:00:00,0.655303,0.668197,0.655162,0.667144
2022-02-07 04:00:00,0.667233,0.66945,0.663028,0.666541
2022-02-07 05:00:00,0.666189,0.668801,0.662405,0.665362
2022-02-07 06:00:00,0.66526,0.666919,0.662214,0.663617
2022-02-07 07:00:00,0.663582,0.664916,0.659147,0.661016
2022-02-07 08:00:00,0.661136,0.664106,0.659236,0.662693
2022-02-07 09:00:00,0.662667,0.662784,0.65159,0.659744
2022-02-07 10:00:00,0.659744,0.664793,0.657983,0.663645
2022-02-07 11:00:00,0.6636,0.669069,0.663354,0.667975
2022-02-07 12:00:00,0.668508,0.669384,0.661638,0.668287
2022-02-07 13:00:00,0.668647,0.679726,0.668647,0.678555
2022-02-07 14:00:00,0.678555,0.682542,0.6769,0.679361
2022-02-07 15:00:00,0.679233,0.696064,0.679118,0.681712
2022-02-07 16:00:00,0.681645,0.683826,0.669269,0.674131
2022-02-07 17:00:00,0.67398,0.680558,0.670003,0.679992
2022-02-07 18:00:00,0.680278,0.682602,0.669952,0.67438
2022-02-07 19:00:00,0.674513,0.682899,0.67282,0.680423
2022-02-07 20:00:00,0.680106,0.682652,0.674176,0.679202
2022-02-07 21:00:00,0.679076,0.679202,0.672245,0.677474
2022-02-07 22:00:00,0.677787,0.67944,0.675035,0.677922
2022-02-07 23:00:00,0.678113,0.683129,0.675903,0.67955
2022-02-08 00:00:00,0.679946,0.684531,0.6706,0.684165
2022-02-08 01:00:00,0.684091,0.693301,0.682607,0.691862
2022-02-08 02:00:00,0.692159,0.695,0.689081,0.693012
2022-02-08 03:00:00,0.692926,0.696435,0.690123,0.694132
2022-02-08 04:00:00,0.694072,0.695996,0.689254,0.691531
2022-02-08 05:00:00,0.691531,0.696777,0.689942,0.695784
2022-02-08 06:00:00,0.696138,0.704142,0.680431,0.6895
2022-02-08 07:00:00,0.689857,0.690343,0.681349,0.685458
2022-02-08 08:00:00,0.686555,0.6875,0.662155,0.664446
2022-02-08 09:00:00,0.663509,0.666112,0.652919,0.65733
2022-02-08 10:00:00,0.65656,0.66177,0.652778,0.660244
2022-02-08 11:00:00,0.660126,0.666288,0.660126,0.66626
2022-02-08 12:00:00,0.665079,0.665105,0.649417,0.656199
2022-02-08 13:00:00,0.656107,0.667781,0.651696,0.667451
2022-02-08 14:00:00,0.667123,0.669272,0.664077,0.6646
2022-02-08 15:00:00,0.664773,0.664773,0.647928,0.657422
2022-02-08 16:00:00,0.657743,0.661304,0.648155,0.650345
2022-02-08 17:00:00,0.651134,0.654023,0.64599,0.652736
2022-02-08 18:00:00,0.653144,0.662703,0.651913,0.657825
2022-02-08 19:00:00,0.658328,0.660549,0.653428,0.658515
2022-02-08 20:00:00,0.658515,0.671433,0.658128,0.67086
2022-02-08 21:00:00,0.671072,0.677355,0.669927,0.673473
2022-02-08 22:00:00,0.67354,0.676137,0.670931,0.676137
2022-02-08 23:00:00,0.676382,0.689472,0.676191,0.681804
2022-02-09 00:00:00,0.681916,0.68796,0.678092,0.686817
2022-02-09 01:00:00,0.687022,0.690888,0.685596,0.68771
2022-02-09 02:00:00,0.687692,0.688392,0.670565,0.676521
2022-02-09 03:00:00,0.67658,0.681974,0.672104,0.673078
2022-02-09 04:00:00,0.673396,0.677336,0.672316,0.673675
2022-02-09 05:00:00,0.673878,0.675666,0.664426,0.674363
2022-02-09 06:00:00,0.674153,0.67936,0.672578,0.678536
2022-02-09 07:00:00,0.678348,0.68101,0.673466,0.67858
2022-02-09 08:00:00,0.678455,0.681414,0.67043,0.672971
2022-02-09 09:00:00,0.673193,0.676859,0.672479,0.673074
2022-02-09 10:00:00,0.67348,0.681929,0.673271,0.681929
2022-02-09 11:00:00,0.681251,0.68701,0.678653,0.686657
2022-02-09 12:00:00,0.686656,0.696501,0.685191,0.696232
2022-02-09 13:00:00,0.696198,0.700994,0.691801,0.694576
2022-02-09 14:00:00,0.694288,0.71,0.692604,0.70418
2022-02-09 15:00:00,0.704962,0.708405,0.703642,0.706461
2022-02-09 16:00:00,0.706663,0.710204,0.704663,0.708243
2022-02-09 17:00:00,0.708028,0.712827,0.70769,0.710378
2022-02-09 18:00:00,0.709844,0.710284,0.704474,0.707342
2022-02-09 19:00:00,0.70631,0.711736,0.705688,0.710121
2022-02-09 20:00:00,0.710274,0.714301,0.7085,0.712756
2022-02-09 21:00:00,0.712493,0.713865,0.705,0.705877
2022-02-09 22:00:00,0.706206,0.709311,0.704076,0.706109
2022-02-09 23:00:00,0.706397,0.707825,0.704954,0.706728
2022-02-10 00:00:00,0.707046,0.722281,0.704706,0.708546
2022-02-10 01:00:00,0.708546,0.726262,0.707076,0.712922
2022-02-10 02:00:00,0.711251,0.71918,0.705955,0.706501
2022-02-10 03:00:00,0.706501,0.708399,0.703176,0.704404
2022-02-10 04:00:00,0.704163,0.707387,0.7029,0.705523
2022-02-10 05:00:00,0.704416,0.709521,0.703519,0.70715
2022-02-10 06:00:00,0.705961,0.710661,0.704948,0.705553
2022-02-10 07:00:00,0.70533,0.708364,0.700046,0.700918
2022-02-10 08:00:00,0.700722,0.709713,0.70034,0.708402
2022-02-10 09:00:00,0.708617,0.710177,0.705815,0.710097
2022-02-10 10:00:00,0.709167,0.712327,0.7069,0.707814
2022-02-10 11:00:00,0.708123,0.714304,0.706926,0.711147
2022-02-10 12:00:00,0.710674,0.712644,0.7052,0.705778
2022-02-10 13:00:00,0.706293,0.710119,0.6743,0.675352
2022-02-10 14:00:00,0.674951,0.684531,0.663986,0.684531
2022-02-10 15:00:00,0.685,0.70182,0.681751,0.692779
2022-02-10 16:00:00,0.6923,0.701522,0.689154,0.700185
2022-02-10 17:00:00,0.70046,0.718099,0.700004,0.710915
2022-02-10 18:00:00,0.711222,0.713082,0.698907,0.700704
2022-02-10 19:00:00,0.700704,0.701402,0.684046,0.687181
2022-02-10 20:00:00,0.687356,0.691872,0.675332,0.682341
2022-02-10 21:00:00,0.68233,0.689402,0.67934,0.68317
2022-02-10 22:00:00,0.682411,0.693492,0.680825,0.693492
2022-02-10 23:00:00,0.693059,0.694661,0.676826,0.677039
2022-02-11 00:00:00,0.676892,0.678852,0.652097,0.657665
2022-02-11 01:00:00,0.656659,0.667456,0.655734,0.66051
2022-02-11 02:00:00,0.659602,0.661458,0.654523,0.658459
2022-02-11 03:00:00,0.658376,0.660367,0.655273,0.656431
2022-02-11 04:00:00,0.656115,0.659533,0.655273,0.659084
2022-02-11 05:00:00,0.659084,0.660336,0.654115,0.654118
2022-02-11 06:00:00,0.653889,0.663767,0.653428,0.6625
2022-02-11 07:00:00,0.661962,0.667859,0.661962,0.666913
2022-02-11 08:00:00,0.666097,0.667421,0.655574,0.655574
2022-02-11 09:00:00,0.655786,0.665553,0.655272,0.664469
2022-02-11 10:00:00,0.664638,0.67059,0.660139,0.667447
2022-02-11 11:00:00,0.667005,0.667005,0.66,0.663295
2022-02-11 12:00:00,0.662679,0.671802,0.661968,0.669799
2022-02-11 13:00:00,0.668575,0.675906,0.667386,0.674506
2022-02-11 14:00:00,0.675183,0.682054,0.671559,0.674795
2022-02-11 15:00:00,0.67468,0.677813,0.672129,0.673924
2022-02-11 16:00:00,0.674425,0.675138,0.665309,0.669206
2022-02-11 17:00:00,0.669206,0.669206,0.661843,0.663574
2022-02-11 18:00:00,0.663476,0.666853,0.640052,0.643921
2022-02-11 19:00:00,0.645259,0.647061,0.63393,0.635243
2022-02-11 20:00:00,0.635106,0.635762,0.618711,0.621602
2022-02-11 21:00:00,0.621683,0.628067,0.62146,0.623907
2022-02-11 22:00:00,0.623829,0.627388,0.607789,0.609081
2022-02-11 23:00:00,0.60896,0.617049,0.602994,0.616904
2022-02-12 00:00:00,0.61653,0.61653,0.607273,0.610561
2022-02-12 01:00:00,0.610622,0.619365,0.61012,0.619365
2022-02-12 02:00:00,0.619427,0.626116,0.618577,0.62562
2022-02-12 03:00:00,0.625438,0.625477,0.61849,0.621165
2022-02-12 04:00:00,0.622087,0.625386,0.620053,0.623429
2022-02-12 05:00:00,0.623744,0.624778,0.618055,0.618055
2022-02-12 06:00:00,0.617619,0.6187,0.597972,0.609008
2022-02-12 07:00:00,0.608427,0.612,0.601836,0.60984
2022-02-12 08:00:00,0.609729,0.618051,0.609078,0.614427
2022-02-12 09:00:00,0.614303,0.618021,0.613503,0.617372
2022-02-12 10:00:00,0.617012,0.617012,0.605976,0.609112
2022-02-12 11:00:00,0.60984,0.615451,0.602577,0.614349
2022-02-12 12:00:00,0.614254,0.614934,0.606744,0.609774
2022-02-12 13:00:00,0.610075,0.612855,0.607554,0.607768
2022-02-12 14:00:00,0.607928,0.610562,0.600035,0.607804
2022-02-12 15:00:00,0.607387,0.610987,0.6,0.609949
2022-02-12 16:00:00,0.609962,0.624451,0.606409,0.623534
2022-02-12 17:00:00,0.624184,0.626268,0.623319,0.625755
2022-02-12 18:00:00,0.626059,0.631874,0.626059,0.630878
2022-02-12 19:00:00,0.631704,0.632293,0.623186,0.624167
2022-02-12 20:00:00,0.624392,0.627481,0.621885,0.62636
2022-02-12 21:00:00,0.625833,0.626943,0.607112,0.610124
2022-02-12 22:00:00,0.610064,0.619323,0.609767,0.619056
2022-02-12 23:00:00,0.618575,0.621327,0.614728,0.618486
2022-02-13 00:00:00,0.619038,0.622172,0.610437,0.620011
2022-02-13 01:00:00,0.619938,0.620948,0.614983,0.616774
2022-02-13 02:00:00,0.615543,0.618191,0.613156,0.617573
2022-02-13 03:00:00,0.617712,0.619636,0.614856,0.617907
2022-02-13 04:00:00,0.618177,0.619945,0.613284,0.614
2022-02-13 05:00:00,0.613626,0.616105,0.612089,0.61527
2022-02-13 06:00:00,0.614931,0.620064,0.614144,0.620056
2022-02-13 07:00:00,0.61995,0.621089,0.618864,0.619999
2022-02-13 08:00:00,0.618694,0.626863,0.618055,0.624751
2022-02-13 09:00:00,0.624192,0.624192,0.619799,0.619923
2022-02-13 10:00:00,0.62003,0.624167,0.615955,0.624035
2022-02-13 11:00:00,0.623247,0.626792,0.623051,0.625118
2022-02-13 12:00:00,0.625218,0.630105,0.624138,0.624704
2022-02-13 13:00:00,0.624622,0.629483,0.623015,0.623623
2022-02-13 14:00:00,0.623979,0.628251,0.612852,0.619959
2022-02-13 15:00:00,0.619748,0.620389,0.614647,0.614685
2022-02-13 16:00:00,0.614744,0.61901,0.609243,0.610476
2022-02-13 17:00:00,0.609475,0.609475,0.602947,0.606093
2022-02-13 18:00:00,0.606096,0.610335,0.596171,0.596254
2022-02-13 19:00:00,0.59623,0.60251,0.591398,0.597759
2022-02-13 20:00:00,0.597759,0.614151,0.595693,0.614151
2022-02-13 21:00:00,0.614523,0.616461,0.610421,0.612081
2022-02-13 22:00:00,0.612406,0.61642,0.610438,0.615954
2022-02-13 23:00:00,0.614968,0.615956,0.608522,0.61113
2022-02-14 00:00:00,0.610042,0.612423,0.601872,0.605294
2022-02-14 01:00:00,0.604914,0.606148,0.588061,0.588061
2022-02-14 02:00:00,0.588058,0.590977,0.585008,0.587357
2022-02-14 03:00:00,0.587664,0.591297,0.583564,0.589813
2022-02-14 04:00:00,0.589792,0.592233,0.5879,0.591756
2022-02-14 05:00:00,0.591838,0.593199,0.583774,0.583817
2022-02-14 06:00:00,0.583773,0.592894,0.583511,0.592057
2022-02-14 07:00:00,0.592429,0.595023,0.589975,0.594519
2022-02-14 08:00:00,0.59455,0.596773,0.587311,0.587311
2022-02-14 09:00:00,0.587072,0.589147,0.584815,0.585625
2022-02-14 10:00:00,0.585625,0.588329,0.58254,0.586156
2022-02-14 11:00:00,0.586047,0.586299,0.582066,0.583804
2022-02-14 12:00:00,0.583804,0.593083,0.577873,0.592852
2022-02-14 13:00:00,0.593083,0.598421,0.592836,0.597775
2022-02-14 14:00:00,0.597749,0.603662,0.597749,0.60054
2022-02-14 15:00:00,0.599633,0.600047,0.593963,0.595799
2022-02-14 16:00:00,0.595798,0.602471,0.595652,0.60045
2022-02-14 17:00:00,0.600449,0.601205,0.594303,0.595056
2022-02-14 18:00:00,0.595395,0.597086,0.589144,0.589825
2022-02-14 19:00:00,0.590377,0.590841,0.575486,0.579325
2022-02-14 20:00:00,0.579131,0.584576,0.575605,0.582907
2022-02-14 21:00:00,0.582593,0.58947,0.582319,0.588882
2022-02-14 22:00:00,0.589,0.597001,0.588878,0.594734
2022-02-14 23:00:00,0.593885,0.596666,0.593885,0.593972
2022-02-15 00:00:00,0.595915,0.597643,0.59,0.592864
2022-02-15 01:00:00,0.592075,0.60865,0.591453,0.607588
2022-02-15 02:00:00,0.607824,0.615579,0.606753,0.609991
2022-02-15 03:00:00,0.610103,0.612115,0.609645,0.610244
2022-02-15 04:00:00,0.611143,0.612268,0.608549,0.610649
2022-02-15 05:00:00,0.610607,0.611253,0.608502,0.610307
2022-02-15 06:00:00,0.61045,0.61061,0.607018,0.608195
2022-02-15 07:00:00,0.608434,0.614233,0.608145,0.614233
2022-02-15 08:00:00,0.614345,0.625945,0.612852,0.624524
2022-02-15 09:00:00,0.624,0.624,0.620742,0.62334
2022-02-15 10:00:00,0.622835,0.627671,0.62206,0.626623
2022-02-15 11:00:00,0.626969,0.627408,0.620355,0.620642
2022-02-15 12:00:00,0.621041,0.624194,0.620694,0.621451
2022-02-15 13:00:00,0.621451,0.623039,0.615854,0.619643
2022-02-15 14:00:00,0.619583,0.632595,0.619471,0.631521
2022-02-15 15:00:00,0.631522,0.653045,0.624019,0.645433
2022-02-15 16:00:00,0.645609,0.649579,0.637857,0.642526
2022-02-15 17:00:00,0.642929,0.644298,0.632902,0.63364
2022-02-15 18:00:00,0.634034,0.638734,0.632341,0.638028
2022-02-15 19:00:00,0.638019,0.647813,0.627237,0.630301
2022-02-15 20:00:00,0.630163,0.635092,0.62977,0.633929
2022-02-15 21:00:00,0.634048,0.634925,0.630027,0.632113
2022-02-15 22:00:00,0.632113,0.637039,0.631192,0.63447
2022-02-15 23:00:00,0.634471,0.644576,0.63447,0.642394
2022-02-16 00:00:00,0.642299,0.642449,0.636229,0.637117
2022-02-16 01:00:00,0.637541,0.639217,0.635531,0.636106
2022-02-16 02:00:00,0.636045,0.636124,0.6327,0.635038
2022-02-16 03:00:00,0.634747,0.639997,0.63432,0.638025
2022-02-16 04:00:00,0.638024,0.63896,0.630208,0.633633
2022-02-16 05:00:00,0.633492,0.643945,0.633492,0.643345
2022-02-16 06:00:00,0.643808,0.665048,0.643684,0.655641
2022-02-16 07:00:00,0.655641,0.6642,0.65504,0.6642
2022-02-16 08:00:00,0.664207,0.680134,0.663997,0.6769
2022-02-16 09:00:00,0.677109,0.694149,0.674836,0.686023
2022-02-16 10:00:00,0.686187,0.693265,0.6779,0.680379
2022-02-16 11:00:00,0.680794,0.69131,0.680076,0.681108
2022-02-16 12:00:00,0.681377,0.688044,0.676935,0.685193
2022-02-16 13:00:00,0.685193,0.685233,0.665467,0.668478
2022-02-16 14:00:00,0.668616,0.672159,0.659066,0.661701
2022-02-16 15:00:00,0.660617,0.664374,0.660044,0.664337
2022-02-16 16:00:00,0.664044,0.678357,0.6602,0.675104
2022-02-16 17:00:00,0.675299,0.688043,0.671761,0.677613
2022-02-16 18:00:00,0.677079,0.678026,0.67148,0.676477
2022-02-16 19:00:00,0.676748,0.693574,0.675875,0.687656
2022-02-16 20:00:00,0.688088,0.690195,0.681847,0.684675
2022-02-16 21:00:00,0.684343,0.686077,0.681082,0.683333
2022-02-16 22:00:00,0.683457,0.68823,0.681576,0.683543
2022-02-16 23:00:00,0.683627,0.68539,0.674952,0.677091
2022-02-17 00:00:00,0.677255,0.678685,0.670969,0.675439
2022-02-17 01:00:00,0.675326,0.676759,0.67,0.670085
2022-02-17 02:00:00,0.670055,0.670325,0.665065,0.666134
2022-02-17 03:00:00,0.6663,0.666829,0.659918,0.660203
2022-02-17 04:00:00,0.659918,0.659988,0.646709,0.650036
2022-02-17 05:00:00,0.650188,0.652192,0.647472,0.649775
2022-02-17 06:00:00,0.648948,0.655865,0.648901,0.654056
2022-02-17 07:00:00,0.653809,0.656197,0.651416,0.655668
2022-02-17 08:00:00,0.655668,0.657588,0.641574,0.647843
2022-02-17 09:00:00,0.647931,0.648632,0.638717,0.644079
2022-02-17 10:00:00,0.644178,0.649976,0.642437,0.643295
2022-02-17 11:00:00,0.644452,0.649364,0.643809,0.649252
2022-02-17 12:00:00,0.649233,0.651753,0.644286,0.645396
2022-02-17 13:00:00,0.645703,0.648387,0.636167,0.637283
2022-02-17 14:00:00,0.636611,0.642241,0.629242,0.631288
2022-02-17 15:00:00,0.630802,0.636361,0.630368,0.635204
2022-02-17 16:00:00,0.635067,0.637567,0.632028,0.63617
2022-02-17 17:00:00,0.635872,0.636386,0.6289,0.631205
2022-02-17 18:00:00,0.630952,0.634188,0.614178,0.625908
2022-02-17 19:00:00,0.626215,0.626215,0.617884,0.620894
2022-02-17 20:00:00,0.620894,0.621588,0.612619,0.620036
2022-02-17 21:00:00,0.620341,0.623717,0.608706,0.619131
2022-02-17 22:00:00,0.619308,0.624746,0.61849,0.624539
2022-02-17 23:00:00,0.62379,0.624559,0.618478,0.62107
2022-02-18 00:00:00,0.621545,0.629483,0.618295,0.629074
2022-02-18 01:00:00,0.62936,0.636734,0.627267,0.636619
2022-02-18 02:00:00,0.637067,0.639093,0.631,0.634107
2022-02-18 03:00:00,0.633868,0.635722,0.623919,0.624673
2022-02-18 04:00:00,0.624875,0.633041,0.622424,0.628166
2022-02-18 05:00:00,0.629515,0.635661,0.629515,0.634697
2022-02-18 06:00:00,0.634279,0.635938,0.631256,0.632359
2022-02-18 07:00:00,0.631852,0.632062,0.614361,0.618956
2022-02-18 08:00:00,0.618421,0.625366,0.61835,0.624053
2022-02-18 09:00:00,0.624005,0.624009,0.620224,0.621895
2022-02-18 10:00:00,0.621293,0.6217,0.616546,0.619744
2022-02-18 11:00:00,0.619447,0.619746,0.607795,0.609265
2022-02-18 12:00:00,0.609117,0.616396,0.608121,0.615033
2022-02-18 13:00:00,0.615018,0.615741,0.609246,0.614216
2022-02-18 14:00:00,0.61446,0.614809,0.5923,0.608308
2022-02-18 15:00:00,0.607654,0.612811,0.594565,0.600079
2022-02-18 16:00:00,0.599859,0.606412,0.592678,0.595339
2022-02-18 17:00:00,0.596628,0.60147,0.594745,0.595899
2022-02-18 18:00:00,0.596211,0.601003,0.5902,0.599845
2022-02-18 19:00:00,0.599883,0.601322,0.594146,0.596705
2022-02-18 20:00:00,0.597086,0.599816,0.5912,0.592257
2022-02-18 21:00:00,0.592257,0.596295,0.589883,0.591952
2022-02-18 22:00:00,0.592063,0.59422,0.587429,0.590995
2022-02-18 23:00:00,0.590961,0.598514,0.590961,0.594984
2022-02-19 00:00:00,0.595333,0.6003,0.594565,0.599896
2022-02-19 01:00:00,0.6,0.606425,0.59961,0.600983
2022-02-19 02:00:00,0.600728,0.601728,0.598346,0.599321
2022-02-19 03:00:00,0.599171,0.601731,0.594271,0.594948
2022-02-19 04:00:00,0.594962,0.602515,0.589714,0.594855
2022-02-19 05:00:00,0.594987,0.595732,0.59164,0.593662
2022-02-19 06:00:00,0.593649,0.595573,0.591515,0.594746
2022-02-19 07:00:00,0.594883,0.595784,0.589144,0.590047
2022-02-19 08:00:00,0.589632,0.591636,0.583574,0.584024
2022-02-19 09:00:00,0.583819,0.586338,0.582296,0.584208
2022-02-19 10:00:00,0.583861,0.584549,0.57723,0.581734
2022-02-19 11:00:00,0.581367,0.581808,0.565158,0.567039
2022-02-19 12:00:00,0.567204,0.568214,0.561981,0.565111
2022-02-19 13:00:00,0.565409,0.577,0.561283,0.576121
2022-02-19 14:00:00,0.575384,0.575384,0.570358,0.574358
2022-02-19 15:00:00,0.574304,0.578175,0.571316,0.577322
2022-02-19 16:00:00,0.57811,0.586249,0.576823,0.577971
2022-02-19 17:00:00,0.576417,0.596356,0.576011,0.589608
2022-02-19 18:00:00,0.58911,0.596709,0.588543,0.59412
2022-02-19 19:00:00,0.594504,0.595658,0.587,0.589209
2022-02-19 20:00:00,0.589373,0.593961,0.589144,0.590294
2022-02-19 21:00:00,0.591252,0.591252,0.585975,0.589635
2022-02-19 22:00:00,0.589698,0.592059,0.587487,0.591054
2022-02-19 23:00:00,0.591068,0.595083,0.590092,0.594836
2022-02-20 00:00:00,0.594588,0.595406,0.586529,0.586648
2022-02-20 01:00:00,0.586761,0.592366,0.585531,0.592051
2022-02-20 02:00:00,0.592119,0.594702,0.5879,0.588763
2022-02-20 03:00:00,0.588885,0.591448,0.586246,0.589113
2022-02-20 04:00:00,0.588988,0.590393,0.580279,0.581455
2022-02-20 05:00:00,0.581325,0.587936,0.576417,0.57647
2022-02-20 06:00:00,0.576737,0.576737,0.568506,0.568828
2022-02-20 07:00:00,0.56864,0.573496,0.567896,0.572893
2022-02-20 08:00:00,0.572369,0.572369,0.557814,0.557815
2022-02-20 09:00:00,0.557814,0.565164,0.556,0.564307
2022-02-20 10:00:00,0.564218,0.567555,0.559846,0.561549
2022-02-20 11:00:00,0.561461,0.567127,0.560404,0.565762
2022-02-20 12:00:00,0.565647,0.572118,0.56317,0.56354
2022-02-20 13:00:00,0.563655,0.565161,0.558823,0.559689
2022-02-20 14:00:00,0.559748,0.560502,0.550055,0.556715
2022-02-20 15:00:00,0.556149,0.563968,0.555954,0.560433
2022-02-20 16:00:00,0.560483,0.56576,0.558739,0.561498
2022-02-20 17:00:00,0.560689,0.570321,0.560107,0.566636
2022-02-20 18:00:00,0.566449,0.571165,0.5662,0.570502
2022-02-20 19:00:00,0.5704,0.571367,0.5678,0.568703
2022-02-20 20:00:00,0.568352,0.569888,0.565611,0.56854
2022-02-20 21:00:00,0.56831,0.568429,0.561658,0.565559
2022-02-20 22:00:00,0.565958,0.577046,0.565509,0.576602
2022-02-20 23:00:00,0.576402,0.579619,0.570358,0.570834
2022-02-21 00:00:00,0.571271,0.589246,0.568161,0.574327
2022-02-21 01:00:00,0.574381,0.582233,0.5724,0.579631
2022-02-21 02:00:00,0.58076,0.58076,0.577636,0.578443
2022-02-21 03:00:00,0.578192,0.579678,0.576011,0.576779
2022-02-21 04:00:00,0.577289,0.585543,0.575024,0.585031
2022-02-21 05:00:00,0.585031,0.589392,0.581895,0.583954
2022-02-21 06:00:00,0.583721,0.585008,0.582048,0.583589
2022-02-21 07:00:00,0.583856,0.588183,0.58172,0.587641
2022-02-21 08:00:00,0.588049,0.589171,0.582351,0.582689
2022-02-21 09:00:00,0.582546,0.584992,0.580705,0.580789
2022-02-21 10:00:00,0.580794,0.582998,0.572725,0.576525
2022-02-21 11:00:00,0.576483,0.578381,0.557311,0.561318
2022-02-21 12:00:00,0.561257,0.5652,0.550731,0.552713
2022-02-21 13:00:00,0.552431,0.553341,0.544495,0.548531
2022-02-21 14:00:00,0.547535,0.576488,0.545734,0.574922
2022-02-21 15:00:00,0.574886,0.582156,0.573166,0.574347
2022-02-21 16:00:00,0.574343,0.578169,0.568877,0.569187
2022-02-21 17:00:00,0.569464,0.572981,0.556125,0.556522
2022-02-21 18:00:00,0.556541,0.558309,0.541864,0.54539
2022-02-21 19:00:00,0.545864,0.550619,0.543077,0.549446
2022-02-21 20:00:00,0.549237,0.553771,0.545596,0.550333
2022-02-21 21:00:00,0.550235,0.555074,0.531553,0.532416
2022-02-21 22:00:00,0.53235,0.541482,0.528001,0.534157
2022-02-21 23:00:00,0.534696,0.537208,0.516229,0.519067
2022-02-22 00:00:00,0.519096,0.526161,0.514658,0.524369
2022-02-22 01:00:00,0.524451,0.525795,0.514971,0.5196
