datetime,ETHUSDT_open,ETHUSDT_high,ETHUSDT_low,ETHUSDT_close
2022-03-16 23:00:00,2746.36,2775.81,2742.9,2774.5
2022-03-17 00:00:00,2774.23,2783.17,2752.98,2768.45
2022-03-17 01:00:00,2767.08,2787.6,2752.36,2772.89
2022-03-17 02:00:00,2772.89,2781.63,2762.98,2773.85
2022-03-17 03:00:00,2773.88,2777.98,2765.04,2766.09
2022-03-17 04:00:00,2765.0,2774.63,2756.07,2773.87
2022-03-17 05:00:00,2772.16,2775.17,2757.98,2760.73
2022-03-17 06:00:00,2759.63,2765.56,2746.84,2752.27
2022-03-17 07:00:00,2752.35,2764.21,2748.57,2755.53
2022-03-17 08:00:00,2755.62,2772.98,2753.16,2770.23
2022-03-17 09:00:00,2770.05,2772.75,2762.98,2768.22
2022-03-17 10:00:00,2768.64,2775.85,2751.97,2771.6
2022-03-17 11:00:00,2771.68,2779.71,2764.74,2775.26
2022-03-17 12:00:00,2775.78,2819.6,2772.04,2806.77
2022-03-17 13:00:00,2806.57,2823.86,2799.22,2819.31
2022-03-17 14:00:00,2818.37,2837.17,2794.36,2799.68
2022-03-17 15:00:00,2800.76,2819.36,2794.65,2801.61
2022-03-17 16:00:00,2802.55,2814.35,2789.21,2796.78
2022-03-17 17:00:00,2796.73,2812.86,2774.09,2807.66
2022-03-17 18:00:00,2808.5,2817.47,2805.61,2813.15
2022-03-17 19:00:00,2813.57,2835.18,2808.78,2828.67
2022-03-17 20:00:00,2826.58,2826.58,2798.68,2806.52
2022-03-17 21:00:00,2806.55,2822.09,2800.95,2821.83
2022-03-17 22:00:00,2817.84,2821.0,2810.32,2819.41
2022-03-17 23:00:00,2819.25,2820.53,2810.24,2811.97
2022-03-18 00:00:00,2811.97,2813.5,2767.15,2772.9
2022-03-18 01:00:00,2768.77,2788.68,2768.67,2788.05
2022-03-18 02:00:00,2787.89,2788.21,2776.41,2782.47
2022-03-18 03:00:00,2783.57,2787.49,2770.4,2775.48
2022-03-18 04:00:00,2775.12,2786.1,2771.34,2786.1
2022-03-18 05:00:00,2786.97,2806.77,2784.31,2802.26
2022-03-18 06:00:00,2802.77,2809.8,2795.2,2799.0
2022-03-18 07:00:00,2797.43,2803.68,2789.92,2795.02
2022-03-18 08:00:00,2794.63,2815.34,2783.68,2802.59
2022-03-18 09:00:00,2802.16,2805.95,2793.68,2795.62
2022-03-18 10:00:00,2796.52,2812.81,2793.68,2796.72
2022-03-18 11:00:00,2793.73,2798.02,2779.25,2795.78
2022-03-18 12:00:00,2794.93,2822.99,2791.98,2805.05
2022-03-18 13:00:00,2804.97,2813.4,2788.55,2813.4
2022-03-18 14:00:00,2812.54,2861.07,2807.56,2844.35
2022-03-18 15:00:00,2844.6,2901.82,2843.48,2897.57
2022-03-18 16:00:00,2897.82,2926.5,2883.76,2922.76
2022-03-18 17:00:00,2923.59,2945.97,2915.88,2937.67
2022-03-18 18:00:00,2938.8,2939.99,2923.1,2932.19
2022-03-18 19:00:00,2932.59,2971.45,2931.77,2966.03
2022-03-18 20:00:00,2964.91,2984.17,2945.02,2947.6
2022-03-18 21:00:00,2948.29,2955.27,2940.42,2952.5
2022-03-18 22:00:00,2950.17,2960.15,2930.14,2930.57
2022-03-18 23:00:00,2931.94,2949.17,2931.94,2937.6
2022-03-19 00:00:00,2938.41,2979.83,2937.87,2965.92
2022-03-19 01:00:00,2964.84,2967.06,2954.01,2955.85
2022-03-19 02:00:00,2954.34,2957.58,2944.1,2951.6
2022-03-19 03:00:00,2952.38,2957.61,2928.62,2947.8
2022-03-19 04:00:00,2947.21,2955.65,2939.87,2946.93
2022-03-19 05:00:00,2943.87,2944.6,2932.4,2933.25
2022-03-19 06:00:00,2933.56,2942.73,2929.17,2935.62
2022-03-19 07:00:00,2935.62,2935.62,2920.66,2923.38
2022-03-19 08:00:00,2925.21,2936.01,2922.27,2935.0
2022-03-19 09:00:00,2935.17,2955.19,2933.16,2945.64
2022-03-19 10:00:00,2947.54,2952.65,2938.3,2938.3
2022-03-19 11:00:00,2937.53,2950.67,2937.41,2946.43
2022-03-19 12:00:00,2944.73,2972.31,2942.83,2971.29
2022-03-19 13:00:00,2972.15,2977.39,2946.79,2948.16
2022-03-19 14:00:00,2948.5,2965.43,2940.18,2962.56
2022-03-19 15:00:00,2963.44,2977.98,2954.12,2967.99
2022-03-19 16:00:00,2968.16,2987.28,2956.45,2973.77
2022-03-19 17:00:00,2975.13,2976.75,2949.37,2956.99
2022-03-19 18:00:00,2955.91,2958.63,2945.22,2956.04
2022-03-19 19:00:00,2957.52,2957.64,2947.0,2950.24
2022-03-19 20:00:00,2950.27,2965.51,2941.0,2955.96
2022-03-19 21:00:00,2956.51,2962.89,2948.53,2949.1
2022-03-19 22:00:00,2948.8,2948.81,2885.63,2934.94
2022-03-19 23:00:00,2933.88,2955.2,2931.1,2950.72
2022-03-20 00:00:00,2950.08,2964.58,2933.53,2937.85
2022-03-20 01:00:00,2938.62,2942.18,2906.83,2929.4
2022-03-20 02:00:00,2926.81,2932.72,2914.42,2920.62
2022-03-20 03:00:00,2921.2,2936.92,2921.2,2934.17
2022-03-20 04:00:00,2935.04,2935.04,2918.19,2919.97
2022-03-20 05:00:00,2920.01,2931.73,2916.35,2929.14
2022-03-20 06:00:00,2927.97,2934.16,2922.26,2922.26
2022-03-20 07:00:00,2922.37,2926.89,2917.21,2924.91
2022-03-20 08:00:00,2924.7,2930.19,2920.04,2925.26
2022-03-20 09:00:00,2926.86,2926.92,2896.27,2918.19
2022-03-20 10:00:00,2917.69,2924.34,2909.3,2913.6
2022-03-20 11:00:00,2913.23,2920.04,2878.0,2885.87
2022-03-20 12:00:00,2886.96,2899.03,2868.09,2892.08
2022-03-20 13:00:00,2894.35,2894.35,2871.64,2872.98
2022-03-20 14:00:00,2873.28,2885.61,2857.11,2860.5
2022-03-20 15:00:00,2860.21,2868.96,2847.74,2854.37
2022-03-20 16:00:00,2854.53,2881.45,2840.93,2848.53
2022-03-20 17:00:00,2848.21,2853.02,2817.77,2825.85
2022-03-20 18:00:00,2822.7,2844.81,2818.11,2844.42
2022-03-20 19:00:00,2842.31,2880.37,2838.5,2875.41
2022-03-20 20:00:00,2874.88,2912.19,2870.38,2873.29
2022-03-20 21:00:00,2871.67,2888.55,2860.99,2877.44
2022-03-20 22:00:00,2878.66,2883.9,2853.09,2874.32
2022-03-20 23:00:00,2872.59,2875.63,2850.53,2862.11
2022-03-21 00:00:00,2855.67,2871.8,2848.2,2871.8
2022-03-21 01:00:00,2871.73,2876.34,2860.04,2865.7
2022-03-21 02:00:00,2866.35,2872.19,2831.1,2843.75
2022-03-21 03:00:00,2841.76,2852.18,2831.4,2842.95
2022-03-21 04:00:00,2843.56,2849.22,2835.04,2845.77
2022-03-21 05:00:00,2844.78,2873.16,2844.29,2869.37
2022-03-21 06:00:00,2869.52,2876.68,2857.68,2861.92
2022-03-21 07:00:00,2859.91,2895.48,2855.6,2890.34
2022-03-21 08:00:00,2890.22,2901.1,2879.24,2881.87
2022-03-21 09:00:00,2883.29,2915.68,2872.81,2912.9
2022-03-21 10:00:00,2911.97,2919.74,2900.98,2910.04
2022-03-21 11:00:00,2911.17,2923.54,2902.74,2906.46
2022-03-21 12:00:00,2907.72,2918.6,2887.2,2917.16
2022-03-21 13:00:00,2919.93,2945.97,2911.12,2912.04
2022-03-21 14:00:00,2911.99,2925.47,2892.94,2923.13
2022-03-21 15:00:00,2925.35,2956.53,2916.76,2954.89
2022-03-21 16:00:00,2956.52,2960.78,2903.95,2908.06
2022-03-21 17:00:00,2906.94,2928.17,2895.71,2921.57
2022-03-21 18:00:00,2922.58,2925.26,2904.88,2904.88
2022-03-21 19:00:00,2904.66,2918.4,2895.39,2917.16
2022-03-21 20:00:00,2917.16,2923.95,2911.12,2911.56
2022-03-21 21:00:00,2911.03,2921.61,2899.41,2921.61
2022-03-21 22:00:00,2919.83,2921.47,2907.47,2907.47
2022-03-21 23:00:00,2908.75,2911.95,2882.88,2889.51
2022-03-22 00:00:00,2888.32,2906.53,2887.07,2903.22
2022-03-22 01:00:00,2904.3,2911.77,2889.81,2896.5
2022-03-22 02:00:00,2897.08,2978.8,2897.08,2963.93
2022-03-22 03:00:00,2965.18,3030.5,2965.18,3008.18
2022-03-22 04:00:00,3008.96,3053.41,3007.26,3027.97
2022-03-22 05:00:00,3028.22,3031.53,3011.27,3012.21
2022-03-22 06:00:00,3011.17,3011.28,2967.16,2983.18
2022-03-22 07:00:00,2983.78,2995.53,2982.43,2993.89
2022-03-22 08:00:00,2994.94,3025.33,2985.62,3014.38
2022-03-22 09:00:00,3013.76,3015.96,2996.08,3005.82
2022-03-22 10:00:00,3004.88,3020.92,3000.63,3019.69
2022-03-22 11:00:00,3020.69,3026.16,3008.99,3020.3
2022-03-22 12:00:00,3020.15,3027.46,2998.93,3009.59
2022-03-22 13:00:00,3010.97,3014.58,2987.78,3001.23
2022-03-22 14:00:00,3003.08,3029.42,3003.08,3008.33
2022-03-22 15:00:00,3008.17,3018.64,3002.9,3003.42
2022-03-22 16:00:00,3004.52,3013.37,2994.71,2999.03
2022-03-22 17:00:00,2997.98,3011.54,2996.94,3006.95
2022-03-22 18:00:00,3007.13,3008.69,2989.54,3002.58
2022-03-22 19:00:00,3001.13,3013.76,2981.24,2984.82
2022-03-22 20:00:00,2984.5,3008.4,2983.3,3001.2
2022-03-22 21:00:00,3002.26,3015.53,3000.89,3014.13
2022-03-22 22:00:00,3013.19,3015.07,2992.53,2997.45
2022-03-22 23:00:00,2997.29,3000.07,2959.38,2968.74
2022-03-23 00:00:00,2967.03,2979.23,2960.76,2965.68
2022-03-23 01:00:00,2965.83,2968.68,2925.29,2959.45
2022-03-23 02:00:00,2958.9,2993.24,2954.94,2977.64
2022-03-23 03:00:00,2978.12,2979.51,2946.72,2947.31
2022-03-23 04:00:00,2947.08,2958.79,2920.48,2938.1
2022-03-23 05:00:00,2938.27,2950.97,2928.85,2948.33
2022-03-23 06:00:00,2947.85,2963.22,2944.27,2957.16
2022-03-23 07:00:00,2957.38,2958.58,2941.52,2949.79
2022-03-23 08:00:00,2950.89,2961.74,2933.59,2955.74
2022-03-23 09:00:00,2955.98,2963.11,2945.01,2956.11
2022-03-23 10:00:00,2954.56,2972.5,2949.55,2960.56
2022-03-23 11:00:00,2960.09,2962.57,2942.51,2948.95
2022-03-23 12:00:00,2948.67,2966.64,2937.7,2963.39
2022-03-23 13:00:00,2963.53,2969.57,2948.55,2952.77
2022-03-23 14:00:00,2953.02,3006.01,2951.86,3002.44
2022-03-23 15:00:00,3004.45,3039.5,2998.25,3032.39
2022-03-23 16:00:00,3032.52,3045.3,3005.55,3016.68
2022-03-23 17:00:00,3017.55,3017.8,2957.71,2961.81
2022-03-23 18:00:00,2961.94,2975.06,2953.53,2953.99
2022-03-23 19:00:00,2953.44,2975.44,2952.31,2962.51
2022-03-23 20:00:00,2962.15,2988.13,2960.78,2981.75
2022-03-23 21:00:00,2980.83,3005.08,2974.83,2999.62
2022-03-23 22:00:00,2998.75,3016.44,2997.66,3005.58
2022-03-23 23:00:00,3005.31,3038.08,2992.5,3036.74
2022-03-24 00:00:00,3038.46,3081.31,3030.41,3048.76
2022-03-24 01:00:00,3048.73,3050.8,3012.34,3026.49
2022-03-24 02:00:00,3025.27,3034.77,3004.4,3033.36
2022-03-24 03:00:00,3033.3,3041.4,3016.93,3017.33
2022-03-24 04:00:00,3018.39,3029.35,3015.5,3027.4
2022-03-24 05:00:00,3027.65,3052.58,3019.19,3047.64
2022-03-24 06:00:00,3048.11,3070.91,3041.72,3056.08
2022-03-24 07:00:00,3054.44,3056.64,3033.28,3037.16
2022-03-24 08:00:00,3037.98,3055.35,3031.45,3048.12
2022-03-24 09:00:00,3048.53,3066.97,3039.79,3048.13
2022-03-24 10:00:00,3047.83,3062.23,3039.41,3053.48
2022-03-24 11:00:00,3053.61,3062.72,3043.74,3047.42
2022-03-24 12:00:00,3047.86,3056.73,3008.09,3011.01
2022-03-24 13:00:00,3011.66,3033.28,3002.3,3028.23
2022-03-24 14:00:00,3028.4,3078.32,3020.46,3078.32
2022-03-24 15:00:00,3078.52,3128.93,3072.91,3114.69
2022-03-24 16:00:00,3115.34,3121.87,3092.96,3110.58
2022-03-24 17:00:00,3110.21,3123.12,3097.61,3098.02
2022-03-24 18:00:00,3098.87,3107.98,3085.16,3105.68
2022-03-24 19:00:00,3105.14,3123.05,3101.35,3108.61
2022-03-24 20:00:00,3108.92,3111.39,3097.13,3104.06
2022-03-24 21:00:00,3103.45,3109.5,3088.61,3108.56
2022-03-24 22:00:00,3105.67,3119.55,3099.54,3110.91
2022-03-24 23:00:00,3110.27,3114.35,3101.58,3110.83
2022-03-25 00:00:00,3111.71,3112.3,3094.85,3103.2
2022-03-25 01:00:00,3104.26,3141.66,3097.75,3123.55
2022-03-25 02:00:00,3125.07,3132.63,3108.0,3121.99
2022-03-25 03:00:00,3121.31,3136.11,3116.61,3136.11
2022-03-25 04:00:00,3136.35,3145.21,3130.56,3143.38
2022-03-25 05:00:00,3141.93,3146.66,3124.51,3127.35
2022-03-25 06:00:00,3127.13,3145.57,3127.13,3143.58
2022-03-25 07:00:00,3139.98,3146.77,3126.7,3127.06
2022-03-25 08:00:00,3125.12,3129.52,3096.31,3125.55
2022-03-25 09:00:00,3121.97,3142.89,3114.4,3136.43
2022-03-25 10:00:00,3136.63,3155.35,3131.51,3146.99
2022-03-25 11:00:00,3145.82,3178.78,3141.62,3167.38
2022-03-25 12:00:00,3168.14,3193.41,3160.3,3183.61
2022-03-25 13:00:00,3184.01,3187.37,3171.25,3176.18
2022-03-25 14:00:00,3176.73,3183.32,3157.53,3172.83
2022-03-25 15:00:00,3171.87,3171.87,3108.6,3120.45
2022-03-25 16:00:00,3120.24,3138.79,3092.99,3095.64
2022-03-25 17:00:00,3095.39,3105.73,3075.99,3103.3
2022-03-25 18:00:00,3102.43,3131.35,3100.9,3123.67
2022-03-25 19:00:00,3122.16,3122.16,3081.09,3115.32
2022-03-25 20:00:00,3115.06,3129.51,3108.28,3125.65
2022-03-25 21:00:00,3124.27,3124.48,3106.55,3114.65
2022-03-25 22:00:00,3113.41,3115.93,3094.96,3094.96
2022-03-25 23:00:00,3096.74,3109.01,3094.11,3102.71
2022-03-26 00:00:00,3102.61,3116.09,3086.83,3089.03
2022-03-26 01:00:00,3088.3,3110.07,3085.76,3105.75
2022-03-26 02:00:00,3103.96,3112.2,3096.58,3101.6
2022-03-26 03:00:00,3099.68,3112.38,3099.02,3110.11
2022-03-26 04:00:00,3110.12,3115.62,3100.18,3115.07
2022-03-26 05:00:00,3114.18,3127.19,3105.17,3126.85
2022-03-26 06:00:00,3127.95,3132.13,3117.05,3121.72
2022-03-26 07:00:00,3121.72,3138.72,3115.49,3135.35
2022-03-26 08:00:00,3135.54,3137.47,3124.47,3130.79
2022-03-26 09:00:00,3129.42,3129.42,3120.75,3129.27
2022-03-26 10:00:00,3130.89,3130.89,3117.54,3124.9
2022-03-26 11:00:00,3123.8,3139.21,3119.41,3123.22
2022-03-26 12:00:00,3123.22,3125.94,3108.19,3124.29
2022-03-26 13:00:00,3124.65,3128.22,3112.2,3112.2
2022-03-26 14:00:00,3112.3,3118.41,3109.33,3118.41
2022-03-26 15:00:00,3118.41,3126.69,3114.09,3117.5
2022-03-26 16:00:00,3118.43,3125.07,3110.09,3124.97
2022-03-26 17:00:00,3125.2,3129.35,3120.18,3120.55
2022-03-26 18:00:00,3121.47,3126.95,3115.79,3126.05
2022-03-26 19:00:00,3125.76,3126.21,3116.14,3123.0
2022-03-26 20:00:00,3123.71,3152.77,3122.33,3143.17
2022-03-26 21:00:00,3144.94,3144.94,3126.61,3139.34
2022-03-26 22:00:00,3138.04,3147.23,3135.09,3135.09
2022-03-26 23:00:00,3135.09,3149.96,3135.09,3147.07
2022-03-27 00:00:00,3145.81,3152.29,3137.55,3150.74
2022-03-27 01:00:00,3152.65,3156.03,3143.07,3148.55
2022-03-27 02:00:00,3146.86,3170.3,3143.78,3156.04
2022-03-27 03:00:00,3154.9,3155.48,3138.07,3143.37
2022-03-27 04:00:00,3143.0,3149.99,3134.1,3139.81
2022-03-27 05:00:00,3140.91,3146.55,3140.16,3141.79
2022-03-27 06:00:00,3143.76,3158.22,3143.35,3148.77
2022-03-27 07:00:00,3148.53,3157.15,3147.47,3156.46
2022-03-27 08:00:00,3157.27,3158.5,3144.19,3144.77
2022-03-27 09:00:00,3145.02,3152.29,3141.32,3141.32
2022-03-27 10:00:00,3142.6,3149.33,3141.76,3147.0
2022-03-27 11:00:00,3147.0,3151.56,3141.94,3144.2
2022-03-27 12:00:00,3145.2,3147.22,3126.29,3126.29
2022-03-27 13:00:00,3126.07,3147.57,3126.01,3143.26
2022-03-27 14:00:00,3143.43,3156.05,3142.38,3148.11
2022-03-27 15:00:00,3148.09,3176.24,3141.51,3170.28
2022-03-27 16:00:00,3170.28,3186.85,3164.74,3180.65
2022-03-27 17:00:00,3179.24,3181.12,3171.77,3179.65
2022-03-27 18:00:00,3180.19,3190.12,3177.62,3179.38
2022-03-27 19:00:00,3180.87,3181.59,3173.13,3175.4
2022-03-27 20:00:00,3177.07,3253.09,3164.73,3238.42
2022-03-27 21:00:00,3241.33,3297.17,3223.65,3277.3
2022-03-27 22:00:00,3278.29,3289.91,3262.32,3269.34
2022-03-27 23:00:00,3270.69,3299.08,3266.52,3296.39
2022-03-28 00:00:00,3294.78,3324.83,3275.45,3289.62
2022-03-28 01:00:00,3287.82,3306.29,3284.96,3292.6
2022-03-28 02:00:00,3294.0,3306.65,3292.88,3300.21
2022-03-28 03:00:00,3301.24,3317.34,3300.36,3312.02
2022-03-28 04:00:00,3313.15,3319.46,3301.31,3318.77
2022-03-28 05:00:00,3317.27,3340.0,3316.64,3324.25
2022-03-28 06:00:00,3326.47,3327.7,3303.18,3319.14
2022-03-28 07:00:00,3319.95,3327.12,3314.74,3319.35
2022-03-28 08:00:00,3319.35,3325.94,3305.73,3322.4
2022-03-28 09:00:00,3323.2,3353.31,3322.96,3336.9
2022-03-28 10:00:00,3337.28,3356.0,3334.8,3348.74
2022-03-28 11:00:00,3349.99,3357.75,3340.13,3347.16
2022-03-28 12:00:00,3348.38,3354.11,3332.17,3339.6
2022-03-28 13:00:00,3339.79,3390.69,3335.74,3378.45
2022-03-28 14:00:00,3378.06,3397.51,3356.23,3390.63
2022-03-28 15:00:00,3390.64,3400.71,3357.23,3357.87
2022-03-28 16:00:00,3357.74,3371.48,3334.0,3360.89
2022-03-28 17:00:00,3358.09,3391.36,3347.58,3386.31
2022-03-28 18:00:00,3385.25,3423.43,3376.71,3416.41
2022-03-28 19:00:00,3417.1,3431.59,3399.91,3409.35
2022-03-28 20:00:00,3407.54,3418.32,3399.13,3418.2
2022-03-28 21:00:00,3418.51,3425.34,3363.49,3380.12
2022-03-28 22:00:00,3380.02,3389.09,3362.44,3369.53
2022-03-28 23:00:00,3370.55,3374.33,3315.78,3333.38
2022-03-29 00:00:00,3332.69,3375.86,3331.06,3364.62
2022-03-29 01:00:00,3368.47,3393.42,3358.76,3388.45
2022-03-29 02:00:00,3388.87,3404.38,3372.29,3373.1
2022-03-29 03:00:00,3372.9,3380.79,3367.98,3369.92
2022-03-29 04:00:00,3371.31,3394.17,3369.61,3389.21
2022-03-29 05:00:00,3389.28,3414.2,3388.67,3404.57
2022-03-29 06:00:00,3404.53,3423.73,3402.76,3408.01
2022-03-29 07:00:00,3407.76,3410.37,3386.84,3387.16
2022-03-29 08:00:00,3386.03,3419.62,3386.01,3413.27
2022-03-29 09:00:00,3415.14,3444.63,3415.14,3426.49
2022-03-29 10:00:00,3422.6,3438.01,3415.23,3432.89
2022-03-29 11:00:00,3435.13,3471.08,3426.25,3464.86
2022-03-29 12:00:00,3466.15,3481.6,3459.93,3465.31
2022-03-29 13:00:00,3463.04,3472.2,3424.96,3443.87
2022-03-29 14:00:00,3444.55,3456.59,3432.22,3447.14
2022-03-29 15:00:00,3448.08,3454.8,3394.25,3402.72
2022-03-29 16:00:00,3404.52,3425.93,3368.36,3422.63
2022-03-29 17:00:00,3421.53,3421.53,3380.68,3399.19
2022-03-29 18:00:00,3399.36,3415.95,3396.34,3413.43
2022-03-29 19:00:00,3412.95,3442.92,3412.19,3426.98
2022-03-29 20:00:00,3426.29,3428.33,3385.57,3396.37
2022-03-29 21:00:00,3396.15,3403.06,3361.62,3375.4
2022-03-29 22:00:00,3372.58,3391.66,3343.66,3385.93
2022-03-29 23:00:00,3384.73,3405.93,3376.19,3398.79
2022-03-30 00:00:00,3398.39,3398.75,3355.84,3368.58
2022-03-30 01:00:00,3368.16,3376.54,3332.58,3346.87
2022-03-30 02:00:00,3347.04,3376.42,3341.84,3369.51
2022-03-30 03:00:00,3369.04,3388.18,3368.27,3383.0
2022-03-30 04:00:00,3380.9,3392.15,3362.62,3368.16
2022-03-30 05:00:00,3369.58,3408.3,3369.58,3404.51
2022-03-30 06:00:00,3404.59,3417.57,3392.14,3403.95
2022-03-30 07:00:00,3404.92,3415.33,3395.31,3409.58
2022-03-30 08:00:00,3409.21,3410.77,3386.47,3405.0
2022-03-30 09:00:00,3402.63,3402.63,3382.66,3383.65
2022-03-30 10:00:00,3381.41,3403.84,3380.56,3399.47
2022-03-30 11:00:00,3398.82,3418.82,3384.45,3407.05
2022-03-30 12:00:00,3404.32,3405.83,3388.36,3400.41
2022-03-30 13:00:00,3401.25,3401.25,3360.94,3367.87
2022-03-30 14:00:00,3365.92,3384.41,3352.62,3369.55
2022-03-30 15:00:00,3368.84,3385.96,3349.3,3381.85
2022-03-30 16:00:00,3381.84,3405.03,3375.01,3396.25
2022-03-30 17:00:00,3397.74,3440.0,3390.19,3438.32
2022-03-30 18:00:00,3439.99,3447.35,3391.76,3392.69
2022-03-30 19:00:00,3393.7,3396.1,3372.86,3394.59
2022-03-30 20:00:00,3395.66,3415.04,3386.65,3412.21
2022-03-30 21:00:00,3412.7,3414.4,3383.53,3387.64
2022-03-30 22:00:00,3383.3,3396.17,3371.03,3387.57
2022-03-30 23:00:00,3387.57,3394.25,3377.49,3384.87
2022-03-31 00:00:00,3385.07,3409.6,3378.28,3399.05
2022-03-31 01:00:00,3399.62,3424.45,3399.37,3422.46
2022-03-31 02:00:00,3421.22,3421.37,3403.36,3403.64
2022-03-31 03:00:00,3401.34,3413.34,3392.67,3397.67
2022-03-31 04:00:00,3399.08,3408.56,3388.72,3391.13
2022-03-31 05:00:00,3391.49,3403.96,3385.29,3392.52
2022-03-31 06:00:00,3392.47,3404.74,3390.33,3401.78
2022-03-31 07:00:00,3400.14,3405.13,3394.14,3396.82
2022-03-31 08:00:00,3400.65,3412.49,3399.89,3409.74
2022-03-31 09:00:00,3410.31,3424.01,3398.6,3420.71
2022-03-31 10:00:00,3421.84,3426.45,3411.05,3416.49
2022-03-31 11:00:00,3415.57,3415.57,3399.0,3409.41
2022-03-31 12:00:00,3409.88,3445.7,3403.28,3428.95
2022-03-31 13:00:00,3428.68,3443.06,3377.77,3380.58
2022-03-31 14:00:00,3380.49,3383.96,3335.42,3379.56
2022-03-31 15:00:00,3378.08,3387.38,3345.16,3349.24
2022-03-31 16:00:00,3348.64,3353.66,3266.73,3269.61
2022-03-31 17:00:00,3270.44,3302.04,3266.58,3295.47
2022-03-31 18:00:00,3293.7,3308.33,3261.69,3307.81
2022-03-31 19:00:00,3307.24,3311.68,3282.83,3283.98
2022-03-31 20:00:00,3286.09,3303.6,3279.69,3298.58
2022-03-31 21:00:00,3299.1,3304.77,3287.1,3287.12
2022-03-31 22:00:00,3287.73,3291.57,3273.58,3290.41
2022-03-31 23:00:00,3289.02,3296.94,3262.74,3283.63
2022-04-01 00:00:00,3284.88,3308.75,3274.38,3296.8
2022-04-01 01:00:00,3297.41,3298.43,3230.0,3256.09
2022-04-01 02:00:00,3256.81,3262.23,3210.54,3223.26
2022-04-01 03:00:00,3222.53,3250.11,3220.31,3249.04
2022-04-01 04:00:00,3246.91,3258.21,3245.84,3245.97
2022-04-01 05:00:00,3244.72,3266.87,3243.02,3250.72
2022-04-01 06:00:00,3252.68,3264.88,3245.38,3264.88
2022-04-01 07:00:00,3265.04,3282.01,3262.12,3280.1
2022-04-01 08:00:00,3280.87,3294.0,3265.0,3275.5
2022-04-01 09:00:00,3274.26,3284.25,3269.26,3273.27
2022-04-01 10:00:00,3274.49,3284.42,3267.77,3284.24
2022-04-01 11:00:00,3285.9,3303.32,3279.36,3285.0
2022-04-01 12:00:00,3280.39,3313.45,3261.81,3310.47
2022-04-01 13:00:00,3310.1,3366.29,3310.1,3351.65
2022-04-01 14:00:00,3352.97,3425.1,3350.97,3421.95
2022-04-01 15:00:00,3421.39,3453.17,3414.49,3431.53
2022-04-01 16:00:00,3432.47,3445.9,3409.39,3412.74
2022-04-01 17:00:00,3411.43,3474.57,3404.8,3470.26
2022-04-01 18:00:00,3468.7,3482.21,3445.48,3464.79
2022-04-01 19:00:00,3465.77,3471.12,3445.97,3465.89
2022-04-01 20:00:00,3466.03,3472.34,3439.14,3441.3
2022-04-01 21:00:00,3441.29,3461.6,3440.92,3451.67
2022-04-01 22:00:00,3452.58,3456.67,3431.56,3451.94
2022-04-01 23:00:00,3450.74,3456.04,3425.96,3450.04
2022-04-02 00:00:00,3449.85,3523.28,3439.81,3512.06
2022-04-02 01:00:00,3514.33,3522.16,3467.89,3482.25
2022-04-02 02:00:00,3482.25,3493.98,3444.81,3469.33
2022-04-02 03:00:00,3467.8,3477.19,3452.86,3477.19
2022-04-02 04:00:00,3477.94,3489.08,3462.94,3477.89
2022-04-02 05:00:00,3475.7,3484.33,3465.93,3480.94
2022-04-02 06:00:00,3480.08,3492.93,3470.59,3489.96
2022-04-02 07:00:00,3489.08,3494.62,3471.96,3484.17
2022-04-02 08:00:00,3482.82,3483.94,3469.95,3477.03
2022-04-02 09:00:00,3476.67,3496.46,3471.5,3492.12
2022-04-02 10:00:00,3491.54,3494.37,3476.44,3494.37
2022-04-02 11:00:00,3495.5,3498.56,3485.62,3487.26
2022-04-02 12:00:00,3486.72,3531.69,3463.81,3507.58
2022-04-02 13:00:00,3505.91,3526.01,3498.06,3504.69
2022-04-02 14:00:00,3505.53,3510.29,3481.34,3489.43
2022-04-02 15:00:00,3488.77,3490.27,3445.36,3462.29
2022-04-02 16:00:00,3462.98,3487.97,3448.86,3475.41
2022-04-02 17:00:00,3476.85,3487.15,3466.54,3476.49
2022-04-02 18:00:00,3476.73,3483.69,3432.21,3452.85
2022-04-02 19:00:00,3456.35,3482.35,3453.84,3468.75
2022-04-02 20:00:00,3469.29,3486.37,3453.97,3471.13
2022-04-02 21:00:00,3468.87,3478.07,3452.25,3478.07
2022-04-02 22:00:00,3478.67,3487.68,3456.57,3465.64
2022-04-02 23:00:00,3465.3,3471.14,3433.9,3443.52
2022-04-03 00:00:00,3444.9,3467.06,3441.34,3465.42
2022-04-03 01:00:00,3465.76,3465.87,3412.45,3438.18
2022-04-03 02:00:00,3436.66,3449.99,3429.58,3429.58
2022-04-03 03:00:00,3428.07,3462.87,3427.96,3455.03
2022-04-03 04:00:00,3453.49,3475.72,3452.54,3475.72
2022-04-03 05:00:00,3475.77,3481.43,3471.44,3477.54
2022-04-03 06:00:00,3477.0,3508.11,3471.9,3507.31
2022-04-03 07:00:00,3507.52,3507.52,3481.72,3490.57
2022-04-03 08:00:00,3491.59,3498.27,3473.88,3478.77
2022-04-03 09:00:00,3480.24,3510.55,3470.76,3493.59
2022-04-03 10:00:00,3494.97,3497.53,3478.11,3483.61
2022-04-03 11:00:00,3479.9,3490.94,3472.63,3485.57
2022-04-03 12:00:00,3482.8,3502.82,3478.56,3492.54
