datetime,WBTCUSD_open,WBTCUSD_high,WBTCUSD_low,WBTCUSD_close
2022-02-05 17:00:00,41290.57,41679.8,40981.1,41613.94
2022-02-05 18:00:00,41572.06,41775.65,41572.06,41663.38
2022-02-05 19:00:00,41663.18,41716.95,41542.78,41602.46
2022-02-05 20:00:00,41630.71,41718.79,41386.43,41676.63
2022-02-05 21:00:00,41664.31,41778.77,41585.42,41680.55
2022-02-05 22:00:00,41670.21,41764.27,41601.36,41623.84
2022-02-05 23:00:00,41667.73,41673.44,41387.57,41455.19
2022-02-06 00:00:00,41484.32,41572.09,41396.71,41572.09
2022-02-06 01:00:00,41588.22,41674.18,41512.59,41615.52
2022-02-06 02:00:00,41628.9,41628.9,41492.02,41552.8
2022-02-06 03:00:00,41534.18,41589.21,41467.41,41500.01
2022-02-06 04:00:00,41480.72,41573.6,41350.0,41533.93
2022-02-06 05:00:00,41547.54,41617.17,41547.54,41567.47
2022-02-06 06:00:00,41513.53,41578.08,41438.72,41455.8
2022-02-06 07:00:00,41493.28,41727.38,41440.82,41687.01
2022-02-06 08:00:00,41630.68,41696.68,41505.5,41696.68
2022-02-06 09:00:00,41665.63,41684.52,41600.71,41684.11
2022-02-06 10:00:00,41668.94,41719.04,41542.78,41542.78
2022-02-06 11:00:00,41569.4,41590.45,41478.49,41575.87
2022-02-06 12:00:00,41601.39,41660.05,41539.99,41626.8
2022-02-06 13:00:00,41660.05,41807.05,41542.27,41748.19
2022-02-06 14:00:00,41746.57,42191.7,41251.14,41280.7
2022-02-06 15:00:00,41222.09,41549.78,41143.99,41541.02
2022-02-06 16:00:00,41498.4,41702.3,41484.29,41685.17
2022-02-06 17:00:00,41709.91,41748.19,41601.36,41649.02
2022-02-06 18:00:00,41703.26,41703.26,41455.08,41526.61
2022-02-06 19:00:00,41542.81,41748.19,41542.81,41714.15
2022-02-06 20:00:00,41750.0,41756.87,41505.22,41560.77
2022-02-06 21:00:00,41572.89,41718.79,41572.02,41656.41
2022-02-06 22:00:00,41656.41,41709.03,41542.56,41561.03
2022-02-06 23:00:00,41542.78,42669.98,41542.78,42475.17
2022-02-07 00:00:00,42407.46,42407.46,41689.38,41854.07
2022-02-07 01:00:00,41825.0,42280.97,41730.87,42191.7
2022-02-07 02:00:00,42221.44,42647.66,42210.27,42370.4
2022-02-07 03:00:00,42377.38,42941.39,42337.57,42850.7
2022-02-07 04:00:00,42820.52,42938.51,42749.75,42815.08
2022-02-07 05:00:00,42880.93,43005.65,42760.23,42826.62
2022-02-07 06:00:00,42799.58,42858.32,42700.0,42700.85
2022-02-07 07:00:00,42730.03,42790.8,42587.06,42780.71
2022-02-07 08:00:00,42737.93,42737.93,42579.86,42652.25
2022-02-07 09:00:00,42649.46,42654.43,42274.9,42489.99
2022-02-07 10:00:00,42400.26,42652.64,42392.77,42652.64
2022-02-07 11:00:00,42636.85,42760.94,42636.85,42760.26
2022-02-07 12:00:00,42790.39,42800.0,42519.91,42669.95
2022-02-07 13:00:00,42760.26,42911.15,42695.91,42880.93
2022-02-07 14:00:00,42885.11,43464.81,42820.52,43430.05
2022-02-07 15:00:00,43480.0,43920.46,43153.65,43920.46
2022-02-07 16:00:00,43922.69,44106.51,43550.0,43735.17
2022-02-07 17:00:00,43759.24,44324.56,43642.83,44293.34
2022-02-07 18:00:00,44230.94,44512.31,43818.09,44048.38
2022-02-07 19:00:00,44013.36,44480.96,44004.49,44387.05
2022-02-07 20:00:00,44418.33,44449.64,43827.7,44180.88
2022-02-07 21:00:00,44178.49,44270.0,43827.7,44106.51
2022-02-07 22:00:00,44079.05,44206.55,44000.32,44101.49
2022-02-07 23:00:00,44075.41,44221.25,43795.49,43872.85
2022-02-08 00:00:00,43888.8,43969.1,43581.38,43850.15
2022-02-08 01:00:00,43871.12,44096.98,43871.12,44059.25
2022-02-08 02:00:00,44046.73,44106.51,43951.38,43953.88
2022-02-08 03:00:00,43928.4,44209.32,43889.5,44208.71
2022-02-08 04:00:00,44146.08,44387.05,44121.34,44380.0
2022-02-08 05:00:00,44374.89,45046.6,44269.27,44881.15
2022-02-08 06:00:00,44881.14,45527.2,44571.0,44763.89
2022-02-08 07:00:00,44732.34,44964.43,44656.81,44858.57
2022-02-08 08:00:00,44851.33,44851.33,43920.43,44044.37
2022-02-08 09:00:00,44087.39,44184.12,43581.38,43951.41
2022-02-08 10:00:00,43944.26,44044.4,43640.56,44044.4
2022-02-08 11:00:00,44072.39,44078.15,43759.54,43920.43
2022-02-08 12:00:00,43889.5,43965.61,43184.06,43502.13
2022-02-08 13:00:00,43397.55,43655.17,43244.95,43655.17
2022-02-08 14:00:00,43638.68,43882.46,43581.38,43612.1
2022-02-08 15:00:00,43581.38,43581.38,42941.36,43480.47
2022-02-08 16:00:00,43520.05,43704.4,42971.62,43134.51
2022-02-08 17:00:00,43153.68,43214.53,42704.68,43005.56
2022-02-08 18:00:00,42971.36,43280.98,42900.28,42979.41
2022-02-08 19:00:00,42941.36,43153.68,42760.23,43018.31
2022-02-08 20:00:00,42979.17,44362.04,42979.17,44239.57
2022-02-08 21:00:00,44306.56,44387.05,43951.38,44325.0
2022-02-08 22:00:00,44271.96,44324.55,43939.9,44168.7
2022-02-08 23:00:00,44075.41,44302.2,44069.69,44168.69
2022-02-09 00:00:00,44044.37,44324.56,44013.36,44199.79
2022-02-09 01:00:00,44231.87,44231.87,43827.7,43827.7
2022-02-09 02:00:00,43823.44,43847.01,43214.5,43397.03
2022-02-09 03:00:00,43397.58,43509.93,43305.93,43338.2
2022-02-09 04:00:00,43428.17,43594.64,43428.17,43515.72
2022-02-09 05:00:00,43458.74,43766.02,43184.06,43581.38
2022-02-09 06:00:00,43673.62,43827.73,43612.1,43732.31
2022-02-09 07:00:00,43673.59,43920.46,43452.29,43813.19
2022-02-09 08:00:00,43860.82,43951.41,43244.95,43520.05
2022-02-09 09:00:00,43536.16,43673.62,43366.99,43417.25
2022-02-09 10:00:00,43421.38,43735.2,43387.57,43612.13
2022-02-09 11:00:00,43585.69,43827.73,43428.14,43742.73
2022-02-09 12:00:00,43858.62,44355.79,43673.59,44087.33
2022-02-09 13:00:00,44168.7,44449.64,43920.43,43976.91
2022-02-09 14:00:00,44017.02,44293.34,43827.7,44090.31
2022-02-09 15:00:00,44223.98,44223.98,43858.59,43858.59
2022-02-09 16:00:00,43827.7,44168.7,43673.59,44167.95
2022-02-09 17:00:00,44168.7,44350.21,44044.37,44089.9
2022-02-09 18:00:00,44103.19,44237.67,43970.34,44237.67
2022-02-09 19:00:00,44262.15,44747.38,44262.15,44557.88
2022-02-09 20:00:00,44557.87,44830.52,44418.31,44690.31
2022-02-09 21:00:00,44700.07,44750.46,44504.44,44572.28
2022-02-09 22:00:00,44520.94,44629.15,44285.34,44552.79
2022-02-09 23:00:00,44593.44,44593.83,44279.46,44412.17
2022-02-10 00:00:00,44355.76,44387.05,44106.48,44159.11
2022-02-10 01:00:00,44221.32,44303.97,44106.48,44282.67
2022-02-10 02:00:00,44283.79,44387.05,43858.59,43858.59
2022-02-10 03:00:00,43827.7,43837.07,43642.83,43800.88
2022-02-10 04:00:00,43815.32,43940.93,43642.83,43781.59
2022-02-10 05:00:00,43791.41,43960.45,43791.41,43960.45
2022-02-10 06:00:00,43955.33,44019.4,43816.93,43971.67
2022-02-10 07:00:00,44013.38,44137.59,43984.2,44077.3
2022-02-10 08:00:00,44168.7,44324.56,44155.14,44234.49
2022-02-10 09:00:00,44228.78,44487.76,44151.73,44414.12
2022-02-10 10:00:00,44456.55,44800.4,44456.55,44674.67
2022-02-10 11:00:00,44606.46,45175.75,44606.46,44805.15
2022-02-10 12:00:00,44840.47,44990.13,44624.69,44913.42
2022-02-10 13:00:00,44818.76,45080.37,43673.59,43673.59
2022-02-10 14:00:00,43669.43,44394.35,43244.95,44394.35
2022-02-10 15:00:00,44418.33,45694.83,44199.8,44961.62
2022-02-10 16:00:00,44919.66,45559.28,44909.93,45413.06
2022-02-10 17:00:00,45367.08,45827.58,45080.34,45361.82
2022-02-10 18:00:00,45349.27,45354.08,44890.19,45207.59
2022-02-10 19:00:00,45239.45,45239.45,44355.76,44355.76
2022-02-10 20:00:00,44346.73,44621.79,43827.7,44106.48
2022-02-10 21:00:00,44075.41,44199.82,43691.27,43691.27
2022-02-10 22:00:00,43673.59,44102.19,43634.44,43982.39
2022-02-10 23:00:00,43981.39,44044.4,43346.57,43480.29
2022-02-11 00:00:00,43458.74,43550.72,42634.76,43012.84
2022-02-11 01:00:00,42971.62,43735.2,42971.62,43098.71
2022-02-11 02:00:00,43174.07,43198.37,42850.7,43153.68
2022-02-11 03:00:00,43177.88,43428.17,43085.71,43360.86
2022-02-11 04:00:00,43404.96,43404.96,43021.64,43123.29
2022-02-11 05:00:00,43032.21,43092.92,42850.7,42850.7
2022-02-11 06:00:00,42889.8,43303.37,42889.8,43198.23
2022-02-11 07:00:00,43305.96,43433.27,43214.5,43348.59
2022-02-11 08:00:00,43428.17,43550.72,43032.21,43032.21
2022-02-11 09:00:00,43123.29,43630.2,42929.66,43533.67
2022-02-11 10:00:00,43554.06,43581.41,43305.93,43458.74
2022-02-11 11:00:00,43428.14,43541.68,43366.99,43366.99
2022-02-11 12:00:00,43363.07,43716.61,43305.93,43581.38
2022-02-11 13:00:00,43550.69,43851.97,43550.69,43817.01
2022-02-11 14:00:00,43809.93,43921.78,43336.45,43612.13
2022-02-11 15:00:00,43584.4,43827.73,43550.69,43723.73
2022-02-11 16:00:00,43766.02,43796.87,43476.06,43615.6
2022-02-11 17:00:00,43588.5,43753.69,43428.14,43446.66
2022-02-11 18:00:00,43483.54,43520.05,42635.0,42719.73
2022-02-11 19:00:00,42596.99,43153.68,42100.0,42811.37
2022-02-11 20:00:00,42820.55,42820.55,42217.63,42401.51
2022-02-11 21:00:00,42489.99,42686.91,42422.94,42531.44
2022-02-11 22:00:00,42561.2,42570.86,41731.14,42124.67
2022-02-11 23:00:00,42161.99,42412.31,41984.12,42377.12
2022-02-12 00:00:00,42310.74,42401.01,42220.77,42365.66
2022-02-12 01:00:00,42370.43,42492.57,42370.4,42422.8
2022-02-12 02:00:00,42450.79,42485.48,42368.91,42463.25
2022-02-12 03:00:00,42452.28,42452.28,42191.67,42340.59
2022-02-12 04:00:00,42330.61,42417.75,42280.94,42305.69
2022-02-12 05:00:00,42370.43,42400.29,42221.41,42251.16
2022-02-12 06:00:00,42243.01,42257.98,41774.45,42072.94
2022-02-12 07:00:00,42110.57,42221.44,41984.12,42161.99
2022-02-12 08:00:00,42160.86,42370.43,42160.86,42267.03
2022-02-12 09:00:00,42251.16,42430.17,42251.16,42370.1
2022-02-12 10:00:00,42341.19,42344.43,42132.27,42221.41
2022-02-12 11:00:00,42191.67,42461.82,41925.0,42461.82
2022-02-12 12:00:00,42358.49,42385.99,42221.41,42259.27
2022-02-12 13:00:00,42221.41,42340.59,42102.6,42191.7
2022-02-12 14:00:00,42102.6,42191.7,41807.02,42191.7
2022-02-12 15:00:00,42130.68,42191.7,41865.97,42191.7
2022-02-12 16:00:00,42102.6,42790.39,42013.71,42700.02
2022-02-12 17:00:00,42742.27,42790.39,42579.86,42777.93
2022-02-12 18:00:00,42790.39,43001.94,42790.39,42839.85
2022-02-12 19:00:00,42804.55,42887.01,42621.76,42725.46
2022-02-12 20:00:00,42639.9,42742.65,42497.48,42600.0
2022-02-12 21:00:00,42602.65,42621.82,41749.19,41925.03
2022-02-12 22:00:00,41954.58,42221.44,41925.0,42131.0
2022-02-12 23:00:00,42178.15,42255.44,42074.77,42161.96
2022-02-13 00:00:00,42138.04,42489.99,42102.6,42375.0
2022-02-13 01:00:00,42404.32,42509.96,42221.41,42221.41
2022-02-13 02:00:00,42241.74,42251.19,42132.27,42251.19
2022-02-13 03:00:00,42171.08,42308.45,42171.08,42230.48
2022-02-13 04:00:00,42263.45,42315.59,42161.96,42255.67
2022-02-13 05:00:00,42255.26,42316.02,42104.76,42272.16
2022-02-13 06:00:00,42264.18,42433.32,42264.18,42433.32
2022-02-13 07:00:00,42420.01,42470.07,42340.56,42399.99
2022-02-13 08:00:00,42460.07,42489.99,42400.26,42400.26
2022-02-13 09:00:00,42414.96,42414.96,42310.74,42334.91
2022-02-13 10:00:00,42304.77,42630.93,42280.94,42549.88
2022-02-13 11:00:00,42554.33,42639.93,42489.97,42515.99
2022-02-13 12:00:00,42460.04,42625.64,42460.04,42475.12
2022-02-13 13:00:00,42460.04,42588.82,42430.14,42517.01
2022-02-13 14:00:00,42556.26,42723.78,42221.41,42579.89
2022-02-13 15:00:00,42609.9,42760.26,42579.86,42585.36
2022-02-13 16:00:00,42579.86,42579.86,42240.46,42240.46
2022-02-13 17:00:00,42221.41,42280.97,42103.44,42274.19
2022-02-13 18:00:00,42279.39,42409.12,41895.48,42043.34
2022-02-13 19:00:00,42072.97,42161.99,41925.0,41984.12
2022-02-13 20:00:00,41981.61,42438.02,41961.29,42437.82
2022-02-13 21:00:00,42408.93,42519.94,42219.31,42254.06
2022-02-13 22:00:00,42270.75,42430.17,42270.75,42405.5
2022-02-13 23:00:00,42363.45,42370.43,42043.31,42122.26
2022-02-14 00:00:00,42102.06,42167.0,41977.9,42133.0
2022-02-14 01:00:00,42105.87,42164.9,41601.36,41660.02
2022-02-14 02:00:00,41630.68,41847.31,41630.68,41718.76
2022-02-14 03:00:00,41689.38,41969.18,41660.02,41952.8
2022-02-14 04:00:00,41954.09,41994.43,41865.97,41984.15
2022-02-14 05:00:00,42013.73,42031.74,41788.76,41788.76
2022-02-14 06:00:00,41777.58,42251.19,41777.58,42130.85
2022-02-14 07:00:00,42251.19,42340.59,42151.63,42302.73
2022-02-14 08:00:00,42370.43,42413.79,41984.12,41984.12
2022-02-14 09:00:00,42072.97,42250.05,42043.31,42043.31
2022-02-14 10:00:00,42013.71,42280.97,41954.55,42230.85
2022-02-14 11:00:00,42253.05,42254.75,42102.6,42102.6
2022-02-14 12:00:00,42124.12,42609.9,41984.12,42609.9
2022-02-14 13:00:00,42621.72,42700.05,42430.14,42489.97
2022-02-14 14:00:00,42579.89,42834.78,42519.91,42519.91
2022-02-14 15:00:00,42527.69,42658.4,42399.29,42590.47
2022-02-14 16:00:00,42605.76,42820.55,42605.76,42682.23
2022-02-14 17:00:00,42662.39,42802.16,42579.86,42606.86
2022-02-14 18:00:00,42617.2,42670.13,42214.39,42251.16
2022-02-14 19:00:00,42279.48,42279.48,41829.66,42191.7
2022-02-14 20:00:00,42205.17,42329.51,42043.31,42221.87
2022-02-14 21:00:00,42214.77,42310.77,42129.74,42310.77
2022-02-14 22:00:00,42340.59,42760.26,42331.37,42605.84
2022-02-14 23:00:00,42718.71,42820.49,42564.1,42569.91
2022-02-15 00:00:00,42639.93,42685.82,42460.04,42609.12
2022-02-15 01:00:00,42609.9,43612.13,42575.26,43501.33
2022-02-15 02:00:00,43453.62,43704.4,43428.14,43603.19
2022-02-15 03:00:00,43593.03,43710.52,43537.41,43673.62
2022-02-15 04:00:00,43704.4,43796.87,43487.45,43524.53
2022-02-15 05:00:00,43483.02,43612.13,43458.74,43603.19
2022-02-15 06:00:00,43642.86,43673.62,43564.6,43564.6
2022-02-15 07:00:00,43578.86,43769.24,43545.68,43741.57
2022-02-15 08:00:00,43796.87,44194.45,43642.83,44036.52
2022-02-15 09:00:00,44074.55,44074.55,43913.94,44061.15
2022-02-15 10:00:00,44048.87,44418.33,43981.44,44355.79
2022-02-15 11:00:00,44324.56,44467.93,44153.28,44262.12
2022-02-15 12:00:00,44230.94,44378.69,44189.9,44233.72
2022-02-15 13:00:00,44245.75,44351.91,44137.56,44324.73
2022-02-15 14:00:00,44396.96,44531.0,44254.07,44294.59
2022-02-15 15:00:00,44262.12,44319.85,44171.22,44266.25
2022-02-15 16:00:00,44236.44,44266.32,44049.32,44151.06
2022-02-15 17:00:00,44160.06,44178.18,43889.5,43965.45
2022-02-15 18:00:00,43968.8,44199.82,43915.35,44151.68
2022-02-15 19:00:00,44153.67,44153.67,44001.51,44030.0
2022-02-15 20:00:00,44044.21,44208.4,44044.21,44201.0
2022-02-15 21:00:00,44189.54,44190.23,43987.64,44038.7
2022-02-15 22:00:00,44078.43,44400.0,44078.43,44250.45
2022-02-15 23:00:00,44203.61,44824.31,44162.72,44573.59
2022-02-16 00:00:00,44478.27,44493.35,44188.55,44233.19
2022-02-16 01:00:00,44205.57,44237.47,43989.9,44052.54
2022-02-16 02:00:00,44069.31,44105.97,43965.51,44105.97
2022-02-16 03:00:00,44142.35,44207.36,44000.48,44004.77
2022-02-16 04:00:00,44009.6,44100.0,43738.35,43938.5
2022-02-16 05:00:00,43943.47,44168.71,43943.47,44121.41
2022-02-16 06:00:00,44139.28,44211.93,44073.39,44073.39
2022-02-16 07:00:00,44092.25,44275.57,44017.45,44275.57
2022-02-16 08:00:00,44228.86,44364.1,44193.23,44215.65
2022-02-16 09:00:00,44242.13,44266.79,44049.49,44049.49
2022-02-16 10:00:00,44080.58,44176.87,43965.51,44163.98
2022-02-16 11:00:00,44246.76,44309.87,44168.23,44182.42
