datetime,ADAUSD_open,ADAUSD_high,ADAUSD_low,ADAUSD_close
2022-01-21 10:00:00,1.2287,1.2411,1.2248,1.2353
2022-01-21 11:00:00,1.2351,1.2361,1.2079,1.2173
2022-01-21 12:00:00,1.2173,1.2193,1.1658,1.1871
2022-01-21 13:00:00,1.1871,1.2049,1.1798,1.1931
2022-01-21 14:00:00,1.193,1.2114,1.1822,1.1954
2022-01-21 15:00:00,1.1954,1.221,1.1809,1.2128
2022-01-21 16:00:00,1.2129,1.2227,1.1978,1.2062
2022-01-21 17:00:00,1.2054,1.2109,1.1912,1.1958
2022-01-21 18:00:00,1.1959,1.2123,1.18,1.1945
2022-01-21 19:00:00,1.1947,1.2063,1.1831,1.1847
2022-01-21 20:00:00,1.1848,1.1949,1.1673,1.1903
2022-01-21 21:00:00,1.1903,1.2114,1.1109,1.143
2022-01-21 22:00:00,1.1432,1.158,1.101,1.1284
2022-01-21 23:00:00,1.1286,1.1468,1.1113,1.1211
2022-01-22 00:00:00,1.1205,1.145,1.1147,1.1278
2022-01-22 01:00:00,1.1281,1.1443,1.121,1.139
2022-01-22 02:00:00,1.139,1.1499,1.1289,1.1441
2022-01-22 03:00:00,1.144,1.1562,1.1216,1.136
2022-01-22 04:00:00,1.1363,1.1423,1.1251,1.1314
2022-01-22 05:00:00,1.1315,1.132,1.0685,1.0851
2022-01-22 06:00:00,1.0852,1.0967,1.05,1.0709
2022-01-22 07:00:00,1.0703,1.0805,1.0279,1.032
2022-01-22 08:00:00,1.0323,1.0554,1.032,1.038
2022-01-22 09:00:00,1.0386,1.0511,1.0023,1.0044
2022-01-22 10:00:00,1.0042,1.0423,0.9235,1.0371
2022-01-22 11:00:00,1.0381,1.0449,1.0054,1.0284
2022-01-22 12:00:00,1.028,1.1061,1.0214,1.0962
2022-01-22 13:00:00,1.0959,1.1462,1.0806,1.1173
2022-01-22 14:00:00,1.1172,1.1193,1.0646,1.0702
2022-01-22 15:00:00,1.0699,1.1101,1.0532,1.0546
2022-01-22 16:00:00,1.0548,1.1107,1.0474,1.0741
2022-01-22 17:00:00,1.0742,1.0877,1.0448,1.0553
2022-01-22 18:00:00,1.0554,1.0625,1.032,1.0334
2022-01-22 19:00:00,1.0332,1.0522,1.0216,1.0294
2022-01-22 20:00:00,1.0292,1.1,1.0239,1.0821
2022-01-22 21:00:00,1.082,1.105,1.0718,1.0909
2022-01-22 22:00:00,1.0913,1.0922,1.0546,1.0573
2022-01-22 23:00:00,1.0575,1.0756,1.0492,1.0713
2022-01-23 00:00:00,1.0712,1.1006,1.0613,1.1001
2022-01-23 01:00:00,1.0999,1.1005,1.0823,1.0839
2022-01-23 02:00:00,1.0841,1.0841,1.0511,1.0541
2022-01-23 03:00:00,1.0541,1.0706,1.0534,1.068
2022-01-23 04:00:00,1.0679,1.0879,1.0631,1.0861
2022-01-23 05:00:00,1.0863,1.1145,1.0686,1.1071
2022-01-23 06:00:00,1.1076,1.1135,1.0976,1.104
2022-01-23 07:00:00,1.1042,1.1334,1.0973,1.1202
2022-01-23 08:00:00,1.12,1.1363,1.1138,1.1275
2022-01-23 09:00:00,1.1275,1.17,1.1235,1.1509
2022-01-23 10:00:00,1.1509,1.1589,1.134,1.1419
2022-01-23 11:00:00,1.1418,1.1441,1.1154,1.1208
2022-01-23 12:00:00,1.1209,1.1279,1.1042,1.1245
2022-01-23 13:00:00,1.1247,1.1351,1.1097,1.13
2022-01-23 14:00:00,1.1299,1.1366,1.0776,1.092
2022-01-23 15:00:00,1.092,1.1007,1.0825,1.0939
2022-01-23 16:00:00,1.0941,1.1148,1.0911,1.0965
2022-01-23 17:00:00,1.0965,1.1104,1.0933,1.1045
2022-01-23 18:00:00,1.1048,1.1062,1.0617,1.0691
2022-01-23 19:00:00,1.0686,1.0782,1.0517,1.0585
2022-01-23 20:00:00,1.0587,1.0836,1.0534,1.0755
2022-01-23 21:00:00,1.0751,1.0832,1.0636,1.0684
2022-01-23 22:00:00,1.0684,1.0822,1.0626,1.0802
2022-01-23 23:00:00,1.08,1.1403,1.0774,1.1249
2022-01-24 00:00:00,1.125,1.1253,1.0892,1.0978
2022-01-24 01:00:00,1.0979,1.1085,1.0763,1.0786
2022-01-24 02:00:00,1.0784,1.0823,1.0667,1.0667
2022-01-24 03:00:00,1.0673,1.0804,1.066,1.0738
2022-01-24 04:00:00,1.0736,1.0816,1.0621,1.0657
2022-01-24 05:00:00,1.0654,1.0655,1.045,1.0605
2022-01-24 06:00:00,1.0605,1.0688,1.0536,1.0612
2022-01-24 07:00:00,1.0611,1.0622,1.0265,1.0305
2022-01-24 08:00:00,1.0306,1.06,1.0284,1.0365
2022-01-24 09:00:00,1.0362,1.0411,1.0023,1.0121
2022-01-24 10:00:00,1.0115,1.0182,0.9661,0.9673
2022-01-24 11:00:00,0.9672,1.0125,0.9627,0.983
2022-01-24 12:00:00,0.9832,0.9915,0.951,0.9596
2022-01-24 13:00:00,0.9599,0.9809,0.9524,0.9608
2022-01-24 14:00:00,0.9608,1.0219,0.9554,0.995
2022-01-24 15:00:00,0.995,1.0298,0.9752,1.0213
2022-01-24 16:00:00,1.0215,1.0361,0.9894,1.0091
2022-01-24 17:00:00,1.0091,1.0447,0.9891,1.0302
2022-01-24 18:00:00,1.0301,1.0647,1.0216,1.0451
2022-01-24 19:00:00,1.045,1.0794,1.02,1.061
2022-01-24 20:00:00,1.0609,1.11,1.0538,1.0984
2022-01-24 21:00:00,1.0987,1.0987,1.0714,1.0785
2022-01-24 22:00:00,1.0788,1.0807,1.055,1.0569
2022-01-24 23:00:00,1.0569,1.0747,1.0562,1.0664
2022-01-25 00:00:00,1.0664,1.0697,1.0405,1.0423
2022-01-25 01:00:00,1.0421,1.0522,1.0299,1.0334
2022-01-25 02:00:00,1.0333,1.0455,1.0315,1.0443
2022-01-25 03:00:00,1.0443,1.0493,1.0374,1.0478
2022-01-25 04:00:00,1.0478,1.0514,1.0249,1.027
2022-01-25 05:00:00,1.027,1.0298,1.013,1.0195
2022-01-25 06:00:00,1.0202,1.0239,1.0077,1.0085
2022-01-25 07:00:00,1.0086,1.0162,0.9921,1.0155
2022-01-25 08:00:00,1.0155,1.0327,1.0124,1.021
2022-01-25 09:00:00,1.0214,1.0407,1.0161,1.0363
2022-01-25 10:00:00,1.037,1.0551,1.0309,1.0357
2022-01-25 11:00:00,1.0357,1.0438,1.0234,1.031
2022-01-25 12:00:00,1.0313,1.0406,1.014,1.0307
2022-01-25 13:00:00,1.0307,1.0336,1.0212,1.0321
2022-01-25 14:00:00,1.0318,1.0546,1.0185,1.0201
2022-01-25 15:00:00,1.0202,1.039,1.0032,1.0297
