datetime,ETHBUSD_open,ETHBUSD_high,ETHBUSD_low,ETHBUSD_close
2022-03-17 13:00:00,2808.28,2818.74,2806.19,2814.79
2022-03-17 14:00:00,2814.79,2835.84,2809.47,2829.46
2022-03-17 15:00:00,2829.5,2829.99,2800.66,2808.1
2022-03-17 16:00:00,2808.14,2822.0,2803.21,2821.13
2022-03-17 17:00:00,2821.22,2824.1,2810.17,2820.2
2022-03-17 18:00:00,2820.46,2821.8,2811.0,2813.29
2022-03-17 19:00:00,2813.28,2814.79,2768.74,2776.42
2022-03-17 20:00:00,2776.41,2789.5,2769.21,2789.43
2022-03-17 21:00:00,2788.96,2789.83,2778.12,2783.89
2022-03-17 22:00:00,2783.88,2788.95,2772.1,2778.5
2022-03-17 23:00:00,2778.45,2783.58,2771.99,2781.56
2022-03-18 00:00:00,2781.56,2808.04,2781.56,2803.8
2022-03-18 01:00:00,2803.8,2810.82,2797.0,2800.81
2022-03-18 02:00:00,2800.86,2805.0,2791.52,2795.34
2022-03-18 03:00:00,2795.34,2816.0,2785.0,2802.32
2022-03-18 04:00:00,2802.31,2808.0,2795.02,2797.14
2022-03-18 05:00:00,2797.14,2813.59,2795.59,2797.35
2022-03-18 06:00:00,2797.01,2800.24,2781.67,2797.84
2022-03-18 07:00:00,2797.85,2823.81,2793.43,2807.1
2022-03-18 08:00:00,2807.01,2814.1,2790.0,2812.95
2022-03-18 09:00:00,2812.88,2860.25,2810.11,2845.6
2022-03-18 10:00:00,2845.68,2903.8,2843.61,2898.09
2022-03-18 11:00:00,2898.09,2927.0,2879.99,2924.37
2022-03-18 12:00:00,2924.37,2947.65,2916.92,2937.22
2022-03-18 13:00:00,2937.22,2941.63,2923.13,2934.02
2022-03-18 14:00:00,2934.03,2971.2,2933.16,2968.39
2022-03-18 15:00:00,2968.25,2986.22,2947.84,2949.8
2022-03-18 16:00:00,2949.74,2958.01,2942.0,2954.22
2022-03-18 17:00:00,2954.22,2962.79,2932.66,2933.36
2022-03-18 18:00:00,2933.36,2950.89,2933.0,2940.46
2022-03-18 19:00:00,2940.46,2981.13,2939.14,2967.79
2022-03-18 20:00:00,2967.78,2969.71,2955.57,2957.67
2022-03-18 21:00:00,2957.67,2958.94,2945.33,2953.69
2022-03-18 22:00:00,2953.68,2959.29,2930.27,2949.25
2022-03-18 23:00:00,2949.26,2956.05,2941.46,2947.73
2022-03-19 00:00:00,2947.63,2948.65,2933.26,2934.58
2022-03-19 01:00:00,2934.58,2944.41,2931.44,2939.09
2022-03-19 02:00:00,2939.12,2939.12,2922.45,2925.66
2022-03-19 03:00:00,2925.66,2937.99,2923.97,2937.01
2022-03-19 04:00:00,2936.75,2956.05,2934.74,2945.91
2022-03-19 05:00:00,2946.55,2954.62,2939.2,2941.84
2022-03-19 06:00:00,2941.83,2952.75,2938.55,2947.95
2022-03-19 07:00:00,2947.99,2973.21,2943.87,2972.82
2022-03-19 08:00:00,2972.95,2978.62,2947.27,2950.45
2022-03-19 09:00:00,2950.45,2965.69,2940.9,2963.86
2022-03-19 10:00:00,2963.95,2979.51,2955.5,2969.44
2022-03-19 11:00:00,2969.43,2988.02,2958.3,2975.32
2022-03-19 12:00:00,2975.33,2978.74,2951.1,2958.96
2022-03-19 13:00:00,2959.0,2959.57,2946.8,2957.76
2022-03-19 14:00:00,2957.75,2959.0,2948.84,2951.26
2022-03-19 15:00:00,2951.4,2968.0,2942.52,2955.01
2022-03-19 16:00:00,2954.97,2964.98,2950.0,2951.03
2022-03-19 17:00:00,2951.03,2951.03,2892.5,2937.11
2022-03-19 18:00:00,2936.95,2956.9,2932.48,2952.01
2022-03-19 19:00:00,2952.01,2965.7,2934.29,2940.87
2022-03-19 20:00:00,2941.06,2943.79,2909.4,2930.04
2022-03-19 21:00:00,2930.03,2934.71,2916.0,2921.06
2022-03-19 22:00:00,2921.06,2938.42,2921.06,2934.74
2022-03-19 23:00:00,2935.0,2937.0,2920.01,2921.01
2022-03-20 00:00:00,2921.0,2933.0,2917.8,2931.55
2022-03-20 01:00:00,2931.55,2936.63,2925.02,2925.02
2022-03-20 02:00:00,2925.02,2929.65,2918.36,2927.09
2022-03-20 03:00:00,2927.45,2932.9,2922.12,2927.66
2022-03-20 04:00:00,2927.66,2929.29,2897.91,2921.11
2022-03-20 05:00:00,2921.47,2926.58,2910.6,2917.05
2022-03-20 06:00:00,2917.04,2921.87,2879.8,2887.75
2022-03-20 07:00:00,2888.19,2900.0,2870.2,2892.46
2022-03-20 08:00:00,2892.46,2896.31,2872.23,2874.92
2022-03-20 09:00:00,2874.92,2887.33,2856.1,2863.89
2022-03-20 10:00:00,2863.55,2870.73,2849.01,2855.66
2022-03-20 11:00:00,2855.66,2879.75,2840.0,2851.01
2022-03-20 12:00:00,2851.01,2854.46,2820.1,2828.1
2022-03-20 13:00:00,2828.1,2846.31,2820.0,2846.02
2022-03-20 14:00:00,2846.28,2881.03,2840.36,2877.71
2022-03-20 15:00:00,2877.7,2913.0,2871.5,2874.34
2022-03-20 16:00:00,2874.39,2890.29,2862.05,2881.47
2022-03-20 17:00:00,2881.7,2886.12,2855.21,2877.79
2022-03-20 18:00:00,2877.8,2877.92,2852.17,2862.93
2022-03-20 19:00:00,2862.93,2873.0,2848.25,2871.8
2022-03-20 20:00:00,2871.8,2878.45,2861.53,2866.66
2022-03-20 21:00:00,2866.91,2873.0,2833.0,2845.33
2022-03-20 22:00:00,2845.47,2854.29,2832.85,2845.34
2022-03-20 23:00:00,2845.17,2850.37,2836.2,2846.99
2022-03-21 00:00:00,2846.91,2873.9,2844.04,2870.41
2022-03-21 01:00:00,2870.32,2878.01,2858.61,2862.19
2022-03-21 02:00:00,2862.2,2896.95,2856.34,2891.06
2022-03-21 03:00:00,2890.96,2902.71,2879.99,2882.45
2022-03-21 04:00:00,2882.45,2916.56,2875.12,2913.56
2022-03-21 05:00:00,2913.55,2921.0,2903.0,2911.6
2022-03-21 06:00:00,2911.61,2925.03,2904.4,2907.8
2022-03-21 07:00:00,2907.79,2919.7,2888.58,2914.44
2022-03-21 08:00:00,2914.44,2946.25,2914.39,2915.64
2022-03-21 09:00:00,2915.65,2926.32,2894.54,2925.47
2022-03-21 10:00:00,2925.21,2957.83,2918.27,2956.27
2022-03-21 11:00:00,2956.28,2962.06,2905.0,2907.36
2022-03-21 12:00:00,2907.36,2929.4,2897.02,2921.45
2022-03-21 13:00:00,2921.45,2926.66,2905.13,2905.46
2022-03-21 14:00:00,2905.71,2920.0,2896.15,2919.25
2022-03-21 15:00:00,2919.11,2924.5,2911.0,2911.17
2022-03-21 16:00:00,2911.0,2921.95,2900.97,2921.94
2022-03-21 17:00:00,2921.95,2922.34,2908.66,2908.66
2022-03-21 18:00:00,2908.96,2912.78,2884.3,2891.01
2022-03-21 19:00:00,2891.0,2907.77,2887.6,2904.96
2022-03-21 20:00:00,2904.96,2912.88,2890.06,2898.82
2022-03-21 21:00:00,2898.99,2978.63,2897.01,2965.11
2022-03-21 22:00:00,2965.1,3031.31,2964.94,3007.41
2022-03-21 23:00:00,3007.65,3054.76,3007.65,3028.71
2022-03-22 00:00:00,3028.9,3032.91,3012.54,3014.02
2022-03-22 01:00:00,3014.01,3014.31,2967.64,2985.0
2022-03-22 02:00:00,2985.0,2997.25,2983.46,2994.4
2022-03-22 03:00:00,2994.31,3026.96,2986.23,3015.06
2022-03-22 04:00:00,3015.06,3017.53,2998.01,3007.15
2022-03-22 05:00:00,3007.02,3022.39,3001.51,3020.5
2022-03-22 06:00:00,3020.5,3027.4,3010.4,3022.3
2022-03-22 07:00:00,3022.17,3030.0,3000.25,3010.94
2022-03-22 08:00:00,3010.94,3016.11,2989.79,3003.9
2022-03-22 09:00:00,3003.91,3030.75,3003.91,3010.01
2022-03-22 10:00:00,3010.02,3019.9,3003.9,3004.23
2022-03-22 11:00:00,3004.22,3014.65,2995.5,3000.87
2022-03-22 12:00:00,3000.86,3012.76,2997.58,3008.21
2022-03-22 13:00:00,3008.32,3010.74,2991.16,3002.0
2022-03-22 14:00:00,3001.84,3014.93,2982.14,2985.96
2022-03-22 15:00:00,2985.87,3009.79,2984.11,3002.56
2022-03-22 16:00:00,3002.85,3016.65,3002.0,3016.65
2022-03-22 17:00:00,3016.66,3016.66,2994.67,3001.18
2022-03-22 18:00:00,3001.18,3001.9,2961.34,2970.8
2022-03-22 19:00:00,2970.79,2980.47,2962.0,2975.27
2022-03-22 20:00:00,2975.32,2975.46,2927.0,2960.38
2022-03-22 21:00:00,2960.7,2994.0,2955.72,2977.46
2022-03-22 22:00:00,2977.47,2981.41,2948.03,2948.25
2022-03-22 23:00:00,2948.25,2960.49,2921.45,2939.0
2022-03-23 00:00:00,2939.0,2952.63,2929.84,2949.75
2022-03-23 01:00:00,2949.74,2964.0,2945.28,2957.99
2022-03-23 02:00:00,2958.0,2960.0,2941.72,2950.75
2022-03-23 03:00:00,2950.75,2962.57,2934.5,2957.22
2022-03-23 04:00:00,2957.21,2964.15,2945.1,2956.71
2022-03-23 05:00:00,2956.77,2973.5,2951.33,2961.46
2022-03-23 06:00:00,2961.67,2964.57,2944.0,2950.59
2022-03-23 07:00:00,2950.6,2967.63,2939.71,2964.44
2022-03-23 08:00:00,2964.16,2971.11,2949.5,2953.68
2022-03-23 09:00:00,2953.68,3006.25,2952.01,3004.31
2022-03-23 10:00:00,3004.31,3040.0,2997.7,3032.96
2022-03-23 11:00:00,3032.96,3045.75,3006.34,3016.69
2022-03-23 12:00:00,3016.68,3018.62,2959.32,2965.68
2022-03-23 13:00:00,2965.36,2976.0,2955.1,2955.93
2022-03-23 14:00:00,2955.93,2976.0,2952.68,2964.19
2022-03-23 15:00:00,2964.19,2989.69,2961.79,2982.86
2022-03-23 16:00:00,2982.86,3005.46,2974.2,2998.39
2022-03-23 17:00:00,2998.63,3017.5,2998.27,3006.08
2022-03-23 18:00:00,3005.85,3039.79,2993.94,3036.82
2022-03-23 19:00:00,3036.98,3081.81,3030.09,3049.84
2022-03-23 20:00:00,3049.84,3051.98,3013.67,3027.72
2022-03-23 21:00:00,3027.72,3035.82,3004.0,3032.97
2022-03-23 22:00:00,3032.69,3042.67,3017.0,3017.77
2022-03-23 23:00:00,3018.28,3030.88,3015.91,3027.89
2022-03-24 00:00:00,3027.89,3054.97,3020.2,3049.29
2022-03-24 01:00:00,3049.19,3072.51,3042.27,3058.49
2022-03-24 02:00:00,3058.76,3059.05,3035.01,3039.09
2022-03-24 03:00:00,3038.95,3056.0,3033.32,3049.19
2022-03-24 04:00:00,3049.32,3068.0,3040.99,3049.65
2022-03-24 05:00:00,3049.65,3063.85,3041.05,3055.17
2022-03-24 06:00:00,3055.17,3063.86,3045.97,3050.0
2022-03-24 07:00:00,3049.96,3058.48,3010.01,3014.02
2022-03-24 08:00:00,3014.15,3035.0,3003.0,3029.81
2022-03-24 09:00:00,3029.86,3079.96,3022.0,3079.94
2022-03-24 10:00:00,3079.86,3130.27,3073.74,3116.67
2022-03-24 11:00:00,3116.67,3123.99,3095.3,3111.3
2022-03-24 12:00:00,3111.31,3124.9,3098.72,3099.52
2022-03-24 13:00:00,3099.52,3109.29,3087.2,3109.0
2022-03-24 14:00:00,3108.99,3124.2,3102.96,3110.41
2022-03-24 15:00:00,3110.42,3112.67,3099.28,3105.94
2022-03-24 16:00:00,3105.67,3112.0,3090.0,3109.01
2022-03-24 17:00:00,3109.0,3120.51,3100.63,3112.09
2022-03-24 18:00:00,3112.01,3115.69,3102.54,3112.65
2022-03-24 19:00:00,3112.66,3115.0,3095.86,3105.31
2022-03-24 20:00:00,3105.31,3144.0,3099.22,3125.54
2022-03-24 21:00:00,3125.53,3134.5,3110.02,3124.12
2022-03-24 22:00:00,3123.98,3138.04,3118.04,3138.03
2022-03-24 23:00:00,3138.03,3146.5,3131.49,3145.37
2022-03-25 00:00:00,3145.59,3148.29,3127.35,3127.35
2022-03-25 01:00:00,3127.35,3147.85,3127.35,3144.99
2022-03-25 02:00:00,3144.99,3148.26,3127.62,3130.76
2022-03-25 03:00:00,3130.74,3131.28,3100.0,3127.99
2022-03-25 04:00:00,3127.99,3144.54,3116.89,3137.61
2022-03-25 05:00:00,3137.61,3156.8,3133.02,3149.21
2022-03-25 06:00:00,3148.75,3180.35,3143.45,3170.01
2022-03-25 07:00:00,3170.01,3194.59,3161.22,3185.4
2022-03-25 08:00:00,3185.4,3189.0,3172.34,3177.68
2022-03-25 09:00:00,3177.69,3185.35,3159.25,3174.37
2022-03-25 10:00:00,3174.37,3175.47,3110.0,3122.11
2022-03-25 11:00:00,3122.11,3140.0,3094.23,3096.32
2022-03-25 12:00:00,3096.32,3107.07,3077.1,3103.58
2022-03-25 13:00:00,3103.58,3132.08,3102.0,3123.95
2022-03-25 14:00:00,3123.95,3125.61,3083.12,3116.2
2022-03-25 15:00:00,3116.21,3130.4,3108.85,3126.01
2022-03-25 16:00:00,3126.01,3126.01,3106.55,3123.79
2022-03-25 17:00:00,3123.6,3123.95,3099.1,3100.43
2022-03-25 18:00:00,3100.34,3109.86,3095.14,3103.66
2022-03-25 19:00:00,3103.65,3117.6,3088.4,3091.16
2022-03-25 20:00:00,3091.41,3111.21,3086.5,3107.21
2022-03-25 21:00:00,3107.22,3113.22,3097.95,3102.54
2022-03-25 22:00:00,3102.66,3114.29,3100.0,3109.46
2022-03-25 23:00:00,3109.46,3117.08,3101.46,3113.63
2022-03-26 00:00:00,3113.63,3128.72,3106.53,3127.06
2022-03-26 01:00:00,3127.06,3132.77,3117.87,3122.57
2022-03-26 02:00:00,3122.58,3140.16,3116.15,3136.01
2022-03-26 03:00:00,3136.0,3138.7,3125.74,3132.18
2022-03-26 04:00:00,3132.19,3132.6,3122.03,3129.75
2022-03-26 05:00:00,3129.75,3131.23,3117.81,3125.06
2022-03-26 06:00:00,3125.06,3140.0,3120.0,3124.34
2022-03-26 07:00:00,3124.33,3127.19,3109.29,3125.42
2022-03-26 08:00:00,3125.43,3130.0,3113.36,3114.01
2022-03-26 09:00:00,3114.01,3120.0,3110.02,3118.98
2022-03-26 10:00:00,3118.98,3127.9,3115.04,3117.77
2022-03-26 11:00:00,3117.78,3127.0,3110.6,3125.95
2022-03-26 12:00:00,3125.95,3130.36,3121.65,3121.65
2022-03-26 13:00:00,3121.63,3128.75,3117.01,3126.89
2022-03-26 14:00:00,3126.81,3128.74,3118.1,3124.58
2022-03-26 15:00:00,3124.83,3154.63,3123.58,3145.17
2022-03-26 16:00:00,3145.17,3146.2,3127.32,3140.04
2022-03-26 17:00:00,3140.04,3148.62,3135.71,3135.9
2022-03-26 18:00:00,3135.86,3151.8,3134.99,3146.25
2022-03-26 19:00:00,3146.25,3154.0,3138.99,3151.27
2022-03-26 20:00:00,3151.47,3157.25,3143.85,3150.91
2022-03-26 21:00:00,3150.91,3171.0,3145.14,3158.0
2022-03-26 22:00:00,3158.0,3158.23,3136.24,3145.22
2022-03-26 23:00:00,3145.21,3151.04,3135.18,3140.23
2022-03-27 00:00:00,3140.18,3148.43,3140.0,3141.26
2022-03-27 01:00:00,3141.26,3159.0,3141.12,3151.28
2022-03-27 02:00:00,3151.28,3159.33,3148.5,3156.25
2022-03-27 03:00:00,3156.25,3159.97,3145.08,3145.2
2022-03-27 04:00:00,3145.21,3154.77,3143.24,3143.25
2022-03-27 05:00:00,3143.25,3151.33,3141.96,3148.79
2022-03-27 06:00:00,3148.76,3153.9,3143.69,3147.75
2022-03-27 07:00:00,3147.74,3149.42,3128.46,3128.86
2022-03-27 08:00:00,3128.85,3148.86,3127.69,3146.63
2022-03-27 09:00:00,3146.66,3158.07,3143.02,3148.02
2022-03-27 10:00:00,3148.5,3177.9,3142.9,3171.67
2022-03-27 11:00:00,3171.67,3188.0,3165.79,3182.48
2022-03-27 12:00:00,3182.48,3183.0,3173.16,3181.46
2022-03-27 13:00:00,3181.25,3191.0,3178.08,3180.84
2022-03-27 14:00:00,3180.84,3182.9,3175.03,3176.96
2022-03-27 15:00:00,3177.0,3252.05,3166.08,3239.55
2022-03-27 16:00:00,3239.55,3299.0,3221.49,3278.57
2022-03-27 17:00:00,3278.56,3288.93,3263.68,3270.72
2022-03-27 18:00:00,3270.95,3299.99,3267.78,3296.54
2022-03-27 19:00:00,3296.53,3324.79,3276.3,3292.65
2022-03-27 20:00:00,3292.64,3307.65,3285.72,3292.78
2022-03-27 21:00:00,3292.79,3307.99,3292.79,3302.02
2022-03-27 22:00:00,3302.02,3318.45,3301.33,3313.0
2022-03-27 23:00:00,3313.0,3320.6,3302.0,3319.45
2022-03-28 00:00:00,3319.44,3340.53,3317.17,3325.37
2022-03-28 01:00:00,3325.36,3329.34,3304.68,3319.99
2022-03-28 02:00:00,3320.0,3327.41,3315.01,3320.27
2022-03-28 03:00:00,3320.44,3327.2,3307.0,3323.16
2022-03-28 04:00:00,3323.16,3350.0,3323.16,3338.31
2022-03-28 05:00:00,3338.3,3357.01,3336.0,3351.35
2022-03-28 06:00:00,3351.35,3359.01,3341.2,3347.49
2022-03-28 07:00:00,3347.48,3355.38,3332.06,3340.26
2022-03-28 08:00:00,3340.25,3391.84,3336.64,3380.1
2022-03-28 09:00:00,3380.1,3397.58,3357.25,3390.97
2022-03-28 10:00:00,3391.15,3402.66,3358.72,3358.99
2022-03-28 11:00:00,3358.99,3371.99,3336.0,3362.11
2022-03-28 12:00:00,3362.12,3391.31,3348.85,3387.54
2022-03-28 13:00:00,3387.45,3425.16,3374.99,3417.75
2022-03-28 14:00:00,3417.75,3433.06,3401.7,3411.67
2022-03-28 15:00:00,3411.95,3419.52,3401.14,3417.66
2022-03-28 16:00:00,3417.66,3428.0,3365.31,3382.13
2022-03-28 17:00:00,3382.13,3389.96,3365.2,3373.0
2022-03-28 18:00:00,3372.99,3376.95,3318.1,3334.76
2022-03-28 19:00:00,3334.75,3377.44,3331.42,3365.22
2022-03-28 20:00:00,3365.23,3395.0,3360.02,3389.85
2022-03-28 21:00:00,3389.97,3403.0,3375.0,3376.27
2022-03-28 22:00:00,3376.27,3382.46,3369.42,3371.82
2022-03-28 23:00:00,3371.89,3395.1,3371.61,3390.16
2022-03-29 00:00:00,3390.16,3415.0,3389.79,3407.17
2022-03-29 01:00:00,3407.17,3425.06,3403.55,3417.46
2022-03-29 02:00:00,3417.46,3417.46,3387.23,3388.3
2022-03-29 03:00:00,3388.26,3420.93,3387.02,3414.89
2022-03-29 04:00:00,3414.9,3445.8,3411.1,3428.07
2022-03-29 05:00:00,3428.46,3438.95,3416.39,3435.15
2022-03-29 06:00:00,3435.14,3472.18,3428.27,3466.37
2022-03-29 07:00:00,3466.39,3483.51,3460.6,3466.93
2022-03-29 08:00:00,3467.07,3474.62,3426.62,3445.49
2022-03-29 09:00:00,3445.49,3458.0,3433.13,3448.98
2022-03-29 10:00:00,3448.98,3456.3,3395.31,3404.79
2022-03-29 11:00:00,3404.49,3427.0,3370.08,3423.31
2022-03-29 12:00:00,3422.98,3423.76,3383.0,3403.76
2022-03-29 13:00:00,3403.77,3417.56,3398.25,3415.87
2022-03-29 14:00:00,3416.15,3444.01,3413.71,3431.76
2022-03-29 15:00:00,3431.48,3431.48,3387.17,3399.01
2022-03-29 16:00:00,3399.01,3404.1,3362.34,3377.4
2022-03-29 17:00:00,3377.4,3392.67,3345.49,3387.74
2022-03-29 18:00:00,3387.57,3407.19,3377.4,3402.1
2022-03-29 19:00:00,3401.87,3401.87,3357.39,3374.34
2022-03-29 20:00:00,3374.34,3379.27,3334.5,3348.87
2022-03-29 21:00:00,3348.44,3377.3,3343.02,3371.13
2022-03-29 22:00:00,3371.12,3389.35,3370.09,3385.11
2022-03-29 23:00:00,3385.04,3393.26,3363.19,3373.3
2022-03-30 00:00:00,3373.3,3408.96,3369.0,3406.0
2022-03-30 01:00:00,3406.0,3418.73,3393.8,3405.66
2022-03-30 02:00:00,3405.65,3416.99,3396.24,3409.86
2022-03-30 03:00:00,3410.0,3411.75,3388.11,3404.4
2022-03-30 04:00:00,3404.41,3406.85,3382.56,3389.12
2022-03-30 05:00:00,3389.11,3405.26,3381.6,3399.74
2022-03-30 06:00:00,3399.93,3419.93,3385.8,3409.54
2022-03-30 07:00:00,3409.53,3411.53,3390.3,3401.89
2022-03-30 08:00:00,3401.88,3403.0,3362.77,3370.65
2022-03-30 09:00:00,3370.65,3387.0,3354.43,3374.66
2022-03-30 10:00:00,3374.83,3386.28,3350.0,3382.74
2022-03-30 11:00:00,3383.09,3405.49,3375.02,3396.41
2022-03-30 12:00:00,3396.42,3440.0,3390.29,3437.74
2022-03-30 13:00:00,3437.75,3448.0,3396.0,3397.78
2022-03-30 14:00:00,3397.8,3397.89,3373.52,3395.42
2022-03-30 15:00:00,3395.85,3414.58,3387.91,3414.22
2022-03-30 16:00:00,3414.22,3415.62,3383.52,3389.33
2022-03-30 17:00:00,3389.34,3396.83,3372.1,3390.15
2022-03-30 18:00:00,3390.15,3395.5,3378.28,3386.05
2022-03-30 19:00:00,3386.51,3410.59,3379.01,3400.43
2022-03-30 20:00:00,3400.43,3425.0,3400.31,3421.92
2022-03-30 21:00:00,3422.0,3424.17,3403.67,3405.23
2022-03-30 22:00:00,3405.53,3413.72,3389.78,3397.98
2022-03-30 23:00:00,3397.97,3409.11,3390.0,3391.81
2022-03-31 00:00:00,3391.82,3404.8,3384.64,3395.32
2022-03-31 01:00:00,3395.31,3405.99,3391.39,3401.47
2022-03-31 02:00:00,3401.47,3405.0,3394.47,3403.64
2022-03-31 03:00:00,3403.65,3414.54,3395.3,3408.19
2022-03-31 04:00:00,3408.19,3424.35,3400.0,3419.44
2022-03-31 05:00:00,3419.45,3428.0,3412.85,3417.61
2022-03-31 06:00:00,3417.6,3417.67,3400.2,3410.2
2022-03-31 07:00:00,3410.2,3445.03,3404.02,3429.7
2022-03-31 08:00:00,3429.7,3443.63,3380.0,3381.31
2022-03-31 09:00:00,3381.41,3385.2,3337.05,3381.27
2022-03-31 10:00:00,3381.27,3389.07,3347.01,3351.24
2022-03-31 11:00:00,3351.46,3355.34,3268.51,3271.37
2022-03-31 12:00:00,3272.08,3302.86,3267.89,3295.01
2022-03-31 13:00:00,3295.54,3309.12,3262.38,3309.0
2022-03-31 14:00:00,3309.0,3311.94,3283.43,3284.01
2022-03-31 15:00:00,3284.58,3304.34,3280.06,3299.56
2022-03-31 16:00:00,3299.56,3306.92,3288.25,3288.25
2022-03-31 17:00:00,3288.26,3293.3,3274.25,3291.01
2022-03-31 18:00:00,3291.0,3297.76,3264.15,3282.55
2022-03-31 19:00:00,3282.56,3308.99,3273.53,3302.0
2022-03-31 20:00:00,3301.6,3301.6,3247.07,3257.95
2022-03-31 21:00:00,3257.75,3263.75,3211.82,3226.49
2022-03-31 22:00:00,3226.49,3251.0,3220.04,3250.62
2022-03-31 23:00:00,3250.61,3259.43,3247.06,3248.54
2022-04-01 00:00:00,3248.54,3266.5,3244.17,3252.08
2022-04-01 01:00:00,3252.08,3265.71,3246.47,3264.56
2022-04-01 02:00:00,3264.57,3283.71,3262.7,3280.83
2022-04-01 03:00:00,3280.82,3295.77,3278.66,3280.53
2022-04-01 04:00:00,3280.6,3286.93,3270.34,3274.58
2022-04-01 05:00:00,3274.58,3286.11,3269.42,3285.45
2022-04-01 06:00:00,3285.45,3304.88,3281.18,3286.79
2022-04-01 07:00:00,3286.79,3315.0,3263.82,3309.82
2022-04-01 08:00:00,3309.79,3367.63,3309.5,3350.67
2022-04-01 09:00:00,3350.67,3426.0,3350.21,3423.5
2022-04-01 10:00:00,3423.67,3454.44,3415.48,3433.56
2022-04-01 11:00:00,3433.84,3447.95,3411.17,3411.17
2022-04-01 12:00:00,3411.12,3476.2,3406.0,3471.05
2022-04-01 13:00:00,3470.99,3483.11,3447.83,3465.06
2022-04-01 14:00:00,3465.06,3472.09,3447.21,3470.25
2022-04-01 15:00:00,3470.67,3473.0,3439.27,3442.44
2022-04-01 16:00:00,3442.43,3462.0,3442.0,3452.04
2022-04-01 17:00:00,3452.03,3458.58,3433.34,3452.49
2022-04-01 18:00:00,3452.49,3457.51,3428.17,3456.02
2022-04-01 19:00:00,3456.02,3525.0,3440.3,3512.47
2022-04-01 20:00:00,3512.48,3523.24,3469.3,3483.83
2022-04-01 21:00:00,3483.82,3495.97,3447.08,3469.59
2022-04-01 22:00:00,3469.58,3475.75,3454.9,3475.75
2022-04-01 23:00:00,3475.78,3490.0,3463.91,3479.9
2022-04-02 00:00:00,3480.07,3485.93,3466.43,3482.11
2022-04-02 01:00:00,3482.12,3494.74,3472.75,3490.19
2022-04-02 02:00:00,3490.12,3496.47,3473.6,3485.68
2022-04-02 03:00:00,3485.84,3486.98,3471.7,3478.54
2022-04-02 04:00:00,3478.54,3498.0,3473.04,3495.38
2022-04-02 05:00:00,3495.75,3496.9,3477.4,3494.74
2022-04-02 06:00:00,3494.75,3499.73,3487.89,3489.0
2022-04-02 07:00:00,3489.0,3532.59,3466.39,3509.64
2022-04-02 08:00:00,3509.75,3527.39,3499.91,3505.51
2022-04-02 09:00:00,3505.51,3511.69,3483.0,3490.65
2022-04-02 10:00:00,3490.65,3491.1,3446.85,3462.72
2022-04-02 11:00:00,3462.71,3488.38,3450.18,3477.25
2022-04-02 12:00:00,3477.17,3488.74,3466.5,3476.92
2022-04-02 13:00:00,3477.4,3484.95,3434.0,3451.53
2022-04-02 14:00:00,3451.95,3484.21,3451.0,3471.59
2022-04-02 15:00:00,3471.89,3487.09,3455.51,3471.86
2022-04-02 16:00:00,3471.86,3479.93,3452.0,3478.98
2022-04-02 17:00:00,3478.99,3487.85,3457.6,3467.98
2022-04-02 18:00:00,3467.97,3472.79,3435.13,3444.3
2022-04-02 19:00:00,3444.7,3468.0,3443.0,3468.0
2022-04-02 20:00:00,3467.99,3467.99,3414.04,3440.77
2022-04-02 21:00:00,3440.77,3451.36,3430.42,3432.37
2022-04-02 22:00:00,3432.02,3463.52,3428.7,3457.09
2022-04-02 23:00:00,3457.49,3477.0,3453.01,3477.0
2022-04-03 00:00:00,3477.0,3483.32,3472.46,3477.69
2022-04-03 01:00:00,3477.76,3509.96,3473.04,3506.4
2022-04-03 02:00:00,3506.4,3509.39,3469.66,3491.11
2022-04-03 03:00:00,3491.3,3499.36,3474.17,3477.28
2022-04-03 04:00:00,3477.28,3511.65,3471.59,3495.01
2022-04-03 05:00:00,3495.36,3499.54,3479.0,3485.19
2022-04-03 06:00:00,3485.2,3492.88,3473.05,3485.98
2022-04-03 07:00:00,3485.98,3503.0,3479.29,3494.67
2022-04-03 08:00:00,3494.67,3513.96,3487.93,3499.62
2022-04-03 09:00:00,3499.82,3514.25,3483.22,3514.24
2022-04-03 10:00:00,3514.25,3521.29,3500.08,3501.96
2022-04-03 11:00:00,3501.95,3517.19,3485.09,3489.56
2022-04-03 12:00:00,3489.56,3495.79,3481.0,3494.1
2022-04-03 13:00:00,3494.13,3521.83,3489.31,3510.17
2022-04-03 14:00:00,3510.18,3517.42,3488.01,3488.77
2022-04-03 15:00:00,3488.78,3506.09,3487.95,3493.88
2022-04-03 16:00:00,3493.89,3528.9,3490.05,3528.9
2022-04-03 17:00:00,3528.9,3581.18,3517.4,3545.4
2022-04-03 18:00:00,3545.41,3546.84,3510.79,3522.83
2022-04-03 19:00:00,3522.83,3524.19,3470.0,3475.93
2022-04-03 20:00:00,3476.26,3495.4,3473.44,3487.2
2022-04-03 21:00:00,3486.96,3504.55,3479.15,3502.49
2022-04-03 22:00:00,3502.48,3509.27,3488.68,3490.79
2022-04-03 23:00:00,3490.69,3507.2,3481.0,3497.88
2022-04-04 00:00:00,3497.88,3508.45,3491.64,3507.05
2022-04-04 01:00:00,3507.06,3511.07,3499.99,3504.11
2022-04-04 02:00:00,3504.3,3512.75,3491.61,3503.2
