datetime,ROSEBUSD_open,ROSEBUSD_high,ROSEBUSD_low,ROSEBUSD_close
2022-02-07 15:00:00,0.38311,0.38699,0.37767,0.38164
2022-02-07 16:00:00,0.38164,0.38195,0.37737,0.37937
2022-02-07 17:00:00,0.37956,0.38924,0.37955,0.38827
2022-02-07 18:00:00,0.38827,0.3884,0.38001,0.3828
2022-02-07 19:00:00,0.38281,0.38936,0.378,0.38252
2022-02-07 20:00:00,0.38226,0.38589,0.38046,0.38321
2022-02-07 21:00:00,0.38314,0.38566,0.37395,0.37694
2022-02-07 22:00:00,0.37699,0.38131,0.37539,0.38024
2022-02-07 23:00:00,0.38035,0.38155,0.37653,0.38002
2022-02-08 00:00:00,0.37965,0.383,0.37615,0.38294
2022-02-08 01:00:00,0.38294,0.38825,0.37605,0.3798
2022-02-08 02:00:00,0.37975,0.38294,0.37643,0.38147
2022-02-08 03:00:00,0.3815,0.38239,0.36418,0.366
2022-02-08 04:00:00,0.366,0.371,0.3578,0.36699
2022-02-08 05:00:00,0.3668,0.36901,0.36401,0.36838
2022-02-08 06:00:00,0.36859,0.37211,0.36831,0.37058
2022-02-08 07:00:00,0.3705,0.3708,0.35899,0.36239
2022-02-08 08:00:00,0.36222,0.36592,0.35913,0.36592
2022-02-08 09:00:00,0.3659,0.36881,0.3634,0.36502
2022-02-08 10:00:00,0.3645,0.36482,0.355,0.3624
2022-02-08 11:00:00,0.3624,0.36556,0.35685,0.35881
2022-02-08 12:00:00,0.35895,0.36134,0.35477,0.3594
2022-02-08 13:00:00,0.35939,0.36527,0.358,0.36143
2022-02-08 14:00:00,0.36138,0.36141,0.35444,0.35751
2022-02-08 15:00:00,0.35748,0.368,0.35632,0.367
2022-02-08 16:00:00,0.367,0.36934,0.36299,0.36545
2022-02-08 17:00:00,0.36545,0.36674,0.36092,0.36538
2022-02-08 18:00:00,0.36529,0.36778,0.3648,0.36525
2022-02-08 19:00:00,0.36544,0.3697,0.36304,0.36856
2022-02-08 20:00:00,0.36838,0.36838,0.36343,0.36479
2022-02-08 21:00:00,0.3648,0.36513,0.357,0.36074
2022-02-08 22:00:00,0.36124,0.36241,0.35844,0.35883
2022-02-08 23:00:00,0.35892,0.3652,0.3582,0.36357
2022-02-09 00:00:00,0.36431,0.36483,0.35922,0.36328
2022-02-09 01:00:00,0.36284,0.36713,0.36193,0.36683
2022-02-09 02:00:00,0.36702,0.36956,0.36327,0.36846
2022-02-09 03:00:00,0.36861,0.3702,0.36354,0.36977
2022-02-09 04:00:00,0.36968,0.37709,0.36968,0.3728
2022-02-09 05:00:00,0.37288,0.3767,0.37171,0.37597
2022-02-09 06:00:00,0.37586,0.38099,0.37414,0.37979
2022-02-09 07:00:00,0.37988,0.38384,0.37819,0.38059
2022-02-09 08:00:00,0.381,0.3821,0.37397,0.37589
2022-02-09 09:00:00,0.37592,0.37925,0.37336,0.37628
2022-02-09 10:00:00,0.37628,0.37775,0.37171,0.37412
2022-02-09 11:00:00,0.37425,0.37678,0.37062,0.37602
2022-02-09 12:00:00,0.37611,0.37851,0.37549,0.37802
2022-02-09 13:00:00,0.37814,0.37831,0.37333,0.37618
2022-02-09 14:00:00,0.37615,0.3804,0.37542,0.3804
2022-02-09 15:00:00,0.38011,0.385,0.37937,0.38133
2022-02-09 16:00:00,0.38103,0.38121,0.37592,0.37829
2022-02-09 17:00:00,0.37797,0.37972,0.37469,0.37782
2022-02-09 18:00:00,0.3778,0.37978,0.37557,0.37622
2022-02-09 19:00:00,0.37632,0.37835,0.37323,0.37351
2022-02-09 20:00:00,0.3736,0.3745,0.37115,0.37439
2022-02-09 21:00:00,0.3739,0.37614,0.3682,0.36872
2022-02-09 22:00:00,0.3688,0.37054,0.3666,0.37016
2022-02-09 23:00:00,0.37001,0.372,0.36601,0.36907
2022-02-10 00:00:00,0.3687,0.36958,0.36696,0.36878
2022-02-10 01:00:00,0.36894,0.37146,0.36754,0.37042
2022-02-10 02:00:00,0.37034,0.37576,0.37023,0.37522
2022-02-10 03:00:00,0.3754,0.377,0.3723,0.37455
2022-02-10 04:00:00,0.37448,0.37476,0.3725,0.37359
2022-02-10 05:00:00,0.3736,0.37659,0.37168,0.37277
2022-02-10 06:00:00,0.37277,0.37663,0.37159,0.37462
2022-02-10 07:00:00,0.37419,0.37436,0.36778,0.36993
2022-02-10 08:00:00,0.37009,0.37197,0.35119,0.35417
2022-02-10 09:00:00,0.35418,0.36034,0.34453,0.36034
2022-02-10 10:00:00,0.36035,0.36752,0.3582,0.3622
2022-02-10 11:00:00,0.36219,0.36459,0.35821,0.3639
2022-02-10 12:00:00,0.36402,0.36897,0.361,0.36234
2022-02-10 13:00:00,0.36258,0.36326,0.35531,0.35942
2022-02-10 14:00:00,0.35945,0.35987,0.34964,0.35122
2022-02-10 15:00:00,0.35142,0.35332,0.34612,0.35065
2022-02-10 16:00:00,0.35035,0.35246,0.34747,0.34889
2022-02-10 17:00:00,0.34894,0.35026,0.34656,0.34811
2022-02-10 18:00:00,0.34821,0.35015,0.34222,0.34433
2022-02-10 19:00:00,0.34421,0.3443,0.33394,0.33887
2022-02-10 20:00:00,0.33888,0.34455,0.33705,0.34163
2022-02-10 21:00:00,0.34151,0.34177,0.3371,0.33957
2022-02-10 22:00:00,0.33965,0.34403,0.33964,0.34313
2022-02-10 23:00:00,0.343,0.34413,0.34025,0.3426
2022-02-11 00:00:00,0.34227,0.34376,0.33845,0.33948
2022-02-11 01:00:00,0.33939,0.34697,0.33867,0.34541
2022-02-11 02:00:00,0.34537,0.3493,0.34511,0.3485
2022-02-11 03:00:00,0.3486,0.34978,0.34362,0.34392
2022-02-11 04:00:00,0.34361,0.34898,0.34192,0.34763
2022-02-11 05:00:00,0.3475,0.34782,0.34362,0.3472
2022-02-11 06:00:00,0.3472,0.34786,0.34298,0.34362
2022-02-11 07:00:00,0.344,0.34502,0.3416,0.34433
2022-02-11 08:00:00,0.3446,0.34869,0.34386,0.348
2022-02-11 09:00:00,0.348,0.35278,0.346,0.348
2022-02-11 10:00:00,0.348,0.34914,0.34597,0.34716
2022-02-11 11:00:00,0.34705,0.34804,0.3411,0.34363
2022-02-11 12:00:00,0.3434,0.34533,0.34057,0.341
2022-02-11 13:00:00,0.34082,0.34155,0.33379,0.33391
2022-02-11 14:00:00,0.33378,0.33574,0.32545,0.32738
2022-02-11 15:00:00,0.32751,0.32876,0.31689,0.31793
2022-02-11 16:00:00,0.31763,0.32087,0.3173,0.31879
2022-02-11 17:00:00,0.31847,0.3199,0.30914,0.311
2022-02-11 18:00:00,0.311,0.31877,0.3092,0.31769
2022-02-11 19:00:00,0.31698,0.31698,0.31302,0.31488
2022-02-11 20:00:00,0.31421,0.31767,0.31335,0.3175
2022-02-11 21:00:00,0.31741,0.32,0.31532,0.31997
2022-02-11 22:00:00,0.31999,0.32,0.312,0.31364
2022-02-11 23:00:00,0.31376,0.31554,0.31156,0.31405
2022-02-12 00:00:00,0.31411,0.31522,0.31121,0.3115
2022-02-12 01:00:00,0.31176,0.31202,0.30001,0.30423
2022-02-12 02:00:00,0.30421,0.30715,0.30206,0.3055
2022-02-12 03:00:00,0.30578,0.31297,0.30578,0.31215
2022-02-12 04:00:00,0.31195,0.31471,0.31032,0.31416
2022-02-12 05:00:00,0.31415,0.31437,0.312,0.31373
2022-02-12 06:00:00,0.31377,0.31561,0.31023,0.3154
2022-02-12 07:00:00,0.31547,0.31595,0.31171,0.31225
2022-02-12 08:00:00,0.31215,0.31234,0.30855,0.30901
2022-02-12 09:00:00,0.30901,0.31108,0.30207,0.3079
2022-02-12 10:00:00,0.3079,0.30916,0.30333,0.309
2022-02-12 11:00:00,0.309,0.32268,0.30738,0.32018
2022-02-12 12:00:00,0.32049,0.32059,0.31486,0.31794
2022-02-12 13:00:00,0.31827,0.32588,0.31827,0.32246
2022-02-12 14:00:00,0.32283,0.32351,0.31748,0.31816
2022-02-12 15:00:00,0.31845,0.32222,0.31721,0.32046
2022-02-12 16:00:00,0.32045,0.32046,0.30194,0.30877
2022-02-12 17:00:00,0.30873,0.3143,0.308,0.3143
2022-02-12 18:00:00,0.3143,0.3151,0.30851,0.31316
2022-02-12 19:00:00,0.31317,0.31634,0.3105,0.31553
2022-02-12 20:00:00,0.31491,0.31674,0.31143,0.31229
2022-02-12 21:00:00,0.31207,0.31336,0.3096,0.3131
2022-02-12 22:00:00,0.31279,0.31371,0.30985,0.31153
2022-02-12 23:00:00,0.31168,0.31244,0.30732,0.30861
2022-02-13 00:00:00,0.30819,0.31157,0.30813,0.31025
2022-02-13 01:00:00,0.31012,0.3132,0.31006,0.31317
2022-02-13 02:00:00,0.31296,0.31653,0.31192,0.31538
2022-02-13 03:00:00,0.31517,0.31939,0.31422,0.3184
2022-02-13 04:00:00,0.3183,0.3183,0.31515,0.31563
2022-02-13 05:00:00,0.31532,0.3179,0.31426,0.31715
2022-02-13 06:00:00,0.31715,0.318,0.31549,0.31552
2022-02-13 07:00:00,0.31552,0.31831,0.31478,0.3158
2022-02-13 08:00:00,0.31575,0.31674,0.31351,0.31481
2022-02-13 09:00:00,0.31477,0.31595,0.31068,0.3134
2022-02-13 10:00:00,0.31321,0.31487,0.31121,0.31161
2022-02-13 11:00:00,0.31165,0.31192,0.30449,0.30544
2022-02-13 12:00:00,0.30531,0.30554,0.3,0.30177
2022-02-13 13:00:00,0.30199,0.30556,0.28749,0.29222
2022-02-13 14:00:00,0.2922,0.2958,0.2883,0.29307
2022-02-13 15:00:00,0.29314,0.29883,0.29212,0.29883
2022-02-13 16:00:00,0.29883,0.29894,0.29391,0.29417
2022-02-13 17:00:00,0.29427,0.29833,0.2904,0.29361
2022-02-13 18:00:00,0.29324,0.29383,0.28817,0.2897
2022-02-13 19:00:00,0.28968,0.29195,0.28824,0.28929
2022-02-13 20:00:00,0.28931,0.2899,0.27649,0.28116
2022-02-13 21:00:00,0.28077,0.28368,0.27711,0.27955
2022-02-13 22:00:00,0.27954,0.28314,0.27837,0.28308
2022-02-13 23:00:00,0.28301,0.28513,0.28188,0.28413
2022-02-14 00:00:00,0.28404,0.28436,0.27942,0.27942
2022-02-14 01:00:00,0.27942,0.28537,0.27893,0.28529
2022-02-14 02:00:00,0.28534,0.287,0.28365,0.28678
2022-02-14 03:00:00,0.28664,0.28864,0.28347,0.28368
2022-02-14 04:00:00,0.28355,0.28699,0.28241,0.28248
2022-02-14 05:00:00,0.28279,0.28473,0.28108,0.28461
2022-02-14 06:00:00,0.28444,0.2865,0.28299,0.28401
2022-02-14 07:00:00,0.28407,0.2906,0.28173,0.29047
2022-02-14 08:00:00,0.29067,0.29554,0.2895,0.294
2022-02-14 09:00:00,0.29371,0.2995,0.29291,0.295
2022-02-14 10:00:00,0.29517,0.29599,0.29129,0.2936
2022-02-14 11:00:00,0.29384,0.2979,0.29315,0.29479
2022-02-14 12:00:00,0.29498,0.29767,0.29424,0.29493
2022-02-14 13:00:00,0.29522,0.29553,0.29217,0.2928
2022-02-14 14:00:00,0.29247,0.2933,0.28437,0.28547
2022-02-14 15:00:00,0.28551,0.28781,0.28363,0.28705
2022-02-14 16:00:00,0.28728,0.28972,0.28626,0.28827
2022-02-14 17:00:00,0.28874,0.2941,0.28874,0.29238
2022-02-14 18:00:00,0.2925,0.29321,0.29159,0.29255
2022-02-14 19:00:00,0.29264,0.29575,0.2921,0.29547
2022-02-14 20:00:00,0.2956,0.306,0.29522,0.3057
2022-02-14 21:00:00,0.30543,0.30616,0.30227,0.30472
2022-02-14 22:00:00,0.30482,0.30625,0.303,0.30441
2022-02-14 23:00:00,0.30469,0.30625,0.29935,0.3002
2022-02-15 00:00:00,0.30029,0.30365,0.3,0.30281
2022-02-15 01:00:00,0.3027,0.30556,0.30209,0.30433
2022-02-15 02:00:00,0.30436,0.30596,0.30364,0.30575
2022-02-15 03:00:00,0.30583,0.31127,0.305,0.3088
2022-02-15 04:00:00,0.30905,0.31564,0.30748,0.31412
2022-02-15 05:00:00,0.31418,0.31619,0.31115,0.31613
2022-02-15 06:00:00,0.31615,0.3166,0.31122,0.31301
2022-02-15 07:00:00,0.31335,0.31627,0.31322,0.31526
2022-02-15 08:00:00,0.31508,0.31857,0.3116,0.31658
2022-02-15 09:00:00,0.31616,0.32,0.31605,0.31966
2022-02-15 10:00:00,0.31966,0.31966,0.31264,0.31453
2022-02-15 11:00:00,0.31467,0.31527,0.31033,0.31188
2022-02-15 12:00:00,0.31206,0.313,0.30568,0.3104
2022-02-15 13:00:00,0.31027,0.31384,0.30838,0.3136
2022-02-15 14:00:00,0.31368,0.31438,0.30914,0.30976
2022-02-15 15:00:00,0.30959,0.31391,0.3093,0.31261
2022-02-15 16:00:00,0.31238,0.315,0.31149,0.3125
2022-02-15 17:00:00,0.31254,0.316,0.3122,0.313
2022-02-15 18:00:00,0.31328,0.319,0.31325,0.31836
2022-02-15 19:00:00,0.31862,0.32181,0.3159,0.3169
2022-02-15 20:00:00,0.31706,0.31706,0.31236,0.31346
2022-02-15 21:00:00,0.31322,0.31502,0.31027,0.31398
2022-02-15 22:00:00,0.31426,0.31546,0.31145,0.31248
2022-02-15 23:00:00,0.31191,0.31239,0.30678,0.30802
2022-02-16 00:00:00,0.30804,0.31174,0.30774,0.31108
2022-02-16 01:00:00,0.31099,0.31482,0.31099,0.3124
2022-02-16 02:00:00,0.31243,0.31528,0.31243,0.3147
2022-02-16 03:00:00,0.3147,0.31662,0.31351,0.31457
2022-02-16 04:00:00,0.3148,0.31634,0.31158,0.312
2022-02-16 05:00:00,0.312,0.31342,0.30976,0.31121
2022-02-16 06:00:00,0.31134,0.31256,0.31018,0.31109
2022-02-16 07:00:00,0.31091,0.31131,0.30736,0.30809
2022-02-16 08:00:00,0.30839,0.30874,0.29976,0.30184
2022-02-16 09:00:00,0.30187,0.30405,0.29972,0.30069
2022-02-16 10:00:00,0.3003,0.304,0.3003,0.30248
2022-02-16 11:00:00,0.3025,0.30428,0.29955,0.304
2022-02-16 12:00:00,0.30419,0.3046,0.30063,0.30261
2022-02-16 13:00:00,0.30228,0.30475,0.30127,0.3045
2022-02-16 14:00:00,0.3046,0.31026,0.30375,0.30991
2022-02-16 15:00:00,0.31,0.31272,0.30852,0.30917
2022-02-16 16:00:00,0.30928,0.31108,0.30606,0.30838
2022-02-16 17:00:00,0.30844,0.31118,0.30683,0.31036
2022-02-16 18:00:00,0.31067,0.31271,0.3077,0.30836
2022-02-16 19:00:00,0.30864,0.31387,0.30834,0.31285
2022-02-16 20:00:00,0.31274,0.31508,0.31143,0.31325
2022-02-16 21:00:00,0.31325,0.31326,0.30952,0.31026
2022-02-16 22:00:00,0.31048,0.31071,0.30357,0.30357
2022-02-16 23:00:00,0.30363,0.30542,0.30132,0.30378
2022-02-17 00:00:00,0.30376,0.30556,0.30238,0.30538
2022-02-17 01:00:00,0.305,0.30902,0.30437,0.30826
2022-02-17 02:00:00,0.30811,0.31185,0.30646,0.31139
2022-02-17 03:00:00,0.31141,0.314,0.30357,0.30704
2022-02-17 04:00:00,0.307,0.308,0.3015,0.30219
2022-02-17 05:00:00,0.3022,0.3044,0.29989,0.30146
2022-02-17 06:00:00,0.30123,0.30428,0.30092,0.30365
2022-02-17 07:00:00,0.30311,0.30859,0.3031,0.30506
2022-02-17 08:00:00,0.30508,0.30637,0.29749,0.29891
2022-02-17 09:00:00,0.29888,0.3036,0.29494,0.29494
2022-02-17 10:00:00,0.29503,0.2983,0.29462,0.29666
2022-02-17 11:00:00,0.2967,0.3039,0.29537,0.30201
2022-02-17 12:00:00,0.30233,0.303,0.29749,0.29894
2022-02-17 13:00:00,0.29882,0.30046,0.28555,0.29392
2022-02-17 14:00:00,0.29394,0.294,0.28735,0.2915
2022-02-17 15:00:00,0.29147,0.29147,0.28514,0.28715
2022-02-17 16:00:00,0.28728,0.29124,0.28053,0.28961
2022-02-17 17:00:00,0.28931,0.2911,0.28756,0.29069
2022-02-17 18:00:00,0.29068,0.29167,0.287,0.28841
2022-02-17 19:00:00,0.2881,0.28985,0.28476,0.28985
2022-02-17 20:00:00,0.28955,0.29354,0.28845,0.29268
2022-02-17 21:00:00,0.2928,0.29465,0.29113,0.29328
2022-02-17 22:00:00,0.29338,0.29354,0.28986,0.29182
2022-02-17 23:00:00,0.29184,0.29369,0.29077,0.2914
2022-02-18 00:00:00,0.29161,0.292,0.28963,0.29067
2022-02-18 01:00:00,0.29047,0.2942,0.29024,0.2942
2022-02-18 02:00:00,0.29422,0.29669,0.2931,0.29417
2022-02-18 03:00:00,0.29442,0.29643,0.29398,0.29553
2022-02-18 04:00:00,0.29553,0.2961,0.29417,0.29543
2022-02-18 05:00:00,0.29544,0.29576,0.29215,0.2939
2022-02-18 06:00:00,0.29403,0.2942,0.28664,0.28736
2022-02-18 07:00:00,0.28759,0.29153,0.28593,0.29063
2022-02-18 08:00:00,0.29062,0.29089,0.28564,0.28799
2022-02-18 09:00:00,0.28785,0.28954,0.27696,0.28312
2022-02-18 10:00:00,0.2831,0.28551,0.2742,0.27628
2022-02-18 11:00:00,0.27632,0.27847,0.27101,0.27375
2022-02-18 12:00:00,0.27386,0.27745,0.27353,0.27504
2022-02-18 13:00:00,0.27494,0.27586,0.27045,0.27516
2022-02-18 14:00:00,0.27535,0.27549,0.27255,0.27382
2022-02-18 15:00:00,0.27399,0.27437,0.26678,0.26828
2022-02-18 16:00:00,0.26833,0.27253,0.265,0.26832
2022-02-18 17:00:00,0.2684,0.26951,0.26486,0.2664
2022-02-18 18:00:00,0.26644,0.27041,0.26644,0.26838
2022-02-18 19:00:00,0.26848,0.26875,0.2619,0.26707
2022-02-18 20:00:00,0.2669,0.26817,0.26414,0.26577
2022-02-18 21:00:00,0.26584,0.267,0.26406,0.26607
2022-02-18 22:00:00,0.26594,0.26781,0.26462,0.26506
2022-02-18 23:00:00,0.26529,0.26729,0.26412,0.26687
2022-02-19 00:00:00,0.26712,0.27021,0.2664,0.269
2022-02-19 01:00:00,0.269,0.27338,0.26765,0.2723
2022-02-19 02:00:00,0.27226,0.27317,0.27072,0.27136
2022-02-19 03:00:00,0.27149,0.27291,0.26581,0.26582
2022-02-19 04:00:00,0.26597,0.26631,0.26339,0.26394
2022-02-19 05:00:00,0.26416,0.26474,0.26,0.26261
2022-02-19 06:00:00,0.2625,0.26349,0.2541,0.25759
2022-02-19 07:00:00,0.25768,0.2598,0.25504,0.25734
2022-02-19 08:00:00,0.25708,0.26159,0.25483,0.26067
2022-02-19 09:00:00,0.26057,0.26061,0.25657,0.25927
2022-02-19 10:00:00,0.25868,0.26105,0.2575,0.26053
2022-02-19 11:00:00,0.26053,0.26844,0.26053,0.26226
2022-02-19 12:00:00,0.26221,0.26481,0.2609,0.26432
2022-02-19 13:00:00,0.26424,0.26434,0.26121,0.2621
2022-02-19 14:00:00,0.2622,0.26221,0.25884,0.25937
2022-02-19 15:00:00,0.2593,0.26154,0.2588,0.2609
2022-02-19 16:00:00,0.2609,0.26145,0.25875,0.25939
2022-02-19 17:00:00,0.25943,0.26357,0.25925,0.26225
2022-02-19 18:00:00,0.26207,0.26453,0.26109,0.26383
2022-02-19 19:00:00,0.26385,0.26457,0.25831,0.2587
2022-02-19 20:00:00,0.25874,0.25912,0.25613,0.25826
2022-02-19 21:00:00,0.25834,0.25953,0.25363,0.25417
2022-02-19 22:00:00,0.25428,0.25535,0.25195,0.25316
2022-02-19 23:00:00,0.25327,0.25489,0.24994,0.2501
2022-02-20 00:00:00,0.2505,0.25274,0.24539,0.2465
2022-02-20 01:00:00,0.24632,0.24791,0.24112,0.24179
2022-02-20 02:00:00,0.24171,0.24567,0.24109,0.24555
2022-02-20 03:00:00,0.24558,0.24561,0.2406,0.24222
2022-02-20 04:00:00,0.24239,0.24732,0.24155,0.24597
2022-02-20 05:00:00,0.2461,0.24847,0.24421,0.24421
2022-02-20 06:00:00,0.2443,0.24775,0.24396,0.24665
2022-02-20 07:00:00,0.24663,0.2497,0.24504,0.24517
2022-02-20 08:00:00,0.24543,0.24609,0.24354,0.24363
2022-02-20 09:00:00,0.24355,0.2446,0.24054,0.2428
2022-02-20 10:00:00,0.24266,0.24675,0.2424,0.24598
2022-02-20 11:00:00,0.24579,0.24904,0.24519,0.2469
2022-02-20 12:00:00,0.24682,0.24924,0.2464,0.24769
2022-02-20 13:00:00,0.2476,0.25065,0.24626,0.25
2022-02-20 14:00:00,0.24972,0.24988,0.24706,0.24739
2022-02-20 15:00:00,0.24771,0.24771,0.24457,0.24522
2022-02-20 16:00:00,0.2452,0.24545,0.23833,0.24089
2022-02-20 17:00:00,0.24063,0.24791,0.24055,0.24789
2022-02-20 18:00:00,0.24791,0.2491,0.24333,0.2438
2022-02-20 19:00:00,0.2443,0.24895,0.24187,0.24864
2022-02-20 20:00:00,0.24863,0.26072,0.24757,0.25767
2022-02-20 21:00:00,0.25799,0.26146,0.25467,0.25869
2022-02-20 22:00:00,0.2589,0.25991,0.2537,0.25494
2022-02-20 23:00:00,0.25503,0.25928,0.25406,0.2588
2022-02-21 00:00:00,0.25915,0.25974,0.25648,0.25703
2022-02-21 01:00:00,0.25692,0.25887,0.25555,0.25799
2022-02-21 02:00:00,0.25792,0.26236,0.25779,0.26136
2022-02-21 03:00:00,0.26122,0.26371,0.25806,0.25901
2022-02-21 04:00:00,0.2589,0.2597,0.25659,0.25674
2022-02-21 05:00:00,0.2566,0.2587,0.24969,0.2502
2022-02-21 06:00:00,0.25026,0.2519,0.24,0.242
2022-02-21 07:00:00,0.242,0.24367,0.23895,0.23971
2022-02-21 08:00:00,0.23971,0.23988,0.23446,0.2385
2022-02-21 09:00:00,0.23846,0.2549,0.23839,0.25108
2022-02-21 10:00:00,0.251,0.2555,0.24825,0.25043
2022-02-21 11:00:00,0.25034,0.25284,0.24729,0.24747
2022-02-21 12:00:00,0.24772,0.24979,0.2437,0.24399
2022-02-21 13:00:00,0.24394,0.24635,0.23773,0.24008
2022-02-21 14:00:00,0.23974,0.24255,0.23881,0.24105
2022-02-21 15:00:00,0.24089,0.24309,0.23909,0.24076
2022-02-21 16:00:00,0.24088,0.24283,0.23018,0.23047
2022-02-21 17:00:00,0.23078,0.23334,0.22593,0.22936
2022-02-21 18:00:00,0.22897,0.23059,0.22129,0.22346
2022-02-21 19:00:00,0.22344,0.22835,0.2212,0.22673
2022-02-21 20:00:00,0.22695,0.22695,0.2171,0.22189
2022-02-21 21:00:00,0.22175,0.22333,0.2186,0.22129
2022-02-21 22:00:00,0.2213,0.2213,0.21165,0.21544
2022-02-21 23:00:00,0.21569,0.21761,0.21449,0.21529
2022-02-22 00:00:00,0.2154,0.22029,0.21461,0.21673
2022-02-22 01:00:00,0.21649,0.21872,0.21421,0.21833
2022-02-22 02:00:00,0.21849,0.21946,0.21519,0.21567
2022-02-22 03:00:00,0.21557,0.22202,0.21545,0.2219
2022-02-22 04:00:00,0.22194,0.22222,0.21884,0.22022
2022-02-22 05:00:00,0.22047,0.22706,0.21904,0.22632
2022-02-22 06:00:00,0.22638,0.22646,0.22289,0.22473
2022-02-22 07:00:00,0.22453,0.22769,0.22232,0.22615
2022-02-22 08:00:00,0.22616,0.22925,0.22387,0.22794
2022-02-22 09:00:00,0.22779,0.2308,0.22468,0.23038
2022-02-22 10:00:00,0.22981,0.2323,0.22855,0.22915
2022-02-22 11:00:00,0.22878,0.23,0.22346,0.22676
2022-02-22 12:00:00,0.22667,0.22701,0.22136,0.22304
2022-02-22 13:00:00,0.22308,0.22512,0.2218,0.22343
2022-02-22 14:00:00,0.22328,0.2266,0.22233,0.22585
2022-02-22 15:00:00,0.22593,0.22796,0.2233,0.22497
2022-02-22 16:00:00,0.22535,0.22644,0.22386,0.22465
2022-02-22 17:00:00,0.22456,0.22606,0.22368,0.22526
2022-02-22 18:00:00,0.22505,0.23159,0.22466,0.22993
2022-02-22 19:00:00,0.23,0.23357,0.2287,0.229
2022-02-22 20:00:00,0.229,0.22986,0.22586,0.2275
2022-02-22 21:00:00,0.22746,0.23056,0.22379,0.22593
2022-02-22 22:00:00,0.2261,0.22734,0.22486,0.22658
2022-02-22 23:00:00,0.22648,0.2303,0.22595,0.23001
2022-02-23 00:00:00,0.23017,0.2335,0.22915,0.23287
2022-02-23 01:00:00,0.23276,0.23427,0.23078,0.23164
2022-02-23 02:00:00,0.23156,0.23534,0.23126,0.23498
2022-02-23 03:00:00,0.23507,0.23816,0.23364,0.23754
2022-02-23 04:00:00,0.23749,0.24062,0.23709,0.23955
2022-02-23 05:00:00,0.23996,0.2421,0.23943,0.24194
2022-02-23 06:00:00,0.24188,0.24273,0.23888,0.23943
2022-02-23 07:00:00,0.23929,0.24246,0.23749,0.242
2022-02-23 08:00:00,0.24172,0.24582,0.2415,0.24571
2022-02-23 09:00:00,0.24571,0.24666,0.23835,0.23852
2022-02-23 10:00:00,0.23849,0.23868,0.23535,0.23669
2022-02-23 11:00:00,0.23669,0.24146,0.23332,0.24069
2022-02-23 12:00:00,0.24077,0.245,0.2365,0.23728
2022-02-23 13:00:00,0.23727,0.2379,0.2326,0.2339
2022-02-23 14:00:00,0.23369,0.23554,0.22864,0.22939
2022-02-23 15:00:00,0.22955,0.22984,0.22643,0.22892
2022-02-23 16:00:00,0.22908,0.2302,0.22416,0.22494
2022-02-23 17:00:00,0.22507,0.2281,0.22249,0.227
2022-02-23 18:00:00,0.22677,0.22757,0.22084,0.2216
2022-02-23 19:00:00,0.22166,0.22313,0.21743,0.21752
2022-02-23 20:00:00,0.21768,0.22026,0.21685,0.21856
2022-02-23 21:00:00,0.21854,0.2203,0.21265,0.21265
2022-02-23 22:00:00,0.21274,0.21398,0.19986,0.20113
2022-02-23 23:00:00,0.20131,0.20675,0.19743,0.2028
2022-02-24 00:00:00,0.20276,0.20359,0.18952,0.19413
2022-02-24 01:00:00,0.19396,0.19721,0.18884,0.19004
2022-02-24 02:00:00,0.19012,0.19361,0.18177,0.19246
2022-02-24 03:00:00,0.19252,0.19779,0.18975,0.19234
2022-02-24 04:00:00,0.19195,0.19462,0.18804,0.18867
2022-02-24 05:00:00,0.18872,0.18939,0.18518,0.18773
2022-02-24 06:00:00,0.18788,0.1898,0.18476,0.18797
2022-02-24 07:00:00,0.18794,0.18801,0.1847,0.1865
2022-02-24 08:00:00,0.1867,0.19149,0.18598,0.18882
2022-02-24 09:00:00,0.18884,0.19221,0.18628,0.19183
2022-02-24 10:00:00,0.19161,0.19744,0.18992,0.19716
2022-02-24 11:00:00,0.19693,0.20255,0.19413,0.1978
2022-02-24 12:00:00,0.19781,0.19811,0.19283,0.1952
2022-02-24 13:00:00,0.19518,0.2045,0.195,0.20237
2022-02-24 14:00:00,0.20224,0.21018,0.20118,0.21004
2022-02-24 15:00:00,0.20975,0.21923,0.20975,0.2162
2022-02-24 16:00:00,0.21617,0.21699,0.211,0.21573
2022-02-24 17:00:00,0.21572,0.21687,0.20652,0.20864
2022-02-24 18:00:00,0.20878,0.215,0.20876,0.21451
2022-02-24 19:00:00,0.21404,0.22,0.21286,0.21335
2022-02-24 20:00:00,0.21335,0.21848,0.2116,0.21692
2022-02-24 21:00:00,0.21661,0.21861,0.21379,0.21829
2022-02-24 22:00:00,0.21822,0.21906,0.21423,0.21801
2022-02-24 23:00:00,0.21792,0.21796,0.21162,0.21264
2022-02-25 00:00:00,0.21272,0.21439,0.209,0.21215
2022-02-25 01:00:00,0.21214,0.21585,0.21141,0.21511
2022-02-25 02:00:00,0.21495,0.21641,0.21283,0.21334
2022-02-25 03:00:00,0.21343,0.2142,0.2096,0.21208
2022-02-25 04:00:00,0.21247,0.21293,0.20678,0.21216
2022-02-25 05:00:00,0.21215,0.21311,0.20868,0.21069
2022-02-25 06:00:00,0.21065,0.21358,0.20839,0.21258
2022-02-25 07:00:00,0.2126,0.2184,0.2126,0.218
