datetime,BETABUSD_open,BETABUSD_high,BETABUSD_low,BETABUSD_close
2022-03-17 11:00:00,0.39926,0.40027,0.39413,0.39575
2022-03-17 12:00:00,0.39553,0.39564,0.38792,0.39
2022-03-17 13:00:00,0.38995,0.39337,0.38816,0.38969
2022-03-17 14:00:00,0.38919,0.39272,0.38819,0.38963
2022-03-17 15:00:00,0.38935,0.38969,0.385,0.38673
2022-03-17 16:00:00,0.38674,0.38914,0.38601,0.38906
2022-03-17 17:00:00,0.38906,0.38963,0.38751,0.3886
2022-03-17 18:00:00,0.38852,0.38907,0.38734,0.38899
2022-03-17 19:00:00,0.38923,0.3893,0.38215,0.3824
2022-03-17 20:00:00,0.38222,0.38467,0.38165,0.38301
2022-03-17 21:00:00,0.383,0.383,0.37915,0.38066
2022-03-17 22:00:00,0.38082,0.38082,0.37679,0.37791
2022-03-17 23:00:00,0.3778,0.38579,0.37736,0.38001
2022-03-18 00:00:00,0.38032,0.38399,0.38032,0.38357
2022-03-18 01:00:00,0.38384,0.3842,0.37996,0.38039
2022-03-18 02:00:00,0.38031,0.38041,0.37724,0.3776
2022-03-18 03:00:00,0.37745,0.38176,0.377,0.37884
2022-03-18 04:00:00,0.37896,0.37899,0.37434,0.37442
2022-03-18 05:00:00,0.37448,0.37678,0.37363,0.37371
2022-03-18 06:00:00,0.37349,0.37773,0.37276,0.37633
2022-03-18 07:00:00,0.37622,0.37814,0.37531,0.37734
2022-03-18 08:00:00,0.37747,0.37819,0.37365,0.37569
2022-03-18 09:00:00,0.37627,0.37908,0.37571,0.37907
2022-03-18 10:00:00,0.3791,0.38368,0.37863,0.38265
2022-03-18 11:00:00,0.383,0.387,0.383,0.38688
2022-03-18 12:00:00,0.3869,0.38901,0.38497,0.3865
2022-03-18 13:00:00,0.38648,0.38853,0.38559,0.38717
2022-03-18 14:00:00,0.38752,0.39218,0.38752,0.39218
2022-03-18 15:00:00,0.3923,0.3956,0.38772,0.38773
2022-03-18 16:00:00,0.38773,0.38805,0.38562,0.38649
2022-03-18 17:00:00,0.38649,0.387,0.3814,0.38175
2022-03-18 18:00:00,0.38168,0.38627,0.38158,0.38527
2022-03-18 19:00:00,0.385,0.3925,0.385,0.3889
2022-03-18 20:00:00,0.38963,0.40113,0.38908,0.39925
2022-03-18 21:00:00,0.39931,0.40296,0.395,0.395
2022-03-18 22:00:00,0.39476,0.40202,0.39459,0.40076
2022-03-18 23:00:00,0.40049,0.40476,0.39873,0.4
2022-03-19 00:00:00,0.40011,0.40456,0.40003,0.40312
2022-03-19 01:00:00,0.4027,0.40511,0.40241,0.4047
2022-03-19 02:00:00,0.40468,0.40471,0.4,0.40137
2022-03-19 03:00:00,0.40137,0.404,0.40121,0.40223
2022-03-19 04:00:00,0.40225,0.40261,0.40064,0.40086
2022-03-19 05:00:00,0.40132,0.40244,0.40001,0.40244
2022-03-19 06:00:00,0.40226,0.40943,0.40218,0.40421
2022-03-19 07:00:00,0.40409,0.423,0.40283,0.41296
2022-03-19 08:00:00,0.41303,0.424,0.40817,0.41062
2022-03-19 09:00:00,0.41062,0.42106,0.4072,0.41235
2022-03-19 10:00:00,0.41274,0.414,0.40992,0.41019
2022-03-19 11:00:00,0.41018,0.41169,0.408,0.408
2022-03-19 12:00:00,0.40876,0.40977,0.40444,0.40562
2022-03-19 13:00:00,0.40473,0.40578,0.40238,0.40421
2022-03-19 14:00:00,0.4048,0.42326,0.4048,0.41781
2022-03-19 15:00:00,0.41718,0.41721,0.40887,0.4133
2022-03-19 16:00:00,0.4133,0.41347,0.40975,0.41202
2022-03-19 17:00:00,0.41097,0.41197,0.405,0.40878
2022-03-19 18:00:00,0.40891,0.41252,0.40842,0.40863
2022-03-19 19:00:00,0.40879,0.40934,0.40325,0.40393
2022-03-19 20:00:00,0.40404,0.40466,0.399,0.40237
2022-03-19 21:00:00,0.40237,0.40337,0.40047,0.40047
2022-03-19 22:00:00,0.40079,0.40214,0.39857,0.39989
2022-03-19 23:00:00,0.40001,0.401,0.39857,0.39876
2022-03-20 00:00:00,0.39937,0.40345,0.39911,0.40266
2022-03-20 01:00:00,0.40282,0.42116,0.40008,0.40821
2022-03-20 02:00:00,0.4075,0.4077,0.40567,0.40744
2022-03-20 03:00:00,0.40804,0.40843,0.40448,0.40503
2022-03-20 04:00:00,0.40484,0.40484,0.39684,0.3975
2022-03-20 05:00:00,0.39798,0.39819,0.395,0.3952
2022-03-20 06:00:00,0.3951,0.39714,0.39442,0.39591
2022-03-20 07:00:00,0.39565,0.415,0.39351,0.40804
2022-03-20 08:00:00,0.40804,0.4326,0.40052,0.4283
2022-03-20 09:00:00,0.42753,0.45843,0.41506,0.44945
2022-03-20 10:00:00,0.44945,0.47875,0.43808,0.44266
2022-03-20 11:00:00,0.44266,0.4891,0.44266,0.46816
2022-03-20 12:00:00,0.46861,0.47454,0.42848,0.43888
2022-03-20 13:00:00,0.43904,0.44066,0.42335,0.42546
2022-03-20 14:00:00,0.42702,0.43162,0.42001,0.4244
2022-03-20 15:00:00,0.42443,0.43953,0.42395,0.4302
2022-03-20 16:00:00,0.42992,0.44685,0.428,0.4357
2022-03-20 17:00:00,0.43478,0.44569,0.4328,0.43548
2022-03-20 18:00:00,0.43481,0.45503,0.4348,0.45455
2022-03-20 19:00:00,0.45455,0.45582,0.43069,0.4353
2022-03-20 20:00:00,0.43528,0.43714,0.4264,0.42817
2022-03-20 21:00:00,0.42761,0.42761,0.412,0.4157
2022-03-20 22:00:00,0.41562,0.42027,0.41049,0.4186
2022-03-20 23:00:00,0.41828,0.42285,0.41192,0.41323
2022-03-21 00:00:00,0.41276,0.41666,0.41096,0.41464
2022-03-21 01:00:00,0.41469,0.425,0.41105,0.41195
2022-03-21 02:00:00,0.4122,0.42095,0.41135,0.4165
2022-03-21 03:00:00,0.4165,0.42583,0.4165,0.41921
2022-03-21 04:00:00,0.41921,0.43446,0.41823,0.4335
2022-03-21 05:00:00,0.43298,0.45091,0.43048,0.43221
2022-03-21 06:00:00,0.43109,0.43521,0.42792,0.42882
2022-03-21 07:00:00,0.42809,0.43126,0.42244,0.4295
2022-03-21 08:00:00,0.4295,0.43917,0.42239,0.42239
2022-03-21 09:00:00,0.42231,0.42452,0.41648,0.42023
2022-03-21 10:00:00,0.42061,0.42616,0.4193,0.42504
2022-03-21 11:00:00,0.42504,0.42504,0.41731,0.41919
2022-03-21 12:00:00,0.41902,0.42456,0.4185,0.42359
2022-03-21 13:00:00,0.42363,0.424,0.42032,0.42088
2022-03-21 14:00:00,0.421,0.42202,0.42033,0.42148
2022-03-21 15:00:00,0.42124,0.42223,0.42054,0.4209
2022-03-21 16:00:00,0.42073,0.4243,0.4194,0.4243
2022-03-21 17:00:00,0.4243,0.426,0.42161,0.4229
2022-03-21 18:00:00,0.42296,0.42308,0.41762,0.41792
2022-03-21 19:00:00,0.41829,0.41891,0.41679,0.41845
2022-03-21 20:00:00,0.41892,0.41965,0.41512,0.41723
2022-03-21 21:00:00,0.41715,0.42844,0.41715,0.42616
2022-03-21 22:00:00,0.42648,0.44165,0.42646,0.42722
2022-03-21 23:00:00,0.4281,0.4337,0.42737,0.4315
2022-03-22 00:00:00,0.43153,0.43245,0.42769,0.42924
2022-03-22 01:00:00,0.42847,0.42909,0.42335,0.425
2022-03-22 02:00:00,0.42578,0.43239,0.42578,0.43099
2022-03-22 03:00:00,0.43138,0.43599,0.42973,0.43292
2022-03-22 04:00:00,0.43352,0.43352,0.42933,0.42938
2022-03-22 05:00:00,0.4294,0.44004,0.429,0.43746
2022-03-22 06:00:00,0.4385,0.4393,0.43372,0.43425
2022-03-22 07:00:00,0.43467,0.4361,0.4312,0.4361
2022-03-22 08:00:00,0.43629,0.4398,0.43083,0.43225
2022-03-22 09:00:00,0.43283,0.43967,0.43283,0.43887
2022-03-22 10:00:00,0.43887,0.43887,0.42961,0.42971
2022-03-22 11:00:00,0.42956,0.43141,0.428,0.42925
2022-03-22 12:00:00,0.42913,0.43388,0.4288,0.42924
2022-03-22 13:00:00,0.42924,0.43209,0.42921,0.43199
2022-03-22 14:00:00,0.4321,0.43287,0.42613,0.42708
2022-03-22 15:00:00,0.42672,0.43062,0.42672,0.43062
2022-03-22 16:00:00,0.42938,0.43542,0.42933,0.43483
2022-03-22 17:00:00,0.43418,0.43517,0.43156,0.43368
2022-03-22 18:00:00,0.43369,0.43386,0.43066,0.43185
2022-03-22 19:00:00,0.43159,0.43642,0.43123,0.43642
2022-03-22 20:00:00,0.43615,0.43656,0.4299,0.43029
2022-03-22 21:00:00,0.43041,0.43258,0.42853,0.43096
2022-03-22 22:00:00,0.43029,0.43029,0.42514,0.42514
2022-03-22 23:00:00,0.42504,0.42547,0.42018,0.42409
2022-03-23 00:00:00,0.4241,0.4241,0.42095,0.42298
2022-03-23 01:00:00,0.423,0.42579,0.42244,0.4233
2022-03-23 02:00:00,0.42422,0.42445,0.42105,0.4213
2022-03-23 03:00:00,0.4213,0.42161,0.4161,0.41901
2022-03-23 04:00:00,0.41876,0.42122,0.41838,0.41948
2022-03-23 05:00:00,0.41964,0.4208,0.41756,0.42026
2022-03-23 06:00:00,0.42077,0.42104,0.41799,0.41861
2022-03-23 07:00:00,0.41852,0.41952,0.41318,0.41943
2022-03-23 08:00:00,0.4191,0.42079,0.41374,0.41496
2022-03-23 09:00:00,0.41496,0.41764,0.41478,0.41764
2022-03-23 10:00:00,0.41782,0.423,0.41782,0.4224
2022-03-23 11:00:00,0.42295,0.42389,0.421,0.42108
2022-03-23 12:00:00,0.42108,0.42145,0.41851,0.41923
2022-03-23 13:00:00,0.41877,0.41949,0.41781,0.41879
2022-03-23 14:00:00,0.41954,0.42116,0.41918,0.42063
2022-03-23 15:00:00,0.42063,0.42493,0.42014,0.4231
2022-03-23 16:00:00,0.423,0.423,0.42009,0.42126
2022-03-23 17:00:00,0.4205,0.42065,0.41835,0.42047
2022-03-23 18:00:00,0.42045,0.424,0.41934,0.42388
2022-03-23 19:00:00,0.42389,0.426,0.42307,0.42434
2022-03-23 20:00:00,0.42403,0.42403,0.42032,0.42119
2022-03-23 21:00:00,0.42119,0.42274,0.4211,0.42274
2022-03-23 22:00:00,0.42305,0.4289,0.42261,0.42499
2022-03-23 23:00:00,0.42498,0.43562,0.42498,0.42908
2022-03-24 00:00:00,0.42901,0.43277,0.42656,0.43261
2022-03-24 01:00:00,0.43229,0.43293,0.42756,0.42867
2022-03-24 02:00:00,0.42838,0.4295,0.42474,0.429
2022-03-24 03:00:00,0.42912,0.43194,0.42695,0.43185
2022-03-24 04:00:00,0.43106,0.43271,0.42667,0.42742
2022-03-24 05:00:00,0.42738,0.42832,0.42517,0.42739
2022-03-24 06:00:00,0.42748,0.43176,0.42684,0.42711
2022-03-24 07:00:00,0.42711,0.42773,0.41638,0.41757
2022-03-24 08:00:00,0.4175,0.42081,0.41645,0.41877
2022-03-24 09:00:00,0.41888,0.423,0.41711,0.423
2022-03-24 10:00:00,0.42316,0.42755,0.42143,0.42645
2022-03-24 11:00:00,0.42628,0.42698,0.42326,0.42575
2022-03-24 12:00:00,0.426,0.43,0.42581,0.42613
2022-03-24 13:00:00,0.42615,0.42894,0.4252,0.42878
2022-03-24 14:00:00,0.42867,0.42877,0.4277,0.428
2022-03-24 15:00:00,0.42771,0.42828,0.42629,0.4265
2022-03-24 16:00:00,0.42622,0.42757,0.42537,0.42757
2022-03-24 17:00:00,0.428,0.42843,0.42562,0.42647
2022-03-24 18:00:00,0.42647,0.42847,0.42519,0.42627
2022-03-24 19:00:00,0.42627,0.42627,0.4196,0.42082
2022-03-24 20:00:00,0.42059,0.42579,0.42059,0.42366
2022-03-24 21:00:00,0.42358,0.42358,0.41995,0.42055
2022-03-24 22:00:00,0.4204,0.42236,0.4204,0.42195
2022-03-24 23:00:00,0.42269,0.42699,0.42115,0.42699
2022-03-25 00:00:00,0.4267,0.4313,0.42585,0.43063
2022-03-25 01:00:00,0.43133,0.43199,0.42611,0.42725
2022-03-25 02:00:00,0.42802,0.43046,0.42654,0.42655
2022-03-25 03:00:00,0.42652,0.42652,0.42022,0.42441
2022-03-25 04:00:00,0.42428,0.43186,0.42428,0.43186
2022-03-25 05:00:00,0.43186,0.43636,0.42695,0.42944
2022-03-25 06:00:00,0.42929,0.43308,0.42929,0.43207
2022-03-25 07:00:00,0.43178,0.43379,0.42899,0.43355
2022-03-25 08:00:00,0.43355,0.43406,0.42888,0.43216
2022-03-25 09:00:00,0.43254,0.4496,0.43006,0.44769
2022-03-25 10:00:00,0.44778,0.44854,0.43652,0.44797
2022-03-25 11:00:00,0.44797,0.47246,0.43905,0.45878
2022-03-25 12:00:00,0.45872,0.45929,0.44324,0.45325
2022-03-25 13:00:00,0.45161,0.46413,0.44919,0.4516
2022-03-25 14:00:00,0.45161,0.4518,0.43947,0.44569
2022-03-25 15:00:00,0.44569,0.44836,0.44109,0.4422
2022-03-25 16:00:00,0.44168,0.44245,0.43815,0.44167
2022-03-25 17:00:00,0.44248,0.44444,0.43811,0.442
2022-03-25 18:00:00,0.44243,0.44243,0.43699,0.43749
2022-03-25 19:00:00,0.43756,0.43756,0.42759,0.42814
2022-03-25 20:00:00,0.42757,0.42885,0.4252,0.42751
2022-03-25 21:00:00,0.42756,0.43484,0.42756,0.43252
2022-03-25 22:00:00,0.43273,0.452,0.43273,0.44413
2022-03-25 23:00:00,0.44406,0.44663,0.43787,0.43932
2022-03-26 00:00:00,0.43939,0.43939,0.43568,0.43568
2022-03-26 01:00:00,0.43708,0.44327,0.437,0.43715
2022-03-26 02:00:00,0.43766,0.43788,0.42766,0.43015
2022-03-26 03:00:00,0.43094,0.43494,0.42977,0.43408
2022-03-26 04:00:00,0.43318,0.43494,0.4299,0.43151
2022-03-26 05:00:00,0.43211,0.43311,0.42878,0.43141
2022-03-26 06:00:00,0.43135,0.43273,0.42877,0.4309
2022-03-26 07:00:00,0.4309,0.43432,0.42841,0.4302
2022-03-26 08:00:00,0.43037,0.43037,0.42608,0.42647
2022-03-26 09:00:00,0.42601,0.4269,0.42276,0.42585
2022-03-26 10:00:00,0.426,0.42844,0.4257,0.42752
2022-03-26 11:00:00,0.4273,0.43239,0.42613,0.43081
2022-03-26 12:00:00,0.43038,0.43574,0.42935,0.43183
2022-03-26 13:00:00,0.43231,0.4354,0.43146,0.43393
2022-03-26 14:00:00,0.43436,0.4348,0.43001,0.43122
2022-03-26 15:00:00,0.43194,0.43487,0.43138,0.43317
2022-03-26 16:00:00,0.43301,0.43418,0.428,0.43076
2022-03-26 17:00:00,0.43039,0.4322,0.42908,0.42953
2022-03-26 18:00:00,0.42914,0.43287,0.42897,0.43146
2022-03-26 19:00:00,0.43109,0.43701,0.43044,0.43696
2022-03-26 20:00:00,0.43633,0.43917,0.43345,0.4356
2022-03-26 21:00:00,0.435,0.43896,0.43435,0.4374
2022-03-26 22:00:00,0.43735,0.43818,0.4358,0.43667
2022-03-26 23:00:00,0.43597,0.43667,0.43244,0.435
2022-03-27 00:00:00,0.4353,0.44505,0.4353,0.44109
2022-03-27 01:00:00,0.44131,0.44204,0.43566,0.43815
2022-03-27 02:00:00,0.4382,0.43997,0.43775,0.43955
2022-03-27 03:00:00,0.43955,0.44309,0.43755,0.43885
2022-03-27 04:00:00,0.43852,0.43893,0.43173,0.432
2022-03-27 05:00:00,0.43252,0.43459,0.43165,0.43211
2022-03-27 06:00:00,0.43204,0.43894,0.43178,0.4371
2022-03-27 07:00:00,0.43683,0.4381,0.429,0.429
2022-03-27 08:00:00,0.429,0.42972,0.426,0.42972
2022-03-27 09:00:00,0.42938,0.43249,0.42917,0.43075
2022-03-27 10:00:00,0.43,0.43206,0.42903,0.43101
2022-03-27 11:00:00,0.43098,0.43621,0.43058,0.43566
2022-03-27 12:00:00,0.43572,0.43572,0.43242,0.43479
2022-03-27 13:00:00,0.43489,0.43542,0.43402,0.43498
2022-03-27 14:00:00,0.43449,0.442,0.43367,0.43937
2022-03-27 15:00:00,0.4396,0.44454,0.4357,0.44297
2022-03-27 16:00:00,0.44271,0.44659,0.44,0.44659
2022-03-27 17:00:00,0.44663,0.4479,0.44239,0.44299
2022-03-27 18:00:00,0.4432,0.44548,0.43967,0.44452
2022-03-27 19:00:00,0.44465,0.44627,0.43911,0.44394
2022-03-27 20:00:00,0.44389,0.45582,0.44389,0.45533
2022-03-27 21:00:00,0.45498,0.4556,0.4502,0.45516
2022-03-27 22:00:00,0.45516,0.45522,0.45045,0.45206
2022-03-27 23:00:00,0.45208,0.45208,0.44615,0.4492
2022-03-28 00:00:00,0.44902,0.45799,0.44901,0.45799
2022-03-28 01:00:00,0.45768,0.45885,0.45284,0.45461
2022-03-28 02:00:00,0.45461,0.46588,0.45458,0.46183
2022-03-28 03:00:00,0.46153,0.46321,0.45601,0.463
2022-03-28 04:00:00,0.4631,0.4631,0.45812,0.45911
2022-03-28 05:00:00,0.45856,0.46503,0.45808,0.4624
2022-03-28 06:00:00,0.46238,0.4668,0.45982,0.46228
2022-03-28 07:00:00,0.46224,0.466,0.458,0.46072
2022-03-28 08:00:00,0.46075,0.46483,0.45967,0.46329
2022-03-28 09:00:00,0.46362,0.464,0.45268,0.45588
2022-03-28 10:00:00,0.45611,0.45855,0.45337,0.45396
2022-03-28 11:00:00,0.4539,0.45597,0.44963,0.45314
2022-03-28 12:00:00,0.45355,0.45678,0.45002,0.45643
2022-03-28 13:00:00,0.4568,0.46529,0.4568,0.46444
2022-03-28 14:00:00,0.46408,0.47885,0.46015,0.46063
2022-03-28 15:00:00,0.46028,0.4872,0.46028,0.47798
2022-03-28 16:00:00,0.47828,0.48321,0.46814,0.46951
2022-03-28 17:00:00,0.46951,0.47837,0.46783,0.47253
2022-03-28 18:00:00,0.47213,0.47224,0.4522,0.45369
2022-03-28 19:00:00,0.45395,0.465,0.45301,0.46499
2022-03-28 20:00:00,0.46513,0.47004,0.46265,0.46859
2022-03-28 21:00:00,0.46871,0.46915,0.46421,0.46423
2022-03-28 22:00:00,0.46413,0.49999,0.46375,0.48316
2022-03-28 23:00:00,0.48082,0.5197,0.47918,0.50634
2022-03-29 00:00:00,0.50688,0.52682,0.50054,0.52299
2022-03-29 01:00:00,0.52245,0.5261,0.50541,0.51258
2022-03-29 02:00:00,0.51278,0.52201,0.50002,0.50198
2022-03-29 03:00:00,0.50153,0.50845,0.49639,0.50031
2022-03-29 04:00:00,0.50013,0.50316,0.49055,0.4912
2022-03-29 05:00:00,0.49046,0.5062,0.4904,0.49793
2022-03-29 06:00:00,0.49793,0.5048,0.49239,0.49813
2022-03-29 07:00:00,0.49914,0.50102,0.49127,0.49127
2022-03-29 08:00:00,0.49172,0.493,0.48,0.48505
2022-03-29 09:00:00,0.48493,0.49352,0.48243,0.48965
2022-03-29 10:00:00,0.48986,0.49045,0.476,0.4761
2022-03-29 11:00:00,0.47605,0.48324,0.46359,0.48207
2022-03-29 12:00:00,0.48149,0.48149,0.46952,0.47296
2022-03-29 13:00:00,0.47277,0.47859,0.46922,0.47044
2022-03-29 14:00:00,0.47058,0.47851,0.4676,0.4752
2022-03-29 15:00:00,0.47522,0.48221,0.46819,0.4703
2022-03-29 16:00:00,0.47076,0.47076,0.46001,0.46021
2022-03-29 17:00:00,0.46031,0.46413,0.45495,0.46201
2022-03-29 18:00:00,0.46201,0.47249,0.46183,0.47033
2022-03-29 19:00:00,0.47006,0.48454,0.46719,0.48279
2022-03-29 20:00:00,0.48142,0.49989,0.4669,0.47153
2022-03-29 21:00:00,0.47088,0.48069,0.46906,0.47875
2022-03-29 22:00:00,0.47913,0.48482,0.47561,0.48161
2022-03-29 23:00:00,0.48159,0.48449,0.47211,0.47433
2022-03-30 00:00:00,0.47401,0.48253,0.47,0.47948
2022-03-30 01:00:00,0.47921,0.49128,0.4789,0.48281
2022-03-30 02:00:00,0.48281,0.49287,0.48079,0.48681
2022-03-30 03:00:00,0.487,0.48742,0.47786,0.48167
2022-03-30 04:00:00,0.4815,0.48567,0.47537,0.48528
2022-03-30 05:00:00,0.48448,0.49152,0.48257,0.4847
2022-03-30 06:00:00,0.48469,0.49437,0.475,0.48774
2022-03-30 07:00:00,0.48792,0.49156,0.48377,0.48704
2022-03-30 08:00:00,0.48714,0.51598,0.48644,0.5103
2022-03-30 09:00:00,0.51,0.532,0.50938,0.51422
2022-03-30 10:00:00,0.51368,0.52438,0.50641,0.50844
2022-03-30 11:00:00,0.50844,0.51785,0.50049,0.51135
2022-03-30 12:00:00,0.51203,0.51603,0.51,0.51351
2022-03-30 13:00:00,0.51402,0.515,0.50823,0.50888
2022-03-30 14:00:00,0.50818,0.50818,0.49938,0.50321
2022-03-30 15:00:00,0.50326,0.50649,0.50093,0.5058
2022-03-30 16:00:00,0.50593,0.50593,0.50014,0.50177
2022-03-30 17:00:00,0.50174,0.50293,0.49873,0.49873
2022-03-30 18:00:00,0.50016,0.51068,0.49993,0.51068
2022-03-30 19:00:00,0.51071,0.515,0.50464,0.51155
2022-03-30 20:00:00,0.51143,0.51952,0.50816,0.51742
2022-03-30 21:00:00,0.51804,0.51826,0.50146,0.50301
2022-03-30 22:00:00,0.50396,0.50442,0.4925,0.49429
2022-03-30 23:00:00,0.49503,0.50482,0.49039,0.4923
2022-03-31 00:00:00,0.49216,0.49914,0.48948,0.49898
2022-03-31 01:00:00,0.49876,0.50475,0.49506,0.50083
2022-03-31 02:00:00,0.50109,0.50339,0.49614,0.49832
2022-03-31 03:00:00,0.49815,0.5131,0.49771,0.50704
2022-03-31 04:00:00,0.50679,0.51352,0.50263,0.50748
2022-03-31 05:00:00,0.50733,0.51265,0.499,0.50707
2022-03-31 06:00:00,0.5077,0.509,0.49968,0.50239
2022-03-31 07:00:00,0.50294,0.53553,0.497,0.51961
2022-03-31 08:00:00,0.51955,0.52236,0.50342,0.50513
2022-03-31 09:00:00,0.50427,0.50427,0.47658,0.49678
2022-03-31 10:00:00,0.49645,0.49645,0.48177,0.48438
2022-03-31 11:00:00,0.48493,0.48584,0.4599,0.46946
2022-03-31 12:00:00,0.47054,0.47858,0.46603,0.47109
2022-03-31 13:00:00,0.47109,0.48096,0.46654,0.48096
2022-03-31 14:00:00,0.48034,0.48034,0.46992,0.47558
2022-03-31 15:00:00,0.47443,0.47514,0.4713,0.47166
2022-03-31 16:00:00,0.47152,0.47196,0.46867,0.46867
2022-03-31 17:00:00,0.46867,0.47163,0.46568,0.46783
2022-03-31 18:00:00,0.46783,0.46831,0.46094,0.46659
2022-03-31 19:00:00,0.46575,0.47034,0.46,0.46933
2022-03-31 20:00:00,0.46942,0.48458,0.46609,0.48196
2022-03-31 21:00:00,0.48198,0.49285,0.47012,0.476
2022-03-31 22:00:00,0.47517,0.52646,0.474,0.517
2022-03-31 23:00:00,0.51552,0.52119,0.49617,0.504
2022-04-01 00:00:00,0.50254,0.54265,0.49971,0.54265
2022-04-01 01:00:00,0.54087,0.549,0.51331,0.538
2022-04-01 02:00:00,0.53788,0.55046,0.52122,0.53249
2022-04-01 03:00:00,0.53199,0.5699,0.52008,0.54814
2022-04-01 04:00:00,0.54694,0.55671,0.53811,0.54134
2022-04-01 05:00:00,0.54144,0.5652,0.53377,0.553
2022-04-01 06:00:00,0.5529,0.602,0.54105,0.59487
2022-04-01 07:00:00,0.59401,0.61548,0.5654,0.56949
2022-04-01 08:00:00,0.56886,0.58999,0.5579,0.57119
2022-04-01 09:00:00,0.57007,0.57007,0.5463,0.5613
2022-04-01 10:00:00,0.56143,0.56347,0.55064,0.55306
2022-04-01 11:00:00,0.55247,0.55507,0.53685,0.54088
2022-04-01 12:00:00,0.54085,0.56531,0.53788,0.55388
2022-04-01 13:00:00,0.5546,0.55747,0.54123,0.54806
2022-04-01 14:00:00,0.54817,0.5513,0.54273,0.55012
2022-04-01 15:00:00,0.549,0.55144,0.53137,0.53137
2022-04-01 16:00:00,0.53238,0.53999,0.5314,0.535
2022-04-01 17:00:00,0.53505,0.55791,0.52926,0.5571
2022-04-01 18:00:00,0.55708,0.5796,0.54052,0.57471
2022-04-01 19:00:00,0.57471,0.58927,0.55642,0.57097
2022-04-01 20:00:00,0.57008,0.57113,0.55405,0.56409
2022-04-01 21:00:00,0.56354,0.5644,0.54179,0.55075
2022-04-01 22:00:00,0.55075,0.55654,0.54668,0.55409
2022-04-01 23:00:00,0.55415,0.55415,0.54726,0.55098
2022-04-02 00:00:00,0.55,0.559,0.5422,0.54508
2022-04-02 01:00:00,0.54585,0.54989,0.53706,0.54825
2022-04-02 02:00:00,0.54744,0.56436,0.53597,0.56175
2022-04-02 03:00:00,0.56034,0.5768,0.55234,0.5727
2022-04-02 04:00:00,0.57241,0.5989,0.56624,0.58019
2022-04-02 05:00:00,0.58064,0.60611,0.58064,0.59105
2022-04-02 06:00:00,0.59105,0.61501,0.5832,0.58804
2022-04-02 07:00:00,0.5872,0.59728,0.57001,0.58147
2022-04-02 08:00:00,0.58068,0.59319,0.57789,0.57789
2022-04-02 09:00:00,0.57789,0.61,0.57454,0.60912
2022-04-02 10:00:00,0.6085,0.6093,0.5685,0.57595
2022-04-02 11:00:00,0.57525,0.59471,0.575,0.58851
2022-04-02 12:00:00,0.58953,0.59082,0.57316,0.57578
2022-04-02 13:00:00,0.57536,0.57693,0.55211,0.55431
2022-04-02 14:00:00,0.55425,0.57205,0.55393,0.56751
2022-04-02 15:00:00,0.56775,0.59755,0.56488,0.58165
2022-04-02 16:00:00,0.58163,0.58421,0.57046,0.58083
2022-04-02 17:00:00,0.58094,0.59019,0.57331,0.57529
2022-04-02 18:00:00,0.57549,0.57576,0.55564,0.55738
2022-04-02 19:00:00,0.55787,0.56478,0.55598,0.562
2022-04-02 20:00:00,0.56214,0.56488,0.52837,0.53577
2022-04-02 21:00:00,0.53564,0.55694,0.53439,0.54782
2022-04-02 22:00:00,0.54672,0.55526,0.54596,0.5485
2022-04-02 23:00:00,0.5485,0.5657,0.5485,0.56208
2022-04-03 00:00:00,0.56208,0.56641,0.55642,0.55939
2022-04-03 01:00:00,0.55899,0.57054,0.55899,0.56751
2022-04-03 02:00:00,0.56787,0.56898,0.55744,0.55968
2022-04-03 03:00:00,0.5597,0.5685,0.55814,0.55937
2022-04-03 04:00:00,0.56105,0.56147,0.54732,0.54732
2022-04-03 05:00:00,0.54743,0.55287,0.54337,0.54341
2022-04-03 06:00:00,0.5436,0.54505,0.53829,0.53871
2022-04-03 07:00:00,0.5388,0.57161,0.5388,0.54386
2022-04-03 08:00:00,0.54386,0.57652,0.54025,0.55026
2022-04-03 09:00:00,0.55047,0.57,0.54276,0.54828
2022-04-03 10:00:00,0.548,0.55213,0.54494,0.54496
2022-04-03 11:00:00,0.54584,0.54909,0.53952,0.54356
2022-04-03 12:00:00,0.54394,0.55189,0.53841,0.55189
2022-04-03 13:00:00,0.55189,0.56719,0.54786,0.56644
2022-04-03 14:00:00,0.5667,0.56762,0.54857,0.5554
2022-04-03 15:00:00,0.55502,0.56058,0.55138,0.55138
2022-04-03 16:00:00,0.55131,0.56171,0.54992,0.55635
2022-04-03 17:00:00,0.55825,0.57219,0.55817,0.56553
2022-04-03 18:00:00,0.56468,0.5656,0.5593,0.56305
2022-04-03 19:00:00,0.5638,0.56436,0.54572,0.54572
2022-04-03 20:00:00,0.54627,0.5505,0.54079,0.54523
2022-04-03 21:00:00,0.5449,0.5449,0.539,0.5445
2022-04-03 22:00:00,0.54373,0.54599,0.5398,0.5398
2022-04-03 23:00:00,0.541,0.54344,0.53568,0.53698
2022-04-04 00:00:00,0.53631,0.54056,0.53371,0.53855
2022-04-04 01:00:00,0.54002,0.54159,0.53791,0.53893
2022-04-04 02:00:00,0.53871,0.54774,0.53798,0.54614
2022-04-04 03:00:00,0.54654,0.54701,0.53851,0.54074
2022-04-04 04:00:00,0.54107,0.56,0.53686,0.54437
