datetime,SOLUSD_open,SOLUSD_high,SOLUSD_low,SOLUSD_close
2022-02-09 22:00:00,114.55,115.26,114.04,115.06
2022-02-09 23:00:00,115.06,115.15,113.74,114.04
2022-02-10 00:00:00,114.07,114.16,113.0,113.44
2022-02-10 01:00:00,113.44,113.75,112.67,113.35
2022-02-10 02:00:00,113.36,113.83,111.24,111.3
2022-02-10 03:00:00,111.27,111.67,110.66,111.12
2022-02-10 04:00:00,111.07,112.01,110.9,111.71
2022-02-10 05:00:00,111.71,111.9,111.25,111.63
2022-02-10 06:00:00,111.69,112.18,111.25,111.92
2022-02-10 07:00:00,111.87,112.65,111.78,112.48
2022-02-10 08:00:00,112.45,112.81,112.15,112.66
2022-02-10 09:00:00,112.66,113.45,112.54,113.38
2022-02-10 10:00:00,113.4,114.59,113.17,113.67
2022-02-10 11:00:00,113.69,114.98,112.88,113.83
2022-02-10 12:00:00,113.86,114.24,112.72,113.38
2022-02-10 13:00:00,113.41,114.09,106.99,107.88
2022-02-10 14:00:00,107.92,109.99,105.64,109.99
2022-02-10 15:00:00,109.95,113.9,109.06,112.07
2022-02-10 16:00:00,112.04,112.89,110.99,112.07
2022-02-10 17:00:00,112.1,113.15,110.8,111.52
2022-02-10 18:00:00,111.56,112.01,109.68,110.05
2022-02-10 19:00:00,110.08,110.11,108.17,108.98
2022-02-10 20:00:00,109.0,109.58,108.2,109.08
2022-02-10 21:00:00,109.09,109.42,107.65,108.1
2022-02-10 22:00:00,108.12,108.93,107.55,108.14
2022-02-10 23:00:00,108.13,108.53,105.8,106.25
2022-02-11 00:00:00,106.24,106.5,103.68,104.65
2022-02-11 01:00:00,104.68,107.03,104.4,105.29
2022-02-11 02:00:00,105.27,105.39,104.0,104.27
2022-02-11 03:00:00,104.27,105.13,104.08,104.75
2022-02-11 04:00:00,104.69,105.42,104.3,104.74
2022-02-11 05:00:00,104.73,104.78,103.31,103.38
2022-02-11 06:00:00,103.39,105.02,103.27,104.93
2022-02-11 07:00:00,104.9,105.9,104.82,105.77
2022-02-11 08:00:00,105.79,106.38,104.53,104.61
2022-02-11 09:00:00,104.63,106.29,104.52,106.13
2022-02-11 10:00:00,106.21,106.57,105.52,106.26
2022-02-11 11:00:00,106.27,106.42,105.38,105.6
2022-02-11 12:00:00,105.6,106.71,105.03,106.54
2022-02-11 13:00:00,106.53,107.99,106.36,107.77
2022-02-11 14:00:00,107.81,108.59,106.55,107.21
2022-02-11 15:00:00,107.23,107.72,106.61,106.93
2022-02-11 16:00:00,106.9,107.21,105.02,106.02
2022-02-11 17:00:00,105.98,106.58,105.42,105.61
2022-02-11 18:00:00,105.58,106.0,100.54,100.78
2022-02-11 19:00:00,100.77,101.44,99.23,99.7
2022-02-11 20:00:00,99.68,100.08,96.24,97.66
2022-02-11 21:00:00,97.72,98.57,97.22,97.38
2022-02-11 22:00:00,97.37,97.69,95.25,95.58
2022-02-11 23:00:00,95.58,97.01,95.17,96.5
2022-02-12 00:00:00,96.5,96.58,95.44,96.5
2022-02-12 01:00:00,96.49,97.96,96.19,97.79
2022-02-12 02:00:00,97.79,98.57,97.58,98.11
2022-02-12 03:00:00,98.12,98.15,96.33,96.97
2022-02-12 04:00:00,96.98,97.71,96.53,96.75
2022-02-12 05:00:00,96.75,97.19,95.8,96.09
2022-02-12 06:00:00,96.12,96.19,92.78,94.85
2022-02-12 07:00:00,94.87,95.41,93.22,93.79
2022-02-12 08:00:00,93.8,95.92,93.76,95.25
2022-02-12 09:00:00,95.26,95.99,94.75,95.79
2022-02-12 10:00:00,95.78,95.83,94.44,95.21
2022-02-12 11:00:00,95.25,96.28,93.83,96.14
2022-02-12 12:00:00,96.15,96.26,95.03,95.53
2022-02-12 13:00:00,95.53,96.02,95.05,95.05
2022-02-12 14:00:00,95.08,95.56,93.73,94.69
2022-02-12 15:00:00,94.72,95.36,93.59,95.09
2022-02-12 16:00:00,95.08,97.7,94.73,97.34
2022-02-12 17:00:00,97.39,97.91,96.82,97.73
2022-02-12 18:00:00,97.83,99.93,97.65,98.4
2022-02-12 19:00:00,98.41,98.64,97.05,97.26
2022-02-12 20:00:00,97.21,98.43,96.82,97.86
2022-02-12 21:00:00,97.86,97.94,94.0,95.23
2022-02-12 22:00:00,95.22,96.55,95.08,96.16
2022-02-12 23:00:00,96.16,96.42,95.16,95.95
2022-02-13 00:00:00,95.99,97.41,95.14,96.96
2022-02-13 01:00:00,96.93,97.35,95.9,96.13
2022-02-13 02:00:00,96.18,96.46,95.61,96.23
2022-02-13 03:00:00,96.24,96.42,95.55,95.96
2022-02-13 04:00:00,95.99,96.42,95.24,95.68
2022-02-13 05:00:00,95.66,96.21,95.3,95.79
2022-02-13 06:00:00,95.78,96.68,95.62,96.62
2022-02-13 07:00:00,96.59,96.72,96.03,96.35
2022-02-13 08:00:00,96.33,97.01,95.97,96.82
2022-02-13 09:00:00,96.84,96.87,96.15,96.26
2022-02-13 10:00:00,96.26,96.74,95.49,96.42
2022-02-13 11:00:00,96.4,96.88,96.12,96.23
2022-02-13 12:00:00,96.21,96.84,96.04,96.37
2022-02-13 13:00:00,96.37,96.68,96.05,96.43
2022-02-13 14:00:00,96.41,96.98,95.46,95.98
2022-02-13 15:00:00,96.0,96.32,95.59,95.66
2022-02-13 16:00:00,95.69,95.71,93.5,94.01
2022-02-13 17:00:00,94.02,94.04,92.81,93.52
2022-02-13 18:00:00,93.51,94.12,91.38,91.76
2022-02-13 19:00:00,91.76,92.9,91.56,92.29
2022-02-13 20:00:00,92.29,93.68,91.97,93.62
2022-02-13 21:00:00,93.63,94.03,92.87,93.04
2022-02-13 22:00:00,93.03,94.17,93.03,93.8
2022-02-13 23:00:00,93.8,93.9,92.64,92.92
2022-02-14 00:00:00,92.89,93.31,91.85,92.8
2022-02-14 01:00:00,92.79,92.95,90.93,91.2
2022-02-14 02:00:00,91.2,92.4,90.79,91.63
2022-02-14 03:00:00,91.63,93.84,91.08,93.59
2022-02-14 04:00:00,93.58,93.8,92.86,93.77
2022-02-14 05:00:00,93.81,94.09,92.82,92.92
2022-02-14 06:00:00,92.93,94.92,92.76,94.65
2022-02-14 07:00:00,94.65,94.88,93.99,94.82
2022-02-14 08:00:00,94.84,94.97,93.68,93.74
2022-02-14 09:00:00,93.72,93.76,92.31,92.44
2022-02-14 10:00:00,92.48,92.89,91.6,92.7
2022-02-14 11:00:00,92.68,93.6,92.4,93.2
2022-02-14 12:00:00,93.19,95.08,92.38,95.06
2022-02-14 13:00:00,95.07,96.0,94.72,95.36
2022-02-14 14:00:00,95.38,97.95,95.36,97.31
2022-02-14 15:00:00,97.33,97.78,96.05,96.59
2022-02-14 16:00:00,96.64,97.97,96.46,97.56
2022-02-14 17:00:00,97.57,97.6,96.57,96.78
2022-02-14 18:00:00,96.77,96.83,94.85,95.08
2022-02-14 19:00:00,95.05,95.28,93.35,94.39
2022-02-14 20:00:00,94.34,95.52,93.67,94.88
2022-02-14 21:00:00,94.9,95.73,94.61,95.49
2022-02-14 22:00:00,95.51,97.22,95.51,96.86
2022-02-14 23:00:00,96.85,97.06,96.24,96.43
2022-02-15 00:00:00,96.43,97.68,96.35,97.0
2022-02-15 01:00:00,97.03,102.21,96.83,102.07
2022-02-15 02:00:00,102.09,102.58,101.16,101.59
2022-02-15 03:00:00,101.6,101.87,101.16,101.39
2022-02-15 04:00:00,101.39,101.79,100.24,100.98
2022-02-15 05:00:00,100.97,101.41,100.39,100.52
2022-02-15 06:00:00,100.51,101.55,100.4,100.97
2022-02-15 07:00:00,100.98,102.5,100.85,102.08
2022-02-15 08:00:00,102.08,103.66,101.38,102.89
2022-02-15 09:00:00,102.88,103.33,101.82,102.71
2022-02-15 10:00:00,102.73,103.75,102.45,102.98
2022-02-15 11:00:00,103.04,103.31,102.2,102.51
2022-02-15 12:00:00,102.51,102.72,101.65,102.25
2022-02-15 13:00:00,102.25,102.54,100.81,101.77
2022-02-15 14:00:00,101.75,103.37,101.71,102.63
2022-02-15 15:00:00,102.63,103.34,102.09,102.86
2022-02-15 16:00:00,102.86,103.28,101.86,102.03
2022-02-15 17:00:00,102.07,102.24,100.9,101.5
2022-02-15 18:00:00,101.5,102.66,101.18,102.39
2022-02-15 19:00:00,102.39,102.47,101.26,101.65
2022-02-15 20:00:00,101.62,102.51,101.49,101.72
2022-02-15 21:00:00,101.7,101.8,100.99,101.29
2022-02-15 22:00:00,101.3,103.47,101.18,102.69
2022-02-15 23:00:00,102.67,105.86,102.4,105.61
2022-02-16 00:00:00,105.63,105.67,103.14,103.55
2022-02-16 01:00:00,103.55,103.6,102.71,103.26
2022-02-16 02:00:00,103.24,103.59,102.49,103.43
2022-02-16 03:00:00,103.39,103.84,102.75,102.88
2022-02-16 04:00:00,102.86,103.02,100.77,101.99
2022-02-16 05:00:00,101.96,102.85,101.83,102.79
2022-02-16 06:00:00,102.78,103.54,102.71,103.22
2022-02-16 07:00:00,103.23,104.49,102.54,104.32
2022-02-16 08:00:00,104.31,104.47,103.6,103.61
2022-02-16 09:00:00,103.64,103.93,102.88,102.95
2022-02-16 10:00:00,102.97,102.97,101.51,102.35
2022-02-16 11:00:00,102.36,102.78,102.23,102.57
2022-02-16 12:00:00,102.57,102.81,101.76,101.89
2022-02-16 13:00:00,101.95,102.02,99.1,99.57
2022-02-16 14:00:00,99.59,100.26,98.38,99.02
2022-02-16 15:00:00,98.98,99.67,98.8,99.16
2022-02-16 16:00:00,99.16,99.81,98.28,99.61
2022-02-16 17:00:00,99.61,99.77,98.73,99.15
2022-02-16 18:00:00,99.14,100.26,98.79,100.11
2022-02-16 19:00:00,100.15,103.73,99.33,103.32
2022-02-16 20:00:00,103.34,103.73,102.4,102.67
2022-02-16 21:00:00,102.67,103.1,101.66,102.37
2022-02-16 22:00:00,102.35,103.1,101.99,102.64
2022-02-16 23:00:00,102.64,103.19,101.61,101.94
2022-02-17 00:00:00,101.92,102.7,101.45,102.62
2022-02-17 01:00:00,102.59,102.88,101.96,102.32
2022-02-17 02:00:00,102.32,102.33,101.25,101.56
2022-02-17 03:00:00,101.55,101.6,99.19,99.23
2022-02-17 04:00:00,99.23,99.87,98.0,99.57
2022-02-17 05:00:00,99.59,100.09,98.9,99.57
2022-02-17 06:00:00,99.56,100.91,99.38,100.56
2022-02-17 07:00:00,100.58,101.0,99.92,100.94
2022-02-17 08:00:00,100.96,101.13,98.39,99.34
2022-02-17 09:00:00,99.32,99.76,97.81,99.04
2022-02-17 10:00:00,99.02,99.4,98.14,98.43
2022-02-17 11:00:00,98.41,99.27,98.25,99.14
2022-02-17 12:00:00,99.16,99.76,98.82,99.03
2022-02-17 13:00:00,99.03,99.32,97.14,97.62
2022-02-17 14:00:00,97.58,98.45,96.69,97.08
2022-02-17 15:00:00,97.08,97.8,96.64,97.38
2022-02-17 16:00:00,97.38,97.85,96.7,97.21
2022-02-17 17:00:00,97.2,97.46,95.41,95.83
2022-02-17 18:00:00,95.83,96.2,93.05,95.28
2022-02-17 19:00:00,95.3,95.3,94.0,94.94
2022-02-17 20:00:00,94.94,94.96,93.47,94.14
2022-02-17 21:00:00,94.13,94.55,92.38,94.16
2022-02-17 22:00:00,94.13,94.52,93.12,94.14
2022-02-17 23:00:00,94.09,94.43,93.22,93.56
2022-02-18 00:00:00,93.62,94.61,92.82,94.59
2022-02-18 01:00:00,94.55,95.54,93.99,95.06
2022-02-18 02:00:00,95.07,95.59,93.39,94.24
2022-02-18 03:00:00,94.25,94.6,93.88,94.45
2022-02-18 04:00:00,94.45,94.81,93.86,93.93
2022-02-18 05:00:00,93.95,94.77,93.94,94.57
2022-02-18 06:00:00,94.57,95.34,94.45,95.19
2022-02-18 07:00:00,95.16,95.59,94.93,95.29
2022-02-18 08:00:00,95.29,96.45,95.26,96.3
2022-02-18 09:00:00,96.29,96.41,95.68,95.8
2022-02-18 10:00:00,95.79,95.95,95.15,95.82
2022-02-18 11:00:00,95.81,95.86,93.68,93.99
2022-02-18 12:00:00,93.99,94.89,93.71,94.33
2022-02-18 13:00:00,94.32,94.57,93.26,94.11
2022-02-18 14:00:00,94.13,94.42,91.11,93.08
2022-02-18 15:00:00,93.08,93.63,90.22,90.97
2022-02-18 16:00:00,90.94,92.08,90.0,90.31
2022-02-18 17:00:00,90.32,91.31,90.28,90.41
2022-02-18 18:00:00,90.43,90.79,89.29,90.69
2022-02-18 19:00:00,90.68,91.24,90.28,91.09
2022-02-18 20:00:00,91.14,91.34,90.45,90.73
2022-02-18 21:00:00,90.72,91.44,90.21,90.23
2022-02-18 22:00:00,90.23,90.65,89.38,89.87
2022-02-18 23:00:00,89.86,90.62,89.77,89.9
2022-02-19 00:00:00,89.88,91.13,89.82,91.04
2022-02-19 01:00:00,91.07,91.67,90.85,91.04
2022-02-19 02:00:00,91.04,92.0,90.89,91.93
2022-02-19 03:00:00,91.93,92.27,91.07,91.28
2022-02-19 04:00:00,91.24,92.13,91.09,92.1
2022-02-19 05:00:00,92.12,92.5,91.75,92.28
2022-02-19 06:00:00,92.21,92.79,91.85,92.26
2022-02-19 07:00:00,92.26,92.39,91.85,92.17
2022-02-19 08:00:00,92.17,92.39,90.78,90.84
2022-02-19 09:00:00,90.87,91.34,90.51,90.86
2022-02-19 10:00:00,90.87,91.13,90.0,90.75
2022-02-19 11:00:00,90.74,90.97,88.7,89.54
2022-02-19 12:00:00,89.54,89.95,88.71,89.57
2022-02-19 13:00:00,89.55,90.92,88.69,90.5
2022-02-19 14:00:00,90.51,90.59,89.66,89.98
2022-02-19 15:00:00,89.98,91.14,89.73,91.03
2022-02-19 16:00:00,91.02,92.2,90.45,90.77
2022-02-19 17:00:00,90.79,91.27,90.27,91.17
2022-02-19 18:00:00,91.15,91.2,90.04,90.32
2022-02-19 19:00:00,90.33,90.4,89.7,89.93
2022-02-19 20:00:00,89.93,90.56,89.71,90.19
2022-02-19 21:00:00,90.23,90.37,89.56,90.09
2022-02-19 22:00:00,90.1,90.9,89.98,90.7
2022-02-19 23:00:00,90.71,91.78,90.18,91.34
2022-02-20 00:00:00,91.34,91.47,89.62,90.07
2022-02-20 01:00:00,90.07,90.68,89.57,90.54
2022-02-20 02:00:00,90.53,90.62,89.09,89.21
2022-02-20 03:00:00,89.22,89.5,87.62,88.46
2022-02-20 04:00:00,88.46,88.69,87.18,87.46
2022-02-20 05:00:00,87.47,88.24,86.34,86.67
2022-02-20 06:00:00,86.68,87.11,85.62,86.37
2022-02-20 07:00:00,86.37,87.56,86.03,87.41
2022-02-20 08:00:00,87.4,88.26,85.75,87.74
2022-02-20 09:00:00,87.74,90.18,87.58,88.83
2022-02-20 10:00:00,88.85,89.95,88.31,88.65
2022-02-20 11:00:00,88.73,89.75,88.39,89.15
2022-02-20 12:00:00,89.2,90.91,88.71,88.85
2022-02-20 13:00:00,88.89,90.6,88.63,88.91
2022-02-20 14:00:00,88.89,89.27,87.33,89.04
2022-02-20 15:00:00,89.02,89.99,88.7,89.47
2022-02-20 16:00:00,89.46,90.95,89.26,90.31
2022-02-20 17:00:00,90.29,91.56,90.14,91.07
2022-02-20 18:00:00,91.06,93.5,90.95,93.16
2022-02-20 19:00:00,93.15,93.15,91.61,92.03
2022-02-20 20:00:00,92.05,92.4,91.05,91.3
2022-02-20 21:00:00,91.29,91.57,90.28,91.04
2022-02-20 22:00:00,91.04,93.22,91.03,93.05
2022-02-20 23:00:00,93.02,93.96,90.44,90.78
2022-02-21 00:00:00,90.77,93.1,90.48,93.09
2022-02-21 01:00:00,93.06,95.34,92.47,94.53
2022-02-21 02:00:00,94.53,94.99,94.16,94.47
2022-02-21 03:00:00,94.48,94.95,93.51,93.87
2022-02-21 04:00:00,93.84,95.0,93.84,94.68
2022-02-21 05:00:00,94.71,94.98,93.96,94.18
2022-02-21 06:00:00,94.15,94.95,93.82,94.73
2022-02-21 07:00:00,94.76,95.9,94.28,95.48
2022-02-21 08:00:00,95.48,96.16,94.42,94.62
2022-02-21 09:00:00,94.63,95.03,93.79,94.03
2022-02-21 10:00:00,94.02,94.38,92.25,92.8
2022-02-21 11:00:00,92.81,93.31,88.21,89.22
2022-02-21 12:00:00,89.2,89.74,87.78,88.34
2022-02-21 13:00:00,88.29,88.91,86.94,87.59
2022-02-21 14:00:00,87.58,91.9,87.23,90.76
2022-02-21 15:00:00,90.75,92.26,89.35,89.65
2022-02-21 16:00:00,89.63,90.35,88.99,89.15
2022-02-21 17:00:00,89.15,89.61,88.09,88.31
2022-02-21 18:00:00,88.29,88.77,86.29,86.96
2022-02-21 19:00:00,86.98,88.06,86.57,87.54
2022-02-21 20:00:00,87.53,87.64,86.74,87.39
2022-02-21 21:00:00,87.38,88.31,84.42,84.69
2022-02-21 22:00:00,84.63,86.25,84.25,85.3
2022-02-21 23:00:00,85.3,85.67,82.69,82.97
2022-02-22 00:00:00,83.0,84.66,82.72,84.21
2022-02-22 01:00:00,84.21,84.35,82.55,83.87
2022-02-22 02:00:00,83.88,83.91,82.91,83.39
2022-02-22 03:00:00,83.43,83.48,81.0,81.65
2022-02-22 04:00:00,81.68,82.78,81.53,81.85
2022-02-22 05:00:00,81.83,83.87,81.42,82.48
2022-02-22 06:00:00,82.49,83.63,82.11,83.16
2022-02-22 07:00:00,83.13,83.32,81.62,82.17
2022-02-22 08:00:00,82.13,83.79,81.9,83.59
2022-02-22 09:00:00,83.62,84.22,83.2,83.75
2022-02-22 10:00:00,83.8,86.06,83.37,85.1
2022-02-22 11:00:00,85.12,85.57,84.5,85.25
2022-02-22 12:00:00,85.2,85.76,84.24,85.12
2022-02-22 13:00:00,85.12,85.88,84.29,85.61
2022-02-22 14:00:00,85.59,87.71,84.63,87.08
2022-02-22 15:00:00,87.08,87.31,85.67,85.87
2022-02-22 16:00:00,85.86,86.42,84.28,85.16
2022-02-22 17:00:00,85.13,85.62,83.8,84.9
2022-02-22 18:00:00,84.9,85.8,84.47,84.97
2022-02-22 19:00:00,84.93,86.55,84.47,86.31
2022-02-22 20:00:00,86.36,86.68,85.15,85.52
2022-02-22 21:00:00,85.5,85.9,85.11,85.35
2022-02-22 22:00:00,85.32,85.67,84.79,85.08
2022-02-22 23:00:00,85.09,87.14,84.96,86.43
2022-02-23 00:00:00,86.46,88.37,86.15,87.31
2022-02-23 01:00:00,87.32,87.5,86.53,87.46
2022-02-23 02:00:00,87.48,88.81,86.18,86.64
2022-02-23 03:00:00,86.64,87.31,86.28,87.3
2022-02-23 04:00:00,87.3,88.23,87.01,87.9
2022-02-23 05:00:00,87.88,89.71,87.88,89.47
2022-02-23 06:00:00,89.47,90.07,88.86,89.16
2022-02-23 07:00:00,89.11,89.84,88.9,89.18
2022-02-23 08:00:00,89.2,90.29,88.78,89.99
2022-02-23 09:00:00,90.0,90.66,89.82,90.39
2022-02-23 10:00:00,90.49,91.93,89.79,91.82
2022-02-23 11:00:00,91.8,93.35,91.15,92.08
2022-02-23 12:00:00,92.11,92.76,91.67,92.45
2022-02-23 13:00:00,92.45,93.42,91.69,91.69
2022-02-23 14:00:00,91.71,92.81,90.55,90.73
2022-02-23 15:00:00,90.72,90.81,89.11,89.78
2022-02-23 16:00:00,89.77,90.97,88.95,90.8
2022-02-23 17:00:00,90.82,92.24,88.55,89.08
2022-02-23 18:00:00,89.09,89.38,87.66,88.23
2022-02-23 19:00:00,88.21,88.93,87.59,88.16
2022-02-23 20:00:00,88.13,88.13,86.35,87.76
2022-02-23 21:00:00,87.79,88.34,86.22,86.49
2022-02-23 22:00:00,86.49,86.76,85.13,86.65
2022-02-23 23:00:00,86.65,86.88,84.41,84.64
2022-02-24 00:00:00,84.64,85.85,84.09,84.24
2022-02-24 01:00:00,84.25,85.31,84.14,84.95
2022-02-24 02:00:00,84.96,85.17,82.5,82.71
2022-02-24 03:00:00,82.68,82.85,76.1,77.55
2022-02-24 04:00:00,77.55,81.0,75.36,80.67
2022-02-24 05:00:00,80.66,82.26,78.25,80.79
2022-02-24 06:00:00,80.79,83.39,80.21,81.52
2022-02-24 07:00:00,81.52,84.29,78.55,82.2
2022-02-24 08:00:00,82.19,84.58,81.7,82.7
2022-02-24 09:00:00,82.69,83.64,80.37,80.55
2022-02-24 10:00:00,80.52,83.73,79.36,81.03
2022-02-24 11:00:00,81.05,81.68,79.48,81.41
2022-02-24 12:00:00,81.42,81.46,79.68,80.19
2022-02-24 13:00:00,80.17,81.63,79.48,80.97
2022-02-24 14:00:00,80.95,83.08,80.26,82.85
2022-02-24 15:00:00,82.85,86.26,82.14,85.0
2022-02-24 16:00:00,84.99,86.88,83.88,85.03
2022-02-24 17:00:00,85.04,85.1,83.4,84.26
2022-02-24 18:00:00,84.23,88.04,83.96,86.97
2022-02-24 19:00:00,86.97,91.49,86.39,90.91
2022-02-24 20:00:00,90.9,93.69,89.0,90.25
2022-02-24 21:00:00,90.26,90.59,88.68,89.77
2022-02-24 22:00:00,89.78,90.19,86.72,87.21
2022-02-24 23:00:00,87.2,89.63,87.14,89.41
2022-02-25 00:00:00,89.41,90.85,87.78,87.91
2022-02-25 01:00:00,87.9,90.32,87.66,89.79
2022-02-25 02:00:00,89.79,90.85,89.3,90.01
2022-02-25 03:00:00,90.0,90.01,88.44,89.7
2022-02-25 04:00:00,89.7,89.97,88.33,88.5
2022-02-25 05:00:00,88.46,88.85,86.87,87.89
2022-02-25 06:00:00,87.92,89.1,87.68,88.54
2022-02-25 07:00:00,88.52,89.33,88.37,88.83
2022-02-25 08:00:00,88.8,89.44,87.39,88.38
2022-02-25 09:00:00,88.41,88.92,86.97,88.77
2022-02-25 10:00:00,88.8,89.27,87.98,88.46
2022-02-25 11:00:00,88.43,89.5,87.6,89.26
2022-02-25 12:00:00,89.26,91.29,89.13,91.1
2022-02-25 13:00:00,91.16,92.28,89.68,90.04
2022-02-25 14:00:00,90.02,91.0,89.25,89.34
2022-02-25 15:00:00,89.35,91.28,87.91,91.23
2022-02-25 16:00:00,91.26,92.15,90.03,91.04
2022-02-25 17:00:00,91.05,91.65,89.59,90.34
2022-02-25 18:00:00,90.36,90.65,88.88,89.41
2022-02-25 19:00:00,89.42,90.65,88.94,89.62
2022-02-25 20:00:00,89.61,91.12,89.07,90.96
2022-02-25 21:00:00,90.93,92.14,90.39,91.71
2022-02-25 22:00:00,91.72,95.04,91.07,94.83
2022-02-25 23:00:00,94.83,95.03,91.9,92.84
2022-02-26 00:00:00,92.81,95.2,92.4,94.03
2022-02-26 01:00:00,94.04,94.79,93.2,93.81
2022-02-26 02:00:00,93.83,94.15,92.61,93.07
2022-02-26 03:00:00,93.06,93.38,92.2,92.85
2022-02-26 04:00:00,92.82,93.68,92.36,93.1
2022-02-26 05:00:00,93.14,93.28,91.18,91.49
2022-02-26 06:00:00,91.47,92.07,91.34,91.56
2022-02-26 07:00:00,91.61,92.1,90.52,92.06
2022-02-26 08:00:00,92.1,93.0,90.64,91.33
2022-02-26 09:00:00,91.32,91.57,90.11,91.0
2022-02-26 10:00:00,90.97,91.38,90.51,91.05
2022-02-26 11:00:00,91.01,91.58,90.2,90.69
2022-02-26 12:00:00,90.65,90.92,90.15,90.76
2022-02-26 13:00:00,90.77,91.52,90.45,91.05
2022-02-26 14:00:00,91.05,91.59,90.42,91.4
2022-02-26 15:00:00,91.43,92.15,91.18,91.32
2022-02-26 16:00:00,91.32,91.74,90.79,91.05
2022-02-26 17:00:00,91.04,91.04,89.84,90.58
2022-02-26 18:00:00,90.56,90.69,89.28,90.23
2022-02-26 19:00:00,90.23,91.05,90.2,90.82
2022-02-26 20:00:00,90.82,91.98,90.74,91.47
2022-02-26 21:00:00,91.47,92.72,91.17,91.78
2022-02-26 22:00:00,91.77,91.9,90.49,90.76
2022-02-26 23:00:00,90.72,90.77,89.59,90.32
2022-02-27 00:00:00,90.32,90.75,87.55,88.01
2022-02-27 01:00:00,88.02,88.4,86.32,86.56
2022-02-27 02:00:00,86.52,87.54,86.29,87.39
2022-02-27 03:00:00,87.38,87.97,86.96,87.05
2022-02-27 04:00:00,87.06,87.57,86.63,87.23
2022-02-27 05:00:00,87.23,88.38,86.75,87.85
2022-02-27 06:00:00,87.79,89.26,87.74,89.08
2022-02-27 07:00:00,89.07,89.31,88.73,88.92
2022-02-27 08:00:00,88.91,89.19,88.14,89.15
2022-02-27 09:00:00,89.14,89.84,88.79,89.72
2022-02-27 10:00:00,89.65,90.9,88.95,90.58
2022-02-27 11:00:00,90.6,90.97,89.73,90.85
2022-02-27 12:00:00,90.91,92.18,90.68,91.73
2022-02-27 13:00:00,91.73,92.24,88.42,90.17
2022-02-27 14:00:00,90.18,90.66,89.19,89.54
2022-02-27 15:00:00,89.55,91.67,89.28,91.26
2022-02-27 16:00:00,91.24,91.32,88.53,88.83
2022-02-27 17:00:00,88.8,89.09,87.92,88.41
2022-02-27 18:00:00,88.42,88.69,87.34,87.59
2022-02-27 19:00:00,87.57,87.87,84.5,84.92
2022-02-27 20:00:00,84.91,86.67,84.43,85.77
2022-02-27 21:00:00,85.74,86.03,84.1,85.15
2022-02-27 22:00:00,85.09,85.9,84.95,85.55
2022-02-27 23:00:00,85.55,85.72,84.29,85.7
2022-02-28 00:00:00,85.68,86.16,84.19,84.41
2022-02-28 01:00:00,84.43,86.49,84.37,86.06
2022-02-28 02:00:00,86.08,88.09,86.06,86.69
2022-02-28 03:00:00,86.69,87.29,85.97,86.71
2022-02-28 04:00:00,86.74,87.53,86.22,86.53
2022-02-28 05:00:00,86.49,87.15,86.17,86.64
2022-02-28 06:00:00,86.66,87.06,84.76,86.74
2022-02-28 07:00:00,86.78,88.95,86.56,88.16
2022-02-28 08:00:00,88.16,90.28,88.13,89.69
2022-02-28 09:00:00,89.74,90.69,89.62,89.7
2022-02-28 10:00:00,89.7,90.43,89.42,90.05
2022-02-28 11:00:00,90.03,91.16,89.58,90.78
2022-02-28 12:00:00,90.77,91.64,90.0,90.45
2022-02-28 13:00:00,90.43,90.85,89.16,89.2
2022-02-28 14:00:00,89.16,95.18,88.92,94.95
2022-02-28 15:00:00,94.94,96.78,93.62,95.7
2022-02-28 16:00:00,95.69,97.25,94.6,95.41
2022-02-28 17:00:00,95.4,96.31,94.32,96.3
2022-02-28 18:00:00,96.32,96.84,95.67,96.47
2022-02-28 19:00:00,96.46,96.58,95.79,96.26
2022-02-28 20:00:00,96.26,99.75,95.93,99.41
2022-02-28 21:00:00,99.43,99.51,96.91,97.64
2022-02-28 22:00:00,97.63,102.65,97.5,98.43
2022-02-28 23:00:00,98.41,100.02,98.03,99.74
2022-03-01 00:00:00,99.76,101.13,98.18,98.57
2022-03-01 01:00:00,98.57,98.72,96.8,96.98
2022-03-01 02:00:00,96.97,97.35,96.37,96.95
2022-03-01 03:00:00,96.97,97.59,95.87,97.28
2022-03-01 04:00:00,97.28,98.0,96.91,97.66
2022-03-01 05:00:00,97.65,97.9,95.61,96.34
2022-03-01 06:00:00,96.31,96.68,95.11,96.5
2022-03-01 07:00:00,96.51,97.16,96.25,96.97
2022-03-01 08:00:00,96.99,97.57,95.98,96.94
2022-03-01 09:00:00,96.94,96.96,94.77,95.87
2022-03-01 10:00:00,95.83,97.81,94.29,97.72
2022-03-01 11:00:00,97.72,98.54,96.85,97.85
2022-03-01 12:00:00,97.87,99.4,97.49,98.85
2022-03-01 13:00:00,98.78,101.75,98.44,101.0
2022-03-01 14:00:00,101.01,102.1,97.87,98.13
2022-03-01 15:00:00,98.17,99.2,96.69,97.95
2022-03-01 16:00:00,97.9,98.78,96.11,96.59
2022-03-01 17:00:00,96.56,98.14,96.4,97.6
2022-03-01 18:00:00,97.59,98.78,96.45,98.51
2022-03-01 19:00:00,98.5,99.14,97.6,97.74
2022-03-01 20:00:00,97.76,98.75,97.57,98.66
2022-03-01 21:00:00,98.7,99.45,96.87,97.48
2022-03-01 22:00:00,97.46,98.3,97.01,97.96
