datetime,MKRUSD_open,MKRUSD_high,MKRUSD_low,MKRUSD_close
2022-02-08 00:00:00,2257.62,2272.45,2223.7,2267.45
2022-02-08 01:00:00,2267.0,2302.5,2262.0,2291.85
2022-02-08 02:00:00,2292.84,2309.86,2260.93,2263.84
2022-02-08 03:00:00,2263.61,2281.11,2257.6,2269.77
2022-02-08 04:00:00,2267.9,2292.45,2267.9,2291.99
2022-02-08 05:00:00,2290.8,2308.59,2289.09,2306.86
2022-02-08 06:00:00,2307.97,2320.97,2261.79,2282.22
2022-02-08 07:00:00,2277.71,2278.01,2259.94,2263.95
2022-02-08 08:00:00,2263.82,2268.47,2215.0,2229.32
2022-02-08 09:00:00,2228.49,2240.14,2206.0,2222.73
2022-02-08 10:00:00,2220.64,2240.14,2211.94,2240.14
2022-02-08 11:00:00,2241.78,2243.41,2227.58,2236.33
2022-02-08 12:00:00,2235.83,2235.83,2197.0,2210.83
2022-02-08 13:00:00,2209.32,2240.93,2204.39,2239.44
2022-02-08 14:00:00,2238.77,2245.3,2218.06,2218.06
2022-02-08 15:00:00,2218.01,2219.4,2192.43,2212.42
2022-02-08 16:00:00,2212.33,2222.14,2196.93,2200.8
2022-02-08 17:00:00,2204.64,2207.3,2192.36,2195.62
2022-02-08 18:00:00,2193.32,2205.74,2191.77,2192.01
2022-02-08 19:00:00,2191.77,2198.04,2157.47,2170.45
2022-02-08 20:00:00,2172.19,2204.0,2167.24,2202.9
2022-02-08 21:00:00,2204.19,2209.72,2187.0,2201.31
2022-02-08 22:00:00,2204.42,2213.04,2194.19,2213.04
2022-02-08 23:00:00,2212.12,2226.03,2205.71,2208.11
2022-02-09 00:00:00,2208.11,2214.1,2194.85,2210.39
2022-02-09 01:00:00,2207.56,2213.53,2196.11,2198.62
2022-02-09 02:00:00,2195.86,2195.86,2164.56,2168.35
2022-02-09 03:00:00,2168.34,2174.88,2157.39,2161.54
2022-02-09 04:00:00,2161.36,2171.82,2161.36,2165.14
2022-02-09 05:00:00,2164.28,2176.25,2147.45,2174.16
2022-02-09 06:00:00,2176.37,2186.11,2174.74,2186.11
2022-02-09 07:00:00,2186.21,2190.98,2172.73,2186.43
2022-02-09 08:00:00,2190.7,2190.8,2164.2,2176.26
2022-02-09 09:00:00,2175.76,2185.65,2168.73,2170.88
2022-02-09 10:00:00,2170.03,2195.4,2168.17,2195.29
2022-02-09 11:00:00,2195.84,2206.57,2194.0,2204.2
2022-02-09 12:00:00,2205.3,2229.18,2200.27,2219.44
2022-02-09 13:00:00,2219.18,2239.08,2217.52,2221.29
2022-02-09 14:00:00,2222.58,2235.39,2210.38,2223.19
2022-02-09 15:00:00,2224.73,2255.11,2216.62,2225.03
2022-02-09 16:00:00,2225.43,2237.52,2212.0,2235.03
2022-02-09 17:00:00,2233.06,2242.21,2227.58,2233.45
2022-02-09 18:00:00,2234.88,2240.59,2232.24,2239.45
2022-02-09 19:00:00,2240.68,2261.79,2238.56,2258.53
2022-02-09 20:00:00,2258.03,2269.1,2258.03,2263.71
2022-02-09 21:00:00,2263.77,2267.0,2247.86,2249.87
2022-02-09 22:00:00,2254.49,2260.81,2244.65,2258.62
2022-02-09 23:00:00,2258.62,2260.63,2244.94,2249.33
2022-02-10 00:00:00,2247.4,2256.47,2237.5,2244.39
2022-02-10 01:00:00,2244.39,2247.26,2230.32,2236.95
2022-02-10 02:00:00,2235.88,2241.36,2206.96,2206.96
2022-02-10 03:00:00,2208.1,2210.2,2198.99,2208.16
2022-02-10 04:00:00,2208.08,2213.53,2197.23,2210.06
2022-02-10 05:00:00,2209.55,2210.41,2199.77,2209.5
2022-02-10 06:00:00,2210.64,2211.97,2199.36,2202.95
2022-02-10 07:00:00,2203.82,2210.41,2202.98,2207.67
2022-02-10 08:00:00,2206.48,2223.44,2206.48,2223.37
2022-02-10 09:00:00,2223.44,2276.79,2218.25,2272.37
2022-02-10 10:00:00,2274.09,2332.6,2274.07,2316.15
2022-02-10 11:00:00,2317.97,2337.57,2305.23,2320.99
2022-02-10 12:00:00,2319.87,2330.31,2298.41,2306.47
2022-02-10 13:00:00,2307.88,2307.88,2199.51,2200.82
2022-02-10 14:00:00,2199.63,2225.86,2167.05,2225.86
2022-02-10 15:00:00,2225.86,2270.77,2216.39,2234.98
2022-02-10 16:00:00,2233.51,2235.54,2213.37,2233.02
2022-02-10 17:00:00,2233.02,2240.99,2213.5,2223.4
2022-02-10 18:00:00,2223.4,2225.42,2183.43,2191.76
2022-02-10 19:00:00,2191.43,2192.17,2151.98,2153.79
2022-02-10 20:00:00,2152.05,2164.69,2128.16,2141.0
2022-02-10 21:00:00,2141.83,2142.97,2122.45,2125.6
2022-02-10 22:00:00,2127.06,2134.15,2116.28,2126.61
2022-02-10 23:00:00,2125.72,2135.41,2088.67,2104.35
2022-02-11 00:00:00,2104.8,2104.8,2051.89,2089.08
2022-02-11 01:00:00,2086.84,2110.8,2076.04,2084.34
2022-02-11 02:00:00,2080.69,2085.02,2062.48,2083.76
2022-02-11 03:00:00,2082.17,2094.92,2080.53,2086.47
2022-02-11 04:00:00,2085.21,2095.76,2080.0,2092.13
2022-02-11 05:00:00,2091.0,2091.79,2078.97,2080.42
2022-02-11 06:00:00,2079.45,2102.95,2079.45,2098.99
2022-02-11 07:00:00,2099.62,2115.7,2099.58,2114.05
2022-02-11 08:00:00,2114.04,2124.43,2095.14,2095.14
2022-02-11 09:00:00,2097.62,2120.76,2089.36,2117.17
2022-02-11 10:00:00,2117.83,2118.44,2099.58,2107.09
2022-02-11 11:00:00,2107.76,2111.76,2099.58,2101.89
2022-02-11 12:00:00,2101.25,2119.97,2095.86,2114.2
2022-02-11 13:00:00,2113.28,2130.79,2111.51,2127.18
2022-02-11 14:00:00,2129.05,2132.91,2109.96,2119.09
2022-02-11 15:00:00,2119.37,2128.84,2107.64,2111.06
2022-02-11 16:00:00,2114.52,2117.43,2099.38,2102.79
2022-02-11 17:00:00,2100.07,2104.51,2084.42,2088.15
2022-02-11 18:00:00,2087.88,2097.56,2030.14,2031.22
2022-02-11 19:00:00,2031.48,2034.27,1998.96,2005.51
2022-02-11 20:00:00,2005.59,2012.79,1968.43,1969.44
2022-02-11 21:00:00,1969.29,2014.12,1969.2,2000.29
2022-02-11 22:00:00,2000.29,2012.71,2000.0,2000.37
2022-02-11 23:00:00,2000.83,2025.92,2000.0,2025.92
2022-02-12 00:00:00,2023.5,2029.94,2008.9,2027.35
2022-02-12 01:00:00,2026.83,2037.65,2024.17,2032.79
2022-02-12 02:00:00,2031.99,2054.51,2030.61,2047.62
2022-02-12 03:00:00,2047.52,2052.37,2029.76,2031.33
2022-02-12 04:00:00,2032.15,2036.85,2024.15,2026.34
2022-02-12 05:00:00,2026.34,2033.62,2017.05,2017.05
2022-02-12 06:00:00,2017.06,2018.23,1998.56,2006.91
2022-02-12 07:00:00,2007.26,2014.12,1999.45,2011.6
2022-02-12 08:00:00,2011.61,2026.13,2010.1,2014.93
2022-02-12 09:00:00,2014.15,2019.81,2010.1,2019.35
2022-02-12 10:00:00,2018.08,2018.14,1999.47,2007.04
2022-02-12 11:00:00,2004.95,2012.36,1993.01,2010.86
2022-02-12 12:00:00,2010.86,2012.64,1987.98,1990.92
2022-02-12 13:00:00,1989.22,1995.29,1986.29,1989.86
2022-02-12 14:00:00,1991.53,1998.26,1973.36,1987.34
2022-02-12 15:00:00,1984.88,1984.88,1960.59,1974.87
2022-02-12 16:00:00,1975.4,2013.65,1964.6,2008.76
2022-02-12 17:00:00,2009.14,2020.74,2007.01,2017.62
2022-02-12 18:00:00,2017.53,2033.7,2015.05,2020.47
2022-02-12 19:00:00,2021.18,2040.13,2005.31,2005.31
2022-02-12 20:00:00,2005.86,2033.08,2002.88,2014.62
2022-02-12 21:00:00,2014.38,2015.03,1961.84,1967.89
2022-02-12 22:00:00,1969.01,1994.38,1969.01,1992.03
2022-02-12 23:00:00,1992.87,1995.76,1980.7,1995.76
2022-02-13 00:00:00,1995.6,2019.47,1984.52,2013.22
2022-02-13 01:00:00,2014.1,2017.45,1994.78,1997.45
2022-02-13 02:00:00,1998.55,1999.91,1988.18,1998.91
2022-02-13 03:00:00,1997.46,2015.03,1992.75,2006.57
2022-02-13 04:00:00,2006.44,2007.04,1985.87,1986.17
2022-02-13 05:00:00,1990.54,1992.95,1979.76,1992.84
2022-02-13 06:00:00,1994.36,2013.57,1992.6,2011.47
2022-02-13 07:00:00,2012.23,2018.69,2002.37,2013.78
2022-02-13 08:00:00,2013.78,2026.42,2008.43,2026.42
2022-02-13 09:00:00,2026.94,2026.94,2016.42,2021.01
2022-02-13 10:00:00,2019.57,2027.8,2006.01,2024.15
2022-02-13 11:00:00,2024.61,2029.67,2017.73,2019.94
2022-02-13 12:00:00,2020.81,2037.0,2018.21,2027.62
2022-02-13 13:00:00,2027.45,2029.76,2016.93,2023.32
2022-02-13 14:00:00,2022.95,2035.52,1998.55,2017.01
2022-02-13 15:00:00,2017.02,2024.55,2012.68,2012.9
2022-02-13 16:00:00,2014.08,2014.08,1987.72,1998.01
2022-02-13 17:00:00,1997.08,1997.66,1973.89,1995.61
2022-02-13 18:00:00,1995.54,1999.4,1952.62,1952.62
2022-02-13 19:00:00,1952.57,1965.6,1945.75,1958.16
2022-02-13 20:00:00,1959.54,1985.35,1955.03,1979.7
2022-02-13 21:00:00,1980.49,1981.79,1933.91,1935.74
2022-02-13 22:00:00,1936.95,1944.88,1935.4,1943.02
2022-02-13 23:00:00,1941.52,1942.64,1924.14,1925.84
2022-02-14 00:00:00,1926.84,1929.1,1906.09,1908.38
2022-02-14 01:00:00,1908.39,1912.44,1871.78,1874.35
2022-02-14 02:00:00,1873.33,1889.58,1871.5,1878.19
2022-02-14 03:00:00,1878.75,1899.47,1870.95,1895.77
2022-02-14 04:00:00,1895.14,1897.99,1885.59,1889.8
2022-02-14 05:00:00,1894.38,1895.72,1869.79,1869.79
2022-02-14 06:00:00,1870.49,1899.47,1869.93,1899.38
2022-02-14 07:00:00,1899.46,1909.12,1895.76,1907.2
2022-02-14 08:00:00,1907.65,1913.65,1883.71,1883.71
2022-02-14 09:00:00,1883.86,1896.76,1881.05,1892.77
2022-02-14 10:00:00,1891.4,1901.07,1882.99,1899.74
2022-02-14 11:00:00,1899.61,1912.37,1899.0,1910.97
2022-02-14 12:00:00,1911.27,1939.64,1892.47,1939.64
2022-02-14 13:00:00,1938.68,1960.07,1936.73,1960.07
2022-02-14 14:00:00,1958.53,1992.26,1958.53,1971.94
2022-02-14 15:00:00,1971.81,1971.81,1945.75,1954.35
2022-02-14 16:00:00,1954.35,1987.0,1952.25,1973.36
2022-02-14 17:00:00,1972.49,1984.08,1967.09,1968.73
2022-02-14 18:00:00,1967.56,1974.74,1956.66,1956.66
2022-02-14 19:00:00,1956.81,1956.81,1892.03,1895.19
2022-02-14 20:00:00,1893.94,1927.97,1886.76,1921.5
2022-02-14 21:00:00,1921.5,1934.19,1912.83,1927.65
2022-02-14 22:00:00,1929.55,1948.99,1929.24,1936.14
2022-02-14 23:00:00,1932.09,1940.87,1930.73,1939.96
2022-02-15 00:00:00,1938.15,1949.59,1929.37,1934.57
2022-02-15 01:00:00,1934.13,1999.68,1928.45,1999.5
2022-02-15 02:00:00,2000.0,2007.38,1992.29,2004.46
2022-02-15 03:00:00,2004.46,2007.48,1996.86,2004.55
2022-02-15 04:00:00,2003.25,2007.23,1987.31,1989.74
2022-02-15 05:00:00,1988.14,1988.14,1978.24,1978.74
2022-02-15 06:00:00,1978.74,1984.55,1973.35,1979.94
2022-02-15 07:00:00,1980.66,2001.39,1980.63,1998.08
2022-02-15 08:00:00,1997.22,2025.0,1992.32,2023.25
2022-02-15 09:00:00,2022.18,2031.59,2022.18,2028.07
2022-02-15 10:00:00,2027.85,2047.38,2027.85,2045.58
2022-02-15 11:00:00,2043.25,2044.79,2023.56,2024.67
2022-02-15 12:00:00,2024.49,2038.54,2019.78,2025.18
2022-02-15 13:00:00,2025.54,2028.44,2012.96,2025.51
2022-02-15 14:00:00,2024.68,2044.14,2021.2,2035.23
2022-02-15 15:00:00,2034.77,2050.0,2018.2,2045.41
2022-02-15 16:00:00,2046.74,2046.74,2029.4,2034.6
2022-02-15 17:00:00,2036.2,2043.56,2021.09,2024.54
2022-02-15 18:00:00,2024.44,2035.79,2020.37,2032.86
2022-02-15 19:00:00,2033.62,2042.33,2032.85,2035.95
2022-02-15 20:00:00,2037.73,2052.0,2035.63,2049.78
2022-02-15 21:00:00,2049.3,2049.51,2027.58,2034.82
2022-02-15 22:00:00,2032.41,2089.4,2031.51,2072.55
2022-02-15 23:00:00,2072.55,2105.26,2072.55,2105.26
2022-02-16 00:00:00,2105.57,2115.74,2092.57,2095.81
2022-02-16 01:00:00,2095.84,2104.76,2085.28,2085.28
2022-02-16 02:00:00,2087.57,2092.71,2081.48,2089.83
2022-02-16 03:00:00,2091.36,2096.42,2083.62,2087.35
2022-02-16 04:00:00,2088.07,2089.4,2058.5,2075.64
2022-02-16 05:00:00,2075.23,2082.05,2073.94,2079.12
2022-02-16 06:00:00,2076.85,2084.34,2071.26,2073.04
2022-02-16 07:00:00,2072.05,2111.99,2072.05,2110.88
2022-02-16 08:00:00,2112.33,2127.61,2112.33,2123.13
2022-02-16 09:00:00,2123.13,2130.41,2118.35,2118.68
2022-02-16 10:00:00,2118.84,2130.96,2115.56,2123.0
2022-02-16 11:00:00,2124.03,2130.49,2108.03,2108.03
2022-02-16 12:00:00,2109.4,2113.17,2062.15,2069.6
2022-02-16 13:00:00,2069.77,2071.32,2025.18,2031.25
2022-02-16 14:00:00,2030.47,2045.07,2024.42,2034.94
2022-02-16 15:00:00,2032.75,2046.38,2032.74,2041.98
2022-02-16 16:00:00,2041.98,2048.78,2031.92,2046.95
2022-02-16 17:00:00,2048.03,2059.92,2048.03,2051.14
2022-02-16 18:00:00,2052.34,2137.15,2051.85,2133.57
2022-02-16 19:00:00,2131.11,2179.6,2125.61,2172.43
2022-02-16 20:00:00,2173.21,2183.43,2146.57,2146.81
2022-02-16 21:00:00,2145.94,2152.81,2139.9,2143.4
2022-02-16 22:00:00,2142.2,2148.89,2137.18,2147.66
2022-02-16 23:00:00,2148.15,2156.31,2126.09,2129.61
2022-02-17 00:00:00,2133.91,2147.97,2127.39,2147.97
2022-02-17 01:00:00,2147.05,2150.95,2138.7,2142.15
2022-02-17 02:00:00,2141.75,2144.04,2116.0,2121.7
2022-02-17 03:00:00,2122.55,2122.55,2083.37,2083.37
2022-02-17 04:00:00,2083.17,2083.17,2052.25,2061.79
2022-02-17 05:00:00,2061.47,2073.02,2055.67,2065.84
2022-02-17 06:00:00,2068.31,2096.89,2068.31,2092.86
2022-02-17 07:00:00,2093.34,2095.07,2081.68,2091.92
2022-02-17 08:00:00,2090.68,2100.07,2049.88,2068.77
2022-02-17 09:00:00,2070.23,2072.09,2045.56,2067.44
2022-02-17 10:00:00,2065.35,2075.74,2055.67,2058.71
2022-02-17 11:00:00,2059.34,2072.9,2057.84,2067.1
2022-02-17 12:00:00,2067.69,2080.87,2064.38,2066.67
2022-02-17 13:00:00,2066.67,2067.5,2024.0,2030.14
2022-02-17 14:00:00,2032.66,2044.14,2021.04,2024.04
2022-02-17 15:00:00,2022.97,2041.16,2022.12,2030.78
2022-02-17 16:00:00,2032.5,2047.82,2022.18,2031.69
2022-02-17 17:00:00,2028.78,2030.85,2006.8,2019.98
2022-02-17 18:00:00,2019.98,2019.98,1960.0,1963.52
2022-02-17 19:00:00,1962.27,1973.89,1945.15,1967.96
2022-02-17 20:00:00,1969.42,1992.14,1951.24,1973.58
2022-02-17 21:00:00,1973.61,1984.55,1948.5,1978.73
2022-02-17 22:00:00,1981.0,1994.72,1977.54,1984.54
2022-02-17 23:00:00,1984.5,1991.57,1964.14,1973.63
2022-02-18 00:00:00,1972.0,1987.23,1957.96,1984.12
2022-02-18 01:00:00,1984.23,2006.01,1971.94,2002.49
2022-02-18 02:00:00,2002.16,2004.12,1988.96,1996.51
2022-02-18 03:00:00,1998.43,2003.36,1987.24,1994.82
2022-02-18 04:00:00,1997.17,2010.89,1976.15,1980.86
2022-02-18 05:00:00,1980.21,1999.99,1973.31,1994.31
2022-02-18 06:00:00,1995.22,2008.46,1994.76,2003.28
2022-02-18 07:00:00,2001.53,2008.45,1994.33,1997.46
2022-02-18 08:00:00,1998.65,2015.41,1995.77,2014.27
2022-02-18 09:00:00,2013.6,2013.6,2002.42,2002.42
2022-02-18 10:00:00,2002.77,2003.91,1986.33,1999.99
2022-02-18 11:00:00,1997.7,1997.7,1970.91,1970.91
2022-02-18 12:00:00,1971.54,1985.0,1964.78,1984.14
2022-02-18 13:00:00,1983.93,1983.93,1963.66,1971.45
2022-02-18 14:00:00,1972.39,1980.26,1919.88,1954.15
2022-02-18 15:00:00,1954.15,1966.02,1917.7,1923.32
2022-02-18 16:00:00,1921.95,1943.04,1903.72,1916.71
2022-02-18 17:00:00,1918.16,1931.27,1914.84,1917.3
2022-02-18 18:00:00,1917.39,1926.27,1899.42,1925.52
2022-02-18 19:00:00,1925.09,1937.34,1920.73,1934.46
2022-02-18 20:00:00,1935.05,1936.08,1907.75,1914.84
2022-02-18 21:00:00,1915.82,1925.0,1904.11,1905.16
2022-02-18 22:00:00,1903.62,1909.12,1889.16,1892.69
2022-02-18 23:00:00,1893.49,1904.43,1892.27,1895.63
2022-02-19 00:00:00,1896.23,1914.51,1895.69,1911.57
2022-02-19 01:00:00,1911.44,1920.55,1911.25,1917.03
2022-02-19 02:00:00,1915.97,1922.31,1906.74,1919.15
2022-02-19 03:00:00,1919.05,1926.69,1908.03,1909.07
2022-02-19 04:00:00,1909.24,1915.04,1904.91,1912.37
2022-02-19 05:00:00,1912.38,1922.62,1909.71,1921.46
2022-02-19 06:00:00,1921.16,1933.42,1914.54,1930.07
2022-02-19 07:00:00,1930.98,1932.03,1923.94,1929.12
2022-02-19 08:00:00,1928.66,1933.39,1901.81,1903.91
2022-02-19 09:00:00,1903.01,1913.07,1894.9,1898.03
2022-02-19 10:00:00,1899.66,1902.88,1884.82,1893.05
2022-02-19 11:00:00,1893.65,1898.11,1855.62,1855.62
2022-02-19 12:00:00,1856.37,1863.09,1844.83,1851.44
2022-02-19 13:00:00,1852.25,1880.57,1845.38,1879.35
2022-02-19 14:00:00,1880.6,1880.6,1857.34,1868.64
2022-02-19 15:00:00,1869.4,1891.73,1865.15,1888.98
2022-02-19 16:00:00,1889.0,1925.33,1885.03,1898.41
2022-02-19 17:00:00,1897.07,1913.44,1894.92,1907.41
2022-02-19 18:00:00,1907.19,1909.01,1895.21,1903.97
2022-02-19 19:00:00,1904.32,1905.56,1889.1,1892.54
2022-02-19 20:00:00,1892.43,1907.78,1892.14,1900.88
2022-02-19 21:00:00,1900.18,1902.2,1886.37,1890.25
2022-02-19 22:00:00,1892.39,1910.0,1887.06,1901.04
2022-02-19 23:00:00,1899.7,1917.21,1897.1,1913.27
2022-02-20 00:00:00,1914.02,1914.02,1883.71,1885.63
2022-02-20 01:00:00,1885.64,1899.52,1876.5,1897.05
2022-02-20 02:00:00,1897.98,1902.11,1874.44,1879.0
2022-02-20 03:00:00,1879.89,1879.89,1856.38,1861.03
2022-02-20 04:00:00,1863.94,1877.73,1846.79,1847.35
2022-02-20 05:00:00,1845.61,1852.79,1838.5,1841.13
2022-02-20 06:00:00,1842.4,1843.36,1827.5,1827.5
2022-02-20 07:00:00,1826.21,1837.86,1824.18,1833.67
2022-02-20 08:00:00,1833.2,1835.02,1805.52,1805.74
2022-02-20 09:00:00,1810.41,1823.99,1803.2,1822.88
2022-02-20 10:00:00,1823.67,1830.1,1808.29,1808.64
2022-02-20 11:00:00,1808.9,1820.06,1805.45,1818.36
2022-02-20 12:00:00,1819.46,1836.61,1808.29,1810.37
2022-02-20 13:00:00,1807.01,1813.42,1804.47,1809.59
2022-02-20 14:00:00,1808.41,1814.7,1790.31,1795.97
2022-02-20 15:00:00,1795.59,1809.67,1791.4,1804.32
2022-02-20 16:00:00,1805.1,1815.12,1793.64,1795.14
2022-02-20 17:00:00,1795.56,1807.03,1795.03,1797.9
2022-02-20 18:00:00,1797.63,1810.83,1793.51,1808.31
2022-02-20 19:00:00,1809.9,1810.73,1797.73,1802.24
2022-02-20 20:00:00,1802.46,1802.47,1770.47,1772.43
2022-02-20 21:00:00,1773.11,1773.11,1747.43,1760.37
2022-02-20 22:00:00,1760.55,1797.18,1758.62,1797.18
2022-02-20 23:00:00,1797.29,1801.3,1775.41,1778.07
2022-02-21 00:00:00,1778.72,1802.11,1764.01,1801.85
2022-02-21 01:00:00,1801.7,1843.23,1799.0,1828.61
2022-02-21 02:00:00,1828.61,1835.01,1822.46,1826.45
2022-02-21 03:00:00,1827.13,1829.49,1810.69,1812.91
2022-02-21 04:00:00,1813.45,1841.23,1809.56,1836.47
2022-02-21 05:00:00,1839.29,1854.97,1830.07,1843.28
2022-02-21 06:00:00,1842.46,1843.41,1832.65,1842.53
2022-02-21 07:00:00,1842.48,1856.65,1838.0,1856.3
2022-02-21 08:00:00,1855.29,1862.35,1841.72,1843.28
2022-02-21 09:00:00,1843.28,1847.08,1829.89,1831.73
2022-02-21 10:00:00,1829.11,1831.76,1796.86,1796.86
2022-02-21 11:00:00,1798.66,1803.09,1746.24,1761.32
2022-02-21 12:00:00,1761.98,1773.67,1724.91,1734.26
2022-02-21 13:00:00,1733.3,1736.98,1696.0,1705.19
2022-02-21 14:00:00,1703.06,1776.74,1698.73,1771.74
2022-02-21 15:00:00,1771.74,1793.13,1766.73,1771.71
2022-02-21 16:00:00,1770.78,1782.82,1759.43,1763.61
2022-02-21 17:00:00,1763.61,1776.33,1761.1,1765.04
2022-02-21 18:00:00,1763.99,1771.75,1715.6,1734.49
2022-02-21 19:00:00,1732.63,1745.73,1716.36,1736.38
2022-02-21 20:00:00,1737.23,1750.27,1729.78,1746.24
2022-02-21 21:00:00,1745.57,1760.05,1705.58,1709.59
2022-02-21 22:00:00,1707.49,1732.28,1694.8,1713.45
2022-02-21 23:00:00,1711.55,1720.34,1660.0,1667.06
2022-02-22 00:00:00,1667.12,1708.87,1667.01,1700.08
2022-02-22 01:00:00,1700.55,1714.04,1676.77,1695.81
2022-02-22 02:00:00,1693.09,1693.09,1675.8,1681.72
2022-02-22 03:00:00,1681.79,1683.24,1638.18,1643.76
2022-02-22 04:00:00,1644.18,1669.46,1643.79,1645.86
2022-02-22 05:00:00,1648.54,1674.65,1640.76,1648.81
2022-02-22 06:00:00,1647.71,1672.75,1645.39,1661.8
2022-02-22 07:00:00,1665.86,1667.75,1643.07,1655.85
2022-02-22 08:00:00,1656.48,1691.25,1655.87,1685.83
2022-02-22 09:00:00,1690.09,1694.83,1682.54,1682.9
2022-02-22 10:00:00,1681.72,1730.63,1678.33,1728.55
2022-02-22 11:00:00,1728.54,1731.47,1711.44,1711.47
2022-02-22 12:00:00,1711.44,1729.81,1700.78,1724.67
2022-02-22 13:00:00,1723.38,1752.39,1715.91,1745.83
2022-02-22 14:00:00,1749.28,1837.85,1730.39,1814.01
2022-02-22 15:00:00,1814.01,1835.96,1799.39,1804.34
2022-02-22 16:00:00,1802.94,1810.33,1774.03,1782.0
2022-02-22 17:00:00,1780.22,1786.79,1750.95,1754.25
2022-02-22 18:00:00,1754.59,1772.02,1744.22,1762.39
2022-02-22 19:00:00,1762.07,1784.72,1754.27,1781.0
2022-02-22 20:00:00,1782.25,1791.38,1759.97,1774.04
2022-02-22 21:00:00,1774.92,1791.33,1774.92,1784.32
2022-02-22 22:00:00,1784.07,1787.8,1768.17,1780.0
2022-02-22 23:00:00,1783.81,1818.43,1779.55,1815.45
2022-02-23 00:00:00,1816.96,1826.57,1796.89,1812.02
2022-02-23 01:00:00,1812.18,1812.18,1794.1,1801.71
2022-02-23 02:00:00,1801.71,1823.55,1785.35,1792.92
2022-02-23 03:00:00,1792.0,1796.06,1780.45,1785.63
2022-02-23 04:00:00,1785.63,1809.55,1785.04,1809.55
2022-02-23 05:00:00,1811.97,1819.61,1801.3,1806.54
2022-02-23 06:00:00,1805.53,1826.45,1805.53,1816.23
2022-02-23 07:00:00,1816.23,1848.04,1816.23,1845.84
2022-02-23 08:00:00,1843.86,1867.35,1843.66,1856.14
2022-02-23 09:00:00,1857.72,1868.21,1854.56,1860.29
2022-02-23 10:00:00,1860.28,1864.48,1852.12,1862.73
2022-02-23 11:00:00,1862.43,1870.51,1848.61,1855.94
2022-02-23 12:00:00,1855.26,1871.58,1851.23,1868.66
2022-02-23 13:00:00,1866.23,1877.0,1856.16,1860.38
2022-02-23 14:00:00,1861.93,1877.11,1855.17,1860.66
2022-02-23 15:00:00,1858.97,1860.27,1833.29,1835.2
2022-02-23 16:00:00,1838.79,1858.28,1823.06,1850.04
2022-02-23 17:00:00,1850.47,1867.88,1808.29,1810.84
2022-02-23 18:00:00,1810.84,1819.15,1784.2,1789.36
2022-02-23 19:00:00,1786.76,1798.16,1774.22,1774.22
2022-02-23 20:00:00,1772.48,1812.14,1764.24,1802.43
2022-02-23 21:00:00,1802.53,1808.0,1777.97,1777.97
2022-02-23 22:00:00,1776.72,1795.25,1750.6,1791.65
2022-02-23 23:00:00,1793.31,1794.11,1737.28,1738.9
2022-02-24 00:00:00,1737.11,1741.36,1707.27,1708.89
2022-02-24 01:00:00,1709.93,1726.49,1701.98,1724.17
2022-02-24 02:00:00,1726.54,1729.28,1671.57,1673.06
2022-02-24 03:00:00,1675.23,1678.5,1585.89,1591.45
2022-02-24 04:00:00,1590.91,1602.72,1567.89,1601.95
2022-02-24 05:00:00,1598.71,1598.71,1522.7,1541.04
2022-02-24 06:00:00,1541.04,1559.13,1536.1,1541.7
2022-02-24 07:00:00,1542.05,1572.88,1513.77,1562.98
2022-02-24 08:00:00,1561.7,1599.7,1557.41,1580.49
2022-02-24 09:00:00,1580.59,1585.11,1553.03,1554.0
2022-02-24 10:00:00,1549.75,1609.88,1519.48,1600.71
2022-02-24 11:00:00,1600.85,1623.54,1597.5,1617.52
2022-02-24 12:00:00,1612.84,1660.94,1608.71,1648.14
2022-02-24 13:00:00,1648.9,1663.81,1638.08,1657.02
2022-02-24 14:00:00,1661.19,1723.73,1660.76,1715.22
2022-02-24 15:00:00,1714.01,1744.5,1705.58,1728.09
2022-02-24 16:00:00,1732.6,1829.38,1730.64,1771.77
2022-02-24 17:00:00,1771.36,1773.82,1744.47,1758.42
2022-02-24 18:00:00,1759.37,1841.34,1754.41,1815.69
2022-02-24 19:00:00,1818.07,1868.46,1804.47,1864.16
2022-02-24 20:00:00,1869.2,1924.26,1866.06,1912.01
2022-02-24 21:00:00,1912.0,1914.54,1877.29,1910.01
2022-02-24 22:00:00,1911.81,1941.93,1855.96,1859.92
2022-02-24 23:00:00,1861.3,1899.73,1857.42,1893.78
2022-02-25 00:00:00,1893.87,1933.95,1875.46,1890.0
2022-02-25 01:00:00,1886.45,1953.12,1883.53,1927.01
2022-02-25 02:00:00,1926.34,1937.58,1914.93,1920.56
2022-02-25 03:00:00,1918.53,1932.12,1893.02,1923.39
2022-02-25 04:00:00,1921.47,1923.97,1895.69,1904.43
2022-02-25 05:00:00,1906.59,1918.56,1894.06,1894.61
2022-02-25 06:00:00,1895.63,1921.16,1893.02,1909.09
2022-02-25 07:00:00,1909.09,1918.56,1885.84,1889.13
2022-02-25 08:00:00,1890.23,1894.38,1866.53,1881.89
2022-02-25 09:00:00,1880.35,1887.72,1843.23,1874.15
2022-02-25 10:00:00,1878.0,1889.05,1865.21,1880.57
2022-02-25 11:00:00,1877.97,1901.9,1864.19,1901.56
2022-02-25 12:00:00,1902.12,1951.43,1902.12,1951.43
2022-02-25 13:00:00,1951.43,1968.19,1945.94,1956.06
2022-02-25 14:00:00,1948.5,1968.39,1939.21,1949.28
