datetime,XRPTUSD_open,XRPTUSD_high,XRPTUSD_low,XRPTUSD_close
2022-01-21 11:00:00,0.6776,0.6784,0.6775,0.6784
2022-01-21 12:00:00,0.6788,0.6788,0.6788,0.6788
2022-01-21 13:00:00,0.674,0.6775,0.6703,0.6726
2022-01-21 14:00:00,0.6699,0.6743,0.6697,0.6742
2022-01-21 15:00:00,0.6707,0.6707,0.6567,0.6644
2022-01-21 16:00:00,0.6707,0.6707,0.612,0.6327
2022-01-21 17:00:00,0.6351,0.6446,0.6191,0.6355
2022-01-21 18:00:00,0.6325,0.6411,0.6217,0.6385
2022-01-21 19:00:00,0.641,0.6441,0.638,0.638
2022-01-21 20:00:00,0.6393,0.6506,0.638,0.6476
2022-01-21 21:00:00,0.6437,0.65,0.6396,0.6396
2022-01-21 22:00:00,0.6446,0.6501,0.6348,0.6377
2022-01-21 23:00:00,0.6407,0.6418,0.6381,0.6418
2022-01-22 00:00:00,0.6399,0.6453,0.6188,0.6229
2022-01-22 01:00:00,0.625,0.625,0.6071,0.6128
2022-01-22 02:00:00,0.6182,0.6182,0.5979,0.5996
2022-01-22 03:00:00,0.6031,0.6081,0.6029,0.6065
2022-01-22 04:00:00,0.6015,0.6066,0.5687,0.5748
2022-01-22 05:00:00,0.5748,0.5964,0.55,0.5867
2022-01-22 06:00:00,0.5905,0.5908,0.5762,0.5886
2022-01-22 07:00:00,0.5868,0.6066,0.5868,0.6059
2022-01-22 08:00:00,0.601,0.6049,0.601,0.6045
2022-01-22 09:00:00,0.6,0.6003,0.5904,0.5904
2022-01-22 10:00:00,0.5887,0.5887,0.5728,0.5728
2022-01-22 11:00:00,0.5746,0.5877,0.5675,0.5831
2022-01-22 12:00:00,0.5825,0.5825,0.5658,0.5681
2022-01-22 13:00:00,0.5693,0.586,0.5673,0.5763
2022-01-22 14:00:00,0.5767,0.5879,0.5766,0.579
2022-01-22 15:00:00,0.5766,0.5979,0.5765,0.5979
2022-01-22 16:00:00,0.5994,0.601,0.595,0.5999
2022-01-22 17:00:00,0.5906,0.5906,0.5882,0.5888
2022-01-22 18:00:00,0.5968,0.5968,0.5968,0.5968
2022-01-22 19:00:00,0.5968,0.5968,0.5968,0.5968
2022-01-22 20:00:00,0.6069,0.6077,0.6062,0.6077
2022-01-22 21:00:00,0.6077,0.6077,0.6077,0.6077
2022-01-22 22:00:00,0.6077,0.6077,0.6077,0.6077
2022-01-22 23:00:00,0.6077,0.6077,0.6077,0.6077
2022-01-23 00:00:00,0.6055,0.6106,0.6029,0.6106
2022-01-23 01:00:00,0.6072,0.6072,0.6072,0.6072
2022-01-23 02:00:00,0.6144,0.615,0.612,0.615
2022-01-23 03:00:00,0.614,0.6175,0.6138,0.6175
2022-01-23 04:00:00,0.6179,0.6264,0.6179,0.6246
2022-01-23 05:00:00,0.6199,0.622,0.617,0.622
2022-01-23 06:00:00,0.6227,0.6228,0.6166,0.6166
2022-01-23 07:00:00,0.6132,0.6176,0.6128,0.6176
2022-01-23 08:00:00,0.6201,0.6253,0.6175,0.625
2022-01-23 09:00:00,0.6203,0.6203,0.5979,0.6048
2022-01-23 10:00:00,0.6048,0.6048,0.6048,0.6048
2022-01-23 11:00:00,0.6092,0.6092,0.6022,0.6022
2022-01-23 12:00:00,0.6068,0.6068,0.603,0.603
2022-01-23 13:00:00,0.6067,0.6067,0.5958,0.5967
2022-01-23 14:00:00,0.5992,0.5992,0.5946,0.5946
2022-01-23 15:00:00,0.5965,0.6065,0.5965,0.6056
2022-01-23 16:00:00,0.6028,0.6028,0.6003,0.6003
2022-01-23 17:00:00,0.6052,0.6055,0.6042,0.6055
2022-01-23 18:00:00,0.6082,0.6326,0.6082,0.6273
2022-01-23 19:00:00,0.6268,0.6268,0.6179,0.6179
2022-01-23 20:00:00,0.6179,0.6179,0.6179,0.6179
2022-01-23 21:00:00,0.6122,0.6136,0.6114,0.6136
2022-01-23 22:00:00,0.6114,0.6114,0.6114,0.6114
2022-01-23 23:00:00,0.6114,0.6114,0.6114,0.6114
2022-01-24 00:00:00,0.605,0.6062,0.6003,0.6061
2022-01-24 01:00:00,0.6063,0.6063,0.6063,0.6063
2022-01-24 02:00:00,0.6066,0.6066,0.5976,0.6
2022-01-24 03:00:00,0.6037,0.6037,0.5928,0.5982
2022-01-24 04:00:00,0.5925,0.5927,0.5769,0.5824
2022-01-24 05:00:00,0.5784,0.5784,0.5615,0.5645
2022-01-24 06:00:00,0.5608,0.5747,0.5597,0.5667
2022-01-24 07:00:00,0.57,0.57,0.5595,0.5659
2022-01-24 08:00:00,0.5644,0.5663,0.5545,0.5635
2022-01-24 09:00:00,0.5596,0.5755,0.557,0.5755
2022-01-24 10:00:00,0.5636,0.584,0.5596,0.584
2022-01-24 11:00:00,0.5783,0.5859,0.5715,0.5747
2022-01-24 12:00:00,0.5752,0.5876,0.5699,0.587
2022-01-24 13:00:00,0.5941,0.5965,0.591,0.5965
2022-01-24 14:00:00,0.5947,0.597,0.5947,0.597
2022-01-24 15:00:00,0.5983,0.6147,0.5978,0.6138
2022-01-24 16:00:00,0.6131,0.6155,0.6129,0.6139
2022-01-24 17:00:00,0.6088,0.6097,0.606,0.606
2022-01-24 18:00:00,0.606,0.606,0.606,0.606
2022-01-24 19:00:00,0.602,0.6043,0.602,0.6043
2022-01-24 20:00:00,0.6043,0.6043,0.6043,0.6043
2022-01-24 21:00:00,0.6043,0.6043,0.6043,0.6043
2022-01-24 22:00:00,0.5998,0.5998,0.5998,0.5998
2022-01-24 23:00:00,0.5998,0.5998,0.5998,0.5998
2022-01-25 00:00:00,0.5933,0.5958,0.5929,0.5958
2022-01-25 01:00:00,0.5958,0.5958,0.5917,0.5917
2022-01-25 02:00:00,0.587,0.5925,0.587,0.5925
2022-01-25 03:00:00,0.5961,0.5963,0.5913,0.5963
2022-01-25 04:00:00,0.5978,0.5978,0.5978,0.5978
2022-01-25 05:00:00,0.6054,0.6079,0.6051,0.6051
2022-01-25 06:00:00,0.6031,0.6031,0.5982,0.6007
2022-01-25 07:00:00,0.6081,0.6081,0.6081,0.6081
2022-01-25 08:00:00,0.6081,0.6081,0.6081,0.6081
2022-01-25 09:00:00,0.6049,0.6056,0.6047,0.6047
2022-01-25 10:00:00,0.5939,0.6015,0.5935,0.6015
2022-01-25 11:00:00,0.6015,0.6015,0.6015,0.6015
2022-01-25 12:00:00,0.6118,0.6121,0.611,0.611
2022-01-25 13:00:00,0.6113,0.6151,0.6113,0.6151
2022-01-25 14:00:00,0.613,0.613,0.6106,0.6106
2022-01-25 15:00:00,0.6099,0.6099,0.609,0.609
2022-01-25 16:00:00,0.6036,0.6036,0.6027,0.6027
2022-01-25 17:00:00,0.6116,0.6216,0.61,0.6216
2022-01-25 18:00:00,0.6174,0.6206,0.6174,0.6206
2022-01-25 19:00:00,0.6159,0.6183,0.6139,0.6139
2022-01-25 20:00:00,0.6139,0.6139,0.6139,0.6139
2022-01-25 21:00:00,0.6139,0.6139,0.6139,0.6139
2022-01-25 22:00:00,0.6148,0.6192,0.6148,0.6192
2022-01-25 23:00:00,0.6199,0.6298,0.6199,0.6298
2022-01-26 00:00:00,0.6284,0.6284,0.6284,0.6284
2022-01-26 01:00:00,0.6202,0.6202,0.6202,0.6202
2022-01-26 02:00:00,0.6191,0.6191,0.6172,0.6172
2022-01-26 03:00:00,0.6244,0.6244,0.6244,0.6244
2022-01-26 04:00:00,0.6244,0.6267,0.6244,0.6262
2022-01-26 05:00:00,0.6298,0.6362,0.6298,0.6331
2022-01-26 06:00:00,0.6294,0.6324,0.6291,0.6324
2022-01-26 07:00:00,0.6282,0.6282,0.6234,0.6252
2022-01-26 08:00:00,0.6212,0.6308,0.6203,0.6308
2022-01-26 09:00:00,0.6375,0.6388,0.636,0.6388
2022-01-26 10:00:00,0.6347,0.6361,0.6347,0.6361
2022-01-26 11:00:00,0.6362,0.6362,0.6343,0.6359
2022-01-26 12:00:00,0.6351,0.6351,0.6346,0.6346
2022-01-26 13:00:00,0.6247,0.6346,0.6247,0.6346
2022-01-26 14:00:00,0.6334,0.6549,0.6283,0.6457
2022-01-26 15:00:00,0.627,0.6305,0.6168,0.6265
2022-01-26 16:00:00,0.6278,0.6278,0.6059,0.6083
2022-01-26 17:00:00,0.6071,0.6175,0.6067,0.6175
2022-01-26 18:00:00,0.617,0.6222,0.617,0.6222
2022-01-26 19:00:00,0.617,0.6191,0.617,0.6191
2022-01-26 20:00:00,0.6098,0.6098,0.5996,0.5996
2022-01-26 21:00:00,0.5957,0.6001,0.5957,0.5987
2022-01-26 22:00:00,0.5987,0.5997,0.5927,0.5937
2022-01-26 23:00:00,0.5933,0.5952,0.5933,0.5952
2022-01-27 00:00:00,0.5994,0.6007,0.5982,0.5982
2022-01-27 01:00:00,0.598,0.6029,0.598,0.6029
2022-01-27 02:00:00,0.6029,0.6055,0.6029,0.6052
2022-01-27 03:00:00,0.6051,0.6062,0.5975,0.6048
2022-01-27 04:00:00,0.607,0.609,0.607,0.609
2022-01-27 05:00:00,0.6107,0.6107,0.6107,0.6107
2022-01-27 06:00:00,0.6044,0.6093,0.6032,0.6093
2022-01-27 07:00:00,0.6119,0.6119,0.6101,0.6101
2022-01-27 08:00:00,0.6138,0.6149,0.6105,0.6112
2022-01-27 09:00:00,0.6142,0.6169,0.6142,0.6169
2022-01-27 10:00:00,0.6102,0.6102,0.6096,0.6096
2022-01-27 11:00:00,0.6104,0.6104,0.6065,0.6065
2022-01-27 12:00:00,0.6038,0.6062,0.6038,0.6062
2022-01-27 13:00:00,0.6062,0.6075,0.6015,0.6029
2022-01-27 14:00:00,0.6074,0.6074,0.5991,0.6059
2022-01-27 15:00:00,0.6016,0.6016,0.5955,0.5955
2022-01-27 16:00:00,0.592,0.5954,0.5916,0.5954
2022-01-27 17:00:00,0.5954,0.6004,0.5933,0.6004
2022-01-27 18:00:00,0.6095,0.6095,0.6039,0.6094
2022-01-27 19:00:00,0.6099,0.6119,0.6069,0.6069
2022-01-27 20:00:00,0.609,0.609,0.6006,0.6006
2022-01-27 21:00:00,0.6014,0.6046,0.6004,0.6042
2022-01-27 22:00:00,0.612,0.612,0.612,0.612
2022-01-27 23:00:00,0.6052,0.6053,0.6034,0.6034
2022-01-28 00:00:00,0.6034,0.6061,0.6034,0.6061
2022-01-28 01:00:00,0.6087,0.6096,0.6025,0.6025
2022-01-28 02:00:00,0.6016,0.6035,0.6016,0.6035
2022-01-28 03:00:00,0.5949,0.6003,0.5949,0.598
2022-01-28 04:00:00,0.5968,0.6021,0.5962,0.5962
2022-01-28 05:00:00,0.5971,0.5982,0.5971,0.5982
2022-01-28 06:00:00,0.5944,0.5964,0.5944,0.5964
2022-01-28 07:00:00,0.5938,0.5962,0.5923,0.5923
2022-01-28 08:00:00,0.595,0.6025,0.5924,0.6025
2022-01-28 09:00:00,0.6023,0.6023,0.5961,0.5975
2022-01-28 10:00:00,0.5994,0.6042,0.5994,0.6042
2022-01-28 11:00:00,0.6033,0.6081,0.599,0.6018
2022-01-28 12:00:00,0.6019,0.6019,0.6019,0.6019
2022-01-28 13:00:00,0.6046,0.6046,0.6046,0.6046
2022-01-28 14:00:00,0.601,0.6012,0.601,0.6012
2022-01-28 15:00:00,0.602,0.6057,0.602,0.6057
2022-01-28 16:00:00,0.6118,0.6134,0.6118,0.6134
2022-01-28 17:00:00,0.6096,0.6098,0.6096,0.6098
2022-01-28 18:00:00,0.6135,0.6135,0.6135,0.6135
2022-01-28 19:00:00,0.6134,0.6152,0.6134,0.6152
2022-01-28 20:00:00,0.6152,0.6152,0.6152,0.6152
2022-01-28 21:00:00,0.6152,0.6152,0.6152,0.6152
2022-01-28 22:00:00,0.61,0.6137,0.61,0.6137
2022-01-28 23:00:00,0.6137,0.6137,0.6137,0.6137
2022-01-29 00:00:00,0.6103,0.6103,0.6103,0.6103
2022-01-29 01:00:00,0.6127,0.6127,0.6127,0.6127
2022-01-29 02:00:00,0.6158,0.6172,0.6158,0.6172
2022-01-29 03:00:00,0.6186,0.6197,0.6155,0.6184
2022-01-29 04:00:00,0.6131,0.6178,0.6131,0.6178
2022-01-29 05:00:00,0.6178,0.6178,0.6178,0.6178
2022-01-29 06:00:00,0.6146,0.6146,0.6142,0.6142
2022-01-29 07:00:00,0.6177,0.618,0.6177,0.618
2022-01-29 08:00:00,0.618,0.6287,0.618,0.6234
2022-01-29 09:00:00,0.6211,0.6211,0.616,0.616
2022-01-29 10:00:00,0.6112,0.6133,0.6091,0.6111
2022-01-29 11:00:00,0.6111,0.6111,0.6111,0.6111
2022-01-29 12:00:00,0.6132,0.6167,0.6132,0.6167
2022-01-29 13:00:00,0.6131,0.6162,0.6131,0.6162
2022-01-29 14:00:00,0.6162,0.6162,0.6162,0.6162
2022-01-29 15:00:00,0.6209,0.621,0.6209,0.621
2022-01-29 16:00:00,0.6238,0.6244,0.6213,0.6213
2022-01-29 17:00:00,0.6157,0.6157,0.6157,0.6157
2022-01-29 18:00:00,0.6157,0.6157,0.6157,0.6157
2022-01-29 19:00:00,0.6136,0.6136,0.6102,0.6102
2022-01-29 20:00:00,0.6138,0.6168,0.6138,0.6168
2022-01-29 21:00:00,0.6168,0.6168,0.6168,0.6168
2022-01-29 22:00:00,0.6175,0.6196,0.6172,0.6196
2022-01-29 23:00:00,0.6196,0.6196,0.6196,0.6196
2022-01-30 00:00:00,0.6196,0.6196,0.6196,0.6196
2022-01-30 01:00:00,0.62,0.6226,0.6193,0.6195
2022-01-30 02:00:00,0.6199,0.6199,0.6199,0.6199
2022-01-30 03:00:00,0.6184,0.6217,0.6184,0.6217
2022-01-30 04:00:00,0.6209,0.6209,0.6166,0.6166
2022-01-30 05:00:00,0.6155,0.618,0.6155,0.618
2022-01-30 06:00:00,0.618,0.6215,0.6179,0.6189
2022-01-30 07:00:00,0.6189,0.619,0.6175,0.619
2022-01-30 08:00:00,0.6167,0.6181,0.6167,0.6181
2022-01-30 09:00:00,0.6141,0.6141,0.6119,0.6119
2022-01-30 10:00:00,0.6157,0.6157,0.6154,0.6154
2022-01-30 11:00:00,0.6146,0.6158,0.6102,0.6102
2022-01-30 12:00:00,0.6092,0.6129,0.6091,0.6122
2022-01-30 13:00:00,0.6102,0.6103,0.6097,0.6097
2022-01-30 14:00:00,0.6087,0.6087,0.5994,0.6005
2022-01-30 15:00:00,0.6014,0.6059,0.5999,0.6045
2022-01-30 16:00:00,0.6032,0.6047,0.5986,0.6047
2022-01-30 17:00:00,0.6004,0.6016,0.6001,0.6013
2022-01-30 18:00:00,0.6087,0.6087,0.6009,0.6018
2022-01-30 19:00:00,0.599,0.599,0.5851,0.5881
2022-01-30 20:00:00,0.5893,0.5912,0.5866,0.5866
2022-01-30 21:00:00,0.5846,0.5884,0.5836,0.5857
2022-01-30 22:00:00,0.5869,0.5876,0.5829,0.5872
2022-01-30 23:00:00,0.5834,0.5848,0.5798,0.5848
2022-01-31 00:00:00,0.5834,0.5855,0.5832,0.5852
2022-01-31 01:00:00,0.5847,0.5864,0.5847,0.5856
2022-01-31 02:00:00,0.5887,0.59,0.5887,0.5896
2022-01-31 03:00:00,0.59,0.5904,0.5888,0.5888
2022-01-31 04:00:00,0.5848,0.5877,0.5846,0.5877
2022-01-31 05:00:00,0.5863,0.5916,0.5863,0.5916
2022-01-31 06:00:00,0.5899,0.5899,0.5857,0.5871
2022-01-31 07:00:00,0.5889,0.5897,0.5844,0.5864
2022-01-31 08:00:00,0.5864,0.5896,0.5848,0.5892
2022-01-31 09:00:00,0.5892,0.5906,0.5889,0.5905
2022-01-31 10:00:00,0.5964,0.601,0.5964,0.5969
2022-01-31 11:00:00,0.5993,0.6064,0.598,0.6064
2022-01-31 12:00:00,0.6042,0.6074,0.6042,0.6044
2022-01-31 13:00:00,0.6071,0.6071,0.6038,0.6038
2022-01-31 14:00:00,0.6073,0.6077,0.6059,0.6077
2022-01-31 15:00:00,0.6084,0.6095,0.6067,0.6095
2022-01-31 16:00:00,0.6095,0.6095,0.6095,0.6095
2022-01-31 17:00:00,0.6084,0.6098,0.6083,0.6098
2022-01-31 18:00:00,0.6104,0.6205,0.6102,0.6205
2022-01-31 19:00:00,0.615,0.615,0.6128,0.6143
2022-01-31 20:00:00,0.6154,0.6186,0.6154,0.6173
2022-01-31 21:00:00,0.6206,0.6206,0.6206,0.6206
2022-01-31 22:00:00,0.6226,0.6268,0.6221,0.6268
2022-01-31 23:00:00,0.6261,0.6261,0.6241,0.6241
2022-02-01 00:00:00,0.6241,0.6241,0.6241,0.6241
2022-02-01 01:00:00,0.6255,0.6255,0.6188,0.6188
2022-02-01 02:00:00,0.6187,0.6187,0.6187,0.6187
2022-02-01 03:00:00,0.6196,0.6228,0.6196,0.6228
2022-02-01 04:00:00,0.6286,0.6286,0.6194,0.6194
2022-02-01 05:00:00,0.6179,0.6179,0.6162,0.6177
2022-02-01 06:00:00,0.6217,0.6217,0.6217,0.6217
2022-02-01 07:00:00,0.6206,0.6227,0.6206,0.6227
2022-02-01 08:00:00,0.6216,0.6229,0.6216,0.6229
2022-02-01 09:00:00,0.6188,0.6188,0.6188,0.6188
2022-02-01 10:00:00,0.6207,0.6217,0.6195,0.6217
2022-02-01 11:00:00,0.6264,0.628,0.6264,0.628
2022-02-01 12:00:00,0.626,0.626,0.624,0.624
2022-02-01 13:00:00,0.6229,0.6238,0.6229,0.6238
2022-02-01 14:00:00,0.6238,0.6238,0.6238,0.6238
2022-02-01 15:00:00,0.6243,0.6243,0.6239,0.6239
2022-02-01 16:00:00,0.6239,0.6239,0.6239,0.6239
2022-02-01 17:00:00,0.6241,0.627,0.6241,0.627
2022-02-01 18:00:00,0.629,0.63,0.6284,0.6284
2022-02-01 19:00:00,0.6301,0.631,0.6271,0.6279
2022-02-01 20:00:00,0.6282,0.6282,0.6268,0.6268
2022-02-01 21:00:00,0.6241,0.6287,0.6241,0.6277
2022-02-01 22:00:00,0.629,0.629,0.629,0.629
2022-02-01 23:00:00,0.629,0.629,0.629,0.629
2022-02-02 00:00:00,0.6252,0.6252,0.6252,0.6252
2022-02-02 01:00:00,0.6275,0.6277,0.6251,0.6251
2022-02-02 02:00:00,0.6251,0.6251,0.6201,0.6201
2022-02-02 03:00:00,0.6225,0.6239,0.6225,0.6239
2022-02-02 04:00:00,0.622,0.622,0.622,0.622
2022-02-02 05:00:00,0.6246,0.6256,0.6243,0.6256
2022-02-02 06:00:00,0.6257,0.6257,0.6257,0.6257
2022-02-02 07:00:00,0.629,0.6304,0.628,0.6304
2022-02-02 08:00:00,0.6302,0.6302,0.6291,0.6291
2022-02-02 09:00:00,0.6229,0.6229,0.6106,0.6106
2022-02-02 10:00:00,0.616,0.616,0.6106,0.6106
2022-02-02 11:00:00,0.6108,0.6108,0.6024,0.6088
2022-02-02 12:00:00,0.6081,0.6081,0.6081,0.6081
2022-02-02 13:00:00,0.6103,0.6112,0.6099,0.6099
2022-02-02 14:00:00,0.613,0.613,0.613,0.613
2022-02-02 15:00:00,0.613,0.613,0.613,0.613
2022-02-02 16:00:00,0.5994,0.5994,0.5982,0.5987
2022-02-02 17:00:00,0.6031,0.6031,0.603,0.603
2022-02-02 18:00:00,0.5994,0.5994,0.5994,0.5994
2022-02-02 19:00:00,0.6041,0.6041,0.6014,0.6014
2022-02-02 20:00:00,0.6011,0.6036,0.6011,0.6024
2022-02-02 21:00:00,0.6006,0.6008,0.6006,0.6008
2022-02-02 22:00:00,0.6,0.6,0.6,0.6
2022-02-02 23:00:00,0.6047,0.6047,0.6025,0.6025
2022-02-03 00:00:00,0.6032,0.6049,0.6032,0.6049
2022-02-03 01:00:00,0.6019,0.6025,0.6019,0.6025
2022-02-03 02:00:00,0.606,0.606,0.606,0.606
2022-02-03 03:00:00,0.6048,0.6048,0.6048,0.6048
2022-02-03 04:00:00,0.5991,0.5991,0.5979,0.5979
2022-02-03 05:00:00,0.5892,0.5962,0.5892,0.5962
2022-02-03 06:00:00,0.5941,0.5976,0.592,0.5976
2022-02-03 07:00:00,0.5956,0.5979,0.5956,0.5979
2022-02-03 08:00:00,0.5995,0.5995,0.596,0.596
2022-02-03 09:00:00,0.5981,0.6004,0.5981,0.5989
2022-02-03 10:00:00,0.5989,0.6029,0.597,0.6029
2022-02-03 11:00:00,0.6022,0.6063,0.6007,0.6007
2022-02-03 12:00:00,0.6005,0.6023,0.6005,0.6023
2022-02-03 13:00:00,0.6,0.6001,0.5993,0.6001
2022-02-03 14:00:00,0.602,0.602,0.5987,0.5987
2022-02-03 15:00:00,0.5987,0.5987,0.5987,0.5987
2022-02-03 16:00:00,0.6011,0.6059,0.6011,0.6059
2022-02-03 17:00:00,0.6059,0.6059,0.6059,0.6059
2022-02-03 18:00:00,0.6036,0.6105,0.6036,0.6105
2022-02-03 19:00:00,0.6105,0.6105,0.6105,0.6105
2022-02-03 20:00:00,0.6105,0.6105,0.6105,0.6105
2022-02-03 21:00:00,0.6062,0.6125,0.6062,0.6125
2022-02-03 22:00:00,0.6103,0.6103,0.6095,0.6096
2022-02-03 23:00:00,0.6096,0.6096,0.6096,0.6096
2022-02-04 00:00:00,0.6122,0.6158,0.6122,0.613
2022-02-04 01:00:00,0.6164,0.6182,0.6163,0.6178
2022-02-04 02:00:00,0.6168,0.6187,0.6157,0.6176
2022-02-04 03:00:00,0.619,0.619,0.619,0.619
2022-02-04 04:00:00,0.6192,0.6192,0.6192,0.6192
2022-02-04 05:00:00,0.6176,0.6176,0.6176,0.6176
2022-02-04 06:00:00,0.6176,0.6176,0.6176,0.6176
2022-02-04 07:00:00,0.6154,0.6156,0.6149,0.6153
2022-02-04 08:00:00,0.6153,0.6191,0.608,0.608
2022-02-04 09:00:00,0.6055,0.6133,0.6055,0.6103
2022-02-04 10:00:00,0.6127,0.63,0.6127,0.625
2022-02-04 11:00:00,0.6243,0.6389,0.6243,0.6389
2022-02-04 12:00:00,0.6351,0.6387,0.6351,0.6387
2022-02-04 13:00:00,0.6365,0.6365,0.6365,0.6365
2022-02-04 14:00:00,0.6382,0.6405,0.6354,0.6405
2022-02-04 15:00:00,0.6393,0.6409,0.6378,0.6389
2022-02-04 16:00:00,0.6394,0.6394,0.6394,0.6394
2022-02-04 17:00:00,0.6374,0.6391,0.6374,0.6391
2022-02-04 18:00:00,0.6433,0.6563,0.6419,0.6563
2022-02-04 19:00:00,0.6504,0.6847,0.6504,0.6718
2022-02-04 20:00:00,0.6715,0.6715,0.6639,0.6639
2022-02-04 21:00:00,0.6634,0.668,0.6634,0.6645
2022-02-04 22:00:00,0.6693,0.6693,0.6666,0.6681
2022-02-04 23:00:00,0.6732,0.6749,0.6717,0.6717
2022-02-05 00:00:00,0.668,0.672,0.668,0.672
2022-02-05 01:00:00,0.672,0.6804,0.6699,0.6699
2022-02-05 02:00:00,0.6693,0.6711,0.6671,0.67
2022-02-05 03:00:00,0.6703,0.6703,0.6703,0.6703
2022-02-05 04:00:00,0.674,0.674,0.6722,0.6722
2022-02-05 05:00:00,0.6752,0.6752,0.6718,0.6718
2022-02-05 06:00:00,0.6731,0.6731,0.671,0.671
2022-02-05 07:00:00,0.6721,0.6721,0.6679,0.6688
2022-02-05 08:00:00,0.67,0.67,0.67,0.67
2022-02-05 09:00:00,0.67,0.6709,0.67,0.6708
2022-02-05 10:00:00,0.6685,0.6754,0.6685,0.6754
2022-02-05 11:00:00,0.6696,0.6705,0.6604,0.6618
2022-02-05 12:00:00,0.6561,0.6631,0.6518,0.6631
2022-02-05 13:00:00,0.6644,0.6644,0.6644,0.6644
2022-02-05 14:00:00,0.6633,0.6633,0.6633,0.6633
2022-02-05 15:00:00,0.6644,0.6664,0.6644,0.6664
2022-02-05 16:00:00,0.6676,0.6692,0.6676,0.6692
2022-02-05 17:00:00,0.6679,0.6679,0.6679,0.6679
2022-02-05 18:00:00,0.668,0.6705,0.6673,0.6673
2022-02-05 19:00:00,0.6673,0.6673,0.6673,0.6673
2022-02-05 20:00:00,0.6688,0.6708,0.6688,0.6708
2022-02-05 21:00:00,0.6725,0.6726,0.6725,0.6726
2022-02-05 22:00:00,0.6726,0.6726,0.6726,0.6726
2022-02-05 23:00:00,0.6714,0.6731,0.6696,0.6696
2022-02-06 00:00:00,0.6667,0.6667,0.6667,0.6667
2022-02-06 01:00:00,0.6661,0.6661,0.6661,0.6661
2022-02-06 02:00:00,0.6699,0.6699,0.6699,0.6699
2022-02-06 03:00:00,0.6686,0.6701,0.6686,0.6701
2022-02-06 04:00:00,0.6712,0.6721,0.6712,0.6721
2022-02-06 05:00:00,0.6683,0.6683,0.6674,0.6674
2022-02-06 06:00:00,0.6668,0.6688,0.6668,0.6677
2022-02-06 07:00:00,0.6706,0.6706,0.6665,0.6688
2022-02-06 08:00:00,0.6704,0.6711,0.6704,0.6711
2022-02-06 09:00:00,0.6751,0.6783,0.6626,0.6648
2022-02-06 10:00:00,0.6635,0.6666,0.6635,0.666
2022-02-06 11:00:00,0.666,0.666,0.666,0.666
2022-02-06 12:00:00,0.666,0.666,0.666,0.666
2022-02-06 13:00:00,0.6675,0.6675,0.6666,0.6666
2022-02-06 14:00:00,0.6683,0.6715,0.6683,0.6715
2022-02-06 15:00:00,0.6728,0.6748,0.6711,0.6711
2022-02-06 16:00:00,0.6739,0.6739,0.6739,0.6739
2022-02-06 17:00:00,0.6739,0.6739,0.6739,0.6739
2022-02-06 18:00:00,0.6747,0.6861,0.6747,0.6835
2022-02-06 19:00:00,0.6771,0.6787,0.6771,0.6787
2022-02-06 20:00:00,0.69,0.69,0.6897,0.6897
2022-02-06 21:00:00,0.6915,0.7227,0.6915,0.7132
2022-02-06 22:00:00,0.7152,0.7263,0.7152,0.7263
2022-02-06 23:00:00,0.728,0.728,0.7201,0.7201
2022-02-07 00:00:00,0.7248,0.7465,0.7248,0.7465
2022-02-07 01:00:00,0.7454,0.7521,0.7442,0.7457
2022-02-07 02:00:00,0.7457,0.75,0.7445,0.75
2022-02-07 03:00:00,0.7532,0.7743,0.7532,0.7699
2022-02-07 04:00:00,0.7664,0.7709,0.7513,0.7513
2022-02-07 05:00:00,0.7592,0.7647,0.7581,0.761
2022-02-07 06:00:00,0.7658,0.7769,0.7658,0.7734
2022-02-07 07:00:00,0.771,0.7742,0.7654,0.7714
2022-02-07 08:00:00,0.7746,0.7759,0.7689,0.7707
2022-02-07 09:00:00,0.7711,0.7728,0.7711,0.7725
2022-02-07 10:00:00,0.7672,0.7719,0.7672,0.7719
2022-02-07 11:00:00,0.7725,0.7918,0.7725,0.7825
2022-02-07 12:00:00,0.7797,0.79,0.7755,0.789
2022-02-07 13:00:00,0.795,0.795,0.785,0.785
2022-02-07 14:00:00,0.7831,0.7945,0.7831,0.7899
2022-02-07 15:00:00,0.7916,0.7991,0.7875,0.7875
2022-02-07 16:00:00,0.789,0.7908,0.7885,0.7908
2022-02-07 17:00:00,0.8077,0.836,0.8077,0.8267
2022-02-07 18:00:00,0.8218,0.8283,0.8185,0.8283
2022-02-07 19:00:00,0.8186,0.8291,0.8186,0.8271
2022-02-07 20:00:00,0.8286,0.8633,0.8286,0.8633
2022-02-07 21:00:00,0.8762,0.8764,0.8578,0.8586
2022-02-07 22:00:00,0.8586,0.8632,0.8586,0.8632
2022-02-07 23:00:00,0.8732,0.8873,0.8707,0.8711
2022-02-08 00:00:00,0.8703,0.8971,0.8703,0.8971
2022-02-08 01:00:00,0.8937,0.9121,0.8878,0.8878
2022-02-08 02:00:00,0.8916,0.9048,0.8733,0.8971
2022-02-08 03:00:00,0.8899,0.8899,0.8496,0.8546
2022-02-08 04:00:00,0.8572,0.8629,0.8419,0.8602
2022-02-08 05:00:00,0.8591,0.8676,0.8591,0.8609
2022-02-08 06:00:00,0.8617,0.8617,0.8513,0.8593
2022-02-08 07:00:00,0.8593,0.8593,0.8341,0.8427
