datetime,GALABUSD_open,GALABUSD_high,GALABUSD_low,GALABUSD_close
2022-02-07 23:00:00,0.35217,0.35384,0.34676,0.35202
2022-02-08 00:00:00,0.3521,0.36628,0.35167,0.36216
2022-02-08 01:00:00,0.36228,0.37178,0.35162,0.35793
2022-02-08 02:00:00,0.35832,0.35899,0.352,0.35538
2022-02-08 03:00:00,0.35504,0.35658,0.32962,0.33273
2022-02-08 04:00:00,0.33273,0.34448,0.32659,0.33995
2022-02-08 05:00:00,0.33998,0.34457,0.3365,0.34042
2022-02-08 06:00:00,0.34,0.34316,0.33394,0.34012
2022-02-08 07:00:00,0.34,0.34003,0.33001,0.33583
2022-02-08 08:00:00,0.3358,0.34005,0.33204,0.34005
2022-02-08 09:00:00,0.33982,0.34065,0.33265,0.33434
2022-02-08 10:00:00,0.33401,0.33452,0.32121,0.32679
2022-02-08 11:00:00,0.32667,0.32866,0.32001,0.32483
2022-02-08 12:00:00,0.32482,0.33444,0.32455,0.33084
2022-02-08 13:00:00,0.33033,0.3336,0.326,0.32804
2022-02-08 14:00:00,0.3278,0.33118,0.3245,0.3291
2022-02-08 15:00:00,0.329,0.339,0.32815,0.3385
2022-02-08 16:00:00,0.33852,0.34,0.33431,0.33725
2022-02-08 17:00:00,0.33723,0.34749,0.33667,0.34623
2022-02-08 18:00:00,0.34578,0.38274,0.34331,0.38125
2022-02-08 19:00:00,0.38148,0.39617,0.37516,0.38278
2022-02-08 20:00:00,0.38269,0.38415,0.36986,0.3722
2022-02-08 21:00:00,0.37226,0.37366,0.3624,0.36805
2022-02-08 22:00:00,0.36772,0.37183,0.3628,0.36769
2022-02-08 23:00:00,0.36785,0.3729,0.3635,0.36674
2022-02-09 00:00:00,0.3664,0.36797,0.35328,0.35938
2022-02-09 01:00:00,0.35934,0.36662,0.35814,0.36255
2022-02-09 02:00:00,0.36243,0.36657,0.35883,0.36386
2022-02-09 03:00:00,0.36428,0.3665,0.35675,0.35984
2022-02-09 04:00:00,0.36019,0.36385,0.35529,0.35664
2022-02-09 05:00:00,0.35666,0.3619,0.35644,0.36184
2022-02-09 06:00:00,0.36179,0.36486,0.35601,0.36025
2022-02-09 07:00:00,0.36014,0.37322,0.35901,0.36485
2022-02-09 08:00:00,0.36483,0.36779,0.35803,0.3593
2022-02-09 09:00:00,0.35946,0.36436,0.35461,0.36262
2022-02-09 10:00:00,0.36239,0.36489,0.3584,0.36148
2022-02-09 11:00:00,0.36138,0.36519,0.35822,0.36039
2022-02-09 12:00:00,0.36042,0.36294,0.35786,0.35964
2022-02-09 13:00:00,0.35983,0.3609,0.34895,0.3549
2022-02-09 14:00:00,0.35482,0.36633,0.3541,0.36116
2022-02-09 15:00:00,0.36087,0.36367,0.35786,0.36169
2022-02-09 16:00:00,0.36151,0.363,0.35853,0.35945
2022-02-09 17:00:00,0.35948,0.37254,0.35665,0.36975
2022-02-09 18:00:00,0.36984,0.37169,0.35337,0.35868
2022-02-09 19:00:00,0.35865,0.35946,0.35057,0.35653
2022-02-09 20:00:00,0.35653,0.36239,0.35524,0.36218
2022-02-09 21:00:00,0.36193,0.366,0.3562,0.35691
2022-02-09 22:00:00,0.35665,0.37085,0.35303,0.3675
2022-02-09 23:00:00,0.36764,0.36995,0.35964,0.36352
2022-02-10 00:00:00,0.36359,0.36487,0.36112,0.36177
2022-02-10 01:00:00,0.36174,0.36303,0.35884,0.361
2022-02-10 02:00:00,0.36082,0.3626,0.35744,0.36022
2022-02-10 03:00:00,0.36025,0.36385,0.35921,0.36016
2022-02-10 04:00:00,0.36058,0.36185,0.35874,0.36037
2022-02-10 05:00:00,0.36064,0.36685,0.3602,0.36275
2022-02-10 06:00:00,0.3629,0.3663,0.36043,0.36209
2022-02-10 07:00:00,0.36209,0.36346,0.35789,0.36024
2022-02-10 08:00:00,0.36055,0.36184,0.33405,0.33729
2022-02-10 09:00:00,0.33737,0.34561,0.32993,0.34557
2022-02-10 10:00:00,0.34564,0.35267,0.3425,0.34667
2022-02-10 11:00:00,0.34682,0.34856,0.3423,0.34571
2022-02-10 12:00:00,0.34587,0.35486,0.34551,0.34817
2022-02-10 13:00:00,0.34817,0.34872,0.3444,0.34699
2022-02-10 14:00:00,0.34679,0.347,0.33407,0.33556
2022-02-10 15:00:00,0.33598,0.34189,0.3322,0.33849
2022-02-10 16:00:00,0.33819,0.33968,0.33392,0.33561
2022-02-10 17:00:00,0.33558,0.3392,0.33364,0.33745
2022-02-10 18:00:00,0.33715,0.33855,0.32198,0.32776
2022-02-10 19:00:00,0.32772,0.33115,0.32113,0.32887
2022-02-10 20:00:00,0.32937,0.33986,0.32783,0.33286
2022-02-10 21:00:00,0.33292,0.33312,0.32757,0.33207
2022-02-10 22:00:00,0.33195,0.33724,0.33127,0.33527
2022-02-10 23:00:00,0.33542,0.33793,0.33178,0.33426
2022-02-11 00:00:00,0.33418,0.33488,0.33023,0.33141
2022-02-11 01:00:00,0.33138,0.33749,0.33115,0.336
2022-02-11 02:00:00,0.336,0.3374,0.33452,0.3356
2022-02-11 03:00:00,0.3356,0.33685,0.32893,0.32941
2022-02-11 04:00:00,0.32934,0.33466,0.32655,0.33311
2022-02-11 05:00:00,0.33268,0.33359,0.32989,0.33277
2022-02-11 06:00:00,0.33277,0.33443,0.33,0.33036
2022-02-11 07:00:00,0.33074,0.33304,0.3291,0.33224
2022-02-11 08:00:00,0.33208,0.33993,0.33152,0.33908
2022-02-11 09:00:00,0.33886,0.34906,0.33805,0.34467
2022-02-11 10:00:00,0.34493,0.34596,0.33935,0.3426
2022-02-11 11:00:00,0.34234,0.34335,0.33352,0.33633
2022-02-11 12:00:00,0.33633,0.33787,0.33158,0.33349
2022-02-11 13:00:00,0.3333,0.33708,0.31557,0.32215
2022-02-11 14:00:00,0.32208,0.32725,0.31577,0.32228
2022-02-11 15:00:00,0.32228,0.32383,0.30686,0.30907
2022-02-11 16:00:00,0.30904,0.31305,0.30568,0.3095
2022-02-11 17:00:00,0.30942,0.31175,0.30103,0.30315
2022-02-11 18:00:00,0.30316,0.30854,0.29885,0.3066
2022-02-11 19:00:00,0.30619,0.31106,0.30029,0.30846
2022-02-11 20:00:00,0.30849,0.31177,0.30713,0.31089
2022-02-11 21:00:00,0.31078,0.31353,0.30945,0.31061
2022-02-11 22:00:00,0.31061,0.31077,0.30337,0.30497
2022-02-11 23:00:00,0.30499,0.31121,0.30498,0.30901
2022-02-12 00:00:00,0.30885,0.3104,0.30646,0.30712
2022-02-12 01:00:00,0.30701,0.30741,0.29161,0.29728
2022-02-12 02:00:00,0.29746,0.3042,0.29681,0.30232
2022-02-12 03:00:00,0.3022,0.309,0.3019,0.30628
2022-02-12 04:00:00,0.30626,0.30953,0.30495,0.30836
2022-02-12 05:00:00,0.30838,0.30967,0.3028,0.3055
2022-02-12 06:00:00,0.30595,0.3095,0.29984,0.3082
2022-02-12 07:00:00,0.30812,0.30931,0.3053,0.30644
2022-02-12 08:00:00,0.30683,0.30714,0.30137,0.302
2022-02-12 09:00:00,0.30231,0.30413,0.29618,0.30195
2022-02-12 10:00:00,0.30212,0.30419,0.29893,0.30419
2022-02-12 11:00:00,0.30386,0.31883,0.30205,0.31799
2022-02-12 12:00:00,0.31777,0.32184,0.31468,0.31731
2022-02-12 13:00:00,0.31753,0.31998,0.31145,0.31279
2022-02-12 14:00:00,0.31286,0.31379,0.30729,0.30952
2022-02-12 15:00:00,0.30962,0.3171,0.30754,0.31635
2022-02-12 16:00:00,0.31592,0.31658,0.3018,0.30564
2022-02-12 17:00:00,0.30571,0.31875,0.30571,0.3151
2022-02-12 18:00:00,0.31487,0.31487,0.30699,0.30961
2022-02-12 19:00:00,0.30941,0.31536,0.30553,0.31299
2022-02-12 20:00:00,0.31263,0.31415,0.30693,0.30776
2022-02-12 21:00:00,0.30808,0.30957,0.30472,0.30877
2022-02-12 22:00:00,0.30878,0.30878,0.30374,0.30514
2022-02-12 23:00:00,0.30548,0.30731,0.30097,0.30295
2022-02-13 00:00:00,0.3028,0.3047,0.29777,0.30362
2022-02-13 01:00:00,0.30377,0.3084,0.3029,0.3082
2022-02-13 02:00:00,0.30805,0.30838,0.3042,0.30636
2022-02-13 03:00:00,0.30642,0.30857,0.30268,0.30577
2022-02-13 04:00:00,0.30578,0.30607,0.30176,0.30198
2022-02-13 05:00:00,0.30198,0.30595,0.3,0.30433
2022-02-13 06:00:00,0.30433,0.30677,0.30306,0.3042
2022-02-13 07:00:00,0.304,0.30763,0.30321,0.30509
2022-02-13 08:00:00,0.3051,0.30687,0.30342,0.30577
2022-02-13 09:00:00,0.30567,0.30765,0.30045,0.3036
2022-02-13 10:00:00,0.30375,0.30614,0.30302,0.3045
2022-02-13 11:00:00,0.30451,0.30492,0.29444,0.296
2022-02-13 12:00:00,0.29608,0.29661,0.28633,0.28948
2022-02-13 13:00:00,0.28948,0.29206,0.27737,0.28191
2022-02-13 14:00:00,0.28186,0.28456,0.276,0.28327
2022-02-13 15:00:00,0.28336,0.28636,0.28193,0.28636
2022-02-13 16:00:00,0.28636,0.2872,0.28182,0.28242
2022-02-13 17:00:00,0.28245,0.28565,0.28162,0.2845
2022-02-13 18:00:00,0.28445,0.2854,0.28031,0.28062
2022-02-13 19:00:00,0.2808,0.28381,0.27729,0.2814
2022-02-13 20:00:00,0.28128,0.28534,0.27462,0.27678
2022-02-13 21:00:00,0.27697,0.28093,0.27605,0.27926
2022-02-13 22:00:00,0.27942,0.28361,0.27728,0.28157
2022-02-13 23:00:00,0.28161,0.28267,0.27978,0.28167
2022-02-14 00:00:00,0.28164,0.28199,0.27615,0.27693
2022-02-14 01:00:00,0.27707,0.28305,0.27676,0.28209
2022-02-14 02:00:00,0.28188,0.28555,0.28109,0.2852
2022-02-14 03:00:00,0.28502,0.28809,0.28135,0.28171
2022-02-14 04:00:00,0.28174,0.28491,0.28027,0.28296
2022-02-14 05:00:00,0.283,0.28448,0.28109,0.28414
2022-02-14 06:00:00,0.28434,0.28619,0.28346,0.28443
2022-02-14 07:00:00,0.28452,0.28806,0.28136,0.28806
2022-02-14 08:00:00,0.28791,0.29427,0.28791,0.29114
2022-02-14 09:00:00,0.2913,0.29719,0.29122,0.29354
2022-02-14 10:00:00,0.2933,0.29472,0.28941,0.29185
2022-02-14 11:00:00,0.29186,0.29511,0.29141,0.2921
2022-02-14 12:00:00,0.29211,0.30639,0.29142,0.30106
2022-02-14 13:00:00,0.30101,0.30272,0.29726,0.29791
2022-02-14 14:00:00,0.29793,0.29894,0.29085,0.29378
2022-02-14 15:00:00,0.29363,0.29424,0.28559,0.28759
2022-02-14 16:00:00,0.28762,0.28815,0.28352,0.28576
2022-02-14 17:00:00,0.28596,0.29389,0.28596,0.29085
2022-02-14 18:00:00,0.29097,0.29845,0.28982,0.29505
2022-02-14 19:00:00,0.29505,0.30781,0.29445,0.30493
2022-02-14 20:00:00,0.30469,0.33089,0.30343,0.32682
2022-02-14 21:00:00,0.32689,0.33368,0.32392,0.3287
2022-02-14 22:00:00,0.3287,0.33649,0.32557,0.33386
2022-02-14 23:00:00,0.33395,0.33887,0.32991,0.3332
2022-02-15 00:00:00,0.33336,0.33581,0.32911,0.33413
2022-02-15 01:00:00,0.3343,0.33446,0.33041,0.33353
2022-02-15 02:00:00,0.33368,0.34473,0.33122,0.3369
2022-02-15 03:00:00,0.33721,0.344,0.33531,0.34015
2022-02-15 04:00:00,0.33995,0.342,0.3363,0.341
2022-02-15 05:00:00,0.341,0.34607,0.33878,0.34049
2022-02-15 06:00:00,0.34049,0.3416,0.33528,0.338
2022-02-15 07:00:00,0.33812,0.3419,0.33498,0.3358
2022-02-15 08:00:00,0.33562,0.33972,0.33305,0.33678
2022-02-15 09:00:00,0.33677,0.3417,0.3354,0.33684
2022-02-15 10:00:00,0.33683,0.3376,0.33309,0.33467
2022-02-15 11:00:00,0.33498,0.3393,0.33338,0.33571
2022-02-15 12:00:00,0.33579,0.33695,0.3286,0.32964
2022-02-15 13:00:00,0.32993,0.33496,0.3285,0.33339
2022-02-15 14:00:00,0.33339,0.35063,0.3321,0.34834
2022-02-15 15:00:00,0.34822,0.34851,0.3385,0.33979
2022-02-15 16:00:00,0.33944,0.34511,0.33886,0.34091
2022-02-15 17:00:00,0.34105,0.34481,0.3367,0.3416
2022-02-15 18:00:00,0.3418,0.36,0.33951,0.35601
2022-02-15 19:00:00,0.3561,0.35652,0.34714,0.34879
2022-02-15 20:00:00,0.34894,0.34912,0.34304,0.34487
2022-02-15 21:00:00,0.34489,0.3478,0.342,0.34648
2022-02-15 22:00:00,0.3465,0.34775,0.34077,0.34269
2022-02-15 23:00:00,0.34261,0.343,0.33749,0.3424
2022-02-16 00:00:00,0.34231,0.34401,0.34094,0.3424
2022-02-16 01:00:00,0.34231,0.34586,0.34191,0.34447
2022-02-16 02:00:00,0.34447,0.3467,0.34258,0.3456
2022-02-16 03:00:00,0.34564,0.34632,0.341,0.34185
2022-02-16 04:00:00,0.34194,0.34351,0.33729,0.3386
2022-02-16 05:00:00,0.33871,0.33871,0.33187,0.336
2022-02-16 06:00:00,0.33591,0.338,0.33437,0.33524
2022-02-16 07:00:00,0.33492,0.33623,0.33069,0.33262
2022-02-16 08:00:00,0.33262,0.33262,0.32288,0.32552
2022-02-16 09:00:00,0.32538,0.32841,0.32441,0.32758
2022-02-16 10:00:00,0.32736,0.33293,0.32695,0.32903
2022-02-16 11:00:00,0.32905,0.3348,0.32703,0.333
2022-02-16 12:00:00,0.3331,0.33399,0.329,0.32901
2022-02-16 13:00:00,0.32901,0.33312,0.32741,0.33244
2022-02-16 14:00:00,0.33221,0.34375,0.33067,0.33949
2022-02-16 15:00:00,0.33968,0.343,0.33433,0.33433
2022-02-16 16:00:00,0.3343,0.3372,0.33026,0.33303
2022-02-16 17:00:00,0.33312,0.33884,0.33091,0.33674
2022-02-16 18:00:00,0.33632,0.34018,0.33097,0.3324
2022-02-16 19:00:00,0.33213,0.33899,0.33059,0.33791
2022-02-16 20:00:00,0.33814,0.34089,0.3347,0.336
2022-02-16 21:00:00,0.33611,0.33738,0.33225,0.33545
2022-02-16 22:00:00,0.33552,0.33599,0.325,0.32516
2022-02-16 23:00:00,0.3253,0.32797,0.31816,0.3268
2022-02-17 00:00:00,0.32654,0.32749,0.32316,0.32387
2022-02-17 01:00:00,0.32387,0.3297,0.3225,0.32783
2022-02-17 02:00:00,0.32784,0.33012,0.32612,0.32905
2022-02-17 03:00:00,0.3292,0.3297,0.3183,0.32214
2022-02-17 04:00:00,0.32206,0.32319,0.31335,0.31933
2022-02-17 05:00:00,0.31935,0.32094,0.3143,0.317
2022-02-17 06:00:00,0.31679,0.31996,0.31593,0.31943
2022-02-17 07:00:00,0.31935,0.32283,0.31811,0.31957
2022-02-17 08:00:00,0.3197,0.32123,0.31262,0.3155
2022-02-17 09:00:00,0.31524,0.31807,0.30951,0.31193
2022-02-17 10:00:00,0.31194,0.31573,0.31056,0.315
2022-02-17 11:00:00,0.31496,0.32265,0.31185,0.3177
2022-02-17 12:00:00,0.31777,0.31912,0.31203,0.3142
2022-02-17 13:00:00,0.31426,0.31562,0.29936,0.30848
2022-02-17 14:00:00,0.30832,0.3084,0.30347,0.30633
2022-02-17 15:00:00,0.306,0.30657,0.29988,0.30193
2022-02-17 16:00:00,0.30198,0.30707,0.29427,0.30522
2022-02-17 17:00:00,0.30504,0.30796,0.302,0.30667
2022-02-17 18:00:00,0.30641,0.30756,0.29981,0.30192
2022-02-17 19:00:00,0.30185,0.30526,0.29863,0.30353
2022-02-17 20:00:00,0.30346,0.30692,0.29907,0.30489
2022-02-17 21:00:00,0.30512,0.30686,0.30237,0.30344
2022-02-17 22:00:00,0.30335,0.30444,0.30177,0.30307
2022-02-17 23:00:00,0.30305,0.30375,0.29927,0.30033
2022-02-18 00:00:00,0.30022,0.30256,0.29975,0.30209
2022-02-18 01:00:00,0.3018,0.3049,0.3011,0.30448
2022-02-18 02:00:00,0.30456,0.30739,0.3036,0.30449
2022-02-18 03:00:00,0.30472,0.3128,0.30452,0.31043
2022-02-18 04:00:00,0.3104,0.31227,0.30796,0.31144
2022-02-18 05:00:00,0.31144,0.31144,0.30477,0.30683
2022-02-18 06:00:00,0.30671,0.30695,0.298,0.29967
2022-02-18 07:00:00,0.29999,0.30366,0.29749,0.30183
2022-02-18 08:00:00,0.3019,0.30238,0.2969,0.3
2022-02-18 09:00:00,0.30005,0.30199,0.28877,0.29757
2022-02-18 10:00:00,0.29755,0.30036,0.29073,0.29245
2022-02-18 11:00:00,0.29245,0.29714,0.28854,0.29159
2022-02-18 12:00:00,0.29192,0.29734,0.29146,0.29451
2022-02-18 13:00:00,0.2947,0.29741,0.29153,0.29593
2022-02-18 14:00:00,0.29591,0.29601,0.29205,0.29329
2022-02-18 15:00:00,0.2936,0.29412,0.28985,0.29128
2022-02-18 16:00:00,0.29134,0.29454,0.28989,0.29121
2022-02-18 17:00:00,0.29102,0.29244,0.28697,0.29113
2022-02-18 18:00:00,0.29112,0.2927,0.28934,0.28987
2022-02-18 19:00:00,0.28977,0.29773,0.28917,0.29754
2022-02-18 20:00:00,0.29726,0.3018,0.29546,0.29586
2022-02-18 21:00:00,0.29576,0.29682,0.29447,0.29524
2022-02-18 22:00:00,0.29502,0.29698,0.29157,0.29202
2022-02-18 23:00:00,0.29214,0.29447,0.29186,0.29401
2022-02-19 00:00:00,0.29396,0.29587,0.29328,0.29514
2022-02-19 01:00:00,0.295,0.29775,0.29464,0.2967
2022-02-19 02:00:00,0.2966,0.29751,0.29467,0.29582
2022-02-19 03:00:00,0.29608,0.29762,0.29125,0.292
2022-02-19 04:00:00,0.292,0.29346,0.29041,0.29162
2022-02-19 05:00:00,0.29171,0.29246,0.28717,0.289
2022-02-19 06:00:00,0.28909,0.29052,0.28142,0.28474
2022-02-19 07:00:00,0.28479,0.28485,0.28121,0.28204
2022-02-19 08:00:00,0.28185,0.28648,0.27757,0.28583
2022-02-19 09:00:00,0.28554,0.28554,0.28086,0.28195
2022-02-19 10:00:00,0.28213,0.2855,0.2808,0.285
2022-02-19 11:00:00,0.28503,0.29075,0.28268,0.28349
2022-02-19 12:00:00,0.28377,0.28573,0.28251,0.2845
2022-02-19 13:00:00,0.28433,0.28445,0.281,0.283
2022-02-19 14:00:00,0.28299,0.28311,0.2765,0.27806
2022-02-19 15:00:00,0.27793,0.28059,0.27725,0.27991
2022-02-19 16:00:00,0.27991,0.28085,0.27728,0.27905
2022-02-19 17:00:00,0.27922,0.28269,0.27812,0.28082
2022-02-19 18:00:00,0.28074,0.28232,0.28,0.28156
2022-02-19 19:00:00,0.28177,0.2822,0.26728,0.26935
2022-02-19 20:00:00,0.26952,0.27196,0.26553,0.27154
2022-02-19 21:00:00,0.27148,0.27215,0.2663,0.26727
2022-02-19 22:00:00,0.26716,0.26965,0.26645,0.2689
2022-02-19 23:00:00,0.2692,0.26979,0.26422,0.26519
2022-02-20 00:00:00,0.26527,0.26741,0.25805,0.25886
2022-02-20 01:00:00,0.25904,0.26067,0.25483,0.25816
2022-02-20 02:00:00,0.25818,0.26118,0.25768,0.25959
2022-02-20 03:00:00,0.25966,0.26057,0.25536,0.25731
2022-02-20 04:00:00,0.25697,0.26075,0.25582,0.25685
2022-02-20 05:00:00,0.25695,0.26048,0.25649,0.25696
2022-02-20 06:00:00,0.25697,0.25975,0.25627,0.25913
2022-02-20 07:00:00,0.2592,0.26421,0.25666,0.25726
2022-02-20 08:00:00,0.25732,0.25829,0.2523,0.25266
2022-02-20 09:00:00,0.2525,0.25494,0.24919,0.25494
2022-02-20 10:00:00,0.2547,0.25687,0.25242,0.25497
2022-02-20 11:00:00,0.25493,0.25724,0.2505,0.25169
2022-02-20 12:00:00,0.25158,0.25403,0.2513,0.25315
2022-02-20 13:00:00,0.25277,0.25403,0.25099,0.25394
2022-02-20 14:00:00,0.25383,0.25475,0.2513,0.25327
2022-02-20 15:00:00,0.2533,0.25424,0.25086,0.25145
2022-02-20 16:00:00,0.25132,0.25199,0.24,0.24878
2022-02-20 17:00:00,0.24858,0.25959,0.24849,0.25945
2022-02-20 18:00:00,0.25923,0.26149,0.24932,0.25032
2022-02-20 19:00:00,0.25034,0.25571,0.24815,0.25571
2022-02-20 20:00:00,0.25541,0.26993,0.25339,0.26464
2022-02-20 21:00:00,0.26468,0.27011,0.26253,0.26855
2022-02-20 22:00:00,0.26868,0.26916,0.26096,0.26131
2022-02-20 23:00:00,0.26128,0.26773,0.26118,0.26668
2022-02-21 00:00:00,0.26682,0.27011,0.2658,0.26628
2022-02-21 01:00:00,0.2662,0.26857,0.26479,0.26845
2022-02-21 02:00:00,0.26847,0.27137,0.26514,0.26994
2022-02-21 03:00:00,0.26991,0.28,0.2672,0.26828
2022-02-21 04:00:00,0.26805,0.26809,0.26276,0.26404
2022-02-21 05:00:00,0.26414,0.26504,0.25845,0.26061
2022-02-21 06:00:00,0.26047,0.26244,0.24444,0.25269
2022-02-21 07:00:00,0.25269,0.25523,0.24939,0.25168
2022-02-21 08:00:00,0.25155,0.25183,0.24642,0.25109
2022-02-21 09:00:00,0.25093,0.26258,0.25005,0.2585
2022-02-21 10:00:00,0.25845,0.26387,0.25433,0.25493
2022-02-21 11:00:00,0.25481,0.25759,0.25129,0.25178
2022-02-21 12:00:00,0.25198,0.25571,0.24905,0.24982
2022-02-21 13:00:00,0.24988,0.25125,0.24191,0.24443
2022-02-21 14:00:00,0.24442,0.24572,0.24125,0.24344
2022-02-21 15:00:00,0.24363,0.24498,0.2373,0.24049
2022-02-21 16:00:00,0.24055,0.24343,0.23149,0.23255
2022-02-21 17:00:00,0.23253,0.23547,0.22974,0.2325
2022-02-21 18:00:00,0.23216,0.2329,0.22292,0.22451
2022-02-21 19:00:00,0.22451,0.22924,0.22146,0.22694
2022-02-21 20:00:00,0.22702,0.22808,0.22139,0.2263
2022-02-21 21:00:00,0.22609,0.22609,0.22037,0.2226
2022-02-21 22:00:00,0.22276,0.22276,0.21486,0.21767
2022-02-21 23:00:00,0.21795,0.22013,0.21652,0.21682
2022-02-22 00:00:00,0.21686,0.22562,0.21522,0.22057
2022-02-22 01:00:00,0.22023,0.22645,0.21978,0.22447
2022-02-22 02:00:00,0.22431,0.22645,0.22062,0.22122
2022-02-22 03:00:00,0.22138,0.22675,0.22053,0.22612
2022-02-22 04:00:00,0.22604,0.22759,0.22404,0.22538
2022-02-22 05:00:00,0.22543,0.23627,0.2238,0.23411
2022-02-22 06:00:00,0.23434,0.23456,0.2276,0.22905
2022-02-22 07:00:00,0.22908,0.23236,0.22536,0.23044
2022-02-22 08:00:00,0.23025,0.23698,0.22659,0.23693
2022-02-22 09:00:00,0.23699,0.23987,0.23152,0.23733
2022-02-22 10:00:00,0.23701,0.23942,0.23291,0.23376
2022-02-22 11:00:00,0.23367,0.23533,0.22942,0.23336
2022-02-22 12:00:00,0.23318,0.23391,0.22838,0.2319
2022-02-22 13:00:00,0.23214,0.23578,0.22993,0.23323
2022-02-22 14:00:00,0.23309,0.23764,0.2317,0.237
2022-02-22 15:00:00,0.23719,0.24256,0.23283,0.23422
2022-02-22 16:00:00,0.23419,0.23635,0.2324,0.23344
2022-02-22 17:00:00,0.23348,0.23818,0.23298,0.23818
2022-02-22 18:00:00,0.2382,0.24441,0.23626,0.24253
2022-02-22 19:00:00,0.24252,0.25262,0.24098,0.24638
2022-02-22 20:00:00,0.24638,0.24658,0.23924,0.2399
2022-02-22 21:00:00,0.23997,0.245,0.23658,0.23921
2022-02-22 22:00:00,0.23914,0.23915,0.23629,0.23696
2022-02-22 23:00:00,0.23662,0.24246,0.23631,0.24085
2022-02-23 00:00:00,0.24076,0.24199,0.23642,0.23807
2022-02-23 01:00:00,0.23807,0.24014,0.23446,0.2353
2022-02-23 02:00:00,0.23526,0.23937,0.23465,0.23826
2022-02-23 03:00:00,0.23827,0.24751,0.23673,0.24327
2022-02-23 04:00:00,0.24339,0.24869,0.24179,0.2459
2022-02-23 05:00:00,0.24588,0.24688,0.24351,0.24529
2022-02-23 06:00:00,0.24527,0.24909,0.24336,0.244
2022-02-23 07:00:00,0.24433,0.24861,0.24338,0.24762
2022-02-23 08:00:00,0.24748,0.25127,0.24396,0.2445
2022-02-23 09:00:00,0.24446,0.24546,0.23682,0.23717
2022-02-23 10:00:00,0.23743,0.23784,0.23471,0.23542
2022-02-23 11:00:00,0.23545,0.23867,0.23223,0.23777
2022-02-23 12:00:00,0.23779,0.24,0.23173,0.23241
2022-02-23 13:00:00,0.2324,0.23295,0.22742,0.22814
2022-02-23 14:00:00,0.22815,0.22956,0.2244,0.22491
2022-02-23 15:00:00,0.22499,0.22499,0.2202,0.22347
2022-02-23 16:00:00,0.2233,0.2247,0.218,0.22029
2022-02-23 17:00:00,0.22036,0.22321,0.21694,0.22321
2022-02-23 18:00:00,0.22291,0.22356,0.21719,0.218
2022-02-23 19:00:00,0.21804,0.22189,0.21655,0.21968
2022-02-23 20:00:00,0.21975,0.22532,0.2191,0.22372
2022-02-23 21:00:00,0.22376,0.22739,0.215,0.21678
2022-02-23 22:00:00,0.21668,0.21708,0.20124,0.20472
2022-02-23 23:00:00,0.20482,0.20711,0.2005,0.20606
2022-02-24 00:00:00,0.20626,0.20673,0.19354,0.2001
2022-02-24 01:00:00,0.20044,0.20524,0.19822,0.20014
2022-02-24 02:00:00,0.20015,0.20708,0.19422,0.20309
2022-02-24 03:00:00,0.20298,0.20847,0.19699,0.1998
2022-02-24 04:00:00,0.2,0.20311,0.19697,0.19859
2022-02-24 05:00:00,0.19866,0.1997,0.1941,0.19741
2022-02-24 06:00:00,0.1976,0.19937,0.19232,0.19932
2022-02-24 07:00:00,0.19938,0.19942,0.19507,0.19691
2022-02-24 08:00:00,0.19699,0.20419,0.19572,0.20143
2022-02-24 09:00:00,0.20151,0.20557,0.19912,0.20369
2022-02-24 10:00:00,0.20378,0.2117,0.20181,0.2098
2022-02-24 11:00:00,0.20954,0.21764,0.2079,0.21187
2022-02-24 12:00:00,0.21204,0.21204,0.20556,0.20817
2022-02-24 13:00:00,0.20805,0.22293,0.20799,0.21715
2022-02-24 14:00:00,0.21749,0.22552,0.21488,0.22533
2022-02-24 15:00:00,0.22511,0.244,0.225,0.23
2022-02-24 16:00:00,0.22983,0.23223,0.22372,0.22786
2022-02-24 17:00:00,0.22804,0.22886,0.2202,0.22325
2022-02-24 18:00:00,0.22319,0.22998,0.22311,0.22771
2022-02-24 19:00:00,0.22785,0.2355,0.22597,0.22896
2022-02-24 20:00:00,0.22888,0.23813,0.22735,0.23526
2022-02-24 21:00:00,0.23521,0.23896,0.23325,0.23648
2022-02-24 22:00:00,0.23636,0.23694,0.23153,0.2355
2022-02-24 23:00:00,0.23546,0.23674,0.2305,0.23052
2022-02-25 00:00:00,0.23061,0.2319,0.22522,0.22743
2022-02-25 01:00:00,0.22771,0.23277,0.22604,0.23183
2022-02-25 02:00:00,0.23183,0.23502,0.2293,0.23067
2022-02-25 03:00:00,0.23051,0.23231,0.22583,0.23114
2022-02-25 04:00:00,0.23106,0.2332,0.22553,0.23197
2022-02-25 05:00:00,0.23198,0.23485,0.23053,0.23287
2022-02-25 06:00:00,0.23292,0.23829,0.22953,0.23668
2022-02-25 07:00:00,0.23659,0.244,0.2348,0.24277
2022-02-25 08:00:00,0.24286,0.25511,0.23989,0.25206
2022-02-25 09:00:00,0.25181,0.25289,0.24712,0.24851
2022-02-25 10:00:00,0.24865,0.25458,0.24209,0.25351
2022-02-25 11:00:00,0.25384,0.256,0.24847,0.25385
2022-02-25 12:00:00,0.25394,0.26218,0.24982,0.25902
2022-02-25 13:00:00,0.25911,0.26154,0.25498,0.25641
2022-02-25 14:00:00,0.25626,0.26113,0.25501,0.2554
2022-02-25 15:00:00,0.25522,0.2589,0.24884,0.25768
