datetime,BIFIBUSD_open,BIFIBUSD_high,BIFIBUSD_low,BIFIBUSD_close
2022-02-04 18:00:00,2271.9,2292.4,2263.0,2290.0
2022-02-04 19:00:00,2280.4,2281.0,2241.3,2262.9
2022-02-04 20:00:00,2265.8,2286.0,2251.2,2271.4
2022-02-04 21:00:00,2263.1,2303.7,2262.0,2282.8
2022-02-04 22:00:00,2299.9,2302.0,2283.3,2301.6
2022-02-04 23:00:00,2293.0,2315.5,2288.1,2307.0
2022-02-05 00:00:00,2307.0,2332.0,2296.3,2318.6
2022-02-05 01:00:00,2330.3,2349.9,2286.0,2301.9
2022-02-05 02:00:00,2300.9,2315.4,2288.8,2314.5
2022-02-05 03:00:00,2304.0,2350.0,2300.3,2350.0
2022-02-05 04:00:00,2347.3,2350.0,2326.2,2328.0
2022-02-05 05:00:00,2328.0,2350.0,2317.9,2328.1
2022-02-05 06:00:00,2339.9,2355.7,2308.5,2334.7
2022-02-05 07:00:00,2334.8,2337.7,2294.0,2297.0
2022-02-05 08:00:00,2296.9,2309.5,2290.0,2309.5
2022-02-05 09:00:00,2301.2,2322.5,2286.6,2309.4
2022-02-05 10:00:00,2304.2,2304.3,2196.8,2267.7
2022-02-05 11:00:00,2267.7,2267.8,2201.6,2219.2
2022-02-05 12:00:00,2219.4,2255.0,2203.9,2250.0
2022-02-05 13:00:00,2250.0,2275.0,2230.1,2238.3
2022-02-05 14:00:00,2247.0,2247.0,2211.1,2220.8
2022-02-05 15:00:00,2211.2,2239.9,2208.1,2237.3
2022-02-05 16:00:00,2238.6,2270.0,2226.5,2266.9
2022-02-05 17:00:00,2255.6,2272.4,2232.9,2246.0
2022-02-05 18:00:00,2245.3,2257.7,2195.1,2222.7
2022-02-05 19:00:00,2215.3,2226.7,2190.0,2198.7
2022-02-05 20:00:00,2199.5,2215.2,2192.5,2215.2
2022-02-05 21:00:00,2213.2,2217.2,2190.7,2190.7
2022-02-05 22:00:00,2194.6,2195.5,2172.1,2179.6
2022-02-05 23:00:00,2172.0,2179.8,2107.6,2157.2
2022-02-06 00:00:00,2166.5,2182.9,2159.2,2174.7
2022-02-06 01:00:00,2177.8,2177.8,2148.5,2155.5
2022-02-06 02:00:00,2156.5,2181.6,2153.3,2159.6
2022-02-06 03:00:00,2159.6,2174.6,2144.2,2163.2
2022-02-06 04:00:00,2162.7,2215.3,2160.7,2215.3
2022-02-06 05:00:00,2216.3,2236.1,2169.1,2183.1
2022-02-06 06:00:00,2185.9,2185.9,2157.6,2170.4
2022-02-06 07:00:00,2164.9,2175.6,2157.5,2166.2
2022-02-06 08:00:00,2158.6,2168.5,2151.0,2162.3
2022-02-06 09:00:00,2157.4,2184.8,2102.8,2118.1
2022-02-06 10:00:00,2118.1,2146.5,2102.0,2144.8
2022-02-06 11:00:00,2145.0,2331.2,2141.5,2255.3
2022-02-06 12:00:00,2265.5,2350.0,2246.3,2271.1
2022-02-06 13:00:00,2273.1,2280.0,2254.1,2254.6
2022-02-06 14:00:00,2255.7,2268.2,2252.1,2265.5
2022-02-06 15:00:00,2256.8,2280.8,2256.7,2279.6
2022-02-06 16:00:00,2276.5,2280.8,2267.9,2268.6
2022-02-06 17:00:00,2268.1,2278.7,2252.2,2267.9
2022-02-06 18:00:00,2258.5,2325.0,2258.5,2296.0
2022-02-06 19:00:00,2292.8,2308.8,2270.1,2287.0
2022-02-06 20:00:00,2290.2,2308.6,2290.2,2306.4
2022-02-06 21:00:00,2294.6,2336.5,2294.5,2328.9
2022-02-06 22:00:00,2329.1,2356.9,2156.3,2356.9
2022-02-06 23:00:00,2344.4,2356.8,2324.7,2350.5
2022-02-07 00:00:00,2350.5,2360.0,2300.7,2310.0
2022-02-07 01:00:00,2306.0,2309.2,2290.1,2300.0
2022-02-07 02:00:00,2291.5,2300.0,2220.5,2285.2
2022-02-07 03:00:00,2285.3,2294.2,2256.5,2280.9
2022-02-07 04:00:00,2280.9,2284.5,2237.2,2258.2
2022-02-07 05:00:00,2257.9,2264.7,2243.0,2258.5
2022-02-07 06:00:00,2260.2,2276.9,2230.1,2259.5
2022-02-07 07:00:00,2257.4,2272.4,2250.0,2256.7
2022-02-07 08:00:00,2254.8,2272.3,2240.7,2258.7
2022-02-07 09:00:00,2248.7,2327.0,2248.7,2310.8
2022-02-07 10:00:00,2315.0,2319.5,2270.7,2316.9
2022-02-07 11:00:00,2309.8,2319.5,2274.3,2292.4
2022-02-07 12:00:00,2292.4,2338.3,2276.4,2319.2
2022-02-07 13:00:00,2309.1,2319.2,2296.8,2304.4
2022-02-07 14:00:00,2310.8,2331.2,2286.5,2308.3
2022-02-07 15:00:00,2295.1,2310.0,2280.2,2288.0
2022-02-07 16:00:00,2290.0,2300.0,2266.3,2279.2
2022-02-07 17:00:00,2273.0,2312.7,2273.0,2291.6
2022-02-07 18:00:00,2291.6,2304.8,2276.5,2285.6
2022-02-07 19:00:00,2280.4,2286.9,2253.9,2281.2
2022-02-07 20:00:00,2268.0,2275.3,2255.2,2261.5
2022-02-07 21:00:00,2260.3,2273.8,2249.7,2269.8
2022-02-07 22:00:00,2260.0,2277.5,2249.0,2271.9
2022-02-07 23:00:00,2264.8,2275.2,2248.2,2264.1
2022-02-08 00:00:00,2264.1,2298.0,2257.9,2289.6
2022-02-08 01:00:00,2289.2,2301.1,2250.0,2260.1
2022-02-08 02:00:00,2267.7,2276.8,2245.7,2271.3
2022-02-08 03:00:00,2262.4,2273.2,2204.4,2208.9
2022-02-08 04:00:00,2208.9,2225.1,2200.3,2215.5
2022-02-08 05:00:00,2222.4,2222.4,2166.3,2218.7
2022-02-08 06:00:00,2218.7,2220.0,2191.4,2211.1
2022-02-08 07:00:00,2211.5,2211.5,2139.5,2158.7
2022-02-08 08:00:00,2157.8,2185.2,2151.1,2172.5
2022-02-08 09:00:00,2165.7,2176.7,2148.2,2157.2
2022-02-08 10:00:00,2148.6,2177.9,2120.1,2162.5
2022-02-08 11:00:00,2151.1,2193.0,2149.9,2170.9
2022-02-08 12:00:00,2162.2,2180.0,2114.0,2145.6
2022-02-08 13:00:00,2134.0,2142.1,2117.3,2134.0
2022-02-08 14:00:00,2134.0,2143.2,2113.5,2123.2
2022-02-08 15:00:00,2113.6,2188.3,2113.6,2169.7
2022-02-08 16:00:00,2175.8,2184.2,2167.1,2169.3
2022-02-08 17:00:00,2167.6,2175.6,2159.4,2174.5
2022-02-08 18:00:00,2174.7,2194.8,2160.1,2176.0
2022-02-08 19:00:00,2176.0,2187.2,2164.0,2179.8
2022-02-08 20:00:00,2179.8,2188.9,2173.6,2182.7
2022-02-08 21:00:00,2176.3,2182.1,2148.0,2164.5
2022-02-08 22:00:00,2152.1,2153.9,2149.6,2150.9
2022-02-08 23:00:00,2153.2,2172.7,2150.9,2171.2
2022-02-09 00:00:00,2164.2,2172.6,2151.6,2167.2
2022-02-09 01:00:00,2156.2,2177.0,2156.1,2166.1
2022-02-09 02:00:00,2177.2,2190.2,2170.2,2177.6
2022-02-09 03:00:00,2174.5,2183.4,2160.1,2166.3
2022-02-09 04:00:00,2177.6,2183.9,2167.7,2177.8
2022-02-09 05:00:00,2169.6,2194.8,2169.6,2178.5
2022-02-09 06:00:00,2185.5,2220.3,2173.8,2206.6
2022-02-09 07:00:00,2199.5,2236.4,2199.5,2223.7
2022-02-09 08:00:00,2226.0,2262.3,2216.8,2236.4
2022-02-09 09:00:00,2236.9,2241.0,2200.0,2226.8
2022-02-09 10:00:00,2218.9,2269.7,2186.0,2211.1
2022-02-09 11:00:00,2209.5,2228.8,2196.8,2223.9
2022-02-09 12:00:00,2222.1,2222.3,2177.9,2183.2
2022-02-09 13:00:00,2182.2,2195.1,2141.8,2150.0
2022-02-09 14:00:00,2144.3,2200.0,2144.3,2199.0
2022-02-09 15:00:00,2191.0,2206.9,2167.0,2196.3
2022-02-09 16:00:00,2188.8,2189.5,2177.5,2178.2
2022-02-09 17:00:00,2177.5,2188.4,2177.5,2180.7
2022-02-09 18:00:00,2186.0,2189.5,2165.0,2165.3
2022-02-09 19:00:00,2177.4,2178.5,2141.3,2174.6
2022-02-09 20:00:00,2167.8,2177.6,2160.5,2166.8
2022-02-09 21:00:00,2165.1,2171.1,2116.2,2125.0
2022-02-09 22:00:00,2118.5,2131.1,2080.4,2119.9
2022-02-09 23:00:00,2114.2,2135.8,2114.0,2130.1
2022-02-10 00:00:00,2118.8,2130.8,2117.4,2129.5
2022-02-10 01:00:00,2121.7,2137.2,2118.0,2137.2
2022-02-10 02:00:00,2135.5,2136.3,2103.5,2120.1
2022-02-10 03:00:00,2119.0,2137.2,2097.8,2121.3
2022-02-10 04:00:00,2122.3,2127.2,2110.0,2123.0
2022-02-10 05:00:00,2116.1,2140.0,2116.1,2131.9
2022-02-10 06:00:00,2134.6,2148.5,2100.6,2118.8
2022-02-10 07:00:00,2114.2,2128.8,2107.4,2114.9
2022-02-10 08:00:00,2121.1,2135.0,2050.2,2050.2
2022-02-10 09:00:00,2050.2,2095.5,2010.0,2092.7
2022-02-10 10:00:00,2087.3,2145.6,2087.3,2115.3
2022-02-10 11:00:00,2108.6,2159.2,2108.6,2159.2
2022-02-10 12:00:00,2159.2,2189.0,2149.2,2164.1
2022-02-10 13:00:00,2162.0,2175.0,2153.5,2161.2
2022-02-10 14:00:00,2164.5,2245.6,2157.2,2207.5
2022-02-10 15:00:00,2202.4,2217.8,2156.1,2163.2
2022-02-10 16:00:00,2173.7,2190.2,2159.0,2163.3
2022-02-10 17:00:00,2163.2,2180.8,2163.2,2166.1
2022-02-10 18:00:00,2175.9,2181.7,2160.6,2168.1
2022-02-10 19:00:00,2168.3,2174.3,2144.1,2154.4
2022-02-10 20:00:00,2156.9,2222.0,2156.9,2214.0
2022-02-10 21:00:00,2214.0,2214.1,2193.4,2210.9
2022-02-10 22:00:00,2211.0,2242.5,2201.8,2230.4
2022-02-10 23:00:00,2242.7,2290.0,2228.7,2286.6
2022-02-11 00:00:00,2288.7,2290.0,2221.3,2259.2
2022-02-11 01:00:00,2243.1,2300.0,2240.0,2299.9
2022-02-11 02:00:00,2298.0,2320.0,2241.9,2299.5
2022-02-11 03:00:00,2291.6,2306.0,2274.4,2283.6
2022-02-11 04:00:00,2274.6,2320.9,2270.8,2318.5
2022-02-11 05:00:00,2318.3,2352.9,2288.0,2333.3
2022-02-11 06:00:00,2340.8,2534.0,2328.0,2423.5
2022-02-11 07:00:00,2423.5,2534.0,2405.0,2480.8
2022-02-11 08:00:00,2480.6,2480.6,2370.0,2400.1
2022-02-11 09:00:00,2400.1,2413.7,2360.1,2360.1
2022-02-11 10:00:00,2360.1,2388.4,2356.0,2370.9
2022-02-11 11:00:00,2362.7,2416.6,2356.0,2371.2
2022-02-11 12:00:00,2372.4,2425.5,2367.0,2380.1
2022-02-11 13:00:00,2369.9,2471.3,2348.3,2376.2
2022-02-11 14:00:00,2380.0,2400.4,2345.0,2352.0
2022-02-11 15:00:00,2352.0,2389.6,2296.5,2370.8
2022-02-11 16:00:00,2365.4,2520.2,2365.4,2516.9
2022-02-11 17:00:00,2519.5,2550.6,2388.5,2483.2
2022-02-11 18:00:00,2486.1,2537.1,2463.6,2491.9
2022-02-11 19:00:00,2488.1,2498.0,2427.5,2429.5
2022-02-11 20:00:00,2440.9,2517.9,2431.2,2510.0
2022-02-11 21:00:00,2507.0,2560.0,2506.0,2558.0
2022-02-11 22:00:00,2550.8,2556.4,2438.7,2532.2
2022-02-11 23:00:00,2532.3,2538.0,2481.4,2521.9
2022-02-12 00:00:00,2520.2,2538.0,2508.4,2534.4
2022-02-12 01:00:00,2532.5,2532.5,2423.7,2441.0
2022-02-12 02:00:00,2435.7,2442.0,2359.6,2384.7
2022-02-12 03:00:00,2375.7,2412.2,2352.0,2382.5
2022-02-12 04:00:00,2380.0,2407.3,2374.1,2406.8
2022-02-12 05:00:00,2397.0,2408.4,2352.1,2363.4
2022-02-12 06:00:00,2361.6,2362.5,2297.6,2324.3
2022-02-12 07:00:00,2311.6,2336.1,2303.4,2312.3
2022-02-12 08:00:00,2312.3,2326.0,2303.4,2311.8
2022-02-12 09:00:00,2310.1,2317.1,2300.9,2302.1
2022-02-12 10:00:00,2301.3,2301.5,2241.6,2258.7
2022-02-12 11:00:00,2252.0,2315.9,2245.8,2301.6
2022-02-12 12:00:00,2313.3,2321.6,2267.7,2295.0
2022-02-12 13:00:00,2295.1,2302.4,2283.8,2294.9
2022-02-12 14:00:00,2289.5,2323.6,2269.0,2269.0
2022-02-12 15:00:00,2269.6,2281.3,2234.4,2266.8
2022-02-12 16:00:00,2257.3,2286.5,2251.7,2255.7
2022-02-12 17:00:00,2258.0,2300.8,2246.0,2297.7
2022-02-12 18:00:00,2298.2,2305.0,2287.5,2300.1
2022-02-12 19:00:00,2297.0,2310.0,2291.0,2309.5
2022-02-12 20:00:00,2305.6,2309.5,2296.6,2296.6
2022-02-12 21:00:00,2296.4,2308.9,2293.4,2301.7
2022-02-12 22:00:00,2303.1,2303.1,2286.8,2294.5
2022-02-12 23:00:00,2295.2,2306.4,2267.0,2281.1
2022-02-13 00:00:00,2275.0,2283.6,2268.4,2281.0
2022-02-13 01:00:00,2272.5,2284.7,2263.9,2279.0
2022-02-13 02:00:00,2283.0,2283.0,2258.0,2272.2
2022-02-13 03:00:00,2272.2,2287.0,2270.8,2285.2
2022-02-13 04:00:00,2285.2,2294.5,2268.0,2290.3
2022-02-13 05:00:00,2279.7,2340.0,2279.0,2337.7
2022-02-13 06:00:00,2327.0,2351.0,2322.0,2338.6
2022-02-13 07:00:00,2328.7,2359.1,2328.7,2343.9
2022-02-13 08:00:00,2353.9,2359.4,2322.5,2326.3
2022-02-13 09:00:00,2326.3,2370.7,2318.6,2358.0
2022-02-13 10:00:00,2355.1,2379.0,2334.4,2334.4
2022-02-13 11:00:00,2334.4,2347.3,2292.2,2294.1
2022-02-13 12:00:00,2308.2,2337.5,2300.4,2332.6
2022-02-13 13:00:00,2325.0,2334.3,2200.0,2202.2
2022-02-13 14:00:00,2200.1,2250.3,2200.1,2223.7
2022-02-13 15:00:00,2214.2,2236.3,2213.5,2232.8
2022-02-13 16:00:00,2227.0,2235.7,2218.7,2218.7
2022-02-13 17:00:00,2215.9,2228.9,2209.9,2223.1
2022-02-13 18:00:00,2230.3,2230.6,2203.5,2206.1
2022-02-13 19:00:00,2202.5,2212.1,2200.1,2201.8
2022-02-13 20:00:00,2201.9,2206.7,2200.0,2204.9
2022-02-13 21:00:00,2204.7,2231.3,2204.7,2225.2
2022-02-13 22:00:00,2218.0,2227.9,2188.2,2200.0
2022-02-13 23:00:00,2191.4,2216.3,2188.4,2213.2
2022-02-14 00:00:00,2215.0,2227.7,2210.8,2222.8
2022-02-14 01:00:00,2223.9,2406.8,2209.9,2247.7
2022-02-14 02:00:00,2241.4,2302.9,2240.3,2271.9
2022-02-14 03:00:00,2264.7,2323.6,2261.8,2297.4
2022-02-14 04:00:00,2295.6,2302.1,2243.1,2294.7
2022-02-14 05:00:00,2282.7,2295.4,2279.1,2289.2
2022-02-14 06:00:00,2294.3,2334.3,2281.9,2328.4
2022-02-14 07:00:00,2320.2,2367.2,2308.9,2360.3
2022-02-14 08:00:00,2360.2,2372.9,2344.0,2357.4
2022-02-14 09:00:00,2350.1,2361.4,2336.0,2340.6
2022-02-14 10:00:00,2352.9,2355.9,2319.7,2354.1
2022-02-14 11:00:00,2347.7,2420.2,2340.1,2404.5
2022-02-14 12:00:00,2404.9,2488.0,2396.3,2423.4
2022-02-14 13:00:00,2419.8,2430.5,2403.5,2422.2
2022-02-14 14:00:00,2422.4,2422.4,2362.4,2407.1
2022-02-14 15:00:00,2400.7,2457.8,2396.2,2444.8
2022-02-14 16:00:00,2443.1,2455.6,2410.5,2425.4
2022-02-14 17:00:00,2415.6,2453.7,2412.3,2452.9
2022-02-14 18:00:00,2454.0,2549.0,2420.2,2534.2
2022-02-14 19:00:00,2533.7,2555.0,2468.0,2478.7
2022-02-14 20:00:00,2478.8,2566.0,2455.5,2517.6
2022-02-14 21:00:00,2515.1,2594.9,2513.2,2582.1
2022-02-14 22:00:00,2575.7,2650.0,2575.6,2596.6
2022-02-14 23:00:00,2596.5,2645.0,2578.5,2632.3
2022-02-15 00:00:00,2640.0,2673.0,2619.0,2669.5
2022-02-15 01:00:00,2661.3,2702.5,2616.7,2635.5
2022-02-15 02:00:00,2636.4,2668.2,2600.0,2644.0
2022-02-15 03:00:00,2642.4,2659.8,2516.8,2595.6
2022-02-15 04:00:00,2602.3,2618.1,2572.6,2580.4
2022-02-15 05:00:00,2582.1,2630.1,2582.1,2626.5
2022-02-15 06:00:00,2630.0,2658.4,2592.5,2600.6
2022-02-15 07:00:00,2594.8,2594.8,2553.4,2563.7
2022-02-15 08:00:00,2558.3,2601.6,2517.5,2544.1
2022-02-15 09:00:00,2539.8,2586.0,2533.6,2584.4
2022-02-15 10:00:00,2583.2,2614.4,2560.4,2610.0
2022-02-15 11:00:00,2610.3,2630.4,2598.5,2616.5
2022-02-15 12:00:00,2618.6,2618.6,2560.0,2577.8
2022-02-15 13:00:00,2575.6,2592.2,2547.9,2576.8
2022-02-15 14:00:00,2576.8,2588.7,2558.3,2564.9
2022-02-15 15:00:00,2566.5,2571.1,2530.0,2546.4
2022-02-15 16:00:00,2543.7,2560.3,2522.4,2532.0
2022-02-15 17:00:00,2530.6,2572.5,2516.2,2546.8
2022-02-15 18:00:00,2547.1,2595.9,2547.1,2585.1
2022-02-15 19:00:00,2578.7,2584.3,2527.3,2569.8
2022-02-15 20:00:00,2568.2,2568.9,2546.2,2567.4
2022-02-15 21:00:00,2558.6,2565.3,2542.8,2545.0
2022-02-15 22:00:00,2544.6,2592.1,2532.7,2592.1
2022-02-15 23:00:00,2585.2,2608.7,2526.3,2538.7
2022-02-16 00:00:00,2540.4,2608.7,2483.2,2606.0
2022-02-16 01:00:00,2606.0,2620.0,2580.2,2595.7
2022-02-16 02:00:00,2583.1,2609.5,2570.0,2583.5
2022-02-16 03:00:00,2587.9,2620.0,2579.0,2597.8
2022-02-16 04:00:00,2602.2,2620.0,2536.9,2570.1
2022-02-16 05:00:00,2570.0,2578.5,2553.5,2572.5
2022-02-16 06:00:00,2560.8,2606.6,2555.0,2601.6
2022-02-16 07:00:00,2595.2,2601.5,2547.4,2549.6
2022-02-16 08:00:00,2550.4,2565.0,2489.8,2500.0
2022-02-16 09:00:00,2489.5,2500.0,2397.8,2399.4
2022-02-16 10:00:00,2400.0,2445.4,2328.7,2382.0
2022-02-16 11:00:00,2373.2,2396.6,2371.0,2391.5
2022-02-16 12:00:00,2396.6,2430.1,2392.3,2425.8
2022-02-16 13:00:00,2425.8,2509.4,2411.6,2509.3
2022-02-16 14:00:00,2507.8,2548.5,2502.0,2541.8
2022-02-16 15:00:00,2530.6,2540.2,2504.8,2524.0
2022-02-16 16:00:00,2514.5,2529.4,2487.6,2487.6
2022-02-16 17:00:00,2488.9,2542.1,2488.8,2516.2
2022-02-16 18:00:00,2516.4,2534.5,2504.2,2504.2
2022-02-16 19:00:00,2502.6,2518.0,2500.1,2515.7
2022-02-16 20:00:00,2515.4,2517.7,2440.2,2489.6
2022-02-16 21:00:00,2489.6,2491.7,2458.9,2460.2
2022-02-16 22:00:00,2466.2,2466.2,2417.0,2417.0
2022-02-16 23:00:00,2419.2,2450.0,2418.5,2433.9
2022-02-17 00:00:00,2428.1,2441.3,2418.8,2431.4
2022-02-17 01:00:00,2422.6,2439.7,2419.9,2420.9
2022-02-17 02:00:00,2421.2,2437.6,2400.0,2412.0
2022-02-17 03:00:00,2417.5,2441.3,2400.0,2417.3
2022-02-17 04:00:00,2431.6,2454.3,2422.7,2441.0
2022-02-17 05:00:00,2432.9,2443.2,2418.6,2425.7
2022-02-17 06:00:00,2420.1,2446.7,2380.0,2436.5
2022-02-17 07:00:00,2447.3,2493.6,2431.1,2493.6
2022-02-17 08:00:00,2493.3,2503.2,2425.8,2435.4
2022-02-17 09:00:00,2428.7,2445.2,2403.5,2403.5
2022-02-17 10:00:00,2411.9,2417.6,2392.2,2395.0
2022-02-17 11:00:00,2396.1,2422.6,2396.0,2418.2
2022-02-17 12:00:00,2416.3,2417.8,2337.8,2339.7
2022-02-17 13:00:00,2339.9,2358.0,2286.3,2300.9
2022-02-17 14:00:00,2300.9,2347.4,2295.3,2330.4
2022-02-17 15:00:00,2330.4,2347.3,2300.3,2300.8
2022-02-17 16:00:00,2300.4,2302.7,2180.0,2265.8
2022-02-17 17:00:00,2265.8,2290.0,2259.4,2279.9
2022-02-17 18:00:00,2281.3,2290.0,2280.1,2282.9
2022-02-17 19:00:00,2280.5,2292.0,2266.9,2292.0
2022-02-17 20:00:00,2276.5,2310.0,2266.9,2303.2
2022-02-17 21:00:00,2302.2,2319.1,2280.0,2292.4
2022-02-17 22:00:00,2294.0,2296.4,2277.6,2284.8
2022-02-17 23:00:00,2277.8,2315.5,2272.2,2297.7
2022-02-18 00:00:00,2299.3,2319.5,2287.9,2302.3
2022-02-18 01:00:00,2300.9,2328.6,2290.1,2316.9
2022-02-18 02:00:00,2305.6,2329.0,2299.4,2329.0
2022-02-18 03:00:00,2326.6,2381.7,2326.6,2371.4
2022-02-18 04:00:00,2376.2,2404.7,2369.1,2404.7
2022-02-18 05:00:00,2398.6,2404.7,2339.6,2357.7
2022-02-18 06:00:00,2367.2,2367.2,2265.7,2317.2
2022-02-18 07:00:00,2304.8,2332.3,2248.4,2330.2
2022-02-18 08:00:00,2329.6,2329.6,2292.0,2301.0
2022-02-18 09:00:00,2294.4,2311.8,2200.1,2286.5
2022-02-18 10:00:00,2285.8,2287.4,2231.9,2253.7
2022-02-18 11:00:00,2243.5,2332.7,2222.1,2308.5
2022-02-18 12:00:00,2314.9,2316.5,2259.5,2283.0
2022-02-18 13:00:00,2273.2,2303.0,2263.8,2292.0
2022-02-18 14:00:00,2292.0,2301.9,2282.0,2301.8
2022-02-18 15:00:00,2293.2,2300.2,2268.8,2284.4
2022-02-18 16:00:00,2283.8,2332.7,2283.8,2311.5
2022-02-18 17:00:00,2311.5,2311.5,2266.3,2271.6
2022-02-18 18:00:00,2270.9,2305.7,2250.8,2305.7
2022-02-18 19:00:00,2305.7,2305.7,2288.3,2291.8
2022-02-18 20:00:00,2291.6,2299.2,2280.0,2280.7
2022-02-18 21:00:00,2285.7,2292.4,2270.4,2290.6
2022-02-18 22:00:00,2284.5,2313.4,2282.6,2313.4
2022-02-18 23:00:00,2311.5,2321.0,2301.0,2306.6
2022-02-19 00:00:00,2302.4,2324.4,2287.7,2295.4
2022-02-19 01:00:00,2296.2,2305.0,2288.8,2302.9
2022-02-19 02:00:00,2305.4,2306.7,2266.4,2273.2
2022-02-19 03:00:00,2272.1,2289.1,2250.0,2258.8
2022-02-19 04:00:00,2251.8,2273.1,2251.8,2268.7
2022-02-19 05:00:00,2267.0,2269.1,2240.9,2269.1
2022-02-19 06:00:00,2258.1,2270.3,2220.0,2226.2
2022-02-19 07:00:00,2226.0,2270.8,2196.1,2200.0
2022-02-19 08:00:00,2196.1,2241.5,2194.0,2241.5
2022-02-19 09:00:00,2241.5,2250.0,2232.6,2232.6
2022-02-19 10:00:00,2235.1,2249.8,2227.2,2238.2
2022-02-19 11:00:00,2239.0,2269.6,2239.0,2239.0
2022-02-19 12:00:00,2239.1,2266.8,2225.4,2254.8
2022-02-19 13:00:00,2248.7,2257.1,2238.9,2240.3
2022-02-19 14:00:00,2251.0,2254.6,2221.7,2222.4
2022-02-19 15:00:00,2224.0,2240.9,2194.4,2217.2
2022-02-19 16:00:00,2217.3,2228.8,2194.0,2214.8
2022-02-19 17:00:00,2217.7,2233.1,2207.1,2225.3
2022-02-19 18:00:00,2218.2,2236.9,2217.2,2232.3
2022-02-19 19:00:00,2232.3,2233.8,2203.8,2210.0
2022-02-19 20:00:00,2202.4,2216.2,2197.5,2210.3
2022-02-19 21:00:00,2217.8,2237.5,2211.9,2215.1
2022-02-19 22:00:00,2215.1,2215.1,2192.1,2204.0
2022-02-19 23:00:00,2202.2,2202.5,2115.6,2163.0
2022-02-20 00:00:00,2165.7,2179.6,2110.0,2125.4
2022-02-20 01:00:00,2133.9,2133.9,2077.9,2077.9
2022-02-20 02:00:00,2077.3,2077.3,2010.6,2024.9
2022-02-20 03:00:00,2019.7,2021.2,1945.4,1967.8
2022-02-20 04:00:00,1972.7,2046.3,1962.6,2043.8
2022-02-20 05:00:00,2043.8,2074.9,2034.6,2053.7
2022-02-20 06:00:00,2060.4,2085.0,2053.8,2066.0
2022-02-20 07:00:00,2066.1,2092.4,2063.8,2085.7
2022-02-20 08:00:00,2078.5,2091.5,2060.5,2077.0
2022-02-20 09:00:00,2076.0,2081.1,1987.0,1994.9
2022-02-20 10:00:00,1995.3,2026.1,1988.7,2022.9
2022-02-20 11:00:00,2021.3,2054.3,2016.9,2030.8
2022-02-20 12:00:00,2033.4,2047.9,2015.1,2038.5
2022-02-20 13:00:00,2037.0,2049.4,2030.0,2040.1
2022-02-20 14:00:00,2044.9,2059.0,2023.7,2043.8
2022-02-20 15:00:00,2043.8,2107.8,2034.4,2107.8
2022-02-20 16:00:00,2103.1,2164.6,2081.1,2163.7
2022-02-20 17:00:00,2164.1,2215.0,2141.6,2155.2
2022-02-20 18:00:00,2155.2,2168.4,2066.9,2102.8
2022-02-20 19:00:00,2102.8,2127.2,2092.1,2124.7
2022-02-20 20:00:00,2127.7,2189.0,2117.1,2186.2
2022-02-20 21:00:00,2183.6,2189.0,2176.8,2185.8
2022-02-20 22:00:00,2186.3,2187.8,2136.9,2150.9
2022-02-20 23:00:00,2151.7,2262.3,2146.6,2249.7
2022-02-21 00:00:00,2251.5,2274.0,2243.6,2264.9
2022-02-21 01:00:00,2267.1,2273.1,2240.9,2250.0
2022-02-21 02:00:00,2248.0,2299.0,2235.7,2261.2
2022-02-21 03:00:00,2260.0,2277.7,2237.2,2240.9
2022-02-21 04:00:00,2241.8,2266.9,2228.1,2241.8
2022-02-21 05:00:00,2242.1,2242.5,2121.5,2153.4
2022-02-21 06:00:00,2152.6,2193.0,2088.2,2112.0
2022-02-21 07:00:00,2112.7,2132.7,2059.7,2088.3
2022-02-21 08:00:00,2088.3,2104.0,2072.6,2085.5
2022-02-21 09:00:00,2095.3,2176.8,2085.7,2167.6
2022-02-21 10:00:00,2167.5,2177.2,2140.0,2142.4
2022-02-21 11:00:00,2153.0,2165.2,2119.6,2139.1
2022-02-21 12:00:00,2123.7,2155.4,2122.6,2132.1
2022-02-21 13:00:00,2130.1,2137.3,2073.9,2096.2
2022-02-21 14:00:00,2095.5,2102.8,2020.4,2066.7
2022-02-21 15:00:00,2080.8,2101.8,2067.8,2088.7
2022-02-21 16:00:00,2089.3,2101.3,2002.0,2002.0
2022-02-21 17:00:00,2003.3,2029.1,1985.3,2003.4
2022-02-21 18:00:00,2014.5,2024.2,1945.0,1960.1
2022-02-21 19:00:00,1953.2,1984.1,1948.9,1973.4
2022-02-21 20:00:00,1971.0,2010.1,1954.6,1986.2
2022-02-21 21:00:00,1979.8,2019.0,1952.8,1952.8
2022-02-21 22:00:00,1961.7,1961.7,1922.0,1932.1
2022-02-21 23:00:00,1944.7,1964.7,1932.8,1941.5
2022-02-22 00:00:00,1944.4,2000.0,1925.8,1937.3
2022-02-22 01:00:00,1937.3,1950.2,1922.0,1944.8
2022-02-22 02:00:00,1944.8,1947.4,1900.0,1944.6
2022-02-22 03:00:00,1936.4,1947.4,1911.4,1945.3
2022-02-22 04:00:00,1936.7,1980.0,1936.7,1972.3
2022-02-22 05:00:00,1964.2,1999.1,1952.6,1997.8
2022-02-22 06:00:00,1990.4,2017.1,1935.1,1958.5
2022-02-22 07:00:00,1958.5,1980.4,1946.3,1978.3
