datetime,HIVEBUSD_open,HIVEBUSD_high,HIVEBUSD_low,HIVEBUSD_close
2022-02-01 19:00:00,0.9572,0.9613,0.943,0.943
2022-02-01 20:00:00,0.9455,0.9512,0.94,0.9418
2022-02-01 21:00:00,0.9433,0.9496,0.9433,0.9489
2022-02-01 22:00:00,0.9448,0.9463,0.9396,0.9396
2022-02-01 23:00:00,0.9386,0.94,0.9365,0.9372
2022-02-02 00:00:00,0.9405,0.9405,0.9367,0.9387
2022-02-02 01:00:00,0.9393,0.9427,0.9365,0.9405
2022-02-02 02:00:00,0.9422,0.9514,0.9422,0.9485
2022-02-02 03:00:00,0.9451,0.9792,0.9451,0.9766
2022-02-02 04:00:00,0.975,0.9756,0.9634,0.9686
2022-02-02 05:00:00,0.9688,0.9718,0.963,0.9718
2022-02-02 06:00:00,0.974,0.974,0.9687,0.9693
2022-02-02 07:00:00,0.9693,0.9755,0.9693,0.9705
2022-02-02 08:00:00,0.9705,0.9745,0.9564,0.9564
2022-02-02 09:00:00,0.9576,0.9633,0.93,0.9378
2022-02-02 10:00:00,0.94,1.0264,0.94,0.9887
2022-02-02 11:00:00,0.9958,1.0987,0.957,1.0209
2022-02-02 12:00:00,1.0184,1.0264,0.9806,0.9928
2022-02-02 13:00:00,0.9915,0.9968,0.9774,0.9813
2022-02-02 14:00:00,0.9836,0.9888,0.9714,0.981
2022-02-02 15:00:00,0.9827,0.9866,0.9766,0.982
2022-02-02 16:00:00,0.9803,0.9806,0.9512,0.9621
2022-02-02 17:00:00,0.9631,0.9648,0.9449,0.9471
2022-02-02 18:00:00,0.9516,0.9542,0.935,0.9465
2022-02-02 19:00:00,0.9477,1.25,0.9477,1.1406
2022-02-02 20:00:00,1.1405,1.3,1.0538,1.1173
2022-02-02 21:00:00,1.1183,1.145,1.0635,1.1187
2022-02-02 22:00:00,1.1162,1.2001,1.1001,1.1976
2022-02-02 23:00:00,1.1999,1.2706,1.1162,1.1205
2022-02-03 00:00:00,1.1189,1.1433,1.1025,1.104
2022-02-03 01:00:00,1.1068,1.1371,1.0942,1.1244
2022-02-03 02:00:00,1.1241,1.1565,1.109,1.1332
2022-02-03 03:00:00,1.1326,1.1394,1.1149,1.1236
2022-02-03 04:00:00,1.1242,1.1292,1.0595,1.0595
2022-02-03 05:00:00,1.0595,1.0689,1.0281,1.0322
2022-02-03 06:00:00,1.0322,1.0825,1.0316,1.0623
2022-02-03 07:00:00,1.06,1.0605,1.021,1.0445
2022-02-03 08:00:00,1.041,1.053,1.0328,1.037
2022-02-03 09:00:00,1.0375,1.058,1.0298,1.0538
2022-02-03 10:00:00,1.0536,1.0622,1.0102,1.0102
2022-02-03 11:00:00,1.0095,1.0159,1.0029,1.0029
2022-02-03 12:00:00,1.0021,1.0189,0.9983,1.0074
2022-02-03 13:00:00,1.01,1.0141,1.0093,1.0118
2022-02-03 14:00:00,1.0117,1.017,1.0072,1.0123
2022-02-03 15:00:00,1.0132,1.026,1.0123,1.018
2022-02-03 16:00:00,1.0185,1.0388,1.0112,1.0318
2022-02-03 17:00:00,1.0302,1.0756,1.03,1.059
2022-02-03 18:00:00,1.0561,1.0683,1.0458,1.0633
2022-02-03 19:00:00,1.0591,1.0594,1.0186,1.0274
2022-02-03 20:00:00,1.0305,1.0309,0.9965,1.006
2022-02-03 21:00:00,1.006,1.02,1.0034,1.0189
2022-02-03 22:00:00,1.0172,1.0191,1.0132,1.0142
2022-02-03 23:00:00,1.0115,1.0131,1.0086,1.0087
2022-02-04 00:00:00,1.0088,1.0223,1.0088,1.0221
2022-02-04 01:00:00,1.0215,1.0325,1.0163,1.0221
2022-02-04 02:00:00,1.0221,1.0309,1.012,1.0136
2022-02-04 03:00:00,1.0164,1.0292,1.0101,1.0252
2022-02-04 04:00:00,1.0252,1.0363,1.023,1.0339
2022-02-04 05:00:00,1.0336,1.0336,1.0163,1.0215
2022-02-04 06:00:00,1.0216,1.0286,1.0193,1.0231
2022-02-04 07:00:00,1.0232,1.0285,1.0213,1.0285
2022-02-04 08:00:00,1.0284,1.0327,1.0071,1.0077
2022-02-04 09:00:00,1.006,1.0226,1.006,1.0177
2022-02-04 10:00:00,1.0179,1.0415,1.0179,1.0346
2022-02-04 11:00:00,1.0346,1.0752,1.034,1.0752
2022-02-04 12:00:00,1.0752,1.0775,1.0578,1.076
2022-02-04 13:00:00,1.078,1.0873,1.0593,1.0593
2022-02-04 14:00:00,1.064,1.0785,1.0626,1.0767
2022-02-04 15:00:00,1.0775,1.0831,1.0708,1.0769
2022-02-04 16:00:00,1.0769,1.0775,1.0603,1.0657
2022-02-04 17:00:00,1.0643,1.0774,1.0639,1.0757
2022-02-04 18:00:00,1.0774,1.1082,1.0763,1.1082
2022-02-04 19:00:00,1.1054,1.12,1.0852,1.096
2022-02-04 20:00:00,1.0928,1.1081,1.0877,1.1014
2022-02-04 21:00:00,1.1014,1.1255,1.101,1.1254
2022-02-04 22:00:00,1.1258,1.1643,1.1201,1.1632
2022-02-04 23:00:00,1.1643,1.1887,1.1546,1.1602
2022-02-05 00:00:00,1.1606,1.18,1.1531,1.1661
2022-02-05 01:00:00,1.1693,1.1791,1.1594,1.1594
2022-02-05 02:00:00,1.1594,1.1663,1.1373,1.1542
2022-02-05 03:00:00,1.1511,1.154,1.1418,1.1464
2022-02-05 04:00:00,1.151,1.154,1.1356,1.1526
2022-02-05 05:00:00,1.1523,1.1555,1.143,1.1555
2022-02-05 06:00:00,1.1554,1.1556,1.1443,1.1459
2022-02-05 07:00:00,1.1459,1.151,1.1438,1.1439
2022-02-05 08:00:00,1.1472,1.1746,1.1472,1.1668
2022-02-05 09:00:00,1.1646,1.1734,1.1602,1.1693
2022-02-05 10:00:00,1.1666,1.1737,1.1625,1.1724
2022-02-05 11:00:00,1.1697,1.1724,1.1397,1.1423
2022-02-05 12:00:00,1.1419,1.1602,1.1357,1.156
2022-02-05 13:00:00,1.1598,1.1602,1.1517,1.1571
2022-02-05 14:00:00,1.1545,1.1609,1.1545,1.1608
2022-02-05 15:00:00,1.1572,1.1572,1.1474,1.1518
2022-02-05 16:00:00,1.1479,1.1572,1.1474,1.1537
2022-02-05 17:00:00,1.1537,1.1662,1.1537,1.1662
2022-02-05 18:00:00,1.1663,1.1761,1.1646,1.1664
2022-02-05 19:00:00,1.1691,1.288,1.1645,1.275
2022-02-05 20:00:00,1.2701,1.2747,1.2275,1.2378
2022-02-05 21:00:00,1.2453,1.2453,1.2283,1.2355
2022-02-05 22:00:00,1.2368,1.2368,1.2038,1.211
2022-02-05 23:00:00,1.2092,1.2156,1.1904,1.1993
2022-02-06 00:00:00,1.1993,1.2157,1.1993,1.2112
2022-02-06 01:00:00,1.2141,1.2143,1.2,1.201
2022-02-06 02:00:00,1.201,1.2227,1.1997,1.218
2022-02-06 03:00:00,1.2178,1.2239,1.2076,1.2199
2022-02-06 04:00:00,1.22,1.2201,1.2145,1.2179
2022-02-06 05:00:00,1.2175,1.22,1.2098,1.2197
2022-02-06 06:00:00,1.2212,1.2241,1.2048,1.2094
2022-02-06 07:00:00,1.2115,1.2119,1.1978,1.2063
2022-02-06 08:00:00,1.2061,1.2122,1.2031,1.2038
2022-02-06 09:00:00,1.2069,1.2153,1.156,1.1589
2022-02-06 10:00:00,1.1609,1.1756,1.1347,1.1756
2022-02-06 11:00:00,1.1753,1.1855,1.1689,1.1855
2022-02-06 12:00:00,1.1861,1.1895,1.175,1.185
2022-02-06 13:00:00,1.1843,1.1843,1.1714,1.173
2022-02-06 14:00:00,1.1736,1.1836,1.1718,1.1836
2022-02-06 15:00:00,1.1839,1.184,1.1714,1.1757
2022-02-06 16:00:00,1.177,1.1899,1.1757,1.1853
2022-02-06 17:00:00,1.1848,1.1938,1.1848,1.1917
2022-02-06 18:00:00,1.1891,1.22,1.1886,1.22
2022-02-06 19:00:00,1.2179,1.2566,1.2088,1.2198
2022-02-06 20:00:00,1.2198,1.2306,1.2031,1.2224
2022-02-06 21:00:00,1.2263,1.2333,1.2242,1.2242
2022-02-06 22:00:00,1.2232,1.2284,1.2157,1.2225
2022-02-06 23:00:00,1.2226,1.223,1.2154,1.2195
2022-02-07 00:00:00,1.2197,1.2234,1.2157,1.2157
2022-02-07 01:00:00,1.2136,1.2151,1.2106,1.2151
2022-02-07 02:00:00,1.2157,1.2171,1.2068,1.2115
2022-02-07 03:00:00,1.2107,1.2115,1.1909,1.1927
2022-02-07 04:00:00,1.1927,1.1946,1.1605,1.18
2022-02-07 05:00:00,1.1842,1.1946,1.1781,1.1946
2022-02-07 06:00:00,1.1946,1.2024,1.1919,1.1921
2022-02-07 07:00:00,1.1918,1.1918,1.1762,1.1875
2022-02-07 08:00:00,1.186,1.1964,1.186,1.1964
2022-02-07 09:00:00,1.1966,1.2134,1.1966,1.2065
2022-02-07 10:00:00,1.2125,1.2169,1.199,1.2169
2022-02-07 11:00:00,1.217,1.2346,1.21,1.2215
2022-02-07 12:00:00,1.2192,1.229,1.2169,1.229
2022-02-07 13:00:00,1.2288,1.2298,1.2131,1.2193
2022-02-07 14:00:00,1.2197,1.2277,1.2197,1.227
2022-02-07 15:00:00,1.2243,1.2286,1.2111,1.2245
2022-02-07 16:00:00,1.2245,1.2289,1.2192,1.2251
2022-02-07 17:00:00,1.2229,1.2335,1.2215,1.2307
2022-02-07 18:00:00,1.2307,1.2441,1.2283,1.2305
2022-02-07 19:00:00,1.2297,1.2297,1.2066,1.2143
2022-02-07 20:00:00,1.2139,1.2143,1.2071,1.2128
2022-02-07 21:00:00,1.214,1.2141,1.2038,1.206
2022-02-07 22:00:00,1.2042,1.2217,1.2042,1.2217
2022-02-07 23:00:00,1.2203,1.2204,1.1856,1.1908
2022-02-08 00:00:00,1.1924,1.2043,1.1881,1.2011
2022-02-08 01:00:00,1.1998,1.2081,1.1627,1.178
2022-02-08 02:00:00,1.1765,1.1769,1.1635,1.1704
2022-02-08 03:00:00,1.1655,1.1696,1.1252,1.1396
2022-02-08 04:00:00,1.1395,1.1465,1.1224,1.1332
2022-02-08 05:00:00,1.1377,1.1377,1.1288,1.1305
2022-02-08 06:00:00,1.1347,1.1588,1.1263,1.1588
2022-02-08 07:00:00,1.1592,1.16,1.1251,1.1321
2022-02-08 08:00:00,1.1301,1.1448,1.128,1.1448
2022-02-08 09:00:00,1.142,1.1488,1.1369,1.1369
2022-02-08 10:00:00,1.1352,1.1425,1.1173,1.1425
2022-02-08 11:00:00,1.1415,1.1447,1.1305,1.1305
2022-02-08 12:00:00,1.1352,1.1411,1.1275,1.1349
2022-02-08 13:00:00,1.1315,1.1428,1.13,1.1377
2022-02-08 14:00:00,1.1388,1.1401,1.1332,1.1397
2022-02-08 15:00:00,1.1352,1.1913,1.1334,1.1544
2022-02-08 16:00:00,1.1544,1.1632,1.1499,1.1621
2022-02-08 17:00:00,1.1631,1.1752,1.1613,1.173
2022-02-08 18:00:00,1.1683,1.1833,1.1638,1.1778
2022-02-08 19:00:00,1.1811,1.1909,1.1647,1.1821
2022-02-08 20:00:00,1.1821,1.1821,1.1556,1.1556
2022-02-08 21:00:00,1.1544,1.1574,1.1256,1.1391
2022-02-08 22:00:00,1.14,1.1466,1.1329,1.1362
2022-02-08 23:00:00,1.1377,1.1439,1.1377,1.1383
2022-02-09 00:00:00,1.1377,1.1459,1.1276,1.1415
2022-02-09 01:00:00,1.1417,1.1485,1.1391,1.1474
2022-02-09 02:00:00,1.1444,1.1495,1.1397,1.1495
2022-02-09 03:00:00,1.1504,1.1508,1.1369,1.1482
2022-02-09 04:00:00,1.1527,1.1562,1.1411,1.1411
2022-02-09 05:00:00,1.141,1.1541,1.141,1.1541
2022-02-09 06:00:00,1.1559,1.1626,1.1518,1.1626
2022-02-09 07:00:00,1.1643,1.1713,1.16,1.1654
2022-02-09 08:00:00,1.1657,1.1737,1.1652,1.1652
2022-02-09 09:00:00,1.1652,1.1736,1.1572,1.1626
2022-02-09 10:00:00,1.1642,1.1645,1.155,1.1554
2022-02-09 11:00:00,1.1581,1.1656,1.1505,1.1654
2022-02-09 12:00:00,1.1653,1.1698,1.1603,1.1636
2022-02-09 13:00:00,1.1636,1.1649,1.1603,1.1641
2022-02-09 14:00:00,1.1649,1.172,1.1637,1.1692
2022-02-09 15:00:00,1.172,1.1789,1.172,1.1735
2022-02-09 16:00:00,1.1735,1.1777,1.1689,1.1754
2022-02-09 17:00:00,1.1738,1.1753,1.1681,1.1729
2022-02-09 18:00:00,1.1696,1.1738,1.167,1.167
2022-02-09 19:00:00,1.1656,1.1659,1.1517,1.1517
2022-02-09 20:00:00,1.1533,1.16,1.1526,1.16
2022-02-09 21:00:00,1.1557,1.1592,1.1426,1.1426
2022-02-09 22:00:00,1.1416,1.1416,1.1315,1.1398
2022-02-09 23:00:00,1.1402,1.1424,1.1374,1.1424
2022-02-10 00:00:00,1.1404,1.1424,1.1381,1.1424
2022-02-10 01:00:00,1.1434,1.1479,1.139,1.1432
2022-02-10 02:00:00,1.1438,1.1463,1.1396,1.1463
2022-02-10 03:00:00,1.1471,1.1495,1.1458,1.1468
2022-02-10 04:00:00,1.1471,1.1527,1.1467,1.1527
2022-02-10 05:00:00,1.1539,1.1656,1.1539,1.16
2022-02-10 06:00:00,1.1595,1.1688,1.1558,1.16
2022-02-10 07:00:00,1.1546,1.1609,1.1431,1.1488
2022-02-10 08:00:00,1.1496,1.1527,1.1144,1.1163
2022-02-10 09:00:00,1.1138,1.1334,1.092,1.1334
2022-02-10 10:00:00,1.1323,1.1527,1.1301,1.1411
2022-02-10 11:00:00,1.1431,1.1527,1.1332,1.1527
2022-02-10 12:00:00,1.1522,1.1643,1.1494,1.1548
2022-02-10 13:00:00,1.155,1.1554,1.1505,1.1552
2022-02-10 14:00:00,1.1509,1.151,1.134,1.1344
2022-02-10 15:00:00,1.1343,1.1411,1.1218,1.1338
2022-02-10 16:00:00,1.1322,1.1341,1.1246,1.1254
2022-02-10 17:00:00,1.1246,1.1361,1.1236,1.1269
2022-02-10 18:00:00,1.1269,1.1298,1.1073,1.1115
2022-02-10 19:00:00,1.1114,1.1165,1.0872,1.1015
2022-02-10 20:00:00,1.1018,1.1127,1.0902,1.1054
2022-02-10 21:00:00,1.1046,1.1046,1.0978,1.1009
2022-02-10 22:00:00,1.102,1.1077,1.102,1.1069
2022-02-10 23:00:00,1.1085,1.1085,1.1003,1.1041
2022-02-11 00:00:00,1.1003,1.1014,1.0923,1.0923
2022-02-11 01:00:00,1.09,1.0999,1.0898,1.0961
2022-02-11 02:00:00,1.096,1.1011,1.0952,1.0994
2022-02-11 03:00:00,1.101,1.1036,1.0909,1.0918
2022-02-11 04:00:00,1.0951,1.1127,1.0908,1.1102
2022-02-11 05:00:00,1.107,1.1075,1.098,1.0993
2022-02-11 06:00:00,1.098,1.1054,1.0956,1.1051
2022-02-11 07:00:00,1.1037,1.1154,1.0983,1.109
2022-02-11 08:00:00,1.1077,1.1184,1.106,1.1158
2022-02-11 09:00:00,1.1167,1.1199,1.1078,1.1121
2022-02-11 10:00:00,1.1138,1.1168,1.1111,1.1118
2022-02-11 11:00:00,1.1143,1.1152,1.1093,1.1125
2022-02-11 12:00:00,1.1102,1.1152,1.107,1.1094
2022-02-11 13:00:00,1.1085,1.1129,1.0939,1.1112
2022-02-11 14:00:00,1.1089,1.1094,1.0904,1.0923
2022-02-11 15:00:00,1.0929,1.0946,1.0756,1.0771
2022-02-11 16:00:00,1.0775,1.0836,1.0732,1.0734
2022-02-11 17:00:00,1.0748,1.0748,1.0372,1.0393
2022-02-11 18:00:00,1.0364,1.0782,1.0304,1.0764
2022-02-11 19:00:00,1.0774,1.1034,1.0591,1.0631
2022-02-11 20:00:00,1.0614,1.0757,1.0584,1.0741
2022-02-11 21:00:00,1.0731,1.0731,1.0667,1.0712
2022-02-11 22:00:00,1.0658,1.0658,1.0562,1.0574
2022-02-11 23:00:00,1.0597,1.0711,1.0596,1.0642
2022-02-12 00:00:00,1.0684,1.0702,1.0573,1.0573
2022-02-12 01:00:00,1.0564,1.0564,1.0316,1.0434
2022-02-12 02:00:00,1.0473,1.0525,1.0307,1.0367
2022-02-12 03:00:00,1.0396,1.0528,1.0396,1.0483
2022-02-12 04:00:00,1.0509,1.0592,1.0426,1.0584
2022-02-12 05:00:00,1.0554,1.0573,1.0395,1.0433
2022-02-12 06:00:00,1.0429,1.0454,1.0338,1.0446
2022-02-12 07:00:00,1.0467,1.0467,1.0403,1.0407
2022-02-12 08:00:00,1.0407,1.0408,1.0335,1.0335
2022-02-12 09:00:00,1.0352,1.0382,1.0216,1.031
2022-02-12 10:00:00,1.0319,1.0343,1.022,1.0343
2022-02-12 11:00:00,1.0339,1.0571,1.0294,1.0571
2022-02-12 12:00:00,1.0564,1.0584,1.0522,1.0584
2022-02-12 13:00:00,1.0586,1.0712,1.058,1.07
2022-02-12 14:00:00,1.071,1.0712,1.0677,1.0703
2022-02-12 15:00:00,1.0657,1.072,1.0636,1.072
2022-02-12 16:00:00,1.0706,1.0715,1.0507,1.0557
2022-02-12 17:00:00,1.0541,1.0623,1.0498,1.0509
2022-02-12 18:00:00,1.0517,1.0571,1.0434,1.0529
2022-02-12 19:00:00,1.0495,1.0677,1.0435,1.0663
2022-02-12 20:00:00,1.0666,1.0676,1.0528,1.053
2022-02-12 21:00:00,1.0545,1.0563,1.0414,1.0532
2022-02-12 22:00:00,1.0499,1.0528,1.0479,1.0508
2022-02-12 23:00:00,1.0523,1.0545,1.0501,1.0534
2022-02-13 00:00:00,1.0534,1.0559,1.0523,1.0525
2022-02-13 01:00:00,1.0525,1.058,1.0508,1.058
2022-02-13 02:00:00,1.0581,1.0596,1.0516,1.0555
2022-02-13 03:00:00,1.0554,1.0571,1.0539,1.0571
2022-02-13 04:00:00,1.0559,1.0569,1.0538,1.0538
2022-02-13 05:00:00,1.0517,1.0595,1.051,1.0576
2022-02-13 06:00:00,1.0586,1.0617,1.0544,1.0582
2022-02-13 07:00:00,1.0577,1.0641,1.0577,1.0603
2022-02-13 08:00:00,1.058,1.0626,1.0563,1.0587
2022-02-13 09:00:00,1.0599,1.0657,1.0492,1.0548
2022-02-13 10:00:00,1.0552,1.058,1.0537,1.0551
2022-02-13 11:00:00,1.0537,1.0553,1.0401,1.0447
2022-02-13 12:00:00,1.0462,1.0506,1.0364,1.0465
2022-02-13 13:00:00,1.0495,1.052,1.0343,1.0386
2022-02-13 14:00:00,1.0374,1.0386,1.0224,1.0243
2022-02-13 15:00:00,1.0256,1.0421,1.0238,1.0421
2022-02-13 16:00:00,1.044,1.053,1.0427,1.0499
2022-02-13 17:00:00,1.0492,1.0779,1.0492,1.0716
2022-02-13 18:00:00,1.0704,1.0787,1.0634,1.0726
2022-02-13 19:00:00,1.0706,1.0706,1.0545,1.0555
2022-02-13 20:00:00,1.0554,1.0565,1.0239,1.0286
2022-02-13 21:00:00,1.029,1.0319,1.0239,1.0277
2022-02-13 22:00:00,1.0275,1.0421,1.0228,1.0405
2022-02-13 23:00:00,1.04,1.045,1.0377,1.0378
2022-02-14 00:00:00,1.0407,1.0407,1.0242,1.0242
2022-02-14 01:00:00,1.0247,1.0348,1.0177,1.032
2022-02-14 02:00:00,1.0345,1.0364,1.0304,1.0364
2022-02-14 03:00:00,1.0351,1.0388,1.025,1.028
2022-02-14 04:00:00,1.0245,1.0335,1.0221,1.0229
2022-02-14 05:00:00,1.0229,1.0329,1.0199,1.0287
2022-02-14 06:00:00,1.0301,1.0311,1.0228,1.0253
2022-02-14 07:00:00,1.0242,1.0426,1.0242,1.0412
2022-02-14 08:00:00,1.0444,1.0485,1.0401,1.0453
2022-02-14 09:00:00,1.0437,1.0527,1.0437,1.0479
2022-02-14 10:00:00,1.0468,1.0468,1.0381,1.0417
2022-02-14 11:00:00,1.0417,1.048,1.0417,1.0471
2022-02-14 12:00:00,1.045,1.0532,1.0425,1.0446
2022-02-14 13:00:00,1.0462,1.0463,1.0412,1.0412
2022-02-14 14:00:00,1.0401,1.0401,1.0264,1.0297
2022-02-14 15:00:00,1.0307,1.0343,1.0255,1.0326
2022-02-14 16:00:00,1.033,1.0409,1.031,1.0397
2022-02-14 17:00:00,1.0397,1.0548,1.0397,1.0509
2022-02-14 18:00:00,1.0493,1.0509,1.0447,1.0447
2022-02-14 19:00:00,1.0473,1.0473,1.0352,1.0396
2022-02-14 20:00:00,1.0396,1.0775,1.0369,1.0706
2022-02-14 21:00:00,1.075,1.0796,1.0706,1.0749
2022-02-14 22:00:00,1.0749,1.0777,1.0719,1.0777
2022-02-14 23:00:00,1.0777,1.0924,1.0706,1.0706
2022-02-15 00:00:00,1.0706,1.0734,1.061,1.0662
2022-02-15 01:00:00,1.0667,1.0703,1.0628,1.0658
2022-02-15 02:00:00,1.0669,1.0708,1.0628,1.0705
2022-02-15 03:00:00,1.0659,1.082,1.0651,1.0761
2022-02-15 04:00:00,1.0806,1.0922,1.0804,1.0922
2022-02-15 05:00:00,1.0923,1.0964,1.0923,1.0963
2022-02-15 06:00:00,1.0987,1.0987,1.0864,1.0895
2022-02-15 07:00:00,1.0889,1.0938,1.0851,1.0855
2022-02-15 08:00:00,1.0884,1.0889,1.0777,1.0799
2022-02-15 09:00:00,1.0824,1.0942,1.0804,1.0904
2022-02-15 10:00:00,1.091,1.0962,1.0888,1.0962
2022-02-15 11:00:00,1.0962,1.0976,1.0854,1.0878
2022-02-15 12:00:00,1.0857,1.0886,1.0791,1.0806
2022-02-15 13:00:00,1.0811,1.0899,1.0806,1.0899
2022-02-15 14:00:00,1.0864,1.0868,1.0855,1.0855
2022-02-15 15:00:00,1.0876,1.0923,1.0821,1.0923
2022-02-15 16:00:00,1.092,1.1012,1.0901,1.1011
2022-02-15 17:00:00,1.098,1.113,1.098,1.1105
2022-02-15 18:00:00,1.1107,1.1344,1.1107,1.1344
2022-02-15 19:00:00,1.1344,1.1344,1.1088,1.1163
2022-02-15 20:00:00,1.1163,1.1173,1.105,1.1127
2022-02-15 21:00:00,1.111,1.1183,1.11,1.1164
2022-02-15 22:00:00,1.1195,1.1201,1.1106,1.1121
2022-02-15 23:00:00,1.1127,1.113,1.0999,1.1027
2022-02-16 00:00:00,1.1036,1.1139,1.1036,1.1114
2022-02-16 01:00:00,1.1114,1.1124,1.1063,1.1102
2022-02-16 02:00:00,1.1109,1.111,1.1062,1.111
2022-02-16 03:00:00,1.111,1.1188,1.1106,1.117
2022-02-16 04:00:00,1.1166,1.1175,1.1094,1.1094
2022-02-16 05:00:00,1.1097,1.1116,1.1033,1.1104
2022-02-16 06:00:00,1.1104,1.1169,1.1103,1.1162
2022-02-16 07:00:00,1.1179,1.1244,1.1088,1.1116
2022-02-16 08:00:00,1.1101,1.1101,1.08,1.08
2022-02-16 09:00:00,1.0788,1.0883,1.0738,1.0753
2022-02-16 10:00:00,1.078,1.0893,1.078,1.0843
2022-02-16 11:00:00,1.086,1.0877,1.0812,1.0877
2022-02-16 12:00:00,1.0864,1.0914,1.0848,1.0856
2022-02-16 13:00:00,1.0855,1.0934,1.0855,1.0934
2022-02-16 14:00:00,1.0945,1.1089,1.0889,1.1084
2022-02-16 15:00:00,1.1085,1.111,1.1065,1.107
2022-02-16 16:00:00,1.1094,1.1112,1.108,1.1081
2022-02-16 17:00:00,1.1081,1.1195,1.1081,1.1185
2022-02-16 18:00:00,1.1194,1.1232,1.1122,1.1139
2022-02-16 19:00:00,1.1127,1.1157,1.1035,1.1157
2022-02-16 20:00:00,1.1159,1.12,1.1134,1.1134
2022-02-16 21:00:00,1.1147,1.1176,1.105,1.108
2022-02-16 22:00:00,1.1093,1.11,1.096,1.096
2022-02-16 23:00:00,1.0957,1.0957,1.0683,1.077
2022-02-17 00:00:00,1.0769,1.0815,1.0763,1.0763
2022-02-17 01:00:00,1.0818,1.0849,1.0802,1.0849
2022-02-17 02:00:00,1.085,1.0923,1.0844,1.0872
2022-02-17 03:00:00,1.0885,1.0923,1.0719,1.0809
2022-02-17 04:00:00,1.0821,1.0833,1.0638,1.0704
2022-02-17 05:00:00,1.0697,1.0746,1.0667,1.0667
2022-02-17 06:00:00,1.0677,1.0719,1.0649,1.0719
2022-02-17 07:00:00,1.0716,1.0786,1.0716,1.0766
2022-02-17 08:00:00,1.0787,1.0803,1.0515,1.0555
2022-02-17 09:00:00,1.0535,1.0617,1.0466,1.0481
2022-02-17 10:00:00,1.0514,1.0555,1.045,1.0509
2022-02-17 11:00:00,1.0488,1.0623,1.0458,1.0587
2022-02-17 12:00:00,1.0574,1.0623,1.0507,1.0529
2022-02-17 13:00:00,1.0501,1.0529,1.0236,1.036
2022-02-17 14:00:00,1.0386,1.0386,1.0292,1.0336
2022-02-17 15:00:00,1.0311,1.0365,1.0242,1.0242
2022-02-17 16:00:00,1.0223,1.0266,1.0089,1.0251
2022-02-17 17:00:00,1.0258,1.0269,1.0163,1.0265
2022-02-17 18:00:00,1.0239,1.0243,1.014,1.0157
2022-02-17 19:00:00,1.0138,1.0651,1.0027,1.0298
2022-02-17 20:00:00,1.0264,1.0301,1.0161,1.0264
2022-02-17 21:00:00,1.0236,1.0421,1.022,1.0322
2022-02-17 22:00:00,1.0342,1.0343,1.025,1.0313
2022-02-17 23:00:00,1.0311,1.0312,1.0224,1.0224
2022-02-18 00:00:00,1.0234,1.0267,1.0189,1.0208
2022-02-18 01:00:00,1.0209,1.0272,1.0209,1.0256
2022-02-18 02:00:00,1.0276,1.0289,1.0228,1.0259
2022-02-18 03:00:00,1.0266,1.0393,1.0266,1.0368
2022-02-18 04:00:00,1.0368,1.0387,1.0276,1.0289
2022-02-18 05:00:00,1.0286,1.0339,1.0231,1.0304
2022-02-18 06:00:00,1.0296,1.0296,0.9931,0.9966
2022-02-18 07:00:00,0.997,1.0095,0.9963,1.0072
2022-02-18 08:00:00,1.0075,1.0078,0.9939,1.0008
2022-02-18 09:00:00,1.0006,1.0042,0.9795,1.0008
2022-02-18 10:00:00,1.0026,1.007,0.9801,0.9847
2022-02-18 11:00:00,0.9841,0.9983,0.9795,0.9846
2022-02-18 12:00:00,0.9856,0.9958,0.9856,0.9916
2022-02-18 13:00:00,0.9936,0.9958,0.9898,0.9958
2022-02-18 14:00:00,0.9952,0.9978,0.9923,0.9942
2022-02-18 15:00:00,0.9967,1.0037,0.9967,0.9994
2022-02-18 16:00:00,1.0038,1.0043,0.9983,1.0021
2022-02-18 17:00:00,1.0007,1.0038,0.9965,0.9966
2022-02-18 18:00:00,0.9985,1.0065,0.998,1.0002
2022-02-18 19:00:00,0.9991,1.0021,0.9921,0.9961
2022-02-18 20:00:00,0.9994,1.0169,0.9989,0.9989
2022-02-18 21:00:00,0.997,1.0018,0.992,0.9995
2022-02-18 22:00:00,1.0018,1.0032,0.9941,0.9941
2022-02-18 23:00:00,0.9939,0.9939,0.9913,0.9913
2022-02-19 00:00:00,0.9918,0.9946,0.9918,0.9946
2022-02-19 01:00:00,0.9927,0.997,0.9927,0.9941
2022-02-19 02:00:00,0.9981,0.9983,0.9955,0.9982
2022-02-19 03:00:00,0.9936,0.9937,0.9827,0.9827
2022-02-19 04:00:00,0.9837,0.9846,0.9662,0.97
2022-02-19 05:00:00,0.972,0.972,0.9551,0.9596
2022-02-19 06:00:00,0.96,0.9613,0.9461,0.9497
2022-02-19 07:00:00,0.9478,0.9527,0.9428,0.948
2022-02-19 08:00:00,0.9453,0.9611,0.9374,0.9611
2022-02-19 09:00:00,0.9617,0.964,0.9515,0.9566
2022-02-19 10:00:00,0.9558,0.9584,0.9543,0.9584
2022-02-19 11:00:00,0.9591,0.9718,0.9588,0.9594
2022-02-19 12:00:00,0.9595,0.9756,0.9595,0.9727
2022-02-19 13:00:00,0.9693,0.972,0.9651,0.9651
2022-02-19 14:00:00,0.9642,0.9642,0.9556,0.9588
