datetime,BTCTUSD_open,BTCTUSD_high,BTCTUSD_low,BTCTUSD_close
2022-03-19 14:00:00,42026.97,42092.11,41962.79,42068.61
2022-03-19 15:00:00,42029.64,42386.91,41928.89,42280.73
2022-03-19 16:00:00,42219.98,42348.04,42095.8,42095.8
2022-03-19 17:00:00,42105.56,42141.43,41760.93,41951.6
2022-03-19 18:00:00,41967.55,42276.99,41935.47,42252.8
2022-03-19 19:00:00,42236.06,42306.5,42020.15,42044.18
2022-03-19 20:00:00,42062.74,42116.71,41832.97,41986.8
2022-03-19 21:00:00,42007.45,42040.12,41814.1,41831.14
2022-03-19 22:00:00,41881.81,41987.15,41881.81,41917.92
2022-03-19 23:00:00,41924.38,41985.3,41895.94,41919.96
2022-03-20 00:00:00,41842.33,41949.29,41776.63,41911.57
2022-03-20 01:00:00,41879.79,42017.0,41879.79,41949.93
2022-03-20 02:00:00,41929.83,41993.64,41828.92,41866.92
2022-03-20 03:00:00,41867.43,41953.84,41867.43,41886.68
2022-03-20 04:00:00,41873.85,41873.85,41619.0,41750.31
2022-03-20 05:00:00,41791.9,41846.73,41691.36,41810.53
2022-03-20 06:00:00,41742.08,41839.21,41601.3,41620.62
2022-03-20 07:00:00,41611.22,41723.98,41331.41,41633.83
2022-03-20 08:00:00,41604.62,41688.66,41473.65,41512.98
2022-03-20 09:00:00,41460.7,41647.09,41403.5,41403.5
2022-03-20 10:00:00,41433.26,41548.6,41287.17,41380.29
2022-03-20 11:00:00,41378.96,41499.22,41251.0,41338.01
2022-03-20 12:00:00,41308.1,41339.77,40911.2,41030.08
2022-03-20 13:00:00,41064.69,41255.01,40996.2,41255.01
2022-03-20 14:00:00,41299.03,41414.4,41274.98,41392.47
2022-03-20 15:00:00,41463.92,41661.69,41287.74,41287.74
2022-03-20 16:00:00,41200.0,41411.02,41125.93,41346.42
2022-03-20 17:00:00,41378.35,41378.35,41185.28,41345.59
2022-03-20 18:00:00,41431.37,41431.37,41195.98,41269.39
2022-03-20 19:00:00,41313.74,41440.0,41236.88,41410.99
2022-03-20 20:00:00,41434.75,41448.92,41205.55,41250.5
2022-03-20 21:00:00,41256.39,41315.85,40493.11,40814.82
2022-03-20 22:00:00,40815.09,40946.88,40745.35,40869.7
2022-03-20 23:00:00,40872.02,40920.47,40765.7,40917.76
2022-03-21 00:00:00,40875.04,40964.72,40819.8,40932.9
2022-03-21 01:00:00,40989.84,41092.03,40545.45,40872.28
2022-03-21 02:00:00,40852.3,41125.23,40786.45,41107.45
2022-03-21 03:00:00,41229.6,41367.82,41199.58,41244.11
2022-03-21 04:00:00,41213.33,41353.3,41115.6,41353.3
2022-03-21 05:00:00,41388.22,41388.22,41319.19,41339.86
2022-03-21 06:00:00,41373.73,41440.0,41240.73,41254.42
2022-03-21 07:00:00,41285.56,41285.56,40985.64,41216.0
2022-03-21 08:00:00,41240.57,41545.08,40658.29,41209.58
2022-03-21 09:00:00,41159.3,41219.2,40810.86,40978.57
2022-03-21 10:00:00,41041.02,41234.75,40909.29,41234.75
2022-03-21 11:00:00,41181.63,41225.46,40818.79,40822.7
2022-03-21 12:00:00,40802.39,41066.3,40780.45,41031.34
2022-03-21 13:00:00,41099.4,41173.28,41004.7,41032.44
2022-03-21 14:00:00,40966.05,41192.86,40914.24,41192.86
2022-03-21 15:00:00,41185.49,41282.93,41151.61,41209.33
2022-03-21 16:00:00,41114.36,41313.91,41114.36,41306.41
2022-03-21 17:00:00,41292.31,41358.28,41165.74,41165.74
2022-03-21 18:00:00,41159.99,41159.99,41008.14,41072.97
2022-03-21 19:00:00,41021.25,41182.06,40890.78,41140.79
2022-03-21 20:00:00,41194.96,41194.96,41048.35,41162.45
2022-03-21 21:00:00,41182.93,42011.43,41182.93,41870.13
2022-03-21 22:00:00,41913.63,42500.0,41913.63,42221.29
2022-03-21 23:00:00,42314.03,43451.26,42262.77,43033.08
2022-03-22 00:00:00,43004.0,43123.31,42839.81,42893.65
2022-03-22 01:00:00,42843.18,42843.18,41993.91,42235.7
2022-03-22 02:00:00,42261.9,42395.22,42175.58,42253.47
2022-03-22 03:00:00,42238.05,42568.62,42209.21,42532.35
2022-03-22 04:00:00,42565.67,42611.07,42455.58,42467.52
2022-03-22 05:00:00,42467.52,42924.75,42467.52,42794.32
2022-03-22 06:00:00,42793.38,43002.75,42759.18,42946.13
2022-03-22 07:00:00,42993.61,42993.61,42768.4,42905.54
2022-03-22 08:00:00,42938.94,42994.37,42758.19,42873.44
2022-03-22 09:00:00,42907.31,43054.69,42712.38,42788.22
2022-03-22 10:00:00,42772.66,42830.63,42612.12,42612.88
2022-03-22 11:00:00,42555.38,42728.08,42481.26,42526.04
2022-03-22 12:00:00,42508.95,42638.02,42487.31,42597.43
2022-03-22 13:00:00,42604.48,42609.63,42540.89,42596.71
2022-03-22 14:00:00,42567.96,42674.81,42303.38,42305.86
2022-03-22 15:00:00,42344.48,42663.57,42325.62,42593.91
2022-03-22 16:00:00,42626.52,42864.17,42593.9,42837.17
2022-03-22 17:00:00,42843.6,42850.76,42477.25,42516.97
2022-03-22 18:00:00,42445.96,42518.13,42227.09,42364.05
2022-03-22 19:00:00,42344.4,42502.36,42327.14,42375.3
2022-03-22 20:00:00,42383.24,42383.24,41936.32,42373.8
2022-03-22 21:00:00,42264.59,42533.0,42260.82,42374.8
2022-03-22 22:00:00,42222.67,42267.94,42094.25,42094.25
2022-03-22 23:00:00,42094.87,42214.02,41696.41,41912.38
2022-03-23 00:00:00,41913.42,42065.2,41848.02,42058.46
2022-03-23 01:00:00,42065.94,42273.35,41994.97,42273.35
2022-03-23 02:00:00,42242.45,42242.46,42091.16,42110.95
2022-03-23 03:00:00,42051.3,42337.06,42028.23,42275.3
2022-03-23 04:00:00,42290.04,42290.04,41915.94,42184.55
2022-03-23 05:00:00,42133.28,42272.99,42111.37,42231.3
2022-03-23 06:00:00,42193.0,42193.0,41911.27,41989.88
2022-03-23 07:00:00,42076.81,42416.09,41992.59,42364.26
2022-03-23 08:00:00,42450.81,42457.42,42101.41,42101.41
2022-03-23 09:00:00,42196.87,42410.96,42169.96,42410.96
2022-03-23 10:00:00,42476.14,42675.79,42347.69,42675.79
2022-03-23 11:00:00,42713.15,42741.83,42485.23,42485.23
2022-03-23 12:00:00,42547.38,42547.38,42117.51,42137.89
2022-03-23 13:00:00,42126.8,42215.76,42105.2,42116.2
2022-03-23 14:00:00,42081.39,42348.61,42081.39,42211.02
2022-03-23 15:00:00,42225.13,42424.16,42225.13,42400.67
2022-03-23 16:00:00,42319.93,42393.33,42299.46,42384.81
2022-03-23 17:00:00,42382.57,42575.2,42345.57,42480.6
2022-03-23 18:00:00,42516.24,42995.34,42435.6,42885.23
2022-03-23 19:00:00,42917.55,43258.08,42806.38,43095.85
2022-03-23 20:00:00,42975.69,43038.99,42729.06,42856.22
2022-03-23 21:00:00,42824.78,42959.72,42737.36,42929.62
2022-03-23 22:00:00,42985.74,42985.74,42718.33,42756.16
2022-03-23 23:00:00,42769.5,42927.02,42769.5,42927.02
2022-03-24 00:00:00,42857.53,43030.89,42785.79,43024.18
2022-03-24 01:00:00,43005.3,43500.0,43005.3,43216.05
2022-03-24 02:00:00,43260.45,43260.45,42967.02,43114.5
2022-03-24 03:00:00,43095.88,43111.76,42986.45,43104.8
2022-03-24 04:00:00,43089.96,43195.6,42997.01,43035.46
2022-03-24 05:00:00,42993.18,43107.4,42927.7,43071.4
2022-03-24 06:00:00,43005.46,43109.67,42737.9,42926.57
2022-03-24 07:00:00,42968.12,43028.36,42788.5,42857.48
2022-03-24 08:00:00,42868.13,42988.31,42666.5,42988.31
2022-03-24 09:00:00,43068.62,43607.33,42941.45,43607.33
2022-03-24 10:00:00,43635.0,44033.7,43463.9,44017.05
2022-03-24 11:00:00,44016.87,44193.83,43793.8,43950.51
2022-03-24 12:00:00,44027.08,44246.42,43870.66,43870.66
2022-03-24 13:00:00,43870.66,44017.21,43801.86,44003.84
2022-03-24 14:00:00,43934.25,44068.51,43879.65,43879.65
2022-03-24 15:00:00,43864.83,43927.26,43837.59,43887.0
2022-03-24 16:00:00,43855.37,44069.38,43843.51,44069.38
2022-03-24 17:00:00,43989.19,44052.76,43952.68,43989.07
2022-03-24 18:00:00,43972.27,43992.77,43890.94,43974.97
2022-03-24 19:00:00,43984.73,44041.08,43701.59,43964.3
2022-03-24 20:00:00,43978.68,44355.0,43978.68,44162.89
2022-03-24 21:00:00,44106.86,44106.86,43916.08,43982.48
2022-03-24 22:00:00,43933.05,43963.78,43917.77,43955.21
2022-03-24 23:00:00,43966.87,44102.65,43944.77,44027.89
2022-03-25 00:00:00,44085.01,44116.37,43978.75,44080.56
2022-03-25 01:00:00,44080.56,44201.83,43984.56,44081.46
2022-03-25 02:00:00,44146.61,44203.67,43924.21,43968.75
2022-03-25 03:00:00,43868.31,44073.27,43663.6,44010.69
2022-03-25 04:00:00,44029.4,44154.79,43962.73,44118.28
2022-03-25 05:00:00,44150.42,44297.9,44109.42,44217.97
2022-03-25 06:00:00,44274.02,44656.95,44245.77,44594.79
2022-03-25 07:00:00,44617.05,44906.74,44472.48,44867.74
2022-03-25 08:00:00,44856.23,45073.86,44797.61,45005.82
2022-03-25 09:00:00,45025.11,45102.75,44715.2,44829.82
2022-03-25 10:00:00,44849.31,44849.31,44209.33,44209.33
2022-03-25 11:00:00,44358.78,44600.0,44175.93,44236.25
2022-03-25 12:00:00,44217.74,44332.61,44036.01,44332.61
2022-03-25 13:00:00,44366.59,44507.54,44320.1,44489.59
2022-03-25 14:00:00,44400.0,44400.0,44207.28,44391.99
2022-03-25 15:00:00,44418.83,44554.14,44412.22,44518.74
2022-03-25 16:00:00,44526.78,44550.45,44449.12,44546.04
2022-03-25 17:00:00,44517.12,44517.12,44287.6,44287.6
2022-03-25 18:00:00,44286.57,44384.67,44270.21,44321.9
2022-03-25 19:00:00,44346.64,44468.32,44169.85,44169.85
2022-03-25 20:00:00,44111.0,44352.68,44111.0,44255.13
2022-03-25 21:00:00,44322.47,44411.81,44145.9,44319.11
2022-03-25 22:00:00,44320.91,44437.38,44320.91,44420.79
2022-03-25 23:00:00,44462.49,44477.95,44411.76,44411.76
2022-03-26 00:00:00,44397.3,44537.61,44344.78,44516.14
2022-03-26 01:00:00,44485.2,44526.32,44393.01,44393.01
2022-03-26 02:00:00,44488.46,44585.97,44408.88,44585.97
2022-03-26 03:00:00,44552.35,44552.35,44487.01,44487.01
2022-03-26 04:00:00,44491.94,44525.44,44448.31,44481.37
2022-03-26 05:00:00,44431.61,44486.98,44381.63,44418.51
2022-03-26 06:00:00,44430.91,44489.19,44367.44,44440.2
2022-03-26 07:00:00,44355.04,44396.89,44236.76,44374.83
2022-03-26 08:00:00,44391.86,44391.86,44206.9,44266.45
2022-03-26 09:00:00,44279.82,44279.82,44184.54,44276.63
2022-03-26 10:00:00,44308.04,44326.97,44233.96,44326.97
2022-03-26 11:00:00,44211.17,44317.9,44160.66,44317.9
2022-03-26 12:00:00,44324.51,44437.29,44279.25,44426.12
2022-03-26 13:00:00,44426.12,44491.08,44389.13,44458.44
2022-03-26 14:00:00,44439.34,44478.29,44313.7,44379.21
2022-03-26 15:00:00,44336.49,44800.0,44336.49,44570.04
2022-03-26 16:00:00,44555.5,44555.5,44307.03,44462.83
2022-03-26 17:00:00,44430.32,44549.59,44392.96,44421.44
2022-03-26 18:00:00,44424.98,44588.82,44368.82,44578.91
2022-03-26 19:00:00,44521.66,44728.62,44494.53,44728.62
2022-03-26 20:00:00,44787.71,44787.72,44605.6,44718.33
2022-03-26 21:00:00,44718.33,44946.88,44668.74,44668.74
2022-03-26 22:00:00,44722.31,44734.76,44645.36,44700.82
2022-03-26 23:00:00,44736.87,44754.39,44559.01,44561.1
2022-03-27 00:00:00,44633.48,44724.89,44609.28,44664.65
2022-03-27 01:00:00,44645.14,44761.18,44645.14,44694.98
2022-03-27 02:00:00,44716.86,44732.84,44678.23,44701.77
2022-03-27 03:00:00,44740.57,44763.26,44626.7,44635.77
2022-03-27 04:00:00,44653.25,44676.71,44564.64,44564.64
2022-03-27 05:00:00,44504.95,44629.62,44502.14,44550.88
2022-03-27 06:00:00,44524.78,44642.98,44524.78,44579.45
2022-03-27 07:00:00,44579.45,44579.45,44425.12,44425.12
2022-03-27 08:00:00,44526.5,44644.29,44519.73,44644.29
2022-03-27 09:00:00,44592.18,44748.86,44531.32,44531.32
2022-03-27 10:00:00,44614.71,44878.98,44521.03,44828.61
2022-03-27 11:00:00,44872.55,45017.4,44669.53,44943.13
2022-03-27 12:00:00,44948.13,44948.13,44797.38,44932.32
2022-03-27 13:00:00,44929.31,44973.49,44866.23,44866.23
2022-03-27 14:00:00,44881.49,44881.49,44819.1,44819.1
2022-03-27 15:00:00,44833.51,46530.13,44658.91,46062.83
2022-03-27 16:00:00,46052.25,46745.5,45855.07,46643.83
2022-03-27 17:00:00,46487.56,46976.78,46348.98,46731.64
2022-03-27 18:00:00,46676.07,46856.4,46575.31,46846.18
2022-03-27 19:00:00,46791.1,47535.43,46662.4,46908.35
2022-03-27 20:00:00,46904.92,47008.05,46715.72,46801.55
2022-03-27 21:00:00,46818.86,46958.88,46798.28,46956.1
2022-03-27 22:00:00,46959.9,47059.19,46861.23,47024.72
2022-03-27 23:00:00,47028.71,47205.09,46889.06,47126.94
2022-03-28 00:00:00,47126.97,47374.48,47073.01,47073.01
2022-03-28 01:00:00,47082.15,47108.36,46724.6,46899.78
2022-03-28 02:00:00,46918.25,47124.51,46896.9,47021.26
2022-03-28 03:00:00,46960.09,47062.78,46839.62,47062.78
2022-03-28 04:00:00,47010.47,47188.94,46960.42,47085.67
2022-03-28 05:00:00,47155.53,47272.95,47106.4,47219.45
2022-03-28 06:00:00,47219.69,47381.78,47143.11,47253.31
2022-03-28 07:00:00,47298.48,47396.11,47152.45,47241.14
2022-03-28 08:00:00,47217.85,47764.47,47217.85,47764.47
2022-03-28 09:00:00,47764.47,47764.47,47391.2,47620.59
2022-03-28 10:00:00,47502.91,47922.25,47434.4,47434.4
2022-03-28 11:00:00,47460.58,47567.22,47321.52,47567.22
2022-03-28 12:00:00,47412.98,47672.22,47340.37,47619.96
2022-03-28 13:00:00,47582.73,48082.2,47564.68,47911.02
2022-03-28 14:00:00,47928.33,48180.77,47535.18,47917.08
2022-03-28 15:00:00,47948.24,47977.2,47840.08,47944.58
2022-03-28 16:00:00,47944.58,48120.55,47480.0,47654.38
2022-03-28 17:00:00,47671.58,47775.99,47507.08,47530.07
2022-03-28 18:00:00,47555.03,47578.85,46937.38,47093.22
2022-03-28 19:00:00,47085.8,47587.28,47085.8,47436.43
2022-03-28 20:00:00,47455.29,47634.19,47347.63,47573.94
2022-03-28 21:00:00,47578.16,47633.69,47295.6,47450.16
2022-03-28 22:00:00,47407.07,47438.12,47331.47,47360.77
2022-03-28 23:00:00,47362.37,47646.98,47344.05,47623.87
2022-03-29 00:00:00,47617.95,47672.43,47536.66,47653.2
2022-03-29 01:00:00,47651.46,47758.29,47450.5,47450.5
2022-03-29 02:00:00,47518.69,47590.17,47377.72,47399.73
2022-03-29 03:00:00,47384.55,47628.81,47384.55,47508.61
2022-03-29 04:00:00,47535.09,47739.86,47535.09,47557.13
2022-03-29 05:00:00,47562.71,47632.18,47483.39,47604.2
2022-03-29 06:00:00,47604.2,47968.12,47567.63,47897.17
2022-03-29 07:00:00,47972.44,48103.28,47861.24,47902.64
2022-03-29 08:00:00,47837.95,47909.25,47546.01,47708.84
2022-03-29 09:00:00,47760.12,47875.36,47650.39,47869.71
2022-03-29 10:00:00,47845.59,48024.52,47380.93,47536.22
2022-03-29 11:00:00,47507.22,47563.5,47145.54,47435.84
2022-03-29 12:00:00,47497.26,47497.26,47175.9,47406.74
2022-03-29 13:00:00,47415.82,47606.94,47415.82,47557.15
2022-03-29 14:00:00,47498.72,47867.63,47498.72,47721.02
2022-03-29 15:00:00,47725.23,47752.28,47341.11,47489.14
2022-03-29 16:00:00,47556.34,47556.34,47181.44,47237.11
2022-03-29 17:00:00,47268.5,47401.68,46990.0,47398.92
2022-03-29 18:00:00,47404.42,47493.88,47331.38,47467.1
2022-03-29 19:00:00,47392.23,47432.6,47100.94,47264.1
2022-03-29 20:00:00,47269.74,47269.74,46305.48,46889.57
2022-03-29 21:00:00,46904.4,47308.07,46904.4,47262.76
2022-03-29 22:00:00,47340.56,47467.47,47313.17,47436.76
2022-03-29 23:00:00,47445.37,47490.47,47176.02,47221.5
2022-03-30 00:00:00,47230.15,47535.43,47230.15,47444.17
2022-03-30 01:00:00,47516.23,47555.97,47356.1,47444.76
2022-03-30 02:00:00,47368.03,47525.1,47368.03,47415.63
2022-03-30 03:00:00,47374.34,47491.19,47223.63,47425.26
2022-03-30 04:00:00,47468.34,47468.35,47264.51,47281.73
2022-03-30 05:00:00,47247.86,47358.12,47219.2,47270.6
2022-03-30 06:00:00,47275.56,47469.19,47107.78,47320.51
2022-03-30 07:00:00,47264.36,47324.11,47183.13,47324.11
2022-03-30 08:00:00,47280.92,47296.26,46944.0,46993.63
2022-03-30 09:00:00,46960.94,47242.44,46884.14,47149.31
2022-03-30 10:00:00,47144.56,47166.81,46909.12,47166.81
2022-03-30 11:00:00,47115.5,47349.84,47040.53,47279.96
2022-03-30 12:00:00,47236.47,47697.22,47187.53,47686.69
2022-03-30 13:00:00,47688.08,47699.68,47097.18,47097.18
2022-03-30 14:00:00,47044.02,47153.18,46801.32,47044.2
2022-03-30 15:00:00,47034.61,47239.99,47014.01,47239.99
2022-03-30 16:00:00,47255.41,47277.16,46932.27,46991.32
2022-03-30 17:00:00,47003.86,47028.11,46866.59,47028.11
2022-03-30 18:00:00,47166.21,47180.64,47123.15,47128.9
2022-03-30 19:00:00,47027.78,47279.77,47027.78,47205.94
2022-03-30 20:00:00,47186.88,47410.35,47153.34,47410.3
2022-03-30 21:00:00,47438.97,47438.97,47171.51,47259.94
2022-03-30 22:00:00,47227.1,47260.18,47078.2,47100.37
2022-03-30 23:00:00,47096.11,47165.65,47002.87,47040.68
2022-03-31 00:00:00,47016.94,47143.47,46871.4,47105.77
2022-03-31 01:00:00,47058.81,47174.01,47034.11,47118.98
2022-03-31 02:00:00,47102.61,47166.1,47060.59,47162.4
2022-03-31 03:00:00,47176.8,47329.31,47061.81,47271.84
2022-03-31 04:00:00,47266.34,47337.98,47138.23,47330.8
2022-03-31 05:00:00,47304.55,47377.35,47224.78,47259.14
2022-03-31 06:00:00,47290.89,47296.79,47094.46,47184.84
2022-03-31 07:00:00,47144.79,47539.06,47118.11,47428.92
2022-03-31 08:00:00,47439.81,47499.0,40990.0,47012.53
2022-03-31 09:00:00,46921.83,46921.83,46267.02,46702.27
2022-03-31 10:00:00,46681.26,46681.26,46414.4,46417.1
2022-03-31 11:00:00,46328.18,46430.09,45675.33,45675.33
2022-03-31 12:00:00,45696.45,45878.52,45638.8,45829.66
2022-03-31 13:00:00,45788.73,45974.48,45632.69,45964.7
2022-03-31 14:00:00,45970.0,45970.0,45467.54,45582.22
2022-03-31 15:00:00,45607.52,45791.16,45481.5,45780.95
2022-03-31 16:00:00,45754.92,45861.68,45678.22,45771.68
2022-03-31 17:00:00,45735.82,45806.22,45693.91,45806.22
2022-03-31 18:00:00,45759.58,45759.58,45224.12,45515.3
2022-03-31 19:00:00,45564.0,45658.71,45396.04,45506.32
2022-03-31 20:00:00,45487.28,45487.28,44774.26,45084.13
2022-03-31 21:00:00,44938.89,45076.82,44261.9,44425.49
2022-03-31 22:00:00,44412.46,44604.4,44354.21,44604.4
2022-03-31 23:00:00,44725.42,44781.5,44594.27,44713.53
2022-04-01 00:00:00,44687.88,44796.7,44602.0,44617.74
2022-04-01 01:00:00,44651.43,44856.45,44592.26,44759.63
2022-04-01 02:00:00,44805.06,45055.19,44805.06,45022.45
2022-04-01 03:00:00,45155.92,45319.45,45103.35,45195.01
2022-04-01 04:00:00,45145.82,45259.11,45074.41,45074.41
2022-04-01 05:00:00,45095.47,45245.31,45085.44,45235.1
2022-04-01 06:00:00,45283.27,45296.66,45058.99,45058.99
2022-04-01 07:00:00,45000.0,45349.27,44761.5,45254.36
2022-04-01 08:00:00,45408.27,45564.87,45285.68,45448.77
2022-04-01 09:00:00,45504.01,46023.9,45473.24,45997.9
2022-04-01 10:00:00,46292.33,46705.67,46220.56,46498.7
2022-04-01 11:00:00,46588.38,46588.38,46024.99,46024.99
2022-04-01 12:00:00,46055.05,46509.5,45940.03,46482.13
2022-04-01 13:00:00,46502.83,46597.05,46304.36,46399.67
2022-04-01 14:00:00,46343.43,46381.02,46167.05,46331.96
2022-04-01 15:00:00,46359.96,46396.98,46119.41,46162.07
2022-04-01 16:00:00,46171.38,46430.97,46158.83,46291.44
2022-04-01 17:00:00,46304.89,46397.29,46268.74,46373.24
2022-04-01 18:00:00,46362.15,46362.15,46117.05,46246.44
2022-04-01 19:00:00,46303.08,47151.18,45929.86,47023.06
2022-04-01 20:00:00,46875.03,47000.12,46577.2,46763.45
2022-04-01 21:00:00,46686.59,46832.07,46307.53,46508.41
2022-04-01 22:00:00,46487.21,46573.38,46400.26,46573.38
2022-04-01 23:00:00,46621.35,46621.35,46502.8,46540.74
2022-04-02 00:00:00,46503.16,46583.21,46452.78,46452.78
2022-04-02 01:00:00,46533.87,46650.76,46484.13,46650.76
2022-04-02 02:00:00,46606.77,46620.57,46427.63,46582.55
2022-04-02 03:00:00,46587.81,46587.81,46522.5,46565.68
2022-04-02 04:00:00,46572.08,46684.0,46520.87,46684.0
2022-04-02 05:00:00,46690.44,46690.44,46572.92,46680.37
2022-04-02 06:00:00,46760.48,46760.48,46575.52,46575.52
2022-04-02 07:00:00,46760.48,46856.03,46310.48,46763.46
2022-04-02 08:00:00,46687.14,46944.88,46687.14,46744.75
2022-04-02 09:00:00,46795.68,46795.68,46578.56,46613.36
2022-04-02 10:00:00,46521.87,46804.87,44944.14,46306.45
2022-04-02 11:00:00,46314.54,46445.82,46191.46,46341.32
2022-04-02 12:00:00,46339.75,46434.84,46297.41,46356.89
2022-04-02 13:00:00,46349.68,46373.17,45704.17,45860.24
2022-04-02 14:00:00,45951.25,46212.75,45911.97,46212.75
2022-04-02 15:00:00,46151.65,46338.29,46038.32,46225.46
2022-04-02 16:00:00,46225.46,46307.66,45951.15,46263.94
2022-04-02 17:00:00,46338.2,46338.2,46110.41,46152.36
2022-04-02 18:00:00,46111.07,46166.26,45803.32,45803.32
2022-04-02 19:00:00,45875.88,46048.84,45824.51,46043.44
2022-04-02 20:00:00,45908.4,45908.4,45564.9,45890.62
2022-04-02 21:00:00,45878.75,45987.03,45827.5,45831.84
2022-04-02 22:00:00,45822.55,45984.14,45720.67,45941.38
2022-04-02 23:00:00,45930.89,46338.29,45930.88,46336.7
2022-04-03 00:00:00,46349.34,46374.37,46264.02,46294.46
2022-04-03 01:00:00,46384.7,46605.14,46318.7,46457.46
2022-04-03 02:00:00,46479.01,46479.01,46316.51,46374.68
2022-04-03 03:00:00,46413.66,46413.66,46199.41,46273.62
2022-04-03 04:00:00,46290.75,46458.87,46178.11,46410.45
2022-04-03 05:00:00,46367.41,46367.41,46130.03,46184.81
2022-04-03 06:00:00,46210.67,46325.21,46123.12,46264.9
2022-04-03 07:00:00,46216.67,46454.75,46216.67,46454.75
2022-04-03 08:00:00,46389.02,46629.99,46219.1,46219.1
2022-04-03 09:00:00,46404.0,46581.66,46347.57,46581.66
2022-04-03 10:00:00,46569.82,46671.36,46390.61,46390.61
2022-04-03 11:00:00,46389.8,46492.81,46248.56,46339.99
2022-04-03 12:00:00,46345.34,46410.2,46304.72,46394.63
2022-04-03 13:00:00,46410.11,46776.05,46382.97,46635.79
2022-04-03 14:00:00,46571.31,46673.38,46335.88,46502.15
2022-04-03 15:00:00,46414.71,46494.66,46372.98,46417.77
2022-04-03 16:00:00,46547.58,46981.0,46547.58,46981.0
2022-04-03 17:00:00,47013.0,47438.76,46472.51,46472.51
2022-04-03 18:00:00,46472.5,46628.86,46394.23,46394.23
2022-04-03 19:00:00,46246.6,46448.88,45855.07,46042.52
2022-04-03 20:00:00,45867.73,46037.79,45826.71,45915.98
2022-04-03 21:00:00,45855.94,46094.49,45775.51,46004.28
2022-04-03 22:00:00,46026.5,46180.48,46026.5,46085.16
2022-04-03 23:00:00,46004.28,46149.15,45833.21,46039.6
2022-04-04 00:00:00,46148.3,46232.39,46148.3,46228.25
2022-04-04 01:00:00,46180.17,46262.36,46180.17,46211.69
2022-04-04 02:00:00,46195.94,46204.84,46106.5,46159.53
2022-04-04 03:00:00,46107.94,46274.61,45740.99,46091.54
2022-04-04 04:00:00,46015.46,46091.73,45958.02,45959.69
2022-04-04 05:00:00,45924.08,46037.49,45810.23,46037.49
2022-04-04 06:00:00,45986.26,46214.86,45986.26,46214.86
2022-04-04 07:00:00,46146.79,46242.1,45932.33,45953.57
2022-04-04 08:00:00,46044.15,46240.04,45900.26,46061.2
2022-04-04 09:00:00,46173.52,46338.29,45911.02,45911.02
2022-04-04 10:00:00,45968.2,45968.2,45567.1,45610.6
2022-04-04 11:00:00,45591.1,45803.07,45591.1,45755.93
2022-04-04 12:00:00,45719.4,45780.72,45257.0,45340.4
2022-04-04 13:00:00,45365.0,45517.85,45130.05,45513.57
2022-04-04 14:00:00,45545.77,45967.41,45545.77,45967.41
2022-04-04 15:00:00,45850.81,46353.34,45779.32,46313.5
2022-04-04 16:00:00,46375.24,46587.93,46252.14,46499.5
2022-04-04 17:00:00,46464.02,46792.63,46391.76,46696.57
2022-04-04 18:00:00,46743.63,46804.17,46586.47,46629.97
2022-04-04 19:00:00,46630.11,46636.32,46387.81,46424.93
2022-04-04 20:00:00,46471.74,46583.35,46413.8,46570.67
2022-04-04 21:00:00,46676.09,46743.01,46569.23,46642.8
2022-04-04 22:00:00,46697.95,46721.61,46579.25,46666.3
2022-04-04 23:00:00,46647.34,46854.62,46647.34,46793.42
2022-04-05 00:00:00,46834.61,46834.61,46682.06,46735.4
2022-04-05 01:00:00,46674.76,46752.9,46572.61,46572.61
2022-04-05 02:00:00,46624.8,46746.05,46624.8,46697.17
2022-04-05 03:00:00,46644.5,46644.5,46566.8,46566.8
2022-04-05 04:00:00,46651.36,46690.4,46546.8,46547.58
2022-04-05 05:00:00,46563.54,46693.39,46553.27,46657.74
2022-04-05 06:00:00,46642.34,46707.88,46613.84,46673.29
2022-04-05 07:00:00,46725.66,47132.98,46725.66,46927.18
2022-04-05 08:00:00,46810.72,46841.38,46295.45,46376.5
2022-04-05 09:00:00,46421.64,46439.02,45689.75,45780.59
2022-04-05 10:00:00,45792.28,45913.04,45564.41,45743.95
2022-04-05 11:00:00,45727.7,46031.76,45579.72,45793.4
2022-04-05 12:00:00,45960.6,46179.95,45930.17,45967.1
2022-04-05 13:00:00,45962.37,46001.05,45900.54,45951.93
2022-04-05 14:00:00,45884.32,46021.5,45480.5,46021.5
2022-04-05 15:00:00,45983.8,46058.97,45247.65,45873.71
2022-04-05 16:00:00,45868.66,45951.5,45784.6,45906.84
2022-04-05 17:00:00,45960.01,45971.0,45791.49,45799.2
2022-04-05 18:00:00,45851.42,45878.73,45418.39,45492.37
2022-04-05 19:00:00,45513.38,45513.38,44450.0,45110.8
2022-04-05 20:00:00,45066.01,45323.39,44972.69,45203.12
2022-04-05 21:00:00,45183.76,45365.02,45183.76,45250.21
2022-04-05 22:00:00,45239.0,45286.25,45184.31,45253.64
2022-04-05 23:00:00,45263.22,45334.36,45118.9,45334.36
2022-04-06 00:00:00,45334.36,45400.5,45334.36,45379.37
2022-04-06 01:00:00,45291.18,45454.75,45283.16,45454.7
2022-04-06 02:00:00,45495.9,45495.9,45258.15,45258.15
2022-04-06 03:00:00,45260.15,45323.76,45172.05,45323.76
