datetime,BTCUSDT_open,BTCUSDT_high,BTCUSDT_low,BTCUSDT_close
2022-03-17 22:00:00,41015.58,41027.43,40870.64,40993.1
2022-03-17 23:00:00,40995.95,41006.1,40883.38,40924.82
2022-03-18 00:00:00,40911.28,40943.07,40243.4,40323.51
2022-03-18 01:00:00,40323.51,40546.87,40269.74,40541.99
2022-03-18 02:00:00,40547.86,40617.18,40433.29,40520.0
2022-03-18 03:00:00,40537.47,40580.1,40443.56,40516.95
2022-03-18 04:00:00,40500.03,40640.0,40433.78,40624.99
2022-03-18 05:00:00,40639.22,40890.71,40639.22,40802.75
2022-03-18 06:00:00,40818.62,40833.71,40707.54,40739.92
2022-03-18 07:00:00,40733.24,40782.08,40559.55,40565.38
2022-03-18 08:00:00,40565.38,40753.35,40471.28,40621.14
2022-03-18 09:00:00,40606.19,40606.19,40452.18,40534.65
2022-03-18 10:00:00,40536.04,40633.91,40341.52,40379.33
2022-03-18 11:00:00,40350.32,40434.35,40142.56,40379.35
2022-03-18 12:00:00,40367.16,40599.39,40352.69,40446.67
2022-03-18 13:00:00,40446.67,40615.73,40292.76,40606.31
2022-03-18 14:00:00,40588.48,40802.47,40443.63,40565.57
2022-03-18 15:00:00,40548.79,41058.35,40548.78,40899.94
2022-03-18 16:00:00,40950.31,41478.9,40912.13,41417.08
2022-03-18 17:00:00,41418.87,41700.0,41366.99,41661.15
2022-03-18 18:00:00,41675.39,41846.57,41592.53,41698.56
2022-03-18 19:00:00,41727.55,42071.77,41647.91,42040.59
2022-03-18 20:00:00,42050.78,42333.33,41710.82,41725.37
2022-03-18 21:00:00,41764.3,41865.74,41629.97,41794.24
2022-03-18 22:00:00,41797.42,41858.2,41640.13,41691.87
2022-03-18 23:00:00,41684.35,41882.04,41684.35,41763.72
2022-03-19 00:00:00,41767.81,42003.72,41762.34,41872.45
2022-03-19 01:00:00,41860.41,41944.63,41688.36,41731.57
2022-03-19 02:00:00,41705.35,41792.91,41669.56,41769.71
2022-03-19 03:00:00,41752.54,41830.31,41512.0,41816.34
2022-03-19 04:00:00,41803.86,41939.32,41666.82,41788.95
2022-03-19 05:00:00,41806.08,41828.68,41721.0,41736.1
2022-03-19 06:00:00,41748.48,41795.98,41711.08,41762.6
2022-03-19 07:00:00,41759.34,41759.34,41534.43,41604.0
2022-03-19 08:00:00,41615.15,41736.25,41600.0,41699.07
2022-03-19 09:00:00,41684.57,41754.07,41650.42,41663.49
2022-03-19 10:00:00,41663.49,41704.67,41587.79,41667.83
2022-03-19 11:00:00,41658.85,41796.57,41639.06,41722.47
2022-03-19 12:00:00,41709.82,41865.44,41683.78,41851.83
2022-03-19 13:00:00,41859.5,41943.88,41694.55,41720.53
2022-03-19 14:00:00,41731.22,41841.22,41657.1,41840.81
2022-03-19 15:00:00,41822.98,42079.84,41758.48,41943.65
2022-03-19 16:00:00,41951.2,42161.31,41846.37,41987.31
2022-03-19 17:00:00,41982.05,41996.11,41805.03,41883.1
2022-03-19 18:00:00,41872.66,42052.46,41804.94,42023.55
2022-03-19 19:00:00,42014.37,42085.7,41912.62,42034.83
2022-03-19 20:00:00,42030.71,42403.05,41897.44,42210.7
2022-03-19 21:00:00,42214.25,42367.65,42105.32,42114.27
2022-03-19 22:00:00,42088.88,42151.87,41717.07,41938.35
2022-03-19 23:00:00,41930.5,42288.23,41908.18,42212.78
2022-03-20 00:00:00,42204.99,42282.38,41934.06,42007.54
2022-03-20 01:00:00,42023.88,42079.49,41790.03,41966.9
2022-03-20 02:00:00,41967.87,42045.42,41781.83,41833.17
2022-03-20 03:00:00,41831.07,41969.97,41820.22,41925.03
2022-03-20 04:00:00,41897.49,41966.92,41836.28,41864.83
2022-03-20 05:00:00,41846.34,41926.54,41759.29,41898.56
2022-03-20 06:00:00,41885.44,42000.42,41848.48,41900.0
2022-03-20 07:00:00,41904.0,41972.3,41777.61,41859.77
2022-03-20 08:00:00,41864.35,41937.46,41821.2,41858.4
2022-03-20 09:00:00,41856.51,41858.27,41580.43,41757.25
2022-03-20 10:00:00,41737.24,41820.54,41651.49,41746.28
2022-03-20 11:00:00,41740.87,41806.98,41582.54,41603.72
2022-03-20 12:00:00,41624.25,41691.13,41351.07,41648.72
2022-03-20 13:00:00,41669.37,41669.37,41447.17,41489.3
2022-03-20 14:00:00,41464.47,41697.92,41367.32,41423.54
2022-03-20 15:00:00,41411.29,41552.76,41255.84,41335.23
2022-03-20 16:00:00,41310.0,41512.75,41223.44,41309.85
2022-03-20 17:00:00,41284.92,41332.68,40901.19,41038.9
2022-03-20 18:00:00,41011.87,41230.23,40944.64,41226.42
2022-03-20 19:00:00,41202.99,41420.69,41147.19,41383.67
2022-03-20 20:00:00,41369.77,41672.96,41236.1,41284.32
2022-03-20 21:00:00,41278.61,41406.55,41093.93,41318.78
2022-03-20 22:00:00,41330.35,41432.62,41146.33,41432.62
2022-03-20 23:00:00,41430.57,41442.23,41159.65,41256.38
2022-03-21 00:00:00,41268.79,41436.23,41173.89,41436.23
2022-03-21 01:00:00,41447.05,41447.05,41180.34,41223.13
2022-03-21 02:00:00,41225.26,41273.8,40487.05,40789.59
2022-03-21 03:00:00,40784.53,40963.44,40707.09,40830.21
2022-03-21 04:00:00,40819.36,40914.16,40727.11,40850.0
2022-03-21 05:00:00,40855.12,40957.64,40836.28,40951.29
2022-03-21 06:00:00,40958.82,41088.05,40775.06,40846.61
2022-03-21 07:00:00,40840.06,41151.43,40775.25,41100.47
2022-03-21 08:00:00,41102.98,41353.38,41090.16,41168.14
2022-03-21 09:00:00,41178.74,41363.61,41088.82,41341.07
2022-03-21 10:00:00,41338.68,41438.72,41269.32,41331.28
2022-03-21 11:00:00,41332.28,41479.59,41189.98,41262.47
2022-03-21 12:00:00,41272.95,41309.64,40919.13,41233.41
2022-03-21 13:00:00,41229.24,41545.45,41066.28,41066.28
2022-03-21 14:00:00,41061.07,41195.53,40725.38,41023.72
2022-03-21 15:00:00,41056.22,41253.21,40905.37,41223.91
2022-03-21 16:00:00,41238.07,41238.07,40783.79,40804.73
2022-03-21 17:00:00,40778.79,41103.88,40764.53,41103.88
2022-03-21 18:00:00,41108.79,41159.16,40927.03,40927.03
2022-03-21 19:00:00,40935.32,41192.53,40854.87,41169.86
2022-03-21 20:00:00,41167.37,41264.64,41118.59,41118.59
2022-03-21 21:00:00,41137.47,41311.22,41051.3,41290.15
2022-03-21 22:00:00,41281.15,41372.47,41111.92,41122.53
2022-03-21 23:00:00,41121.73,41152.8,40951.08,41010.07
2022-03-22 00:00:00,40999.92,41190.31,40883.33,41146.57
2022-03-22 01:00:00,41154.97,41193.88,41032.07,41184.47
2022-03-22 02:00:00,41166.61,42011.22,41150.9,41950.38
2022-03-22 03:00:00,41925.5,42499.95,41922.53,42270.0
2022-03-22 04:00:00,42278.34,43343.94,42252.62,42982.63
2022-03-22 05:00:00,43000.9,43091.16,42812.45,42845.03
2022-03-22 06:00:00,42855.76,42869.0,42000.0,42242.88
2022-03-22 07:00:00,42234.1,42383.62,42179.44,42230.86
2022-03-22 08:00:00,42266.98,42691.66,42093.25,42556.66
2022-03-22 09:00:00,42557.3,42592.58,42390.27,42466.87
2022-03-22 10:00:00,42473.41,42919.87,42464.38,42831.43
2022-03-22 11:00:00,42823.84,43031.04,42761.64,42992.43
2022-03-22 12:00:00,42997.6,43082.72,42774.41,42955.91
2022-03-22 13:00:00,42980.62,43030.98,42683.4,42822.53
2022-03-22 14:00:00,42846.82,43205.77,42734.94,42763.0
2022-03-22 15:00:00,42760.76,42790.56,42566.82,42585.83
2022-03-22 16:00:00,42592.68,42699.51,42471.44,42526.12
2022-03-22 17:00:00,42518.23,42623.86,42488.88,42609.62
2022-03-22 18:00:00,42605.1,42632.86,42486.28,42569.3
2022-03-22 19:00:00,42561.81,42701.23,42279.73,42283.28
2022-03-22 20:00:00,42272.37,42635.56,42268.76,42593.75
2022-03-22 21:00:00,42598.35,42886.54,42576.61,42832.38
2022-03-22 22:00:00,42806.28,42820.46,42470.0,42523.82
2022-03-22 23:00:00,42500.16,42522.21,42256.06,42350.33
2022-03-23 00:00:00,42352.37,42490.66,42289.85,42289.85
2022-03-23 01:00:00,42284.75,42371.89,41899.71,42329.67
2022-03-23 02:00:00,42321.57,42526.57,42250.76,42335.19
2022-03-23 03:00:00,42348.54,42369.44,42070.92,42076.09
2022-03-23 04:00:00,42072.67,42202.05,41750.0,41944.52
2022-03-23 05:00:00,41948.78,42076.25,41785.24,42030.39
2022-03-23 06:00:00,42033.71,42255.79,41961.13,42233.8
2022-03-23 07:00:00,42248.36,42271.09,42053.96,42120.88
2022-03-23 08:00:00,42121.5,42344.14,41985.13,42235.25
2022-03-23 09:00:00,42231.32,42301.69,42026.33,42172.06
2022-03-23 10:00:00,42165.11,42271.59,42104.36,42144.47
2022-03-23 11:00:00,42145.97,42191.33,41884.37,42031.39
2022-03-23 12:00:00,42005.74,42441.56,41882.46,42360.44
2022-03-23 13:00:00,42353.36,42448.83,41973.12,42023.65
2022-03-23 14:00:00,41989.59,42400.0,41966.91,42391.36
2022-03-23 15:00:00,42406.92,42729.02,42310.16,42629.07
2022-03-23 16:00:00,42636.99,42770.38,42489.25,42600.81
2022-03-23 17:00:00,42595.2,42595.2,42058.79,42133.17
2022-03-23 18:00:00,42096.73,42220.68,42050.43,42085.76
2022-03-23 19:00:00,42085.76,42372.88,42085.76,42202.54
2022-03-23 20:00:00,42189.48,42408.74,42189.48,42355.6
2022-03-23 21:00:00,42353.54,42408.52,42259.96,42382.55
2022-03-23 22:00:00,42377.53,42562.42,42340.03,42474.06
2022-03-23 23:00:00,42475.05,43023.41,42411.03,42879.26
2022-03-24 00:00:00,42891.87,43281.92,42766.89,43029.89
2022-03-24 01:00:00,43036.44,43089.96,42705.35,42826.54
2022-03-24 02:00:00,42802.04,42967.75,42657.14,42938.83
2022-03-24 03:00:00,42946.97,42971.86,42682.06,42726.98
2022-03-24 04:00:00,42735.64,42961.96,42729.91,42913.98
2022-03-24 05:00:00,42918.83,43045.87,42783.92,43015.77
2022-03-24 06:00:00,43026.68,43479.73,42993.05,43199.27
2022-03-24 07:00:00,43217.61,43242.31,42902.32,43081.23
2022-03-24 08:00:00,43084.74,43170.17,42984.27,43058.73
2022-03-24 09:00:00,43063.28,43206.54,42845.8,43020.44
2022-03-24 10:00:00,43031.53,43109.35,42927.12,43009.32
2022-03-24 11:00:00,43001.83,43086.91,42867.21,42972.11
2022-03-24 12:00:00,42968.52,43075.34,42751.94,42808.08
2022-03-24 13:00:00,42812.04,43067.59,42588.91,42991.08
2022-03-24 14:00:00,43017.18,43603.49,42898.68,43591.6
2022-03-24 15:00:00,43604.94,44033.01,43475.18,43984.46
2022-03-24 16:00:00,43996.22,44186.03,43845.34,44011.26
2022-03-24 17:00:00,44016.02,44219.02,43810.62,43814.7
2022-03-24 18:00:00,43848.12,44000.0,43770.04,43990.0
2022-03-24 19:00:00,43975.05,44073.19,43901.81,43914.18
2022-03-24 20:00:00,43913.09,43951.04,43826.77,43874.94
2022-03-24 21:00:00,43880.24,44050.01,43804.78,44031.29
2022-03-24 22:00:00,44016.62,44100.9,43899.8,43955.17
2022-03-24 23:00:00,43959.71,44011.5,43878.13,43968.79
2022-03-25 00:00:00,43958.11,44015.56,43866.47,43996.08
2022-03-25 01:00:00,43992.16,44386.76,43943.77,44125.48
2022-03-25 02:00:00,44133.03,44145.58,43884.42,43953.18
2022-03-25 03:00:00,43934.55,44000.69,43870.03,43960.61
2022-03-25 04:00:00,43956.09,44100.0,43900.86,44083.78
2022-03-25 05:00:00,44081.11,44105.19,44005.44,44090.75
2022-03-25 06:00:00,44083.01,44208.64,43988.05,44106.74
2022-03-25 07:00:00,44102.55,44188.26,43908.82,43915.62
2022-03-25 08:00:00,43906.11,44068.38,43591.42,44001.55
2022-03-25 09:00:00,43997.2,44172.47,43905.03,44118.76
2022-03-25 10:00:00,44123.57,44325.6,44072.86,44237.38
2022-03-25 11:00:00,44231.73,44663.98,44210.13,44579.33
2022-03-25 12:00:00,44590.48,44922.46,44460.97,44848.29
2022-03-25 13:00:00,44862.24,45059.97,44758.65,44983.72
2022-03-25 14:00:00,44996.84,45101.32,44690.04,44868.01
2022-03-25 15:00:00,44877.47,44889.97,44185.59,44317.1
2022-03-25 16:00:00,44307.54,44580.31,44138.18,44150.09
2022-03-25 17:00:00,44153.5,44340.24,44013.47,44333.52
2022-03-25 18:00:00,44319.59,44519.19,44300.15,44463.44
2022-03-25 19:00:00,44449.33,44452.33,44162.93,44445.59
2022-03-25 20:00:00,44446.87,44609.37,44356.9,44542.89
2022-03-25 21:00:00,44542.89,44556.17,44409.79,44495.07
2022-03-25 22:00:00,44487.42,44500.95,44256.33,44292.26
2022-03-25 23:00:00,44292.98,44386.35,44242.3,44329.36
2022-03-26 00:00:00,44334.92,44457.08,44138.21,44160.21
2022-03-26 01:00:00,44143.58,44352.63,44078.3,44284.49
2022-03-26 02:00:00,44269.97,44384.81,44190.73,44296.3
2022-03-26 03:00:00,44279.09,44433.65,44265.38,44395.03
2022-03-26 04:00:00,44413.69,44462.57,44375.46,44426.17
2022-03-26 05:00:00,44426.17,44528.79,44358.52,44528.79
2022-03-26 06:00:00,44529.52,44551.27,44389.25,44454.8
2022-03-26 07:00:00,44454.8,44543.53,44375.04,44508.38
2022-03-26 08:00:00,44503.79,44576.03,44449.47,44475.18
2022-03-26 09:00:00,44459.93,44522.99,44434.12,44497.45
2022-03-26 10:00:00,44479.2,44479.2,44384.07,44438.08
2022-03-26 11:00:00,44436.15,44495.76,44336.73,44336.97
2022-03-26 12:00:00,44322.62,44392.2,44230.0,44351.57
2022-03-26 13:00:00,44356.5,44389.09,44166.73,44253.39
2022-03-26 14:00:00,44268.66,44276.32,44156.13,44276.32
2022-03-26 15:00:00,44275.22,44331.72,44192.24,44213.72
2022-03-26 16:00:00,44208.1,44307.31,44142.04,44307.31
2022-03-26 17:00:00,44289.13,44430.28,44282.47,44379.01
2022-03-26 18:00:00,44388.61,44466.22,44365.79,44447.78
2022-03-26 19:00:00,44444.98,44462.47,44310.14,44369.84
2022-03-26 20:00:00,44382.8,44798.65,44382.8,44564.21
2022-03-26 21:00:00,44574.01,44576.37,44256.24,44436.15
2022-03-26 22:00:00,44445.87,44526.84,44367.46,44367.46
2022-03-26 23:00:00,44366.03,44570.76,44366.03,44524.71
2022-03-27 00:00:00,44520.88,44745.2,44502.41,44719.34
2022-03-27 01:00:00,44734.11,44759.81,44587.08,44719.01
2022-03-27 02:00:00,44721.26,44940.6,44661.81,44687.51
2022-03-27 03:00:00,44674.09,44717.88,44615.45,44710.77
2022-03-27 04:00:00,44699.53,44763.92,44545.18,44602.45
2022-03-27 05:00:00,44587.67,44708.01,44567.3,44647.02
2022-03-27 06:00:00,44648.52,44729.4,44626.95,44641.74
2022-03-27 07:00:00,44647.6,44744.09,44639.88,44744.09
2022-03-27 08:00:00,44726.31,44738.9,44590.96,44613.62
2022-03-27 09:00:00,44611.63,44707.5,44485.74,44528.16
2022-03-27 10:00:00,44541.98,44608.1,44523.93,44526.66
2022-03-27 11:00:00,44524.09,44642.32,44522.78,44557.0
2022-03-27 12:00:00,44557.44,44600.06,44430.78,44440.0
2022-03-27 13:00:00,44449.16,44643.76,44448.33,44610.81
2022-03-27 14:00:00,44610.81,44733.19,44587.86,44616.86
2022-03-27 15:00:00,44618.25,44930.55,44531.31,44867.8
2022-03-27 16:00:00,44877.77,45028.79,44751.71,44965.31
2022-03-27 17:00:00,44954.03,44954.03,44770.91,44934.11
2022-03-27 18:00:00,44940.53,44988.07,44836.36,44852.92
2022-03-27 19:00:00,44880.05,44887.0,44812.05,44843.16
2022-03-27 20:00:00,44840.88,46611.2,44700.0,46116.63
2022-03-27 21:00:00,46116.63,46772.66,45837.21,46558.0
2022-03-27 22:00:00,46558.0,46965.29,46345.03,46608.79
2022-03-27 23:00:00,46615.93,46870.68,46553.57,46827.03
2022-03-28 00:00:00,46817.61,47632.89,46650.04,46925.93
2022-03-28 01:00:00,46929.63,47026.57,46698.6,46830.23
2022-03-28 02:00:00,46829.75,46947.31,46772.67,46937.06
2022-03-28 03:00:00,46935.31,47044.53,46843.29,47038.88
2022-03-28 04:00:00,47050.65,47197.14,46872.72,47100.47
2022-03-28 05:00:00,47101.9,47378.47,47068.46,47072.95
2022-03-28 06:00:00,47061.58,47119.58,46752.54,46920.44
2022-03-28 07:00:00,46888.63,47097.69,46888.63,46962.81
2022-03-28 08:00:00,46982.87,47054.95,46853.64,47025.87
2022-03-28 09:00:00,47034.19,47190.35,46981.63,47141.61
2022-03-28 10:00:00,47156.13,47273.4,47078.09,47205.79
2022-03-28 11:00:00,47226.63,47381.53,47126.28,47254.67
2022-03-28 12:00:00,47265.6,47384.86,47129.19,47181.6
2022-03-28 13:00:00,47184.36,47758.7,47181.6,47721.66
2022-03-28 14:00:00,47731.53,47746.65,47366.83,47614.51
2022-03-28 15:00:00,47610.71,47888.06,47414.62,47414.62
2022-03-28 16:00:00,47428.13,47547.58,47314.31,47450.0
2022-03-28 17:00:00,47444.58,47680.0,47336.26,47609.99
2022-03-28 18:00:00,47592.71,48074.68,47568.91,47953.78
2022-03-28 19:00:00,47973.54,48200.0,47698.53,47951.95
2022-03-28 20:00:00,47942.93,48038.12,47809.76,47962.01
2022-03-28 21:00:00,47972.21,48095.16,47445.21,47620.28
2022-03-28 22:00:00,47634.0,47754.05,47488.86,47535.41
2022-03-28 23:00:00,47536.08,47587.09,46881.05,47112.93
2022-03-29 00:00:00,47118.74,47596.43,47050.36,47392.28
2022-03-29 01:00:00,47390.49,47600.18,47338.78,47542.39
2022-03-29 02:00:00,47553.42,47599.0,47391.66,47409.13
2022-03-29 03:00:00,47413.39,47419.84,47313.42,47341.65
2022-03-29 04:00:00,47348.29,47660.61,47316.55,47597.58
2022-03-29 05:00:00,47600.43,47658.97,47519.86,47643.38
2022-03-29 06:00:00,47627.29,47739.54,47518.21,47563.97
2022-03-29 07:00:00,47539.62,47584.24,47350.01,47350.8
2022-03-29 08:00:00,47382.4,47615.9,47364.88,47557.08
2022-03-29 09:00:00,47540.2,47726.97,47540.2,47589.93
2022-03-29 10:00:00,47599.83,47605.31,47442.62,47605.07
2022-03-29 11:00:00,47608.57,47967.91,47572.48,47874.98
2022-03-29 12:00:00,47866.37,48098.2,47804.58,47855.57
2022-03-29 13:00:00,47840.25,47895.73,47561.52,47695.14
2022-03-29 14:00:00,47700.03,47844.45,47601.17,47815.36
2022-03-29 15:00:00,47801.06,48000.64,47354.42,47447.4
2022-03-29 16:00:00,47455.1,47553.04,47108.78,47497.34
2022-03-29 17:00:00,47494.65,47494.65,47100.02,47454.49
2022-03-29 18:00:00,47454.49,47585.6,47367.29,47510.62
2022-03-29 19:00:00,47513.14,47878.44,47505.46,47711.08
2022-03-29 20:00:00,47700.84,47727.68,47333.33,47478.03
2022-03-29 21:00:00,47470.65,47524.08,47175.87,47220.04
2022-03-29 22:00:00,47219.69,47403.89,46838.91,47316.17
2022-03-29 23:00:00,47321.44,47513.97,47302.42,47434.39
2022-03-30 00:00:00,47410.13,47434.81,47096.18,47221.45
2022-03-30 01:00:00,47207.26,47225.96,46525.0,46865.18
2022-03-30 02:00:00,46854.1,47304.79,46809.97,47209.32
2022-03-30 03:00:00,47202.39,47452.07,47202.39,47430.52
2022-03-30 04:00:00,47453.97,47468.36,47159.87,47212.29
2022-03-30 05:00:00,47223.94,47540.31,47210.04,47482.42
2022-03-30 06:00:00,47474.49,47609.01,47346.05,47425.03
2022-03-30 07:00:00,47403.86,47523.39,47337.3,47372.97
2022-03-30 08:00:00,47368.8,47499.14,47204.89,47400.03
2022-03-30 09:00:00,47393.99,47393.99,47211.61,47211.61
2022-03-30 10:00:00,47215.84,47321.41,47196.37,47268.5
2022-03-30 11:00:00,47284.43,47462.46,47068.56,47327.52
2022-03-30 12:00:00,47333.96,47333.96,47158.76,47293.7
2022-03-30 13:00:00,47298.32,47306.38,46912.23,46971.06
2022-03-30 14:00:00,46989.25,47223.31,46860.84,47094.12
2022-03-30 15:00:00,47087.48,47171.88,46920.95,47152.22
2022-03-30 16:00:00,47152.22,47341.31,47025.03,47258.87
2022-03-30 17:00:00,47266.22,47690.88,47187.52,47663.5
2022-03-30 18:00:00,47686.87,47694.45,47076.14,47078.89
2022-03-30 19:00:00,47085.85,47181.06,46838.15,47073.3
2022-03-30 20:00:00,47079.97,47275.37,47020.34,47254.69
2022-03-30 21:00:00,47256.55,47299.97,46911.64,46986.51
2022-03-30 22:00:00,46986.88,47087.43,46857.64,47080.58
2022-03-30 23:00:00,47105.47,47192.23,47013.61,47068.32
2022-03-31 00:00:00,47047.22,47273.42,46974.05,47156.28
2022-03-31 01:00:00,47168.23,47424.16,47147.29,47403.02
2022-03-31 02:00:00,47399.27,47399.27,47178.16,47221.22
2022-03-31 03:00:00,47217.04,47247.77,47074.54,47095.03
2022-03-31 04:00:00,47106.3,47147.34,46991.85,47029.62
2022-03-31 05:00:00,47039.22,47139.29,46914.94,47092.18
2022-03-31 06:00:00,47105.43,47170.02,47033.25,47102.8
2022-03-31 07:00:00,47092.65,47172.27,47064.04,47151.26
2022-03-31 08:00:00,47144.89,47309.08,47058.78,47262.35
2022-03-31 09:00:00,47276.22,47334.82,47130.2,47322.7
2022-03-31 10:00:00,47330.35,47393.48,47219.85,47273.15
2022-03-31 11:00:00,47268.27,47268.27,47085.22,47161.86
2022-03-31 12:00:00,47161.86,47547.2,47117.94,47401.22
2022-03-31 13:00:00,47407.49,47603.21,46922.61,46923.49
2022-03-31 14:00:00,46912.8,46912.8,46153.1,46650.47
2022-03-31 15:00:00,46652.15,46785.16,46367.58,46457.75
2022-03-31 16:00:00,46427.55,46488.68,45676.83,45677.11
2022-03-31 17:00:00,45673.64,45892.47,45648.22,45820.4
2022-03-31 18:00:00,45791.36,45956.14,45593.0,45956.14
2022-03-31 19:00:00,45955.53,45987.79,45502.0,45586.61
2022-03-31 20:00:00,45600.94,45784.46,45521.38,45752.55
2022-03-31 21:00:00,45738.27,45840.52,45657.52,45786.58
2022-03-31 22:00:00,45789.52,45815.98,45667.66,45772.65
2022-03-31 23:00:00,45765.91,45780.05,45202.25,45521.55
2022-04-01 00:00:00,45559.92,45642.49,45360.51,45524.99
2022-04-01 01:00:00,45490.2,45511.81,44872.09,44933.41
2022-04-01 02:00:00,44917.18,45039.41,44218.79,44345.64
2022-04-01 03:00:00,44329.87,44589.86,44285.71,44558.64
2022-04-01 04:00:00,44599.97,44785.17,44571.48,44640.68
2022-04-01 05:00:00,44627.5,44786.07,44579.04,44650.35
2022-04-01 06:00:00,44661.68,44837.72,44577.56,44820.47
2022-04-01 07:00:00,44820.59,45095.14,44798.07,45022.64
2022-04-01 08:00:00,45022.68,45315.78,45003.55,45140.0
2022-04-01 09:00:00,45137.74,45241.24,44986.07,45083.42
2022-04-01 10:00:00,45108.65,45228.69,45031.08,45228.69
2022-04-01 11:00:00,45245.67,45265.2,45025.56,45066.2
2022-04-01 12:00:00,45025.26,45408.66,44712.94,45282.39
2022-04-01 13:00:00,45317.71,45603.46,45274.38,45428.18
2022-04-01 14:00:00,45462.77,46169.21,45452.28,46145.37
2022-04-01 15:00:00,46117.24,46713.66,46117.24,46528.39
2022-04-01 16:00:00,46537.49,46586.35,46023.32,46036.37
2022-04-01 17:00:00,46044.58,46542.64,45898.93,46460.08
2022-04-01 18:00:00,46463.87,46592.91,46256.0,46342.39
2022-04-01 19:00:00,46341.12,46393.66,46149.11,46366.28
2022-04-01 20:00:00,46341.39,46377.76,46100.0,46144.2
2022-04-01 21:00:00,46149.6,46434.02,46146.18,46307.45
2022-04-01 22:00:00,46315.63,46396.53,46170.45,46367.5
2022-04-01 23:00:00,46373.4,46373.4,46128.43,46284.4
2022-04-02 00:00:00,46276.15,47219.0,46087.14,46908.01
2022-04-02 01:00:00,46909.39,47027.47,46481.61,46759.98
2022-04-02 02:00:00,46756.93,46843.01,46253.82,46499.51
2022-04-02 03:00:00,46542.37,46598.03,46366.87,46598.03
2022-04-02 04:00:00,46608.76,46677.43,46486.99,46517.46
2022-04-02 05:00:00,46501.67,46604.1,46411.99,46547.0
2022-04-02 06:00:00,46544.69,46650.44,46462.43,46634.51
2022-04-02 07:00:00,46623.91,46635.22,46446.03,46569.64
2022-04-02 08:00:00,46552.41,46587.53,46491.04,46552.53
2022-04-02 09:00:00,46553.85,46727.0,46519.99,46676.45
2022-04-02 10:00:00,46668.72,46734.25,46551.99,46730.95
2022-04-02 11:00:00,46738.32,46750.0,46550.07,46550.07
2022-04-02 12:00:00,46545.2,46875.24,46230.55,46717.34
2022-04-02 13:00:00,46711.8,46946.22,46658.37,46754.31
2022-04-02 14:00:00,46760.7,46798.27,46577.71,46608.43
2022-04-02 15:00:00,46587.5,46587.5,46130.13,46270.52
2022-04-02 16:00:00,46297.26,46422.46,46159.56,46308.25
2022-04-02 17:00:00,46286.11,46484.77,46249.28,46359.11
2022-04-02 18:00:00,46367.09,46388.39,45625.55,45817.27
2022-04-02 19:00:00,45830.43,46242.04,45830.43,46120.88
2022-04-02 20:00:00,46116.95,46332.56,46022.69,46182.31
2022-04-02 21:00:00,46166.85,46308.05,45929.37,46236.54
2022-04-02 22:00:00,46239.97,46333.33,46042.38,46119.41
2022-04-02 23:00:00,46117.49,46140.42,45775.01,45799.38
2022-04-03 00:00:00,45856.16,46063.01,45768.27,46063.01
2022-04-03 01:00:00,46067.46,46067.46,45536.58,45843.78
2022-04-03 02:00:00,45836.05,45956.22,45762.04,45762.04
2022-04-03 03:00:00,45754.45,45962.33,45725.87,45938.27
2022-04-03 04:00:00,45922.36,46371.21,45922.36,46371.21
2022-04-03 05:00:00,46374.18,46388.15,46231.7,46364.33
2022-04-03 06:00:00,46369.7,46571.82,46315.08,46456.56
2022-04-03 07:00:00,46459.38,46466.96,46298.08,46367.96
2022-04-03 08:00:00,46379.29,46423.2,46236.98,46305.58
2022-04-03 09:00:00,46309.39,46450.0,46171.7,46356.88
2022-04-03 10:00:00,46383.39,46399.44,46118.74,46174.26
2022-04-03 11:00:00,46185.15,46306.69,46085.76,46225.05
2022-04-03 12:00:00,46211.4,46432.98,46188.87,46400.09
2022-04-03 13:00:00,46399.67,46663.77,46283.28,46449.07
2022-04-03 14:00:00,46466.22,46629.35,46308.98,46629.35
2022-04-03 15:00:00,46628.54,46717.66,46375.06,46411.8
2022-04-03 16:00:00,46416.14,46508.11,46214.46,46299.43
2022-04-03 17:00:00,46296.8,46413.85,46242.87,46390.1
2022-04-03 18:00:00,46390.18,46774.02,46352.27,46592.22
2022-04-03 19:00:00,46576.53,46701.31,46404.87,46408.88
2022-04-03 20:00:00,46397.86,46482.0,46333.33,46349.25
2022-04-03 21:00:00,46341.11,46990.6,46341.11,46957.52
2022-04-03 22:00:00,46962.02,47483.11,46595.56,46699.05
2022-04-03 23:00:00,46683.29,46704.73,46263.08,46415.84
2022-04-04 00:00:00,46418.81,46467.87,45763.33,45867.8
2022-04-04 01:00:00,45866.32,46039.0,45765.25,45819.4
2022-04-04 02:00:00,45824.91,46064.4,45756.97,46010.98
2022-04-04 03:00:00,46009.12,46161.07,45997.96,46023.72
2022-04-04 04:00:00,45967.04,46150.53,45833.96,46086.11
2022-04-04 05:00:00,46081.47,46228.18,46024.93,46223.19
2022-04-04 06:00:00,46222.74,46289.96,46158.59,46217.85
2022-04-04 07:00:00,46205.79,46225.64,46083.43,46179.34
2022-04-04 08:00:00,46178.92,46288.08,45967.27,46126.44
2022-04-04 09:00:00,46135.22,46139.12,45868.78,45894.77
2022-04-04 10:00:00,45912.78,46047.15,45794.12,45987.76
2022-04-04 11:00:00,45988.64,46194.09,45923.9,46150.94
